mp_code,mp_formal_name,mp_fr_description,changes
"00877220","SOFTCIDE HANDWASH (chloroxylenol 1 % cutaneous liquid) NEW ERIE SCIENTIFIC LLC","SOFTCIDE HANDWASH (chloroxylénol 1 % liquide cutané) NEW ERIE SCIENTIFIC LLC","ADDED"
"01905740","K + 45 (potassium chloride 251.6 g per l solution for haemodialysis) BAXTER CORPORATION","K + 45 (chlorure de potassium 251,6 g par l solution pour hémodialyse) BAXTER CORPORATION","ADDED"
"01926438","KIDROLASE (asparaginase 10000 unit per vial powder for solution for injection) JAZZ PHARMACEUTICALS FRANCE SAS","KIDROLASE (asparaginase 10000 unité par fiole poudre pour solution injectable) JAZZ PHARMACEUTICALS FRANCE SAS","ADDED"
"01966219","THEOLAIR (theophylline 80 mg per 15 mL oral solution) BAUSCH HEALTH, CANADA INC.","THEOLAIR (théophylline 80 mg par 15 mL solution orale) BAUSCH HEALTH, CANADA INC.","mp_formal_name: ""THEOLAIR (theophylline 80 mg per 15 mL oral solution) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""THEOLAIR (theophylline 80 mg per 15 mL oral solution) BAUSCH HEALTH, CANADA INC.""
mp_fr_description: ""THEOLAIR (théophylline 80 mg par 15 mL solution orale) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""THEOLAIR (théophylline 80 mg par 15 mL solution orale) BAUSCH HEALTH, CANADA INC.""
mp_status_effective_time: ""20200730"" -> ""20201210"""
"01968440","CYCLEN TABLETS (21 DAY) (ethinyl estradiol 35 mcg and norgestimate 250 mcg oral tablet) JANSSEN INC","CYCLEN TABLETS (21 DAY) (éthinylestradiol 35 mcg et norgestimate 250 mcg comprimé oral) JANSSEN INC","DELETED"
"01972286","ANTISEPTIC HAND SOAP LIQ 0.3% (triclosan 0.3 % cutaneous liquid) INLAND/ALCARE","ANTISEPTIC HAND SOAP LIQ 0.3% (triclosan 0,3 % liquide cutané) INLAND/ALCARE","ADDED"
"01974548","MICRO I (iodide (sodium iodide) 1000 mcg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","MICRO I (iodure (iodure de sodium) 1000 mcg par 10 mL solution injectable fiole) SANDOZ CANADA INCORPORATED","ADDED"
"01977873","GERMICIDAL HAND SOAP LIQ 0.6% (chloroxylenol 0.6 % cutaneous liquid) OSTREM CHEMICAL CO LTD.","GERMICIDAL HAND SOAP LIQ 0.6% (chloroxylénol 0,6 % liquide cutané) OSTREM CHEMICAL CO LTD.","ADDED"
"01981501","BOTOX (onabotulinumtoxinA 100 unit per vial powder for solution for injection) ALLERGAN INC","BOTOX (onabotulinumtoxineA 100 unité par fiole poudre pour solution injectable) ALLERGAN INC","ADDED"
"01992872","CYCLEN TABLETS (28 DAY) (ethinyl estradiol 35 mcg and norgestimate 250 mcg oral tablet with lactose oral tablet) JANSSEN INC","CYCLEN TABLETS (28 DAY) (éthinylestradiol 35 mcg et norgestimate 250 mcg comprimé oral avec lactose comprimé oral) JANSSEN INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19921231"" -> ""20200630"""
"02028700","TRI-CYCLEN TABLETS - 21-DAY (ethinyl estradiol 35 mcg and norgestimate 180 mcg oral tablet with ethinyl estradiol 35 mcg and norgestimate 215 mcg oral tablet with ethinyl estradiol 35 mcg and norgestimate 250 mcg oral tablet) JANSSEN INC","TRI-CYCLEN TABLETS - 21-DAY (éthinylestradiol 35 mcg et norgestimate 180 mcg comprimé oral avec éthinylestradiol 35 mcg et norgestimate 215 mcg comprimé oral avec éthinylestradiol 35 mcg et norgestimate 250 mcg comprimé oral) JANSSEN INC","DELETED"
"02029421","TRI-CYCLEN TABLETS - 28-DAY (ethinyl estradiol 35 mcg and norgestimate 180 mcg oral tablet with ethinyl estradiol 35 mcg and norgestimate 215 mcg oral tablet with ethinyl estradiol 35 mcg and norgestimate 250 mcg oral tablet with lactose oral tablet) JANSSEN INC","TRI-CYCLEN TABLETS - 28-DAY (éthinylestradiol 35 mcg et norgestimate 180 mcg comprimé oral avec éthinylestradiol 35 mcg et norgestimate 215 mcg comprimé oral avec éthinylestradiol 35 mcg et norgestimate 250 mcg comprimé oral avec lactose comprimé oral) JANSSEN INC","DELETED"
"02039524","ZOVIRAX (acyclovir 5 % cutaneous cream) BAUSCH HEALTH, CANADA INC.","ZOVIRAX (acyclovir 5 % crème cutanée) BAUSCH HEALTH, CANADA INC.","mp_formal_name: ""ZOVIRAX (acyclovir 5 % cutaneous cream) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""ZOVIRAX (acyclovir 5 % cutaneous cream) BAUSCH HEALTH, CANADA INC.""
mp_fr_description: ""ZOVIRAX (acyclovir 5 % crème cutanée) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""ZOVIRAX (acyclovir 5 % crème cutanée) BAUSCH HEALTH, CANADA INC."""
"02089602","PROPADERM (beclomethasone dipropionate 0.025 % cutaneous cream) BAUSCH HEALTH, CANADA INC.","PROPADERM (dipropionate de béclométhasone 0,025 % crème cutanée) BAUSCH HEALTH, CANADA INC.","mp_formal_name: ""PROPADERM (beclomethasone dipropionate 0.025 % cutaneous cream) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""PROPADERM (beclomethasone dipropionate 0.025 % cutaneous cream) BAUSCH HEALTH, CANADA INC.""
mp_fr_description: ""PROPADERM (dipropionate de béclométhasone 0,025 % crème cutanée) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""PROPADERM (dipropionate de béclométhasone 0,025 % crème cutanée) BAUSCH HEALTH, CANADA INC."""
"02119242","FS ANTIMICROBIAL HAND CLEANER - 2.5% LIQ (benzalkonium chloride 2.5 % cutaneous liquid) ZEP MANUFACTURING COMPANY OF CANADA","FS ANTIMICROBIAL HAND CLEANER - 2.5% LIQ (chlorure de benzalkonium 2,5 % liquide cutané) ZEP MANUFACTURING COMPANY OF CANADA","ADDED"
"02131471","VIROBEX-P (chloroxylenol 0.6 % cutaneous liquid) GERMIPHENE CORPORATION","VIROBEX-P (chloroxylénol 0,6 % liquide cutané) GERMIPHENE CORPORATION","ADDED"
"02139529","SODIUM ACETATE INJECTION, USP (sodium acetate 328 mg per mL solution for injection) FRESENIUS KABI CANADA LTD","SODIUM ACETATE INJECTION, USP (acétate de sodium 328 mg par mL solution injectable) FRESENIUS KABI CANADA LTD","ADDED"
"02139545","POTASSIUM PHOSPHATES INJECTION, USP (potassium phosphate dibasic 236 mg per mL and potassium phosphate monobasic 224 mg per mL solution for injection) FRESENIUS KABI CANADA LTD","POTASSIUM PHOSPHATES INJECTION, USP (phosphate de potassium dibasique 236 mg par mL et phosphate de potassium monobasique 224 mg par mL solution injectable) FRESENIUS KABI CANADA LTD","ADDED"
"02143968","CROWN ANTISEPTIC HAND SOAP (triclosan 0.3 % cutaneous liquid) CROWN CHEMICAL PRODUCTS INC.","CROWN ANTISEPTIC HAND SOAP (triclosan 0,3 % liquide cutané) CROWN CHEMICAL PRODUCTS INC.","ADDED"
"02148447","MINIMS PHENYLEPHRINE HYDROCHLORIDE (phenylephrine hydrochloride 2.5 % ophthalmic drops) BAUSCH HEALTH, CANADA INC.","MINIMS PHENYLEPHRINE HYDROCHLORIDE (chlorhydrate de phényléphrine 2,5 % gouttes ophtalmiques) BAUSCH HEALTH, CANADA INC.","Health_Canada_product_name: ""MINIMS PHENYLEPHRINE HYDROCHLORIDE 2.5%"" -> ""MINIMS PHENYLEPHRINE HYDROCHLORIDE""
mp_formal_name: ""MINIMS PHENYLEPHRINE HYDROCHLORIDE 2.5% (phenylephrine hydrochloride 2.5 % ophthalmic drops) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""MINIMS PHENYLEPHRINE HYDROCHLORIDE (phenylephrine hydrochloride 2.5 % ophthalmic drops) BAUSCH HEALTH, CANADA INC.""
mp_fr_description: ""MINIMS PHENYLEPHRINE HYDROCHLORIDE 2.5% (chlorhydrate de phényléphrine 2,5 % gouttes ophtalmiques) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""MINIMS PHENYLEPHRINE HYDROCHLORIDE (chlorhydrate de phényléphrine 2,5 % gouttes ophtalmiques) BAUSCH HEALTH, CANADA INC."""
"02148455","MINIMS PHENYLEPHRINE HYDROCHLORIDE (phenylephrine hydrochloride 10 % ophthalmic drops) BAUSCH HEALTH, CANADA INC.","MINIMS PHENYLEPHRINE HYDROCHLORIDE (chlorhydrate de phényléphrine 10 % gouttes ophtalmiques) BAUSCH HEALTH, CANADA INC.","Health_Canada_product_name: ""MINIMS PHENYLEPHRINE HYDROCHLORIDE 10%"" -> ""MINIMS PHENYLEPHRINE HYDROCHLORIDE""
mp_formal_name: ""MINIMS PHENYLEPHRINE HYDROCHLORIDE 10% (phenylephrine hydrochloride 10 % ophthalmic drops) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""MINIMS PHENYLEPHRINE HYDROCHLORIDE (phenylephrine hydrochloride 10 % ophthalmic drops) BAUSCH HEALTH, CANADA INC.""
mp_fr_description: ""MINIMS PHENYLEPHRINE HYDROCHLORIDE 10% (chlorhydrate de phényléphrine 10 % gouttes ophtalmiques) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""MINIMS PHENYLEPHRINE HYDROCHLORIDE (chlorhydrate de phényléphrine 10 % gouttes ophtalmiques) BAUSCH HEALTH, CANADA INC."""
"02148463","MINIMS PILOCARPINE NITRATE (pilocarpine nitrate 2 % ophthalmic drops) BAUSCH HEALTH, CANADA INC.","MINIMS PILOCARPINE NITRATE (nitrate de pilocarpine 2 % gouttes ophtalmiques) BAUSCH HEALTH, CANADA INC.","Health_Canada_product_name: ""MINIMS PILOCARPINE NITRATE 2%"" -> ""MINIMS PILOCARPINE NITRATE""
mp_formal_name: ""MINIMS PILOCARPINE NITRATE 2% (pilocarpine nitrate 2 % ophthalmic drops) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""MINIMS PILOCARPINE NITRATE (pilocarpine nitrate 2 % ophthalmic drops) BAUSCH HEALTH, CANADA INC.""
mp_fr_description: ""MINIMS PILOCARPINE NITRATE 2% (nitrate de pilocarpine 2 % gouttes ophtalmiques) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""MINIMS PILOCARPINE NITRATE (nitrate de pilocarpine 2 % gouttes ophtalmiques) BAUSCH HEALTH, CANADA INC."""
"02148498","MINIMS PREDNISOLONE SODIUM PHOSPHATE (prednisolone sodium phosphate 0.5 % ophthalmic drops) BAUSCH HEALTH, CANADA INC.","MINIMS PREDNISOLONE SODIUM PHOSPHATE (phosphate sodique de prednisolone 0,5 % gouttes ophtalmiques) BAUSCH HEALTH, CANADA INC.","Health_Canada_product_name: ""MINIMS PREDNISOLONE SODIUM PHOSPHATE 0.5%"" -> ""MINIMS PREDNISOLONE SODIUM PHOSPHATE""
mp_formal_name: ""MINIMS PREDNISOLONE SODIUM PHOSPHATE 0.5% (prednisolone sodium phosphate 0.5 % ophthalmic drops) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""MINIMS PREDNISOLONE SODIUM PHOSPHATE (prednisolone sodium phosphate 0.5 % ophthalmic drops) BAUSCH HEALTH, CANADA INC.""
mp_fr_description: ""MINIMS PREDNISOLONE SODIUM PHOSPHATE 0.5% (phosphate sodique de prednisolone 0,5 % gouttes ophtalmiques) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""MINIMS PREDNISOLONE SODIUM PHOSPHATE (phosphate sodique de prednisolone 0,5 % gouttes ophtalmiques) BAUSCH HEALTH, CANADA INC."""
"02148536","MINIMS TROPICAMIDE (tropicamide 1 % ophthalmic drops) BAUSCH HEALTH, CANADA INC.","MINIMS TROPICAMIDE (tropicamide 1 % gouttes ophtalmiques) BAUSCH HEALTH, CANADA INC.","Health_Canada_product_name: ""MINIMS TROPICAMIDE 1%"" -> ""MINIMS TROPICAMIDE""
mp_formal_name: ""MINIMS TROPICAMIDE 1% (tropicamide 1 % ophthalmic drops) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""MINIMS TROPICAMIDE (tropicamide 1 % ophthalmic drops) BAUSCH HEALTH, CANADA INC.""
mp_fr_description: ""MINIMS TROPICAMIDE 1% (tropicamide 1 % gouttes ophtalmiques) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""MINIMS TROPICAMIDE (tropicamide 1 % gouttes ophtalmiques) BAUSCH HEALTH, CANADA INC."""
"02160986","CALCIUM-45  0.5-4.5 (calcium chloride 14.9 g per bottle powder for concentrate for solution for haemodialysis) BAXTER CORPORATION","CALCIUM-45  0.5-4.5 (chlorure de calcium 14,9 g par bouteille poudre pour solution à diluer pour solution pour hémodialyse) BAXTER CORPORATION","ADDED"
"02161060","CALCIUM-45  0.25-4.5 (calcium chloride 7.45 g per bottle powder for concentrate for solution for haemodialysis) BAXTER CORPORATION","CALCIUM-45  0.25-4.5 (chlorure de calcium 7,45 g par bouteille poudre pour solution à diluer pour solution pour hémodialyse) BAXTER CORPORATION","ADDED"
"02164329","UP-87 LOTION SOAP/UP-87 SAVON LOTION (triclosan 0.1 % lotion) AVMOR LTD","UP-87 LOTION SOAP/UP-87 SAVON LOTION (triclosan 0,1 % lotion) AVMOR LTD","ADDED"
"02181746","SODIUM ACETATE-OMEGA (sodium (sodium acetate) 4 mmol per mL solution for injection 50 mL vial) OMEGA LABORATORIES LTD","SODIUM ACETATE-OMEGA (sodium (acétate de sodium) 4 mmol par mL solution injectable 50 mL fiole) OMEGA LABORATORIES LTD","ADDED"
"02194457","DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (doxorubicin hydrochloride 10 mg per vial powder for solution for injection) PFIZER CANADA ULC","DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (chlorhydrate de doxorubicine 10 mg par fiole poudre pour solution injectable) PFIZER CANADA ULC","ADDED"
"02194465","DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (doxorubicin hydrochloride 50 mg per vial powder for solution for injection) PFIZER CANADA ULC","DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (chlorhydrate de doxorubicine 50 mg par fiole poudre pour solution injectable) PFIZER CANADA ULC","ADDED"
"02194473","DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (doxorubicin hydrochloride 150 mg per vial powder for solution for injection) PFIZER CANADA ULC","DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (chlorhydrate de doxorubicine 150 mg par fiole poudre pour solution injectable) PFIZER CANADA ULC","ADDED"
"02215187","CAVERJECT STERILE POWDER - PWS 23.2MCG/VIAL (alprostadil 20 mcg per vial powder for solution for injection) PFIZER CANADA ULC","CAVERJECT STERILE POWDER - PWS 23.2MCG/VIAL (alprostadil 20 mcg par fiole poudre pour solution injectable) PFIZER CANADA ULC","ADDED"
"02217937","HYGENIPAK PLUS ANTI-MICROBIAL SKIN CLEANSER (triclosan 0.32 % cutaneous liquid) DEB CANADA","HYGENIPAK PLUS ANTI-MICROBIAL SKIN CLEANSER (triclosan 0,32 % liquide cutané) DEB CANADA","ADDED"
"02219301","MAGNESIUM-45 0.5-4.5 (magnesium chloride 20.5 g per 4.5 l powder for concentrate for solution for haemodialysis) BAXTER CORPORATION","MAGNESIUM-45 0.5-4.5 (chlorure de magnésium 20,5 g par 4,5 l poudre pour solution à diluer pour solution pour hémodialyse) BAXTER CORPORATION","ADDED"
"02219433","ANTI-BAC - ASP 0.5% (triclosan 0.5 % cutaneous spray) BENTFIELD EUROPE BV","ANTI-BAC - ASP 0.5% (triclosan 0,5 % vaporisation cutanée) BENTFIELD EUROPE BV","ADDED"
"02221616","SODIUM BICARBONATE USP FOR HEMODIALYSIS D12276 (sodium bicarbonate 650 g per sachet powder for concentrate for solution for haemodialysis) BAXTER CORPORATION","SODIUM BICARBONATE USP FOR HEMODIALYSIS D12276 (bicarbonate de sodium 650 g par sachet poudre pour solution à diluer pour solution pour hémodialyse) BAXTER CORPORATION","ADDED"
"02221802","LOPROX (ciclopirox olamine 1 % cutaneous cream) BAUSCH HEALTH, CANADA INC.","LOPROX (ciclopirox olamine 1 % crème cutanée) BAUSCH HEALTH, CANADA INC.","Health_Canada_product_name: ""LOPROX CREAM"" -> ""LOPROX""
mp_formal_name: ""LOPROX CREAM (ciclopirox olamine 1 % cutaneous cream) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""LOPROX (ciclopirox olamine 1 % cutaneous cream) BAUSCH HEALTH, CANADA INC.""
mp_fr_description: ""LOPROX CREAM (ciclopirox olamine 1 % crème cutanée) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""LOPROX (ciclopirox olamine 1 % crème cutanée) BAUSCH HEALTH, CANADA INC."""
"02221810","LOPROX (ciclopirox olamine 1 % lotion) BAUSCH HEALTH, CANADA INC.","LOPROX (ciclopirox olamine 1 % lotion) BAUSCH HEALTH, CANADA INC.","Health_Canada_product_name: ""LOPROX LOTION"" -> ""LOPROX""
mp_formal_name: ""LOPROX LOTION (ciclopirox olamine 1 % lotion) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""LOPROX (ciclopirox olamine 1 % lotion) BAUSCH HEALTH, CANADA INC.""
mp_fr_description: ""LOPROX LOTION (ciclopirox olamine 1 % lotion) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""LOPROX (ciclopirox olamine 1 % lotion) BAUSCH HEALTH, CANADA INC."""
"02224801","RYTHMODAN (disopyramide 100 mg oral capsule) CHEPLAPHARM ARZNEIMITTEL GMBH","RYTHMODAN (disopyramide 100 mg capsule orale) CHEPLAPHARM ARZNEIMITTEL GMBH","mp_formal_name: ""RYTHMODAN (disopyramide 100 mg oral capsule) SANOFI-AVENTIS CANADA INC"" -> ""RYTHMODAN (disopyramide 100 mg oral capsule) CHEPLAPHARM ARZNEIMITTEL GMBH""
mp_fr_description: ""RYTHMODAN (disopyramide 100 mg capsule orale) SANOFI-AVENTIS CANADA INC"" -> ""RYTHMODAN (disopyramide 100 mg capsule orale) CHEPLAPHARM ARZNEIMITTEL GMBH"""
"02227517","DERMATOP OINTMENT (prednicarbate 0.1 % cutaneous ointment) BAUSCH HEALTH, CANADA INC.","DERMATOP OINTMENT (prednicarbate 0,1 % pommade cutanée) BAUSCH HEALTH, CANADA INC.","mp_formal_name: ""DERMATOP OINTMENT (prednicarbate 0.1 % cutaneous ointment) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""DERMATOP OINTMENT (prednicarbate 0.1 % cutaneous ointment) BAUSCH HEALTH, CANADA INC.""
mp_fr_description: ""DERMATOP OINTMENT (prednicarbate 0,1 % pommade cutanée) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""DERMATOP OINTMENT (prednicarbate 0,1 % pommade cutanée) BAUSCH HEALTH, CANADA INC."""
