drug_code,extract_current,extract_previous,drug_identification_number,current_company_name,previous_company_name
"62994","approved","inactive","02239518","APOTEX INC","NU-PHARM INC"
"62995","approved","inactive","02239519","APOTEX INC","NU-PHARM INC"
"80413","approved","approved","02318652","ORGANON CANADA INC.","MERCK CANADA INC"
"94526","approved","approved","02458209","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC.","TELIGENT PHARMA, INC"
"95368","approved","approved","02465507","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC.","TELIGENT OU"
"97107","active","approved","02480522","ENDO VENTURES LTD.","CORREVIO"
"97364","approved","approved","02483181","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC.","TELIGENT OU"
"97964","approved","approved","02489554","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC.","TELIGENT PHARMA, INC"
"98556","approved","approved","02495678","LUMIERA HEALTH INNOVATION INC.","TETRA BIO-PHARMA INC."
"98559","approved","approved","02495708","LUMIERA HEALTH INNOVATION INC.","TETRA BIO-PHARMA INC."
"98735","approved","approved","02497530","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC.","TELIGENT OU"
"98736","approved","approved","02497549","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC.","TELIGENT OU"
"98884","approved","approved","02499088","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC.","TELIGENT PHARMA, INC"
"98885","approved","approved","02499096","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC.","TELIGENT PHARMA, INC"
