mp_code,mp_formal_name,mp_fr_description,changes
"02025310","RISPERDAL (risperidone 4 mg oral tablet) JANSSEN INC","RISPERDAL (rispéridone 4 mg comprimé oral) JANSSEN INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19931231"" -> ""20190325"""
"02028786","SINEMET CR 100/25 (carbidopa 25 mg and levodopa 100 mg prolonged-release oral tablet) MERCK CANADA INC","SINEMET CR 100/25 (carbidopa 25 mg et lévodopa 100 mg comprimé oral à libération prolongée) MERCK CANADA INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19931231"" -> ""20191031"""
"02162814","APO-DICLO SR (diclofenac sodium 75 mg prolonged-release oral tablet) APOTEX INC","APO-DICLO SR (diclofénac sodique 75 mg comprimé oral à libération prolongée) APOTEX INC","mp_status: ""INACTIVE"" -> ""ACTIVE""
mp_status_effective_time: ""20191003"" -> ""19951231"""
"02177102","FAMVIR (famciclovir 500 mg oral tablet) ATNAHS PHARMA UK LIMITED","FAMVIR (famciclovir 500 mg comprimé oral) ATNAHS PHARMA UK LIMITED","Health_Canada_product_name: ""FAMVIR TABLETS 500MG"" -> ""FAMVIR""
mp_formal_name: ""FAMVIR TABLETS 500MG (famciclovir 500 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""FAMVIR (famciclovir 500 mg oral tablet) ATNAHS PHARMA UK LIMITED""
mp_fr_description: ""FAMVIR TABLETS 500MG (famciclovir 500 mg comprimé oral) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""FAMVIR (famciclovir 500 mg comprimé oral) ATNAHS PHARMA UK LIMITED"""
"02212307","CEFTIN (cefuroxime (cefuroxime axetil) 125 mg per 5 mL oral suspension) GLAXOSMITHKLINE INC","CEFTIN (céfuroxime (céfuroxime axétil) 125 mg par 5 mL suspension orale) GLAXOSMITHKLINE INC","Health_Canada_product_name: ""CEFTIN - PWS 125MG/5ML"" -> ""CEFTIN""
mp_formal_name: ""CEFTIN - PWS 125MG/5ML (cefuroxime (cefuroxime axetil) 125 mg per 5 mL powder for oral solution) GLAXOSMITHKLINE INC"" -> ""CEFTIN (cefuroxime (cefuroxime axetil) 125 mg per 5 mL oral suspension) GLAXOSMITHKLINE INC""
mp_fr_description: ""CEFTIN - PWS 125MG/5ML (céfuroxime (céfuroxime axétil) 125 mg par 5 mL poudre pour solution orale) GLAXOSMITHKLINE INC"" -> ""CEFTIN (céfuroxime (céfuroxime axétil) 125 mg par 5 mL suspension orale) GLAXOSMITHKLINE INC"""
"02216086","ZERIT - CAP 15MG (stavudine 15 mg oral capsule) BRISTOL-MYERS SQUIBB CANADA","ZERIT - CAP 15MG (stavudine 15 mg capsule orale) BRISTOL-MYERS SQUIBB CANADA","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19960730"" -> ""20200116"""
"02216345","SALAGEN (pilocarpine hydrochloride 5 mg oral tablet) PFIZER CANADA ULC","SALAGEN (chlorhydrate de pilocarpine 5 mg comprimé oral) PFIZER CANADA ULC","Health_Canada_product_name: ""SALAGEN TABLETS"" -> ""SALAGEN""
mp_formal_name: ""SALAGEN TABLETS (pilocarpine hydrochloride 5 mg oral tablet) PFIZER CANADA ULC"" -> ""SALAGEN (pilocarpine hydrochloride 5 mg oral tablet) PFIZER CANADA ULC""
mp_fr_description: ""SALAGEN TABLETS (chlorhydrate de pilocarpine 5 mg comprimé oral) PFIZER CANADA ULC"" -> ""SALAGEN (chlorhydrate de pilocarpine 5 mg comprimé oral) PFIZER CANADA ULC"""
"02229110","FAMVIR (famciclovir 125 mg oral tablet) ATNAHS PHARMA UK LIMITED","FAMVIR (famciclovir 125 mg comprimé oral) ATNAHS PHARMA UK LIMITED","Health_Canada_product_name: ""FAMVIR TABLETS 125MG"" -> ""FAMVIR""
mp_formal_name: ""FAMVIR TABLETS 125MG (famciclovir 125 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""FAMVIR (famciclovir 125 mg oral tablet) ATNAHS PHARMA UK LIMITED""
mp_fr_description: ""FAMVIR TABLETS 125MG (famciclovir 125 mg comprimé oral) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""FAMVIR (famciclovir 125 mg comprimé oral) ATNAHS PHARMA UK LIMITED"""
"02229129","FAMVIR (famciclovir 250 mg oral tablet) ATNAHS PHARMA UK LIMITED","FAMVIR (famciclovir 250 mg comprimé oral) ATNAHS PHARMA UK LIMITED","Health_Canada_product_name: ""FAMVIR TABLETS 250MG"" -> ""FAMVIR""
mp_formal_name: ""FAMVIR TABLETS 250MG (famciclovir 250 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""FAMVIR (famciclovir 250 mg oral tablet) ATNAHS PHARMA UK LIMITED""
mp_fr_description: ""FAMVIR TABLETS 250MG (famciclovir 250 mg comprimé oral) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""FAMVIR (famciclovir 250 mg comprimé oral) ATNAHS PHARMA UK LIMITED"""
"02230939","BUCKLEY'S NIGHTTIME COUGH & CONGESTION (diphenhydramine hydrochloride 12.5 mg per 5 mL and menthol 22 mg per 5 mL syrup) THE BUCKLEY'S COMPANY","BUCKLEY'S NIGHTTIME COUGH & CONGESTION (chlorhydrate de diphenhydramine 12,5 mg par 5 mL et menthol 22 mg par 5 mL sirop) THE BUCKLEY'S COMPANY","Health_Canada_product_name: ""BUCKLEY'S NIGHT TIME MIXTURE"" -> ""BUCKLEY'S NIGHTTIME COUGH & CONGESTION""
mp_formal_name: ""BUCKLEY'S NIGHT TIME MIXTURE (diphenhydramine hydrochloride 12.5 mg per 5 mL and menthol 22 mg per 5 mL syrup) THE BUCKLEY'S COMPANY"" -> ""BUCKLEY'S NIGHTTIME COUGH & CONGESTION (diphenhydramine hydrochloride 12.5 mg per 5 mL and menthol 22 mg per 5 mL syrup) THE BUCKLEY'S COMPANY""
mp_fr_description: ""BUCKLEY'S NIGHT TIME MIXTURE (chlorhydrate de diphenhydramine 12,5 mg par 5 mL et menthol 22 mg par 5 mL sirop) THE BUCKLEY'S COMPANY"" -> ""BUCKLEY'S NIGHTTIME COUGH & CONGESTION (chlorhydrate de diphenhydramine 12,5 mg par 5 mL et menthol 22 mg par 5 mL sirop) THE BUCKLEY'S COMPANY"""
"02239967","ANALGESIC CREAM EXTRA STRENGTH ODORLESS (trolamine salicylate 15 % cutaneous cream) PHARMASCIENCE INC","ANALGESIC CREAM EXTRA STRENGTH ODORLESS (salicylate de trolamine 15 % crème cutanée) PHARMASCIENCE INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19991009"" -> ""20200217"""
"02250616","CLIMARA PRO (estradiol 45 mcg per 24 hour and levonorgestrel 15 mcg per 24 hour transdermal patch) BAYER INC","CLIMARA PRO (estradiol 45 mcg par 24 heure et lévonorgestrel 15 mcg par 24 heure timbre transdermique) BAYER INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20080625"" -> ""20171130"""
"02263866","ACT ETIDROCAL (calcium (calcium carbonate) 500 mg oral tablet with etidronate disodium 400 mg oral tablet) TEVA CANADA LIMITED","ACT ETIDROCAL (calcium (carbonate de calcium) 500 mg comprimé oral avec étidronate disodique 400 mg comprimé oral) TEVA CANADA LIMITED","mp_formal_name: ""ACT ETIDROCAL (calcium (calcium carbonate) 500 mg oral tablet with etidronate disodium 400 mg oral tablet) ACTAVIS PHARMA COMPANY"" -> ""ACT ETIDROCAL (calcium (calcium carbonate) 500 mg oral tablet with etidronate disodium 400 mg oral tablet) TEVA CANADA LIMITED""
mp_fr_description: ""ACT ETIDROCAL (calcium (carbonate de calcium) 500 mg comprimé oral avec étidronate disodique 400 mg comprimé oral) ACTAVIS PHARMA COMPANY"" -> ""ACT ETIDROCAL (calcium (carbonate de calcium) 500 mg comprimé oral avec étidronate disodique 400 mg comprimé oral) TEVA CANADA LIMITED"""
"02285827","GD-GABAPENTIN (gabapentin 300 mg oral capsule) GENMED A DIVISION OF PFIZER CANADA ULC","GD-GABAPENTIN (gabapentine 300 mg capsule orale) GENMED A DIVISION OF PFIZER CANADA ULC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20110119"" -> ""20180110"""
"02289164","BUCKLEY'S CHEST CONGESTION (guaifenesin 100 mg per 5 mL and menthol 10 mg per 5 mL syrup) THE BUCKLEY'S COMPANY","BUCKLEY'S CHEST CONGESTION (guaïfénésine 100 mg par 5 mL et menthol 10 mg par 5 mL sirop) THE BUCKLEY'S COMPANY","Health_Canada_product_name: ""BUCKLEY'S COUGH CHEST CONGESTION"" -> ""BUCKLEY'S CHEST CONGESTION""
mp_formal_name: ""BUCKLEY'S COUGH CHEST CONGESTION (guaifenesin 100 mg per 5 mL and menthol 10 mg per 5 mL syrup) THE BUCKLEY'S COMPANY"" -> ""BUCKLEY'S CHEST CONGESTION (guaifenesin 100 mg per 5 mL and menthol 10 mg per 5 mL syrup) THE BUCKLEY'S COMPANY""
mp_fr_description: ""BUCKLEY'S COUGH CHEST CONGESTION (guaïfénésine 100 mg par 5 mL et menthol 10 mg par 5 mL sirop) THE BUCKLEY'S COMPANY"" -> ""BUCKLEY'S CHEST CONGESTION (guaïfénésine 100 mg par 5 mL et menthol 10 mg par 5 mL sirop) THE BUCKLEY'S COMPANY"""
"02291010","GD-QUINAPRIL (quinapril (quinapril hydrochloride) 40 mg oral tablet) GENMED A DIVISION OF PFIZER CANADA ULC","GD-QUINAPRIL (quinapril (chlorhydrate de quinapril) 40 mg comprimé oral) GENMED A DIVISION OF PFIZER CANADA ULC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20140602"" -> ""20180926"""
"02302861","ACT PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet) TEVA CANADA LIMITED","ACT PIOGLITAZONE (pioglitazone (chlorhydrate de pioglitazone) 15 mg comprimé oral) TEVA CANADA LIMITED","mp_formal_name: ""ACT PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet) ACTAVIS PHARMA COMPANY"" -> ""ACT PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet) TEVA CANADA LIMITED""
mp_fr_description: ""ACT PIOGLITAZONE (pioglitazone (chlorhydrate de pioglitazone) 15 mg comprimé oral) ACTAVIS PHARMA COMPANY"" -> ""ACT PIOGLITAZONE (pioglitazone (chlorhydrate de pioglitazone) 15 mg comprimé oral) TEVA CANADA LIMITED"""
"02302888","ACT PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet) TEVA CANADA LIMITED","ACT PIOGLITAZONE (pioglitazone (chlorhydrate de pioglitazone) 30 mg comprimé oral) TEVA CANADA LIMITED","mp_formal_name: ""ACT PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet) ACTAVIS PHARMA COMPANY"" -> ""ACT PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet) TEVA CANADA LIMITED""
mp_fr_description: ""ACT PIOGLITAZONE (pioglitazone (chlorhydrate de pioglitazone) 30 mg comprimé oral) ACTAVIS PHARMA COMPANY"" -> ""ACT PIOGLITAZONE (pioglitazone (chlorhydrate de pioglitazone) 30 mg comprimé oral) TEVA CANADA LIMITED"""
"02302896","ACT PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet) TEVA CANADA LIMITED","ACT PIOGLITAZONE (pioglitazone (chlorhydrate de pioglitazone) 45 mg comprimé oral) TEVA CANADA LIMITED","mp_formal_name: ""ACT PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet) ACTAVIS PHARMA COMPANY"" -> ""ACT PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet) TEVA CANADA LIMITED""
mp_fr_description: ""ACT PIOGLITAZONE (pioglitazone (chlorhydrate de pioglitazone) 45 mg comprimé oral) ACTAVIS PHARMA COMPANY"" -> ""ACT PIOGLITAZONE (pioglitazone (chlorhydrate de pioglitazone) 45 mg comprimé oral) TEVA CANADA LIMITED"""
"02303949","ESCITALOPRAM (escitalopram (escitalopram oxalate) 10 mg oral tablet) PHARMASCIENCE INC","ESCITALOPRAM (escitalopram (oxalate d'escitalopram) 10 mg comprimé oral) PHARMASCIENCE INC","Health_Canada_product_name: ""PMS-ESCITALOPRAM"" -> ""ESCITALOPRAM""
mp_formal_name: ""PMS-ESCITALOPRAM (escitalopram (escitalopram oxalate) 10 mg oral tablet) PHARMASCIENCE INC"" -> ""ESCITALOPRAM (escitalopram (escitalopram oxalate) 10 mg oral tablet) PHARMASCIENCE INC""
mp_fr_description: ""PMS-ESCITALOPRAM (escitalopram (oxalate d'escitalopram) 10 mg comprimé oral) PHARMASCIENCE INC"" -> ""ESCITALOPRAM (escitalopram (oxalate d'escitalopram) 10 mg comprimé oral) PHARMASCIENCE INC"""
"02303965","ESCITALOPRAM (escitalopram (escitalopram oxalate) 20 mg oral tablet) PHARMASCIENCE INC","ESCITALOPRAM (escitalopram (oxalate d'escitalopram) 20 mg comprimé oral) PHARMASCIENCE INC","Health_Canada_product_name: ""PMS-ESCITALOPRAM"" -> ""ESCITALOPRAM""
mp_formal_name: ""PMS-ESCITALOPRAM (escitalopram (escitalopram oxalate) 20 mg oral tablet) PHARMASCIENCE INC"" -> ""ESCITALOPRAM (escitalopram (escitalopram oxalate) 20 mg oral tablet) PHARMASCIENCE INC""
mp_fr_description: ""PMS-ESCITALOPRAM (escitalopram (oxalate d'escitalopram) 20 mg comprimé oral) PHARMASCIENCE INC"" -> ""ESCITALOPRAM (escitalopram (oxalate d'escitalopram) 20 mg comprimé oral) PHARMASCIENCE INC"""
"02309548","PMS-CLOBETASOL (clobetasol propionate 0.05 % cutaneous ointment) PHARMASCIENCE INC","PMS-CLOBETASOL (propionate de clobétasol 0,05 % pommade cutanée) PHARMASCIENCE INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20110221"" -> ""20180425"""
"02310503","TARO-RAMIPRIL (ramipril 1.25 mg oral capsule) SUN PHARMA CANADA INC","TARO-RAMIPRIL (ramipril 1,25 mg capsule orale) SUN PHARMA CANADA INC","Health_Canada_product_name: ""RAN-RAMIPRIL"" -> ""TARO-RAMIPRIL""
mp_formal_name: ""RAN-RAMIPRIL (ramipril 1.25 mg oral capsule) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-RAMIPRIL (ramipril 1.25 mg oral capsule) SUN PHARMA CANADA INC""
mp_fr_description: ""RAN-RAMIPRIL (ramipril 1,25 mg capsule orale) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-RAMIPRIL (ramipril 1,25 mg capsule orale) SUN PHARMA CANADA INC"""
"02310511","TARO-RAMIPRIL (ramipril 2.5 mg oral capsule) SUN PHARMA CANADA INC","TARO-RAMIPRIL (ramipril 2,5 mg capsule orale) SUN PHARMA CANADA INC","Health_Canada_product_name: ""RAN-RAMIPRIL"" -> ""TARO-RAMIPRIL""
mp_formal_name: ""RAN-RAMIPRIL (ramipril 2.5 mg oral capsule) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-RAMIPRIL (ramipril 2.5 mg oral capsule) SUN PHARMA CANADA INC""
mp_fr_description: ""RAN-RAMIPRIL (ramipril 2,5 mg capsule orale) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-RAMIPRIL (ramipril 2,5 mg capsule orale) SUN PHARMA CANADA INC"""
"02310538","TARO-RAMIPRIL (ramipril 5 mg oral capsule) SUN PHARMA CANADA INC","TARO-RAMIPRIL (ramipril 5 mg capsule orale) SUN PHARMA CANADA INC","Health_Canada_product_name: ""RAN-RAMIPRIL"" -> ""TARO-RAMIPRIL""
mp_formal_name: ""RAN-RAMIPRIL (ramipril 5 mg oral capsule) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-RAMIPRIL (ramipril 5 mg oral capsule) SUN PHARMA CANADA INC""
mp_fr_description: ""RAN-RAMIPRIL (ramipril 5 mg capsule orale) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-RAMIPRIL (ramipril 5 mg capsule orale) SUN PHARMA CANADA INC"""
"02310546","TARO-RAMIPRIL (ramipril 10 mg oral capsule) SUN PHARMA CANADA INC","TARO-RAMIPRIL (ramipril 10 mg capsule orale) SUN PHARMA CANADA INC","Health_Canada_product_name: ""RAN-RAMIPRIL"" -> ""TARO-RAMIPRIL""
mp_formal_name: ""RAN-RAMIPRIL (ramipril 10 mg oral capsule) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-RAMIPRIL (ramipril 10 mg oral capsule) SUN PHARMA CANADA INC""
mp_fr_description: ""RAN-RAMIPRIL (ramipril 10 mg capsule orale) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-RAMIPRIL (ramipril 10 mg capsule orale) SUN PHARMA CANADA INC"""
"02311372","PRO-LEVETIRACETAM - 250 (levetiracetam 250 mg oral tablet) PRO DOC LIMITEE","PRO-LEVETIRACETAM - 250 (lévétiracétam 250 mg comprimé oral) PRO DOC LIMITEE","mp_status: ""INACTIVE"" -> ""ACTIVE""
mp_status_effective_time: ""20170714"" -> ""20130606"""
"02320045","METOJECT (methotrexate (methotrexate sodium) 15 mg per 1.5 mL solution for injection syringe) MEDEXUS INC","METOJECT (méthotrexate (méthotrexate sodique) 15 mg par 1,5 mL solution injectable seringue) MEDEXUS INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20090126"" -> ""20190717"""
"02330105","RAN-FENTANYL MATRIX PATCH (fentanyl 12 mcg per hour transdermal patch) RANBAXY PHARMACEUTICALS CANADA INC.","RAN-FENTANYL MATRIX PATCH (fentanyl 12 mcg par heure timbre transdermique) RANBAXY PHARMACEUTICALS CANADA INC.","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20090928"" -> ""20190823"""
"02337266","JURNISTA (hydromorphone hydrochloride 4 mg prolonged-release oral tablet) JANSSEN INC","JURNISTA (chlorhydrate d'hydromorphone 4 mg comprimé oral à libération prolongée) JANSSEN INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20100304"" -> ""20181031"""
"02337487","ACT VALSARTAN (valsartan 40 mg oral tablet) ACTAVIS PHARMA COMPANY","ACT VALSARTAN (valsartan 40 mg comprimé oral) ACTAVIS PHARMA COMPANY","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20110216"" -> ""20190814"""
"02337894","MYLAN-OLANZAPINE (olanzapine 7.5 mg oral tablet) MYLAN PHARMACEUTICALS ULC","MYLAN-OLANZAPINE (olanzapine 7,5 mg comprimé oral) MYLAN PHARMACEUTICALS ULC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20100615"" -> ""20180719"""
"02337908","MYLAN-OLANZAPINE (olanzapine 10 mg oral tablet) MYLAN PHARMACEUTICALS ULC","MYLAN-OLANZAPINE (olanzapine 10 mg comprimé oral) MYLAN PHARMACEUTICALS ULC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20100516"" -> ""20180719"""
"02346451","BUCKLEY'S MUCUS & PHLEGM (guaifenesin 100 mg per 5 mL and menthol 10 mg per 5 mL syrup) THE BUCKLEY'S COMPANY","BUCKLEY'S MUCUS & PHLEGM (guaïfénésine 100 mg par 5 mL et menthol 10 mg par 5 mL sirop) THE BUCKLEY'S COMPANY","Health_Canada_product_name: ""BUCKLEY'S COUGH, MUCOUS & PHLEGM"" -> ""BUCKLEY'S MUCUS & PHLEGM""
mp_formal_name: ""BUCKLEY'S COUGH, MUCOUS & PHLEGM (guaifenesin 100 mg per 5 mL and menthol 10 mg per 5 mL syrup) THE BUCKLEY'S COMPANY"" -> ""BUCKLEY'S MUCUS & PHLEGM (guaifenesin 100 mg per 5 mL and menthol 10 mg per 5 mL syrup) THE BUCKLEY'S COMPANY""
mp_fr_description: ""BUCKLEY'S COUGH, MUCOUS & PHLEGM (guaïfénésine 100 mg par 5 mL et menthol 10 mg par 5 mL sirop) THE BUCKLEY'S COMPANY"" -> ""BUCKLEY'S MUCUS & PHLEGM (guaïfénésine 100 mg par 5 mL et menthol 10 mg par 5 mL sirop) THE BUCKLEY'S COMPANY"""
"02353504","APO-LOSARTAN (losartan potassium 50 mg oral tablet) APOTEX INC","APO-LOSARTAN (losartan potassique 50 mg comprimé oral) APOTEX INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20120125"" -> ""20190420"""
"02353512","APO-LOSARTAN (losartan potassium 100 mg oral tablet) APOTEX INC","APO-LOSARTAN (losartan potassique 100 mg comprimé oral) APOTEX INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20120125"" -> ""20191221"""
