tm_code,tm_formal_name,changes
"8001515","proxymetacaine","ADDED"
"8000994","acetaminophen and guaifenesin and menthol","ADDED"
"a34bef4134ff1f11ff202bb9342cd8d6","incobotulinumtoxinA","ADDED"
"8002215","amphotericin B","ADDED"
"828127924b7d9a9b096f717432535a2e","polymyxin B and trimethoprim","ADDED"
"8002182","coagulation factor ii (human) and coagulation factor ix (human) and coagulation factor vii (human) and coagulation factor x (human) and protein c and protein s","ADDED"
"8002166","acetaminophen and ascorbic acid and pheniramine and phenylephrine","ADDED"
"8000796","benzalkonium","ADDED"
"8001720","chlorhexidine and lidocaine","ADDED"
"8001688","teriparatide","ADDED"
"8002198","irinotecan (conventional)","ADDED"
"8002155","potassium phosphate monobasic","ADDED"
"8002170","antihemophilic factor (human) and von willebrand factor (human)","ADDED"
"8002161","sodium bicarbonate","ADDED"
