mp_code,mp_formal_name,ntp_code,ntp_formal_name,tm_code,tm_formal_name
"02245248","AMIODARONE HYDROCHLORIDE INJECTION (amiodarone hydrochloride 150 mg per 3 mL solution for injection vial) FRESENIUS KABI CANADA LTD","9000909","amiodarone hydrochloride 150 mg per 3 mL solution for injection vial","8000269","amiodarone"
"77700371","RATIO-IPRATROPIUM UDV (ipratropium bromide 250 mcg per 1 mL inhalation solution unit dose vial) TEVA CANADA LIMITED","9000754","ipratropium bromide 250 mcg per 1 mL inhalation solution unit dose vial","8000202","ipratropium"
"77700372","RATIO-IPRATROPIUM UDV (ipratropium bromide 500 mcg per 2 mL inhalation solution unit dose vial) TEVA CANADA LIMITED","9000756","ipratropium bromide 500 mcg per 2 mL inhalation solution unit dose vial","8000202","ipratropium"
"02231136","PMS-IPRATROPIUM (ipratropium bromide 250 mcg per mL inhalation solution 20 mL bottle) PHARMASCIENCE INC","9000527","ipratropium bromide 250 mcg per mL inhalation solution 20 mL bottle","8000202","ipratropium"
"02231244","PMS-IPRATROPIUM (ipratropium bromide 250 mcg per 1 mL inhalation solution unit dose vial) PHARMASCIENCE INC","9000754","ipratropium bromide 250 mcg per 1 mL inhalation solution unit dose vial","8000202","ipratropium"
"02231245","PMS-IPRATROPIUM (ipratropium bromide 500 mcg per 2 mL inhalation solution unit dose vial) PHARMASCIENCE INC","9000756","ipratropium bromide 500 mcg per 2 mL inhalation solution unit dose vial","8000202","ipratropium"
"77700374","TEVA-IPRATROPIUM STERINEBS (ipratropium bromide 250 mcg per 1 mL inhalation solution unit dose vial) TEVA CANADA LIMITED","9000754","ipratropium bromide 250 mcg per 1 mL inhalation solution unit dose vial","8000202","ipratropium"
"77700375","TEVA-IPRATROPIUM STERINEBS (ipratropium bromide 500 mcg per 2 mL inhalation solution unit dose vial) TEVA CANADA LIMITED","9000756","ipratropium bromide 500 mcg per 2 mL inhalation solution unit dose vial","8000202","ipratropium"
"77700361","MYLAN-IPRATROPIUM SOLUTION (ipratropium bromide 250 mcg per mL inhalation solution 20 mL bottle) MYLAN PHARMACEUTICALS ULC","9000527","ipratropium bromide 250 mcg per mL inhalation solution 20 mL bottle","8000202","ipratropium"
"77700360","MYLAN-IPRATROPIUM SOLUTION (ipratropium bromide 250 mcg per 1 mL inhalation solution unit dose vial) MYLAN PHARMACEUTICALS ULC","9000754","ipratropium bromide 250 mcg per 1 mL inhalation solution unit dose vial","8000202","ipratropium"
"77700362","MYLAN-IPRATROPIUM SOLUTION (ipratropium bromide 500 mcg per 2 mL inhalation solution unit dose vial) MYLAN PHARMACEUTICALS ULC","9000756","ipratropium bromide 500 mcg per 2 mL inhalation solution unit dose vial","8000202","ipratropium"
"02126222","APO-IPRAVENT SOLUTION - INH 250MCG/ML (ipratropium bromide 250 mcg per mL inhalation solution 20 mL bottle) APOTEX INC","9000527","ipratropium bromide 250 mcg per mL inhalation solution 20 mL bottle","8000202","ipratropium"
"02097176","RATIO-IPRATROPIUM UDV (ipratropium bromide 250 mcg per 2 mL inhalation solution unit dose vial) TEVA CANADA LIMITED","9000755","ipratropium bromide 250 mcg per 2 mL inhalation solution unit dose vial","8000202","ipratropium"
"02231135","PMS-IPRATROPIUM (ipratropium bromide 250 mcg per 2 mL inhalation solution unit dose vial) PHARMASCIENCE INC","9000755","ipratropium bromide 250 mcg per 2 mL inhalation solution unit dose vial","8000202","ipratropium"
"77700092","AMIODARONE HYDROCHLORIDE FOR INJECTION (amiodarone hydrochloride 150 mg per 3 mL solution for injection vial) HOSPIRA HEALTHCARE CORPORATION","9000909","amiodarone hydrochloride 150 mg per 3 mL solution for injection vial","8000269","amiodarone"
"77700093","AMIODARONE HYDROCHLORIDE FOR INJECTION (amiodarone hydrochloride 300 mg per 6 mL solution for injection vial) HOSPIRA HEALTHCARE CORPORATION","9000998","amiodarone hydrochloride 300 mg per 6 mL solution for injection vial","8000269","amiodarone"
"02236916","ACYCLOVIR SODIUM INJECTION (acyclovir (acyclovir sodium) 500 mg per 20 mL solution for injection vial) PFIZER CANADA INC","9006257","acyclovir (acyclovir sodium) 500 mg per 20 mL solution for injection vial","8000095","acyclovir"
"77700065","ACYCLOVIR SODIUM INJECTION (acyclovir (acyclovir sodium) 500 mg per 10 mL solution for injection vial) FRESENIUS KABI CANADA LTD","9000800","acyclovir (acyclovir sodium) 500 mg per 10 mL solution for injection vial","8000095","acyclovir"
"77700066","ACYCLOVIR SODIUM INJECTION (acyclovir (acyclovir sodium) 1000 mg per 20 mL solution for injection vial) FRESENIUS KABI CANADA LTD","9000799","acyclovir (acyclovir sodium) 1000 mg per 20 mL solution for injection vial","8000095","acyclovir"
"02131048","LIORESAL INTRATHECAL 0.05MG/ML (baclofen 0.05 mg per 1 mL solution for injection ampoule) NOVARTIS PHARMACEUTICALS CANADA INC","9000506","baclofen 0.05 mg per 1 mL solution for injection ampoule","8000066","baclofen"
"02413620","BACLOFEN INJECTION (baclofen 0.05 mg per 1 mL solution for injection ampoule) STERIMAX INC","9000506","baclofen 0.05 mg per 1 mL solution for injection ampoule","8000066","baclofen"
"02131056","LIORESAL INTRATHECAL 0.5MG/ML (baclofen 10 mg per 20 mL solution for injection ampoule) NOVARTIS PHARMACEUTICALS CANADA INC","9000507","baclofen 10 mg per 20 mL solution for injection ampoule","8000066","baclofen"
"02413639","BACLOFEN INJECTION (baclofen 10 mg per 20 mL solution for injection ampoule) STERIMAX INC","9000507","baclofen 10 mg per 20 mL solution for injection ampoule","8000066","baclofen"
"02131064","LIORESAL INTRATHECAL 2MG/ML (baclofen 10 mg per 5 mL solution for injection ampoule) NOVARTIS PHARMACEUTICALS CANADA INC","9000508","baclofen 10 mg per 5 mL solution for injection ampoule","8000066","baclofen"
"02413647","BACLOFEN INJECTION (baclofen 10 mg per 5 mL solution for injection ampoule) STERIMAX INC","9000508","baclofen 10 mg per 5 mL solution for injection ampoule","8000066","baclofen"
"02238903","BENZTROPINE OMEGA (benztropine mesylate 2 mg per 2 mL solution for injection vial) OMEGA LABORATORIES LTD","9000851","benztropine mesylate 2 mg per 2 mL solution for injection vial","8000067","benztropine"
"02245686","CALCITRIOL INJECTION (calcitriol 1 mcg per 1 mL solution for injection ampoule) FRESENIUS KABI CANADA LTD","9001033","calcitriol 1 mcg per 1 mL solution for injection ampoule","8000075","calcitriol"
"02399334","CALCITRIOL INJECTION USP (calcitriol 1 mcg per 1 mL solution for injection ampoule) STERIMAX INC","9001033","calcitriol 1 mcg per 1 mL solution for injection ampoule","8000075","calcitriol"
"02399342","CALCITRIOL INJECTION USP (calcitriol 4 mcg per 2 mL solution for injection ampoule) STERIMAX INC","9001443","calcitriol 4 mcg per 2 mL solution for injection ampoule","8000075","calcitriol"
"00497282","CODEINE PHOSPHATE INJ 30MG/ML (codeine phosphate 30 mg per 1 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION","9000107","codeine phosphate 30 mg per 1 mL solution for injection ampoule","8000069","codeine"
"00544884","CODEINE PHOSPHATE INJECTION USP (codeine phosphate 30 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","9000107","codeine phosphate 30 mg per 1 mL solution for injection ampoule","8000069","codeine"
"00497290","CODEINE PHOSPHATE INJ 60MG/ML (codeine phosphate 60 mg per 1 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION","9000166","codeine phosphate 60 mg per 1 mL solution for injection ampoule","8000069","codeine"
"00399728","DIAZEPAM INJECTION USP (diazepam 10 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","9001477","diazepam 10 mg per 2 mL solution for injection ampoule","8000048","diazepam"
"02243240","DIAZEPAM AUTOINJECTOR (diazepam 10 mg per 2 mL solution for injection ampoule) MERIDIAN MEDICAL TECHNOLOGIES INC.","9001477","diazepam 10 mg per 2 mL solution for injection ampoule","8000048","diazepam"
"02385392","DIAZEPAM INJECTION USP (diazepam 10 mg per 2 mL solution for injection ampoule) TELIGENT OU","9001477","diazepam 10 mg per 2 mL solution for injection ampoule","8000048","diazepam"
"02386143","DIAZEPAM INJECTION SDZ (diazepam 10 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","9001477","diazepam 10 mg per 2 mL solution for injection ampoule","8000048","diazepam"
"02048272","PEDIATRIC DIGOXIN INJECTION C.S.D. (digoxin 0.05 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","9000516","digoxin 0.05 mg per 1 mL solution for injection ampoule","8000198","digoxin"
"02048264","DIGOXIN INJECTION C.S.D. (digoxin 0.5 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","9000517","digoxin 0.5 mg per 2 mL solution for injection ampoule","8000198","digoxin"
"77700058","DILTIAZEM HYDROCHLORIDE INJECTION (diltiazem hydrochloride 25 mg per 5 mL solution for injection vial) TEVA CANADA LIMITED","9000720","diltiazem hydrochloride 25 mg per 5 mL solution for injection vial","8000122","diltiazem"
"77700059","DILTIAZEM HYDROCHLORIDE INJECTION (diltiazem hydrochloride 50 mg per 10 mL solution for injection vial) TEVA CANADA LIMITED","9000721","diltiazem hydrochloride 50 mg per 10 mL solution for injection vial","8000122","diltiazem"
"77700086","DILTIAZEM HYDROCHLORIDE INJECTION (diltiazem hydrochloride 25 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED","9000720","diltiazem hydrochloride 25 mg per 5 mL solution for injection vial","8000122","diltiazem"
"77700087","DILTIAZEM HYDROCHLORIDE INJECTION (diltiazem hydrochloride 50 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","9000721","diltiazem hydrochloride 50 mg per 10 mL solution for injection vial","8000122","diltiazem"
"01923846","VASOTEC IV (enalaprilat 2.5 mg per 2 mL solution for injection vial) SANDOZ CANADA INCORPORATED","9002460","enalaprilat 2.5 mg per 2 mL solution for injection vial","1e31d50b9012d13b57c1ad65e86c0ded","enalaprilat"
"af913d394096ce6b9a975110a6bdc290","ENALAPRILAT INJECTION USP (enalaprilat 1.25 mg per 1 mL solution for injection vial) STERIMAX INC","9005100","enalaprilat 1.25 mg per 1 mL solution for injection vial","1e31d50b9012d13b57c1ad65e86c0ded","enalaprilat"
"f54343b18794314d56873a0492a13ceb","ENALAPRILAT INJECTION USP (enalaprilat 2.5 mg per 2 mL solution for injection vial) STERIMAX INC","9002460","enalaprilat 2.5 mg per 2 mL solution for injection vial","1e31d50b9012d13b57c1ad65e86c0ded","enalaprilat"
"77700516","FENTANYL CITRATE INJECTION (fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION","9000321","fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule","8000127","fentanyl"
"77700517","FENTANYL CITRATE INJECTION (fentanyl (fentanyl citrate) 250 mcg per 5 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION","9000322","fentanyl (fentanyl citrate) 250 mcg per 5 mL solution for injection ampoule","8000127","fentanyl"
"77700518","FENTANYL CITRATE INJECTION (fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION","9000323","fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection ampoule","8000127","fentanyl"
"77700519","FENTANYL CITRATE INJECTION (fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION","9000319","fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection ampoule","8000127","fentanyl"
"77700520","FENTANYL CITRATE INJECTION (fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection vial) HOSPIRA HEALTHCARE CORPORATION","9000324","fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection vial","8000127","fentanyl"
"77700521","FENTANYL CITRATE INJECTION (fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection vial) HOSPIRA HEALTHCARE CORPORATION","9000320","fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection vial","8000127","fentanyl"
"77700447","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","9000321","fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule","8000127","fentanyl"
"77700448","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 250 mcg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED","9000885","fentanyl (fentanyl citrate) 250 mcg per 5 mL solution for injection vial","8000127","fentanyl"
"77700449","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","9000324","fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection vial","8000127","fentanyl"
"77700450","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection vial) SANDOZ CANADA INCORPORATED","9000320","fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection vial","8000127","fentanyl"
"77700451","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 2500 mcg per 50 mL solution for injection vial) SANDOZ CANADA INCORPORATED","9000884","fentanyl (fentanyl citrate) 2500 mcg per 50 mL solution for injection vial","8000127","fentanyl"
"77700486","FENTANYL CITRATE INJECTION SDZ (fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","9000321","fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule","8000127","fentanyl"
"77700487","FENTANYL CITRATE INJECTION SDZ (fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","9000323","fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection ampoule","8000127","fentanyl"
"77700488","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule) TELIGENT OU","9000321","fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule","8000127","fentanyl"
"77700489","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection ampoule) TELIGENT OU","9000323","fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection ampoule","8000127","fentanyl"
"00401633","FUROSEMIDE SPECIAL (furosemide 250 mg per 25 mL solution for injection 25 mL vial) SANDOZ CANADA INCORPORATED","9009618","furosemide 250 mg per 25 mL solution for injection 25 mL vial","8000057","furosemide"
"77700284","FUROSEMIDE INJ USP (furosemide 20 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","9009615","furosemide 20 mg per 2 mL solution for injection ampoule","8000057","furosemide"
"77700285","FUROSEMIDE INJ USP (furosemide 40 mg per 4 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","9009621","furosemide 40 mg per 4 mL solution for injection ampoule","8000057","furosemide"
"77700280","FUROSEMIDE INJECTION USP (furosemide 20 mg per 2 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION","9009615","furosemide 20 mg per 2 mL solution for injection ampoule","8000057","furosemide"
"77700282","FUROSEMIDE INJECTION USP (furosemide 40 mg per 4 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION","9009621","furosemide 40 mg per 4 mL solution for injection ampoule","8000057","furosemide"
"77700281","FUROSEMIDE INJECTION USP (furosemide 20 mg per 2 mL solution for injection syringe) HOSPIRA HEALTHCARE CORPORATION","9009616","furosemide 20 mg per 2 mL solution for injection syringe","8000057","furosemide"
"77700283","FUROSEMIDE INJECTION USP (furosemide 40 mg per 4 mL solution for injection syringe) HOSPIRA HEALTHCARE CORPORATION","9009622","furosemide 40 mg per 4 mL solution for injection syringe","8000057","furosemide"
"77700276","FUROSEMIDE INJECTION (furosemide 20 mg per 2 mL solution for injection vial) OMEGA LABORATORIES LTD","9009617","furosemide 20 mg per 2 mL solution for injection vial","8000057","furosemide"
"77700277","FUROSEMIDE INJECTION (furosemide 40 mg per 4 mL solution for injection vial) OMEGA LABORATORIES LTD","9009623","furosemide 40 mg per 4 mL solution for injection vial","8000057","furosemide"
"02360446","FUROSEMIDE SPECIAL INJECTION (furosemide 250 mg per 25 mL solution for injection 25 mL vial) OMEGA LABORATORIES LTD","9009618","furosemide 250 mg per 25 mL solution for injection 25 mL vial","8000057","furosemide"
"77700278","FUROSEMIDE INJECTION SDZ (furosemide 20 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","9009615","furosemide 20 mg per 2 mL solution for injection ampoule","8000057","furosemide"
"77700279","FUROSEMIDE INJECTION SDZ (furosemide 40 mg per 4 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","9009621","furosemide 40 mg per 4 mL solution for injection ampoule","8000057","furosemide"
"02384094","FUROSEMIDE INJECTION USP (furosemide 20 mg per 2 mL solution for injection ampoule) TELIGENT OU","9009615","furosemide 20 mg per 2 mL solution for injection ampoule","8000057","furosemide"
"77700024","HALOPERIDOL LA (haloperidol (haloperidol decanoate) 100 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","9000522","haloperidol (haloperidol decanoate) 100 mg per 1 mL solution for injection ampoule","8000084","haloperidol"
"77700025","HALOPERIDOL LA (haloperidol (haloperidol decanoate) 500 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED","9000524","haloperidol (haloperidol decanoate) 500 mg per 5 mL solution for injection vial","8000084","haloperidol"
"77700167","PMS-HALOPERIDOL-LA (haloperidol (haloperidol decanoate) 100 mg per 1 mL solution for injection vial) PHARMASCIENCE INC","9000741","haloperidol (haloperidol decanoate) 100 mg per 1 mL solution for injection vial","8000084","haloperidol"
"77700168","PMS-HALOPERIDOL-LA (haloperidol (haloperidol decanoate) 500 mg per 5 mL solution for injection vial) PHARMASCIENCE INC","9000524","haloperidol (haloperidol decanoate) 500 mg per 5 mL solution for injection vial","8000084","haloperidol"
"02130297","HALOPERIDOL LA (haloperidol (haloperidol decanoate) 250 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED","9000523","haloperidol (haloperidol decanoate) 250 mg per 5 mL solution for injection vial","8000084","haloperidol"
"02230707","PMS-HALOPERIDOL-LA (haloperidol (haloperidol decanoate) 250 mg per 5 mL solution for injection vial) PHARMASCIENCE INC","9000523","haloperidol (haloperidol decanoate) 250 mg per 5 mL solution for injection vial","8000084","haloperidol"
"00808652","HALOPERIDOL INJ 5MG/ML USP (haloperidol 5 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","9000326","haloperidol 5 mg per 1 mL solution for injection ampoule","8000084","haloperidol"
"02366010","HALOPERIDOL INJECTION (haloperidol 5 mg per 1 mL solution for injection vial) OMEGA LABORATORIES LTD","9001362","haloperidol 5 mg per 1 mL solution for injection vial","8000084","haloperidol"
"77700123","HALOPERIDOL INJECTION, USP (haloperidol 5 mg per 1 mL solution for injection vial) FRESENIUS KABI CANADA LTD","9001362","haloperidol 5 mg per 1 mL solution for injection vial","8000084","haloperidol"
"77700124","HALOPERIDOL INJECTION, USP (haloperidol 50 mg per 10 mL solution for injection vial) FRESENIUS KABI CANADA LTD","9001435","haloperidol 50 mg per 10 mL solution for injection vial","8000084","haloperidol"
"02239640","HALOPERIDOL-LA OMEGA (haloperidol (haloperidol decanoate) 100 mg per 1 mL solution for injection vial) OMEGA LABORATORIES LTD","9000741","haloperidol (haloperidol decanoate) 100 mg per 1 mL solution for injection vial","8000084","haloperidol"
"02239639","HALOPERIDOL-LA OMEGA (haloperidol (haloperidol decanoate) 250 mg per 5 mL solution for injection vial) OMEGA LABORATORIES LTD","9000523","haloperidol (haloperidol decanoate) 250 mg per 5 mL solution for injection vial","8000084","haloperidol"
"77700291","HYDROMORPHONE HP 10 (hydromorphone hydrochloride 10 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED","9000201","hydromorphone hydrochloride 10 mg per 1 mL solution for injection vial","8000106","hydromorphone"
"77700293","HYDROMORPHONE HP 10 (hydromorphone hydrochloride 50 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED","9000206","hydromorphone hydrochloride 50 mg per 5 mL solution for injection vial","8000106","hydromorphone"
"77700290","HYDROMORPHONE HP 10 (hydromorphone hydrochloride 100 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","9000579","hydromorphone hydrochloride 100 mg per 10 mL solution for injection vial","8000106","hydromorphone"
"77700292","HYDROMORPHONE HP 10 (hydromorphone hydrochloride 10 mg per mL solution for injection 50 mL vial) SANDOZ CANADA INCORPORATED","9006204","hydromorphone hydrochloride 10 mg per mL solution for injection 50 mL vial","8000106","hydromorphone"
"77700303","HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 10 mg per 1 mL solution for injection vial) PFIZER CANADA INC","9000201","hydromorphone hydrochloride 10 mg per 1 mL solution for injection vial","8000106","hydromorphone"
"77700305","HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 50 mg per 5 mL solution for injection vial) PFIZER CANADA INC","9000206","hydromorphone hydrochloride 50 mg per 5 mL solution for injection vial","8000106","hydromorphone"
"77700304","HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 10 mg per mL solution for injection 50 mL vial) PFIZER CANADA INC","9006204","hydromorphone hydrochloride 10 mg per mL solution for injection 50 mL vial","8000106","hydromorphone"
"77700302","HYDROMORPHONE HYDROCHLORIDE INJECTION HP 10 (hydromorphone hydrochloride 10 mg per 1 mL solution for injection ampoule) STERIMAX INC","9001474","hydromorphone hydrochloride 10 mg per 1 mL solution for injection ampoule","8000106","hydromorphone"
"77700301","HYDROMORPHONE HYDROCHLORIDE INJECTION HP 10 (hydromorphone hydrochloride 100 mg per 10 mL solution for injection ampoule) STERIMAX INC","9001473","hydromorphone hydrochloride 100 mg per 10 mL solution for injection ampoule","8000106","hydromorphone"
"02244797","HYDROMORPHONE HP FORTE INJECTION (hydromorphone hydrochloride 1000 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","9000966","hydromorphone hydrochloride 1000 mg per 10 mL solution for injection vial","8000106","hydromorphone"
"02145901","HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 2 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","9000203","hydromorphone hydrochloride 2 mg per 1 mL solution for injection ampoule","8000106","hydromorphone"
"02460602","HYDROMORPHONE HYDROCHLORIDE INJECTION (hydromorphone hydrochloride 2 mg per 1 mL solution for injection ampoule) STERIMAX INC","9000203","hydromorphone hydrochloride 2 mg per 1 mL solution for injection ampoule","8000106","hydromorphone"
"77700299","HYDROMORPHONE HP 50 (hydromorphone hydrochloride 50 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED","9000585","hydromorphone hydrochloride 50 mg per 1 mL solution for injection vial","8000106","hydromorphone"
"77700297","HYDROMORPHONE HP 50 (hydromorphone hydrochloride 250 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED","9000582","hydromorphone hydrochloride 250 mg per 5 mL solution for injection vial","8000106","hydromorphone"
"77700298","HYDROMORPHONE HP 50 (hydromorphone hydrochloride 500 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","9000584","hydromorphone hydrochloride 500 mg per 10 mL solution for injection vial","8000106","hydromorphone"
"77700300","HYDROMORPHONE HP 50 (hydromorphone hydrochloride 50 mg per mL solution for injection 50 mL vial) SANDOZ CANADA INCORPORATED","9006245","hydromorphone hydrochloride 50 mg per mL solution for injection 50 mL vial","8000106","hydromorphone"
"02162644","TORADOL IM (ketorolac tromethamine 10 mg per 1 mL solution for injection ampoule) ATNAHS PHARMA UK LIMITED","9000663","ketorolac tromethamine 10 mg per 1 mL solution for injection ampoule","8000169","ketorolac"
"02239944","KETOROLAC TROMETHAMINE INJECTION USP (ketorolac tromethamine 30 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED","9000848","ketorolac tromethamine 30 mg per 1 mL solution for injection vial","8000169","ketorolac"
"77700088","KETOROLAC TROMETHAMINE INJECTION, USP (ketorolac tromethamine 30 mg per 1 mL solution for injection vial) FRESENIUS KABI CANADA LTD","9000848","ketorolac tromethamine 30 mg per 1 mL solution for injection vial","8000169","ketorolac"
"77700089","KETOROLAC TROMETHAMINE INJECTION, USP (ketorolac tromethamine 60 mg per 2 mL solution for injection vial) FRESENIUS KABI CANADA LTD","9000986","ketorolac tromethamine 60 mg per 2 mL solution for injection vial","8000169","ketorolac"
"02390582","KETOROLAC TROMETHAMINE INJECTION USP (ketorolac tromethamine 30 mg per 1 mL solution for injection vial) PFIZER CANADA INC","9000848","ketorolac tromethamine 30 mg per 1 mL solution for injection vial","8000169","ketorolac"
"02443376","KETOROLAC TROMETHAMINE INJECTION, USP (ketorolac tromethamine 30 mg per 1 mL solution for injection vial) MDA INC.","9000848","ketorolac tromethamine 30 mg per 1 mL solution for injection vial","8000169","ketorolac"
