drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
91094,02426358,ESCITALOPRAM TABLETS (escitalopram (oxalate d'escitalopram) 20 mg comprimé oral) STRIDES PHARMA CANADA INC,escitalopram (oxalate d'escitalopram) 20 mg comprimé oral,escitalopram,"mp_fr_description: ""P̲R̲I̲V̲A̲-̲ESCITALOPRAM (escitalopram (oxalate d'escitalopram) 20 mg comprimé oral) P̲H̲A̲R̲M̲A̲P̲A̲R̲ INC"" -> ""ESCITALOPRAM ̲T̲A̲B̲L̲E̲T̲S̲ (escitalopram (oxalate d'escitalopram) 20 mg comprimé oral) S̲T̲R̲I̲D̲E̲S̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ INC"""
92104,02436736,CLÉO -35 (acétate de cyprotérone 2 mg et éthinylestradiol 35 mcg comprimé oral) ALTIUS HEALTHCARE INC,acétate de cyprotérone 2 mg et éthinylestradiol 35 mcg comprimé oral,cyprotérone et éthinylestradiol,"mp_fr_description: ""CLÉO-35 (acétate de cyprotérone 2 mg et éthinylestradiol 35 mcg comprimé oral) ALTIUS HEALTHCARE INC"" -> ""CLÉO ̲-35 (acétate de cyprotérone 2 mg et éthinylestradiol 35 mcg comprimé oral) ALTIUS HEALTHCARE INC"""
92482,02440466,"SODIUM NITRITE INJECTION, USP (nitrate de sodium 300 mg par 10 mL solution injectable fiole) HOPE PHARMACEUTICALS LTD",nitrate de sodium 300 mg par 10 mL solution injectable fiole,nitrate de sodium,ADDED
92950,02444445,"AMLODIPINE TABLETS (amlodipine (bésylate d'amlodipine) 2,5 mg comprimé oral) STRIDES PHARMA CANADA INC","amlodipine (bésylate d'amlodipine) 2,5 mg comprimé oral",amlodipine,"mp_fr_description: ""P̲R̲I̲V̲A̲-̲AMLODIPINE (amlodipine (bésylate d'amlodipine) 2,5 mg comprimé oral) P̲H̲A̲R̲M̲A̲P̲A̲R̲ INC"" -> ""AMLODIPINE ̲T̲A̲B̲L̲E̲T̲S̲ (amlodipine (bésylate d'amlodipine) 2,5 mg comprimé oral) S̲T̲R̲I̲D̲E̲S̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ INC"""
92951,02444453,AMLODIPINE TABLETS (amlodipine (bésylate d'amlodipine) 5 mg comprimé oral) STRIDES PHARMA CANADA INC,amlodipine (bésylate d'amlodipine) 5 mg comprimé oral,amlodipine,"mp_fr_description: ""P̲R̲I̲V̲A̲-̲AMLODIPINE (amlodipine (bésylate d'amlodipine) 5 mg comprimé oral) P̲H̲A̲R̲M̲A̲P̲A̲R̲ INC"" -> ""AMLODIPINE ̲T̲A̲B̲L̲E̲T̲S̲ (amlodipine (bésylate d'amlodipine) 5 mg comprimé oral) S̲T̲R̲I̲D̲E̲S̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ INC"""
92952,02444461,AMLODIPINE TABLETS (amlodipine (bésylate d'amlodipine) 10 mg comprimé oral) STRIDES PHARMA CANADA INC,amlodipine (bésylate d'amlodipine) 10 mg comprimé oral,amlodipine,"mp_fr_description: ""P̲R̲I̲V̲A̲-̲AMLODIPINE (amlodipine (bésylate d'amlodipine) 10 mg comprimé oral) P̲H̲A̲R̲M̲A̲P̲A̲R̲ INC"" -> ""AMLODIPINE ̲T̲A̲B̲L̲E̲T̲S̲ (amlodipine (bésylate d'amlodipine) 10 mg comprimé oral) S̲T̲R̲I̲D̲E̲S̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ INC"""
96857,02477513,NRA-ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 40 mg comprimé oral) NORA PHARMA INC,rosuvastatine (rosuvastatine calcique) 40 mg comprimé oral,rosuvastatine,ADDED
97342,02483017,REDDY-LENALIDOMIDE (lénalidomide 5 mg capsule orale) DR REDDY'S LABORATORIES LTD,lénalidomide 5 mg capsule orale,lénalidomide,ADDED
97343,02483025,REDDY-LENALIDOMIDE (lénalidomide 10 mg capsule orale) DR REDDY'S LABORATORIES LTD,lénalidomide 10 mg capsule orale,lénalidomide,ADDED
97344,02483033,REDDY-LENALIDOMIDE (lénalidomide 15 mg capsule orale) DR REDDY'S LABORATORIES LTD,lénalidomide 15 mg capsule orale,lénalidomide,ADDED
97345,02483041,REDDY-LENALIDOMIDE (lénalidomide 20 mg capsule orale) DR REDDY'S LABORATORIES LTD,lénalidomide 20 mg capsule orale,lénalidomide,ADDED
97346,02483068,REDDY-LENALIDOMIDE (lénalidomide 25 mg capsule orale) DR REDDY'S LABORATORIES LTD,lénalidomide 25 mg capsule orale,lénalidomide,ADDED
97500,02484714,"REDDY-LENALIDOMIDE (lénalidomide 2,5 mg capsule orale) DR REDDY'S LABORATORIES LTD","lénalidomide 2,5 mg capsule orale",lénalidomide,ADDED
98069,02490625,JAMP METHIMAZOLE (méthimazole 5 mg comprimé oral) JAMP PHARMA CORPORATION,méthimazole 5 mg comprimé oral,méthimazole,ADDED
98070,02490633,JAMP METHIMAZOLE (méthimazole 10 mg comprimé oral) JAMP PHARMA CORPORATION,méthimazole 10 mg comprimé oral,méthimazole,ADDED
98382,02493829,VORICONAZOLE FOR INJECTION (voriconazole 200 mg par fiole poudre pour solution injectable) FRESENIUS KABI CANADA LTD,voriconazole 200 mg par fiole poudre pour solution injectable,voriconazole,ADDED
98383,02493837,"NAT-LENALIDOMIDE (lénalidomide 2,5 mg capsule orale) NATCO PHARMA (CANADA) INC","lénalidomide 2,5 mg capsule orale",lénalidomide,ADDED
98384,02493845,NAT-LENALIDOMIDE (lénalidomide 5 mg capsule orale) NATCO PHARMA (CANADA) INC,lénalidomide 5 mg capsule orale,lénalidomide,ADDED
98386,02493861,NAT-LENALIDOMIDE (lénalidomide 10 mg capsule orale) NATCO PHARMA (CANADA) INC,lénalidomide 10 mg capsule orale,lénalidomide,ADDED
98387,02493888,NAT-LENALIDOMIDE (lénalidomide 15 mg capsule orale) NATCO PHARMA (CANADA) INC,lénalidomide 15 mg capsule orale,lénalidomide,ADDED
98388,02493896,NAT-LENALIDOMIDE (lénalidomide 20 mg capsule orale) NATCO PHARMA (CANADA) INC,lénalidomide 20 mg capsule orale,lénalidomide,ADDED
98389,02493918,NAT-LENALIDOMIDE (lénalidomide 25 mg capsule orale) NATCO PHARMA (CANADA) INC,lénalidomide 25 mg capsule orale,lénalidomide,ADDED
98894,02499193,NRA-LEVETIRACETAM (lévétiracétam 250 mg comprimé oral) NORA PHARMA INC,lévétiracétam 250 mg comprimé oral,lévétiracétam,ADDED
98895,02499207,NRA-LEVETIRACETAM (lévétiracétam 500 mg comprimé oral) NORA PHARMA INC,lévétiracétam 500 mg comprimé oral,lévétiracétam,ADDED
98896,02499215,NRA-LEVETIRACETAM (lévétiracétam 750 mg comprimé oral) NORA PHARMA INC,lévétiracétam 750 mg comprimé oral,lévétiracétam,ADDED
98929,02499568,NRA-LACOSAMIDE (lacosamide 50 mg comprimé oral) NORA PHARMA INC,lacosamide 50 mg comprimé oral,lacosamide,ADDED
98930,02499576,NRA-LACOSAMIDE (lacosamide 100 mg comprimé oral) NORA PHARMA INC,lacosamide 100 mg comprimé oral,lacosamide,ADDED
98931,02499584,NRA-LACOSAMIDE (lacosamide 150 mg comprimé oral) NORA PHARMA INC,lacosamide 150 mg comprimé oral,lacosamide,ADDED
98932,02499592,NRA-LACOSAMIDE (lacosamide 200 mg comprimé oral) NORA PHARMA INC,lacosamide 200 mg comprimé oral,lacosamide,ADDED
98984,02500132,AG-ROSUVASTATIN CALCIUM (rosuvastatine (rosuvastatine calcique) 5 mg comprimé oral) ANGITA PHARMA INC.,rosuvastatine (rosuvastatine calcique) 5 mg comprimé oral,rosuvastatine,ADDED
98985,02500140,AG-ROSUVASTATIN CALCIUM (rosuvastatine (rosuvastatine calcique) 10 mg comprimé oral) ANGITA PHARMA INC.,rosuvastatine (rosuvastatine calcique) 10 mg comprimé oral,rosuvastatine,ADDED
98986,02500159,AG-ROSUVASTATIN CALCIUM (rosuvastatine (rosuvastatine calcique) 20 mg comprimé oral) ANGITA PHARMA INC.,rosuvastatine (rosuvastatine calcique) 20 mg comprimé oral,rosuvastatine,ADDED
99223,02502682,"IDACIO (adalimumab 40 mg par 0,8 mL solution injectable seringue) FRESENIUS KABI CANADA LTD","adalimumab 40 mg par 0,8 mL solution injectable seringue",adalimumab,ADDED
99357,02504138,NRA-TELMISARTAN HCTZ (hydrochlorothiazide 25 mg et telmisartan 80 mg comprimé oral) NORA PHARMA INC,hydrochlorothiazide 25 mg et telmisartan 80 mg comprimé oral,hydrochlorothiazide et telmisartan,ADDED
99358,02504146,"NRA-TELMISARTAN HCTZ (hydrochlorothiazide 12,5 mg et telmisartan 80 mg comprimé oral) NORA PHARMA INC","hydrochlorothiazide 12,5 mg et telmisartan 80 mg comprimé oral",hydrochlorothiazide et telmisartan,ADDED
99407,02504677,"PMS-EVEROLIMUS (évérolimus 2,5 mg comprimé oral) PHARMASCIENCE INC","évérolimus 2,5 mg comprimé oral",évérolimus,ADDED
99408,02504685,PMS-EVEROLIMUS (évérolimus 5 mg comprimé oral) PHARMASCIENCE INC,évérolimus 5 mg comprimé oral,évérolimus,ADDED
99409,02504693,PMS-EVEROLIMUS (évérolimus 10 mg comprimé oral) PHARMASCIENCE INC,évérolimus 10 mg comprimé oral,évérolimus,ADDED
99450,02505150,PRZ-SILDENAFIL (sildénafil (citrate de sildénafil) 25 mg comprimé oral) PHARMARIS CANADA INC,sildénafil (citrate de sildénafil) 25 mg comprimé oral,sildénafil,ADDED
99451,02505169,PRZ-SILDENAFIL (sildénafil (citrate de sildénafil) 50 mg comprimé oral) PHARMARIS CANADA INC,sildénafil (citrate de sildénafil) 50 mg comprimé oral,sildénafil,ADDED
99714,02507749,JAMP FAMOTIDINE (famotidine 20 mg comprimé oral) JAMP PHARMA CORPORATION,famotidine 20 mg comprimé oral,famotidine,ADDED
99715,02507757,JAMP FAMOTIDINE (famotidine 40 mg comprimé oral) JAMP PHARMA CORPORATION,famotidine 40 mg comprimé oral,famotidine,ADDED
99730,02507927,"APO-LENALIDOMIDE (lénalidomide 2,5 mg capsule orale) APOTEX INC","lénalidomide 2,5 mg capsule orale",lénalidomide,ADDED
99731,02507935,APO-LENALIDOMIDE (lénalidomide 5 mg capsule orale) APOTEX INC,lénalidomide 5 mg capsule orale,lénalidomide,ADDED
99732,02507943,APO-LENALIDOMIDE (lénalidomide 10 mg capsule orale) APOTEX INC,lénalidomide 10 mg capsule orale,lénalidomide,ADDED
99733,02507951,APO-LENALIDOMIDE (lénalidomide 15 mg capsule orale) APOTEX INC,lénalidomide 15 mg capsule orale,lénalidomide,ADDED
99734,02507978,APO-LENALIDOMIDE (lénalidomide 20 mg capsule orale) APOTEX INC,lénalidomide 20 mg capsule orale,lénalidomide,ADDED
99735,02507986,APO-LENALIDOMIDE (lénalidomide 25 mg capsule orale) APOTEX INC,lénalidomide 25 mg capsule orale,lénalidomide,ADDED
99766,02508273,"NRA-OLMESARTAN HCTZ (hydrochlorothiazide 12,5 mg et olmésartan médoxomil 20 mg comprimé oral) NORA PHARMA INC","hydrochlorothiazide 12,5 mg et olmésartan médoxomil 20 mg comprimé oral",hydrochlorothiazide et olmésartan,ADDED
99767,02508281,"NRA-OLMESARTAN HCTZ (hydrochlorothiazide 12,5 mg et olmésartan médoxomil 40 mg comprimé oral) NORA PHARMA INC","hydrochlorothiazide 12,5 mg et olmésartan médoxomil 40 mg comprimé oral",hydrochlorothiazide et olmésartan,ADDED
99768,02508303,NRA-OLMESARTAN HCTZ (hydrochlorothiazide 25 mg et olmésartan médoxomil 40 mg comprimé oral) NORA PHARMA INC,hydrochlorothiazide 25 mg et olmésartan médoxomil 40 mg comprimé oral,hydrochlorothiazide et olmésartan,ADDED
99797,02508613,VERITY-BCG (bacille de Calmette-Guérin sous-souche russe BCG-I 40 mg par fiole poudre pour suspension intravésicale) VERITY PHARMACEUTICALS INC.,bacille de Calmette-Guérin sous-souche russe BCG-I 40 mg par fiole poudre pour suspension intravésicale,bacille de Calmette-Guérin sous-souche russe BCG-I,ADDED
99852,02509210,"COMIRNATY (tozinaméran 30 mcg par 0,3 mL suspension injectable 1,8 mL fiole) BIONTECH MANUFACTURING GMBH","tozinaméran 30 mcg par 0,3 mL suspension injectable 1,8 mL fiole",tozinaméran,"mp_fr_description: ""P̲F̲I̲Z̲E̲R̲-̲B̲I̲O̲N̲T̲E̲C̲H̲ ̲C̲O̲V̲I̲D̲-̲1̲9̲ ̲V̲A̲C̲C̲I̲N̲E̲ (tozinaméran 30 mcg par 0,3 mL suspension injectable 1,8 mL fiole) BIONTECH MANUFACTURING GMBH"" -> ""C̲O̲M̲I̲R̲N̲A̲T̲Y̲ (tozinaméran 30 mcg par 0,3 mL suspension injectable 1,8 mL fiole) BIONTECH MANUFACTURING GMBH"""
99927,02510014,"COVID-19 VACCINE MODERNA (ARNm-1273 SRAS-CoV-2 100 mcg par 0,5 mL dispersion injectable 5 mL fiole) MODERNATX, INC.","ARNm-1273 SRAS-CoV-2 100 mcg par 0,5 mL dispersion injectable 5 mL fiole",ARNm-1273 SRAS-CoV-2,DELETED
99977,02510553,CORICIDIN COLD & FLU LIQUID GELS (acétaminophène 325 mg et bromhydrate de dextrométhorphane 10 mg et guaïfénésine 200 mg capsule orale) BAYER INC,acétaminophène 325 mg et bromhydrate de dextrométhorphane 10 mg et guaïfénésine 200 mg capsule orale,acétaminophène et dextrométhorphane et guaïfénésine,ADDED
99987,02510677,NRA-QUETIAPINE XR (quétiapine (fumarate de quétiapine) 50 mg comprimé oral à libération prolongée) NORA PHARMA INC,quétiapine (fumarate de quétiapine) 50 mg comprimé oral à libération prolongée,quétiapine,ADDED
99988,02510685,NRA-QUETIAPINE XR (quétiapine (fumarate de quétiapine) 150 mg comprimé oral à libération prolongée) NORA PHARMA INC,quétiapine (fumarate de quétiapine) 150 mg comprimé oral à libération prolongée,quétiapine,ADDED
99989,02510693,NRA-QUETIAPINE XR (quétiapine (fumarate de quétiapine) 200 mg comprimé oral à libération prolongée) NORA PHARMA INC,quétiapine (fumarate de quétiapine) 200 mg comprimé oral à libération prolongée,quétiapine,ADDED
99990,02510707,NRA-QUETIAPINE XR (quétiapine (fumarate de quétiapine) 300 mg comprimé oral à libération prolongée) NORA PHARMA INC,quétiapine (fumarate de quétiapine) 300 mg comprimé oral à libération prolongée,quétiapine,ADDED
99991,02510715,NRA-QUETIAPINE XR (quétiapine (fumarate de quétiapine) 400 mg comprimé oral à libération prolongée) NORA PHARMA INC,quétiapine (fumarate de quétiapine) 400 mg comprimé oral à libération prolongée,quétiapine,ADDED
