mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
"02148498","MINIMS PREDNISOLONE SODIUM PHOSPHATE (phosphate sodique de prednisolone 0,5 % gouttes ophtalmiques) BAUSCH HEALTH, CANADA INC.","phosphate sodique de prednisolone 0,5 % gouttes ophtalmiques","prednisolone","mp_fr_description: ""MINIMS PREDNISOLONE SODIUM PHOSPHATE 0.5% (phosphate sodique de prednisolone 0,5 % gouttes ophtalmiques) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""MINIMS PREDNISOLONE SODIUM PHOSPHATE (phosphate sodique de prednisolone 0,5 % gouttes ophtalmiques) BAUSCH HEALTH, CANADA INC."""
"02148536","MINIMS TROPICAMIDE (tropicamide 1 % gouttes ophtalmiques) BAUSCH HEALTH, CANADA INC.","tropicamide 1 % gouttes ophtalmiques","tropicamide","mp_fr_description: ""MINIMS TROPICAMIDE 1% (tropicamide 1 % gouttes ophtalmiques) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""MINIMS TROPICAMIDE (tropicamide 1 % gouttes ophtalmiques) BAUSCH HEALTH, CANADA INC."""
"02221802","LOPROX (ciclopirox olamine 1 % crème cutanée) BAUSCH HEALTH, CANADA INC.","ciclopirox olamine 1 % crème cutanée","ciclopirox","mp_fr_description: ""LOPROX CREAM (ciclopirox olamine 1 % crème cutanée) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""LOPROX (ciclopirox olamine 1 % crème cutanée) BAUSCH HEALTH, CANADA INC."""
"02221810","LOPROX (ciclopirox olamine 1 % lotion) BAUSCH HEALTH, CANADA INC.","ciclopirox olamine 1 % lotion","ciclopirox","mp_fr_description: ""LOPROX LOTION (ciclopirox olamine 1 % lotion) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""LOPROX (ciclopirox olamine 1 % lotion) BAUSCH HEALTH, CANADA INC."""
"02224801","RYTHMODAN (disopyramide 100 mg capsule orale) CHEPLAPHARM ARZNEIMITTEL GMBH","disopyramide 100 mg capsule orale","disopyramide","mp_fr_description: ""RYTHMODAN (disopyramide 100 mg capsule orale) SANOFI-AVENTIS CANADA INC"" -> ""RYTHMODAN (disopyramide 100 mg capsule orale) CHEPLAPHARM ARZNEIMITTEL GMBH"""
"02227517","DERMATOP OINTMENT (prednicarbate 0,1 % pommade cutanée) BAUSCH HEALTH, CANADA INC.","prednicarbate 0,1 % pommade cutanée","prednicarbate","mp_fr_description: ""DERMATOP OINTMENT (prednicarbate 0,1 % pommade cutanée) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""DERMATOP OINTMENT (prednicarbate 0,1 % pommade cutanée) BAUSCH HEALTH, CANADA INC."""
"02230642","DERMATOP EMOLLIENT CREAM (prednicarbate 0,1 % crème cutanée) BAUSCH HEALTH, CANADA INC.","prednicarbate 0,1 % crème cutanée","prednicarbate","mp_fr_description: ""DERMATOP EMOLLIENT CREAM (prednicarbate 0,1 % crème cutanée) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""DERMATOP EMOLLIENT CREAM (prednicarbate 0,1 % crème cutanée) BAUSCH HEALTH, CANADA INC."""
"02231057","DILTIAZEM-CD (chlorhydrate de diltiazem 300 mg capsule orale à libération modifiée) PRO DOC LIMITEE","chlorhydrate de diltiazem 300 mg capsule orale à libération modifiée","diltiazem","mp_fr_description: ""DILTIAZEM - CD (chlorhydrate de diltiazem 300 mg capsule orale à libération modifiée) PRO DOC LIMITEE"" -> ""DILTIAZEM-CD (chlorhydrate de diltiazem 300 mg capsule orale à libération modifiée) PRO DOC LIMITEE"""
"02231472","DILTIAZEM-CD (chlorhydrate de diltiazem 120 mg capsule orale à libération modifiée) PRO DOC LIMITEE","chlorhydrate de diltiazem 120 mg capsule orale à libération modifiée","diltiazem","mp_fr_description: ""DILTIAZEM - CD (chlorhydrate de diltiazem 120 mg capsule orale à libération modifiée) PRO DOC LIMITEE"" -> ""DILTIAZEM-CD (chlorhydrate de diltiazem 120 mg capsule orale à libération modifiée) PRO DOC LIMITEE"""
"02231474","DILTIAZEM-CD (chlorhydrate de diltiazem 180 mg capsule orale à libération modifiée) PRO DOC LIMITEE","chlorhydrate de diltiazem 180 mg capsule orale à libération modifiée","diltiazem","mp_fr_description: ""DILTIAZEM - CD (chlorhydrate de diltiazem 180 mg capsule orale à libération modifiée) PRO DOC LIMITEE"" -> ""DILTIAZEM-CD (chlorhydrate de diltiazem 180 mg capsule orale à libération modifiée) PRO DOC LIMITEE"""
"02231475","DILTIAZEM-CD (chlorhydrate de diltiazem 240 mg capsule orale à libération modifiée) PRO DOC LIMITEE","chlorhydrate de diltiazem 240 mg capsule orale à libération modifiée","diltiazem","mp_fr_description: ""DILTIAZEM - CD (chlorhydrate de diltiazem 240 mg capsule orale à libération modifiée) PRO DOC LIMITEE"" -> ""DILTIAZEM-CD (chlorhydrate de diltiazem 240 mg capsule orale à libération modifiée) PRO DOC LIMITEE"""
"02232570","AIROMIR (salbutamol (sulfate de salbutamol) 100 mcg par actionnement inhalation en flacon pressurisé) BAUSCH HEALTH, CANADA INC.","salbutamol (sulfate de salbutamol) 100 mcg par actionnement inhalation en flacon pressurisé","salbutamol","mp_fr_description: ""AIROMIR (salbutamol (sulfate de salbutamol) 100 mcg par actionnement inhalation en flacon pressurisé) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""AIROMIR (salbutamol (sulfate de salbutamol) 100 mcg par actionnement inhalation en flacon pressurisé) BAUSCH HEALTH, CANADA INC."""
"02248808","ADDERALL XR (sels mixtes d’amphétamine 5 mg capsule orale à libération prolongée) TAKEDA CANADA INC","sels mixtes d’amphétamine 5 mg capsule orale à libération prolongée","sels mixtes d’amphétamine","mp_fr_description: ""ADDERALL XR (sels mixtes d’amphétamine 5 mg capsule orale à libération prolongée) SHIRE PHARMA CANADA ULC"" -> ""ADDERALL XR (sels mixtes d’amphétamine 5 mg capsule orale à libération prolongée) TAKEDA CANADA INC"""
"02248809","ADDERALL XR (sels mixtes d’amphétamine 10 mg capsule orale à libération prolongée) TAKEDA CANADA INC","sels mixtes d’amphétamine 10 mg capsule orale à libération prolongée","sels mixtes d’amphétamine","mp_fr_description: ""ADDERALL XR (sels mixtes d’amphétamine 10 mg capsule orale à libération prolongée) SHIRE PHARMA CANADA ULC"" -> ""ADDERALL XR (sels mixtes d’amphétamine 10 mg capsule orale à libération prolongée) TAKEDA CANADA INC"""
"02248810","ADDERALL XR (sels mixtes d’amphétamine 15 mg capsule orale à libération prolongée) TAKEDA CANADA INC","sels mixtes d’amphétamine 15 mg capsule orale à libération prolongée","sels mixtes d’amphétamine","mp_fr_description: ""ADDERALL XR (sels mixtes d’amphétamine 15 mg capsule orale à libération prolongée) SHIRE PHARMA CANADA ULC"" -> ""ADDERALL XR (sels mixtes d’amphétamine 15 mg capsule orale à libération prolongée) TAKEDA CANADA INC"""
"02248811","ADDERALL XR (sels mixtes d’amphétamine 20 mg capsule orale à libération prolongée) TAKEDA CANADA INC","sels mixtes d’amphétamine 20 mg capsule orale à libération prolongée","sels mixtes d’amphétamine","mp_fr_description: ""ADDERALL XR (sels mixtes d’amphétamine 20 mg capsule orale à libération prolongée) SHIRE PHARMA CANADA ULC"" -> ""ADDERALL XR (sels mixtes d’amphétamine 20 mg capsule orale à libération prolongée) TAKEDA CANADA INC"""
"02248812","ADDERALL XR (sels mixtes d’amphétamine 25 mg capsule orale à libération prolongée) TAKEDA CANADA INC","sels mixtes d’amphétamine 25 mg capsule orale à libération prolongée","sels mixtes d’amphétamine","mp_fr_description: ""ADDERALL XR (sels mixtes d’amphétamine 25 mg capsule orale à libération prolongée) SHIRE PHARMA CANADA ULC"" -> ""ADDERALL XR (sels mixtes d’amphétamine 25 mg capsule orale à libération prolongée) TAKEDA CANADA INC"""
"02248813","ADDERALL XR (sels mixtes d’amphétamine 30 mg capsule orale à libération prolongée) TAKEDA CANADA INC","sels mixtes d’amphétamine 30 mg capsule orale à libération prolongée","sels mixtes d’amphétamine","mp_fr_description: ""ADDERALL XR (sels mixtes d’amphétamine 30 mg capsule orale à libération prolongée) SHIRE PHARMA CANADA ULC"" -> ""ADDERALL XR (sels mixtes d’amphétamine 30 mg capsule orale à libération prolongée) TAKEDA CANADA INC"""
"02257548","JAMP DIPHENHYDRAMINE 25 MG (chlorhydrate de diphenhydramine 25 mg comprimé oral) JAMP PHARMA CORPORATION","chlorhydrate de diphenhydramine 25 mg comprimé oral","diphenhydramine","mp_fr_description: ""DIPHENHYDRAMINE HYDROCHLORIDE 25 MG CAPLET (chlorhydrate de diphenhydramine 25 mg comprimé oral) JAMP PHARMA CORPORATION"" -> ""JAMP DIPHENHYDRAMINE 25 MG (chlorhydrate de diphenhydramine 25 mg comprimé oral) JAMP PHARMA CORPORATION"""
"02257556","JAMP DIPHENHYDRAMINE 50 MG (chlorhydrate de diphenhydramine 50 mg comprimé oral) JAMP PHARMA CORPORATION","chlorhydrate de diphenhydramine 50 mg comprimé oral","diphenhydramine","mp_fr_description: ""DIPHENHYDRAMINE HYDROCHLORIDE 50MG CAPLET (chlorhydrate de diphenhydramine 50 mg comprimé oral) JAMP PHARMA CORPORATION"" -> ""JAMP DIPHENHYDRAMINE 50 MG (chlorhydrate de diphenhydramine 50 mg comprimé oral) JAMP PHARMA CORPORATION"""
"02258528","EDECRIN (acide éthacrynique 25 mg comprimé oral) BAUSCH HEALTH, CANADA INC.","acide éthacrynique 25 mg comprimé oral","acide éthacrynique","mp_fr_description: ""EDECRIN (acide éthacrynique 25 mg comprimé oral) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""EDECRIN (acide éthacrynique 25 mg comprimé oral) BAUSCH HEALTH, CANADA INC."""
"02268493","GLUMETZA (chlorhydrate de metformine 500 mg comprimé oral à libération prolongée) BAUSCH HEALTH, CANADA INC.","chlorhydrate de metformine 500 mg comprimé oral à libération prolongée","metformine","mp_fr_description: ""GLUMETZA (chlorhydrate de metformine 500 mg comprimé oral à libération prolongée) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""GLUMETZA (chlorhydrate de metformine 500 mg comprimé oral à libération prolongée) BAUSCH HEALTH, CANADA INC."""
"02274183","TEVA-LEVETIRACETAM (lévétiracétam 250 mg comprimé oral) TEVA CANADA LIMITED","lévétiracétam 250 mg comprimé oral","lévétiracétam","mp_fr_description: ""ACT LEVETIRACETAM (lévétiracétam 250 mg comprimé oral) TEVA CANADA LIMITED"" -> ""TEVA-LEVETIRACETAM (lévétiracétam 250 mg comprimé oral) TEVA CANADA LIMITED"""
"02274191","TEVA-LEVETIRACETAM (lévétiracétam 500 mg comprimé oral) TEVA CANADA LIMITED","lévétiracétam 500 mg comprimé oral","lévétiracétam","mp_fr_description: ""ACT LEVETIRACETAM (lévétiracétam 500 mg comprimé oral) TEVA CANADA LIMITED"" -> ""TEVA-LEVETIRACETAM (lévétiracétam 500 mg comprimé oral) TEVA CANADA LIMITED"""
"02274205","TEVA-LEVETIRACETAM (lévétiracétam 750 mg comprimé oral) TEVA CANADA LIMITED","lévétiracétam 750 mg comprimé oral","lévétiracétam","mp_fr_description: ""ACT LEVETIRACETAM (lévétiracétam 750 mg comprimé oral) TEVA CANADA LIMITED"" -> ""TEVA-LEVETIRACETAM (lévétiracétam 750 mg comprimé oral) TEVA CANADA LIMITED"""
"02275864","HYPURIN NPH INSULIN ISOPHANE PORK (insuline isophane porcine 100 unité par mL suspension injectable 10 mL fiole) WOCKHARDT UK LIMITED","insuline isophane porcine 100 unité par mL suspension injectable 10 mL fiole","insuline isophane porcine","mp_fr_description: ""HYPURIN NPH INSULIN ISOPHANE PORK (insuline isophane porcine 100 unité par mL suspension injectable 10 mL fiole) WOCKHARDT UK LTD"" -> ""HYPURIN NPH INSULIN ISOPHANE PORK (insuline isophane porcine 100 unité par mL suspension injectable 10 mL fiole) WOCKHARDT UK LIMITED"""
"02275872","HYPURIN REGULAR INSULIN PORK (isuline porcine 100 unité par mL solution injectable 10 mL fiole) WOCKHARDT UK LIMITED","isuline porcine 100 unité par mL solution injectable 10 mL fiole","isuline porcine","mp_fr_description: ""HYPURIN REGULAR INSULIN PORK (isuline porcine 100 unité par mL solution injectable 10 mL fiole) WOCKHARDT UK LTD"" -> ""HYPURIN REGULAR INSULIN PORK (isuline porcine 100 unité par mL solution injectable 10 mL fiole) WOCKHARDT UK LIMITED"""
"02285606","ALVESCO (ciclésonide 100 mcg par actionnement inhalation en flacon pressurisé) COVIS PHARMA GMBH","ciclésonide 100 mcg par actionnement inhalation en flacon pressurisé","ciclésonide","mp_fr_description: ""ALVESCO (ciclésonide 100 mcg par actionnement inhalation en flacon pressurisé) COVIS PHARMA B.V."" -> ""ALVESCO (ciclésonide 100 mcg par actionnement inhalation en flacon pressurisé) COVIS PHARMA GMBH"""
"02285614","ALVESCO (ciclésonide 200 mcg par actionnement inhalation en flacon pressurisé) COVIS PHARMA GMBH","ciclésonide 200 mcg par actionnement inhalation en flacon pressurisé","ciclésonide","mp_fr_description: ""ALVESCO (ciclésonide 200 mcg par actionnement inhalation en flacon pressurisé) COVIS PHARMA B.V."" -> ""ALVESCO (ciclésonide 200 mcg par actionnement inhalation en flacon pressurisé) COVIS PHARMA GMBH"""
"02300451","GLUMETZA (chlorhydrate de metformine 1000 mg comprimé oral à libération prolongée) BAUSCH HEALTH, CANADA INC.","chlorhydrate de metformine 1000 mg comprimé oral à libération prolongée","metformine","mp_fr_description: ""GLUMETZA (chlorhydrate de metformine 1000 mg comprimé oral à libération prolongée) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""GLUMETZA (chlorhydrate de metformine 1000 mg comprimé oral à libération prolongée) BAUSCH HEALTH, CANADA INC."""
"02357119","VPRIV (vélaglucérase alfa 400 unité par fiole poudre pour solution injectable) TAKEDA CANADA INC","vélaglucérase alfa 400 unité par fiole poudre pour solution injectable","vélaglucérase alfa","mp_fr_description: ""VPRIV (vélaglucérase alfa 400 unité par fiole poudre pour solution injectable) SHIRE HUMAN GENETIC THERAPIES INC"" -> ""VPRIV (vélaglucérase alfa 400 unité par fiole poudre pour solution injectable) TAKEDA CANADA INC"""
"02373955","LODALIS (chlorhydrate de colésévélam 625 mg comprimé oral) BAUSCH HEALTH, CANADA INC.","chlorhydrate de colésévélam 625 mg comprimé oral","colésévélam","mp_fr_description: ""LODALIS (chlorhydrate de colésévélam 625 mg comprimé oral) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""LODALIS (chlorhydrate de colésévélam 625 mg comprimé oral) BAUSCH HEALTH, CANADA INC."""
"02402645","ACH-DONEPEZIL (chlorhydrate de donépézil 5 mg comprimé oral) ACCORD HEALTHCARE INC","chlorhydrate de donépézil 5 mg comprimé oral","donépézil","mp_fr_description: ""DONEPEZIL HYDROCHLORIDE TABLETS (chlorhydrate de donépézil 5 mg comprimé oral) ACCORD HEALTHCARE INC"" -> ""ACH-DONEPEZIL (chlorhydrate de donépézil 5 mg comprimé oral) ACCORD HEALTHCARE INC"""
"02402653","ACH-DONEPEZIL (chlorhydrate de donépézil 10 mg comprimé oral) ACCORD HEALTHCARE INC","chlorhydrate de donépézil 10 mg comprimé oral","donépézil","mp_fr_description: ""DONEPEZIL HYDROCHLORIDE TABLETS (chlorhydrate de donépézil 10 mg comprimé oral) ACCORD HEALTHCARE INC"" -> ""ACH-DONEPEZIL (chlorhydrate de donépézil 10 mg comprimé oral) ACCORD HEALTHCARE INC"""
"02409100","INTUNIV XR (guanfacine (chlorhydrate de guanfacine) 1 mg comprimé oral à libération prolongée) TAKEDA CANADA INC","guanfacine (chlorhydrate de guanfacine) 1 mg comprimé oral à libération prolongée","guanfacine","mp_fr_description: ""INTUNIV XR (guanfacine (chlorhydrate de guanfacine) 1 mg comprimé oral à libération prolongée) SHIRE PHARMA CANADA ULC"" -> ""INTUNIV XR (guanfacine (chlorhydrate de guanfacine) 1 mg comprimé oral à libération prolongée) TAKEDA CANADA INC"""
"02409119","INTUNIV XR (guanfacine (chlorhydrate de guanfacine) 2 mg comprimé oral à libération prolongée) TAKEDA CANADA INC","guanfacine (chlorhydrate de guanfacine) 2 mg comprimé oral à libération prolongée","guanfacine","mp_fr_description: ""INTUNIV XR (guanfacine (chlorhydrate de guanfacine) 2 mg comprimé oral à libération prolongée) SHIRE PHARMA CANADA ULC"" -> ""INTUNIV XR (guanfacine (chlorhydrate de guanfacine) 2 mg comprimé oral à libération prolongée) TAKEDA CANADA INC"""
"02409127","INTUNIV XR (guanfacine (chlorhydrate de guanfacine) 3 mg comprimé oral à libération prolongée) TAKEDA CANADA INC","guanfacine (chlorhydrate de guanfacine) 3 mg comprimé oral à libération prolongée","guanfacine","mp_fr_description: ""INTUNIV XR (guanfacine (chlorhydrate de guanfacine) 3 mg comprimé oral à libération prolongée) SHIRE PHARMA CANADA ULC"" -> ""INTUNIV XR (guanfacine (chlorhydrate de guanfacine) 3 mg comprimé oral à libération prolongée) TAKEDA CANADA INC"""
"02409135","INTUNIV XR (guanfacine (chlorhydrate de guanfacine) 4 mg comprimé oral à libération prolongée) TAKEDA CANADA INC","guanfacine (chlorhydrate de guanfacine) 4 mg comprimé oral à libération prolongée","guanfacine","mp_fr_description: ""INTUNIV XR (guanfacine (chlorhydrate de guanfacine) 4 mg comprimé oral à libération prolongée) SHIRE PHARMA CANADA ULC"" -> ""INTUNIV XR (guanfacine (chlorhydrate de guanfacine) 4 mg comprimé oral à libération prolongée) TAKEDA CANADA INC"""
"02425696","FIRAZYR (icatibant (acétate d'icatibant) 30 mg par 3 mL solution injectable seringue) TAKEDA CANADA INC","icatibant (acétate d'icatibant) 30 mg par 3 mL solution injectable seringue","icatibant","mp_fr_description: ""FIRAZYR (icatibant (acétate d'icatibant) 30 mg par 3 mL solution injectable seringue) SHIRE HUMAN GENETIC THERAPIES INC"" -> ""FIRAZYR (icatibant (acétate d'icatibant) 30 mg par 3 mL solution injectable seringue) TAKEDA CANADA INC"""
"02432188","ATROPINE INJECTION BP (sulfate d'atropine 0,4 mg par 1 mL solution injectable ampoule) TELIGENT PHARMA, INC","sulfate d'atropine 0,4 mg par 1 mL solution injectable ampoule","atropine","mp_fr_description: ""ATROPINE INJECTION BP (sulfate d'atropine 0,4 mg par 1 mL solution injectable ampoule) TELIGENT OU"" -> ""ATROPINE INJECTION BP (sulfate d'atropine 0,4 mg par 1 mL solution injectable ampoule) TELIGENT PHARMA, INC"""
"02432196","ATROPINE INJECTION BP (sulfate d'atropine 0,6 mg par 1 mL solution injectable ampoule) TELIGENT PHARMA, INC","sulfate d'atropine 0,6 mg par 1 mL solution injectable ampoule","atropine","mp_fr_description: ""ATROPINE INJECTION BP (sulfate d'atropine 0,6 mg par 1 mL solution injectable ampoule) TELIGENT OU"" -> ""ATROPINE INJECTION BP (sulfate d'atropine 0,6 mg par 1 mL solution injectable ampoule) TELIGENT PHARMA, INC"""
"02432463","LODALIS (chlorhydrate de colésévélam 3,75 g par sachet poudre pour suspension orale) BAUSCH HEALTH, CANADA INC.","chlorhydrate de colésévélam 3,75 g par sachet poudre pour suspension orale","colésévélam","mp_fr_description: ""LODALIS (chlorhydrate de colésévélam 3,75 g par sachet poudre pour suspension orale) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""LODALIS (chlorhydrate de colésévélam 3,75 g par sachet poudre pour suspension orale) BAUSCH HEALTH, CANADA INC."""
"02445336","PRIVA-CLOPIDOGREL (clopidogrel (bisulfate de clopidogrel) 75 mg comprimé oral) PHARMAPAR INC","clopidogrel (bisulfate de clopidogrel) 75 mg comprimé oral","clopidogrel","ADDED"
"02446669","PRIVA-DONEPEZIL (chlorhydrate de donépézil 5 mg comprimé oral) PHARMAPAR INC","chlorhydrate de donépézil 5 mg comprimé oral","donépézil","ADDED"
"02446677","PRIVA-DONEPEZIL (chlorhydrate de donépézil 10 mg comprimé oral) PHARMAPAR INC","chlorhydrate de donépézil 10 mg comprimé oral","donépézil","ADDED"
"02453797","ENTECAVIR TABLETS (entécavir (entécavir monohydraté) 0,5 mg comprimé oral) STRIDES PHARMA CANADA INC","entécavir 0,5 mg comprimé oral","entécavir","ADDED"
"02481901","TARO-CIPROFLOXACIN/DEXAMETHASONE (ciprofloxacine (chlorhydrate de ciprofloxacine) 0,3 % et dexaméthasone 0,1 % gouttes otiques) TARO PHARMACEUTICALS INC","ciprofloxacine (chlorhydrate de ciprofloxacine) 0,3 % et dexaméthasone 0,1 % gouttes otiques","ciprofloxacine et dexaméthasone (base)","ADDED"
"02482398","TARO-FAMPRIDINE (fampridine 10 mg comprimé oral à libération prolongée) TARO PHARMACEUTICALS INC","fampridine 10 mg comprimé oral à libération prolongée","fampridine","ADDED"
"02490463","DAPTOMYCIN FOR INJECTION (daptomycine 500 mg par fiole poudre pour solution injectable) DR REDDY'S LABORATORIES LTD","daptomycine 500 mg par fiole poudre pour solution injectable","daptomycine","ADDED"
"02490986","ACH-IMATINIB (imatinib (mésylate d'imatinib) 100 mg comprimé oral) ACCORD HEALTHCARE INC","imatinib (mésylate d'imatinib) 100 mg comprimé oral","imatinib","ADDED"
"02490994","ACH-IMATINIB (imatinib (mésylate d'imatinib) 400 mg comprimé oral) ACCORD HEALTHCARE INC","imatinib (mésylate d'imatinib) 400 mg comprimé oral","imatinib","ADDED"
"02491699","HYDROMORPHONE HYDROCHLORIDE INJECTION, USP (chlorhydrate d'hydromorphone 2 mg par 1 mL solution injectable fiole) FRESENIUS KABI CANADA LTD","chlorhydrate d'hydromorphone 2 mg par 1 mL solution injectable fiole","hydromorphone","ADDED"
"02492008","NRA-CIPROFLOXACIN (ciprofloxacine (chlorhydrate de ciprofloxacine) 500 mg comprimé oral) NORA PHARMA INC","ciprofloxacine (chlorhydrate de ciprofloxacine) 500 mg comprimé oral","ciprofloxacine","ADDED"
"02496259","SANDOZ POSACONAZOLE (posaconazole 100 mg comprimé gastrorésistant) SANDOZ CANADA INCORPORATED","posaconazole 100 mg comprimé gastrorésistant","posaconazole","ADDED"
"02497115","ASA 80MG (acide acétylsalicylique 80 mg comprimé à croquer) ALTAMED PHARMA","acide acétylsalicylique 80 mg comprimé à croquer","acide acétylsalicylique","ADDED"
"02497875","ENTYVIO (védolizumab 108 mg par 0,68 mL solution injectable seringue) TAKEDA CANADA INC","védolizumab 108 mg par 0,68 mL solution injectable seringue","védolizumab","ADDED"
"02505355","EYLEA (aflibercept 2 mg par 0,05 mL solution injectable seringue) BAYER INC","aflibercept 2 mg par 0,05 mL solution injectable seringue","aflibercept","ADDED"
"02508176","BAMLANIVIMAB (bamlanivimab 700 mg par 20 mL solution injectable fiole) ELI LILLY CANADA INC","bamlanivimab 700 mg par 20 mL solution injectable fiole","bamlanivimab","ADDED"
"02509210","PFIZER-BIONTECH COVID-19 VACCINE (tozinaméran 30 mcg par 0,3 mL suspension injectable 1,5 mL fiole) BIONTECH MANUFACTURING GMBH","tozinaméran 30 mcg par 0,3 mL suspension injectable 1,5 mL fiole","tozinaméran","ADDED"
