mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
"02068419","ROBITUSSIN COUGH AND COLD (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL sirop","dextrométhorphane et guaïfénésine et pseudoéphédrine","mp_fr_description: ""ROBITUSSIN COUGH AND COLD (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL sirop) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ROBITUSSIN COUGH AND COLD (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"02139480","FOLIC ACID INJECTION, USP (acide folique (folate sodique) 50 mg par 10 mL solution injectable fiole) FRESENIUS KABI CANADA LTD","acide folique (folate sodique) 50 mg par 10 mL solution injectable fiole","acide folique","mp_fr_description: ""FOLIC ACID INJECTION (acide folique (folate sodique) 50 mg par 10 mL solution injectable fiole) FRESENIUS KABI CANADA LTD"" -> ""FOLIC ACID INJECTION, USP (acide folique (folate sodique) 50 mg par 10 mL solution injectable fiole) FRESENIUS KABI CANADA LTD"""
"02142775","ROBITUSSIN EXTRA STRENGTH COUGH CONTROL (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 200 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 200 mg par 5 mL sirop","dextrométhorphane et guaïfénésine","mp_fr_description: ""ROBITUSSIN EXTRA STRENGTH COUGH CONTROL (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 200 mg par 5 mL sirop) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ROBITUSSIN EXTRA STRENGTH COUGH CONTROL (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 200 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"02142783","ROBITUSSIN EXTRA STRENGTH MUCUS AND PHLEGM (guaïfénésine 200 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","guaïfénésine 200 mg par 5 mL sirop","guaïfénésine","mp_fr_description: ""ROBITUSSIN EXTRA STRENGTH MUCUS AND PHLEGM (guaïfénésine 200 mg par 5 mL sirop) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ROBITUSSIN EXTRA STRENGTH MUCUS AND PHLEGM (guaïfénésine 200 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"02172380","ROBITUSSIN EXTRA STRENGTH COUGH & COLD (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 200 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 200 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL sirop","dextrométhorphane et guaïfénésine et pseudoéphédrine","mp_fr_description: ""ROBITUSSIN EXTRA STRENGTH COUGH & COLD (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 200 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL sirop) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ROBITUSSIN EXTRA STRENGTH COUGH & COLD (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 200 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"02209594","PREPARATION H-PE GEL (hamamélis de virginie 50 % et chlorhydrate de phényléphrine 0,25 % gel rectal) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","hamamélis de virginie 50 % et chlorhydrate de phényléphrine 0,25 % gel rectal","hamamélis de virginie et phényléphrine","mp_fr_description: ""PREPARATION H-PE GEL (hamamélis de virginie 50 % et chlorhydrate de phényléphrine 0,25 % gel rectal) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""PREPARATION H-PE GEL (hamamélis de virginie 50 % et chlorhydrate de phényléphrine 0,25 % gel rectal) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"02216345","SALAGEN (chlorhydrate de pilocarpine 5 mg comprimé oral) AMDIPHARM LIMITED","chlorhydrate de pilocarpine 5 mg comprimé oral","pilocarpine","mp_fr_description: ""SALAGEN (chlorhydrate de pilocarpine 5 mg comprimé oral) PFIZER CANADA ULC"" -> ""SALAGEN (chlorhydrate de pilocarpine 5 mg comprimé oral) AMDIPHARM LIMITED"""
"02241356","IFEX (ifosfamide 3 g par fiole poudre pour solution injectable) BAXTER CORPORATION","ifosfamide 3 g par fiole poudre pour solution injectable","ifosfamide","mp_fr_description: ""IFEX (IFOSFAMIDE) 3 G/VIAL (ifosfamide 3 g par fiole poudre pour solution injectable) BAXTER CORPORATION"" -> ""IFEX (ifosfamide 3 g par fiole poudre pour solution injectable) BAXTER CORPORATION"""
"02241357","IFEX (ifosfamide 1 g par fiole poudre pour solution injectable) BAXTER CORPORATION","ifosfamide 1 g par fiole poudre pour solution injectable","ifosfamide","mp_fr_description: ""IFEX (IFOSFAMIDE) 1 G/VIAL (ifosfamide 1 g par fiole poudre pour solution injectable) BAXTER CORPORATION"" -> ""IFEX (ifosfamide 1 g par fiole poudre pour solution injectable) BAXTER CORPORATION"""
"02245211","AA-LEVOCARB CR (carbidopa 50 mg et lévodopa 200 mg comprimé oral à libération prolongée) AA PHARMA INC","carbidopa 50 mg et lévodopa 200 mg comprimé oral à libération prolongée","carbidopa et lévodopa","mp_fr_description: ""APO-LEVOCARB CR (carbidopa 50 mg et lévodopa 200 mg comprimé oral à libération prolongée) APOTEX INC"" -> ""AA-LEVOCARB CR (carbidopa 50 mg et lévodopa 200 mg comprimé oral à libération prolongée) AA PHARMA INC"""
"02245867","GRAVOL LIQUID GELS (dimenhydrinate 50 mg capsule orale) CHURCH & DWIGHT CANADA CORP","dimenhydrinate 50 mg capsule orale","dimenhydrinate","mp_fr_description: ""GRAVOL TASTEFREE LIQUID GEL CAPSULES (dimenhydrinate 50 mg capsule orale) CHURCH & DWIGHT CANADA CORP"" -> ""GRAVOL LIQUID GELS (dimenhydrinate 50 mg capsule orale) CHURCH & DWIGHT CANADA CORP"""
"02248763","AA-ATENIDONE (aténolol 50 mg et chlorthalidone 25 mg comprimé oral) AA PHARMA INC","aténolol 50 mg et chlorthalidone 25 mg comprimé oral","aténolol et chlorthalidone","mp_fr_description: ""APO-ATENIDONE (aténolol 50 mg et chlorthalidone 25 mg comprimé oral) APOTEX INC"" -> ""AA-ATENIDONE (aténolol 50 mg et chlorthalidone 25 mg comprimé oral) AA PHARMA INC"""
"02248764","AA-ATENIDONE (aténolol 100 mg et chlorthalidone 25 mg comprimé oral) AA PHARMA INC","aténolol 100 mg et chlorthalidone 25 mg comprimé oral","aténolol et chlorthalidone","mp_fr_description: ""APO-ATENIDONE (aténolol 100 mg et chlorthalidone 25 mg comprimé oral) APOTEX INC"" -> ""AA-ATENIDONE (aténolol 100 mg et chlorthalidone 25 mg comprimé oral) AA PHARMA INC"""
"02272873","AA-LEVOCARB CR (carbidopa 25 mg et lévodopa 100 mg comprimé oral à libération prolongée) AA PHARMA INC","carbidopa 25 mg et lévodopa 100 mg comprimé oral à libération prolongée","carbidopa et lévodopa","mp_fr_description: ""APO-LEVOCARB CR (carbidopa 25 mg et lévodopa 100 mg comprimé oral à libération prolongée) APOTEX INC"" -> ""AA-LEVOCARB CR (carbidopa 25 mg et lévodopa 100 mg comprimé oral à libération prolongée) AA PHARMA INC"""
"02303027","ACT CLOPIDOGREL (clopidogrel (bisulfate de clopidogrel) 75 mg comprimé oral) TEVA CANADA LIMITED","clopidogrel (bisulfate de clopidogrel) 75 mg comprimé oral","clopidogrel","mp_fr_description: ""ACT CLOPIDOGREL (clopidogrel (bisulfate de clopidogrel) 75 mg comprimé oral) ACTAVIS PHARMA COMPANY"" -> ""ACT CLOPIDOGREL (clopidogrel (bisulfate de clopidogrel) 75 mg comprimé oral) TEVA CANADA LIMITED"""
"02303728","TARO-CIPROFLOX (ciprofloxacine (chlorhydrate de ciprofloxacine) 250 mg comprimé oral) SUN PHARMA CANADA INC","ciprofloxacine (chlorhydrate de ciprofloxacine) 250 mg comprimé oral","ciprofloxacine","mp_fr_description: ""RAN-CIPROFLOX (ciprofloxacine (chlorhydrate de ciprofloxacine) 250 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-CIPROFLOX (ciprofloxacine (chlorhydrate de ciprofloxacine) 250 mg comprimé oral) SUN PHARMA CANADA INC"""
"02303736","TARO-CIPROFLOX (ciprofloxacine (chlorhydrate de ciprofloxacine) 500 mg comprimé oral) SUN PHARMA CANADA INC","ciprofloxacine (chlorhydrate de ciprofloxacine) 500 mg comprimé oral","ciprofloxacine","mp_fr_description: ""RAN-CIPROFLOX (ciprofloxacine (chlorhydrate de ciprofloxacine) 500 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-CIPROFLOX (ciprofloxacine (chlorhydrate de ciprofloxacine) 500 mg comprimé oral) SUN PHARMA CANADA INC"""
"02303744","TARO-CIPROFLOX (ciprofloxacine (chlorhydrate de ciprofloxacine) 750 mg comprimé oral) SUN PHARMA CANADA INC","ciprofloxacine (chlorhydrate de ciprofloxacine) 750 mg comprimé oral","ciprofloxacine","mp_fr_description: ""RAN-CIPROFLOX (ciprofloxacine (chlorhydrate de ciprofloxacine) 750 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-CIPROFLOX (ciprofloxacine (chlorhydrate de ciprofloxacine) 750 mg comprimé oral) SUN PHARMA CANADA INC"""
"02327260","APO-GATIFLOXACIN (gatifloxacine (hémihydrate de gatifloxacine) 0,3 % gouttes ophtalmiques) APOTEX INC","gatifloxacine 0,3 % gouttes ophtalmiques","gatifloxacine","ADDED"
"02363062","TARO-VALSARTAN (valsartan 40 mg comprimé oral) SUN PHARMA CANADA INC","valsartan 40 mg comprimé oral","valsartan","mp_fr_description: ""RAN-VALSARTAN (valsartan 40 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-VALSARTAN (valsartan 40 mg comprimé oral) SUN PHARMA CANADA INC"""
"02363100","TARO-VALSARTAN (valsartan 80 mg comprimé oral) SUN PHARMA CANADA INC","valsartan 80 mg comprimé oral","valsartan","mp_fr_description: ""RAN-VALSARTAN (valsartan 80 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-VALSARTAN (valsartan 80 mg comprimé oral) SUN PHARMA CANADA INC"""
"02363119","TARO-VALSARTAN (valsartan 160 mg comprimé oral) SUN PHARMA CANADA INC","valsartan 160 mg comprimé oral","valsartan","mp_fr_description: ""RAN-VALSARTAN (valsartan 160 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-VALSARTAN (valsartan 160 mg comprimé oral) SUN PHARMA CANADA INC"""
"02374404","AG-FINASTERIDE (finastéride 5 mg comprimé oral) ANGITA PHARMA INC.","finastéride 5 mg comprimé oral","finastéride","ADDED"
"02380684","TARO-CANDESARTAN (candésartan cilexétil 4 mg comprimé oral) SUN PHARMA CANADA INC","candésartan cilexétil 4 mg comprimé oral","candésartan","mp_fr_description: ""RAN-CANDESARTAN (candésartan cilexétil 4 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-CANDESARTAN (candésartan cilexétil 4 mg comprimé oral) SUN PHARMA CANADA INC"""
"02380692","TARO-CANDESARTAN (candésartan cilexétil 8 mg comprimé oral) SUN PHARMA CANADA INC","candésartan cilexétil 8 mg comprimé oral","candésartan","mp_fr_description: ""RAN-CANDESARTAN (candésartan cilexétil 8 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-CANDESARTAN (candésartan cilexétil 8 mg comprimé oral) SUN PHARMA CANADA INC"""
"02380706","TARO-CANDESARTAN (candésartan cilexétil 16 mg comprimé oral) SUN PHARMA CANADA INC","candésartan cilexétil 16 mg comprimé oral","candésartan","mp_fr_description: ""RAN-CANDESARTAN (candésartan cilexétil 16 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-CANDESARTAN (candésartan cilexétil 16 mg comprimé oral) SUN PHARMA CANADA INC"""
"02380714","TARO-CANDESARTAN (candésartan cilexétil 32 mg comprimé oral) SUN PHARMA CANADA INC","candésartan cilexétil 32 mg comprimé oral","candésartan","mp_fr_description: ""RAN-CANDESARTAN (candésartan cilexétil 32 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-CANDESARTAN (candésartan cilexétil 32 mg comprimé oral) SUN PHARMA CANADA INC"""
"02381508","TARO-DONEPEZIL (chlorhydrate de donépézil 5 mg comprimé oral) SUN PHARMA CANADA INC","chlorhydrate de donépézil 5 mg comprimé oral","donépézil","mp_fr_description: ""RAN-DONEPEZIL (chlorhydrate de donépézil 5 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-DONEPEZIL (chlorhydrate de donépézil 5 mg comprimé oral) SUN PHARMA CANADA INC"""
"02381516","TARO-DONEPEZIL (chlorhydrate de donépézil 10 mg comprimé oral) SUN PHARMA CANADA INC","chlorhydrate de donépézil 10 mg comprimé oral","donépézil","mp_fr_description: ""RAN-DONEPEZIL (chlorhydrate de donépézil 10 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-DONEPEZIL (chlorhydrate de donépézil 10 mg comprimé oral) SUN PHARMA CANADA INC"""
"02403196","ACT CLARITHROMYCIN XL (clarithromycine 500 mg comprimé oral à libération prolongée) TEVA CANADA LIMITED","clarithromycine 500 mg comprimé oral à libération prolongée","clarithromycine","mp_fr_description: ""ACT CLARITHROMYCIN XL (clarithromycine 500 mg comprimé oral à libération prolongée) ACTAVIS PHARMA COMPANY"" -> ""ACT CLARITHROMYCIN XL (clarithromycine 500 mg comprimé oral à libération prolongée) TEVA CANADA LIMITED"""
"02406810","TARO-IRBESARTAN (irbésartan 75 mg comprimé oral) SUN PHARMA CANADA INC","irbésartan 75 mg comprimé oral","irbésartan","mp_fr_description: ""RAN-IRBESARTAN (irbésartan 75 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-IRBESARTAN (irbésartan 75 mg comprimé oral) SUN PHARMA CANADA INC"""
"02406829","TARO-IRBESARTAN (irbésartan 150 mg comprimé oral) SUN PHARMA CANADA INC","irbésartan 150 mg comprimé oral","irbésartan","mp_fr_description: ""RAN-IRBESARTAN (irbésartan 150 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-IRBESARTAN (irbésartan 150 mg comprimé oral) SUN PHARMA CANADA INC"""
"02406837","TARO-IRBESARTAN (irbésartan 300 mg comprimé oral) SUN PHARMA CANADA INC","irbésartan 300 mg comprimé oral","irbésartan","mp_fr_description: ""RAN-IRBESARTAN (irbésartan 300 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-IRBESARTAN (irbésartan 300 mg comprimé oral) SUN PHARMA CANADA INC"""
"02415305","APO-TRAVOPROST-TIMOP PQ (timolol (maléate de timolol) 0,5 % et travoprost 0,004 % gouttes ophtalmiques) APOTEX INC","timolol (maléate de timolol) 0,5 % et travoprost 0,004 % gouttes ophtalmiques","timolol et travoprost","mp_fr_description: ""APO-TRAVOPROST-TIMOP (timolol (maléate de timolol) 0,5 % et travoprost 0,004 % gouttes ophtalmiques) APOTEX INC"" -> ""APO-TRAVOPROST-TIMOP PQ (timolol (maléate de timolol) 0,5 % et travoprost 0,004 % gouttes ophtalmiques) APOTEX INC"""
"02425696","FIRAZYR (icatibant (acétate d'icatibant) 30 mg par 3 mL solution injectable seringue) SHIRE HUMAN GENETIC THERAPIES INC","icatibant (acétate d'icatibant) 30 mg par 3 mL solution injectable seringue","icatibant","mp_fr_description: ""FIRAZYR (icatibant (acétate d'icatibant) 30 mg par 3 mL solution injectable seringue) SHIRE ORPHAN THERAPIES LLC"" -> ""FIRAZYR (icatibant (acétate d'icatibant) 30 mg par 3 mL solution injectable seringue) SHIRE HUMAN GENETIC THERAPIES INC"""
"02428628","ACT TADALAFIL (tadalafil 2,5 mg comprimé oral) TEVA CANADA LIMITED","tadalafil 2,5 mg comprimé oral","tadalafil","mp_fr_description: ""ACT TADALAFIL (tadalafil 2,5 mg comprimé oral) ACTAVIS PHARMA COMPANY"" -> ""ACT TADALAFIL (tadalafil 2,5 mg comprimé oral) TEVA CANADA LIMITED"""
"02428636","ACT TADALAFIL (tadalafil 5 mg comprimé oral) TEVA CANADA LIMITED","tadalafil 5 mg comprimé oral","tadalafil","mp_fr_description: ""ACT TADALAFIL (tadalafil 5 mg comprimé oral) ACTAVIS PHARMA COMPANY"" -> ""ACT TADALAFIL (tadalafil 5 mg comprimé oral) TEVA CANADA LIMITED"""
"02428644","ACT TADALAFIL (tadalafil 10 mg comprimé oral) TEVA CANADA LIMITED","tadalafil 10 mg comprimé oral","tadalafil","mp_fr_description: ""ACT TADALAFIL (tadalafil 10 mg comprimé oral) ACTAVIS PHARMA COMPANY"" -> ""ACT TADALAFIL (tadalafil 10 mg comprimé oral) TEVA CANADA LIMITED"""
"02428652","ACT TADALAFIL (tadalafil 20 mg comprimé oral) TEVA CANADA LIMITED","tadalafil 20 mg comprimé oral","tadalafil","mp_fr_description: ""ACT TADALAFIL (tadalafil 20 mg comprimé oral) ACTAVIS PHARMA COMPANY"" -> ""ACT TADALAFIL (tadalafil 20 mg comprimé oral) TEVA CANADA LIMITED"""
"02436531","FERRIPROX (défériprone 500 mg comprimé oral) CHIESI CANADA CORP.","défériprone 500 mg comprimé oral","défériprone","mp_fr_description: ""FERRIPROX (défériprone 500 mg comprimé oral) APOPHARMA, A DIVISION OF APOTEX INC."" -> ""FERRIPROX (défériprone 500 mg comprimé oral) CHIESI CANADA CORP."""
"02436558","FERRIPROX (défériprone 1000 mg comprimé oral) CHIESI CANADA CORP.","défériprone 1000 mg comprimé oral","défériprone","mp_fr_description: ""FERRIPROX (défériprone 1000 mg comprimé oral) APOPHARMA, A DIVISION OF APOTEX INC."" -> ""FERRIPROX (défériprone 1000 mg comprimé oral) CHIESI CANADA CORP."""
"02439328","TARO-GLICLAZIDE MR (gliclazide 60 mg comprimé oral à libération prolongée) SUN PHARMA CANADA INC","gliclazide 60 mg comprimé oral à libération prolongée","gliclazide","mp_fr_description: ""RAN-GLICLAZIDE MR (gliclazide 60 mg comprimé oral à libération prolongée) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-GLICLAZIDE MR (gliclazide 60 mg comprimé oral à libération prolongée) SUN PHARMA CANADA INC"""
"02440350","PRIVA-MONTELUKAST (montélukast (montélukast sodique) 10 mg comprimé oral) PHARMAPAR INC","montélukast (montélukast sodique) 10 mg comprimé oral","montélukast","mp_fr_description: ""PRIVA-MONTELUKAST FC (montélukast (montélukast sodique) 10 mg comprimé oral) PHARMAPAR INC"" -> ""PRIVA-MONTELUKAST (montélukast (montélukast sodique) 10 mg comprimé oral) PHARMAPAR INC"""
"02440652","ACH-PRAVASTATIN (pravastatine sodique 20 mg comprimé oral) ACCORD HEALTHCARE INC","pravastatine sodique 20 mg comprimé oral","pravastatine","ADDED"
"02440660","ACH-PRAVASTATIN (pravastatine sodique 40 mg comprimé oral) ACCORD HEALTHCARE INC","pravastatine sodique 40 mg comprimé oral","pravastatine","ADDED"
"02441934","ACT METHYLPHENIDATE ER (chlorhydrate de méthylphénidate 18 mg comprimé oral à libération prolongée) TEVA CANADA LIMITED","chlorhydrate de méthylphénidate 18 mg comprimé oral à libération prolongée","méthylphénidate","mp_fr_description: ""ACT METHYLPHENIDATE ER (chlorhydrate de méthylphénidate 18 mg comprimé oral à libération prolongée) ACTAVIS PHARMA COMPANY"" -> ""ACT METHYLPHENIDATE ER (chlorhydrate de méthylphénidate 18 mg comprimé oral à libération prolongée) TEVA CANADA LIMITED"""
"02441942","ACT METHYLPHENIDATE ER (chlorhydrate de méthylphénidate 27 mg comprimé oral à libération prolongée) TEVA CANADA LIMITED","chlorhydrate de méthylphénidate 27 mg comprimé oral à libération prolongée","méthylphénidate","mp_fr_description: ""ACT METHYLPHENIDATE ER (chlorhydrate de méthylphénidate 27 mg comprimé oral à libération prolongée) ACTAVIS PHARMA COMPANY"" -> ""ACT METHYLPHENIDATE ER (chlorhydrate de méthylphénidate 27 mg comprimé oral à libération prolongée) TEVA CANADA LIMITED"""
