mp_code,mp_formal_name,ntp_code,ntp_formal_name,tm_code,tm_formal_name
"00021288","NOVO-PHENIRAM (chlorpheniramine maleate 4 mg oral tablet) TEVA CANADA LIMITED","9001624","chlorpheniramine maleate 4 mg oral tablet","8001353","chlorpheniramine"
"00023450","DILANTIN-125 SUSPENSION (phenytoin 125 mg per 5 mL oral suspension) PFIZER CANADA INC","9000009","phenytoin 125 mg per 5 mL oral suspension","8000005","phenytoin (base)"
"00268313","SODIUM EDECRIN (ethacrynic acid (ethacrynate sodium) 50 mg per vial powder for solution for injection) VALEANT CANADA LP/VALEANT CANADA S.E.C.","9009370","ethacrynic acid (ethacrynate sodium) 50 mg per vial powder for solution for injection","8000804","ethacrynic acid"
"00021008","TEVA-QUININE (quinine sulfate 200 mg oral capsule) TEVA CANADA LIMITED","9000039","quinine sulfate 200 mg oral capsule","8000029","quinine sulfate"
"00021261","TEVA-CHLOROQUINE (chloroquine diphosphate 250 mg oral tablet) TEVA CANADA LIMITED","9001632","chloroquine diphosphate 250 mg oral tablet","8001352","chloroquine"
"00115630","LIBRAX (chlordiazepoxide hydrochloride 5 mg and clidinium bromide 2.5 mg oral capsule) VALEANT CANADA LP/VALEANT CANADA S.E.C.","9001584","chlordiazepoxide hydrochloride 5 mg and clidinium bromide 2.5 mg oral capsule","8001351","chlordiazepoxide and clidinium"
"00156876","PREDNISONE TAB 5MG (prednisone 5 mg oral tablet) PRO DOC LIMITEE","9000024","prednisone 5 mg oral tablet","8000014","prednisone"
"00023442","DILANTIN-30 SUSPENSION (phenytoin 30 mg per 5 mL oral suspension) PFIZER CANADA INC","9000045","phenytoin 30 mg per 5 mL oral suspension","8000005","phenytoin (base)"
"00010405","TEGRETOL 200MG (carbamazepine 200 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC","9000047","carbamazepine 200 mg oral tablet","8000032","carbamazepine"
"00021474","TEVA-HYDROCHLOROTHIAZIDE (hydrochlorothiazide 25 mg oral tablet) TEVA CANADA LIMITED","9000043","hydrochlorothiazide 25 mg oral tablet","8000031","hydrochlorothiazide"
"00038121","EPHEDRINE SULFATE INJECTION USP (ephedrine sulfate 50 mg per 1 mL solution for injection ampoule) PFIZER CANADA INC","9012368","ephedrine sulfate 50 mg per 1 mL solution for injection ampoule","8001078","ephedrine"
"00005606","RITALIN 10MG (methylphenidate hydrochloride 10 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC","9000015","methylphenidate hydrochloride 10 mg oral tablet","8000010","methylphenidate"
"00005614","RITALIN 20MG (methylphenidate hydrochloride 20 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC","9000023","methylphenidate hydrochloride 20 mg oral tablet","8000010","methylphenidate"
"00021482","TEVA-HYDROCHLOROTHIAZIDE (hydrochlorothiazide 50 mg oral tablet) TEVA CANADA LIMITED","9000044","hydrochlorothiazide 50 mg oral tablet","8000031","hydrochlorothiazide"
"02162806","MINITRAN (nitroglycerin 0.2 mg per hour transdermal patch) VALEANT CANADA LP/VALEANT CANADA S.E.C.","9010873","nitroglycerin 0.2 mg per hour transdermal patch","8000044","nitroglycerin"
"00021172","NOVO-RYTHRO ESTOLATE SUSPENSION (erythromycin (erythromycin estolate) 125 mg per 5 mL oral suspension) TEVA CANADA LIMITED","9000049","erythromycin (erythromycin estolate) 125 mg per 5 mL oral suspension","8000037","erythromycin"
"77700211","ADRENALIN CHLORIDE SOL 1:1000 AMP (epinephrine (epinephrine hydrochloride) 1 mg per 1 mL solution for injection ampoule) ERFA CANADA 2012 INC","9000003","epinephrine (epinephrine hydrochloride) 1 mg per 1 mL solution for injection ampoule","8000003","epinephrine"
"77700212","ADRENALIN CHLORIDE SOL 1:1000 AMP (epinephrine (epinephrine hydrochloride) 30 mg per 30 mL solution for injection ampoule) ERFA CANADA 2012 INC","9000005","epinephrine (epinephrine hydrochloride) 30 mg per 30 mL solution for injection ampoule","8000003","epinephrine"
"00050024","CODEINE PHOSPHATE SYRUP (codeine phosphate 25 mg per 5 mL syrup) LABORATOIRE ATLAS INC","9006207","codeine phosphate 25 mg per 5 mL syrup","8000069","codeine"
"00024325","SINEQUAN (doxepin (doxepin hydrochloride) 10 mg oral capsule) AA PHARMA INC","9001657","doxepin (doxepin hydrochloride) 10 mg oral capsule","8001263","doxepin"
"00024333","SINEQUAN (doxepin (doxepin hydrochloride) 25 mg oral capsule) AA PHARMA INC","9001658","doxepin (doxepin hydrochloride) 25 mg oral capsule","8001263","doxepin"
"00024341","SINEQUAN (doxepin (doxepin hydrochloride) 50 mg oral capsule) AA PHARMA INC","9001659","doxepin (doxepin hydrochloride) 50 mg oral capsule","8001263","doxepin"
"00021555","NOVO-NIDAZOL TAB 250MG (metronidazole 250 mg oral tablet) NOVOPHARM LIMITED","9000055","metronidazole 250 mg oral tablet","8000038","metronidazole"
"00022772","DILANTIN (phenytoin sodium 30 mg oral capsule) PFIZER CANADA INC","9000007","phenytoin sodium 30 mg oral capsule","8000004","phenytoin sodium"
"00022780","DILANTIN (phenytoin sodium 100 mg oral capsule) PFIZER CANADA INC","9000006","phenytoin sodium 100 mg oral capsule","8000004","phenytoin sodium"
"00010391","SINTROM (acenocoumarol 4 mg oral tablet) PALADIN LABS INC","9001552","acenocoumarol 4 mg oral tablet","8001317","acenocoumarol"
"00023698","DILANTIN INFATABS (phenytoin 50 mg oral tablet) PFIZER CANADA INC","9000008","phenytoin 50 mg oral tablet","8000005","phenytoin (base)"
"00010383","SINTROM (acenocoumarol 1 mg oral tablet) PALADIN LABS INC","9001587","acenocoumarol 1 mg oral tablet","8001317","acenocoumarol"
"00020885","TEVA-AMPICILLIN (ampicillin (ampicillin trihydrate) 500 mg oral capsule) TEVA CANADA LIMITED","9002007","ampicillin 500 mg oral capsule","8001068","ampicillin"
"00020877","TEVA-AMPICILLIN (ampicillin (ampicillin trihydrate) 250 mg oral capsule) TEVA CANADA LIMITED","9002005","ampicillin 250 mg oral capsule","8001068","ampicillin"
"00015547","KEFLEX (cephalexin 125 mg per 5 mL oral suspension) PENDOPHARM DIVISION OF PHARMASCIENCE INC","9000559","cephalexin 125 mg per 5 mL oral suspension","8000040","cephalexin"
"00004596","IMURAN (azathioprine 50 mg oral tablet) ASPEN PHARMACARE CANADA INC.","9000036","azathioprine 50 mg oral tablet","8000027","azathioprine"
"00004626","LEUKERAN (chlorambucil 2 mg oral tablet) ASPEN PHARMACARE CANADA INC.","9012462","chlorambucil 2 mg oral tablet","8001091","chlorambucil"
"00035645","KEFLEX (cephalexin 250 mg per 5 mL oral suspension) PENDOPHARM DIVISION OF PHARMASCIENCE INC","9000560","cephalexin 250 mg per 5 mL oral suspension","8000040","cephalexin"
"00037621","NITROSTAT (nitroglycerin 0.6 mg sublingual tablet) PFIZER CANADA INC","9010878","nitroglycerin 0.6 mg sublingual tablet","8000044","nitroglycerin"
"00037613","NITROSTAT (nitroglycerin 0.3 mg sublingual tablet) PFIZER CANADA INC","9010874","nitroglycerin 0.3 mg sublingual tablet","8000044","nitroglycerin"
"00037427","NOVO-TRIPTYN TAB 50MG (amitriptyline hydrochloride 50 mg oral tablet) NOVOPHARM LIMITED","9000046","amitriptyline hydrochloride 50 mg oral tablet","8000024","amitriptyline"
"00037419","NOVO-TRIPTYN TAB 25MG (amitriptyline hydrochloride 25 mg oral tablet) NOVOPHARM LIMITED","9000056","amitriptyline hydrochloride 25 mg oral tablet","8000024","amitriptyline"
"00037400","NOVO-TRIPTYN TAB 10MG (amitriptyline hydrochloride 10 mg oral tablet) NOVOPHARM LIMITED","9000033","amitriptyline hydrochloride 10 mg oral tablet","8000024","amitriptyline"
"00029246","DELATESTRYL (testosterone enanthate 1000 mg per 5 mL solution for injection ampoule) VALEANT CANADA LP/VALEANT CANADA S.E.C.","9000013","testosterone enanthate 1000 mg per 5 mL solution for injection ampoule","8000006","testosterone"
"00232378","TEVA-PREDNISONE (prednisone 50 mg oral tablet) TEVA CANADA LIMITED","9000063","prednisone 50 mg oral tablet","8000014","prednisone"
"00037605","MICRONOR TABLETS 28-DAY (norethindrone 0.35 mg oral tablet) JANSSEN INC","9000062","norethindrone 0.35 mg oral tablet","8000020","norethindrone"
"00037435","NOVO-PHENYTOIN CAP 100MG (phenytoin sodium 100 mg oral capsule) NOVOPHARM LIMITED","9000006","phenytoin sodium 100 mg oral capsule","8000004","phenytoin sodium"
"00236683","CARBOLITH CAP 300MG (lithium carbonate 300 mg oral capsule) VALEANT CANADA LP/VALEANT CANADA S.E.C.","9000054","lithium carbonate 300 mg oral capsule","8000041","lithium carbonate"
"00030783","DEPO-TESTOSTERONE INJ 100MG/ML (testosterone cypionate 1000 mg per 10 mL solution for injection vial) PFIZER CANADA INC","9000010","testosterone cypionate 1000 mg per 10 mL solution for injection vial","8000006","testosterone"
"00023760","NORLUTATE (norethindrone acetate 5 mg oral tablet) ERFA CANADA 2012 INC","9000028","norethindrone acetate 5 mg oral tablet","8000020","norethindrone"
"00028606","ALDACTONE 25 MG (spironolactone 25 mg oral tablet) PFIZER CANADA INC","9000025","spironolactone 25 mg oral tablet","8000015","spironolactone"
"00180408","ALDACTAZIDE 25 (hydrochlorothiazide 25 mg and spironolactone 25 mg oral tablet) PFIZER CANADA INC","9009869","hydrochlorothiazide 25 mg and spironolactone 25 mg oral tablet","8000802","hydrochlorothiazide and spironolactone"
"00244392","KEFLEX (cephalexin (cephalexin monohydrate) 500 mg oral tablet) PENDOPHARM DIVISION OF PHARMASCIENCE INC","9000057","cephalexin 500 mg oral tablet","8000040","cephalexin"
"00247960","ETIBI TAB 100MG (ethambutol hydrochloride 100 mg oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.","9001686","ethambutol hydrochloride 100 mg oral tablet","8001201","ethambutol"
"00247979","ETIBI TAB 400MG (ethambutol hydrochloride 400 mg oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.","9001687","ethambutol hydrochloride 400 mg oral tablet","8001201","ethambutol"
"00155365","ADRENALIN CHLORIDE SOL 1:1000 (epinephrine (epinephrine hydrochloride) 1 mg per mL nasal spray) ERFA CANADA 2012 INC","9000004","epinephrine (epinephrine hydrochloride) 1 mg per mL nasal spray","8000003","epinephrine"
"00254142","DULCOLAX (bisacodyl 5 mg gastro-resistant tablet) SANOFI-AVENTIS CANADA INC","9001564","bisacodyl 5 mg gastro-resistant tablet","8000800","bisacodyl"
"00003875","DULCOLAX (bisacodyl 10 mg suppository) SANOFI-AVENTIS CANADA INC","9001563","bisacodyl 10 mg suppository","8000800","bisacodyl"
"00265470","C.E.S. TABLETS (conjugated estrogens 0.625 mg oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.","9000030","conjugated estrogens 0.625 mg oral tablet","8000021","conjugated estrogens"
"00271152","LEVATE (amitriptyline hydrochloride 50 mg oral tablet) BIOMED PHARMA","9000046","amitriptyline hydrochloride 50 mg oral tablet","8000024","amitriptyline"
"00263893","UROZIDE (hydrochlorothiazide 25 mg oral tablet) BIOMED PHARMA","9000043","hydrochlorothiazide 25 mg oral tablet","8000031","hydrochlorothiazide"
"00263907","UROZIDE (hydrochlorothiazide 50 mg oral tablet) BIOMED PHARMA","9000044","hydrochlorothiazide 50 mg oral tablet","8000031","hydrochlorothiazide"
"00287709","PROTYLOL CAP 10MG (dicyclomine hydrochloride 10 mg oral capsule) PRO DOC LIMITEE","9001714","dicyclomine hydrochloride 10 mg oral capsule","8001374","dicyclomine"
"00293911","LEVATE (amitriptyline hydrochloride 10 mg oral tablet) BIOMED PHARMA","9000033","amitriptyline hydrochloride 10 mg oral tablet","8000024","amitriptyline"
"00294322","ALLOPURINOL (allopurinol 300 mg oral tablet) APOTEX INC","9000073","allopurinol 300 mg oral tablet","8000046","allopurinol"
"00297143","LOESTRIN 1.5/30 (ethinyl estradiol 30 mcg and norethindrone acetate 1.5 mg oral tablet) WARNER CHILCOTT CANADA CO","9009388","ethinyl estradiol 30 mcg and norethindrone acetate 1.5 mg oral tablet","8000049","ethinyl estradiol and norethindrone"
"00306320","LEVATE (amitriptyline hydrochloride 25 mg oral tablet) BIOMED PHARMA","9000056","amitriptyline hydrochloride 25 mg oral tablet","8000024","amitriptyline"
"00287873","SANDOZ COLCHICINE (colchicine 0.6 mg oral tablet) SANDOZ CANADA INCORPORATED","9000074","colchicine 0.6 mg oral tablet","8000047","colchicine"
"00299405","PRED MILD 0.12% (prednisolone acetate 0.12 % ophthalmic drops) ALLERGAN INC","9000081","prednisolone acetate 0.12 % ophthalmic drops","8000051","prednisolone"
"00301175","PRED FORTE (prednisolone acetate 1 % ophthalmic drops) ALLERGAN INC","9000082","prednisolone acetate 1 % ophthalmic drops","8000051","prednisolone"
"00313580","DIAZEPAM 5 TAB (diazepam 5 mg oral tablet) PRO DOC LIMITEE","9000075","diazepam 5 mg oral tablet","8000048","diazepam"
"00324019","ANAFRANIL (clomipramine hydrochloride 25 mg oral tablet) AA PHARMA INC","9001698","clomipramine hydrochloride 25 mg oral tablet","8001250","clomipramine"
"00326925","SINEQUAN (doxepin (doxepin hydrochloride) 100 mg oral capsule) AA PHARMA INC","9002457","doxepin (doxepin hydrochloride) 100 mg oral capsule","8001263","doxepin"
"00013668","ATASOL FORTE TAB 500MG (acetaminophen 500 mg oral tablet) CHURCH & DWIGHT CANADA CORP","9001728","acetaminophen 500 mg oral tablet","8001044","acetaminophen"
"00323071","DIPROSONE CREAM (betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream) MERCK CANADA INC","9000086","betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream","8000791","betamethasone dipropionate"
"00312711","APO CHLORPROPAMIDE TAB 250MG (chlorpropamide 250 mg oral tablet) APOTEX INC","9001711","chlorpropamide 250 mg oral tablet","8001047","chlorpropamide"
"00312762","TOLBUTAMIDE (tolbutamide 500 mg oral tablet) AA PHARMA INC","9001745","tolbutamide 500 mg oral tablet","8001048","tolbutamide"
"00312738","NITROFURANTOIN (nitrofurantoin 100 mg oral tablet) AA PHARMA INC","9000079","nitrofurantoin 100 mg oral tablet","8000050","nitrofurantoin"
"00319511","NITROFURANTOIN (nitrofurantoin 50 mg oral tablet) AA PHARMA INC","9000080","nitrofurantoin 50 mg oral tablet","8000050","nitrofurantoin"
"00026123","SENOKOT S (docusate sodium 50 mg and sennosides 8.6 mg oral tablet) PURDUE PHARMA","9003784","docusate sodium 50 mg and sennosides 8.6 mg oral tablet","8000811","docusate and sennosides"
"00328219","SINEMET 250/25 (carbidopa 25 mg and levodopa 250 mg oral tablet) MERCK CANADA INC","9000087","carbidopa 25 mg and levodopa 250 mg oral tablet","8000054","carbidopa and levodopa"
"00285455","ALDACTONE 100 MG (spironolactone 100 mg oral tablet) PFIZER CANADA INC","9000090","spironolactone 100 mg oral tablet","8000015","spironolactone"
"00330566","ANAFRANIL (clomipramine hydrochloride 10 mg oral tablet) AA PHARMA INC","9001731","clomipramine hydrochloride 10 mg oral tablet","8001250","clomipramine"
"00341975","HYDROCHLOROTHIAZIDE TAB 25MG (hydrochlorothiazide 25 mg oral tablet) PRO DOC LIMITEE","9000043","hydrochlorothiazide 25 mg oral tablet","8000031","hydrochlorothiazide"
"00293490","ATASOL 8 (acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 8 mg oral tablet) CHURCH & DWIGHT CANADA CORP","9000085","acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 8 mg oral tablet","8000023","acetaminophen and caffeine and codeine"
"00293504","ATASOL 15 (acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 15 mg oral tablet) CHURCH & DWIGHT CANADA CORP","9000083","acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 15 mg oral tablet","8000023","acetaminophen and caffeine and codeine"
"00293512","ATASOL 30 (acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 30 mg oral tablet) CHURCH & DWIGHT CANADA CORP","9000084","acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 30 mg oral tablet","8000023","acetaminophen and caffeine and codeine"
"00312797","IMIPRAMINE (imipramine hydrochloride 25 mg oral tablet) AA PHARMA INC","9001673","imipramine hydrochloride 25 mg oral tablet","8001388","imipramine"
"00326852","IMIPRAMINE (imipramine hydrochloride 50 mg oral tablet) AA PHARMA INC","9001674","imipramine hydrochloride 50 mg oral tablet","8001388","imipramine"
"00335053","ELAVIL (amitriptyline hydrochloride 10 mg oral tablet) AA PHARMA INC","9000033","amitriptyline hydrochloride 10 mg oral tablet","8000024","amitriptyline"
"00335061","ELAVIL (amitriptyline hydrochloride 25 mg oral tablet) AA PHARMA INC","9000056","amitriptyline hydrochloride 25 mg oral tablet","8000024","amitriptyline"
"00335088","ELAVIL (amitriptyline hydrochloride 50 mg oral tablet) AA PHARMA INC","9000046","amitriptyline hydrochloride 50 mg oral tablet","8000024","amitriptyline"
"00030600","SOLU-CORTEF 100 MG ACT-O-VIAL (hydrocortisone (hydrocortisone sodium succinate) 100 mg powder for solution for injection with diluent solution per vial) PFIZER CANADA INC","9012632","hydrocortisone (hydrocortisone sodium succinate) 100 mg powder for solution for injection with diluent solution per vial","8000008","hydrocortisone"
"00030619","SOLU-CORTEF 250 MG ACT-O-VIAL (hydrocortisone (hydrocortisone sodium succinate) 250 mg powder for solution for injection with diluent solution per vial) PFIZER CANADA INC","9012633","hydrocortisone (hydrocortisone sodium succinate) 250 mg powder for solution for injection with diluent solution per vial","8000008","hydrocortisone"
"00030627","SOLU-CORTEF 500 MG ACT-O-VIAL (hydrocortisone (hydrocortisone sodium succinate) 500 mg powder for solution for injection with diluent solution per vial) PFIZER CANADA INC","9012634","hydrocortisone (hydrocortisone sodium succinate) 500 mg powder for solution for injection with diluent solution per vial","8000008","hydrocortisone"
"00030635","SOLU-CORTEF 1 GM ACT-O-VIAL (hydrocortisone (hydrocortisone sodium succinate) 1 g powder for solution for injection with diluent solution per vial) PFIZER CANADA INC","9012631","hydrocortisone (hydrocortisone sodium succinate) 1 g powder for solution for injection with diluent solution per vial","8000008","hydrocortisone"
"00343838","MINESTRIN 1/20 (ethinyl estradiol 20 mcg and norethindrone acetate 1 mg oral tablet with lactose oral tablet) WARNER CHILCOTT CANADA CO","9009379","ethinyl estradiol 20 mcg and norethindrone acetate 1 mg oral tablet with lactose oral tablet","8000049","ethinyl estradiol and norethindrone"
"00315966","MINESTRIN 1/20 (ethinyl estradiol 20 mcg and norethindrone acetate 1 mg oral tablet) WARNER CHILCOTT CANADA CO","9009378","ethinyl estradiol 20 mcg and norethindrone acetate 1 mg oral tablet","8000049","ethinyl estradiol and norethindrone"
"00344923","DIPROSONE OINTMENT (betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment) MERCK CANADA INC","9000091","betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment","8000791","betamethasone dipropionate"
"00356557","FOLIC ACID TAB 25MG (folic acid 25 mg oral tablet) KRIPPS PHARMACY LTD.","9000089","folic acid 25 mg oral tablet","8000055","folic acid"
"00337730","TEVA-FUROSEMIDE (furosemide 20 mg oral tablet) TEVA CANADA LIMITED","9009614","furosemide 20 mg oral tablet","8000057","furosemide"
"00353027","LOESTRIN 1.5/30 (ethinyl estradiol 30 mcg and norethindrone acetate 1.5 mg oral tablet with lactose oral tablet) WARNER CHILCOTT CANADA CO","9009389","ethinyl estradiol 30 mcg and norethindrone acetate 1.5 mg oral tablet with lactose oral tablet","8000049","ethinyl estradiol and norethindrone"
"00229296","NOVASEN (acetylsalicylic acid 650 mg gastro-resistant tablet) TEVA CANADA LIMITED","9001623","acetylsalicylic acid 650 mg gastro-resistant tablet","8000795","acetylsalicylic acid"
"00370991","AMITRIPTYLINE-10 (amitriptyline hydrochloride 10 mg oral tablet) PRO DOC LIMITEE","9000033","amitriptyline hydrochloride 10 mg oral tablet","8000024","amitriptyline"
"00371009","AMITRIPTYLINE-25 (amitriptyline hydrochloride 25 mg oral tablet) PRO DOC LIMITEE","9000056","amitriptyline hydrochloride 25 mg oral tablet","8000024","amitriptyline"
"00360201","IMIPRAMINE (imipramine hydrochloride 10 mg oral tablet) AA PHARMA INC","9001672","imipramine hydrochloride 10 mg oral tablet","8001388","imipramine"
"00337749","TEVA-FUROSEMIDE (furosemide 40 mg oral tablet) TEVA CANADA LIMITED","9009619","furosemide 40 mg oral tablet","8000057","furosemide"
"00360279","CHLORTHALIDONE (chlorthalidone 50 mg oral tablet) AA PHARMA INC","9008378","chlorthalidone 50 mg oral tablet","8000813","chlorthalidone"
"00360287","APO CHLORTHALIDONE TAB 100MG (chlorthalidone 100 mg oral tablet) APOTEX INC","9008377","chlorthalidone 100 mg oral tablet","8000813","chlorthalidone"
"00360252","METHYLDOPA (methyldopa 125 mg oral tablet) AA PHARMA INC","9001866","methyldopa 125 mg oral tablet","8001145","methyldopa"
"00360260","METHYLDOPA (methyldopa 250 mg oral tablet) AA PHARMA INC","9001764","methyldopa 250 mg oral tablet","8001145","methyldopa"
"00362166","APO FUROSEMIDE TAB 40MG (furosemide 40 mg oral tablet) APOTEX INC","9009619","furosemide 40 mg oral tablet","8000057","furosemide"
"00382825","RIVOTRIL 0.5TAB (clonazepam 0.5 mg oral tablet) HOFFMANN-LA ROCHE LIMITED","9000097","clonazepam 0.5 mg oral tablet","8000061","clonazepam"
"00382841","RIVOTRIL 2TAB (clonazepam 2 mg oral tablet) HOFFMANN-LA ROCHE LIMITED","9000098","clonazepam 2 mg oral tablet","8000061","clonazepam"
"00042560","MAXIDEX (dexamethasone 0.1 % ophthalmic drops) NOVARTIS PHARMACEUTICALS CANADA INC","9000099","dexamethasone 0.1 % ophthalmic drops","8000028","dexamethasone (base)"
"00362158","APO DIAZEPAM TAB 5MG (diazepam 5 mg oral tablet) APOTEX INC","9000075","diazepam 5 mg oral tablet","8000048","diazepam"
"00399302","APO CHLORPROPAMIDE TAB 100MG (chlorpropamide 100 mg oral tablet) APOTEX INC","9001778","chlorpropamide 100 mg oral tablet","8001047","chlorpropamide"
"00386464","PROLOPA CAP 100-25 (benserazide (benserazide hydrochloride) 25 mg and levodopa 100 mg oral capsule) HOFFMANN-LA ROCHE LIMITED","9001775","benserazide (benserazide hydrochloride) 25 mg and levodopa 100 mg oral capsule","8001342","benserazide and levodopa"
"00386472","PROLOPA CAP 200-50 (benserazide (benserazide hydrochloride) 50 mg and levodopa 200 mg oral capsule) HOFFMANN-LA ROCHE LIMITED","9001776","benserazide (benserazide hydrochloride) 50 mg and levodopa 200 mg oral capsule","8001342","benserazide and levodopa"
"00382752","ACETAMINOPHENE 325TAB (acetaminophen 325 mg oral tablet) PRO DOC LIMITEE","9001583","acetaminophen 325 mg oral tablet","8001044","acetaminophen"
"00386626","ACETAMINOPHENE 500TAB (acetaminophen 500 mg oral tablet) PRO DOC LIMITEE","9001728","acetaminophen 500 mg oral tablet","8001044","acetaminophen"
"00397423","LOPRESOR 50MG (metoprolol tartrate 50 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC","9000101","metoprolol tartrate 50 mg oral tablet","8000063","metoprolol"
"00397431","LOPRESOR 100MG (metoprolol tartrate 100 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC","9000100","metoprolol tartrate 100 mg oral tablet","8000063","metoprolol"
"00396761","PRIMIDONE (primidone 250 mg oral tablet) AA PHARMA INC","9001794","primidone 250 mg oral tablet","8001301","primidone"
"00399310","PRIMIDONE (primidone 125 mg oral tablet) AA PHARMA INC","9001793","primidone 125 mg oral tablet","8001301","primidone"
"00312363","CHLOROMYCETIN SUCCINATE INJECTION 1GM (chloramphenicol (chloramphenicol sodium succinate) 1 g per vial powder for solution for injection) ERFA CANADA 2012 INC","9001569","chloramphenicol (chloramphenicol sodium succinate) 1 g per vial powder for solution for injection","8001349","chloramphenicol"
"00396788","APO FUROSEMIDE TAB 20MG (furosemide 20 mg oral tablet) APOTEX INC","9009614","furosemide 20 mg oral tablet","8000057","furosemide"
"00403628","KEFLEX (cephalexin (cephalexin monohydrate) 250 mg oral tablet) PENDOPHARM DIVISION OF PHARMASCIENCE INC","9000096","cephalexin 250 mg oral tablet","8000040","cephalexin"
"00040851","PMS-ASA (acetylsalicylic acid 325 mg oral tablet) PHARMASCIENCE INC","9001640","acetylsalicylic acid 325 mg oral tablet","8000795","acetylsalicylic acid"
