"mp_code"|"mp_formal_name"|"mp_en_description"|"mp_fr_description"|"mp_status"|"mp_status_effective_time"
"00293512"|"ATASOL 30 TAB [acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 30 mg oral tablet] CHURCH & DWIGHT CANADA CORP"|NA|NA|"active"|"20150429"
"02143933"|"ACETAMINOPHEN WITH CODEINE - CAPLET [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20150121"
"02154234"|"ACETAMINOPHEN 300 MG WITH 15 MG CAFFEINE AND 8 MG CODEINE PHOSPHATE [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] VITA HEALTH PRODUCTS INC"|NA|NA|"active"|"20140709"
"02237420"|"ACETAMINOPHEN, CAFFEINE & 8MG CODEINE PHOSPHATE [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] PHARMASCIENCE INC"|NA|NA|"active"|"20141212"
"00653276"|"RATIO-LENOLTEC NO 3 [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 30 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20150429"
"00653233"|"RATIO-LENOLTEC NO 1 [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20150429"
"00653241"|"RATIO-LENOLTEC NO 2 [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 15 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20150429"
"02246085"|"ACETAMINOPHEN, CAFFEINE & 8MG CODEINE PHOSPHATE TABLETS [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] JAMP PHARMA CORPORATION"|NA|NA|"active"|"20131029"
"02248817"|"ACETAMINOPHEN, CAFFEINE AND 8 MG OF CODEINE PHOSPHATE TABLETS [acetaminophen 325 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] PHARMETICS (2011) INC"|NA|NA|"active"|"20131115"
"02251914"|"ACETAMINOPHEN, CAFFEINE, AND 8MG OF CODEINE PHOSPHATE TABLETS [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] PHARMETICS (2011) INC"|NA|NA|"active"|"20140515"
"00706221"|"ACETAMINOPHEN 325 MG WITH 15 MG CAFFEINE AND 8 MG CODEINE PHOSPHATE [acetaminophen 325 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] VITA HEALTH PRODUCTS INC"|NA|NA|"active"|"20161110"
"02453703"|"WAMPOLE-ACETAMINOPHEN/CODEINE/CAFFEINE [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] JAMP PHARMA CORPORATION"|NA|NA|"active"|"20161229"
"00816027"|"PMS-ACETAMINOPHEN W CODEINE ELIXIR [acetaminophen 160 mg per 5 mL and codeine phosphate 8 mg per 5 mL oral solution] PHARMASCIENCE INC"|NA|NA|"active"|"20060918"
"01999648"|"ACET CODEINE 30 TAB [acetaminophen 300 mg and codeine phosphate 30 mg oral tablet] PHARMASCIENCE INC"|NA|NA|"active"|"20060223"
"01999656"|"ACET CODEINE 60 TAB [acetaminophen 300 mg and codeine phosphate 60 mg oral tablet] PHARMASCIENCE INC"|NA|NA|"active"|"20040611"
"02163918"|"TYLENOL WITH CODEINE NO. 4 - TAB [acetaminophen 300 mg and codeine phosphate 60 mg oral tablet] JANSSEN INC"|NA|NA|"active"|"20060106"
"02232658"|"PROCET-30 [acetaminophen 300 mg and codeine phosphate 30 mg oral tablet] PRO DOC LIMITEE"|NA|NA|"active"|"20090227"
"00608882"|"RATIO-EMTEC-30 [acetaminophen 300 mg and codeine phosphate 30 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20150429"
"00621463"|"RATIO-LENOLTEC NO 4 [acetaminophen 300 mg and codeine phosphate 60 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20150429"
"02254263"|"PHL-ACET-CODEINE 60 [acetaminophen 300 mg and codeine phosphate 60 mg oral tablet] PHARMEL INC"|NA|NA|"active"|"20060327"
"02254271"|"PHL-ACET-CODEINE 30 [acetaminophen 300 mg and codeine phosphate 30 mg oral tablet] PHARMEL INC"|NA|NA|"active"|"20060327"
"00789828"|"TRIATEC-30 [acetaminophen 300 mg and codeine phosphate 30 mg oral tablet] LABORATOIRE RIVA INC"|NA|NA|"active"|"20160615"
"01916491"|"PERCOCET-DEMI [acetaminophen 325 mg and oxycodone hydrochloride 2.5 mg oral tablet] BRISTOL-MYERS SQUIBB CANADA"|NA|NA|"active"|"20160704"
"01916475"|"PERCOCET [acetaminophen 325 mg and oxycodone hydrochloride 5 mg oral tablet] BRISTOL-MYERS SQUIBB CANADA"|NA|NA|"active"|"20160704"
"01916548"|"ENDOCET [acetaminophen 325 mg and oxycodone hydrochloride 5 mg oral tablet] BRISTOL-MYERS SQUIBB CANADA"|NA|NA|"active"|"20160704"
"00608165"|"RATIO-OXYCOCET [acetaminophen 325 mg and oxycodone hydrochloride 5 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20160704"
"02242468"|"RIVACOCET [acetaminophen 325 mg and oxycodone (oxycodone hydrochloride) 5 mg oral tablet] LABORATOIRE RIVA INC"|NA|NA|"active"|"20160704"
"02245758"|"PMS-OXYCODONE - ACETAMINOPHEN [acetaminophen 325 mg and oxycodone (oxycodone hydrochloride) 5 mg oral tablet] PHARMASCIENCE INC"|NA|NA|"active"|"20160704"
"02307898"|"SANDOZ OXYCODONE/ACETAMINOPHEN [acetaminophen 325 mg and oxycodone hydrochloride 5 mg oral tablet] SANDOZ CANADA INCORPORATED"|NA|NA|"active"|"20160704"
"02324628"|"APO-OXYCODONE/ACET [acetaminophen 325 mg and oxycodone hydrochloride 5 mg oral tablet] APOTEX INC"|NA|NA|"active"|"20160704"
"02327171"|"OXYCODONE-ACET [acetaminophen 325 mg and oxycodone hydrochloride 5 mg oral tablet] PRO DOC LIMITEE"|NA|NA|"active"|"20160704"
"02361361"|"OXYCODONE/ACET [acetaminophen 325 mg and oxycodone hydrochloride 5 mg oral tablet] SANIS HEALTH INC"|NA|NA|"active"|"20160704"
"02264846"|"TRAMACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] JANSSEN INC"|NA|NA|"active"|"20140206"
"02336790"|"APO-TRAMADOL/ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] APOTEX INC"|NA|NA|"active"|"20140206"
"02347180"|"TEVA-TRAMADOL/ACETAMINOPHEN [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20140206"
"02383209"|"ACT TRAMADOL/ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] ACTAVIS PHARMA COMPANY"|NA|NA|"active"|"20150505"
"02388197"|"RAN-TRAMADOL/ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|NA|NA|"active"|"20140206"
"02388308"|"JAMP-ACET-TRAMADOL [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] JAMP PHARMA CORPORATION"|NA|NA|"active"|"20140206"
"02388324"|"MAR-TRAMADOL/ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] MARCAN PHARMACEUTICALS INC"|NA|NA|"active"|"20140206"
"02389800"|"MINT-TRAMADOL/ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] MINT PHARMACEUTICALS INC"|NA|NA|"active"|"20140923"
"02391554"|"PRIVA-TRAMADOL/ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] PHARMAPAR INC"|NA|NA|"active"|"20140206"
"02401657"|"PMS-TRAMADOL-ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] PHARMASCIENCE INC"|NA|NA|"active"|"20140206"
"02417502"|"TRAMADOL-ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] PRO DOC LIMITEE"|NA|NA|"active"|"20140507"
"02425599"|"MYLAN-TRAMADOL/ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|NA|NA|"active"|"20170117"
"02426803"|"TRAMADOL/ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] SANIS HEALTH INC"|NA|NA|"active"|"20141016"
"02429969"|"TRAMADOL / ACETAMINOPHEN [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|NA|NA|"active"|"20170127"
"02439050"|"AURO-TRAMADOL/ACETAMINOPHEN [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] AURO PHARMA INC"|NA|NA|"active"|"20150525"
"00886157"|"ZOVIRAX [acyclovir 200 mg per 5 mL oral suspension] GLAXOSMITHKLINE INC"|NA|NA|"active"|"20080915"
"02039524"|"ZOVIRAX [acyclovir 5 % cutaneous cream] VALEANT CANADA LP/VALEANT CANADA S.E.C."|NA|NA|"active"|"20140919"
"02078651"|"RATIO-ACYCLOVIR [acyclovir 800 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20150505"
"02078635"|"RATIO-ACYCLOVIR [acyclovir 400 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20150505"
"02078627"|"RATIO-ACYCLOVIR [acyclovir 200 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20150505"
"02207621"|"APO-ACYCLOVIR - TAB 200MG [acyclovir 200 mg oral tablet] APOTEX INC"|NA|NA|"active"|"20100108"
"02207648"|"APO-ACYCLOVIR - TAB 400MG [acyclovir 400 mg oral tablet] APOTEX INC"|NA|NA|"active"|"20100125"
"02207656"|"APO-ACYCLOVIR - TAB 800MG [acyclovir 800 mg oral tablet] APOTEX INC"|NA|NA|"active"|"20060308"
"00569771"|"ZOVIRAX [acyclovir 5 % cutaneous ointment] VALEANT CANADA LP/VALEANT CANADA S.E.C."|NA|NA|"active"|"20140919"
"02231190"|"ACYCLOVIR SODIUM FOR INJECTION [acyclovir (acyclovir sodium) 500 mg per vial powder for solution for injection] NOVOPHARM LIMITED"|NA|NA|"active"|"20040422"
"02236916"|"ACYCLOVIR SODIUM INJECTION [acyclovir (acyclovir sodium) 25 mg per mL solution for injection] HOSPIRA HEALTHCARE CORPORATION"|NA|NA|"active"|"20110525"
"02236926"|"ACYCLOVIR SODIUM INJECTION [acyclovir (acyclovir sodium) 50 mg per mL solution for injection] FRESENIUS KABI CANADA LTD"|NA|NA|"active"|"20151014"
"02242463"|"MYLAN-ACYCLOVIR [acyclovir 400 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|NA|NA|"active"|"20100106"
"02242464"|"MYLAN-ACYCLOVIR [acyclovir 800 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|NA|NA|"active"|"20100106"
"02242784"|"MYLAN-ACYCLOVIR [acyclovir 200 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|NA|NA|"active"|"20100312"
"02285959"|"TEVA-ACYCLOVIR [acyclovir 200 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20150505"
"02285967"|"TEVA-ACYCLOVIR [acyclovir 400 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20150505"
"02285975"|"TEVA-ACYCLOVIR [acyclovir 800 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20150505"
"02286564"|"ACYCLOVIR [acyclovir 400 mg oral tablet] SANIS HEALTH INC"|NA|NA|"active"|"20100430"
"02245329"|"FOSAMAX [alendronic acid (alendronate sodium) 70 mg oral tablet] MERCK CANADA INC"|NA|NA|"active"|"20110210"
"02247373"|"TEVA-ALENDRONATE [alendronic acid (alendronate sodium) 10 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20150505"
"02248251"|"TEVA-ALENDRONATE [alendronic acid (alendronate sodium) 5 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20150506"
"02248727"|"APO-ALENDRONATE [alendronic acid (alendronate sodium) 5 mg oral tablet] APOTEX INC"|NA|NA|"active"|"20090427"
"02248728"|"APO-ALENDRONATE [alendronic acid (alendronate sodium) 10 mg oral tablet] APOTEX INC"|NA|NA|"active"|"20090427"
"02248730"|"APO-ALENDRONATE [alendronic acid (alendronate sodium) 70 mg oral tablet] APOTEX INC"|NA|NA|"active"|"20090427"
"02261715"|"TEVA-ALENDRONATE [alendronic acid (alendronate sodium) 70 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20150505"
"02273179"|"PMS-ALENDRONATE [alendronic acid (alendronate sodium) 70 mg oral tablet] PHARMASCIENCE INC"|NA|NA|"active"|"20160721"
"02282763"|"DOM-ALENDRONATE [alendronic acid (alendronate sodium) 70 mg oral tablet] DOMINION PHARMACAL"|NA|NA|"active"|"20150722"
"02284006"|"PMS-ALENDRONATE-FC [alendronic acid (alendronate sodium) 70 mg oral tablet] PHARMASCIENCE INC"|NA|NA|"active"|"20160721"
"02288087"|"SANDOZ ALENDRONATE [alendronic acid (alendronate sodium) 10 mg oral tablet] SANDOZ CANADA INCORPORATED"|NA|NA|"active"|"20160928"
"02288109"|"SANDOZ ALENDRONATE [alendronic acid (alendronate sodium) 70 mg oral tablet] SANDOZ CANADA INCORPORATED"|NA|NA|"active"|"20160928"
"02299712"|"ALENDRONATE [alendronic acid (alendronate sodium) 70 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|NA|NA|"active"|"20160901"
"02303078"|"ALENDRONATE-70 [alendronic acid (alendronate sodium) 70 mg oral tablet] PRO DOC LIMITEE"|NA|NA|"active"|"20090427"
"02381478"|"ACH-ALENDRONATE [alendronic acid (alendronate sodium) 5 mg oral tablet] ACCORD HEALTHCARE INC"|NA|NA|"active"|"20160822"
"02381486"|"ACH-ALENDRONATE [alendronic acid (alendronate sodium) 10 mg oral tablet] ACCORD HEALTHCARE INC"|NA|NA|"active"|"20140502"
"02381494"|"ACH-ALENDRONATE [alendronic acid (alendronate sodium) 70 mg oral tablet] ACCORD HEALTHCARE INC"|NA|NA|"active"|"20140502"
"02384698"|"RAN-ALENDRONATE [alendronic acid (alendronate sodium) 5 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|NA|NA|"active"|"20140120"
"02384701"|"RAN-ALENDRONATE [alendronic acid (alendronate sodium) 10 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|NA|NA|"active"|"20140120"
"02384728"|"RAN-ALENDRONATE [alendronic acid (alendronate sodium) 70 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|NA|NA|"active"|"20140120"
"02385031"|"JAMP-ALENDRONATE [alendronic acid (alendronate sodium) 70 mg oral tablet] JAMP PHARMA CORPORATION"|NA|NA|"active"|"20140108"
"02388545"|"AURO-ALENDRONATE [alendronic acid (alendronate sodium) 10 mg oral tablet] AURO PHARMA INC"|NA|NA|"active"|"20121003"
"02388553"|"AURO-ALENDRONATE [alendronic acid (alendronate sodium) 70 mg oral tablet] AURO PHARMA INC"|NA|NA|"active"|"20121003"
"02394863"|"MINT-ALENDRONATE [alendronic acid (alendronate sodium) 10 mg oral tablet] MINT PHARMACEUTICALS INC"|NA|NA|"active"|"20140320"
"02394871"|"MINT-ALENDRONATE [alendronic acid (alendronate sodium) 70 mg oral tablet] MINT PHARMACEUTICALS INC"|NA|NA|"active"|"20140320"
"02401126"|"ACCEL-ALENDRONATE [alendronic acid (alendronate sodium) 10 mg oral tablet] ACCEL PHARMA INC"|NA|NA|"active"|"20150424"
"02401134"|"ACCEL-ALENDRONATE [alendronic acid (alendronate sodium) 70 mg oral tablet] ACCEL PHARMA INC"|NA|NA|"active"|"20150424"
"02428717"|"VAN-ALENDRONATE [alendronic acid (alendronate sodium) 5 mg oral tablet] VANC PHARMACEUTICALS INC"|NA|NA|"active"|"20170119"
"02428725"|"VAN-ALENDRONATE [alendronic acid (alendronate sodium) 10 mg oral tablet] VANC PHARMACEUTICALS INC"|NA|NA|"active"|"20170119"
"02428733"|"VAN-ALENDRONATE [alendronic acid (alendronate sodium) 70 mg oral tablet] VANC PHARMACEUTICALS INC"|NA|NA|"active"|"20170119"
"02403633"|"TEVA-ALENDRONATE/CHOLECALCIFEROL [alendronic acid (alendronate sodium) 70 mg and vitamin d3 (cholecalciferol) 2800 unit oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20131021"
"02403641"|"TEVA-ALENDRONATE/CHOLECALCIFEROL [alendronic acid (alendronate sodium) 70 mg and vitamin d3 (cholecalciferol) 5600 unit oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20131021"
"02454467"|"APO-ALENDRONATE/VITAMIN D3 [alendronic acid (alendronate sodium) 70 mg and vitamin d3 (cholecalciferol) 2800 unit oral tablet] APOTEX INC"|NA|NA|"active"|"20160803"
"02454475"|"APO-ALENDRONATE/VITAMIN D3 [alendronic acid (alendronate sodium) 70 mg and vitamin d3 (cholecalciferol) 5600 unit oral tablet] APOTEX INC"|NA|NA|"active"|"20160803"
"02245565"|"XATRAL [alfuzosin hydrochloride 10 mg prolonged release oral tablet] SANOFI-AVENTIS CANADA INC"|NA|NA|"active"|"20150505"
"02304678"|"SANDOZ ALFUZOSIN [alfuzosin hydrochloride 10 mg prolonged release oral tablet] SANDOZ CANADA INCORPORATED"|NA|NA|"active"|"20100430"
"02314282"|"TEVA-ALFUZOSIN PR [alfuzosin hydrochloride 10 mg prolonged release oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20150505"
"02315866"|"APO-ALFUZOSIN [alfuzosin hydrochloride 10 mg prolonged release oral tablet] APOTEX INC"|NA|NA|"active"|"20100430"
"02414759"|"ALFUZOSIN [alfuzosin hydrochloride 10 mg prolonged release oral tablet] PRO DOC LIMITEE"|NA|NA|"active"|"20140121"
"02443201"|"AURO-ALFUZOSIN [alfuzosin hydrochloride 10 mg prolonged release oral tablet] AURO PHARMA INC"|NA|NA|"active"|"20160106"
"02447576"|"ALFUZOSIN [alfuzosin hydrochloride 10 mg prolonged release oral tablet] SIVEM PHARMACEUTICALS ULC"|NA|NA|"active"|"20160615"
"00294322"|"ALLOPURINOL [allopurinol 300 mg oral tablet] APOTEX INC"|NA|NA|"active"|"20150505"
"02130157"|"ALLOPURINOL-200 [allopurinol 200 mg oral tablet] PRO DOC LIMITEE"|NA|NA|"active"|"20140121"
"00402818"|"ZYLOPRIM [allopurinol 100 mg oral tablet] AA PHARMA INC"|NA|NA|"active"|"20110125"
"00402796"|"ZYLOPRIM [allopurinol 300 mg oral tablet] AA PHARMA INC"|NA|NA|"active"|"20110125"
"00479799"|"ZYLOPRIM [allopurinol 200 mg oral tablet] AA PHARMA INC"|NA|NA|"active"|"20110125"
"00555681"|"ALLOPURINOL-100 [allopurinol 100 mg oral tablet] PRO DOC LIMITEE"|NA|NA|"active"|"20140121"
"00555703"|"ALLOPURINOL-300 [allopurinol 300 mg oral tablet] PRO DOC LIMITEE"|NA|NA|"active"|"20140121"
"02396327"|"MAR-ALLOPURINOL [allopurinol 100 mg oral tablet] MARCAN PHARMACEUTICALS INC"|NA|NA|"active"|"20130425"
"02396335"|"MAR-ALLOPURINOL [allopurinol 200 mg oral tablet] MARCAN PHARMACEUTICALS INC"|NA|NA|"active"|"20130425"
"02396343"|"MAR-ALLOPURINOL [allopurinol 300 mg oral tablet] MARCAN PHARMACEUTICALS INC"|NA|NA|"active"|"20130425"
"02402769"|"APO-ALLOPURINOL [allopurinol 100 mg oral tablet] APOTEX INC"|NA|NA|"active"|"20130507"
"02402777"|"APO-ALLOPURINOL [allopurinol 200 mg oral tablet] APOTEX INC"|NA|NA|"active"|"20130507"
"02402785"|"APO-ALLOPURINOL [allopurinol 300 mg oral tablet] APOTEX INC"|NA|NA|"active"|"20130507"
"02421593"|"JAMP-ALLOPURINOL [allopurinol 100 mg oral tablet] JAMP PHARMA CORPORATION"|NA|NA|"active"|"20140318"
"02421607"|"JAMP-ALLOPURINOL [allopurinol 200 mg oral tablet] JAMP PHARMA CORPORATION"|NA|NA|"active"|"20140318"
"02421615"|"JAMP-ALLOPURINOL [allopurinol 300 mg oral tablet] JAMP PHARMA CORPORATION"|NA|NA|"active"|"20140318"
"00865397"|"APO-ALPRAZ TAB 0.25MG [alprazolam 0.25 mg oral tablet] APOTEX INC"|NA|NA|"active"|"20101002"
"00865400"|"APO-ALPRAZ TAB 0.5MG [alprazolam 0.5 mg oral tablet] APOTEX INC"|NA|NA|"active"|"20060308"
"01908189"|"ALPRAZOLAM-0.25 TAB 0.25MG [alprazolam 0.25 mg oral tablet] PRO DOC LIMITEE"|NA|NA|"active"|"20060220"
"01908170"|"ALPRAZOLAM-0.5 TAB 0.5MG [alprazolam 0.5 mg oral tablet] PRO DOC LIMITEE"|NA|NA|"active"|"20060220"
"01913484"|"TEVA-ALPRAZOLAM [alprazolam 0.25 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20150429"
"01913492"|"TEVA-ALPRAZOLAM [alprazolam 0.5 mg oral tablet] TEVA CANADA LIMITED"|NA|NA|"active"|"20150429"
"00723770"|"XANAX TAB 1MG [alprazolam 1 mg oral tablet] PFIZER CANADA INC"|NA|NA|"active"|"20060914"
"00813958"|"XANAX TS TAB 2MG [alprazolam 2 mg oral tablet] PFIZER CANADA INC"|NA|NA|"active"|"20150817"
