tm_code,tm_formal_name,changes
"8001063","glycopyrronium (glycopyrronium bromide) and indacaterol (indacaterol maleate)","DELETED"
"8001078","ephedrine","ADDED"
"8001136","glecaprevir and pibrentasvir","ADDED"
"8001076","cefuroxime","ADDED"
"8001104","naratriptan","ADDED"
"8000924","benzoyl peroxide and clindamycin","ADDED"
"8000826","guaifenesin and oxtriphylline","ADDED"
"8001065","umeclidinium (umeclidinium bromide)","DELETED"
"8001142","guselkumab","ADDED"
"8001033","doxylamine","ADDED"
"8001061","indacaterol (indacaterol maleate)","DELETED"
"8001111","brimonidine and timolol","ADDED"
"8000823","phenylephrine","ADDED"
"8001097","chloral hydrate","ADDED"
"8001120","silodosin","ADDED"
"8000915","levonorgestrel","ADDED"
"8001079","eprosartan","ADDED"
"8001103","brimonidine","ADDED"
"8001001","metformin and saxagliptin","ADDED"
"8000988","dutasteride and tamsulosin","ADDED"
"8000912","alcohol anhydrous and chlorhexidine","ADDED"
"8000921","misoprostol","ADDED"
"8001119","liraglutide","ADDED"
"8001052","ampicillin (ampicillin sodium)","DELETED"
"8001118","dexmedetomidine","ADDED"
"8000137","dexamethasone sodium phosphate","tm_status: ""ACTIVE"" -> ""INACTIVE""
tm_status_effective_time: ""19901231"" -> ""20170718"""
"8001110","almotriptan","ADDED"
"8001089","umeclidinium","ADDED"
"8000898","dibucaine and esculin and framycetin and hydrocortisone","ADDED"
"8001130","lixisenatide","ADDED"
"8000978","clotrimazole and fluconazole","ADDED"
