mp_code,mp_formal_name,mp_en_description,mp_fr_description,mp_status,mp_status_effective_time,mp_type,Health_Canada_identifier,Health_Canada_product_name
"02399504","DOM-ATORVASTATIN (atorvastatin (atorvastatin calcium) 40 mg oral tablet) DOMINION PHARMACAL","NA","NA","Active","20130809","DIN","02399504","DOM-ATORVASTATIN"
"02253755","DOM-SIMVASTATIN (simvastatin 10 mg oral tablet) DOMINION PHARMACAL","NA","NA","Inactive","20170803","DIN","02253755","DOM-SIMVASTATIN"
"02281627","DOM-SIMVASTATIN (simvastatin 10 mg oral tablet) DOMINION PHARMACAL","NA","NA","Active","20060802","DIN","02281627","DOM-SIMVASTATIN"
"02253763","DOM-SIMVASTATIN (simvastatin 20 mg oral tablet) DOMINION PHARMACAL","NA","NA","Inactive","20170803","DIN","02253763","DOM-SIMVASTATIN"
"02281635","DOM-SIMVASTATIN (simvastatin 20 mg oral tablet) DOMINION PHARMACAL","NA","NA","Active","20060802","DIN","02281635","DOM-SIMVASTATIN"
"02253771","DOM-SIMVASTATIN (simvastatin 40 mg oral tablet) DOMINION PHARMACAL","NA","NA","Inactive","20170803","DIN","02253771","DOM-SIMVASTATIN"
"02281643","DOM-SIMVASTATIN (simvastatin 40 mg oral tablet) DOMINION PHARMACAL","NA","NA","Active","20060802","DIN","02281643","DOM-SIMVASTATIN"
"02253747","DOM-SIMVASTATIN (simvastatin 5 mg oral tablet) DOMINION PHARMACAL","NA","NA","Inactive","20170803","DIN","02253747","DOM-SIMVASTATIN"
"02281619","DOM-SIMVASTATIN (simvastatin 5 mg oral tablet) DOMINION PHARMACAL","NA","NA","Inactive","20170803","DIN","02281619","DOM-SIMVASTATIN"
"02253798","DOM-SIMVASTATIN (simvastatin 80 mg oral tablet) DOMINION PHARMACAL","NA","NA","Inactive","20170803","DIN","02253798","DOM-SIMVASTATIN"
"02281651","DOM-SIMVASTATIN (simvastatin 80 mg oral tablet) DOMINION PHARMACAL","NA","NA","Inactive","20170803","DIN","02281651","DOM-SIMVASTATIN"
"02243862","FUCITHALMIC (fusidic acid 1 % ophthalmic drops) AMDIPHARM LIMITED","NA","NA","Active","20010829","DIN","02243862","FUCITHALMIC"
"02243861","FUCITHALMIC (fusidic acid 1 % ophthalmic drops) AMDIPHARM LIMITED","NA","NA","Inactive","20170717","DIN","02243861","FUCITHALMIC"
"02314762","IBUPROFEN (ibuprofen 200 mg oral tablet) PHARMASCIENCE INC","NA","NA","Active","20100305","DIN","02314762","IBUPROFEN"
"02314754","IBUPROFEN (ibuprofen 200 mg oral tablet) PHARMASCIENCE INC","NA","NA","Active","20100305","DIN","02314754","IBUPROFEN"
"02420422","JAMP-ONDANSETRON (ondansetron (ondansetron hydrochloride dihydrate) 2 mg per mL solution for injection) JAMP PHARMA CORPORATION","NA","NA","Active","20140314","DIN","02420422","JAMP-ONDANSETRON"
"02420414","JAMP-ONDANSETRON (ondansetron (ondansetron hydrochloride dihydrate) 2 mg per mL solution for injection) JAMP PHARMA CORPORATION","NA","NA","Active","20140314","DIN","02420414","JAMP-ONDANSETRON"
"02394596","METHADOSE (methadone hydrochloride 10 mg per mL oral solution) MALLINCKRODT CANADA ULC","NA","NA","Active","20130103","DIN","02394596","METHADOSE"
"02394618","METHADOSE (methadone hydrochloride 10 mg per mL oral solution) MALLINCKRODT CANADA ULC","NA","NA","Active","20130103","DIN","02394618","METHADOSE"
"02382342","MIDAZOLAM INJECTION USP (midazolam 1 mg per mL solution for injection) PFIZER CANADA INC","NA","NA","Active","20150330","DIN","02382342","MIDAZOLAM INJECTION USP"
"02382377","MIDAZOLAM INJECTION USP (midazolam 1 mg per mL solution for injection) PFIZER CANADA INC","NA","NA","Active","20160615","DIN","02382377","MIDAZOLAM INJECTION USP"
"02382350","MIDAZOLAM INJECTION USP (midazolam 5 mg per mL solution for injection) PFIZER CANADA INC","NA","NA","Active","20160209","DIN","02382350","MIDAZOLAM INJECTION USP"
"02382385","MIDAZOLAM INJECTION USP (midazolam 5 mg per mL solution for injection) PFIZER CANADA INC","NA","NA","Active","20160216","DIN","02382385","MIDAZOLAM INJECTION USP"
"02429691","MINT-CITALOPRAM (citalopram (citalopram hydrobromide) 10 mg oral tablet) MINT PHARMACEUTICALS INC","NA","NA","Active","20151014","DIN","02429691","MINT-CITALOPRAM"
"02370077","MINT-CITALOPRAM (citalopram (citalopram hydrobromide) 10 mg oral tablet) MINT PHARMACEUTICALS INC","NA","NA","Active","20110913","DIN","02370077","MINT-CITALOPRAM"
"02429705","MINT-CITALOPRAM (citalopram (citalopram hydrobromide) 20 mg oral tablet) MINT PHARMACEUTICALS INC","NA","NA","Active","20151014","DIN","02429705","MINT-CITALOPRAM"
"02304686","MINT-CITALOPRAM (citalopram (citalopram hydrobromide) 20 mg oral tablet) MINT PHARMACEUTICALS INC","NA","NA","Active","20080310","DIN","02304686","MINT-CITALOPRAM"
"02429713","MINT-CITALOPRAM (citalopram (citalopram hydrobromide) 40 mg oral tablet) MINT PHARMACEUTICALS INC","NA","NA","Active","20151014","DIN","02429713","MINT-CITALOPRAM"
"02304694","MINT-CITALOPRAM (citalopram (citalopram hydrobromide) 40 mg oral tablet) MINT PHARMACEUTICALS INC","NA","NA","Active","20080310","DIN","02304694","MINT-CITALOPRAM"
"00452149","NOVAMOXIN (amoxicillin (amoxicillin trihydrate) 125 mg per 5 mL oral suspension) TEVA CANADA LIMITED","NA","NA","Active","19791231","DIN","00452149","NOVAMOXIN"
"01934171","NOVAMOXIN (amoxicillin (amoxicillin trihydrate) 125 mg per 5 mL oral suspension) TEVA CANADA LIMITED","NA","NA","Active","19941231","DIN","01934171","NOVAMOXIN"
"01934163","NOVAMOXIN (amoxicillin (amoxicillin trihydrate) 250 mg per 5 mL oral suspension) TEVA CANADA LIMITED","NA","NA","Active","19941231","DIN","01934163","NOVAMOXIN"
"00452130","NOVAMOXIN (amoxicillin (amoxicillin trihydrate) 250 mg per 5 mL oral suspension) TEVA CANADA LIMITED","NA","NA","Active","19791231","DIN","00452130","NOVAMOXIN"
"02377209","NOVORAPID (insulin aspart 100 unit per mL solution for injection 3 mL cartridge) NOVO NORDISK CANADA INC","NA","NA","Active","20120504","DIN","02377209","NOVORAPID"
"02244353","NOVORAPID (insulin aspart 100 unit per mL solution for injection 3 mL cartridge) NOVO NORDISK CANADA INC","NA","NA","Active","20011031","DIN","02244353","NOVORAPID"
"02265532","ONDANSETRON INJECTION (ondansetron (ondansetron hydrochloride dihydrate) 2 mg per mL solution for injection) TEVA CANADA LIMITED","NA","NA","Inactive","20170901","DIN","02265532","ONDANSETRON INJECTION"
"02265524","ONDANSETRON INJECTION (ondansetron (ondansetron hydrochloride dihydrate) 2 mg per mL solution for injection) TEVA CANADA LIMITED","NA","NA","Active","20060518","DIN","02265524","ONDANSETRON INJECTION"
"02390051","ONDANSETRON INJECTION, USP (ondansetron (ondansetron hydrochloride dihydrate) 2 mg per mL solution for injection) MYLAN PHARMACEUTICALS ULC","NA","NA","Active","20130509","DIN","02390051","ONDANSETRON INJECTION, USP"
"02390019","ONDANSETRON INJECTION, USP (ondansetron (ondansetron hydrochloride dihydrate) 2 mg per mL solution for injection) MYLAN PHARMACEUTICALS ULC","NA","NA","Active","20130509","DIN","02390019","ONDANSETRON INJECTION, USP"
"02284529","PMS-ASA EC (acetylsalicylic acid 325 mg gastro-resistant tablet) PHARMASCIENCE INC","NA","NA","Active","20060831","DIN","02284529","PMS-ASA EC"
"02285371","PMS-ASA EC (acetylsalicylic acid 325 mg gastro-resistant tablet) PHARMASCIENCE INC","NA","NA","Active","20060928","DIN","02285371","PMS-ASA EC"
"02313448","PMS-ATORVASTATIN (atorvastatin (atorvastatin calcium) 10 mg oral tablet) PHARMASCIENCE INC","NA","NA","Inactive","20170803","DIN","02313448","PMS-ATORVASTATIN"
"02399377","PMS-ATORVASTATIN (atorvastatin (atorvastatin calcium) 10 mg oral tablet) PHARMASCIENCE INC","NA","NA","Active","20130326","DIN","02399377","PMS-ATORVASTATIN"
"02313456","PMS-ATORVASTATIN (atorvastatin (atorvastatin calcium) 20 mg oral tablet) PHARMASCIENCE INC","NA","NA","Active","20100519","DIN","02313456","PMS-ATORVASTATIN"
"02399385","PMS-ATORVASTATIN (atorvastatin (atorvastatin calcium) 20 mg oral tablet) PHARMASCIENCE INC","NA","NA","Active","20130326","DIN","02399385","PMS-ATORVASTATIN"
"02313464","PMS-ATORVASTATIN (atorvastatin (atorvastatin calcium) 40 mg oral tablet) PHARMASCIENCE INC","NA","NA","Inactive","20170803","DIN","02313464","PMS-ATORVASTATIN"
"02399393","PMS-ATORVASTATIN (atorvastatin (atorvastatin calcium) 40 mg oral tablet) PHARMASCIENCE INC","NA","NA","Active","20130326","DIN","02399393","PMS-ATORVASTATIN"
"02313472","PMS-ATORVASTATIN (atorvastatin (atorvastatin calcium) 80 mg oral tablet) PHARMASCIENCE INC","NA","NA","Inactive","20170803","DIN","02313472","PMS-ATORVASTATIN"
"02399407","PMS-ATORVASTATIN (atorvastatin (atorvastatin calcium) 80 mg oral tablet) PHARMASCIENCE INC","NA","NA","Active","20130326","DIN","02399407","PMS-ATORVASTATIN"
"02231502","PMS-DICLOFENAC (diclofenac sodium 25 mg gastro-resistant tablet) PHARMASCIENCE INC","NA","NA","Inactive","20170803","DIN","02231502","PMS-DICLOFENAC"
"02302616","PMS-DICLOFENAC (diclofenac sodium 25 mg gastro-resistant tablet) PHARMASCIENCE INC","NA","NA","Active","20080512","DIN","02302616","PMS-DICLOFENAC"
"02302624","PMS-DICLOFENAC (diclofenac sodium 50 mg gastro-resistant tablet) PHARMASCIENCE INC","NA","NA","Active","20080512","DIN","02302624","PMS-DICLOFENAC"
"02231503","PMS-DICLOFENAC (diclofenac sodium 50 mg gastro-resistant tablet) PHARMASCIENCE INC","NA","NA","Inactive","20170803","DIN","02231503","PMS-DICLOFENAC"
"02294427","PMS-MINOCYCLINE (minocycline (minocycline hydrochloride) 100 mg oral capsule) PHARMASCIENCE INC","NA","NA","Active","20071001","DIN","02294427","PMS-MINOCYCLINE"
"02239239","PMS-MINOCYCLINE (minocycline (minocycline hydrochloride) 100 mg oral capsule) PHARMASCIENCE INC","NA","NA","Inactive","20170930","DIN","02239239","PMS-MINOCYCLINE"
"02239238","PMS-MINOCYCLINE (minocycline (minocycline hydrochloride) 50 mg oral capsule) PHARMASCIENCE INC","NA","NA","Inactive","20170930","DIN","02239238","PMS-MINOCYCLINE"
"02294419","PMS-MINOCYCLINE (minocycline (minocycline hydrochloride) 50 mg oral capsule) PHARMASCIENCE INC","NA","NA","Active","20071001","DIN","02294419","PMS-MINOCYCLINE"
"02270862","PMS-MOMETASONE (mometasone furoate 0.1 % cutaneous ointment) PHARMASCIENCE INC","NA","NA","Inactive","20170803","DIN","02270862","PMS-MOMETASONE"
"02244769","PMS-MOMETASONE (mometasone furoate 0.1 % cutaneous ointment) PHARMASCIENCE INC","NA","NA","Inactive","20170825","DIN","02244769","PMS-MOMETASONE"
"02252635","PMS-SIMVASTATIN (simvastatin 10 mg oral tablet) PHARMASCIENCE INC","NA","NA","Inactive","20170930","DIN","02252635","PMS-SIMVASTATIN"
"02269260","PMS-SIMVASTATIN (simvastatin 10 mg oral tablet) PHARMASCIENCE INC","NA","NA","Active","20051103","DIN","02269260","PMS-SIMVASTATIN"
"02252643","PMS-SIMVASTATIN (simvastatin 20 mg oral tablet) PHARMASCIENCE INC","NA","NA","Inactive","20170930","DIN","02252643","PMS-SIMVASTATIN"
"02269279","PMS-SIMVASTATIN (simvastatin 20 mg oral tablet) PHARMASCIENCE INC","NA","NA","Active","20051103","DIN","02269279","PMS-SIMVASTATIN"
"02269287","PMS-SIMVASTATIN (simvastatin 40 mg oral tablet) PHARMASCIENCE INC","NA","NA","Active","20051103","DIN","02269287","PMS-SIMVASTATIN"
"02252651","PMS-SIMVASTATIN (simvastatin 40 mg oral tablet) PHARMASCIENCE INC","NA","NA","Inactive","20170930","DIN","02252651","PMS-SIMVASTATIN"
"02269252","PMS-SIMVASTATIN (simvastatin 5 mg oral tablet) PHARMASCIENCE INC","NA","NA","Active","20051103","DIN","02269252","PMS-SIMVASTATIN"
"02252619","PMS-SIMVASTATIN (simvastatin 5 mg oral tablet) PHARMASCIENCE INC","NA","NA","Inactive","20170930","DIN","02252619","PMS-SIMVASTATIN"
"02269295","PMS-SIMVASTATIN (simvastatin 80 mg oral tablet) PHARMASCIENCE INC","NA","NA","Active","20051103","DIN","02269295","PMS-SIMVASTATIN"
"02252678","PMS-SIMVASTATIN (simvastatin 80 mg oral tablet) PHARMASCIENCE INC","NA","NA","Inactive","20170930","DIN","02252678","PMS-SIMVASTATIN"
"02240807","PMS-TERBINAFINE (terbinafine (terbinafine hydrochloride) 250 mg oral tablet) PHARMASCIENCE INC","NA","NA","Active","20000214","DIN","02240807","PMS-TERBINAFINE"
"02294273","PMS-TERBINAFINE (terbinafine (terbinafine hydrochloride) 250 mg oral tablet) PHARMASCIENCE INC","NA","NA","Active","20090619","DIN","02294273","PMS-TERBINAFINE"
"02469405","PREVYMIS (letermovir 20 mg per mL solution for injection) MERCK CANADA INC","NA","NA","Active","20171220","DIN","02469405","PREVYMIS"
"02469367","PREVYMIS (letermovir 20 mg per mL solution for injection) MERCK CANADA INC","NA","NA","Active","20171220","DIN","02469367","PREVYMIS"
"02417340","SANDOZ CANDESARTAN (candesartan cilexetil 32 mg oral tablet) SANDOZ CANADA INCORPORATED","NA","NA","Active","20140319","DIN","02417340","SANDOZ CANDESARTAN"
"02392267","SANDOZ CANDESARTAN (candesartan cilexetil 32 mg oral tablet) SANDOZ CANADA INCORPORATED","NA","NA","Inactive","20170803","DIN","02392267","SANDOZ CANDESARTAN"
"02463792","TARO-TESTOSTERONE GEL (testosterone 1 % cutaneous gel) TARO PHARMACEUTICALS INC","NA","NA","Active","20171031","DIN","02463792","TARO-TESTOSTERONE GEL"
"02463806","TARO-TESTOSTERONE GEL (testosterone 1 % cutaneous gel) TARO PHARMACEUTICALS INC","NA","NA","Active","20171031","DIN","02463806","TARO-TESTOSTERONE GEL"
"00842656","TEVA-METOPROLOL (metoprolol tartrate 100 mg oral tablet) TEVA CANADA LIMITED","NA","NA","Active","19891231","DIN","00842656","TEVA-METOPROLOL"
"00648043","TEVA-METOPROLOL (metoprolol tartrate 100 mg oral tablet) TEVA CANADA LIMITED","NA","NA","Active","19861231","DIN","00648043","TEVA-METOPROLOL"
"00842648","TEVA-METOPROLOL (metoprolol tartrate 50 mg oral tablet) TEVA CANADA LIMITED","NA","NA","Active","19891231","DIN","00842648","TEVA-METOPROLOL"
"00648035","TEVA-METOPROLOL (metoprolol tartrate 50 mg oral tablet) TEVA CANADA LIMITED","NA","NA","Active","19861231","DIN","00648035","TEVA-METOPROLOL"
"02216205","TRUSOPT (dorzolamide (dorzolamide hydrochloride) 2 % ophthalmic drops) PURDUE PHARMA","NA","NA","Active","19961231","DIN","02216205","TRUSOPT"
"02269090","TRUSOPT (dorzolamide (dorzolamide hydrochloride) 2 % ophthalmic drops) PURDUE PHARMA","NA","NA","Active","20060201","DIN","02269090","TRUSOPT"
