"ntp_code","ntp_en_description","ntp_fr_description","ntp_status","ntp_status_effective_time","ntp_type","ntp_formal_name"
"9009869",NA,NA,"Active","19601231",NA,"hydrochlorothiazide 25 mg and spironolactone 25 mg oral tablet"
"9000026",NA,NA,"Active","19601231",NA,"medroxyprogesterone acetate 250 mg per 5 mL suspension for injection vial"
"9000027",NA,NA,"Active","19611231",NA,"medroxyprogesterone acetate 5 mg oral tablet"
"9000028",NA,NA,"Active","19611231",NA,"norethindrone acetate 5 mg oral tablet"
"9000029",NA,NA,"Active","19621231",NA,"hydrocortisone (hydrocortisone sodium succinate) 250 mg per vial powder for solution for injection"
"9000030",NA,NA,"Active","19631231",NA,"conjugated estrogens 0.625 mg oral tablet"
"9000031",NA,NA,"Active","19641231",NA,"acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 15 mg oral tablet"
"9000032",NA,NA,"Active","19641231",NA,"acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 30 mg oral tablet"
"9000033",NA,NA,"Active","19651231",NA,"amitriptyline hydrochloride 10 mg oral tablet"
"9001611",NA,NA,"Active","19651231",NA,"betamethasone acetate 3 mg per mL and betamethasone (betamethasone sodium phosphate) 3 mg per mL suspension for injection"
"9000034",NA,NA,"Active","19651231",NA,"nortriptyline (nortriptyline hydrochloride) 10 mg oral capsule"
"9000035",NA,NA,"Active","19651231",NA,"nortriptyline (nortriptyline hydrochloride) 25 mg oral capsule"
"9000036",NA,NA,"Active","19661231",NA,"azathioprine 50 mg oral tablet"
"9012368",NA,NA,"Active","19661231",NA,"ephedrine sulfate 50 mg per 1 mL solution for injection ampoule"
"9000038",NA,NA,"Active","19661231",NA,"hydrocortisone (hydrocortisone sodium succinate) 500 mg per vial powder for solution for injection"
"9000039",NA,NA,"Active","19661231",NA,"quinine sulfate 200 mg oral capsule"
"9000040",NA,NA,"Active","19661231",NA,"quinine sulfate 300 mg oral capsule"
"9000041",NA,NA,"Active","19661231",NA,"triamcinolone acetonide 50 mg per 5 mL suspension for injection vial"
"9000042",NA,NA,"Active","19671231",NA,"hydrocortisone (hydrocortisone sodium succinate) 1 g per vial powder for solution for injection"
"9009370",NA,NA,"Active","19681231",NA,"ethacrynic acid (ethacrynate sodium) 50 mg per vial powder for solution for injection"
"9000043",NA,NA,"Active","19681231",NA,"hydrochlorothiazide 25 mg oral tablet"
"9000044",NA,NA,"Active","19681231",NA,"hydrochlorothiazide 50 mg oral tablet"
"9000045",NA,NA,"Active","19681231",NA,"phenytoin 30 mg per 5 mL oral suspension"
"9000046",NA,NA,"Active","19691231",NA,"amitriptyline hydrochloride 50 mg oral tablet"
"9000047",NA,NA,"Active","19691231",NA,"carbamazepine 200 mg oral tablet"
"9000050",NA,NA,"Active","19701231",NA,"metronidazole 10 % vaginal cream"
"9000051",NA,NA,"Active","19701231",NA,"pentazocine (pentazocine hydrochloride) 50 mg oral tablet"
"9000559",NA,NA,"Active","19711231",NA,"cephalexin 125 mg per 5 mL oral suspension"
"9000560",NA,NA,"Active","19711231",NA,"cephalexin 250 mg per 5 mL oral suspension"
"9000054",NA,NA,"Active","19711231",NA,"lithium carbonate 300 mg oral capsule"
"9000055",NA,NA,"Active","19711231",NA,"metronidazole 250 mg oral tablet"
"9000056",NA,NA,"Active","19721231",NA,"amitriptyline hydrochloride 25 mg oral tablet"
"9000057",NA,NA,"Active","19721231",NA,"cephalexin 500 mg oral tablet"
"9000059",NA,NA,"Active","19721231",NA,"ibuprofen 200 mg oral tablet"
"9010874",NA,NA,"Active","19721231",NA,"nitroglycerin 0.3 mg sublingual tablet"
"9010878",NA,NA,"Active","19721231",NA,"nitroglycerin 0.6 mg sublingual tablet"
"9000062",NA,NA,"Active","19721231",NA,"norethindrone 0.35 mg oral tablet"
"9000063",NA,NA,"Active","19721231",NA,"prednisone 50 mg oral tablet"
"9000068",NA,NA,"Active","19731231",NA,"erythromycin (erythromycin estolate) 250 mg per 5 mL oral suspension"
"9000069",NA,NA,"Active","19731231",NA,"oxycodone hydrochloride 10 mg suppository"
"9000070",NA,NA,"Active","19731231",NA,"oxycodone hydrochloride 20 mg suppository"
"9000071",NA,NA,"Active","19731231",NA,"triamcinolone acetonide 200 mg per 5 mL suspension for injection vial"
"9000072",NA,NA,"Active","19731231",NA,"triamcinolone acetonide 40 mg per 1 mL suspension for injection vial"
"9000073",NA,NA,"Active","19741231",NA,"allopurinol 300 mg oral tablet"
"9001711",NA,NA,"Active","19741231",NA,"chlorpropamide 250 mg oral tablet"
"9000074",NA,NA,"Active","19741231",NA,"colchicine 0.6 mg oral tablet"
"9000075",NA,NA,"Active","19741231",NA,"diazepam 5 mg oral tablet"
"9009388",NA,NA,"Active","19741231",NA,"ethinyl estradiol 30 mcg and norethindrone acetate 1.5 mg oral tablet"
"9009390",NA,NA,"Active","19741231",NA,"ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet"
"9009393",NA,NA,"Active","19741231",NA,"ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet with lactose oral tablet"
"9000078",NA,NA,"Active","19741231",NA,"levothyroxine sodium 150 mcg oral tablet"
"9000079",NA,NA,"Active","19741231",NA,"nitrofurantoin 100 mg oral tablet"
"9000080",NA,NA,"Active","19741231",NA,"nitrofurantoin 50 mg oral tablet"
"9000081",NA,NA,"Active","19741231",NA,"prednisolone acetate 0.12 % ophthalmic drops"
"9000082",NA,NA,"Active","19741231",NA,"prednisolone acetate 1 % ophthalmic drops"
"9000083",NA,NA,"Active","19751231",NA,"acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 15 mg oral tablet"
"9000084",NA,NA,"Active","19751231",NA,"acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 30 mg oral tablet"
"9000085",NA,NA,"Active","19751231",NA,"acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 8 mg oral tablet"
"9000086",NA,NA,"Active","19751231",NA,"betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream"
"9000087",NA,NA,"Active","19751231",NA,"carbidopa 25 mg and levodopa 250 mg oral tablet"
"9009378",NA,NA,"Active","19751231",NA,"ethinyl estradiol 20 mcg and norethindrone acetate 1 mg oral tablet"
"9009379",NA,NA,"Active","19751231",NA,"ethinyl estradiol 20 mcg and norethindrone acetate 1 mg oral tablet with lactose oral tablet"
"9000089",NA,NA,"Active","19751231",NA,"folic acid 25 mg oral tablet"
"9000090",NA,NA,"Active","19751231",NA,"spironolactone 100 mg oral tablet"
"9001745",NA,NA,"Active","19751231",NA,"tolbutamide 500 mg oral tablet"
"9000091",NA,NA,"Active","19761231",NA,"betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment"
"9008378",NA,NA,"Active","19761231",NA,"chlorthalidone 50 mg oral tablet"
"9009389",NA,NA,"Active","19761231",NA,"ethinyl estradiol 30 mcg and norethindrone acetate 1.5 mg oral tablet with lactose oral tablet"
"9009614",NA,NA,"Active","19761231",NA,"furosemide 20 mg oral tablet"
"9009619",NA,NA,"Active","19761231",NA,"furosemide 40 mg oral tablet"
"9001764",NA,NA,"Active","19761231",NA,"methyldopa 250 mg oral tablet"
"9000094",NA,NA,"Active","19771231",NA,"acetaminophen 325 mg and oxycodone hydrochloride 5 mg oral tablet"
"9000095",NA,NA,"Active","19771231",NA,"betamethasone (betamethasone dipropionate) 0.05 % lotion"
"9000096",NA,NA,"Active","19771231",NA,"cephalexin 250 mg oral tablet"
"9001778",NA,NA,"Active","19771231",NA,"chlorpropamide 100 mg oral tablet"
"9000097",NA,NA,"Active","19771231",NA,"clonazepam 0.5 mg oral tablet"
"9000098",NA,NA,"Active","19771231",NA,"clonazepam 2 mg oral tablet"
"9000100",NA,NA,"Active","19771231",NA,"metoprolol tartrate 100 mg oral tablet"
"9000101",NA,NA,"Active","19771231",NA,"metoprolol tartrate 50 mg oral tablet"
"9006198",NA,NA,"Active","19771231",NA,"penicillin v potassium 300 mg per 5 mL powder for oral solution"
"9000103",NA,NA,"Active","19781231",NA,"acetaminophen 300 mg and codeine phosphate 60 mg oral tablet"
"9000104",NA,NA,"Active","19781231",NA,"baclofen 10 mg oral tablet"
"9000105",NA,NA,"Active","19781231",NA,"benztropine mesylate 2 mg oral tablet"
"9006199",NA,NA,"Active","19781231",NA,"codeine phosphate 10 mg per 5 mL oral solution"
"9000107",NA,NA,"Active","19781231",NA,"codeine phosphate 30 mg per 1 mL solution for injection ampoule"
"9000108",NA,NA,"Active","19781231",NA,"diazepam 10 mg oral tablet"
"9000109",NA,NA,"Active","19781231",NA,"folic acid 5 mg oral tablet"
"9001813",NA,NA,"Active","19781231",NA,"methyldopa 500 mg oral tablet"
"9011414",NA,NA,"Active","19781231",NA,"pindolol 10 mg oral tablet"
"9011415",NA,NA,"Active","19781231",NA,"pindolol 15 mg oral tablet"
"9011416",NA,NA,"Active","19781231",NA,"pindolol 5 mg oral tablet"
"9000112",NA,NA,"Active","19781231",NA,"prednisone 1 mg oral tablet"
"9000114",NA,NA,"Active","19791231",NA,"amitriptyline hydrochloride 75 mg oral tablet"
"9007154",NA,NA,"Active","19791231",NA,"amoxicillin 125 mg per 5 mL oral suspension"
"9007158",NA,NA,"Active","19791231",NA,"amoxicillin 250 mg oral capsule"
"9007160",NA,NA,"Active","19791231",NA,"amoxicillin 250 mg per 5 mL oral suspension"
"9007164",NA,NA,"Active","19791231",NA,"amoxicillin 500 mg oral capsule"
"9000119",NA,NA,"Active","19791231",NA,"betamethasone (betamethasone valerate) 0.05 % cutaneous cream"
"9000120",NA,NA,"Active","19791231",NA,"betamethasone (betamethasone valerate) 0.05 % cutaneous ointment"
"9000163",NA,NA,"Active","19791231",NA,"betamethasone (betamethasone valerate) 0.1 % cutaneous cream"
"9000121",NA,NA,"Active","19791231",NA,"betamethasone (betamethasone valerate) 0.1 % lotion"
"9000123",NA,NA,"Active","19791231",NA,"calcitriol 0.25 mcg oral capsule"
"9000124",NA,NA,"Active","19791231",NA,"calcitriol 0.5 mcg oral capsule"
"9000126",NA,NA,"Active","19791231",NA,"cephalexin 250 mg oral capsule"
"9000127",NA,NA,"Active","19791231",NA,"cephalexin 500 mg oral capsule"
"9000128",NA,NA,"Active","19791231",NA,"diazepam 2 mg oral tablet"
"9000130",NA,NA,"Active","19791231",NA,"lithium carbonate 150 mg oral capsule"
"9000131",NA,NA,"Active","19791231",NA,"metronidazole 500 mg oral capsule"
"9000132",NA,NA,"Active","19791231",NA,"nystatin 100000 unit per g cutaneous cream"
"9000133",NA,NA,"Active","19791231",NA,"nystatin 100000 unit per g cutaneous ointment"
"9000134",NA,NA,"Active","19791231",NA,"nystatin 25000 unit per g vaginal cream"
"9000135",NA,NA,"Active","19791231",NA,"oxazepam 10 mg oral tablet"
"9000136",NA,NA,"Active","19791231",NA,"oxazepam 15 mg oral tablet"
"9000137",NA,NA,"Active","19791231",NA,"oxazepam 30 mg oral tablet"
"9001863",NA,NA,"Active","19791231",NA,"theophylline 80 mg per 15 mL oral solution"
"9000141",NA,NA,"Active","19791231",NA,"timolol (timolol maleate) 0.5 % ophthalmic drops"
"9000143",NA,NA,"Active","19791231",NA,"triamcinolone acetonide 0.1 % cutaneous cream"
"9001866",NA,NA,"Active","19800402",NA,"methyldopa 125 mg oral tablet"
"9000144",NA,NA,"Active","19801231",NA,"carbidopa 25 mg and levodopa 100 mg oral tablet"
"9001477",NA,NA,"Active","19801231",NA,"diazepam 10 mg per 2 mL solution for injection ampoule"
"9000146",NA,NA,"Active","19801231",NA,"diclofenac sodium 50 mg gastro-resistant tablet"
"9001299",NA,NA,"Active","19801231",NA,"epinephrine 0.3 mg per 0.3 mL solution for injection 0.3 mL syringe"
"9009394",NA,NA,"Active","19801231",NA,"ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet"
"9009397",NA,NA,"Active","19801231",NA,"ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet with lactose oral tablet"
"9000149",NA,NA,"Active","19801231",NA,"haloperidol 0.5 mg oral tablet"
"9000150",NA,NA,"Active","19801231",NA,"haloperidol 1 mg oral tablet"
"9000151",NA,NA,"Active","19801231",NA,"indomethacin 25 mg oral capsule"
"9000152",NA,NA,"Active","19801231",NA,"indomethacin 50 mg oral capsule"
"9010663",NA,NA,"Active","19801231",NA,"minoxidil 10 mg oral tablet"
"9010664",NA,NA,"Active","19801231",NA,"minoxidil 2.5 mg oral tablet"
"9001892",NA,NA,"Active","19801231",NA,"nitrazepam 10 mg oral tablet"
"9001893",NA,NA,"Active","19801231",NA,"nitrazepam 5 mg oral tablet"
"9000153",NA,NA,"Active","19801231",NA,"oxycodone hydrochloride 10 mg oral tablet"
"9000154",NA,NA,"Active","19801231",NA,"propranolol hydrochloride 10 mg oral tablet"
"9000155",NA,NA,"Active","19801231",NA,"propranolol hydrochloride 40 mg oral tablet"
"9000156",NA,NA,"Active","19801231",NA,"propranolol hydrochloride 80 mg oral tablet"
"9000157",NA,NA,"Active","19801231",NA,"temazepam 15 mg oral capsule"
"9000158",NA,NA,"Active","19801231",NA,"temazepam 30 mg oral capsule"
"9000159",NA,NA,"Active","19811231",NA,"allopurinol 100 mg oral tablet"
"9000160",NA,NA,"Active","19811231",NA,"allopurinol 200 mg oral tablet"
"9000161",NA,NA,"Active","19811231",NA,"alprazolam 0.25 mg oral tablet"
"9000162",NA,NA,"Active","19811231",NA,"alprazolam 0.5 mg oral tablet"
"9012367",NA,NA,"Active","19811231",NA,"aminophylline 250 mg per 10 mL solution for injection vial"
"9000164",NA,NA,"Active","19811231",NA,"bromazepam 3 mg oral tablet"
"9000165",NA,NA,"Active","19811231",NA,"bromazepam 6 mg oral tablet"
"9000167",NA,NA,"Active","19811231",NA,"erythromycin (erythromycin stearate) 250 mg oral tablet"
"9000168",NA,NA,"Active","19811231",NA,"flurazepam hydrochloride 15 mg oral capsule"
"9000169",NA,NA,"Active","19811231",NA,"flurazepam hydrochloride 30 mg oral capsule"
"9009615",NA,NA,"Active","19811231",NA,"furosemide 20 mg per 2 mL solution for injection ampoule"
"9009621",NA,NA,"Active","19811231",NA,"furosemide 40 mg per 4 mL solution for injection ampoule"
"9001909",NA,NA,"Active","19811231",NA,"guaifenesin 50 mg per 5 mL and oxtriphylline 100 mg per 5 mL oral solution"
"9000172",NA,NA,"Active","19811231",NA,"hydrochlorothiazide 25 mg and triamterene 50 mg oral tablet"
"9000174",NA,NA,"Active","19821231",NA,"acyclovir 5 % cutaneous ointment"
"9000177",NA,NA,"Active","19821231",NA,"indapamide 2.5 mg oral tablet"
"9001942",NA,NA,"Active","19821231",NA,"isosorbide dinitrate 10 mg oral tablet"
"9001943",NA,NA,"Active","19821231",NA,"isosorbide dinitrate 30 mg oral tablet"
"9001947",NA,NA,"Active","19821231",NA,"nabilone 1 mg oral capsule"
"9000178",NA,NA,"Active","19821231",NA,"naproxen 125 mg oral tablet"
"9000179",NA,NA,"Active","19821231",NA,"naproxen 250 mg oral tablet"
"9006201",NA,NA,"Active","19831231",NA,"alcohol anhydrous 0.25 mL per 5 mL and doxylamine succinate 6 mg per 5 mL and etafedrin hydrochloride 16.65 mg per 5 mL and hydrocodone bitartrate 1.65 mg per 5 mL and sodium citrate 200 mg per 5 mL syrup"
"9000181",NA,NA,"Active","19831231",NA,"codeine phosphate 15 mg oral tablet"
"9000182",NA,NA,"Active","19831231",NA,"codeine phosphate 30 mg oral tablet"
"9000183",NA,NA,"Active","19831231",NA,"conjugated estrogens 1.25 mg oral tablet"
"9000184",NA,NA,"Active","19831231",NA,"erythromycin 250 mg gastro-resistant capsule"
"9009391",NA,NA,"Active","19831231","comb","ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 0.75 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet"
"9009392",NA,NA,"Active","19831231","comb","ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 0.75 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet with lactose oral tablet"
"9009865",NA,NA,"Active","19831231",NA,"hydrochlorothiazide 25 mg and pindolol 10 mg oral tablet"
"9009876",NA,NA,"Active","19831231",NA,"hydrochlorothiazide 50 mg and pindolol 10 mg oral tablet"
"9009877",NA,NA,"Active","19831231",NA,"hydrochlorothiazide 50 mg and spironolactone 50 mg oral tablet"
"9000187",NA,NA,"Active","19831231",NA,"hydrocortisone 2.5 % cutaneous cream"
"9000188",NA,NA,"Active","19831231",NA,"hydrocortisone acetate 10 % rectal foam"
"9000189",NA,NA,"Active","19831231",NA,"ibuprofen 300 mg oral tablet"
"9000190",NA,NA,"Active","19831231",NA,"ibuprofen 400 mg oral tablet"
"9000191",NA,NA,"Active","19831231",NA,"metoprolol tartrate 200 mg prolonged-release oral tablet"
"9000192",NA,NA,"Active","19831231",NA,"naproxen 375 mg oral tablet"
"9000193",NA,NA,"Active","19831231",NA,"naproxen 500 mg oral tablet"
"9011504",NA,NA,"Active","19831231",NA,"prazosin (prazosin hydrochloride) 1 mg oral tablet"
"9011505",NA,NA,"Active","19831231",NA,"prazosin (prazosin hydrochloride) 2 mg oral tablet"
"9011506",NA,NA,"Active","19831231",NA,"prazosin (prazosin hydrochloride) 5 mg oral tablet"
"9000194",NA,NA,"Active","19841231",NA,"acetaminophen 300 mg and codeine phosphate 30 mg oral tablet"
"9000195",NA,NA,"Active","19841231",NA,"acetylsalicylic acid 325 mg and oxycodone hydrochloride 5 mg oral tablet"
"9012370",NA,NA,"Active","19841231",NA,"aminophylline 500 mg per 10 mL solution for injection vial"
"9001298",NA,NA,"Active","19841231",NA,"epinephrine 0.15 mg per 0.3 mL solution for injection 0.3 mL syringe"
"9002020",NA,NA,"Active","19841231",NA,"fusidate sodium 2 % cutaneous ointment"
"9000199",NA,NA,"Active","19841231",NA,"fusidic acid 2 % cutaneous cream"
"9000200",NA,NA,"Active","19841231",NA,"haloperidol 5 mg oral tablet"
"9000207",NA,NA,"Active","19841231",NA,"ibuprofen 600 mg oral tablet"
"9000208",NA,NA,"Active","19841231",NA,"methylphenidate hydrochloride 20 mg prolonged-release oral tablet"
"9000213",NA,NA,"Active","19841231",NA,"procyclidine hydrochloride 2.5 mg per 5 mL oral solution"
"9000214",NA,NA,"Active","19841231",NA,"valproic acid (divalproex sodium) 125 mg gastro-resistant tablet"
"9000215",NA,NA,"Active","19841231",NA,"valproic acid (divalproex sodium) 250 mg gastro-resistant tablet"
"9000216",NA,NA,"Active","19841231",NA,"valproic acid (divalproex sodium) 500 mg gastro-resistant tablet"
"9000218",NA,NA,"Active","19851231",NA,"baclofen 20 mg oral tablet"
"9000219",NA,NA,"Active","19851231",NA,"carbamazepine 100 mg chewable tablet"
"9000220",NA,NA,"Active","19851231",NA,"carbamazepine 200 mg chewable tablet"
"9000221",NA,NA,"Active","19851231",NA,"diclofenac sodium 100 mg prolonged-release oral tablet"
"9000222",NA,NA,"Active","19851231",NA,"diclofenac sodium 100 mg suppository"
"9000223",NA,NA,"Active","19851231",NA,"diclofenac sodium 50 mg suppository"
"9002048",NA,NA,"Active","19851231",NA,"isosorbide dinitrate 5 mg sublingual tablet"
"9000224",NA,NA,"Active","19851231",NA,"lorazepam 0.5 mg oral tablet"
"9000225",NA,NA,"Active","19851231",NA,"lorazepam 1 mg oral tablet"
"9000226",NA,NA,"Active","19851231",NA,"lorazepam 2 mg oral tablet"
"9000227",NA,NA,"Active","19851231",NA,"metoprolol tartrate 100 mg prolonged-release oral tablet"
"9010881",NA,NA,"Active","19851231",NA,"nitroglycerin 2 % cutaneous ointment"
"9006206",NA,NA,"Active","19851231",NA,"penicillin v potassium 300 mg oral tablet"
"9000238",NA,NA,"Active","19851231",NA,"procyclidine hydrochloride 2.5 mg oral tablet"
"9000239",NA,NA,"Active","19851231",NA,"procyclidine hydrochloride 5 mg oral tablet"
"9006207",NA,NA,"Active","19861218",NA,"codeine phosphate 25 mg per 5 mL syrup"
"9000241",NA,NA,"Active","19861231",NA,"acebutolol (acebutolol hydrochloride) 100 mg oral tablet"
"9000242",NA,NA,"Active","19861231",NA,"acebutolol (acebutolol hydrochloride) 200 mg oral tablet"
"9000243",NA,NA,"Active","19861231",NA,"acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet"
"9000244",NA,NA,"Active","19861231",NA,"betamethasone (betamethasone valerate) 0.05 % lotion"
"9000246",NA,NA,"Active","19861231",NA,"erythromycin 250 mg oral tablet"
"9000248",NA,NA,"Active","19861231",NA,"erythromycin (erythromycin stearate) 500 mg oral tablet"
"9009625",NA,NA,"Active","19861231",NA,"furosemide 80 mg oral tablet"
"9000250",NA,NA,"Active","19861231",NA,"glyburide 5 mg oral tablet"
"9000251",NA,NA,"Active","19861231",NA,"haloperidol 10 mg oral tablet"
"9000252",NA,NA,"Active","19861231",NA,"haloperidol 2 mg oral tablet"
"9000254",NA,NA,"Active","19861231",NA,"hydroxyzine hydrochloride 10 mg oral capsule"
"9000255",NA,NA,"Active","19861231",NA,"hydroxyzine hydrochloride 25 mg oral capsule"
"9000256",NA,NA,"Active","19861231",NA,"hydroxyzine hydrochloride 50 mg oral capsule"
"9010195",NA,NA,"Active","19861231",NA,"lactulose 667 mg per mL oral solution"
"9006208",NA,NA,"Active","19861231",NA,"meperidine hydrochloride 10 mg per mL solution for injection 30 mL vial"
"9010665",NA,NA,"Active","19861231",NA,"minoxidil 20 mg per mL cutaneous solution"
"9000265",NA,NA,"Active","19861231",NA,"propranolol hydrochloride 20 mg oral tablet"
"9000266",NA,NA,"Active","19871231",NA,"acetaminophen 325 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet"
"9000267",NA,NA,"Active","19871231",NA,"benztropine mesylate 1 mg oral tablet"
"9000268",NA,NA,"Active","19871231",NA,"doxycycline (doxycycline hyclate) 100 mg oral capsule"
"9000272",NA,NA,"Active","19871231",NA,"epinephrine 1 mg per 10 mL solution for injection syringe"
"9009386",NA,NA,"Active","19871231","comb","ethinyl estradiol 30 mcg and levonorgestrel 50 mcg oral tablet with ethinyl estradiol 40 mcg and levonorgestrel 750 mcg oral tablet with ethinyl estradiol 30 mcg and levonorgestrel 125 mcg oral tablet"
"9009387",NA,NA,"Active","19871231","comb","ethinyl estradiol 30 mcg and levonorgestrel 50 mcg oral tablet with ethinyl estradiol 40 mcg and levonorgestrel 750 mcg oral tablet with ethinyl estradiol 30 mcg and levonorgestrel 125 mcg oral tablet with lactose oral tablet"
"9000274",NA,NA,"Active","19871231",NA,"hydroxyzine hydrochloride 50 mg per 1 mL solution for injection vial"
"9000275",NA,NA,"Active","19871231",NA,"medroxyprogesterone acetate 10 mg oral tablet"
"9006548",NA,NA,"Active","19871231",NA,"meperidine hydrochloride 50 mg per 1 mL solution for injection ampoule"
"9000278",NA,NA,"Active","19871231",NA,"metoprolol tartrate 5 mg per 5 mL solution for injection ampoule"
"9000279",NA,NA,"Active","19871231",NA,"metronidazole 500 mg per 100 mL solution for injection bag"
"9000282",NA,NA,"Active","19871231",NA,"ranitidine (ranitidine hydrochloride) 150 mg oral tablet"
"9000283",NA,NA,"Active","19871231",NA,"ranitidine (ranitidine hydrochloride) 300 mg oral tablet"
"9002117",NA,NA,"Active","19871231",NA,"theophylline 400 mg prolonged-release oral tablet"
"9002118",NA,NA,"Active","19871231",NA,"theophylline 600 mg prolonged-release oral tablet"
"9000285",NA,NA,"Active","19881231",NA,"atenolol 100 mg oral tablet"
"9000286",NA,NA,"Active","19881231",NA,"atenolol 50 mg oral tablet"
"9001366",NA,NA,"Active","19881231",NA,"betamethasone (betamethasone valerate) 0.1 % cutaneous ointment"
"9000288",NA,NA,"Active","19881231",NA,"carbamazepine 200 mg prolonged-release oral tablet"
"9000289",NA,NA,"Active","19881231",NA,"carbamazepine 400 mg prolonged-release oral tablet"
"9000290",NA,NA,"Active","19881231",NA,"clotrimazole 1 % cutaneous cream"
"9000291",NA,NA,"Active","19881231",NA,"diltiazem hydrochloride 30 mg oral tablet"
"9000292",NA,NA,"Active","19881231",NA,"diltiazem hydrochloride 60 mg oral tablet"
"9000294",NA,NA,"Active","19881231",NA,"epinephrine 1 mg per 1 mL solution for injection ampoule"
"9000295",NA,NA,"Active","19881231",NA,"erythromycin (erythromycin lactobionate) 1 g per vial powder for solution for injection"
"9000296",NA,NA,"Active","19881231",NA,"erythromycin (erythromycin lactobionate) 500 mg per vial powder for solution for injection"
"9000297",NA,NA,"Active","19881231",NA,"haloperidol 20 mg oral tablet"
"9010782",NA,NA,"Active","19881231",NA,"nadolol 160 mg oral tablet"
"9010783",NA,NA,"Active","19881231",NA,"nadolol 40 mg oral tablet"
"9010784",NA,NA,"Active","19881231",NA,"nadolol 80 mg oral tablet"
"9000300",NA,NA,"Active","19881231",NA,"naproxen sodium 275 mg oral tablet"
"9000301",NA,NA,"Active","19881231",NA,"nifedipine 10 mg oral capsule"
"9010882",NA,NA,"Active","19881231",NA,"nitroglycerin 500 mg per 10 mL solution for injection vial"
"9000303",NA,NA,"Active","19881231",NA,"phenytoin sodium 100 mg per 2 mL solution for injection ampoule"
