"ntp_code","ntp_en_description","ntp_fr_description","ntp_status","ntp_status_effective_time","ntp_type","ntp_formal_name"
9000399,NA,NA,"active","19921231",NA,"amlodipine (amlodipine besylate) 5 mg oral tablet"
9000398,NA,NA,"active","19921231",NA,"amlodipine (amlodipine besylate) 10 mg oral tablet"
9001277,NA,NA,"active","20090715",NA,"amlodipine (amlodipine besylate) 2.5 mg oral tablet"
9000991,NA,NA,"active","19921231",NA,"amoxicillin 125 mg per 5 mL and clavulanic acid (potassium clavulanate) 31.25 mg per 5 mL oral suspension"
9000402,NA,NA,"active","19921231",NA,"amoxicillin 500 mg and clavulanic acid (potassium clavulanate) 125 mg oral tablet"
9000992,NA,NA,"active","19921231",NA,"amoxicillin 250 mg per 5 mL and clavulanic acid (potassium clavulanate) 62.5 mg per 5 mL oral suspension"
9000823,NA,NA,"active","19981029",NA,"amoxicillin 875 mg and clavulanic acid (potassium clavulanate) 125 mg oral tablet"
9006262,NA,NA,"active","19981029",NA,"amoxicillin 400 mg per 5 mL and clavulanic acid (potassium clavulanate) 57 mg per 5 mL oral suspension"
9006261,NA,NA,"active","19981029",NA,"amoxicillin 200 mg per 5 mL and clavulanic acid (potassium clavulanate) 28.5 mg per 5 mL oral suspension"
9000933,NA,NA,"active","20010301",NA,"amoxicillin 250 mg and clavulanic acid (potassium clavulanate) 125 mg oral tablet"
9001287,NA,NA,"active","20090930",NA,"aripiprazole 2 mg oral tablet"
9001289,NA,NA,"active","20090930",NA,"aripiprazole 5 mg oral tablet"
9001284,NA,NA,"active","20090930",NA,"aripiprazole 10 mg oral tablet"
9001285,NA,NA,"active","20090930",NA,"aripiprazole 15 mg oral tablet"
9001286,NA,NA,"active","20090930",NA,"aripiprazole 20 mg oral tablet"
9001288,NA,NA,"active","20090930",NA,"aripiprazole 30 mg oral tablet"
9006493,NA,NA,"active","20140327",NA,"aripiprazole 300 mg per vial powder for prolonged-release suspension for injection with diluent solution"
9006494,NA,NA,"active","20140327",NA,"aripiprazole 400 mg per vial powder for prolonged-release suspension for injection with diluent solution"
9000286,NA,NA,"active","19881231",NA,"atenolol 50 mg oral tablet"
9000285,NA,NA,"active","19881231",NA,"atenolol 100 mg oral tablet"
9001004,NA,NA,"active","20021128",NA,"atenolol 25 mg oral tablet"
9001104,NA,NA,"active","20050224",NA,"atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule"
9001105,NA,NA,"active","20050224",NA,"atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule"
9001106,NA,NA,"active","20050303",NA,"atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule"
9001107,NA,NA,"active","20050303",NA,"atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule"
9001108,NA,NA,"active","20050303",NA,"atomoxetine (atomoxetine hydrochloride) 60 mg oral capsule"
9001302,NA,NA,"active","20091216",NA,"atomoxetine (atomoxetine hydrochloride) 80 mg oral capsule"
9001303,NA,NA,"active","20100108",NA,"atomoxetine (atomoxetine hydrochloride) 100 mg oral capsule"
9000703,NA,NA,"active","19970305",NA,"atorvastatin (atorvastatin calcium) 10 mg oral tablet"
9000704,NA,NA,"active","19970305",NA,"atorvastatin (atorvastatin calcium) 20 mg oral tablet"
9000705,NA,NA,"active","19970305",NA,"atorvastatin (atorvastatin calcium) 40 mg oral tablet"
9000947,NA,NA,"active","20010629",NA,"atorvastatin (atorvastatin calcium) 80 mg oral tablet"
9000036,NA,NA,"active","19661231",NA,"azathioprine 50 mg oral tablet"
9006558,NA,NA,"active","20011220",NA,"azathioprine (azathioprine sodium) 50 mg per vial powder for solution for injection"
9000104,NA,NA,"active","19781231",NA,"baclofen 10 mg oral tablet"
9000218,NA,NA,"active","19851231",NA,"baclofen 20 mg oral tablet"
9000508,NA,NA,"active","19941231",NA,"baclofen 10 mg per 5 mL solution for injection ampoule"
9000506,NA,NA,"active","19941231",NA,"baclofen 0.05 mg per 1 mL solution for injection ampoule"
9000507,NA,NA,"active","19941231",NA,"baclofen 10 mg per 20 mL solution for injection ampoule"
9000553,NA,NA,"active","19951231",NA,"beclomethasone dipropionate 50 mcg per actuation nasal spray"
9000793,NA,NA,"active","19980330",NA,"beclomethasone dipropionate 0.025 % cutaneous cream"
9000907,NA,NA,"active","20000529",NA,"beclomethasone dipropionate 50 mcg per actuation pressurised inhalation"
9000906,NA,NA,"active","20000529",NA,"beclomethasone dipropionate 100 mcg per actuation pressurised inhalation"
9001568,NA,NA,"active","19590101",NA,"belladonna 0.2 mg and ergotamine tartrate 0.6 mg and phenobarbital 40 mg prolonged-release oral tablet"
9000375,NA,NA,"active","19911231",NA,"belladonna 15 mg and opium 65 mg suppository"
9000105,NA,NA,"active","19781231",NA,"benztropine mesylate 2 mg oral tablet"
9000267,NA,NA,"active","19871231",NA,"benztropine mesylate 1 mg oral tablet"
9000851,NA,NA,"active","19990528",NA,"benztropine mesylate 2 mg per 2 mL solution for injection vial"
9006256,NA,NA,"inactive","20170803",NA,"benztropine mesylate 2 mg per 5 mL oral solution"
9000951,NA,NA,"active","20010817",NA,"betahistine hydrochloride 16 mg oral tablet"
9001059,NA,NA,"active","20031210",NA,"betahistine hydrochloride 24 mg oral tablet"
9001332,NA,NA,"active","20101213",NA,"betahistine hydrochloride 8 mg oral tablet"
9000719,NA,NA,"active","19970401",NA,"betamethasone (betamethasone sodium phosphate) 5 mg per 100 mL rectal liquid"
9001611,NA,NA,"active","19651231",NA,"betamethasone acetate 3 mg per mL and betamethasone (betamethasone sodium phosphate) 3 mg per mL suspension for injection"
9000086,NA,NA,"active","19751231",NA,"betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream"
9000091,NA,NA,"active","19761231",NA,"betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment"
9000095,NA,NA,"active","19771231",NA,"betamethasone (betamethasone dipropionate) 0.05 % lotion"
9000121,NA,NA,"active","19791231",NA,"betamethasone (betamethasone valerate) 0.1 % lotion"
9000119,NA,NA,"active","19791231",NA,"betamethasone (betamethasone valerate) 0.05 % cutaneous cream"
9000163,NA,NA,"active","19791231",NA,"betamethasone (betamethasone valerate) 0.1 % cutaneous cream"
9000244,NA,NA,"active","19861231",NA,"betamethasone (betamethasone valerate) 0.05 % lotion"
9001366,NA,NA,"active","19881231",NA,"betamethasone (betamethasone valerate) 0.1 % cutaneous ointment"
9000120,NA,NA,"active","19791231",NA,"betamethasone (betamethasone valerate) 0.05 % cutaneous ointment"
9001377,NA,NA,"active","20120210",NA,"betamethasone valerate 0.12 % cutaneous foam"
9006575,NA,NA,"active","20160405",NA,"betamethasone valerate 0.1 % cutaneous patch"
9001276,NA,NA,"active","20090616",NA,"bimatoprost 0.01 % ophthalmic drops"
9001325,NA,NA,"active","20101101",NA,"bimatoprost 0.03 % cutaneous solution"
9000987,NA,NA,"active","20020524",NA,"bimatoprost 0.03 % ophthalmic drops"
9001021,NA,NA,"active","20030424",NA,"bisoprolol fumarate 5 mg oral tablet"
9001020,NA,NA,"active","20030424",NA,"bisoprolol fumarate 10 mg oral tablet"
9000164,NA,NA,"active","19811231",NA,"bromazepam 3 mg oral tablet"
9000165,NA,NA,"active","19811231",NA,"bromazepam 6 mg oral tablet"
9000554,NA,NA,"active","19951231",NA,"bromazepam 1.5 mg oral tablet"
9003646,NA,NA,"active","20010906",NA,"brompheniramine maleate 2 mg per 5 mL and guaifenesin 100 mg per 5 mL and hydrocodone bitartrate 1.8 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL syrup"
9000344,NA,NA,"active","19901231",NA,"budesonide 200 mcg per actuation inhalation powder"
9000342,NA,NA,"active","19901231",NA,"budesonide 100 mcg per actuation inhalation powder"
9000406,NA,NA,"active","19921231",NA,"budesonide 400 mcg per actuation inhalation powder"
9000405,NA,NA,"active","19921231",NA,"budesonide 1 mg per 2 mL nebuliser suspension unit dose vial"
9000404,NA,NA,"active","19921231",NA,"budesonide 0.5 mg per 2 mL nebuliser suspension unit dose vial"
9000457,NA,NA,"active","19931231",NA,"budesonide 100 mcg per actuation nasal powder"
9000732,NA,NA,"active","19970616",NA,"budesonide 0.25 mg per 2 mL nebuliser suspension unit dose vial"
9000696,NA,NA,"active","19970130",NA,"budesonide 3 mg prolonged-release oral capsule"
9000699,NA,NA,"active","19970212",NA,"budesonide 100 mcg per actuation nasal spray"
9000746,NA,NA,"active","19970917",NA,"budesonide 64 mcg per actuation nasal spray"
9001460,NA,NA,"active","20160725",NA,"budesonide 9 mg modified-release oral tablet"
9001317,NA,NA,"active","20100526",NA,"buprenorphine 5 mcg per hour transdermal patch"
9001315,NA,NA,"active","20100526",NA,"buprenorphine 10 mcg per hour transdermal patch"
9001316,NA,NA,"active","20100526",NA,"buprenorphine 20 mcg per hour transdermal patch"
9001459,NA,NA,"active","20160615",NA,"buprenorphine 15 mcg per hour transdermal patch"
9001226,NA,NA,"active","20071126",NA,"buprenorphine (buprenorphine hydrochloride) 2 mg and naloxone (naloxone hydrochloride) 0.5 mg sublingual tablet"
9001227,NA,NA,"active","20071126",NA,"buprenorphine (buprenorphine hydrochloride) 8 mg and naloxone (naloxone hydrochloride) 2 mg sublingual tablet"
9000798,NA,NA,"active","19980505",NA,"bupropion hydrochloride 150 mg prolonged-release oral tablet"
9001158,NA,NA,"active","20060623",NA,"bupropion hydrochloride 100 mg prolonged-release oral tablet"
9001138,NA,NA,"active","20060202",NA,"bupropion hydrochloride 300 mg prolonged-release oral tablet"
9000913,NA,NA,"active","20000801",NA,"butorphanol tartrate 10 mg per mL nasal spray"
9000124,NA,NA,"active","19791231",NA,"calcitriol 0.5 mcg oral capsule"
9000123,NA,NA,"active","19791231",NA,"calcitriol 0.25 mcg oral capsule"
9001033,NA,NA,"active","20030707",NA,"calcitriol 1 mcg per 1 mL solution for injection ampoule"
9001309,NA,NA,"active","20100409",NA,"calcitriol 3 mcg per g cutaneous ointment"
9001443,NA,NA,"active","20150416",NA,"calcitriol 4 mcg per 2 mL solution for injection ampoule"
9001114,NA,NA,"active","20050628",NA,"candesartan cilexetil 4 mg oral tablet"
9000831,NA,NA,"active","19981207",NA,"candesartan cilexetil 8 mg oral tablet"
9000830,NA,NA,"active","19981207",NA,"candesartan cilexetil 16 mg oral tablet"
9001253,NA,NA,"active","20080717",NA,"candesartan cilexetil 32 mg oral tablet"
9000946,NA,NA,"active","20010626",NA,"candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet"
9001282,NA,NA,"active","20090928",NA,"candesartan cilexetil 32 mg and hydrochlorothiazide 12.5 mg oral tablet"
9001283,NA,NA,"active","20090928",NA,"candesartan cilexetil 32 mg and hydrochlorothiazide 25 mg oral tablet"
9000047,NA,NA,"active","19691231",NA,"carbamazepine 200 mg oral tablet"
9000288,NA,NA,"active","19881231",NA,"carbamazepine 200 mg prolonged-release oral tablet"
9000289,NA,NA,"active","19881231",NA,"carbamazepine 400 mg prolonged-release oral tablet"
9000678,NA,NA,"active","19961231",NA,"carbamazepine 100 mg per 5 mL oral suspension"
9000220,NA,NA,"active","19851231",NA,"carbamazepine 200 mg chewable tablet"
9000219,NA,NA,"active","19851231",NA,"carbamazepine 100 mg chewable tablet"
9000087,NA,NA,"active","19751231",NA,"carbidopa 25 mg and levodopa 250 mg oral tablet"
9000144,NA,NA,"active","19801231",NA,"carbidopa 25 mg and levodopa 100 mg oral tablet"
9000376,NA,NA,"active","19911231",NA,"carbidopa 50 mg and levodopa 200 mg prolonged-release oral tablet"
9000458,NA,NA,"active","19931231",NA,"carbidopa 25 mg and levodopa 100 mg prolonged-release oral tablet"
9000125,NA,NA,"active","19951231",NA,"carbidopa 10 mg and levodopa 100 mg oral tablet"
9001258,NA,NA,"active","20081110",NA,"carbidopa 5 mg per mL and levodopa 20 mg per mL intestinal gel"
9001047,NA,NA,"active","20030804",NA,"carvedilol 3.125 mg oral tablet"
9001048,NA,NA,"active","20030804",NA,"carvedilol 6.25 mg oral tablet"
9001045,NA,NA,"active","20030804",NA,"carvedilol 12.5 mg oral tablet"
9001046,NA,NA,"active","20030804",NA,"carvedilol 25 mg oral tablet"
9006239,NA,NA,"active","19951231",NA,"cefprozil 125 mg per 5 mL oral suspension"
9000556,NA,NA,"active","19951231",NA,"cefprozil 250 mg oral tablet"
9000558,NA,NA,"active","19951231",NA,"cefprozil 500 mg oral tablet"
9006240,NA,NA,"active","19951231",NA,"cefprozil 250 mg per 5 mL oral suspension"
9000846,NA,NA,"active","19990419",NA,"celecoxib 100 mg oral capsule"
9000847,NA,NA,"active","19990419",NA,"celecoxib 200 mg oral capsule"
9000560,NA,NA,"active","19711231",NA,"cephalexin 250 mg per 5 mL oral suspension"
9000126,NA,NA,"active","19791231",NA,"cephalexin 250 mg oral capsule"
9000127,NA,NA,"active","19791231",NA,"cephalexin 500 mg oral capsule"
9000559,NA,NA,"active","19711231",NA,"cephalexin 125 mg per 5 mL oral suspension"
9000096,NA,NA,"active","19771231",NA,"cephalexin 250 mg oral tablet"
9000057,NA,NA,"active","19721231",NA,"cephalexin 500 mg oral tablet"
9000708,NA,NA,"active","19970306",NA,"cetirizine hydrochloride 5 mg oral tablet"
9000707,NA,NA,"active","19970306",NA,"cetirizine hydrochloride 10 mg oral tablet"
9000972,NA,NA,"active","20020114",NA,"cetirizine hydrochloride 20 mg oral tablet"
9000877,NA,NA,"active","19991221",NA,"cetirizine hydrochloride 5 mg per 5 mL syrup"
9001412,NA,NA,"active","20140321",NA,"cetirizine hydrochloride 10 mg orodispersible tablet"
9001383,NA,NA,"active","20120401",NA,"cetirizine hydrochloride 10 mg oral capsule"
9001173,NA,NA,"active","20060927",NA,"ciclesonide 100 mcg per actuation pressurised inhalation"
9001174,NA,NA,"active","20060927",NA,"ciclesonide 200 mcg per actuation pressurised inhalation"
9001244,NA,NA,"active","20080410",NA,"ciclesonide 50 mcg per actuation nasal spray"
9000675,NA,NA,"active","19961203",NA,"ciclopirox olamine 1 % cutaneous cream"
9000710,NA,NA,"active","19970324",NA,"ciclopirox olamine 1 % lotion"
9001055,NA,NA,"active","20031117",NA,"ciclopirox olamine 1.5 % shampoo"
9001082,NA,NA,"active","20040728",NA,"ciclopirox 8 % cutaneous solution"
9001079,NA,NA,"active","20040513",NA,"ciprofloxacin (ciprofloxacin hydrochloride) 0.3 % and dexamethasone 0.1 % otic drops"
9000834,NA,NA,"active","19990308",NA,"citalopram (citalopram hydrobromide) 20 mg oral tablet"
9000835,NA,NA,"active","19990308",NA,"citalopram (citalopram hydrobromide) 40 mg oral tablet"
9001126,NA,NA,"active","20050910",NA,"citalopram (citalopram hydrobromide) 10 mg oral tablet"
9001225,NA,NA,"active","20071031",NA,"citalopram (citalopram hydrobromide) 30 mg oral tablet"
9000409,NA,NA,"active","19921231",NA,"clarithromycin 250 mg oral tablet"
9000509,NA,NA,"active","19941231",NA,"clarithromycin 500 mg oral tablet"
9006241,NA,NA,"active","19951231",NA,"clarithromycin 125 mg per 5 mL oral suspension"
9006277,NA,NA,"active","20020528",NA,"clarithromycin 250 mg per 5 mL oral suspension"
9000985,NA,NA,"active","20020522",NA,"clarithromycin 500 mg prolonged-release oral tablet"
9000711,NA,NA,"active","19970324",NA,"clobazam 10 mg oral tablet"
9000410,NA,NA,"active","19921231",NA,"clobetasol propionate 0.05 % cutaneous cream"
9000412,NA,NA,"active","19921231",NA,"clobetasol propionate 0.05 % lotion"
9000411,NA,NA,"active","19921231",NA,"clobetasol propionate 0.05 % cutaneous ointment"
9000945,NA,NA,"active","19980618",NA,"clobetasol propionate 0.05 % cutaneous solution"
9001098,NA,NA,"active","20041215",NA,"clobetasol propionate 0.05 % shampoo"
9001396,NA,NA,"active","20130204",NA,"clobetasol propionate 0.05 % cutaneous foam"
9000097,NA,NA,"active","19771231",NA,"clonazepam 0.5 mg oral tablet"
9000098,NA,NA,"active","19771231",NA,"clonazepam 2 mg oral tablet"
9000459,NA,NA,"active","19931231",NA,"clonazepam 1 mg oral tablet"
9000563,NA,NA,"active","19951231",NA,"clonazepam 0.25 mg oral tablet"
9000347,NA,NA,"active","19901231",NA,"clonidine hydrochloride 0.2 mg oral tablet"
9000346,NA,NA,"active","19901231",NA,"clonidine hydrochloride 0.1 mg oral tablet"
9001081,NA,NA,"active","20040713",NA,"clonidine hydrochloride 0.025 mg oral tablet"
9000818,NA,NA,"active","19981013",NA,"clopidogrel (clopidogrel bisulfate) 75 mg oral tablet"
9001290,NA,NA,"active","20090930",NA,"clopidogrel (clopidogrel bisulfate) 300 mg oral tablet"
9000311,NA,NA,"active","19891231",NA,"clotrimazole 1 % vaginal cream"
9000312,NA,NA,"active","19891231",NA,"clotrimazole 2 % vaginal cream"
9000290,NA,NA,"active","19881231",NA,"clotrimazole 1 % cutaneous cream"
9000564,NA,NA,"active","19951231",NA,"clotrimazole 200 mg vaginal tablet"
9000565,NA,NA,"active","19951231",NA,"clotrimazole 500 mg vaginal tablet"
9000729,NA,NA,"active","19970611",NA,"clotrimazole 10 % vaginal cream"
9006468,NA,NA,"active","19970611","comb","clotrimazole 1 % cutaneous cream with clotrimazole 10 % vaginal cream"
9006482,NA,NA,"active","20060602","comb","clotrimazole 1 % cutaneous cream with clotrimazole 200 mg vaginal tablet"
9006481,NA,NA,"active","20060512","comb","clotrimazole 1 % cutaneous cream with clotrimazole 500 mg vaginal tablet"
9000378,NA,NA,"active","19911231",NA,"clozapine 100 mg oral tablet"
9000379,NA,NA,"active","19911231",NA,"clozapine 25 mg oral tablet"
9001239,NA,NA,"active","20080205",NA,"clozapine 50 mg oral tablet"
9001238,NA,NA,"active","20080205",NA,"clozapine 200 mg oral tablet"
9006207,NA,NA,"active","19861218",NA,"codeine phosphate 25 mg per 5 mL syrup"
9006199,NA,NA,"active","19781231",NA,"codeine phosphate 10 mg per 5 mL oral solution"
9000107,NA,NA,"active","19781231",NA,"codeine phosphate 30 mg per 1 mL solution for injection ampoule"
9000181,NA,NA,"active","19831231",NA,"codeine phosphate 15 mg oral tablet"
9000182,NA,NA,"active","19831231",NA,"codeine phosphate 30 mg oral tablet"
9000568,NA,NA,"active","19951231",NA,"codeine (codeine, codeine sulfate) 200 mg prolonged-release oral tablet"
9000566,NA,NA,"active","19951231",NA,"codeine (codeine, codeine sulfate) 100 mg prolonged-release oral tablet"
9000567,NA,NA,"active","19951231",NA,"codeine (codeine, codeine sulfate) 150 mg prolonged-release oral tablet"
9000709,NA,NA,"active","19970313",NA,"codeine (codeine, codeine sulfate) 50 mg prolonged-release oral tablet"
9000166,NA,NA,"inactive","20170728",NA,"codeine phosphate 60 mg per 1 mL solution for injection ampoule"
9000074,NA,NA,"active","19741231",NA,"colchicine 0.6 mg oral tablet"
9000511,NA,NA,"active","19941231",NA,"conjugated estrogens 0.625 mg per g vaginal cream"
9000512,NA,NA,"active","19941231",NA,"conjugated estrogens 25 mg per vial powder for solution for injection"
9001431,NA,NA,"active","20141003",NA,"conjugated estrogens 0.3 mg prolonged-release oral tablet"
9001432,NA,NA,"active","20141003",NA,"conjugated estrogens 0.625 mg prolonged-release oral tablet"
9001433,NA,NA,"active","20141003",NA,"conjugated estrogens 1.25 mg prolonged-release oral tablet"
9000348,NA,NA,"inactive","20170803",NA,"conjugated estrogens 0.3 mg oral tablet"
9000030,NA,NA,"inactive","20170803",NA,"conjugated estrogens 0.625 mg oral tablet"
9000183,NA,NA,"inactive","20170803",NA,"conjugated estrogens 1.25 mg oral tablet"
9000350,NA,NA,"inactive","20170705",NA,"conjugated estrogens 2.5 mg oral tablet"
9000349,NA,NA,"inactive","20170803",NA,"conjugated estrogens 0.9 mg oral tablet"
9000513,NA,NA,"active","19941231",NA,"cyclobenzaprine hydrochloride 10 mg oral tablet"
9001251,NA,NA,"active","20080703",NA,"dabigatran etexilate (dabigatran etexilate mesilate) 75 mg oral capsule"
9001250,NA,NA,"active","20080703",NA,"dabigatran etexilate (dabigatran etexilate mesilate) 110 mg oral capsule"
9001327,NA,NA,"active","20101103",NA,"dabigatran etexilate (dabigatran etexilate mesilate) 150 mg oral capsule"
9001271,NA,NA,"active","20090305",NA,"desvenlafaxine (desvenlafaxine succinate) 50 mg prolonged-release oral tablet"
9001272,NA,NA,"active","20090306",NA,"desvenlafaxine (desvenlafaxine succinate) 100 mg prolonged-release oral tablet"
9001319,NA,NA,"active","20100805",NA,"dexlansoprazole 30 mg gastro-resistant capsule"
9001320,NA,NA,"active","20100805",NA,"dexlansoprazole 60 mg gastro-resistant capsule"
9000415,NA,NA,"active","19921231",NA,"dextroamphetamine sulfate 15 mg prolonged-release oral capsule"
9000414,NA,NA,"active","19921231",NA,"dextroamphetamine sulfate 10 mg prolonged-release oral capsule"
9000416,NA,NA,"active","19921231",NA,"dextroamphetamine sulfate 5 mg oral tablet"
9000075,NA,NA,"active","19741231",NA,"diazepam 5 mg oral tablet"
9000128,NA,NA,"active","19791231",NA,"diazepam 2 mg oral tablet"
9000108,NA,NA,"active","19781231",NA,"diazepam 10 mg oral tablet"
9000145,NA,NA,"active","19801231",NA,"diazepam 20 mg per 2 mL solution for injection ampoule"
9000417,NA,NA,"active","19921231",NA,"diazepam 1 mg per mL oral solution"
9000881,NA,NA,"active","20000128",NA,"diazepam 2.5 mg per 0.5 mL rectal gel tube"
9000882,NA,NA,"active","20000128",NA,"diazepam 5 mg per 1 mL rectal gel tube"
9000883,NA,NA,"active","20000128",NA,"diazepam 7.5 mg per 1.5 mL rectal gel tube"
9000879,NA,NA,"active","20000128",NA,"diazepam 15 mg per 3 mL rectal gel tube"
9000880,NA,NA,"active","20000128",NA,"diazepam 20 mg per 4 mL rectal gel tube"
9001477,NA,NA,"active","20170316",NA,"diazepam 10 mg per 2 mL solution for injection ampoule"
9000146,NA,NA,"active","19801231",NA,"diclofenac sodium 50 mg gastro-resistant tablet"
9000221,NA,NA,"active","19851231",NA,"diclofenac sodium 100 mg prolonged-release oral tablet"
