drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"102527","11247","ADDED","approved","CLAVULANIC ACID (CLAVULANATE POTASSIUM)","125","MG","02536501"
"102473","1255","ADDED","approved","OCTREOTIDE (OCTREOTIDE ACETATE)","200","MCG","02535912"
"102537","13123","ADDED","approved","ROSUVASTATIN (ROSUVASTATIN CALCIUM)","10","MG","02536609"
"102493","11086","ADDED","approved","PANTOPRAZOLE (PANTOPRAZOLE SODIUM SESQUIHYDRATE)","20","MG","02536137"
"102528","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.25","%","02536528"
"102531","23828","ADDED","approved","GLOFITAMAB","2.5","MG","02536552"
"102361","197","ADDED","active","BENZALKONIUM CHLORIDE","0.04","%","02534711"
"102490","23825","ADDED","approved","CONCIZUMAB","60","MG","02536099"
"102498","1","ADDED","approved","OLANZAPINE","5","MG","02536188"
"102539","13123","ADDED","approved","ROSUVASTATIN (ROSUVASTATIN CALCIUM)","40","MG","02536633"
"102525","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","250","MG","02536471"
"102524","20565","ADDED","approved","DEXMEDETOMIDINE (DEXMEDETOMIDINE HYDROCHLORIDE)","4","MCG","02536463"
"102049","662","ADDED","approved","PYRITHIONE ZINC","1","%","02531356"
"102527","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","875","MG","02536501"
"102495","10194","ADDED","approved","MANGANESE (MANGANESE SULFATE)","1","MCG","02536145"
"102267","20447","ADDED","inactive","BEMOTRIZINOL","6","%","02533707"
"102526","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","500","MG","02536498"
"102521","10147","ADDED","approved","METFORMIN HYDROCHLORIDE","500","MG","02536439"
"84079","8890","Changed","active","ALCOHOL ANHYDROUS","50","%","02355574"
"22943","4803","Changed","inactive","CALCIUM (CALCIUM CITRATE)","20","MG","01959840"
"102267","12048","ADDED","inactive","OCTISALATE","5","%","02533707"
"102488","11814","ADDED","approved","CANDESARTAN CILEXETIL","32","MG","02536064"
"102470","10091","ADDED","approved","FUROSEMIDE","10","MG","02535882"
"102488","10234","ADDED","approved","HYDROCHLOROTHIAZIDE","12.5","MG","02536064"
"102494","3566","ADDED","approved","PETROLATUM","98.85","%","02536129"
"102464","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","250","MG","02535815"
"102503","13310","ADDED","approved","AMBRISENTAN","10","MG","02536242"
"102466","11247","ADDED","approved","CLAVULANIC ACID (CLAVULANATE POTASSIUM)","150","MG","02535831"
"102485","11247","ADDED","approved","CLAVULANIC ACID (CLAVULANATE POTASSIUM)","125","MG","02536048"
"101975","1970","ADDED","approved","HOMOSALATE","10","%","02530570"
"102495","11394","ADDED","approved","IODIDE (SODIUM IODIDE)","1","MCG","02536145"
"102466","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","600","MG","02535831"
"102501","1","ADDED","approved","OLANZAPINE","20","MG","02536226"
"102548","11384","ADDED","approved","TOPIRAMATE","25","MG","02536722"
"102485","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","875","MG","02536048"
"102523","23827","ADDED","approved","SPESOLIMAB","60","MG","02536455"
"102472","1255","ADDED","approved","OCTREOTIDE (OCTREOTIDE ACETATE)","100","MCG","02535904"
"102538","13123","ADDED","approved","ROSUVASTATIN (ROSUVASTATIN CALCIUM)","20","MG","02536625"
"102267","727","ADDED","inactive","TITANIUM DIOXIDE","2.5","%","02533707"
"102500","1","ADDED","approved","OLANZAPINE","15","MG","02536218"
"102495","2295","ADDED","approved","SELENIUM (SELENIOUS ACID)","2","MCG","02536145"
"102481","21178","ADDED","approved","FESOTERODINE FUMARATE","4","MG","02535998"
"102507","13121","ADDED","approved","CISPLATIN","1","MG","02536285"
"102267","390","ADDED","inactive","TEREPHTHALYLIDENE DICAMPHOR SULFONIC ACID","0.5","%","02533707"
"102549","11384","ADDED","approved","TOPIRAMATE","100","MG","02536730"
"102495","582","ADDED","approved","COPPER (CUPRIC SULFATE)","20","MCG","02536145"
"102502","13310","ADDED","approved","AMBRISENTAN","5","MG","02536234"
"12305","331","Changed","inactive","ZINC (ZINC GLUTARATE)",".5","MG","01900625"
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
"102476","1926","ADDED","approved","DILTIAZEM HYDROCHLORIDE","5","MG","02535947"
"102475","12126","ADDED","approved","ENTACAPONE","200","MG","02535939"
"102267","755","ADDED","inactive","AVOBENZONE","3","%","02533707"
"102520","12754","ADDED","approved","EZETIMIBE","10","MG","02536420"
"102474","1255","ADDED","approved","OCTREOTIDE (OCTREOTIDE ACETATE)","500","MCG","02535920"
"102484","11247","ADDED","approved","CLAVULANIC ACID (CLAVULANATE POTASSIUM)","125","MG","02536021"
"102544","12346","ADDED","approved","TADALAFIL","10","MG","02536692"
"102361","2232","ADDED","active","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.015","%","02534711"
"102495","331","ADDED","approved","ZINC (ZINC SULFATE)","250","MCG","02536145"
"102546","2493","ADDED","approved","BUPIVACAINE HYDROCHLORIDE","7.5","MG","02536714"
"102361","2218","ADDED","active","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.03","%","02534711"
"102492","23825","ADDED","approved","CONCIZUMAB","300","MG","02536110"
"102515","41","ADDED","approved","MEROPENEM (MEROPENEM TRIHYDRATE)","1","G","02536374"
"101975","7289","ADDED","approved","ZINC OXIDE","9","%","02530570"
"102532","23828","ADDED","approved","GLOFITAMAB","10","MG","02536560"
"102516","41","ADDED","approved","MEROPENEM (MEROPENEM TRIHYDRATE)","500","MG","02536382"
"102550","11384","ADDED","approved","TOPIRAMATE","200","MG","02536749"
"102533","22561","ADDED","approved","DEFERIPRONE","1000","MG","02536579"
"102484","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","500","MG","02536021"
"102267","19130","ADDED","inactive","DROMETRIZOLE TRISILOXANE","4","%","02533707"
"102519","9152","ADDED","approved","DOCUSATE SODIUM","100","MG","02536412"
"102542","12346","ADDED","approved","TADALAFIL","2.5","MG","02536676"
