drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"103511","4068","ADDED","approved","LEVODOPA","250","MG","02546426"
"101726","20387","ADDED","approved","RIVAROXABAN","10","MG","02527995"
"103511","2370","ADDED","approved","CARBIDOPA","25","MG","02546426"
"103145","12634","ADDED","active","ENSULIZOLE","3","%","02542927"
"103472","20811","ADDED","approved","RUFINAMIDE","200","MG","02545985"
"103553","755","ADDED","approved","AVOBENZONE","2","%","02546868"
"103319","723","ADDED","approved","RISPERIDONE","100","MG","02544628"
"103468","424","ADDED","approved","AZITHROMYCIN (AZITHROMYCIN DIHYDRATE)","250","MG","02545969"
"103467","21079","ADDED","approved","ERIBULIN MESYLATE","0.5","MG","02545950"
"103145","727","ADDED","active","TITANIUM DIOXIDE","2.8","%","02542927"
"103475","11323","ADDED","approved","SUMATRIPTAN (SUMATRIPTAN SUCCINATE)","25","MG","02546027"
"103455","1395","ADDED","approved","FAMOTIDINE","20","MG","02545810"
"103476","11323","ADDED","approved","SUMATRIPTAN (SUMATRIPTAN SUCCINATE)","50","MG","02546035"
"103488","12580","ADDED","approved","DUTASTERIDE","0.5","MG","02546167"
"103504","9267","ADDED","approved","IMIPRAMINE HYDROCHLORIDE","10","MG","02546337"
"103512","1926","ADDED","approved","DILTIAZEM HYDROCHLORIDE","120","MG","02546434"
"103454","1395","ADDED","approved","FAMOTIDINE","10","MG","02545802"
"103527","5900","ADDED","approved","METHOTREXATE (METHOTREXATE SODIUM)","20","MG","02546590"
"103145","12048","ADDED","active","OCTISALATE","5","%","02542927"
"103489","10010","ADDED","approved","NEOSTIGMINE METHYLSULFATE","0.5","MG","02546175"
"94547","10235","Changed","approved","CHOLESTYRAMINE RESIN","4","G","02458365"
"22943","4803","Changed","inactive","CALCIUM (CALCIUM CITRATE)","20","MG","01959840"
"103507","9267","ADDED","approved","IMIPRAMINE HYDROCHLORIDE","75","MG","02546361"
"103481","1926","ADDED","approved","DILTIAZEM HYDROCHLORIDE","180","MG","02546094"
"103469","424","ADDED","approved","AZITHROMYCIN (AZITHROMYCIN DIHYDRATE)","600","MG","02545977"
"103553","1970","ADDED","approved","HOMOSALATE","6.8","%","02546868"
"103520","5900","ADDED","approved","METHOTREXATE (METHOTREXATE DISODIUM)","2.5","MG","02546515"
"98919","8642","ADDED","approved","DOXYCYCLINE (DOXYCYCLINE MONOHYDRATE)","40","MG","02499452"
"98543","8642","ADDED","approved","DOXYCYCLINE (DOXYCYCLINE MONOHYDRATE)","40","MG","02495538"
"103515","1926","ADDED","approved","DILTIAZEM HYDROCHLORIDE","300","MG","02546469"
"103544","10021","ADDED","approved","CITRIC ACID","2.895","%","02546760"
"103523","5900","ADDED","approved","METHOTREXATE (METHOTREXATE SODIUM)","10","MG","02546558"
"103478","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.555","%","02546051"
"103506","9267","ADDED","approved","IMIPRAMINE HYDROCHLORIDE","50","MG","02546353"
"103492","23928","ADDED","approved","INSULIN ICODEC","700","UNIT","02546205"
"103478","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","1.11","%","02546051"
"103444","2609","ADDED","approved","IBUPROFEN","200","MG","02545691"
"103543","11130","ADDED","approved","FLUOXETINE (FLUOXETINE HYDROCHLORIDE)","20","MG","02546752"
"103474","12210","ADDED","approved","DESLORATADINE","5","MG","02546019"
"103473","20811","ADDED","approved","RUFINAMIDE","400","MG","02545993"
"103525","5900","ADDED","approved","METHOTREXATE (METHOTREXATE SODIUM)","15","MG","02546574"
"103480","1926","ADDED","approved","DILTIAZEM HYDROCHLORIDE","120","MG","02546086"
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
"12305","331","Changed","inactive","ZINC (ZINC GLUTARATE)",".5","MG","01900625"
"89051","144","Changed","active","LOSARTAN POTASSIUM","50","MG","02405741"
"103318","723","ADDED","approved","RISPERIDONE","75","MG","02544601"
"103509","2370","ADDED","approved","CARBIDOPA","10","MG","02546396"
"101728","20387","ADDED","approved","RIVAROXABAN","20","MG","02528010"
"103479","309","ADDED","approved","IRON (FERRIC CARBOXYMALTOSE)","50","MG","02546078"
"103516","1926","ADDED","approved","DILTIAZEM HYDROCHLORIDE","360","MG","02546477"
"103505","9267","ADDED","approved","IMIPRAMINE HYDROCHLORIDE","25","MG","02546345"
"103513","1926","ADDED","approved","DILTIAZEM HYDROCHLORIDE","180","MG","02546442"
"103528","5900","ADDED","approved","METHOTREXATE (METHOTREXATE SODIUM)","22.5","MG","02546604"
"103509","4068","ADDED","approved","LEVODOPA","100","MG","02546396"
"103508","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.25","%","02546388"
"103524","5900","ADDED","approved","METHOTREXATE (METHOTREXATE SODIUM)","12.5","MG","02546566"
"103514","1926","ADDED","approved","DILTIAZEM HYDROCHLORIDE","240","MG","02546450"
"103508","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.25","%","02546388"
