mp_code,mp_formal_name,mp_fr_description,changes
"02240206","COUMADIN TAB 6 MG (warfarin sodium 6 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA","COUMADIN TAB 6 MG (warfarine sodique 6 mg comprimé oral) BRISTOL-MYERS SQUIBB CANADA","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20000929"" -> ""20200625"""
"02240346","TEVA-TERBINAFINE (terbinafine (terbinafine hydrochloride) 250 mg oral tablet) TEVA CANADA LIMITED","TEVA-TERBINAFINE (terbinafine (chlorhydrate de terbinafine) 250 mg comprimé oral) TEVA CANADA LIMITED","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20010228"" -> ""20190814"""
"02240851","PROCTODAN-HC SUPPOSITORIES (hydrocortisone acetate 10 mg and pramoxine hydrochloride 20 mg and zinc sulfate 10 mg suppository) ODAN LABORATORIES LTD","PROCTODAN-HC SUPPOSITORIES (acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxine 20 mg et sulfate de zinc 10 mg suppositoire) ODAN LABORATORIES LTD","mp_fr_description: ""PROCTODAN-HC SUPPOSITORIES (acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxime 20 mg et sulfate de zinc 10 mg suppositoire) ODAN LABORATORIES LTD"" -> ""PROCTODAN-HC SUPPOSITORIES (acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxine 20 mg et sulfate de zinc 10 mg suppositoire) ODAN LABORATORIES LTD"""
"02242480","TEVA-ZOPICLONE (zopiclone 3.75 mg oral tablet) TEVA CANADA LIMITED","TEVA-ZOPICLONE (zopiclone 3,75 mg comprimé oral) TEVA CANADA LIMITED","Health_Canada_product_name: ""RATIO-ZOPICLONE"" -> ""TEVA-ZOPICLONE""
mp_formal_name: ""RATIO-ZOPICLONE (zopiclone 3.75 mg oral tablet) TEVA CANADA LIMITED"" -> ""TEVA-ZOPICLONE (zopiclone 3.75 mg oral tablet) TEVA CANADA LIMITED""
mp_fr_description: ""RATIO-ZOPICLONE (zopiclone 3,75 mg comprimé oral) TEVA CANADA LIMITED"" -> ""TEVA-ZOPICLONE (zopiclone 3,75 mg comprimé oral) TEVA CANADA LIMITED""
mp_status_effective_time: ""20170901"" -> ""20200813"""
"02242481","TEVA-ZOPICLONE (zopiclone 7.5 mg oral tablet) TEVA CANADA LIMITED","TEVA-ZOPICLONE (zopiclone 7,5 mg comprimé oral) TEVA CANADA LIMITED","Health_Canada_product_name: ""RATIO-ZOPICLONE"" -> ""TEVA-ZOPICLONE""
mp_formal_name: ""RATIO-ZOPICLONE (zopiclone 7.5 mg oral tablet) TEVA CANADA LIMITED"" -> ""TEVA-ZOPICLONE (zopiclone 7.5 mg oral tablet) TEVA CANADA LIMITED""
mp_fr_description: ""RATIO-ZOPICLONE (zopiclone 7,5 mg comprimé oral) TEVA CANADA LIMITED"" -> ""TEVA-ZOPICLONE (zopiclone 7,5 mg comprimé oral) TEVA CANADA LIMITED"""
"02242797","SANDOZ ANUZINC HC PLUS SUPPOSITORIES (hydrocortisone acetate 10 mg and pramoxine hydrochloride 20 mg and zinc sulfate 10 mg suppository) SANDOZ CANADA INCORPORATED","SANDOZ ANUZINC HC PLUS SUPPOSITORIES (acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxine 20 mg et sulfate de zinc 10 mg suppositoire) SANDOZ CANADA INCORPORATED","mp_fr_description: ""SANDOZ ANUZINC HC PLUS SUPPOSITORIES (acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxime 20 mg et sulfate de zinc 10 mg suppositoire) SANDOZ CANADA INCORPORATED"" -> ""SANDOZ ANUZINC HC PLUS SUPPOSITORIES (acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxine 20 mg et sulfate de zinc 10 mg suppositoire) SANDOZ CANADA INCORPORATED"""
"02244304","APO-GABAPENTIN (gabapentin 100 mg oral capsule) APOTEX INC","APO-GABAPENTIN (gabapentine 100 mg capsule orale) APOTEX INC","Health_Canada_product_name: ""APO-GABAPENTIN CAPSULES"" -> ""APO-GABAPENTIN""
mp_formal_name: ""APO-GABAPENTIN CAPSULES (gabapentin 100 mg oral capsule) APOTEX INC"" -> ""APO-GABAPENTIN (gabapentin 100 mg oral capsule) APOTEX INC""
mp_fr_description: ""APO-GABAPENTIN CAPSULES (gabapentine 100 mg capsule orale) APOTEX INC"" -> ""APO-GABAPENTIN (gabapentine 100 mg capsule orale) APOTEX INC"""
"02244305","APO-GABAPENTIN (gabapentin 300 mg oral capsule) APOTEX INC","APO-GABAPENTIN (gabapentine 300 mg capsule orale) APOTEX INC","Health_Canada_product_name: ""APO-GABAPENTIN CAPSULES"" -> ""APO-GABAPENTIN""
mp_formal_name: ""APO-GABAPENTIN CAPSULES (gabapentin 300 mg oral capsule) APOTEX INC"" -> ""APO-GABAPENTIN (gabapentin 300 mg oral capsule) APOTEX INC""
mp_fr_description: ""APO-GABAPENTIN CAPSULES (gabapentine 300 mg capsule orale) APOTEX INC"" -> ""APO-GABAPENTIN (gabapentine 300 mg capsule orale) APOTEX INC"""
"02244306","APO-GABAPENTIN (gabapentin 400 mg oral capsule) APOTEX INC","APO-GABAPENTIN (gabapentine 400 mg capsule orale) APOTEX INC","Health_Canada_product_name: ""APO-GABAPENTIN CAPSULES"" -> ""APO-GABAPENTIN""
mp_formal_name: ""APO-GABAPENTIN CAPSULES (gabapentin 400 mg oral capsule) APOTEX INC"" -> ""APO-GABAPENTIN (gabapentin 400 mg oral capsule) APOTEX INC""
mp_fr_description: ""APO-GABAPENTIN CAPSULES (gabapentine 400 mg capsule orale) APOTEX INC"" -> ""APO-GABAPENTIN (gabapentine 400 mg capsule orale) APOTEX INC"""
"02244598","VIDEX EC (didanosine 250 mg gastro-resistant capsule) BRISTOL-MYERS SQUIBB CANADA","VIDEX EC (didanosine 250 mg capsule gastrorésistante) BRISTOL-MYERS SQUIBB CANADA","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20020102"" -> ""20200402"""
"02244599","VIDEX EC (didanosine 400 mg gastro-resistant capsule) BRISTOL-MYERS SQUIBB CANADA","VIDEX EC (didanosine 400 mg capsule gastrorésistante) BRISTOL-MYERS SQUIBB CANADA","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20020102"" -> ""20200402"""
"02245416","JAMP-DIMENHYDRINATE (dimenhydrinate 50 mg oral tablet) JAMP PHARMA CORPORATION","JAMP-DIMENHYDRINATE (dimenhydrinate 50 mg comprimé oral) JAMP PHARMA CORPORATION","Health_Canada_product_name: ""JAMP-DIMENHYDRINATE 50 MG TABLETS"" -> ""JAMP-DIMENHYDRINATE""
mp_formal_name: ""JAMP-DIMENHYDRINATE 50 MG TABLETS (dimenhydrinate 50 mg oral tablet) JAMP PHARMA CORPORATION"" -> ""JAMP-DIMENHYDRINATE (dimenhydrinate 50 mg oral tablet) JAMP PHARMA CORPORATION""
mp_fr_description: ""JAMP-DIMENHYDRINATE 50 MG TABLETS (dimenhydrinate 50 mg comprimé oral) JAMP PHARMA CORPORATION"" -> ""JAMP-DIMENHYDRINATE (dimenhydrinate 50 mg comprimé oral) JAMP PHARMA CORPORATION"""
"02246156","POLYSPORIN ITCH RELIEF (pramoxine hydrochloride 1 % and zinc acetate 0.1 % lotion) JOHNSON & JOHNSON INC","POLYSPORIN ITCH RELIEF (chlorhydrate de pramoxine 1 % et acétate de zinc 0,1 % lotion) JOHNSON & JOHNSON INC","mp_fr_description: ""POLYSPORIN ITCH RELIEF (chlorhydrate de pramoxime 1 % et acétate de zinc 0,1 % lotion) JOHNSON & JOHNSON INC"" -> ""POLYSPORIN ITCH RELIEF (chlorhydrate de pramoxine 1 % et acétate de zinc 0,1 % lotion) JOHNSON & JOHNSON INC"""
"02246534","TEVA-ZOPICLONE (zopiclone 5 mg oral tablet) TEVA CANADA LIMITED","TEVA-ZOPICLONE (zopiclone 5 mg comprimé oral) TEVA CANADA LIMITED","Health_Canada_product_name: ""RATIO-ZOPICLONE"" -> ""TEVA-ZOPICLONE""
mp_formal_name: ""RATIO-ZOPICLONE (zopiclone 5 mg oral tablet) TEVA CANADA LIMITED"" -> ""TEVA-ZOPICLONE (zopiclone 5 mg oral tablet) TEVA CANADA LIMITED""
mp_fr_description: ""RATIO-ZOPICLONE (zopiclone 5 mg comprimé oral) TEVA CANADA LIMITED"" -> ""TEVA-ZOPICLONE (zopiclone 5 mg comprimé oral) TEVA CANADA LIMITED"""
"02247490","PMS-DIAZEPAM (diazepam 2 mg oral tablet) PHARMASCIENCE INC","PMS-DIAZEPAM (diazépam 2 mg comprimé oral) PHARMASCIENCE INC","mp_status_effective_time: ""20170315"" -> ""20200720"""
"02247491","PMS-DIAZEPAM (diazepam 5 mg oral tablet) PHARMASCIENCE INC","PMS-DIAZEPAM (diazépam 5 mg comprimé oral) PHARMASCIENCE INC","mp_status_effective_time: ""20180616"" -> ""20200720"""
"02247492","PMS-DIAZEPAM (diazepam 10 mg oral tablet) PHARMASCIENCE INC","PMS-DIAZEPAM (diazépam 10 mg comprimé oral) PHARMASCIENCE INC","mp_status_effective_time: ""20180901"" -> ""20200720"""
"02248050","ACT CITALOPRAM (citalopram (citalopram hydrobromide) 20 mg oral tablet) SUNOVION PHARMACEUTICALS CANADA INC","ACT CITALOPRAM (citalopram (bromhydrate de citalopram) 20 mg comprimé oral) SUNOVION PHARMACEUTICALS CANADA INC","mp_status_effective_time: ""20200722"" -> ""20200718"""
"02248051","ACT CITALOPRAM (citalopram (citalopram hydrobromide) 40 mg oral tablet) SUNOVION PHARMACEUTICALS CANADA INC","ACT CITALOPRAM (citalopram (bromhydrate de citalopram) 40 mg comprimé oral) SUNOVION PHARMACEUTICALS CANADA INC","mp_status_effective_time: ""20200724"" -> ""20200718"""
"02248571","ACT RANITIDINE (ranitidine (ranitidine hydrochloride) 300 mg oral tablet) TEVA CANADA LIMITED","ACT RANITIDINE (ranitidine (chlorhydrate de ranitidine) 300 mg comprimé oral) TEVA CANADA LIMITED","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20040219"" -> ""20200817"""
"02257912","IBUPROFEN (ibuprofen 200 mg oral tablet) JAMP PHARMA CORPORATION","IBUPROFEN (ibuprofène 200 mg comprimé oral) JAMP PHARMA CORPORATION","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20051012"" -> ""20200731"""
"02258692","COSOPT PRESERVATIVE-FREE (dorzolamide (dorzolamide hydrochloride) 20 mg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops) ELVIUM LIFE SCIENCES","COSOPT PRESERVATIVE-FREE (dorzolamide (chlorhydrate de dorzolamide) 20 mg par mL et timolol (maléate de timolol) 5 mg par mL gouttes ophtalmiques) ELVIUM LIFE SCIENCES","mp_formal_name: ""COSOPT PRESERVATIVE-FREE (dorzolamide (dorzolamide hydrochloride) 20 mg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops) PURDUE PHARMA"" -> ""COSOPT PRESERVATIVE-FREE (dorzolamide (dorzolamide hydrochloride) 20 mg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops) ELVIUM LIFE SCIENCES""
mp_fr_description: ""COSOPT PRESERVATIVE-FREE (dorzolamide (chlorhydrate de dorzolamide) 20 mg par mL et timolol (maléate de timolol) 5 mg par mL gouttes ophtalmiques) PURDUE PHARMA"" -> ""COSOPT PRESERVATIVE-FREE (dorzolamide (chlorhydrate de dorzolamide) 20 mg par mL et timolol (maléate de timolol) 5 mg par mL gouttes ophtalmiques) ELVIUM LIFE SCIENCES"""
