mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
"01984845","BONEFOS (clodronate disodique (clodronate disodique tetrahydraté) 400 mg capsule orale) BAYER INC","clodronate disodique 400 mg capsule orale","clodronate","mp_fr_description: ""BONEFOS (clodronate disodique (clodronate disodique tetrahydrate) 400 mg capsule orale) BAYER INC"" -> ""BONEFOS (clodronate disodique (clodronate disodique tetrahydraté) 400 mg capsule orale) BAYER INC"""
"02171899","TIMOPTIC-XE (timolol (maléate de timolol) 0,5 % gouttes ophtalmiques à libération prolongée) ELVIUM LIFE SCIENCES","timolol (maléate de timolol) 0,5 % gouttes ophtalmiques à libération prolongée","timolol","mp_fr_description: ""TIMOPTIC-XE (timolol (maléate de timolol) 0,5 % gouttes ophtalmiques à libération prolongée) PURDUE PHARMA"" -> ""TIMOPTIC-XE (timolol (maléate de timolol) 0,5 % gouttes ophtalmiques à libération prolongée) ELVIUM LIFE SCIENCES"""
"02218887","HEMORRHOIDAL OINTMENT (chlorhydrate de pramoxine 1 % et monohydrate de sulfate de zinc 0,5 % pommade rectale) PHARMASCIENCE INC","chlorhydrate de pramoxine 1 % et sulfate de zinc 0,5 % pommade rectale","pramoxine et sulfate de zinc","mp_fr_description: ""HEMORRHOIDAL OINTMENT (chlorhydrate de pramoxime 1 % et monohydrate de sulfate de zinc 0,5 % pommade rectale) PHARMASCIENCE INC"" -> ""HEMORRHOIDAL OINTMENT (chlorhydrate de pramoxine 1 % et monohydrate de sulfate de zinc 0,5 % pommade rectale) PHARMASCIENCE INC""
ntp_fr_description: ""chlorhydrate de pramoxime 1 % et sulfate de zinc 0,5 % pommade rectale"" -> ""chlorhydrate de pramoxine 1 % et sulfate de zinc 0,5 % pommade rectale""
tm_fr_description: ""pramoxime et sulfate de zinc"" -> ""pramoxine et sulfate de zinc"""
"02234466","PROCTODAN-HC OINTMENT (acétate d'hydrocortisone 0,5 % et chlorhydrate de pramoxine 1 % et sulfate de zinc 0,5 % pommade rectale) ODAN LABORATORIES LTD","acétate d'hydrocortisone 0,5 % et chlorhydrate de pramoxine 1 % et sulfate de zinc 0,5 % pommade rectale","hydrocortisone et pramoxine et sulfate de zinc","mp_fr_description: ""PROCTODAN-HC OINTMENT (acétate d'hydrocortisone 0,5 % et chlorhydrate de pramoxime 1 % et sulfate de zinc 0,5 % pommade rectale) ODAN LABORATORIES LTD"" -> ""PROCTODAN-HC OINTMENT (acétate d'hydrocortisone 0,5 % et chlorhydrate de pramoxine 1 % et sulfate de zinc 0,5 % pommade rectale) ODAN LABORATORIES LTD""
ntp_fr_description: ""acétate d'hydrocortisone 0,5 % et chlorhydrate de pramoxime 1 % et sulfate de zinc 0,5 % pommade rectale"" -> ""acétate d'hydrocortisone 0,5 % et chlorhydrate de pramoxine 1 % et sulfate de zinc 0,5 % pommade rectale""
tm_fr_description: ""hydrocortisone et pramoxime et sulfate de zinc"" -> ""hydrocortisone et pramoxine et sulfate de zinc"""
"02236991","GOLD BOND MEDICATED ANTI-ITCH CREAM (menthol 1 % et chlorhydrate de pramoxine 1 % crème cutanée) SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC","menthol 1 % et chlorhydrate de pramoxine 1 % crème cutanée","menthol et pramoxine","mp_fr_description: ""GOLD BOND MEDICATED ANTI-ITCH CREAM (menthol 1 % et chlorhydrate de pramoxime 1 % crème cutanée) SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC"" -> ""GOLD BOND MEDICATED ANTI-ITCH CREAM (menthol 1 % et chlorhydrate de pramoxine 1 % crème cutanée) SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC""
ntp_fr_description: ""menthol 1 % et chlorhydrate de pramoxime 1 % crème cutanée"" -> ""menthol 1 % et chlorhydrate de pramoxine 1 % crème cutanée""
tm_fr_description: ""menthol et pramoxime"" -> ""menthol et pramoxine"""
"02240105","AVEENO ANTI-ITCH LOTION (calamine 3 % et chlorhydrate de pramoxine 1 % lotion) JOHNSON & JOHNSON INC","calamine 3 % et chlorhydrate de pramoxine 1 % lotion","calamine et pramoxine","mp_fr_description: ""AVEENO ANTI-ITCH LOTION (calamine 3 % et chlorhydrate de pramoxime 1 % lotion) JOHNSON & JOHNSON INC"" -> ""AVEENO ANTI-ITCH LOTION (calamine 3 % et chlorhydrate de pramoxine 1 % lotion) JOHNSON & JOHNSON INC""
ntp_fr_description: ""calamine 3 % et chlorhydrate de pramoxime 1 % lotion"" -> ""calamine 3 % et chlorhydrate de pramoxine 1 % lotion""
tm_fr_description: ""calamine et pramoxime"" -> ""calamine et pramoxine"""
"02240113","COSOPT (dorzolamide (chlorhydrate de dorzolamide) 20 mg par mL et timolol (maléate de timolol) 5 mg par mL gouttes ophtalmiques) ELVIUM LIFE SCIENCES","dorzolamide (chlorhydrate de dorzolamide) 20 mg par mL et timolol (maléate de timolol) 5 mg par mL gouttes ophtalmiques","dorzolamide et timolol","mp_fr_description: ""COSOPT (dorzolamide (chlorhydrate de dorzolamide) 20 mg par mL et timolol (maléate de timolol) 5 mg par mL gouttes ophtalmiques) PURDUE PHARMA"" -> ""COSOPT (dorzolamide (chlorhydrate de dorzolamide) 20 mg par mL et timolol (maléate de timolol) 5 mg par mL gouttes ophtalmiques) ELVIUM LIFE SCIENCES"""
"02240851","PROCTODAN-HC SUPPOSITORIES (acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxine 20 mg et sulfate de zinc 10 mg suppositoire) ODAN LABORATORIES LTD","acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxine 20 mg et sulfate de zinc 10 mg suppositoire","hydrocortisone et pramoxine et sulfate de zinc","mp_fr_description: ""PROCTODAN-HC SUPPOSITORIES (acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxime 20 mg et sulfate de zinc 10 mg suppositoire) ODAN LABORATORIES LTD"" -> ""PROCTODAN-HC SUPPOSITORIES (acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxine 20 mg et sulfate de zinc 10 mg suppositoire) ODAN LABORATORIES LTD""
ntp_fr_description: ""acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxime 20 mg et sulfate de zinc 10 mg suppositoire"" -> ""acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxine 20 mg et sulfate de zinc 10 mg suppositoire""
tm_fr_description: ""hydrocortisone et pramoxime et sulfate de zinc"" -> ""hydrocortisone et pramoxine et sulfate de zinc"""
"02242480","TEVA-ZOPICLONE (zopiclone 3,75 mg comprimé oral) TEVA CANADA LIMITED","zopiclone 3,75 mg comprimé oral","zopiclone","mp_fr_description: ""RATIO-ZOPICLONE (zopiclone 3,75 mg comprimé oral) TEVA CANADA LIMITED"" -> ""TEVA-ZOPICLONE (zopiclone 3,75 mg comprimé oral) TEVA CANADA LIMITED"""
"02242481","TEVA-ZOPICLONE (zopiclone 7,5 mg comprimé oral) TEVA CANADA LIMITED","zopiclone 7,5 mg comprimé oral","zopiclone","mp_fr_description: ""RATIO-ZOPICLONE (zopiclone 7,5 mg comprimé oral) TEVA CANADA LIMITED"" -> ""TEVA-ZOPICLONE (zopiclone 7,5 mg comprimé oral) TEVA CANADA LIMITED"""
"02242797","SANDOZ ANUZINC HC PLUS SUPPOSITORIES (acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxine 20 mg et sulfate de zinc 10 mg suppositoire) SANDOZ CANADA INCORPORATED","acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxine 20 mg et sulfate de zinc 10 mg suppositoire","hydrocortisone et pramoxine et sulfate de zinc","mp_fr_description: ""SANDOZ ANUZINC HC PLUS SUPPOSITORIES (acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxime 20 mg et sulfate de zinc 10 mg suppositoire) SANDOZ CANADA INCORPORATED"" -> ""SANDOZ ANUZINC HC PLUS SUPPOSITORIES (acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxine 20 mg et sulfate de zinc 10 mg suppositoire) SANDOZ CANADA INCORPORATED""
ntp_fr_description: ""acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxime 20 mg et sulfate de zinc 10 mg suppositoire"" -> ""acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxine 20 mg et sulfate de zinc 10 mg suppositoire""
tm_fr_description: ""hydrocortisone et pramoxime et sulfate de zinc"" -> ""hydrocortisone et pramoxine et sulfate de zinc"""
"02244304","APO-GABAPENTIN (gabapentine 100 mg capsule orale) APOTEX INC","gabapentine 100 mg capsule orale","gabapentine","mp_fr_description: ""APO-GABAPENTIN CAPSULES (gabapentine 100 mg capsule orale) APOTEX INC"" -> ""APO-GABAPENTIN (gabapentine 100 mg capsule orale) APOTEX INC"""
"02244305","APO-GABAPENTIN (gabapentine 300 mg capsule orale) APOTEX INC","gabapentine 300 mg capsule orale","gabapentine","mp_fr_description: ""APO-GABAPENTIN CAPSULES (gabapentine 300 mg capsule orale) APOTEX INC"" -> ""APO-GABAPENTIN (gabapentine 300 mg capsule orale) APOTEX INC"""
"02244306","APO-GABAPENTIN (gabapentine 400 mg capsule orale) APOTEX INC","gabapentine 400 mg capsule orale","gabapentine","mp_fr_description: ""APO-GABAPENTIN CAPSULES (gabapentine 400 mg capsule orale) APOTEX INC"" -> ""APO-GABAPENTIN (gabapentine 400 mg capsule orale) APOTEX INC"""
"02245416","JAMP-DIMENHYDRINATE (dimenhydrinate 50 mg comprimé oral) JAMP PHARMA CORPORATION","dimenhydrinate 50 mg comprimé oral","dimenhydrinate","mp_fr_description: ""JAMP-DIMENHYDRINATE 50 MG TABLETS (dimenhydrinate 50 mg comprimé oral) JAMP PHARMA CORPORATION"" -> ""JAMP-DIMENHYDRINATE (dimenhydrinate 50 mg comprimé oral) JAMP PHARMA CORPORATION"""
"02246156","POLYSPORIN ITCH RELIEF (chlorhydrate de pramoxine 1 % et acétate de zinc 0,1 % lotion) JOHNSON & JOHNSON INC","chlorhydrate de pramoxine 1 % et acétate de zinc 0,1 % lotion","pramoxine et acétate de zinc","mp_fr_description: ""POLYSPORIN ITCH RELIEF (chlorhydrate de pramoxime 1 % et acétate de zinc 0,1 % lotion) JOHNSON & JOHNSON INC"" -> ""POLYSPORIN ITCH RELIEF (chlorhydrate de pramoxine 1 % et acétate de zinc 0,1 % lotion) JOHNSON & JOHNSON INC""
ntp_fr_description: ""chlorhydrate de pramoxime 1 % et acétate de zinc 0,1 % lotion"" -> ""chlorhydrate de pramoxine 1 % et acétate de zinc 0,1 % lotion""
tm_fr_description: ""pramoxime et acétate de zinc"" -> ""pramoxine et acétate de zinc"""
"02246534","TEVA-ZOPICLONE (zopiclone 5 mg comprimé oral) TEVA CANADA LIMITED","zopiclone 5 mg comprimé oral","zopiclone","mp_fr_description: ""RATIO-ZOPICLONE (zopiclone 5 mg comprimé oral) TEVA CANADA LIMITED"" -> ""TEVA-ZOPICLONE (zopiclone 5 mg comprimé oral) TEVA CANADA LIMITED"""
"02258692","COSOPT PRESERVATIVE-FREE (dorzolamide (chlorhydrate de dorzolamide) 20 mg par mL et timolol (maléate de timolol) 5 mg par mL gouttes ophtalmiques) ELVIUM LIFE SCIENCES","dorzolamide (chlorhydrate de dorzolamide) 20 mg par mL et timolol (maléate de timolol) 5 mg par mL gouttes ophtalmiques","dorzolamide et timolol","mp_fr_description: ""COSOPT PRESERVATIVE-FREE (dorzolamide (chlorhydrate de dorzolamide) 20 mg par mL et timolol (maléate de timolol) 5 mg par mL gouttes ophtalmiques) PURDUE PHARMA"" -> ""COSOPT PRESERVATIVE-FREE (dorzolamide (chlorhydrate de dorzolamide) 20 mg par mL et timolol (maléate de timolol) 5 mg par mL gouttes ophtalmiques) ELVIUM LIFE SCIENCES"""
"02277131","BIPHENTIN (chlorhydrate de méthylphénidate 15 mg capsule orale à libération prolongée) ELVIUM LIFE SCIENCES","chlorhydrate de méthylphénidate 15 mg capsule orale à libération prolongée","méthylphénidate","mp_fr_description: ""BIPHENTIN (chlorhydrate de méthylphénidate 15 mg capsule orale à libération prolongée) PURDUE PHARMA"" -> ""BIPHENTIN (chlorhydrate de méthylphénidate 15 mg capsule orale à libération prolongée) ELVIUM LIFE SCIENCES"""
"02277158","BIPHENTIN (chlorhydrate de méthylphénidate 20 mg capsule orale à libération prolongée) ELVIUM LIFE SCIENCES","chlorhydrate de méthylphénidate 20 mg capsule orale à libération prolongée","méthylphénidate","mp_fr_description: ""BIPHENTIN (chlorhydrate de méthylphénidate 20 mg capsule orale à libération prolongée) PURDUE PHARMA"" -> ""BIPHENTIN (chlorhydrate de méthylphénidate 20 mg capsule orale à libération prolongée) ELVIUM LIFE SCIENCES"""
"02277166","BIPHENTIN (chlorhydrate de méthylphénidate 10 mg capsule orale à libération prolongée) ELVIUM LIFE SCIENCES","chlorhydrate de méthylphénidate 10 mg capsule orale à libération prolongée","méthylphénidate","mp_fr_description: ""BIPHENTIN (chlorhydrate de méthylphénidate 10 mg capsule orale à libération prolongée) PURDUE PHARMA"" -> ""BIPHENTIN (chlorhydrate de méthylphénidate 10 mg capsule orale à libération prolongée) ELVIUM LIFE SCIENCES"""
"02277174","BIPHENTIN (chlorhydrate de méthylphénidate 30 mg capsule orale à libération prolongée) ELVIUM LIFE SCIENCES","chlorhydrate de méthylphénidate 30 mg capsule orale à libération prolongée","méthylphénidate","mp_fr_description: ""BIPHENTIN (chlorhydrate de méthylphénidate 30 mg capsule orale à libération prolongée) PURDUE PHARMA"" -> ""BIPHENTIN (chlorhydrate de méthylphénidate 30 mg capsule orale à libération prolongée) ELVIUM LIFE SCIENCES"""
"02277182","BIPHENTIN (chlorhydrate de méthylphénidate 40 mg capsule orale à libération prolongée) ELVIUM LIFE SCIENCES","chlorhydrate de méthylphénidate 40 mg capsule orale à libération prolongée","méthylphénidate","mp_fr_description: ""BIPHENTIN (chlorhydrate de méthylphénidate 40 mg capsule orale à libération prolongée) PURDUE PHARMA"" -> ""BIPHENTIN (chlorhydrate de méthylphénidate 40 mg capsule orale à libération prolongée) ELVIUM LIFE SCIENCES"""
"02277190","BIPHENTIN (chlorhydrate de méthylphénidate 50 mg capsule orale à libération prolongée) ELVIUM LIFE SCIENCES","chlorhydrate de méthylphénidate 50 mg capsule orale à libération prolongée","méthylphénidate","mp_fr_description: ""BIPHENTIN (chlorhydrate de méthylphénidate 50 mg capsule orale à libération prolongée) PURDUE PHARMA"" -> ""BIPHENTIN (chlorhydrate de méthylphénidate 50 mg capsule orale à libération prolongée) ELVIUM LIFE SCIENCES"""
"02277204","BIPHENTIN (chlorhydrate de méthylphénidate 60 mg capsule orale à libération prolongée) ELVIUM LIFE SCIENCES","chlorhydrate de méthylphénidate 60 mg capsule orale à libération prolongée","méthylphénidate","mp_fr_description: ""BIPHENTIN (chlorhydrate de méthylphénidate 60 mg capsule orale à libération prolongée) PURDUE PHARMA"" -> ""BIPHENTIN (chlorhydrate de méthylphénidate 60 mg capsule orale à libération prolongée) ELVIUM LIFE SCIENCES"""
"02277212","BIPHENTIN (chlorhydrate de méthylphénidate 80 mg capsule orale à libération prolongée) ELVIUM LIFE SCIENCES","chlorhydrate de méthylphénidate 80 mg capsule orale à libération prolongée","méthylphénidate","mp_fr_description: ""BIPHENTIN (chlorhydrate de méthylphénidate 80 mg capsule orale à libération prolongée) PURDUE PHARMA"" -> ""BIPHENTIN (chlorhydrate de méthylphénidate 80 mg capsule orale à libération prolongée) ELVIUM LIFE SCIENCES"""
"02284421","TARO-PRAVASTATIN (pravastatine sodique 10 mg comprimé oral) SUN PHARMA CANADA INC","pravastatine sodique 10 mg comprimé oral","pravastatine","mp_fr_description: ""RAN-PRAVASTATIN (pravastatine sodique 10 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-PRAVASTATIN (pravastatine sodique 10 mg comprimé oral) SUN PHARMA CANADA INC"""
"02284448","TARO-PRAVASTATIN (pravastatine sodique 20 mg comprimé oral) SUN PHARMA CANADA INC","pravastatine sodique 20 mg comprimé oral","pravastatine","mp_fr_description: ""RAN-PRAVASTATIN (pravastatine sodique 20 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-PRAVASTATIN (pravastatine sodique 20 mg comprimé oral) SUN PHARMA CANADA INC"""
"02284456","TARO-PRAVASTATIN (pravastatine sodique 40 mg comprimé oral) SUN PHARMA CANADA INC","pravastatine sodique 40 mg comprimé oral","pravastatine","mp_fr_description: ""RAN-PRAVASTATIN (pravastatine sodique 40 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-PRAVASTATIN (pravastatine sodique 40 mg comprimé oral) SUN PHARMA CANADA INC"""
"02298597","ZELDOX (ziprasidone (chlorhydrate de ziprasidone monohydraté) 20 mg capsule orale) UPJOHN CANADA ULC","ziprasidone (chlorhydrate de ziprasidone) 20 mg capsule orale","ziprasidone","mp_fr_description: ""ZELDOX (zaprasidone (chlorhydrate de ziprasidone monohydraté) 20 mg capsule orale) UPJOHN CANADA ULC"" -> ""ZELDOX (ziprasidone (chlorhydrate de ziprasidone monohydraté) 20 mg capsule orale) UPJOHN CANADA ULC""
ntp_fr_description: ""zaprasidone (chlorhydrate de ziprasidone) 20 mg capsule orale"" -> ""ziprasidone (chlorhydrate de ziprasidone) 20 mg capsule orale""
tm_fr_description: ""zaprasidone"" -> ""ziprasidone"""
"02298600","ZELDOX (ziprasidone (chlorhydrate de ziprasidone monohydraté) 40 mg capsule orale) UPJOHN CANADA ULC","ziprasidone (chlorhydrate de ziprasidone) 40 mg capsule orale","ziprasidone","mp_fr_description: ""ZELDOX (zaprasidone (chlorhydrate de ziprasidone monohydraté) 40 mg capsule orale) UPJOHN CANADA ULC"" -> ""ZELDOX (ziprasidone (chlorhydrate de ziprasidone monohydraté) 40 mg capsule orale) UPJOHN CANADA ULC""
ntp_fr_description: ""zaprasidone (chlorhydrate de ziprasidone) 40 mg capsule orale"" -> ""ziprasidone (chlorhydrate de ziprasidone) 40 mg capsule orale""
tm_fr_description: ""zaprasidone"" -> ""ziprasidone"""
"02298619","ZELDOX (ziprasidone (chlorhydrate de ziprasidone monohydraté) 60 mg capsule orale) UPJOHN CANADA ULC","ziprasidone (chlorhydrate de ziprasidone) 60 mg capsule orale","ziprasidone","mp_fr_description: ""ZELDOX (zaprasidone (chlorhydrate de ziprasidone monohydraté) 60 mg capsule orale) UPJOHN CANADA ULC"" -> ""ZELDOX (ziprasidone (chlorhydrate de ziprasidone monohydraté) 60 mg capsule orale) UPJOHN CANADA ULC""
ntp_fr_description: ""zaprasidone (chlorhydrate de ziprasidone) 60 mg capsule orale"" -> ""ziprasidone (chlorhydrate de ziprasidone) 60 mg capsule orale""
tm_fr_description: ""zaprasidone"" -> ""ziprasidone"""
