drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"102132","763","ADDED","approved","ENOXAPARIN SODIUM","60","MG","02532263"
"101601","1970","ADDED","approved","HOMOSALATE","8","%","02526964"
"102112","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","500","MG","02532050"
"74966","723","Changed","active","RISPERIDONE","4","MG","02264234"
"12305","331","Changed","inactive","ZINC (ZINC GLUTARATE)",".5","MG","01900625"
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
"99563","20179","ADDED","approved","SITAGLIPTIN (SITAGLIPTIN PHOSPHATE MONOHYDRATE)","100","MG","02506297"
"102071","2370","ADDED","approved","CARBIDOPA","10","MG","02531593"
"99873","10147","ADDED","approved","METFORMIN HYDROCHLORIDE","1000","MG","02509431"
"91276","20179","ADDED","approved","SITAGLIPTIN (SITAGLIPTIN PHOSPHATE MONOHYDRATE)","100","MG","02428296"
"92013","10147","ADDED","approved","METFORMIN HYDROCHLORIDE","850","MG","02435780"
"102095","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02531860"
"101601","2280","ADDED","approved","OCTOCRYLENE","8.5","%","02526964"
"102108","23793","ADDED","approved","RILTOZINAMERAN","15","MCG","02532018"
"101559","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","1.2","%","02526506"
"101601","20446","ADDED","approved","BISOCTRIZOLE","2.5","%","02526964"
"102056","424","ADDED","approved","AZITHROMYCIN (AZITHROMYCIN MONOHYDRATE)","500","MG","02531429"
"102113","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.25","%","02532069"
"99562","10147","ADDED","approved","METFORMIN HYDROCHLORIDE","1000","MG","02506289"
"102073","2370","ADDED","approved","CARBIDOPA","25","MG","02531615"
"102121","20430","ADDED","approved","DESVENLAFAXINE (DESVENLAFAXINE SUCCINATE)","50","MG","02532158"
"92012","10147","ADDED","approved","METFORMIN HYDROCHLORIDE","500","MG","02435772"
"99873","20179","ADDED","approved","SITAGLIPTIN (SITAGLIPTIN MALATE)","50","MG","02509431"
"101569","1970","ADDED","approved","HOMOSALATE","9","%","02526611"
"102135","763","ADDED","approved","ENOXAPARIN SODIUM","120","MG","02532301"
"102060","23783","ADDED","active","FAMTOZINAMERAN","15","MCG","02531461"
"99563","10147","ADDED","approved","METFORMIN HYDROCHLORIDE","1000","MG","02506297"
"101517","21078","ADDED","active","APIXABAN","2.5","MG","02526050"
"102073","4068","ADDED","approved","LEVODOPA","250","MG","02531615"
"102123","7426","ADDED","approved","ETHINYL ESTRADIOL","20","MCG","02532174"
"102108","23534","ADDED","approved","TOZINAMERAN","15","MCG","02532018"
"102142","11323","ADDED","approved","SUMATRIPTAN (SUMATRIPTAN SUCCINATE)","6","MG","02532387"
"91274","20179","ADDED","approved","SITAGLIPTIN (SITAGLIPTIN PHOSPHATE MONOHYDRATE)","25","MG","02428261"
"102123","7490","ADDED","approved","LEVONORGESTREL","100","MCG","02532174"
"102058","17056","ADDED","approved","ONABOTULINUMTOXINA","50","UNIT","02531445"
"102096","2418","ADDED","approved","CARMUSTINE","100","MG","02531879"
"102151","182","ADDED","approved","DIPHENHYDRAMINE HYDROCHLORIDE","50","MG","02532484"
"99561","20179","ADDED","approved","SITAGLIPTIN (SITAGLIPTIN PHOSPHATE MONOHYDRATE)","50","MG","02506270"
"102085","3776","ADDED","approved","METOCLOPRAMIDE HYDROCHLORIDE","5","MG","02531747"
"102134","763","ADDED","approved","ENOXAPARIN SODIUM","100","MG","02532298"
"102111","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","250","MG","02532042"
"102070","17056","ADDED","approved","ONABOTULINUMTOXINA","200","UNIT","02531585"
"99872","20179","ADDED","approved","SITAGLIPTIN (SITAGLIPTIN MALATE)","50","MG","02509423"
"102136","763","ADDED","approved","ENOXAPARIN SODIUM","150","MG","02532328"
"102093","1400","ADDED","approved","AMIODARONE HYDROCHLORIDE","200","MG","02531844"
"92014","20179","ADDED","approved","SITAGLIPTIN (SITAGLIPTIN PHOSPHATE MONOHYDRATE)","50","MG","02435799"
"102077","1250","ADDED","approved","OMEPRAZOLE","37","%","02531674"
"102072","2370","ADDED","approved","CARBIDOPA","25","MG","02531607"
"102079","783","ADDED","approved","BENZETHONIUM CHLORIDE","0.13","%","02531682"
"102113","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.25","%","02532069"
"102097","13366","ADDED","approved","MEMANTINE HYDROCHLORIDE","10","MG","02531887"
"101569","12048","ADDED","approved","OCTISALATE","3","%","02526611"
"102148","2115","ADDED","approved","VALPROIC ACID (SODIUM VALPROATE)","250","MG","02532441"
"101451","21078","ADDED","approved","APIXABAN","2.5","MG","02525518"
"101559","197","ADDED","approved","BENZALKONIUM CHLORIDE","1.2","%","02526506"
"101571","2280","ADDED","approved","OCTOCRYLENE","6","%","02526646"
"102117","23201","ADDED","approved","RISANKIZUMAB","60","MG","02532107"
"102130","763","ADDED","approved","ENOXAPARIN SODIUM","30","MG","02532247"
"101571","12048","ADDED","approved","OCTISALATE","3","%","02526646"
"91275","20179","ADDED","approved","SITAGLIPTIN (SITAGLIPTIN PHOSPHATE MONOHYDRATE)","50","MG","02428288"
"102095","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02531860"
"101601","20447","ADDED","approved","BEMOTRIZINOL","6","%","02526964"
"99871","20179","ADDED","approved","SITAGLIPTIN (SITAGLIPTIN MALATE)","50","MG","02509415"
"101569","2280","ADDED","approved","OCTOCRYLENE","6","%","02526611"
"102072","4068","ADDED","approved","LEVODOPA","100","MG","02531607"
"102071","4068","ADDED","approved","LEVODOPA","100","MG","02531593"
"102083","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02531720"
"92012","20179","ADDED","approved","SITAGLIPTIN (SITAGLIPTIN PHOSPHATE MONOHYDRATE)","50","MG","02435772"
"102098","10147","ADDED","approved","METFORMIN HYDROCHLORIDE","500","MG","02531895"
"101978","8636","ADDED","active","NEOMYCIN SULFATE","81.25","G","02530619"
"102060","23534","ADDED","active","TOZINAMERAN","15","MCG","02531461"
