tm_code,tm_formal_name,tm_fr_description,changes
"8001845","magnesium sulfate","sulfate de magnésium","ADDED"
"8000322","rosuvastatin","rosuvastatine","ADDED"
"8001627","deferiprone","défériprone","ADDED"
"8002157","silicone","silicone","ADDED"
"8000071","morphine","morphine","ADDED"
"8002146","mineral oil light","huile minérale légère","ADDED"
"8000893","sotalol","sotalol","ADDED"
"8000849","enalapril and hydrochlorothiazide","énalapril et hydrochlorothiazide","ADDED"
"8002055","pazopanib","pazopanib","ADDED"
"8001218","nevirapine","névirapine","ADDED"
"8000954","amlodipine and atorvastatin","amlodipine et atorvastatine","ADDED"
"8001790","golimumab","golimumab","ADDED"
"8001670","nafarelin","nafaréline","ADDED"
"8001686","temsirolimus","temsirolimus","ADDED"
"8001974","trastuzumab emtansine","trastuzumab emtansine","ADDED"
"8000394","dexlansoprazole","dexlansoprazole","ADDED"
"8001457","enfuvirtide","enfuvirtide","ADDED"
"8000352","tamsulosin","tamsulosine","ADDED"
"8000164","ethinyl estradiol and norgestimate","éthinylestradiol et norgestimate","ADDED"
"8001168","adefovir","adéfovir","ADDED"
"8001371","dextromethorphan and guaifenesin and pseudoephedrine","dextrométhorphane et guaïfénésine et pseudoéphédrine","ADDED"
"8001882","zinc sulfate","sulfate de zinc","ADDED"
"8001628","denosumab","dénosumab","ADDED"
"8001183","dapsone","dapsone","ADDED"
"8000897","benzoyl peroxide and erythromycin","peroxyde de benzoyle et érythromycine","ADDED"
"8001870","potassium chloride","chlorure de potassium","ADDED"
"8002257","enasidenib","énasidénib","ADDED"
"8001246","bezafibrate","bézafibrate","ADDED"
"8000921","misoprostol","misoprostol","ADDED"
"8001163","abacavir and dolutegravir and lamivudine","abacavir et dolutégravir et lamivudine","ADDED"
"8001812","interferon alfa-2b","interféron alfa-2b","ADDED"
"8001497","melphalan","melphalan","ADDED"
"8002121","gentian violet","violet de gentiane","ADDED"
"8002309","neratinib","nératinib","ADDED"
"8002071","plerixafor","plérixafor","ADDED"
"8001924","rocuronium","rocuronium","ADDED"
"8001652","febuxostat","fébuxostat","ADDED"
"8002215","amphotericin B","amphotéricine B","ADDED"
"8001201","ethambutol","éthambutol","ADDED"
"8000038","metronidazole","métronidazole","ADDED"
"8000846","betamethasone dipropionate and clotrimazole","dipropionate de bétaméthasone et clotrimazole","ADDED"
"8001506","pilocarpine","pilocarpine","ADDED"
"8000196","cyclobenzaprine","cyclobenzaprine","ADDED"
"8000079","oxazepam","oxazépam","ADDED"
"8001138","durvalumab","durvalumab","ADDED"
"8001509","polidocanol","polidocanol","ADDED"
"8001976","triclosan","triclosan","ADDED"
"8002216","amylmetacresol and dichlorobenzyl alcohol and levomenthol","amylmétacrésol et alcool dichlorobenzylique et lévomenthol","ADDED"
"8001546","zanamivir","zanamivir","ADDED"
"8001554","agalsidase beta","agalsidase bêta","ADDED"
"8001071","aclidinium and formoterol","aclidinium et formotérol","ADDED"
"8001623","dabrafenib","dabrafénib","ADDED"
"8001433","aprepitant","aprépitant","ADDED"
"8001630","dequalinium","déqualinium","ADDED"
"8001806","ifosfamide","ifosfamide","ADDED"
"8001838","lidocaine and menthol","lidocaïne et menthol","ADDED"
"8000028","dexamethasone (base)","dexaméthasone (base)","ADDED"
"8000965","aliskiren","aliskirène","ADDED"
"8000349","acetaminophen and tramadol","acétaminophène et tramadol","ADDED"
"8001558","alglucosidase alfa","alglucosidase alfa","ADDED"
"8001382","fluconazole and miconazole","fluconazole et miconazole","ADDED"
"8001661","hydroquinone","hydroquinone","ADDED"
"8001199","entecavir","entécavir","ADDED"
"8000802","hydrochlorothiazide and spironolactone","hydrochlorothiazide et spironolactone","ADDED"
"8001316","acarbose","acarbose","ADDED"
"8000173","fluticasone","fluticasone","ADDED"
"8002326","gemtuzumab ozogamicin","gemtuzumab ozogamicine","ADDED"
"8002238","bacitracin and lidocaine and polymyxin B","bacitracine et lidocaïne et polymyxine B","ADDED"
"8001003","acyclovir and hydrocortisone","acyclovir et hydrocortisone","ADDED"
"8001247","buspirone","buspirone","ADDED"
"8001404","naltrexone","naltrexone","ADDED"
"8001179","ceftazidime","ceftazidime","ADDED"
"8001482","scopolamine butylbromide","butylbromure de scopolamine","ADDED"
"8001418","quinagolide","quinagolide","ADDED"
"8002096","calcium carbonate and famotidine and magnesium hydroxide","carbonate de calcium et famotidine et hydroxyde de magnésium","ADDED"
"8001323","acetaminophen and chlorpheniramine and phenylephrine","acétaminophène et chlorphéniramine et phényléphrine","ADDED"
"8002288","susoctocog alfa","susoctocog alfa","ADDED"
"8000246","donepezil","donépézil","ADDED"
"8001982","ulipristal","ulipristal","ADDED"
"8000932","dexamethasone (base) and framycetin and gramicidin","dexaméthasone (base) et framycétine et gramicidine","ADDED"
"8001660","halobetasol","halobétasol","ADDED"
"8001862","mitoxantrone","mitoxantrone","ADDED"
"8000278","risedronate","risédronate","ADDED"
"8000273","repaglinide","répaglinide","ADDED"
"8001655","fondaparinux","fondaparinux","ADDED"
"8000325","bisoprolol","bisoprolol","ADDED"
"8000084","haloperidol","halopéridol","ADDED"
"8001864","naphazoline","naphazoline","ADDED"
"8001162","abacavir","abacavir","ADDED"
"8001296","nicotinic acid","acide nicotinique","ADDED"
"8002186","crisaborole","crisaborole","ADDED"
"8001103","brimonidine","brimonidine","ADDED"
"8001244","amcinonide","amcinonide","ADDED"
"8002090","aluminum hydroxide and dimethicone and magnesium hydroxide","hydroxyde d'aluminium et diméthicone et hydroxyde de magnésium","ADDED"
"8001093","nabilone","nabilone","ADDED"
"8001926","romiplostim","romiplostim","ADDED"
"8001492","loratadine","loratadine","ADDED"
"8001605","calcitonin salmon","calcitonine de saumon","ADDED"
"8000107","procyclidine","procyclidine","ADDED"
"8001579","benzethonium","benzéthonium","ADDED"
"8001667","methylprednisolone (base)","méthylprednisolone (base)","ADDED"
"8001459","ertugliflozin","ertugliflozine","ADDED"
"8001329","acetaminophen and dextromethorphan and doxylamine and guaifenesin and pseudoephedrine","acétaminophène et dextrométhorphane et doxylamine et guaïfénésine et pseudoéphédrine","ADDED"
"8001549","abiraterone","abiratérone","ADDED"
"8000210","cefprozil","cefprozil","ADDED"
"8000330","dutasteride","dutastéride","ADDED"
"8002322","sucroferric oxyhydroxide","oxyhydroxyde sucro-ferrique","ADDED"
"8000170","quinapril","quinapril","ADDED"
"8002250","polyethylene glycol 3350 and propylene glycol","polyéthylèneglycol 3350 et propylène glycol","ADDED"
"8001286","lovastatin","lovastatine","ADDED"
"8000774","acetylsalicylic acid and oxycodone","acide acétylsalicylique et oxycodone","ADDED"
"8000994","acetaminophen and guaifenesin and menthol","acétaminophène et guaïfénésine et menthol","ADDED"
"8001588","bevacizumab","bévacizumab","ADDED"
"8001322","acetaminophen and chlorpheniramine and dextromethorphan and pseudoephedrine","acétaminophène et chlorphéniramine et dextrométhorphane et pseudoéphédrine","ADDED"
"8000106","hydromorphone","hydromorphone","ADDED"
"8001112","eletriptan","élétriptan","ADDED"
"8001491","lopinavir and ritonavir","lopinavir et ritonavir","ADDED"
"8000200","gabapentin","gabapentine","ADDED"
"8000082","diclofenac","diclofénac","ADDED"
"8000239","ramipril","ramipril","ADDED"
"8000842","nadolol","nadolol","ADDED"
"8002189","doravirine and lamivudine and tenofovir disoproxil","doravirine et lamivudine et ténofovir disoproxil","ADDED"
"8001935","siltuximab","siltuximab","ADDED"
"8000908","fusidic acid and hydrocortisone","acide fusidique et hydrocortisone","ADDED"
"8000008","hydrocortisone","hydrocortisone","ADDED"
"8001082","glycopyrronium","glycopyrronium","ADDED"
"8000114","dexamethasone phosphate","phosphate de dexaméthasone","ADDED"
"8001389","insulin degludec and liraglutide","insuline dégludec et liraglutide","ADDED"
"8001399","mefloquine","méfloquine","ADDED"
"8002151","pancrelipase","pancrelipase","ADDED"
"8000213","estradiol","estradiol","ADDED"
"8000030","triamcinolone acetonide","acétonide de triamcinolone","ADDED"
"8001110","almotriptan","almotriptan","ADDED"
"8000054","carbidopa and levodopa","carbidopa et lévodopa","ADDED"
"8001539","trifluridine","trifluridine","ADDED"
"8002070","pirfenidone","pirfénidone","ADDED"
"8000347","atomoxetine","atomoxétine","ADDED"
"8001089","umeclidinium","uméclidinium","ADDED"
"8000398","esomeprazole and naproxen","ésoméprazole et naproxène","ADDED"
"8002268","abemaciclib","abémaciclib","ADDED"
"8002110","coal tar and salicylic acid","goudron de houille et acide salicylique","ADDED"
"8000836","prazosin","prazosine","ADDED"
"8001992","vinorelbine","vinorelbine","ADDED"
"8001573","auranofin","auranofine","ADDED"
"8001758","dyclonine and menthol","dyclonine et menthol","ADDED"
"8001954","tenecteplase","ténectéplase","ADDED"
"8001872","pramoxine and zinc acetate","pramoxime et acétate de zinc","ADDED"
"8001400","metolazone","métolazone","ADDED"
"8000092","hydrochlorothiazide and triamterene","hydrochlorothiazide et triamtérène","ADDED"
"8000866","mupirocin","mupirocine","ADDED"
"8002049","palivizumab","palivizumab","ADDED"
"8000268","sildenafil","sildénafil","ADDED"
"8001083","glycopyrronium and indacaterol","glycopyrronium et indacatérol","ADDED"
"8001422","tinzaparin","tinzaparine","ADDED"
"8001462","eslicarbazepine","eslicarbazépine","ADDED"
"8001970","trabectedin","trabectédine","ADDED"
"8001212","ledipasvir and sofosbuvir","lédipasvir et sofosbuvir","ADDED"
"8002255","dacomitinib","dacomitinib","ADDED"
"8001784","galsulfase","galsulfase","ADDED"
"8001538","tranylcypromine","tranylcypromine","ADDED"
"8001095","triazolam","triazolam","ADDED"
"8000001","levothyroxine","lévothyroxine","ADDED"
"8001603","busulfan","busulfan","ADDED"
"8000123","nifedipine","nifédipine","ADDED"
"8001899","clioquinol and flumethasone","clioquinol et fluméthasone","ADDED"
"8001311","cholestyramine","cholestyramine","ADDED"
"8001188","diphenhydramine and ibuprofen","diphenhydramine et ibuprofène","ADDED"
"8001848","menthol and pramoxine","menthol et pramoxime","ADDED"
"8000879","atenolol and chlorthalidone","aténolol et chlorthalidone","ADDED"
"8000909","cilazapril and hydrochlorothiazide","cilazapril et hydrochlorothiazide","ADDED"
"8001004","benzoyl peroxide and salicylic acid","peroxyde de benzoyle et acide salicylique","ADDED"
"8001436","atovaquone","atovaquone","ADDED"
"8001830","leflunomide","léflunomide","ADDED"
"8002258","inotersen","inotersen","ADDED"
"8000917","estradiol and norethindrone","estradiol et noréthindrone","ADDED"
"8002254","cerliponase alfa","cerliponase alfa","ADDED"
"8001235","telavancin","télavancine","ADDED"
"8001990","vinblastine","vinblastine","ADDED"
"8000799","phenobarbital","phénobarbital","ADDED"
"8001622","cyclopentolate","cyclopentolate","ADDED"
"8000847","captopril","captopril","ADDED"
"8001550","acetylcholine","acétylcholine","ADDED"
"8002028","ketamine","kétamine","ADDED"
"8001801","icatibant","icatibant","ADDED"
"8001631","diazoxide","diazoxide","ADDED"
"8002239","bacitracin and polymyxin B","bacitracine et polymyxine B","ADDED"
"8001359","cimetidine","cimétidine","ADDED"
"8000143","zopiclone","zopiclone","ADDED"
"8001685","sulfinpyrazone","sulfinpyrazone","ADDED"
"8001885","adenosine","adénosine","ADDED"
"8000050","nitrofurantoin","nitrofurantoïne","ADDED"
"8001178","cefoxitin","céfoxitine","ADDED"
"8001478","fosphenytoin","fosphénytoïne","ADDED"
"8001336","acetaminophen and diphenhydramine and pseudoephedrine","acétaminophène et diphenhydramine et pseudoéphédrine","ADDED"
"8001049","aminophylline","aminophylline","ADDED"
"8001092","nitrazepam","nitrazépam","ADDED"
"8000205","minocycline","minocycline","ADDED"
"8001258","delavirdine","délavirdine","ADDED"
"8000929","bosentan","bosentan","ADDED"
"8001373","dextromethorphan and pseudoephedrine","dextrométhorphane et pseudoéphédrine","ADDED"
"8001260","desonide","désonide","ADDED"
"8001780","fluorouracil and salicylic acid","fluorouracile et acide salicylique","ADDED"
"8002225","amphetamine mixed salts","sels mixtes d’amphétamine","ADDED"
"8000943","amiloride","amiloride","ADDED"
"8002324","darolutamide","darolutamide","ADDED"
"8002224","phospholipid and surfactant-associated proteins sp-b and sp-c","phospholipide et protéines sp-b et sp-c associées au surfactant","ADDED"
"8001299","permethrin","perméthrine","ADDED"
"8001476","follitropin beta","follitropine bêta","ADDED"
"8002242","gramicidin and polymyxin B","gramicidine et polymyxine B","ADDED"
"8001687","teriflunomide","tériflunomide","ADDED"
"8001351","chlordiazepoxide and clidinium","chlordiazépoxide et clidinium","ADDED"
"8001750","dimethicone and petrolatum","diméthicone et pétrolatum","ADDED"
"8002043","oxaliplatin","oxaliplatine","ADDED"
"8001904","dimethyl fumarate","fumarate de diméthyle","ADDED"
"8001751","dimethicone and white petrolatum","diméthicone et pétrolatum blanc","ADDED"
"8000208","beclomethasone","béclométhasone","ADDED"
"8001743","degarelix","dégarélix","ADDED"
"8000032","carbamazepine","carbamazépine","ADDED"
"8002076","pomalidomide","pomalidomide","ADDED"
"8001658","gemfibrozil","gemfibrozil","ADDED"
"8002002","vortioxetine","vortioxétine","ADDED"
"8001823","ixekizumab","ixékizumab","ADDED"
"8001930","sarilumab","sarilumab","ADDED"
"8001662","hydroxyurea","hydroxyurée","ADDED"
"8000009","hydroxyzine","hydroxyzine","ADDED"
"8001742","deferoxamine","déféroxamine","ADDED"
"8001681","prasugrel","prasugrel","ADDED"
"8001570","atezolizumab","atézolizumab","ADDED"
"8001374","dicyclomine","dicyclomine","ADDED"
"8001690","abciximab","abciximab","ADDED"
"8001529","sulindac","sulindac","ADDED"
"8001060","omalizumab","omalizumab","ADDED"
"8000104","fusidic acid","acide fusidique","ADDED"
"8001735","corbadrine and mepivacaine","corbadrine et mépivacaïne","ADDED"
"8001669","nabumetone","nabumétone","ADDED"
"8001842","lomustine","lomustine","ADDED"
"8002072","polyethylene glycol 3350","polyéthylèneglycol 3350","ADDED"
"8001756","docosanol","docosanol","ADDED"
"8001094","theophylline","théophylline","ADDED"
"8001213","loperamide","lopéramide","ADDED"
"8000256","cyproterone and ethinyl estradiol","cyprotérone et éthinylestradiol","ADDED"
"8001229","ritonavir","ritonavir","ADDED"
"8001912","naphazoline and pheniramine","naphazoline et phéniramine","ADDED"
"8001493","loratadine and pseudoephedrine","loratadine et pseudoéphédrine","ADDED"
"8001084","indacaterol","indacatérol","ADDED"
"8002209","phytonadione","phytonadione","ADDED"
"8001582","bepotastine","bépotastine","ADDED"
"8001203","famciclovir","famciclovir","ADDED"
"8001420","terconazole","terconazole","ADDED"
"8001159","triamcinolone diacetate","diacétate de triamcinolone","ADDED"
"8000314","rabeprazole","rabéprazole","ADDED"
"8001604","cabazitaxel","cabazitaxel","ADDED"
"8000813","chlorthalidone","chlorthalidone","ADDED"
"8001414","pizotifen","pizotifène","ADDED"
"8002089","aluminum chlorohydrate and methylprednisolone acetate and neomycin and sulfur","chlorhydrate d'aluminium et acétate de méthylprednisolone et néomycine et soufre","ADDED"
"8001479","gatifloxacin","gatifloxacine","ADDED"
"8002299","acalabrutinib","acalabrutinib","ADDED"
"8002078","poractant alfa","poractant alfa","ADDED"
"8000850","fluconazole","fluconazole","ADDED"
"8001945","sorafenib","sorafénib","ADDED"
"8001594","bosutinib","bosutinib","ADDED"
"8001107","midazolam","midazolam","ADDED"
"8000831","betamethasone dipropionate and salicylic acid","dipropionate de bétaméthasone et acide salicylique","ADDED"
"8000040","cephalexin","céphalexine","ADDED"
"8001067","reslizumab","reslizumab","ADDED"
"8001378","enalaprilat","énalaprilate","ADDED"
"8002252","burosumab","burosumab","ADDED"
"8001755","docetaxel","docétaxel","ADDED"
"8001116","granisetron","granisétron","ADDED"
"8000302","betahistine","bétahistine","ADDED"
"8001402","midodrine","midodrine","ADDED"
"8001533","tetrabenazine","tétrabénazine","ADDED"
"8001377","dolutegravir and rilpivirine","dolutégravir et rilpivirine","ADDED"
"8001612","carfilzomib","carfilzomib","ADDED"
"8001787","gemcitabine","gemcitabine","ADDED"
"8001375","dimenhydrinate","dimenhydrinate","ADDED"
"8001209","ketoconazole","kétoconazole","ADDED"
"8000108","valproic acid (divalproex)","acide valproïque (divalproex)","ADDED"
"8002166","acetaminophen and ascorbic acid and pheniramine and phenylephrine","acétaminophène et acide ascorbique et phéniramine et phényléphrine","ADDED"
"8001676","nivolumab","nivolumab","ADDED"
"8001302","prochlorperazine","prochlorpérazine","ADDED"
"8001488","lincomycin","lincomycine","ADDED"
"8001641","eculizumab","éculizumab","ADDED"
"8001599","bromfenac","bromfénac","ADDED"
"8001760","elosulfase alfa","élosulfase alfa","ADDED"
"8001254","dalteparin","daltéparine sodique","ADDED"
"8000793","triamcinolone hexacetonide","hexacétonide de triamcinolone","ADDED"
"8001121","zolpidem","zolpidem","ADDED"
"8002034","nilotinib","nilotinib","ADDED"
"8001170","anidulafungin","anidulafungine","ADDED"
"8001426","zoledronic acid","acide zolédronique","ADDED"
"8001215","meropenem","méropénem","ADDED"
"8001561","alteplase","altéplase","ADDED"
"8001675","nitisinone","nitisinone","ADDED"
"8000367","ciclesonide","ciclésonide","ADDED"
"8002313","proparacaine","proparacaïne","ADDED"
"8001783","fulvestrant","fulvestrant","ADDED"
"8001320","acetaminophen and chlorpheniramine and dextromethorphan and guaifenesin and pseudoephedrine","acétaminophène et chlorphéniramine et dextrométhorphane et guaïfénésine et pseudoéphédrine","ADDED"
"8002084","pyrantel","pyrantel","ADDED"
"8001969","topotecan","topotécan","ADDED"
"8000933","latanoprost and timolol","latanoprost et timolol","ADDED"
"8001511","posaconazole","posaconazole","ADDED"
"8002233","C1 esterase inhibitor human","inhibiteur de la C1 estérase humaine","ADDED"
"8002187","cyanocobalamin","cyanocobalamine","ADDED"
"8002050","pamabrom","pamabrom","ADDED"
"8001267","etidronate","étidronate","ADDED"
"8002192","ergocalciferol","ergocalciférol","ADDED"
"8001933","selenium","sélénium","ADDED"
"8000141","pravastatin","pravastatine","ADDED"
"8001216","micafungin","micafungine","ADDED"
"8002310","patiromer","patiromère","ADDED"
"8002036","norepinephrine","norépinéphrine","ADDED"
"8000782","meperidine","mépéridine","ADDED"
"8000018","medroxyprogesterone","médroxyprogestérone","ADDED"
"8002256","dinutuximab","dinutuximab","ADDED"
"8000250","trandolapril","trandolapril","ADDED"
"8001633","dimethicone","diméthicone","ADDED"
"8000346","escitalopram","escitalopram","ADDED"
"8001617","clobetasone","clobétasone","ADDED"
"8000348","pregabalin","prégabaline","ADDED"
"8001831","lenalidomide","lénalidomide","ADDED"
"8001851","mesna","mesna","ADDED"
"8002075","polyvinyl alcohol and povidone and tetrahydrozoline","alcool polyvinylique et povidone et tétrahydrozoline","ADDED"
"8001207","inosine pranobex","inosine pranobex","ADDED"
"8001357","chlorpromazine","chlorpromazine","ADDED"
"8001983","ustekinumab","ustékinumab","ADDED"
"8001126","canagliflozin","canagliflozine","ADDED"
"8002203","magnesium hydroxide and mineral oil heavy","hydroxyde de magnésium et huile minérale lourde","ADDED"
"8001556","alectinib","alectinib","ADDED"
"8001369","dextromethorphan and doxylamine","dextrométhorphane et doxylamine","ADDED"
"8001144","apomorphine","apomorphine","ADDED"
"8002198","irinotecan (conventional)","irinotécan (classique)","ADDED"
"8002329","trifarotene","trifarotène","ADDED"
"8001173","betamethasone valerate and gentamicin","valérate de bétaméthasone et gentamicine","ADDED"
"8001516","pyridostigmine","pyridostigmine","ADDED"
"8001772","etoposide","étoposide","ADDED"
"8002066","phentolamine","phentolamine","ADDED"
"8001802","idarubicin","idarubicine","ADDED"
"8001463","ethosuximide","éthosuximide","ADDED"
"8001236","tenofovir alafenamide","ténofovir alafénamide","ADDED"
"8001963","thyrotropin alfa","thyrotropine alfa","ADDED"
"8001730","cladribine","cladribine","ADDED"
"8001379","enoxaparin","énoxaparine","ADDED"
"8001911","lidocaine and tetracaine","lidocaïne et tétracaïne","ADDED"
"8001318","acetaminophen and chlorpheniramine","acétaminophène et chlorphéniramine","ADDED"
"8002190","drospirenone and ethinyl estradiol and levomefolic acid","drospirénone et éthinylestradiol et acide lévoméfolique","ADDED"
"8001417","propafenone","propafénone","ADDED"
"8000381","travoprost","travoprost","ADDED"
"8001447","dacarbazine","dacarbazine","ADDED"
"8000927","betamethasone dipropionate and calcipotriol","dipropionate de bétaméthasone et calcipotriol","ADDED"
"8000873","bumetanide","bumétanide","ADDED"
"8001883","acetaminophen and pheniramine and phenylephrine","acétaminophène et phéniramine et phényléphrine","ADDED"
"8001914","pheniramine and phenylephrine","phéniramine et phényléphrine","ADDED"
"8000169","ketorolac","kétorolac","ADDED"
"8001308","ursodiol","ursodiol","ADDED"
"8000081","timolol","timolol","ADDED"
"8001326","acetaminophen and dextromethorphan and diphenhydramine and guaifenesin and pseudoephedrine","acétaminophène et dextrométhorphane et diphenhydramine et guaïfénésine et pseudoéphédrine","ADDED"
"8000240","topiramate","topiramate","ADDED"
"8000024","amitriptyline","amitriptyline","ADDED"
"8001428","acetazolamide","acétazolamide","ADDED"
"8000109","lorazepam","lorazépam","ADDED"
"8000027","azathioprine","azathioprine","ADDED"
"8000285","methadone","méthadone","ADDED"
"8002222","carboxymethylcellulose and glycerin","carboxyméthylcellulose et glycérine","ADDED"
"8001090","umeclidinium and vilanterol","uméclidinium et vilantérol","ADDED"
"8001829","laronidase","laronidase","ADDED"
"8001854","methocarbamol","méthocarbamol","ADDED"
"8000180","diclofenac and misoprostol","diclofénac et misoprostol","ADDED"
"8000265","tolterodine","toltérodine","ADDED"
"8001967","tofacitinib","tofacitinib","ADDED"
"8001269","fludrocortisone","fludrocortisone","ADDED"
"8001993","vismodegib","vismodégib","ADDED"
"8000300","candesartan and hydrochlorothiazide","candésartan et hydrochlorothiazide","ADDED"
"8001762","epinephrine and lidocaine","épinéphrine et lidocaïne","ADDED"
"8001521","rufinamide","rufinamide","ADDED"
"8001485","inotuzumab ozogamicin","inotuzumab ozogamicine","ADDED"
"8001434","argatroban","argatroban","ADDED"
"8002064","pertuzumab","pertuzumab","ADDED"
"8000313","alfuzosin","alfuzosin","ADDED"
"8001937","sinecatechins","sinécatéchines","ADDED"
"8001068","ampicillin","ampicilline","ADDED"
"8000912","alcohol anhydrous and chlorhexidine","alcool anhydre et chlorhexidine","ADDED"
"8002061","pembrolizumab","pembrolizumab","ADDED"
"8002129","hexylresorcinol and levomenthol","hexylrésorcinol et lévomenthol","ADDED"
"8001310","atazanavir and cobicistat","atazanavir et cobicistat","ADDED"
"8002040","octreotide","octréotide","ADDED"
"8000817","alcohol anhydrous","alcool anhydre","ADDED"
"8001135","ocrelizumab","ocrélizumab","ADDED"
"8002176","ascorbic acid and dextromethorphan and pheniramine and phenylephrine","acide ascorbique et dextrométhorphane et phéniramine et phényléphrine","ADDED"
"8001938","sirolimus","sirolimus","ADDED"
"8001066","mepolizumab","mépolizumab","ADDED"
"8002153","polyethylene glycol 400 and propylene glycol","polyethylene glycol 400 et propylène glycol","ADDED"
"8000236","pantoprazole","pantoprazole","ADDED"
"8001677","orlistat","orlistat","ADDED"
"8002080","procarbazine","procarbazine","ADDED"
"8001766","epoprostenol","époprosténol","ADDED"
"8001251","colesevelam","colésévélam","ADDED"
"8002317","gilteritinib","giltéritinib","ADDED"
"8001704","bismuth subgallate","subgallate de bismuth","ADDED"
"8001932","secukinumab","sécukinumab","ADDED"
"8001984","vasopressin","vasopressine","ADDED"
"8001778","fluocinolone","fluocinolone","ADDED"
"8001416","procainamide","procaïnamide","ADDED"
"8001319","acetaminophen and chlorpheniramine and dextromethorphan","acétaminophène et chlorphéniramine et dextrométhorphane","ADDED"
"8001907","fomepizole","fomépizole","ADDED"
"8002325","entrectinib","entrectinib","ADDED"
"8000036","clindamycin","clindamycine","ADDED"
"8001427","acamprosate","acamprosate","ADDED"
"8000217","methotrexate","méthotrexate","ADDED"
"8001245","benzydamine","benzydamine","ADDED"
"8002082","protamine","protamine","ADDED"
"8002027","ivacaftor and tezacaftor","ivacaftor et tézacaftor","ADDED"
"8000931","trandolapril and verapamil","trandolapril et vérapamil","ADDED"
"8000067","benztropine","benztropine","ADDED"
"8001559","alitretinoin","alitrétinoïne","ADDED"
"8000926","brompheniramine and codeine and guaifenesin and phenylephrine","bromphéniramine et codéine et guaïfénésine et phényléphrine","ADDED"
"8001745","dexrazoxane","dexrazoxane","ADDED"
"8000809","chlorhexidine","chlorhexidine","ADDED"
"8001544","vigabatrin","vigabatrine","ADDED"
"8001877","sevelamer","sévélamer","ADDED"
"8002248","simoctocog alfa","simoctocog alfa","ADDED"
"8001303","ranibizumab","ranibizumab","ADDED"
"8001800","ibrutinib","ibrutinib","ADDED"
"8000812","hydrocortisone and zinc sulfate","hydrocortisone et sulfate de zinc","ADDED"
"8000219","oxybutynin","oxybutynine","ADDED"
"8001153","palonosetron","palonosétron","ADDED"
"8002019","cidofovir","cidofovir","ADDED"
"8001234","streptomycin","streptomycine","ADDED"
"8002031","menthol and pyrithione zinc","menthol et pyrithione zincique","ADDED"
"8001769","ergonovine","ergonovine","ADDED"
"8001732","clofarabine","clofarabine","ADDED"
"8000085","indomethacin","indométhacine","ADDED"
"8001621","crotamiton","crotamiton","ADDED"
"8001909","gramicidin and neomycin and nystatin and triamcinolone acetonide","gramicidine et néomycine et nystatine et acétonide de triamcinolone","ADDED"
