mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
"00015741","TAPAZOLE 5MG TABLET (méthimazole 5 mg comprimé oral) PALADIN LABS INC","méthimazole 5 mg comprimé oral","méthimazole","DELETED"
"00016055","CUPRIMINE (pénicillamine 250 mg capsule orale) BAUSCH HEALTH, CANADA INC.","pénicillamine 250 mg capsule orale","pénicillamine","DELETED"
"00020877","TEVA-AMPICILLIN (ampicilline (ampicilline trihydratée) 250 mg capsule orale) TEVA CANADA LIMITED","ampicilline 250 mg capsule orale","ampicilline","DELETED"
"00020885","TEVA-AMPICILLIN (ampicilline (ampicilline trihydratée) 500 mg capsule orale) TEVA CANADA LIMITED","ampicilline 500 mg capsule orale","ampicilline","DELETED"
"00021008","TEVA-QUININE (sulfate de quinine 200 mg capsule orale) TEVA CANADA LIMITED","sulfate de quinine 200 mg capsule orale","sulfate de quinine","DELETED"
"00021016","TEVA-QUININE (sulfate de quinine 300 mg capsule orale) TEVA CANADA LIMITED","sulfate de quinine 300 mg capsule orale","sulfate de quinine","DELETED"
"00021172","NOVO-RYTHRO ESTOLATE SUSPENSION (érythromycine (estolate d'érythromycine) 125 mg par 5 mL suspension orale) TEVA CANADA LIMITED","érythromycine (estolate d'érythromycine) 125 mg par 5 mL suspension orale","érythromycine","DELETED"
"00021261","TEVA-CHLOROQUINE (diphosphate de chloroquine 250 mg comprimé oral) TEVA CANADA LIMITED","diphosphate de chloroquine 250 mg comprimé oral","chloroquine","DELETED"
"00021288","TEVA-PHENIRAM (maléate de chlorphéniramine 4 mg comprimé oral) TEVA CANADA LIMITED","maléate de chlorphéniramine 4 mg comprimé oral","chlorphéniramine","DELETED"
"00021423","TEVA-DIMENATE (dimenhydrinate 50 mg comprimé oral) TEVA CANADA LIMITED","dimenhydrinate 50 mg comprimé oral","dimenhydrinate","DELETED"
"00021474","TEVA-HYDROCHLOROTHIAZIDE (hydrochlorothiazide 25 mg comprimé oral) TEVA CANADA LIMITED","hydrochlorothiazide 25 mg comprimé oral","hydrochlorothiazide","DELETED"
"00021482","TEVA-HYDROCHLOROTHIAZIDE (hydrochlorothiazide 50 mg comprimé oral) TEVA CANADA LIMITED","hydrochlorothiazide 50 mg comprimé oral","hydrochlorothiazide","DELETED"
"00021555","NOVO-NIDAZOL TAB 250MG (métronidazole 250 mg comprimé oral) NOVOPHARM LIMITED","métronidazole 250 mg comprimé oral","métronidazole","DELETED"
"00021695","TEVA-PREDNISONE (prednisone 5 mg comprimé oral) TEVA CANADA LIMITED","prednisone 5 mg comprimé oral","prednisone","DELETED"
"00022381","CORTROSYN INJ 0.25MG (tétracosactide 0,25 mg par fiole poudre pour solution injectable) AMPHASTAR PHARMACEUTICALS, INC.","tétracosactide 0,25 mg par fiole poudre pour solution injectable","tétracosactide","DELETED"
"00022772","DILANTIN (phénytoïne sodique 30 mg capsule orale) PFIZER CANADA ULC","phénytoïne sodique 30 mg capsule orale","phénytoïne sodique","DELETED"
"00022780","DILANTIN (phénytoïne sodique 100 mg capsule orale) PFIZER CANADA ULC","phénytoïne sodique 100 mg capsule orale","phénytoïne sodique","DELETED"
"00022799","ZARONTIN CAP 250MG (éthosuximide 250 mg capsule orale) ERFA CANADA 2012 INC","éthosuximide 250 mg capsule orale","éthosuximide","DELETED"
"00023442","DILANTIN-30 SUSPENSION (phénytoïne 30 mg par 5 mL suspension orale) PFIZER CANADA ULC","phénytoïne 30 mg par 5 mL suspension orale","phénytoïne (base)","DELETED"
"00023450","DILANTIN-125 SUSPENSION (phénytoïne 125 mg par 5 mL suspension orale) PFIZER CANADA ULC","phénytoïne 125 mg par 5 mL suspension orale","phénytoïne (base)","DELETED"
"00023485","ZARONTIN SYR 250MG/5ML (éthosuximide 250 mg par 5 mL sirop) ERFA CANADA 2012 INC","éthosuximide 250 mg par 5 mL sirop","éthosuximide","DELETED"
"00023698","DILANTIN INFATABS (phénytoïne 50 mg comprimé oral) PFIZER CANADA ULC","phénytoïne 50 mg comprimé oral","phénytoïne (base)","DELETED"
"00023760","NORLUTATE (acétate de noréthindrone 5 mg comprimé oral) ERFA CANADA 2012 INC","acétate de noréthindrone 5 mg comprimé oral","noréthindrone","DELETED"
"00023949","THYROID TAB 30MG (thyroïde 30 mg comprimé oral) ERFA CANADA 2012 INC","thyroïde 30 mg comprimé oral","thyroïde","DELETED"
"00023957","THYROID TAB 60MG (thyroïde 60 mg comprimé oral) ERFA CANADA 2012 INC","thyroïde 60 mg comprimé oral","thyroïde","DELETED"
"00023965","THYROID TAB 125MG (thyroïde 125 mg comprimé oral) ERFA CANADA 2012 INC","thyroïde 125 mg comprimé oral","thyroïde","DELETED"
"00024325","SINEQUAN (doxépine (chlorhydrate de doxépine) 10 mg capsule orale) AA PHARMA INC","doxépine (chlorhydrate de doxépine) 10 mg capsule orale","doxépine","DELETED"
"00024333","SINEQUAN (doxépine (chlorhydrate de doxépine) 25 mg capsule orale) AA PHARMA INC","doxépine (chlorhydrate de doxépine) 25 mg capsule orale","doxépine","DELETED"
"00024341","SINEQUAN (doxépine (chlorhydrate de doxépine) 50 mg capsule orale) AA PHARMA INC","doxépine (chlorhydrate de doxépine) 50 mg capsule orale","doxépine","DELETED"
"00024694","ATARAX SYRUP 2MG/ML (chlorhydrate d'hydroxyzine 10 mg par 5 mL sirop) ERFA CANADA 2012 INC","chlorhydrate d'hydroxyzine 10 mg par 5 mL sirop","hydroxyzine","DELETED"
"00026123","SENOKOT S (docusate sodique 50 mg et sennosides 8,6 mg comprimé oral) PURDUE PHARMA","docusate sodique 50 mg et sennosides 8,6 mg comprimé oral","docusate et sennosides","DELETED"
"00027243","DIHYDROERGOTAMINE (DHE), 1MG/ML (mésylate de dihydroergotamine 1 mg par 1 mL solution injectable ampoule) STERIMAX INC","mésylate de dihydroergotamine 1 mg par 1 mL solution injectable ampoule","dihydroergotamine","DELETED"
"00027944","VALISONE SCALP LOTION (bétaméthasone (valérate de bétaméthasone) 0,1 % lotion) VALEANT CANADA LP/VALEANT CANADA S.E.C.","bétaméthasone (valérate de bétaméthasone) 0,1 % lotion","valérate de bétaméthasone","DELETED"
"00028096","CELESTONE SOLUSPAN (acétate de bétaméthasone 3 mg par mL et bétaméthasone (phosphate sodique de bétaméthasone) 3 mg par mL suspension injectable) MERCK CANADA INC","acétate de bétaméthasone 3 mg par mL et bétaméthasone (phosphate sodique de bétaméthasone) 3 mg par mL suspension injectable","acétate de bétaméthasone et bétaméthasone (base)","DELETED"
"00028606","ALDACTONE 25 MG (spironolactone 25 mg comprimé oral) PFIZER CANADA ULC","spironolactone 25 mg comprimé oral","spironolactone","DELETED"
"00029246","DELATESTRYL (énanthate de testostérone 1000 mg par 5 mL solution injectable ampoule) BAUSCH HEALTH, CANADA INC.","énanthate de testostérone 1000 mg par 5 mL solution injectable ampoule","testostérone","DELETED"
"00030570","DALACIN C 150 MG (clindamycine (chlorhydrate de clindamycine) 150 mg capsule orale) PFIZER CANADA ULC","clindamycine (chlorhydrate de clindamycine) 150 mg capsule orale","clindamycine","DELETED"
"00030600","SOLU-CORTEF 100 MG ACT-O-VIAL (hydrocortisone (succinate sodique d'hydrocortisone) 100 mg poudre pour solution injectable avec solution diluante par fiole) PFIZER CANADA ULC","hydrocortisone (succinate sodique d'hydrocortisone) 100 mg poudre pour solution injectable avec solution diluante par fiole","hydrocortisone","DELETED"
"00030619","SOLU-CORTEF 250 MG ACT-O-VIAL (hydrocortisone (succinate sodique d'hydrocortisone) 250 mg poudre pour solution injectable avec solution diluante par fiole) PFIZER CANADA ULC","hydrocortisone (succinate sodique d'hydrocortisone) 250 mg poudre pour solution injectable avec solution diluante par fiole","hydrocortisone","DELETED"
"00030627","SOLU-CORTEF 500 MG ACT-O-VIAL (hydrocortisone (succinate sodique d'hydrocortisone) 500 mg poudre pour solution injectable avec solution diluante par fiole) PFIZER CANADA ULC","hydrocortisone (succinate sodique d'hydrocortisone) 500 mg poudre pour solution injectable avec solution diluante par fiole","hydrocortisone","DELETED"
"00030635","SOLU-CORTEF 1 GM ACT-O-VIAL (hydrocortisone (succinate sodique d'hydrocortisone) 1 g poudre pour solution injectable avec solution diluante par fiole) PFIZER CANADA ULC","hydrocortisone (succinate sodique d'hydrocortisone) 1 g poudre pour solution injectable avec solution diluante par fiole","hydrocortisone","DELETED"
"00030678","SOLU-MEDROL (méthylprednisolone (succinate sodique de méthylprednisolone) 500 mg par fiole poudre pour solution injectable avec solution diluante) PFIZER CANADA ULC","méthylprednisolone (succinate sodique de méthylprednisolone) 500 mg par fiole poudre pour solution injectable avec solution diluante","méthylprednisolone (base)","DELETED"
"00030708","BACITRACIN USP (bacitracine 50000 unité par fiole poudre pour solution injectable) PFIZER CANADA ULC","bacitracine 50000 unité par fiole poudre pour solution injectable","bacitracine","DELETED"
"00030732","LINCOCIN (lincomycine (chlorhydrate de lincomycine) 600 mg par 2 mL solution injectable fiole) PFIZER CANADA ULC","lincomycine (chlorhydrate de lincomycine) 600 mg par 2 mL solution injectable fiole","lincomycine","DELETED"
"00030759","DEPO-MEDROL 40 MG/ML (acétate de méthylprednisolone 40 mg par 1 mL suspension injectable fiole) PFIZER CANADA ULC","acétate de méthylprednisolone 40 mg par 1 mL suspension injectable fiole","acétate de méthylprednisolone","DELETED"
"00030767","DEPO-MEDROL 80 MG/ML (acétate de méthylprednisolone 80 mg par 1 mL suspension injectable fiole) PFIZER CANADA ULC","acétate de méthylprednisolone 80 mg par 1 mL suspension injectable fiole","acétate de méthylprednisolone","DELETED"
"00030783","DEPO-TESTOSTERONE INJ 100MG/ML (cypionate de testostérone 1000 mg par 10 mL solution injectable fiole) PFIZER CANADA ULC","cypionate de testostérone 1000 mg par 10 mL solution injectable fiole","testostérone","DELETED"
"00030848","DEPO-PROVERA STERILE AQUEOUS SUSPENSION 50 MG/ML (acétate de médroxyprogestérone 250 mg par 5 mL suspension injectable fiole) PFIZER CANADA ULC","acétate de médroxyprogestérone 250 mg par 5 mL suspension injectable fiole","médroxyprogestérone","DELETED"
"00030910","CORTEF TABLETS 10MG (hydrocortisone 10 mg comprimé oral) PFIZER CANADA ULC","hydrocortisone 10 mg comprimé oral","hydrocortisone","DELETED"
"00030929","CORTEF TABLETS 20 MG (hydrocortisone 20 mg comprimé oral) PFIZER CANADA ULC","hydrocortisone 20 mg comprimé oral","hydrocortisone","DELETED"
"00030937","PROVERA 5MG TABLETS (acétate de médroxyprogestérone 5 mg comprimé oral) PFIZER CANADA ULC","acétate de médroxyprogestérone 5 mg comprimé oral","médroxyprogestérone","DELETED"
"00030988","MEDROL 4 MG (méthylprednisolone 4 mg comprimé oral) PFIZER CANADA ULC","méthylprednisolone 4 mg comprimé oral","méthylprednisolone (base)","DELETED"
"00035017","ISOPTO ATROPINE (sulfate d'atropine 1 % gouttes ophtalmiques) ALCON CANADA INC","sulfate d'atropine 1 % gouttes ophtalmiques","atropine","DELETED"
"00035076","ALCAINE (chlorhydrate de proparacaïne 0,5 % gouttes ophtalmiques) ALCON CANADA INC","chlorhydrate de proparacaïne 0,5 % gouttes ophtalmiques","proparacaïne","DELETED"
"00035645","KEFLEX (céphalexine 250 mg par 5 mL suspension orale) PENDOPHARM DIVISION OF PHARMASCIENCE INC","céphalexine 250 mg par 5 mL suspension orale","céphalexine","DELETED"
"00036129","MEDROL 16 MG (méthylprednisolone 16 mg comprimé oral) PFIZER CANADA ULC","méthylprednisolone 16 mg comprimé oral","méthylprednisolone (base)","DELETED"
"00036137","SOLU-MEDROL (méthylprednisolone (succinate sodique de méthylprednisolone) 1 g par fiole poudre pour solution injectable avec solution diluante) PFIZER CANADA ULC","méthylprednisolone (succinate sodique de méthylprednisolone) 1 g par fiole poudre pour solution injectable avec solution diluante","méthylprednisolone (base)","DELETED"
"00036323","LOMOTIL (sulfate d'atropine 0,025 mg et chlorhydrate de diphénoxylate 2,5 mg comprimé oral) PFIZER CANADA ULC","sulfate d'atropine 0,025 mg et chlorhydrate de diphénoxylate 2,5 mg comprimé oral","atropine et diphénoxylate","DELETED"
"00037400","NOVO-TRIPTYN TAB 10MG (chlorhydrate d'amitriptyline 10 mg comprimé oral) NOVOPHARM LIMITED","chlorhydrate d'amitriptyline 10 mg comprimé oral","amitriptyline","DELETED"
"00037419","NOVO-TRIPTYN TAB 25MG (chlorhydrate d'amitriptyline 25 mg comprimé oral) NOVOPHARM LIMITED","chlorhydrate d'amitriptyline 25 mg comprimé oral","amitriptyline","DELETED"
"00037427","NOVO-TRIPTYN TAB 50MG (chlorhydrate d'amitriptyline 50 mg comprimé oral) NOVOPHARM LIMITED","chlorhydrate d'amitriptyline 50 mg comprimé oral","amitriptyline","DELETED"
"00037435","NOVO-PHENYTOIN CAP 100MG (phénytoïne sodique 100 mg capsule orale) NOVOPHARM LIMITED","phénytoïne sodique 100 mg capsule orale","phénytoïne sodique","DELETED"
"00037605","MICRONOR TABLETS 28-DAY (noréthindrone 0,35 mg comprimé oral) JANSSEN INC","noréthindrone 0,35 mg comprimé oral","noréthindrone","DELETED"
"00037613","NITROSTAT (nitroglycérine 0,3 mg comprimé sublingual) PFIZER CANADA ULC","nitroglycérine 0,3 mg comprimé sublingual","nitroglycérine","DELETED"
"00037621","NITROSTAT (nitroglycérine 0,6 mg comprimé sublingual) PFIZER CANADA ULC","nitroglycérine 0,6 mg comprimé sublingual","nitroglycérine","DELETED"
"00038016","MANNITOL INJECTION USP (mannitol 20 % solution injectable 500 mL sac) ICU MEDICAL CANADA INC","mannitol 20 % solution injectable 500 mL sac","mannitol","DELETED"
"00038024","MANNITOL INJECTION USP (mannitol 25 % solution injectable 50 mL fiole) PFIZER CANADA ULC","mannitol 25 % solution injectable 50 mL fiole","mannitol","DELETED"
"00038121","EPHEDRINE SULFATE INJECTION USP (sulfate d'éphédrine 50 mg par 1 mL solution injectable ampoule) PFIZER CANADA ULC","sulfate d'éphédrine 50 mg par 1 mL solution injectable ampoule","éphédrine","DELETED"
"00040851","PMS-ASA (acide acétylsalicylique 325 mg comprimé oral) PHARMASCIENCE INC","acide acétylsalicylique 325 mg comprimé oral","acide acétylsalicylique","DELETED"
"00042544","MIOSTAT OPHTHALMIC LIQ 0.01% (carbachol 0,01 % solution injectable 1,5 mL fiole) ALCON CANADA INC","carbachol 0,01 % solution injectable 1,5 mL fiole","carbachol","DELETED"
"00042560","MAXIDEX (dexaméthasone 0,1 % gouttes ophtalmiques) NOVARTIS PHARMACEUTICALS CANADA INC","dexaméthasone 0,1 % gouttes ophtalmiques","dexaméthasone (base)","DELETED"
"00042579","MAXIDEX (dexaméthasone 0,1 % pommade ophtalmique) NOVARTIS PHARMACEUTICALS CANADA INC","dexaméthasone 0,1 % pommade ophtalmique","dexaméthasone (base)","DELETED"
"00042676","MAXITROL (dexaméthasone 0,1 % et néomycine (sulfate de néomycine) 3,5 mg par mL et polymyxine B (sulfate de polymyxine B) 6000 unité par mL gouttes ophtalmiques) NOVARTIS PHARMACEUTICALS CANADA INC","dexaméthasone 0,1 % et néomycine (sulfate de néomycine) 3,5 mg par mL et polymyxine B (sulfate de polymyxine B) 6000 unité par mL gouttes ophtalmiques","dexaméthasone (base) et néomycine et polymyxine B","DELETED"
"00050024","CODEINE PHOSPHATE SYRUP (phosphate de codéine 25 mg par 5 mL sirop) LABORATOIRE ATLAS INC","phosphate de codéine 25 mg par 5 mL sirop","codéine","DELETED"
"00050466","METHYLENE BLEU LIQ 1% (bleu de méthylène 10 mg par mL solution orale) LABORATOIRE ATLAS INC","bleu de méthylène 10 mg par mL solution orale","bleu de méthylène","DELETED"
"00050474","METHYLENE BLEU LIQ 2% (bleu de méthylène 20 mg par mL solution orale) LABORATOIRE ATLAS INC","bleu de méthylène 20 mg par mL solution orale","bleu de méthylène","DELETED"
"00050520","MINERALE LEGERE HUILE (huile minérale légère 100 % liquide cutané) LABORATOIRE ATLAS INC","huile minérale légère 100 % liquide cutané","huile minérale légère","DELETED"
"00050857","GENTIANE VIOLET LIQ TOP (violet de gentiane 1 % solution pour application cutanée) LABORATOIRE ATLAS INC","violet de gentiane 1 % solution pour application cutanée","violet de gentiane","DELETED"
"00060313","ANTICOAGULANT SOD CITRATE SOLTN 4GM/100ML (citrate de sodium 4 g par 100 mL solution anticoagulante et de conservation du sang humain) BAXTER CORPORATION","citrate de sodium 4 g par 100 mL solution anticoagulante et de conservation du sang humain","citrate de sodium","DELETED"
"00060410","OSMITROL 10% INJ USP (mannitol 10 % solution injectable 1000 mL sac) BAXTER CORPORATION","mannitol 10 % solution injectable 1000 mL sac","mannitol","DELETED"
"00060437","OSMITROL 20% INJ USP (mannitol 20 % solution injectable 500 mL sac) BAXTER CORPORATION","mannitol 20 % solution injectable 500 mL sac","mannitol","DELETED"
"00065927","NEO-LARYNGOBIS (dipropylacétate de bismuth 135 mg suppositoire) TEVA CANADA LIMITED","dipropylacétate de bismuth 135 mg suppositoire","dipropylacétate de bismuth","DELETED"
"00074454","LOCACORTEN VIOFORM EARDROPS (clioquinol 1 % et pivalate de fluméthasone 0,02 % gouttes otiques) PALADIN LABS INC","clioquinol 1 % et pivalate de fluméthasone 0,02 % gouttes otiques","clioquinol et fluméthasone","DELETED"
"00074462","LOCACORTEN VIOFORM (clioquinol 3 % et pivalate de fluméthasone 0,02 % crème cutanée) PALADIN LABS INC","clioquinol 3 % et pivalate de fluméthasone 0,02 % crème cutanée","clioquinol et fluméthasone","DELETED"
"00074500","VIOFORM HYDROCORTISONE (clioquinol 3 % et hydrocortisone 1 % crème cutanée) PALADIN LABS INC","clioquinol 3 % et hydrocortisone 1 % crème cutanée","clioquinol et hydrocortisone","DELETED"
"00107875","FLEET ENEMA MINERAL OIL (huile minérale lourde 100 % liquide rectal) C B FLEET COMPANY INC","huile minérale lourde 100 % liquide rectal","huile minérale lourde","DELETED"
"00115630","LIBRAX (chlorhydrate de chlordiazépoxide 5 mg et bromure de clidinium 2,5 mg capsule orale) BAUSCH HEALTH, CANADA INC.","chlorhydrate de chlordiazépoxide 5 mg et bromure de clidinium 2,5 mg capsule orale","chlordiazépoxide et clidinium","DELETED"
"00116815","DIOVOL PLUS SUSPENSION (hydroxyde d'aluminium 165 mg par 5 mL et hydroxyde de magnésium 200 mg par 5 mL et siméticone 25 mg par 5 mL suspension orale) CHURCH & DWIGHT CANADA CORP","hydroxyde d'aluminium 165 mg par 5 mL et hydroxyde de magnésium 200 mg par 5 mL et siméticone 25 mg par 5 mL suspension orale","hydroxyde d'aluminium et hydroxyde de magnésium et siméticone","DELETED"
"00116882","DIOVOL PLUS TABLETS (aluminium magnésium hydroxyde carbonate 300 mg et hydroxyde de magnésium 100 mg et siméticone 25 mg comprimé oral) CHURCH & DWIGHT CANADA CORP","aluminium magnésium hydroxyde carbonate 300 mg et hydroxyde de magnésium 100 mg et siméticone 25 mg comprimé oral","aluminium magnésium hydroxyde carbonate et hydroxyde de magnésium et siméticone","DELETED"
"00125083","DILAUDID (chlorhydrate d'hydromorphone 2 mg comprimé oral) PURDUE PHARMA","chlorhydrate d'hydromorphone 2 mg comprimé oral","hydromorphone","DELETED"
"00125121","DILAUDID (chlorhydrate d'hydromorphone 4 mg comprimé oral) PURDUE PHARMA","chlorhydrate d'hydromorphone 4 mg comprimé oral","hydromorphone","DELETED"
"00151866","OCTOCAINE HCL 2% EPINEPHRINE 1:100000 (épinéphrine (bitartrate d'épinéphrine) 0,01 mg par mL et chlorhydrate de lidocaïne 20 mg par mL solution injectable 1,8 mL cartouche) NOVOCOL PHARMACEUTICAL OF CANADA INC","épinéphrine (bitartrate d'épinéphrine) 0,01 mg par mL et chlorhydrate de lidocaïne 20 mg par mL solution injectable 1,8 mL cartouche","épinéphrine et lidocaïne","DELETED"
