ntp_code,ntp_formal_name,ntp_fr_description,changes
"9000040","quinine sulfate 300 mg oral capsule","sulfate de quinine 300 mg capsule orale","DELETED"
"9000041","triamcinolone acetonide 50 mg per 5 mL suspension for injection vial","acétonide de triamcinolone 50 mg par 5 mL suspension injectable fiole","DELETED"
"9000042","hydrocortisone (hydrocortisone sodium succinate) 1 g per vial powder for solution for injection","hydrocortisone (succinate sodique d'hydrocortisone) 1 g par fiole poudre pour solution injectable","DELETED"
"9000043","hydrochlorothiazide 25 mg oral tablet","hydrochlorothiazide 25 mg comprimé oral","DELETED"
"9000044","hydrochlorothiazide 50 mg oral tablet","hydrochlorothiazide 50 mg comprimé oral","DELETED"
"9000045","phenytoin 30 mg per 5 mL oral suspension","phénytoïne 30 mg par 5 mL suspension orale","DELETED"
"9000046","amitriptyline hydrochloride 50 mg oral tablet","chlorhydrate d'amitriptyline 50 mg comprimé oral","DELETED"
"9000047","carbamazepine 200 mg oral tablet","carbamazépine 200 mg comprimé oral","DELETED"
"9000048","clindamycin (clindamycin hydrochloride) 150 mg oral capsule","clindamycine (chlorhydrate de clindamycine) 150 mg capsule orale","DELETED"
"9000049","erythromycin (erythromycin estolate) 125 mg per 5 mL oral suspension","érythromycine (estolate d'érythromycine) 125 mg par 5 mL suspension orale","DELETED"
"9000050","metronidazole 10 % vaginal cream","métronidazole 10 % crème vaginale","DELETED"
"9000051","pentazocine (pentazocine hydrochloride) 50 mg oral tablet","pentazocine (chlorhydrate de pentazocine) 50 mg comprimé oral","DELETED"
"9000054","lithium carbonate 300 mg oral capsule","carbonate de lithium 300 mg capsule orale","DELETED"
"9000055","metronidazole 250 mg oral tablet","métronidazole 250 mg comprimé oral","DELETED"
"9000056","amitriptyline hydrochloride 25 mg oral tablet","chlorhydrate d'amitriptyline 25 mg comprimé oral","DELETED"
"9000057","cephalexin 500 mg oral tablet","céphalexine 500 mg comprimé oral","DELETED"
"9000059","ibuprofen 200 mg oral tablet","ibuprofène 200 mg comprimé oral","DELETED"
"9000062","norethindrone 0.35 mg oral tablet","noréthindrone 0,35 mg comprimé oral","DELETED"
"9000063","prednisone 50 mg oral tablet","prednisone 50 mg comprimé oral","DELETED"
"9000064","clindamycin (clindamycin phosphate) 300 mg per 2 mL solution for injection vial","clindamycine (phosphate de clindamycine) 300 mg par 2 mL solution injectable fiole","DELETED"
"9000065","clindamycin (clindamycin phosphate) 600 mg per 4 mL solution for injection vial","clindamycine (phosphate de clindamycine) 600 mg par 4 mL solution injectable fiole","DELETED"
"9000067","clindamycin (clindamycin phosphate) 900 mg per 6 mL solution for injection vial","clindamycine (phosphate de clindamycine) 900 mg par 6 mL solution injectable fiole","DELETED"
"9000068","erythromycin (erythromycin estolate) 250 mg per 5 mL oral suspension","érythromycine (estolate d'érythromycine) 250 mg par 5 mL suspension orale","DELETED"
"9000069","oxycodone hydrochloride 10 mg suppository","chlorhydrate d'oxycodone 10 mg suppositoire","DELETED"
"9000070","oxycodone hydrochloride 20 mg suppository","chlorhydrate d'oxycodone 20 mg suppositoire","DELETED"
"9000071","triamcinolone acetonide 200 mg per 5 mL suspension for injection vial","acétonide de triamcinolone 200 mg par 5 mL suspension injectable fiole","DELETED"
"9000072","triamcinolone acetonide 40 mg per 1 mL suspension for injection vial","acétonide de triamcinolone 40 mg par 1 mL suspension injectable fiole","DELETED"
"9000073","allopurinol 300 mg oral tablet","allopurinol 300 mg comprimé oral","DELETED"
"9000074","colchicine 0.6 mg oral tablet","colchicine 0,6 mg comprimé oral","DELETED"
"9000075","diazepam 5 mg oral tablet","diazépam 5 mg comprimé oral","DELETED"
"9000078","levothyroxine sodium 150 mcg oral tablet","lévothyroxine sodique 150 mcg comprimé oral","DELETED"
"9000079","nitrofurantoin 100 mg oral tablet","nitrofurantoïne 100 mg comprimé oral","DELETED"
"9000080","nitrofurantoin 50 mg oral tablet","nitrofurantoïne 50 mg comprimé oral","DELETED"
"9000081","prednisolone acetate 0.12 % ophthalmic drops","acétate de prednisolone 0,12 % gouttes ophtalmiques","DELETED"
"9000082","prednisolone acetate 1 % ophthalmic drops","acétate de prednisolone 1 % gouttes ophtalmiques","DELETED"
"9000083","acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 15 mg oral tablet","acétaminophène 325 mg et citrate de caféine 30 mg et phosphate de codéine 15 mg comprimé oral","DELETED"
"9000084","acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 30 mg oral tablet","acétaminophène 325 mg et citrate de caféine 30 mg et phosphate de codéine 30 mg comprimé oral","DELETED"
"9000085","acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 8 mg oral tablet","acétaminophène 325 mg et citrate de caféine 30 mg et phosphate de codéine 8 mg comprimé oral","DELETED"
"9000086","betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream","bétaméthasone (dipropionate de bétaméthasone) 0,05 % crème cutanée","DELETED"
"9000087","carbidopa 25 mg and levodopa 250 mg oral tablet","carbidopa 25 mg et lévodopa 250 mg comprimé oral","DELETED"
"9000089","folic acid 25 mg oral tablet","acide folique 25 mg comprimé oral","DELETED"
"9000090","spironolactone 100 mg oral tablet","spironolactone 100 mg comprimé oral","DELETED"
"9000091","betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment","bétaméthasone (dipropionate de bétaméthasone) 0,05 % pommade cutanée","DELETED"
"9000094","acetaminophen 325 mg and oxycodone hydrochloride 5 mg oral tablet","acétaminophène 325 mg et chlorhydrate d'oxycodone 5 mg comprimé oral","DELETED"
"9000095","betamethasone (betamethasone dipropionate) 0.05 % lotion","bétaméthasone (dipropionate de bétaméthasone) 0,05 % lotion","DELETED"
"9000096","cephalexin 250 mg oral tablet","céphalexine 250 mg comprimé oral","DELETED"
"9000097","clonazepam 0.5 mg oral tablet","clonazépam 0,5 mg comprimé oral","DELETED"
"9000098","clonazepam 2 mg oral tablet","clonazépam 2 mg comprimé oral","DELETED"
"9000099","dexamethasone 0.1 % ophthalmic drops","dexaméthasone 0,1 % gouttes ophtalmiques","DELETED"
"9000100","metoprolol tartrate 100 mg oral tablet","tartrate de métoprolol 100 mg comprimé oral","DELETED"
"9000101","metoprolol tartrate 50 mg oral tablet","tartrate de métoprolol 50 mg comprimé oral","DELETED"
"9000103","acetaminophen 300 mg and codeine phosphate 60 mg oral tablet","acétaminophène 300 mg et phosphate de codéine 60 mg comprimé oral","DELETED"
"9000104","baclofen 10 mg oral tablet","baclofène 10 mg comprimé oral","DELETED"
"9000105","benztropine mesylate 2 mg oral tablet","mésylate de benztropine 2 mg comprimé oral","DELETED"
"9000107","codeine phosphate 30 mg per 1 mL solution for injection ampoule","phosphate de codéine 30 mg par 1 mL solution injectable ampoule","DELETED"
"9000108","diazepam 10 mg oral tablet","diazépam 10 mg comprimé oral","DELETED"
"9000109","folic acid 5 mg oral tablet","acide folique 5 mg comprimé oral","DELETED"
"9000111","morphine sulfate 15 mg per 1 mL solution for injection ampoule","sulfate de morphine 15 mg par 1 mL solution injectable ampoule","DELETED"
"9000112","prednisone 1 mg oral tablet","prednisone 1 mg comprimé oral","DELETED"
"9000114","amitriptyline hydrochloride 75 mg oral tablet","chlorhydrate d'amitriptyline 75 mg comprimé oral","DELETED"
"9000119","betamethasone (betamethasone valerate) 0.05 % cutaneous cream","bétaméthasone (valérate de bétaméthasone) 0,05 % crème cutanée","DELETED"
"9000120","betamethasone (betamethasone valerate) 0.05 % cutaneous ointment","bétaméthasone (valérate de bétaméthasone) 0,05 % pommade cutanée","DELETED"
"9000121","betamethasone (betamethasone valerate) 0.1 % lotion","bétaméthasone (valérate de bétaméthasone) 0,1 % lotion","DELETED"
"9000123","calcitriol 0.25 mcg oral capsule","calcitriol 0,25 mcg capsule orale","DELETED"
"9000124","calcitriol 0.5 mcg oral capsule","calcitriol 0,5 mcg capsule orale","DELETED"
"9000125","carbidopa 10 mg and levodopa 100 mg oral tablet","carbidopa 10 mg et lévodopa 100 mg comprimé oral","DELETED"
"9000126","cephalexin 250 mg oral capsule","céphalexine 250 mg capsule orale","DELETED"
"9000127","cephalexin 500 mg oral capsule","céphalexine 500 mg capsule orale","DELETED"
"9000128","diazepam 2 mg oral tablet","diazépam 2 mg comprimé oral","DELETED"
"9000129","hydrochlorothiazide 100 mg oral tablet","hydrochlorothiazide 100 mg comprimé oral","DELETED"
"9000130","lithium carbonate 150 mg oral capsule","carbonate de lithium 150 mg capsule orale","DELETED"
"9000131","metronidazole 500 mg oral capsule","métronidazole 500 mg capsule orale","DELETED"
"9000132","nystatin 100000 unit per g cutaneous cream","nystatine 100000 unité par g crème cutanée","DELETED"
"9000133","nystatin 100000 unit per g cutaneous ointment","nystatine 100000 unité par g pommade cutanée","DELETED"
"9000134","nystatin 25000 unit per g vaginal cream","nystatine 25000 unité par g crème vaginale","DELETED"
"9000135","oxazepam 10 mg oral tablet","oxazépam 10 mg comprimé oral","DELETED"
"9000136","oxazepam 15 mg oral tablet","oxazépam 15 mg comprimé oral","DELETED"
"9000137","oxazepam 30 mg oral tablet","oxazépam 30 mg comprimé oral","DELETED"
"9000138","sulfamethoxazole 100 mg and trimethoprim 20 mg oral tablet","sulfaméthoxazole 100 mg et triméthoprime 20 mg comprimé oral","DELETED"
"9000139","sulfamethoxazole 400 mg and trimethoprim 80 mg oral tablet","sulfaméthoxazole 400 mg et triméthoprime 80 mg comprimé oral","DELETED"
"9000140","sulfamethoxazole 800 mg and trimethoprim 160 mg oral tablet","sulfaméthoxazole 800 mg et triméthoprime 160 mg comprimé oral","DELETED"
"9000141","timolol (timolol maleate) 0.5 % ophthalmic drops","timolol (maléate de timolol) 0,5 % gouttes ophtalmiques","DELETED"
"9000142","triamcinolone acetonide 0.025 % cutaneous cream","acétonide de triamcinolone 0,025 % crème cutanée","DELETED"
"9000143","triamcinolone acetonide 0.1 % cutaneous cream","acétonide de triamcinolone 0,1 % crème cutanée","DELETED"
"9000144","carbidopa 25 mg and levodopa 100 mg oral tablet","carbidopa 25 mg et lévodopa 100 mg comprimé oral","DELETED"
"9000145","diazepam 20 mg per 2 mL solution for injection ampoule",NA,"ntp_fr_description: ""diazépam 20 mg par 2 mL solution injectable ampoule"" -> NULL"
"9000146","diclofenac sodium 50 mg gastro-resistant tablet","diclofénac sodique 50 mg comprimé gastrorésistant","DELETED"
"9000149","haloperidol 0.5 mg oral tablet","halopéridol 0,5 mg comprimé oral","DELETED"
"9000150","haloperidol 1 mg oral tablet","halopéridol 1 mg comprimé oral","DELETED"
"9000151","indomethacin 25 mg oral capsule","indométhacine 25 mg capsule orale","DELETED"
"9000152","indomethacin 50 mg oral capsule","indométhacine 50 mg capsule orale","DELETED"
"9000153","oxycodone hydrochloride 10 mg oral tablet","chlorhydrate d'oxycodone 10 mg comprimé oral","DELETED"
"9000154","propranolol hydrochloride 10 mg oral tablet","chlorhydrate de propranolol 10 mg comprimé oral","DELETED"
"9000155","propranolol hydrochloride 40 mg oral tablet","chlorhydrate de propranolol 40 mg comprimé oral","DELETED"
"9000156","propranolol hydrochloride 80 mg oral tablet","chlorhydrate de propranolol 80 mg comprimé oral","DELETED"
"9000157","temazepam 15 mg oral capsule","témazépam 15 mg capsule orale","DELETED"
"9000158","temazepam 30 mg oral capsule","témazépam 30 mg capsule orale","DELETED"
"9000159","allopurinol 100 mg oral tablet","allopurinol 100 mg comprimé oral","DELETED"
"9000160","allopurinol 200 mg oral tablet","allopurinol 200 mg comprimé oral","DELETED"
"9000161","alprazolam 0.25 mg oral tablet","alprazolam 0,25 mg comprimé oral","DELETED"
"9000162","alprazolam 0.5 mg oral tablet","alprazolam 0,5 mg comprimé oral","DELETED"
"9000163","betamethasone (betamethasone valerate) 0.1 % cutaneous cream","bétaméthasone (valérate de bétaméthasone) 0,1 % crème cutanée","DELETED"
"9000164","bromazepam 3 mg oral tablet","bromazépam 3 mg comprimé oral","DELETED"
"9000165","bromazepam 6 mg oral tablet","bromazépam 6 mg comprimé oral","DELETED"
"9000166","codeine phosphate 60 mg per 1 mL solution for injection ampoule","phosphate de codéine 60 mg par 1 mL solution injectable ampoule","DELETED"
"9000167","erythromycin (erythromycin stearate) 250 mg oral tablet","érythromycine (stéarate d'érythromycine) 250 mg comprimé oral","DELETED"
"9000168","flurazepam hydrochloride 15 mg oral capsule","chlorhydrate de flurazépam 15 mg capsule orale","DELETED"
"9000169","flurazepam hydrochloride 30 mg oral capsule","chlorhydrate de flurazépam 30 mg capsule orale","DELETED"
"9000172","hydrochlorothiazide 25 mg and triamterene 50 mg oral tablet","hydrochlorothiazide 25 mg et triamtérène 50 mg comprimé oral","DELETED"
"9000173","propranolol hydrochloride 120 mg oral tablet","chlorhydrate de propranolol 120 mg comprimé oral","DELETED"
"9000174","acyclovir 5 % cutaneous ointment","acyclovir 5 % pommade cutanée","DELETED"
"9000177","indapamide 2.5 mg oral tablet","indapamide 2,5 mg comprimé oral","DELETED"
"9000178","naproxen 125 mg oral tablet","naproxène 125 mg comprimé oral","DELETED"
"9000179","naproxen 250 mg oral tablet","naproxène 250 mg comprimé oral","DELETED"
"9000180","sulfamethoxazole 400 mg per 5 mL and trimethoprim 80 mg per 5 mL solution for injection ampoule","sulfaméthoxazole 400 mg par 5 mL et triméthoprime 80 mg par 5 mL solution injectable ampoule","DELETED"
"9000181","codeine phosphate 15 mg oral tablet","phosphate de codéine 15 mg comprimé oral","DELETED"
"9000182","codeine phosphate 30 mg oral tablet","phosphate de codéine 30 mg comprimé oral","DELETED"
"9000183","conjugated estrogens 1.25 mg oral tablet","oestrogènes conjugués 1,25 mg comprimé oral","DELETED"
"9000184","erythromycin 250 mg gastro-resistant capsule","érythromycine 250 mg capsule gastrorésistante","DELETED"
"9000186","haloperidol 2 mg per mL oral solution","halopéridol 2 mg par mL solution orale","DELETED"
"9000187","hydrocortisone 2.5 % cutaneous cream","hydrocortisone 2,5 % crème cutanée","DELETED"
"9000188","hydrocortisone acetate 10 % rectal foam","acétate d'hydrocortisone 10 % mousse rectale","DELETED"
"9000189","ibuprofen 300 mg oral tablet","ibuprofène 300 mg comprimé oral","DELETED"
"9000190","ibuprofen 400 mg oral tablet","ibuprofène 400 mg comprimé oral","DELETED"
"9000191","metoprolol tartrate 200 mg prolonged-release oral tablet","tartrate de métoprolol 200 mg comprimé oral à libération prolongée","DELETED"
"9000192","naproxen 375 mg oral tablet","naproxène 375 mg comprimé oral","DELETED"
"9000193","naproxen 500 mg oral tablet","naproxène 500 mg comprimé oral","DELETED"
"9000194","acetaminophen 300 mg and codeine phosphate 30 mg oral tablet","acétaminophène 300 mg et phosphate de codéine 30 mg comprimé oral","DELETED"
"9000195","acetylsalicylic acid 325 mg and oxycodone hydrochloride 5 mg oral tablet","acide acétylsalicylique 325 mg et chlorhydrate d'oxycodone 5 mg comprimé oral","DELETED"
"9000199","fusidic acid 2 % cutaneous cream","acide fusidique 2 % crème cutanée","DELETED"
"9000200","haloperidol 5 mg oral tablet","halopéridol 5 mg comprimé oral","DELETED"
"9000201","hydromorphone hydrochloride 10 mg per 1 mL solution for injection vial","chlorhydrate d'hydromorphone 10 mg par 1 mL solution injectable fiole","DELETED"
"9000202","hydromorphone hydrochloride 2 mg oral tablet","chlorhydrate d'hydromorphone 2 mg comprimé oral","DELETED"
"9000203","hydromorphone hydrochloride 2 mg per 1 mL solution for injection ampoule","chlorhydrate d'hydromorphone 2 mg par 1 mL solution injectable ampoule","DELETED"
"9000204","hydromorphone hydrochloride 4 mg oral tablet","chlorhydrate d'hydromorphone 4 mg comprimé oral","DELETED"
"9000206","hydromorphone hydrochloride 50 mg per 5 mL solution for injection vial","chlorhydrate d'hydromorphone 50 mg par 5 mL solution injectable fiole","DELETED"
"9000207","ibuprofen 600 mg oral tablet","ibuprofène 600 mg comprimé oral","DELETED"
"9000208","methylphenidate hydrochloride 20 mg prolonged-release oral tablet","chlorhydrate de méthylphénidate 20 mg comprimé oral à libération prolongée","DELETED"
"9000209","morphine hydrochloride 1 mg per mL syrup","chlorhydrate de morphine 1 mg par mL sirop","DELETED"
"9000210","morphine sulfate 1 mg per mL syrup","sulfate de morphine 1 mg par mL sirop","DELETED"
"9000211","morphine sulfate 20 mg per mL oral drops","sulfate de morphine 20 mg par mL gouttes orales","DELETED"
"9000212","morphine sulfate 5 mg per mL syrup","sulfate de morphine 5 mg par mL sirop","DELETED"
"9000213","procyclidine hydrochloride 2.5 mg per 5 mL oral solution","chlorhydrate de procyclidine 2,5 mg par 5 mL solution orale","DELETED"
"9000214","valproic acid (divalproex sodium) 125 mg gastro-resistant tablet","acide valproïque (divalproex sodique) 125 mg comprimé gastrorésistant","DELETED"
"9000215","valproic acid (divalproex sodium) 250 mg gastro-resistant tablet","acide valproïque (divalproex sodique) 250 mg comprimé gastrorésistant","DELETED"
"9000216","valproic acid (divalproex sodium) 500 mg gastro-resistant tablet","acide valproïque (divalproex sodique) 500 mg comprimé gastrorésistant","DELETED"
"9000218","baclofen 20 mg oral tablet","baclofène 20 mg comprimé oral","DELETED"
"9000219","carbamazepine 100 mg chewable tablet","carbamazépine 100 mg comprimé à croquer","DELETED"
"9000220","carbamazepine 200 mg chewable tablet","carbamazépine 200 mg comprimé à croquer","DELETED"
"9000221","diclofenac sodium 100 mg prolonged-release oral tablet","diclofénac sodique 100 mg comprimé oral à libération prolongée","DELETED"
"9000222","diclofenac sodium 100 mg suppository","diclofénac sodique 100 mg suppositoire","DELETED"
"9000223","diclofenac sodium 50 mg suppository","diclofénac sodique 50 mg suppositoire","DELETED"
"9000224","lorazepam 0.5 mg oral tablet","lorazépam 0,5 mg comprimé oral","DELETED"
"9000225","lorazepam 1 mg oral tablet","lorazépam 1 mg comprimé oral","DELETED"
"9000226","lorazepam 2 mg oral tablet","lorazépam 2 mg comprimé oral","DELETED"
"9000227","metoprolol tartrate 100 mg prolonged-release oral tablet","tartrate de métoprolol 100 mg comprimé oral à libération prolongée","DELETED"
"9000228","morphine hydrochloride 5 mg per mL syrup","chlorhydrate de morphine 5 mg par mL sirop","DELETED"
"9000229","morphine sulfate 10 mg oral tablet","sulfate de morphine 10 mg comprimé oral","DELETED"
"9000230","morphine sulfate 10 mg suppository","sulfate de morphine 10 mg suppositoire","DELETED"
"9000231","morphine sulfate 20 mg suppository","sulfate de morphine 20 mg suppositoire","DELETED"
"9000232","morphine sulfate 25 mg oral tablet","sulfate de morphine 25 mg comprimé oral","DELETED"
"9000233","morphine sulfate 5 mg oral tablet","sulfate de morphine 5 mg comprimé oral","DELETED"
"9000238","procyclidine hydrochloride 2.5 mg oral tablet","chlorhydrate de procyclidine 2,5 mg comprimé oral","DELETED"
"9000239","procyclidine hydrochloride 5 mg oral tablet","chlorhydrate de procyclidine 5 mg comprimé oral","DELETED"
"9000241","acebutolol (acebutolol hydrochloride) 100 mg oral tablet","acébutolol (chlorhydrate d'acébutolol) 100 mg comprimé oral","DELETED"
"9000242","acebutolol (acebutolol hydrochloride) 200 mg oral tablet","acébutolol (chlorhydrate d'acébutolol) 200 mg comprimé oral","DELETED"
"9000243","acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet","acétaminophène 300 mg et caféine 15 mg et phosphate de codéine 8 mg comprimé oral","DELETED"
"9000244","betamethasone (betamethasone valerate) 0.05 % lotion","bétaméthasone (valérate de bétaméthasone) 0,05 % lotion","DELETED"
"9000246","erythromycin 250 mg oral tablet","érythromycine 250 mg comprimé oral","DELETED"
"9000247","erythromycin (erythromycin ethylsuccinate) 600 mg oral tablet","érythromycine (éthylsuccinate d'érythromycine) 600 mg comprimé oral","DELETED"
"9000248","erythromycin (erythromycin stearate) 500 mg oral tablet","érythromycine (stéarate d'érythromycine) 500 mg comprimé oral","DELETED"
"9000250","glyburide 5 mg oral tablet","glyburide 5 mg comprimé oral","DELETED"
"9000251","haloperidol 10 mg oral tablet","halopéridol 10 mg comprimé oral","DELETED"
"9000252","haloperidol 2 mg oral tablet","halopéridol 2 mg comprimé oral","DELETED"
"9000253","hydromorphone hydrochloride 1 mg oral tablet","chlorhydrate d'hydromorphone 1 mg comprimé oral","DELETED"
"9000254","hydroxyzine hydrochloride 10 mg oral capsule","chlorhydrate d'hydroxyzine 10 mg capsule orale","DELETED"
"9000255","hydroxyzine hydrochloride 25 mg oral capsule","chlorhydrate d'hydroxyzine 25 mg capsule orale","DELETED"
"9000256","hydroxyzine hydrochloride 50 mg oral capsule","chlorhydrate d'hydroxyzine 50 mg capsule orale","DELETED"
"9000258","morphine hydrochloride 10 mg per mL syrup","chlorhydrate de morphine 10 mg par mL sirop","DELETED"
"9000259","morphine hydrochloride 20 mg per mL syrup","chlorhydrate de morphine 20 mg par mL sirop","DELETED"
"9000260","morphine sulfate 150 mg per 30 mL solution for injection vial","sulfate de morphine 150 mg par 30 mL solution injectable fiole","DELETED"
"9000262","morphine sulfate 30 mg per 30 mL solution for injection vial","sulfate de morphine 30 mg par 30 mL solution injectable fiole","DELETED"
"9000263","morphine sulfate 50 mg oral tablet","sulfate de morphine 50 mg comprimé oral","DELETED"
"9000264","morphine sulfate 50 mg per mL oral drops","sulfate de morphine 50 mg par mL gouttes orales","DELETED"
"9000265","propranolol hydrochloride 20 mg oral tablet","chlorhydrate de propranolol 20 mg comprimé oral","DELETED"
"9000266","acetaminophen 325 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet","acétaminophène 325 mg et caféine 15 mg et phosphate de codéine 8 mg comprimé oral","DELETED"
"9000267","benztropine mesylate 1 mg oral tablet","mésylate de benztropine 1 mg comprimé oral","DELETED"
"9000268","doxycycline (doxycycline hyclate) 100 mg oral capsule","doxycycline (hyclate de doxycycline) 100 mg capsule orale","DELETED"
"9000272","epinephrine 1 mg per 10 mL solution for injection syringe","épinéphrine 1 mg par 10 mL solution injectable seringue","DELETED"
"9000274","hydroxyzine hydrochloride 50 mg per 1 mL solution for injection vial","chlorhydrate d'hydroxyzine 50 mg par 1 mL solution injectable fiole","DELETED"
"9000275","medroxyprogesterone acetate 10 mg oral tablet","acétate de médroxyprogestérone 10 mg comprimé oral","DELETED"
"9000278","metoprolol tartrate 5 mg per 5 mL solution for injection ampoule","tartrate de métoprolol 5 mg par 5 mL solution injectable ampoule","DELETED"
"9000279","metronidazole 500 mg per 100 mL solution for injection bag","métronidazole 500 mg par 100 mL solution injectable sac","DELETED"
"9000280","morphine sulfate 10 mg per mL syrup","sulfate de morphine 10 mg par mL sirop","DELETED"
"9000282","ranitidine (ranitidine hydrochloride) 150 mg oral tablet","ranitidine (chlorhydrate de ranitidine) 150 mg comprimé oral","DELETED"
