tm_code,tm_formal_name,tm_fr_description,changes
"8000132","salbutamol","salbutamol","DELETED"
"8001432","apraclonidine","apraclonidine","DELETED"
"8001452","difluprednate","difluprednate","DELETED"
"8001157","sofosbuvir and velpatasvir","sofosbuvir et velpatasvir","DELETED"
"8000234","sumatriptan","sumatriptan","DELETED"
"8000121","atenolol","aténolol","DELETED"
"8000894","labetalol","labétalol","DELETED"
"8001446","cortisone","cortisone","DELETED"
"8001350","chlordiazepoxide","chlordiazépoxide","DELETED"
"8000224","azithromycin","azithromycine","DELETED"
"8001626","deferasirox","déférasirox","DELETED"
"8001548","abatacept","abatacept","DELETED"
"8001568","apremilast","apremilast","DELETED"
"8002052","papaverine","papavérine","DELETED"
"8000988","dutasteride and tamsulosin","dutastéride et tamsulosine","DELETED"
"8001210","lamivudine","lamivudine","DELETED"
"8000023","acetaminophen and caffeine and codeine","acétaminophène et caféine et codéine","DELETED"
"8002212","sodium aurothiomalate","aurothiomalate de sodium","DELETED"
"8000962","acetaminophen and menthol","acétaminophène et menthol","DELETED"
"8000287","rivastigmine","rivastigmine","DELETED"
"8000148","mometasone","mométasone","DELETED"
"8000159","ciprofloxacin","ciprofloxacine","DELETED"
"8001609","carbetocin","carbétocine","DELETED"
"8000312","alendronic acid","acide alendronique","DELETED"
"8002005","acetaminophen and caffeine and pyrilamine","acétaminophène et caféine et pyrilamine","DELETED"
"8001252","colestipol","colestipol","DELETED"
"8001154","peramivir","péramivir","DELETED"
"8001764","epirubicin","épirubicine","DELETED"
"8001640","dyclonine","dyclonine","DELETED"
"8001363","cobicistat and darunavir and emtricitabine and tenofovir alafenamide","cobicistat et darunavir et emtricitabine et ténofovir alafénamide","DELETED"
"8001965","tizanidine","tizanidine","DELETED"
"8002188","doravirine","doravirine","DELETED"
"8001407","ofloxacin","ofloxacine","DELETED"
"8002062","pentosan polysulfate sodium","pentosane de polysulfate sodique","DELETED"
"8001255","danaparoid","danaparoïde","DELETED"
"8001454","eliglustat","éliglustat","DELETED"
"8002006","acetaminophen and pamabrom and pyrilamine","acétaminophène et pamabrom et pyrilamine","DELETED"
"8000920","framycetin and gramicidin and phenylephrine","framycétine et gramicidine et phényléphrine","DELETED"
"8001736","cyclophosphamide","cyclophosphamide","DELETED"
"8001398","mebendazole","mébendazole","DELETED"
"8000378","dabigatran","dabigatran","DELETED"
"8001197","emtricitabine and tenofovir alafenamide","emtricitabine et ténofovir alafénamide","DELETED"
"8001518","ribociclib","ribociclib","DELETED"
"8001748","dimethicone and menthol","diméthicone et menthol","DELETED"
"8002100","camphor and glycol salicylate and levomenthol","camphre et salicylate de glycol et lévomenthol","DELETED"
"8001906","eltrombopag","eltrombopag","DELETED"
"8001595","brentuximab vedotin","brentuximab védotine","DELETED"
"8000249","valsartan","valsartan","DELETED"
"8001238","tigecycline","tigécycline","DELETED"
"8002301","eftrenonacog alfa","eftrénonacog alfa","DELETED"
"8001752","dimethicone and zinc oxide","diméthicone et oxyde de zinc","DELETED"
"8002237","bacitracin and gramicidin and polymyxin B","bacitracine et gramicidine et polymyxine B","DELETED"
"8001355","chlorpheniramine and ibuprofen and pseudoephedrine","chlorphéniramine et ibuprofène et pseudoéphédrine","DELETED"
"8002148","naloxegol","naloxégol","DELETED"
"8000179","desogestrel and ethinyl estradiol","désogestrel et éthinylestradiol","DELETED"
"8000371","varenicline","varénicline","DELETED"
"8001753","diphenhydramine and menthol","diphenhydramine et menthol","DELETED"
"8002029","lanadelumab","lanadélumab","DELETED"
"8001384","frovatriptan","frovatriptan","DELETED"
"8002305","edaravone","édavarone","DELETED"
"8002271","methimazole","méthimazole","DELETED"
"8001366","desloratadine","desloratadine","DELETED"
"8000130","metoclopramide","métoclopramide","DELETED"
"8000259","irbesartan","irbésartan","DELETED"
"8001352","chloroquine","chloroquine","DELETED"
"8000214","lamotrigine","lamotrigine","DELETED"
"8000804","ethacrynic acid","acide éthacrynique","DELETED"
"8001306","ticagrelor","ticagrélor","DELETED"
"8000819","pindolol","pindolol","DELETED"
"8002259","isavuconazole","isavuconazole","DELETED"
"8001222","piperacillin","pipéracilline","DELETED"
"8002108","citric acid and magnesium oxide and sodium picosulfate","acide citrique et oxyde de magnésium et picosulfate de sodium","DELETED"
"8001182","daclatasvir","daclatasvir","DELETED"
"8002091","aluminum hydroxide and magnesium hydroxide and simethicone","hydroxyde d'aluminium et hydroxyde de magnésium et siméticone","DELETED"
"8001125","linaclotide","linaclotide","DELETED"
"8001088","terbutaline","terbutaline","DELETED"
"8000956","acetaminophen and doxylamine and phenylephrine","acétaminophène et doxylamine et phényléphrine","DELETED"
"8002033","neostigmine","néostigmine","DELETED"
"8001035","acetaminophen and guaifenesin and phenylephrine","acétaminophène et guaïfénésine et phényléphrine","DELETED"
"8001221","penicillin G benzathine","pénicilline G benzathine","DELETED"
"8001869","potassium acetate","acétate de potassium","DELETED"
"8001078","ephedrine","éphédrine","DELETED"
"8000201","hydrochlorothiazide and lisinopril","hydrochlorothiazide et lisinopril","DELETED"
"8002202","lanolin and mineral oil heavy and white petrolatum","lanoline et huile minérale lourde et pétrolatum blanc","DELETED"
"8001741","daunorubicin","daunorubicine","DELETED"
"8001139","olaratumab","olaratumab","DELETED"
"8001985","vedolizumab","védolizumab","DELETED"
"8002119","eptacog alfa (activated)","eptacog alfa (activé)","DELETED"
"8001343","bromocriptine","bromocriptine","DELETED"
"8000004","phenytoin sodium","phénytoïne sodique","DELETED"
"8001925","romidepsin","romidepsine","DELETED"
"8002139","mannitol and sorbitol","mannitol et sorbitol","DELETED"
"8001202","etravirine","étravirine","DELETED"
"8000332","fosinopril","fosinopril","DELETED"
"8001333","acetaminophen and dextromethorphan and guaifenesin and pseudoephedrine","acétaminophène et dextrométhorphane et guaïfénésine et pseudoéphédrine","DELETED"
"8001896","chloroxylenol and triclosan","chloroxylénol et triclosan","DELETED"
"8000781","hydrocodone and phenylephrine","hydrocodone et phényléphrine","DELETED"
"8001096","tamoxifen","tamoxifène","DELETED"
"8001406","nizatidine","nizatidine","DELETED"
"8001665","liothyronine","liothyronine","DELETED"
"8001629","deoxycholic acid","acide désoxycholique","DELETED"
"8000172","cholecalciferol","cholécalciférol","DELETED"
"8001115","trospium","trospium","DELETED"
"8000924","benzoyl peroxide and clindamycin","peroxyde de benzoyle et clindamycine","DELETED"
"8001528","sulfasalazine","sulfasalazine","DELETED"
"8001489","linezolid","linézolide","DELETED"
"8001578","bendamustine","bendamustine","DELETED"
"8002211","scopolamine hydrobromide","bromhydrate de scopolamine","DELETED"
"8002109","coal tar","goudron de houille","DELETED"
"8002111","coal tar and salicylic acid and triclosan","goudron de houille et acide salicylique et triclosan","DELETED"
"8001977","trifluoperazine","trifluopérazine","DELETED"
"8002079","primaquine","primaquine","DELETED"
"8000372","buprenorphine and naloxone","buprénorphine et naloxone","DELETED"
"8001542","tropicamide","tropicamide","DELETED"
"8001124","mirabegron","mirabégron","DELETED"
"8000369","tramadol","tramadol","DELETED"
"8001957","tetracosactide","tétracosactide","DELETED"
"8000230","ciclopirox","ciclopirox","DELETED"
"8002267","suvorexant","suvorexant","DELETED"
"8001679","podophyllin","podophylline","DELETED"
"8002135","loperamide and simethicone","lopéramide et siméticone","DELETED"
"8001114","darifenacin","darifénacine","DELETED"
"8001073","alogliptin and metformin","alogliptine et metformine","DELETED"
"8001075","azilsartan and chlorthalidone","azilsartan et chlorthalidone","DELETED"
"8002051","panitumumab","panitumumab","DELETED"
"8002077","ponatinib","ponatinib","DELETED"
"8000055","folic acid","acide folique","DELETED"
"8000237","cetirizine","cétirizine","DELETED"
"8000837","acetaminophen and caffeine","acétaminophène et caféine","DELETED"
"8000970","drospirenone and estradiol","drospirénone et estradiol","DELETED"
"8001895","cetylpyridinium","cétylpyridinium","DELETED"
"8002261","lorlatinib","lorlatinib","DELETED"
"8001591","bleomycin","bléomycine","DELETED"
"8001834","leuprolide","leuprolide","DELETED"
"8002046","oxytocin","oxytocine","DELETED"
"8001512","promethazine","prométhazine","DELETED"
"8002093","amylmetacresol and dichlorobenzyl alcohol","amylmétacrésol et alcool dichlorobenzylique","DELETED"
"8000886","acetylsalicylic acid and citric acid and sodium bicarbonate","acide acétylsalicylique et acide citrique et bicarbonate de sodium","DELETED"
"8000787","insulin lispro","insuline lispro","DELETED"
"8000218","naproxen","naproxène","DELETED"
"8002272","safinamide","safinamide","DELETED"
"8002285","octacog alfa","octacog alfa","DELETED"
"8001166","acetaminophen and diphenhydramine","acétaminophène et diphenhydramine","DELETED"
"8001586","betaxolol","bétaxolol","DELETED"
"8001332","acetaminophen and dextromethorphan and guaifenesin and phenylephrine","acétaminophène et dextrométhorphane et guaïfénésine et phényléphrine","DELETED"
"8000153","amlodipine","amlodipine","DELETED"
"8000784","normethadone and p-hydroxyephedrine","norméthadone et p-hydroxyéphédrine","DELETED"
"8001344","brompheniramine and dextromethorphan and phenylephrine","bromphéniramine et dextrométhorphane et phényléphrine","DELETED"
"8001392","insulin human and insulin isophane human","insuline humaine et insuline isophane humaine","DELETED"
"8000026","nortriptyline","nortriptyline","DELETED"
"8001120","silodosin","silodosine","DELETED"
"8001663","ivacaftor","ivacaftor","DELETED"
"8000272","dorzolamide and timolol","dorzolamide et timolol","DELETED"
"8001175","cefazolin","céfazoline","DELETED"
"8000778","hydrocodone and phenyltoloxamine","hydrocodone et phényltoloxamine","DELETED"
"8002001","vorinostat","vorinostat","DELETED"
"8002244","lidocaine and polymyxin B","lidocaïne et polymyxine B","DELETED"
"8000041","lithium carbonate","carbonate de lithium","DELETED"
"8001656","fosaprepitant","fosaprépitant","DELETED"
"8000013","warfarin","warfarine","DELETED"
"8000823","phenylephrine","phényléphrine","DELETED"
"8001048","tolbutamide","tolbutamide","DELETED"
"8001464","etodolac","étodolac","DELETED"
"8002277","coagulation factor IX human","facteur IX de coagulation humain","DELETED"
"8000183","mesalazine","mésalazine","DELETED"
"8000852","sodium citrate","citrate de sodium","DELETED"
"8001484","hypromellose","hypromellose","DELETED"
"8002229","iron isomaltoside 1000","fer isomaltoside 1000","DELETED"
"8000978","clotrimazole and fluconazole","clotrimazole et fluconazole","DELETED"
"8001141","avelumab","avelumab","DELETED"
"8001086","orciprenaline","orciprénaline","DELETED"
"8001964","tirofiban","tirofiban","DELETED"
"8001668","moclobemide","moclobémide","DELETED"
"8001152","netupitant and palonosetron","nétupitant et palonosétron","DELETED"
"8000048","diazepam","diazépam","DELETED"
"8001702","benzalkonium and pramoxine","benzalkonium et pramoxime","DELETED"
"8000798","clioquinol and hydrocortisone","clioquinol et hydrocortisone","DELETED"
"8001445","clomiphene","clomiphène","DELETED"
"8001614","cetuximab","cétuximab","DELETED"
"8001593","bortezomib","bortézomib","DELETED"
"8000967","carbidopa and entacapone and levodopa","carbidopa et entacapone et lévodopa","DELETED"
"8001710","calcium chloride","chlorure de calcium","DELETED"
"8001327","acetaminophen and dextromethorphan and diphenhydramine and pseudoephedrine","acétaminophène et dextrométhorphane et diphenhydramine et pseudoéphédrine","DELETED"
"8001143","methotrimeprazine","méthotriméprazine","DELETED"
"8000870","acetylsalicylic acid and caffeine","acide acétylsalicylique et caféine","DELETED"
"8002234","abobotulinumtoxinA","abobotulinumtoxineA","DELETED"
"8001206","gentamicin","gentamicine","DELETED"
"8001477","follitropin delta","follitropine delta","DELETED"
"8001200","ertapenem","ertapénem","DELETED"
"8001737","cytarabine","cytarabine","DELETED"
"8000080","sulfamethoxazole and trimethoprim","sulfaméthoxazole et triméthoprime","DELETED"
"8001499","mexiletine","mexilétine","DELETED"
"8001795","hexylresorcinol","hexylrésorcinol","DELETED"
"8002228","iron dextran","fer dextran","DELETED"
"8000788","belladonna and ergotamine and phenobarbital","belladone et ergotamine et phénobarbital","DELETED"
"8001514","propylthiouracil","propylthiouracile","DELETED"
"8001519","ropinirole","ropinirole","DELETED"
"8000338","ciprofloxacin and dexamethasone (base)","ciprofloxacine et dexaméthasone (base)","DELETED"
"8001281","insulin pork","isuline porcine","DELETED"
"8002087","stiripentol","stiripentol","DELETED"
"8001419","riluzole","riluzole","DELETED"
"8000012","hydroxychloroquine","hydroxychloroquine","DELETED"
"8002124","glycerin and naphazoline and zinc sulfate","glycérine et naphazoline et sulfate de zinc","DELETED"
"8001553","agalsidase alfa","agalsidase alfa","DELETED"
"8001233","stavudine","stavudine","DELETED"
"8001956","tetracaine","tétracaïne","DELETED"
"8000835","hydrochlorothiazide and pindolol","hydrochlorothiazide et pindolol","DELETED"
"8000266","candesartan","candésartan","DELETED"
"8001268","evolocumab","évolocumab","DELETED"
"8001295","nicotinamide","nicotinamide","DELETED"
"8001536","ticlopidine","ticlopidine","DELETED"
"8001880","white petrolatum","pétrolatum blanc","DELETED"
"8000135","clonidine","clonidine","DELETED"
"8001294","nepafenac","népafénac","DELETED"
"8001986","velaglucerase alfa","vélaglucérase alfa","DELETED"
"8002298","patisiran (lipid complex)","patisiran (complexe lipidique)","DELETED"
"8001473","fluphenazine","fluphénazine","DELETED"
"8001469","fluorescein","fluorescéine","DELETED"
"8001467","fexofenadine and pseudoephedrine","fexofénadine et pseudoéphédrine","DELETED"
"8001131","cysteamine","cystéamine","DELETED"
"8002162","sodium phosphate dibasic and sodium phosphate monobasic","phosphate de sodium dibasique et phosphate de sodium monobasique","DELETED"
"8000117","doxycycline","doxycycline","DELETED"
"8000936","ibuprofen and methocarbamol","ibuprofène et méthocarbamol","DELETED"
"8002053","paromomycin","paromomycine","DELETED"
"8000189","trazodone","trazodone","DELETED"
"8002275","arginine","arginine","DELETED"
"8001683","rasagiline","rasagiline","DELETED"
"8001313","cobicistat and elvitegravir and emtricitabine and tenofovir alafenamide","cobicistat et elvitégravir et emtricitabine et ténofovir alafénamide","DELETED"
"8001381","flecainide","flécaïnide","DELETED"
"8000899","dorzolamide","dorzolamide","DELETED"
"8001441","bivalirudin","bivalirudine","DELETED"
"8001137","insulin degludec","insuline dégludec","DELETED"
"8002196","flibanserin","flibansérine","DELETED"
"8001849","mepivacaine","mépivacaïne","DELETED"
"8001942","sodium tetradecyl sulfate","tétradécyl sulfate de sodium","DELETED"
"8001580","benzethonium and benzocaine","benzéthonium et benzocaïne","DELETED"
"8002057","filgrastim (pegfilgrastim)","filgrastim (pegfilgastrim)","DELETED"
"8002199","irinotecan (liposomal)","irinotécan (liposomal)","DELETED"
"8000792","betamethasone valerate","valérate de bétaméthasone","DELETED"
"8001474","flurbiprofen","flurbiprofène","DELETED"
"8000003","epinephrine","épinéphrine","DELETED"
"8000853","acetaminophen and chlorzoxazone","acétaminophène et chlorzoxazone","DELETED"
"8001079","eprosartan","éprosartan","DELETED"
"8001943","somatropin","somatropine","DELETED"
"8000343","ethinyl estradiol and etonogestrel","éthinylestradiol et étonogestrel","DELETED"
"8002081","propofol","propofol","DELETED"
"8001635","dinoprostone","dinoprostone","DELETED"
"8001000","linagliptin and metformin","linagliptine et metformine","DELETED"
"8001718","certolizumab pegol","certolizumab pégol","DELETED"
"8001204","fosamprenavir","fosamprénavir","DELETED"
"8001070","aclidinium","aclidinium","DELETED"
"8001987","vemurafenib","vémurafénib","DELETED"
"8001239","tipranavir","tipranavir","DELETED"
"8002014","brigatinib","brigatinib","DELETED"
"8002230","iron sucrose","fer-saccharose","DELETED"
"8001960","thalidomide","thalidomide","DELETED"
"8000271","celecoxib","célécoxib","DELETED"
"8001174","caspofungin","caspofungine","DELETED"
"8001465","exenatide","exénatide","DELETED"
"8001749","dimethicone and menthol and pramoxine","diméthicone et menthol et pramoxime","DELETED"
"8001826","lanreotide","lanréotide","DELETED"
"8001339","alfacalcidol","alfacalcidol","DELETED"
"8000289","pioglitazone","pioglitazone","DELETED"
"8001952","tazarotene","tazarotène","DELETED"
"8001625","darbepoetin alfa","darbépoétine alfa","DELETED"
"8001664","ivacaftor and lumacaftor","ivacaftor et lumacaftor","DELETED"
"8001263","doxepin","doxépine","DELETED"
"8001585","betaine","bétaïne","DELETED"
"8001619","cobimetinib","cobimétinib","DELETED"
"8001936","sincalide","sincalide","DELETED"
"8002205","mineral oil heavy and mineral oil light","huile minérale lourde et huile minérale légère","DELETED"
"8001490","lodoxamide","lodoxamide","DELETED"
"8001574","axitinib","axitinib","DELETED"
"8001611","carboprost","carboprost","DELETED"
"8000898","dibucaine and esculin and framycetin and hydrocortisone","dibucaïne et esculine et framycétine et hydrocortisone","DELETED"
"8001953","temozolomide","témozolomide","DELETED"
"8001140","letermovir","létermovir","DELETED"
"8001858","miglustat","miglustat","DELETED"
"8002290","coagulation factor VIII human and von Willebrand factor human","facteur VIII de coagulation humain et facteur de von Willebrand humain","DELETED"
"8001171","atazanavir","atazanavir","DELETED"
"8000216","losartan","losartan","DELETED"
"8000014","prednisone","prednisone","DELETED"
"8000326","ezetimibe","ézétimibe","DELETED"
"8002118","dimethyl sulfoxide","diméthylsulfoxyde","DELETED"
"8001047","chlorpropamide","chlorpropamide","DELETED"
"8001835","levobunolol","lévobunolol","DELETED"
"8002083","prucalopride","prucalopride","DELETED"
"8001191","dolutegravir","dolutégravir","DELETED"
"8001567","anethole trithione","anéthole trithione","DELETED"
"8002155","potassium phosphate monobasic","phosphate de potassium monobasique","DELETED"
"8000315","bimatoprost","bimatoprost","DELETED"
"8001471","fluorometholone acetate","acétate de fluorométholone","DELETED"
"8001592","blinatumomab","blinatumomab","DELETED"
"8001361","clorazepate","clorazépate","DELETED"
"8001598","brivaracetam","brivaracétam","DELETED"
"8002303","sodium zirconium cyclosilicate","cyclosilicate de zirconium sodique","DELETED"
"8001156","sofosbuvir","sofosbuvir","DELETED"
"8001097","chloral hydrate","hydrate de chloral","DELETED"
"8001822","ixazomib","ixazomib","DELETED"
"8002218","anti-thymocyte immunoglobulin rabbit","globuline anti-thymocyte lapin","DELETED"
"8000134","budesonide","budésonide","DELETED"
"8001728","ciprofloxacin and fluocinolone","ciprofloxacine et fluocinolone","DELETED"
"8001177","cefotaxime","céfotaxime","DELETED"
"8000872","benazepril","bénazépril","DELETED"
"8001108","ibutilide","ibutilide","DELETED"
"8000390","metformin and sitagliptin","metformine et sitagliptine","DELETED"
"8000086","propranolol","propranolol","DELETED"
"8001888","articaine and epinephrine","articaïne et épinéphrine","DELETED"
"8001723","chorionic gonadotropin","gonadotropine chorionique","DELETED"
"8001118","dexmedetomidine","dexmédétomidine","DELETED"
"8002223","carboxymethylcellulose and glycerin and polysorbate 80","carboxyméthylcellulose et glycérine et polysorbate 80","DELETED"
"8001367","desloratadine and pseudoephedrine","desloratadine et pseudoéphédrine","DELETED"
"8002302","galcanezumab","galcanézumab","DELETED"
"8002280","efmoroctocog alfa","éfmoroctocog alfa","DELETED"
"8001106","ondansetron","ondansétron","DELETED"
"8001777","flumazenil","flumazénil","DELETED"
"8000902","formoterol","formotérol","DELETED"
"8001684","sodium salicylate","salicylate de sodium","DELETED"
"8000139","gliclazide","gliclazide","DELETED"
"8001877","sevelamer","sévélamer","DELETED"
"8000950","insulin aspart and insulin aspart protamine","insuline asparte et insuline asparte protamine","DELETED"
"8001692","ammonium chloride and codeine and diphenhydramine","chlorure d'ammonium et codéine et diphenhydramine","DELETED"
"8002248","simoctocog alfa","simoctocog alfa","DELETED"
"8001800","ibrutinib","ibrutinib","DELETED"
"8000269","amiodarone","amiodarone","DELETED"
"8001303","ranibizumab","ranibizumab","DELETED"
"8001837","lidocaine","lidocaïne","DELETED"
"8000284","hydrochlorothiazide and irbesartan","hydrochlorothiazide et irbésartan","DELETED"
"8000812","hydrocortisone and zinc sulfate","hydrocortisone et sulfate de zinc","DELETED"
"8000219","oxybutynin","oxybutynine","DELETED"
"8000375","duloxetine","duloxétine","DELETED"
"8000985","amlodipine and telmisartan","amlodipine et telmisartan","DELETED"
"8000085","indomethacin","indométhacine","DELETED"
"8001909","gramicidin and neomycin and nystatin and triamcinolone acetonide","gramicidine et néomycine et nystatine et acétonide de triamcinolone","DELETED"
"8001621","crotamiton","crotamiton","DELETED"
"8001732","clofarabine","clofarabine","DELETED"
"8001769","ergonovine","ergonovine","DELETED"
"8001460","ertugliflozin and metformin","ertugliflozine et metformine","DELETED"
"8001234","streptomycin","streptomycine","DELETED"
"8002019","cidofovir","cidofovir","DELETED"
"8001153","palonosetron","palonosétron","DELETED"
"8002031","menthol and pyrithione zinc","menthol et pyrithione zincique","DELETED"
"8001259","desmopressin","desmopressine","DELETED"
"8002015","brodalumab","brodalumab","DELETED"
"8001042","hydrochlorothiazide and methyldopa","hydrochlorothiazide et méthyldopa","DELETED"
"8002241","gramicidin and lidocaine and polymyxin B","gramicidine et lidocaïne et polymyxine B","DELETED"
"8001338","acetaminophen and pseudoephedrine","acétaminophène et pseudoéphédrine","DELETED"
"8000826","guaifenesin and oxtriphylline","guaïfénésine et oxtriphylline","DELETED"
"8001105","zolmitriptan","zolmitriptan","DELETED"
"8001767","eptifibatide","eptifibatide","DELETED"
"8001922","riociguat","riociguat","DELETED"
"8001016","canagliflozin and metformin","canagliflozine et metformine","DELETED"
"8001158","sofosbuvir and velpatasvir and voxilaprevir","sofosbuvir et velpatasvir et voxilaprévir","DELETED"
"8001613","ceritinib","céritinib","DELETED"
"8000829","benzoyl peroxide","peroxyde de benzoyle","DELETED"
"8001857","methylnaltrexone","méthylnaltrexone","DELETED"
"8000188","terbinafine","terbinafine","DELETED"
"8000236","pantoprazole","pantoprazole","DELETED"
"8002153","polyethylene glycol 400 and propylene glycol","polyethylene glycol 400 et propylène glycol","DELETED"
"8001677","orlistat","orlistat","DELETED"
"8001590","bilastine","bilastine","DELETED"
"8001066","mepolizumab","mépolizumab","DELETED"
"8001312","cobicistat and darunavir","cobicistat et darunavir","DELETED"
"8001602","buserelin","buséréline","DELETED"
"8001938","sirolimus","sirolimus","DELETED"
"8002176","ascorbic acid and dextromethorphan and pheniramine and phenylephrine","acide ascorbique et dextrométhorphane et phéniramine et phényléphrine","DELETED"
"8001704","bismuth subgallate","subgallate de bismuth","DELETED"
"8001119","liraglutide","liraglutide","DELETED"
"8001172","aztreonam","aztréonam","DELETED"
"8002317","gilteritinib","giltéritinib","DELETED"
"8002080","procarbazine","procarbazine","DELETED"
"8001766","epoprostenol","époprosténol","DELETED"
"8001251","colesevelam","colésévélam","DELETED"
"8001275","infliximab","infliximab","DELETED"
"8001416","procainamide","procaïnamide","DELETED"
"8001778","fluocinolone","fluocinolone","DELETED"
"8001852","methacholine","méthacholine","DELETED"
"8000078","nystatin","nystatine","DELETED"
"8001932","secukinumab","sécukinumab","DELETED"
"8001984","vasopressin","vasopressine","DELETED"
"8001907","fomepizole","fomépizole","DELETED"
"8001319","acetaminophen and chlorpheniramine and dextromethorphan","acétaminophène et chlorphéniramine et dextrométhorphane","DELETED"
"8001087","rosiglitazone","rosiglitazone","DELETED"
"8001245","benzydamine","benzydamine","DELETED"
"8001804","idelalisib","idélalisib","DELETED"
"8002082","protamine","protamine","DELETED"
"8000217","methotrexate","méthotrexate","DELETED"
"8001427","acamprosate","acamprosate","DELETED"
"8000036","clindamycin","clindamycine","DELETED"
"8002312","niraparib","niraparib","DELETED"
"8002220","carboxymethylcellulose","carboxyméthylcellulose","DELETED"
