drug_code,extract_current,extract_previous,drug_identification_number,current_company_name,previous_company_name
"80166","active","active","02316137","VETOQUINOL N A INC","ELANCO CANADA LIMITED"
"80167","active","active","02316145","VETOQUINOL N A INC","ELANCO CANADA LIMITED"
"81854","active","active","02332892","WOOD WYANT CANADA INC","WOOD WYANT INC"
"84543","active","active","02360489","BOEHRINGER INGELHEIM ANIMAL HEALTH CANADA INC.","BOEHRINGER INGELHEIM (CANADA) LTD LTEE"
"86700","active","active","02381222","WOOD WYANT CANADA INC","WOOD WYANT INC"
"88386","active","active","02398958","BIOCODEX SAS","BIOCODEX SA"
"88387","active","active","02398966","BIOCODEX SAS","BIOCODEX SA"
"88388","active","active","02398974","BIOCODEX SAS","BIOCODEX SA"
"89700","active","active","02412373","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"89701","active","active","02412381","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"91639","active","active","02431920","TAKEDA CANADA INC","SHIRE PHARMA CANADA ULC"
"91640","active","active","02431939","TAKEDA CANADA INC","SHIRE PHARMA CANADA ULC"
"91641","active","active","02431947","TAKEDA CANADA INC","SHIRE PHARMA CANADA ULC"
"91642","active","active","02431955","TAKEDA CANADA INC","SHIRE PHARMA CANADA ULC"
"91643","active","active","02431963","TAKEDA CANADA INC","SHIRE PHARMA CANADA ULC"
"94523","active","active","02458187","EMERGENT OPERATIONS IRELAND LIMITED","ADAPT PHARMA OPERATIONS LIMITED"
"95848","active","active","02469677","AA PHARMA INC","APOTEX INC"
"95849","active","active","02469685","AA PHARMA INC","APOTEX INC"
"97159","active","active","02480948","TAKEDA CANADA INC","SHIRE PHARMA CANADA ULC"
"97535","active","active","02485095","WOOD WYANT CANADA INC","WOOD WYANT INC"
"98924","active","active","02499509","ORGANON CANADA INC.","MERCK CANADA INC"
"99498","active","active","02505614","TAKEDA CANADA INC","SHIRE PHARMA CANADA ULC"
"18073","approved","inactive","02158590","APOTEX INC","NU-PHARM INC"
"18416","approved","inactive","02162822","APOTEX INC","NU-PHARM INC"
"47422","approved","inactive","02229517","APOTEX INC","NU-PHARM INC"
"50221","approved","inactive","02230943","APOTEX INC","NU-PHARM INC"
"64250","inactive","inactive","02240671","WOOD WYANT CANADA INC","WOOD WYANT INC"
"67892","inactive","inactive","02243949","ORGANON CANADA INC.","ORGANON CANADA LTD LTEE"
"77126","inactive","inactive","02285770","WOOD WYANT CANADA INC","WOOD WYANT INC"
"77329","inactive","inactive","02287900","WOOD WYANT CANADA INC","WOOD WYANT INC"
"77376","inactive","inactive","02288338","WOOD WYANT CANADA INC","WOOD WYANT INC"
"82323","inactive","inactive","02337657","WOOD WYANT CANADA INC","WOOD WYANT INC"
"89260","inactive","inactive","02407884","WOOD WYANT CANADA INC","WOOD WYANT INC"
"91249","inactive","inactive","02428075","WOOD WYANT CANADA INC","WOOD WYANT INC"
"92499","inactive","inactive","02440636","QUEST PRODUCTS, LLC","QUEST PRODUCTS INC"
"13513","dormant","dormant","01966197","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"13514","dormant","dormant","01966200","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"13579","dormant","dormant","01966065","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"49164","dormant","dormant","02230366","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"49166","dormant","dormant","02230368","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"49167","dormant","dormant","02230369","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"60432","dormant","dormant","02237118","WOOD WYANT CANADA INC","WOOD WYANT INC"
"61184","dormant","dormant","02237825","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"67589","dormant","dormant","02243659","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"88389","dormant","dormant","02398982","BIOCODEX SAS","BIOCODEX SA"
"7203","approved","approved","00674354","BIOCODEX SAS","BIOCODEX SA"
"89823","approved","approved","02413582","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"90150","approved","approved","02416891","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"92403","approved","approved","02439638","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"92404","approved","approved","02439646","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"93470","approved","approved","02448904","WOOD WYANT CANADA INC","WOOD WYANT INC"
"94522","approved","approved","02458179","EMERGENT OPERATIONS IRELAND LIMITED","ADAPT PHARMA OPERATIONS LIMITED"
"97534","approved","approved","02485087","WOOD WYANT CANADA INC","WOOD WYANT INC"
"98299","approved","approved","02493012","BAUSCH HEALTH, CANADA INC.","CIPHER PHARMACEUTICALS INC"
