drug_code,route_of_administration_code,route_of_administration,status,drug_identification_number
"100233","56","ORAL","ADDED","02513099"
"100279","94","DISINFECTANT (Institutional/Industrial)","ADDED","02513609"
"100270","94","DISINFECTANT (Institutional/Industrial)","ADDED","02513498"
"100216","65","SUBCUTANEOUS","ADDED","02512912"
"97025","56","ORAL","ADDED","02479575"
"100346","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02514303"
"100279","8","DISINFECTANT (Food Premises)","ADDED","02513609"
"100252","65","SUBCUTANEOUS","ADDED","02513331"
"100352","93","DISINFECTANT (Domestic)","ADDED","02514370"
"100270","8","DISINFECTANT (Food Premises)","ADDED","02513498"
"100314","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02513943"
"100263","49","INTRAVENOUS","ADDED","02513420"
"100253","65","SUBCUTANEOUS","ADDED","02513374"
"99456","8","DISINFECTANT (Food Premises)","ADDED","02505207"
"100333","94","DISINFECTANT (Institutional/Industrial)","ADDED","02514168"
"100293","22","INTRAMUSCULAR","ADDED","02513749"
"100364","8","DISINFECTANT (Food Premises)","ADDED","02514451"
"100244","105","TOPICAL (COMMERCIAL)","ADDED","02513226"
"100245","94","DISINFECTANT (Institutional/Industrial)","ADDED","02513234"
"100290","56","ORAL","ADDED","02513722"
"100328","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02514109"
"99385","94","DISINFECTANT (Institutional/Industrial)","ADDED","02504421"
"99972","94","DISINFECTANT (Institutional/Industrial)","ADDED","02510502"
"100264","22","INTRAMUSCULAR","ADDED","02513439"
"100305","56","ORAL","ADDED","02513854"
"99972","8","DISINFECTANT (Food Premises)","ADDED","02510502"
"99385","8","DISINFECTANT (Food Premises)","ADDED","02504421"
"100260","56","ORAL","ADDED","02513390"
"100245","8","DISINFECTANT (Food Premises)","ADDED","02513234"
"100314","93","DISINFECTANT (Domestic)","ADDED","02513943"
"100352","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02514370"
"100333","8","DISINFECTANT (Food Premises)","ADDED","02514168"
"100364","94","DISINFECTANT (Institutional/Industrial)","ADDED","02514451"
"100250","55","OPHTHALMIC","ADDED","02513285"
"100337","93","DISINFECTANT (Domestic)","ADDED","02514206"
"100232","56","ORAL","ADDED","02513080"
"95170","56","ORAL","ADDED","02463601"
"100249","56","ORAL","ADDED","02513277"
"100235","56","ORAL","ADDED","02513110"
"100346","8","DISINFECTANT (Food Premises)","ADDED","02514303"
"95171","56","ORAL","ADDED","02463628"
"67892","22","INTRAMUSCULAR","ADDED","02243949"
"97026","56","ORAL","ADDED","02479583"
"100337","94","DISINFECTANT (Institutional/Industrial)","ADDED","02514206"
"99858","94","DISINFECTANT (Institutional/Industrial)","ADDED","02509288"
"94408","56","ORAL","ADDED","02456966"
"100364","93","DISINFECTANT (Domestic)","ADDED","02514451"
"100347","2","DISINFECTANT (Barn)","ADDED","02514311"
"100240","104","TOPICAL (HOUSEHOLD)","ADDED","02513188"
"97306","56","ORAL","ADDED","02482630"
"100314","94","DISINFECTANT (Institutional/Industrial)","ADDED","02513943"
"94409","56","ORAL","ADDED","02456974"
"99385","93","DISINFECTANT (Domestic)","ADDED","02504421"
"100245","93","DISINFECTANT (Domestic)","ADDED","02513234"
"100271","104","TOPICAL (HOUSEHOLD)","ADDED","02513501"
"99456","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02505207"
"100314","8","DISINFECTANT (Food Premises)","ADDED","02513943"
"100269","22","INTRAMUSCULAR","ADDED","02513579"
"100236","56","ORAL","ADDED","02513129"
"100270","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02513498"
"100346","94","DISINFECTANT (Institutional/Industrial)","ADDED","02514303"
"99858","8","DISINFECTANT (Food Premises)","ADDED","02509288"
"100337","8","DISINFECTANT (Food Premises)","ADDED","02514206"
"100279","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02513609"
"100310","56","ORAL","ADDED","02513900"
"100217","65","SUBCUTANEOUS","ADDED","02512920"
"100328","8","DISINFECTANT (Food Premises)","ADDED","02514109"
"99796","55","OPHTHALMIC","ADDED","02508605"
"100273","56","ORAL","ADDED","02513536"
"100287","56","ORAL","ADDED","02513692"
"100364","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02514451"
"100272","56","ORAL","ADDED","02513528"
"100352","94","DISINFECTANT (Institutional/Industrial)","ADDED","02514370"
"100279","93","DISINFECTANT (Domestic)","ADDED","02513609"
"99687","56","ORAL","ADDED","02507498"
"100352","8","DISINFECTANT (Food Premises)","ADDED","02514370"
"100333","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02514168"
"100270","93","DISINFECTANT (Domestic)","ADDED","02513498"
"100248","56","ORAL","ADDED","02513269"
"100328","94","DISINFECTANT (Institutional/Industrial)","ADDED","02514109"
"99385","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02504421"
"99456","93","DISINFECTANT (Domestic)","ADDED","02505207"
"100245","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02513234"
"100259","56","ORAL","ADDED","02513382"
"99686","56","ORAL","ADDED","02507471"
"100347","8","DISINFECTANT (Food Premises)","ADDED","02514311"
"100365","105","TOPICAL (COMMERCIAL)","ADDED","02514478"
"100330","93","DISINFECTANT (Domestic)","ADDED","02514125"
"99640","94","DISINFECTANT (Institutional/Industrial)","ADDED","02506998"
"100337","2","DISINFECTANT (Barn)","ADDED","02514206"
"100350","104","TOPICAL (HOUSEHOLD)","ADDED","02514354"
"100308","56","ORAL","ADDED","02513889"
"100313","56","ORAL","ADDED","02513935"
"100328","2","DISINFECTANT (Barn)","ADDED","02514109"
"100312","56","ORAL","ADDED","02513927"
"96275","56","ORAL","ADDED","02473356"
"100352","2","DISINFECTANT (Barn)","ADDED","02514370"
"100265","49","INTRAVENOUS","ADDED","02513447"
"100353","93","DISINFECTANT (Domestic)","ADDED","02514389"
"98259","56","ORAL","ADDED","02492598"
"97305","56","ORAL","ADDED","02482622"
