drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"100327","1926","ADDED","approved","DILTIAZEM HYDROCHLORIDE","5","MG","02514095"
"100236","13026","ADDED","approved","ATAZANAVIR (ATAZANAVIR SULFATE)","300","MG","02513129"
"100293","9967","ADDED","approved","GLYCOPYRROLATE","0.2","MG","02513749"
"97026","10147","ADDED","approved","METFORMIN HYDROCHLORIDE","1000","MG","02479583"
"100270","197","ADDED","approved","BENZALKONIUM CHLORIDE","5","%","02513498"
"100245","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.026","%","02513234"
"100313","23170","ADDED","approved","MIXED SALTS AMPHETAMINE","30","MG","02513935"
"100260","698","ADDED","approved","POLYETHYLENE GLYCOL 3350","100","%","02513390"
"100245","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.013","%","02513234"
"99972","2218","ADDED","active","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.015","%","02510502"
"100279","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02513609"
"100322","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.0364","%","02514044"
"99687","20524","ADDED","approved","SAXAGLIPTIN (SAXAGLIPTIN HYDROCHLORIDE)","5","MG","02507498"
"99972","2232","ADDED","active","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.0075","%","02510502"
"100322","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.0909","%","02514044"
"100365","433","ADDED","approved","DIMETHICONE","3.6","%","02514478"
"100324","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.0909","%","02514060"
"100323","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.0545","%","02514052"
"100247","11247","ADDED","approved","CLAVULANIC ACID (CLAVULANATE POTASSIUM)","125","MG","02513250"
"100248","11247","ADDED","approved","CLAVULANIC ACID (CLAVULANATE POTASSIUM)","125","MG","02513269"
"100324","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.0364","%","02514060"
"99380","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.07","%","02504367"
"99686","20524","ADDED","approved","SAXAGLIPTIN (SAXAGLIPTIN HYDROCHLORIDE)","2.5","MG","02507471"
"95171","10147","ADDED","approved","METFORMIN HYDROCHLORIDE","1000","MG","02463628"
"100247","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","250","MG","02513250"
"100248","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","500","MG","02513269"
"100226","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.057","%","02513021"
"100353","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.075","%","02514389"
"100259","1890","ADDED","approved","BUSPIRONE HYDROCHLORIDE","10","MG","02513382"
"100241","13375","ADDED","approved","DROSPIRENONE","3","MG","02513218"
"100328","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.14","%","02514109"
"100333","197","ADDED","active","BENZALKONIUM CHLORIDE","2.25","%","02514168"
"100216","22051","ADDED","approved","PERTUZUMAB","80","MG","02512912"
"100269","2155","ADDED","approved","DESMOPRESSIN ACETATE","4","MCG","02513579"
"100347","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02514311"
"100235","13026","ADDED","approved","ATAZANAVIR (ATAZANAVIR SULFATE)","200","MG","02513110"
"100279","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02513609"
"95703","20524","ADDED","active","SAXAGLIPTIN (SAXAGLIPTIN HYDROCHLORIDE)","5","MG","02468611"
"100347","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02514311"
"100333","196","ADDED","active","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","2.25","%","02514168"
"100330","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.4","%","02514125"
"100232","23571","ADDED","approved","BINIMETINIB","15","MG","02513080"
"100249","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","875","MG","02513277"
"100328","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.14","%","02514109"
"100226","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.057","%","02513021"
"100308","23170","ADDED","approved","MIXED SALTS AMPHETAMINE","5","MG","02513889"
"100245","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.034","%","02513234"
"100286","11847","ADDED","approved","CITALOPRAM (CITALOPRAM HYDROBROMIDE)","20","MG","02513684"
"99640","197","ADDED","active","BENZALKONIUM CHLORIDE","0.1","%","02506998"
"100240","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02513188"
"97306","20742","ADDED","approved","TICAGRELOR","90","MG","02482630"
"100346","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","3.255","%","02514303"
"100346","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","6.51","%","02514303"
"99380","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.07","%","02504367"
"100256","197","ADDED","approved","BENZALKONIUM CHLORIDE","8.8","%","02513307"
"100280","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.17","%","02513617"
"100244","197","ADDED","active","BENZALKONIUM CHLORIDE","0.1","%","02513226"
"100233","23572","ADDED","approved","ENCORAFENIB","75","MG","02513099"
"100239","23573","ADDED","approved","AD26.COV2.S [RECOMBINANT]","50000000000","VP","02513153"
"100312","23170","ADDED","approved","MIXED SALTS AMPHETAMINE","25","MG","02513927"
"100323","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.0909","%","02514052"
"100323","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.0364","%","02514052"
"96275","20883","ADDED","approved","ABIRATERONE ACETATE","250","MG","02473356"
"100324","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.0545","%","02514060"
"99421","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.184","%","02504820"
"100291","118","ADDED","approved","MYCOPHENOLATE MOFETIL","250","MG","02513714"
"99858","197","ADDED","active","BENZALKONIUM CHLORIDE","0.105","%","02509288"
"100250","11458","ADDED","approved","LATANOPROST","50","MCG","02513285"
"100274","11702","ADDED","approved","VALSARTAN","320","MG","02513544"
"100322","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.0545","%","02514044"
"100241","23576","ADDED","approved","ESTETROL MONOHYDRATE","15","MG","02513218"
"100270","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","5","%","02513498"
"99972","2730","ADDED","active","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.0075","%","02510502"
"100285","11847","ADDED","approved","CITALOPRAM (CITALOPRAM HYDROBROMIDE)","10","MG","02513676"
"99385","197","ADDED","approved","BENZALKONIUM CHLORIDE","5.5","%","02504421"
"100264","10091","ADDED","approved","FUROSEMIDE","10","MG","02513439"
"100314","10021","ADDED","approved","CITRIC ACID","0.6","%","02513943"
"100254","11115","ADDED","approved","INSULIN LISPRO","100","UNIT","02513366"
"100352","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.105","%","02514370"
"100316","20565","ADDED","approved","DEXMEDETOMIDINE (DEXMEDETOMIDINE HYDROCHLORIDE)","100","MCG","02513978"
"95170","10147","ADDED","approved","METFORMIN HYDROCHLORIDE","500","MG","02463601"
"100305","7581","ADDED","approved","BUDESONIDE","0.5","MG","02513854"
"100315","7218","ADDED","approved","IODINE","0.26","%","02513951"
"100338","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02514214"
"100324","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.1212","%","02514060"
"95702","20524","ADDED","active","SAXAGLIPTIN (SAXAGLIPTIN HYDROCHLORIDE)","2.5","MG","02468603"
"100311","23170","ADDED","approved","MIXED SALTS AMPHETAMINE","20","MG","02513919"
"100265","11982","ADDED","approved","RITUXIMAB","10","MG","02513447"
"100322","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.1212","%","02514044"
"98259","20742","ADDED","approved","TICAGRELOR","90","MG","02492598"
"100234","13026","ADDED","approved","ATAZANAVIR (ATAZANAVIR SULFATE)","150","MG","02513102"
"100337","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.184","%","02514206"
"97305","20742","ADDED","approved","TICAGRELOR","60","MG","02482622"
"99972","197","ADDED","active","BENZALKONIUM CHLORIDE","0.02","%","02510502"
