drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"98851","11086","ADDED","approved","PANTOPRAZOLE (PANTOPRAZOLE SODIUM SESQUIHYDRATE)","40","MG","02498723"
"98874","197","ADDED","approved","BENZALKONIUM CHLORIDE","5","%","02499029"
"98863","12126","ADDED","approved","ENTACAPONE","200","MG","02498901"
"98870","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.015","%","02498987"
"98819","51","ADDED","approved","CALCIUM CHLORIDE","33","MG","02498421"
"98816","55","ADDED","approved","SODIUM CHLORIDE","205","MG","02498413"
"98816","943","ADDED","approved","L-LEUCINE","584","MG","02498413"
"98821","10237","ADDED","approved","HISTIDINE","384","MG","02498456"
"98872","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.105","%","02499002"
"98854","13330","ADDED","approved","TERIPARATIDE","250","MCG","02498804"
"98849","21063","ADDED","approved","INDACATEROL (INDACATEROL ACETATE)","150","MCG","02498707"
"98889","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02499142"
"98822","10238","ADDED","approved","TRYPTOPHAN","144","MG","02498464"
"98821","2963","ADDED","approved","ALANINE","1656","MG","02498456"
"98861","12126","ADDED","approved","ENTACAPONE","200","MG","02498871"
"98893","11104","ADDED","approved","ONDANSETRON (ONDANSETRON HYDROCHLORIDE DIHYDRATE)","8","MG","02499185"
"12305","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","01900625"
"91077","196","Changed","active","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","13","%","02426161"
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
"78389","11753","Changed","active","ZIPRASIDONE (ZIPRASIDONE HYDROCHLORIDE MONOHYDRATE)","20","MG","02298597"
"98822","8700","ADDED","approved","L-LYSINE HYDROCHLORIDE","464","MG","02498464"
"98820","935","ADDED","approved","L-PROLINE","408","MG","02498448"
"98885","11359","ADDED","approved","CEFEPIME (CEFEPIME HYDROCHLORIDE)","2","G","02499096"
"98820","944","ADDED","approved","L-ISOLEUCINE","360","MG","02498448"
"98838","19961","ADDED","approved","CICLESONIDE","343","MCG","02498634"
"98820","939","ADDED","approved","L-VALINE","348","MG","02498448"
"98820","8700","ADDED","approved","L-LYSINE HYDROCHLORIDE","348","MG","02498448"
"98884","11359","ADDED","approved","CEFEPIME (CEFEPIME HYDROCHLORIDE)","1","G","02499088"
"98891","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02499169"
"98837","22819","ADDED","approved","ANTIHEMOPHILIC FACTOR (RECOMBINANT), PEGYLATED","3000","UNIT","02498626"
"98816","51","ADDED","approved","CALCIUM CHLORIDE","33","MG","02498413"
"98939","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02499673"
"98819","55","ADDED","approved","SODIUM CHLORIDE","205","MG","02498421"
"98905","20122","ADDED","approved","DASATINIB","70","MG","02499312"
"98822","942","ADDED","approved","L-PHENYLALANINE","448","MG","02498464"
"98866","4922","ADDED","approved","VITAMIN D3","10000","UNIT","02498944"
"98914","6617","ADDED","approved","THYROID","60","MG","02499428"
"98819","938","ADDED","approved","L-ARGININE","920","MG","02498421"
"98930","20636","ADDED","approved","LACOSAMIDE","100","MG","02499576"
"98822","9927","ADDED","approved","SERINE","400","MG","02498464"
"98809","11982","ADDED","approved","RITUXIMAB","10","MG","02498316"
"98896","13107","ADDED","approved","LEVETIRACETAM","750","MG","02499215"
"98822","941","ADDED","approved","L-THREONINE","336","MG","02498464"
"98932","20636","ADDED","approved","LACOSAMIDE","200","MG","02499592"
"98920","10021","ADDED","approved","CITRIC ACID","2.5","%","02499460"
"98869","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.14","%","02498979"
"98862","12126","ADDED","approved","ENTACAPONE","200","MG","02498898"
"98821","944","ADDED","approved","L-ISOLEUCINE","480","MG","02498456"
"98821","939","ADDED","approved","L-VALINE","464","MG","02498456"
"98933","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.125","%","02499606"
"98821","935","ADDED","approved","L-PROLINE","544","MG","02498456"
"98847","21063","ADDED","approved","INDACATEROL (INDACATEROL ACETATE)","150","MCG","02498685"
"98821","8700","ADDED","approved","L-LYSINE HYDROCHLORIDE","464","MG","02498456"
"98816","897","ADDED","approved","L-TYROSINE","32","MG","02498413"
"98816","7217","ADDED","approved","METHIONINE","320","MG","02498413"
"98871","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02498995"
"98820","941","ADDED","approved","L-THREONINE","252","MG","02498448"
"98892","11104","ADDED","approved","ONDANSETRON (ONDANSETRON HYDROCHLORIDE DIHYDRATE)","4","MG","02499177"
"98820","9927","ADDED","approved","SERINE","300","MG","02498448"
"98819","8865","ADDED","approved","GLYCINE","824","MG","02498421"
"98860","12126","ADDED","approved","ENTACAPONE","200","MG","02498863"
"98819","42","ADDED","approved","DEXTROSE","14","G","02498421"
"98906","20122","ADDED","approved","DASATINIB","80","MG","02499320"
"98821","942","ADDED","approved","L-PHENYLALANINE","448","MG","02498456"
"98821","9927","ADDED","approved","SERINE","400","MG","02498456"
"98894","13107","ADDED","approved","LEVETIRACETAM","250","MG","02499193"
"98819","943","ADDED","approved","L-LEUCINE","584","MG","02498421"
"98821","941","ADDED","approved","L-THREONINE","336","MG","02498456"
"98881","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02499045"
"97285","21173","ADDED","approved","FAMPRIDINE","10","MG","02482398"
"98820","942","ADDED","approved","L-PHENYLALANINE","336","MG","02498448"
"98822","939","ADDED","approved","L-VALINE","464","MG","02498464"
"98848","7504","ADDED","approved","MOMETASONE FUROATE","320","MCG","02498693"
"98834","22819","ADDED","approved","ANTIHEMOPHILIC FACTOR (RECOMBINANT), PEGYLATED","1000","UNIT","02498588"
"98822","944","ADDED","approved","L-ISOLEUCINE","480","MG","02498464"
"98822","935","ADDED","approved","L-PROLINE","544","MG","02498464"
