drug_code,route_of_administration_code,route_of_administration,status,drug_identification_number
"98921","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02499479"
"97285","56","ORAL","ADDED","02482398"
"98891","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02499169"
"98835","49","INTRAVENOUS","ADDED","02498596"
"98895","56","ORAL","ADDED","02499207"
"98869","8","DISINFECTANT (Food Premises)","ADDED","02498979"
"98831","49","INTRAVENOUS","ADDED","02498545"
"4938","8","DISINFECTANT (Food Premises)","ADDED","00561290"
"98932","56","ORAL","ADDED","02499592"
"98889","2","DISINFECTANT (Barn)","ADDED","02499142"
"98837","49","INTRAVENOUS","ADDED","02498626"
"92600","49","INTRAVENOUS","ADDED","02441616"
"98833","49","INTRAVENOUS","ADDED","02498561"
"98828","56","ORAL","ADDED","02498510"
"98939","2","DISINFECTANT (Barn)","ADDED","02499673"
"98931","56","ORAL","ADDED","02499584"
"98816","49","INTRAVENOUS","ADDED","02498413"
"98827","56","ORAL","ADDED","02498502"
"98834","49","INTRAVENOUS","ADDED","02498588"
"98880","105","TOPICAL (COMMERCIAL)","ADDED","02499037"
"98870","8","DISINFECTANT (Food Premises)","ADDED","02498987"
"98898","104","TOPICAL (HOUSEHOLD)","ADDED","02499231"
"98901","104","TOPICAL (HOUSEHOLD)","ADDED","02499274"
"98902","56","ORAL","ADDED","02499282"
"98909","56","ORAL","ADDED","02499355"
"98923","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02499495"
"98865","105","TOPICAL (COMMERCIAL)","ADDED","02498936"
"98856","49","INTRAVENOUS","ADDED","02498820"
"98904","56","ORAL","ADDED","02499304"
"98885","49","INTRAVENOUS","ADDED","02499096"
"98883","65","SUBCUTANEOUS","ADDED","02499061"
"98910","56","ORAL","ADDED","02499363"
"98905","56","ORAL","ADDED","02499312"
"98869","2","DISINFECTANT (Barn)","ADDED","02498979"
"98852","49","INTRAVENOUS","ADDED","02498782"
"98942","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02499703"
"98890","70","TOPICAL","ADDED","02499150"
"98870","94","DISINFECTANT (Institutional/Industrial)","ADDED","02498987"
"98863","56","ORAL","ADDED","02498901"
"98870","93","DISINFECTANT (Domestic)","ADDED","02498987"
"98908","56","ORAL","ADDED","02499347"
"98883","49","INTRAVENOUS","ADDED","02499061"
"98830","49","INTRAVENOUS","ADDED","02498537"
"98850","56","ORAL","ADDED","02498715"
"98930","56","ORAL","ADDED","02499576"
"98872","2","DISINFECTANT (Barn)","ADDED","02499002"
"98921","2","DISINFECTANT (Barn)","ADDED","02499479"
"98874","94","DISINFECTANT (Institutional/Industrial)","ADDED","02499029"
"98923","8","DISINFECTANT (Food Premises)","ADDED","02499495"
"98867","56","ORAL","ADDED","02498952"
"98920","93","DISINFECTANT (Domestic)","ADDED","02499460"
"98887","2","DISINFECTANT (Barn)","ADDED","02499134"
"98822","49","INTRAVENOUS","ADDED","02498464"
"98942","94","DISINFECTANT (Institutional/Industrial)","ADDED","02499703"
"98907","56","ORAL","ADDED","02499339"
"98860","56","ORAL","ADDED","02498863"
"98838","29","INHALATION","ADDED","02498634"
"98819","49","INTRAVENOUS","ADDED","02498421"
"98608","56","ORAL","ADDED","02496216"
"98942","8","DISINFECTANT (Food Premises)","ADDED","02499703"
"98891","2","DISINFECTANT (Barn)","ADDED","02499169"
"98915","56","ORAL","ADDED","02499436"
"98923","94","DISINFECTANT (Institutional/Industrial)","ADDED","02499495"
"98884","22","INTRAMUSCULAR","ADDED","02499088"
"98874","8","DISINFECTANT (Food Premises)","ADDED","02499029"
"98924","65","SUBCUTANEOUS","ADDED","02499509"
"98889","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02499142"
"98938","104","TOPICAL (HOUSEHOLD)","ADDED","02499657"
"98847","29","INHALATION","ADDED","02498685"
"98855","105","TOPICAL (COMMERCIAL)","ADDED","02498812"
"98893","49","INTRAVENOUS","ADDED","02499185"
"98913","56","ORAL","ADDED","02499401"
"98868","70","TOPICAL","ADDED","02498960"
"98872","8","DISINFECTANT (Food Premises)","ADDED","02499002"
"98873","94","DISINFECTANT (Institutional/Industrial)","ADDED","02499010"
"98923","2","DISINFECTANT (Barn)","ADDED","02499495"
"98853","49","INTRAVENOUS","ADDED","02498790"
"98881","104","TOPICAL (HOUSEHOLD)","ADDED","02499045"
"98939","93","DISINFECTANT (Domestic)","ADDED","02499673"
"98887","94","DISINFECTANT (Institutional/Industrial)","ADDED","02499134"
"98937","104","TOPICAL (HOUSEHOLD)","ADDED","02499649"
"98869","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02498979"
"98942","2","DISINFECTANT (Barn)","ADDED","02499703"
