tm_code,tm_formal_name,changes
"8001675","nitisinone","CHANGED"
"8001643","ensulizole","CHANGED"
"8001705","bismuth subsalicylate","ADDED"
"8001853","methazolamide","ADDED"
"8001805","idursulfase","ADDED"
"8001772","etoposide","ADDED"
"6f0e3bc2e5cc7ce7abcb179e47dca4fb","dexamethasone (base) and neomycin and polymyxin b","ADDED"
"8001717","carmustine","ADDED"
"8000932","dexamethasone (base) and framycetin and gramicidin","ADDED"
"8001882","zinc sulfate","ADDED"
"8001574","axitinib","CHANGED"
"9460370bb0ca1c98a779b1bcc6861c2c","water","CHANGED"
"8001618","clofedanol","CHANGED"
"8001668","moclobemide","CHANGED"
"8001812","interferon alfa-2b","ADDED"
"83f6b66d5197133fcdc07f467db96a6c","acetylcholine","CHANGED"
"98aa72dbcdf2097da338fdffac567946","penicillamine","CHANGED"
"8001821","ivabradine","ADDED"
"e32dbbdb49c0010507c7f33b7a0a59b9","carboplatin","CHANGED"
"b367bd0fdcda7bce56ef9e03be9f0031","cetuximab","CHANGED"
"8001606","canakinumab","CHANGED"
"8001725","chromic chloride","ADDED"
"8001831","lenalidomide","ADDED"
"8001814","interferon beta-1a","ADDED"
"8001527","sodium citrate dihydrate","DELETED"
"8001819","iron (sodium ferric gluconate complex in sucrose injection)","ADDED"
"8001706","bismuth subsalicylate and calcium carbonate","ADDED"
"8001556","alectinib","CHANGED"
"3c285bfd2840c50c607f3423838d8281","nafarelin","CHANGED"
"8001004","benzoyl peroxide and salicylic acid","ADDED"
"8001837","lidocaine","ADDED"
"8001869","potassium acetate","ADDED"
"77bf40723eded3b531ebf453e837646b","danazol","CHANGED"
"7f1ba0b742de385675aeba56c80d6136","asfotase alfa","CHANGED"
"8001638","dronedarone","CHANGED"
"2a5eb21f13292133a1b42432d323ff12","busulfan","CHANGED"
"8001559","alitretinoin","CHANGED"
"8001598","brivaracetam","CHANGED"
"8001766","epoprostenol","ADDED"
"8001692","ammonium chloride and codeine and diphenhydramine","ADDED"
"13d0e15c7304196bf939f32453399115","alitretinoin","CHANGED"
"8001830","leflunomide","ADDED"
"8001767","eptifibatide","ADDED"
"8001564","amphotericin b","CHANGED"
"8001707","calamine and diphenhydramine","ADDED"
"8001697","bacitracin and gramicidin and lidocaine and polymyxin b","ADDED"
"8001681","prasugrel","CHANGED"
"8001817","iron (iron dextran complex)","ADDED"
"263e7126cd4d402da410fe8da07b02c8","denosumab","CHANGED"
"aa9356f96eeaa3323646e6da8c908e5d","aminolevulinic acid","CHANGED"
"8001605","calcitonin (salmon)","CHANGED"
"8001726","chromic chloride and copper sulfate and manganese sulfate and zinc sulfate","ADDED"
"8001575","azacitidine","CHANGED"
"8001578","bendamustine","CHANGED"
"8000831","betamethasone dipropionate and salicylic acid","ADDED"
"72ef2ffeee18f79dd33dc41719d0f217","bendamustine","CHANGED"
"b363d2206727ebb2b2894e1b40ee5085","atropine","CHANGED"
"11bdd5eab143889ab178418e31ed19b7","nilutamide","CHANGED"
"8001877","sevelamer","ADDED"
"83cfd83efffd5921a3a5b2ed5057ebf4","brivaracetam","CHANGED"
"8001660","halobetasol","CHANGED"
"8001682","raloxifene","CHANGED"
"8000822","hydrocortisone and pramoxine hydrochloride","DELETED"
"8001625","darbepoetin alfa","CHANGED"
"8001548","abatacept","CHANGED"
"8001690","abciximab","ADDED"
"174e986dfe244138c3bec6a4a08d00ec","nelarabine","CHANGED"
"8001741","daunorubicin","ADDED"
"8001709","calcium carbonate and etidronate","ADDED"
"8001647","estrone","CHANGED"
"0f2e7f8a98a7b162872dbeec72cd1e46","darbepoetin alfa","CHANGED"
"8001852","methacholine","ADDED"
"8001868","polymyxin b and trimethoprim","ADDED"
"054696a0046e769d87f8741b2a7db3d4","floctafenine","CHANGED"
"8001788","glatiramer","ADDED"
"fdb18551517a97cd228056be92b300be","ivacaftor and lumacaftor","CHANGED"
"1728dd926ef4071d0d0d0c588ed51840","sulfinpyrazone","CHANGED"
"20a47af8af7a84a996ba8508a8cb102c","basiliximab","CHANGED"
"8001663","ivacaftor","CHANGED"
"8001600","bupivacaine","CHANGED"
"8001710","calcium chloride","ADDED"
"b8e0bdd85b08996ed12e609c786e52e7","agalsidase beta","CHANGED"
"8001857","methylnaltrexone","ADDED"
"bf53ce576b9716aaff4397db1e1b12c4","everolimus","CHANGED"
"8001742","deferoxamine","ADDED"
"8001580","benzethonium and benzocaine","CHANGED"
"8001773","fidaxomicin","ADDED"
"8001779","fluorouracil","ADDED"
"836ecced4c1d0e8987908c685f3e619d","nabumetone","CHANGED"
"8001592","blinatumomab","CHANGED"
"8001573","auranofin","CHANGED"
"8000920","framycetin and gramicidin and phenylephrine","ADDED"
"8001689","water","CHANGED"
"8001614","cetuximab","CHANGED"
"98dff93ef4eecdfe1514d96f0f89664a","capecitabine","CHANGED"
"8001731","clioquinol and flumethasone pivalate","ADDED"
"8001658","gemfibrozil","CHANGED"
"8001820","isoproterenol","ADDED"
"8001612","carfilzomib","CHANGED"
"8001854","methocarbamol","ADDED"
"8001736","cyclophosphamide","ADDED"
"8001652","febuxostat","CHANGED"
"8001588","bevacizumab","CHANGED"
"8001626","deferasirox","CHANGED"
"8001567","anethole trithione","CHANGED"
"8001745","dexrazoxane","ADDED"
"ce42bc584da51c720a4ee5b234bfa0b4","nivolumab","CHANGED"
"8001608","carbachol","CHANGED"
"8001836","levomilnacipran","ADDED"
"8001828","lapatinib","ADDED"
"8001666","loxapine","CHANGED"
"ba11cccbce43be36a276d1393b1d7869","amphotericin b","CHANGED"
"bf8bb484c795e115e471951357d82110","podophyllin","CHANGED"
"690488a9509711562e2278e4c72fe7b1","bupivacaine and epinephrine","CHANGED"
"8001610","carboplatin","CHANGED"
"8001589","bicalutamide","CHANGED"
"8000055","folic acid","tm_status_effective_time: ""19781231"" -> ""19751231"""
"8001871","potassium citrate","ADDED"
"8001856","methyl aminolevulinate","ADDED"
"360efaa1ddfb6853e614b115be998ab3","buserelin","CHANGED"
"8001553","agalsidase alfa","CHANGED"
"8001571","atropine","CHANGED"
"8001642","eflornithine","CHANGED"
"8000861","acetylsalicylic acid and codeine and methocarbamol","ADDED"
"8001777","flumazenil","ADDED"
"8001258","delavirdine","tm_status: ""ACTIVE"" -> ""INACTIVE""
tm_status_effective_time: ""19980724"" -> ""20180924"""
"8001776","fludarabine","ADDED"
"8000238","clobazam","tm_status_effective_time: ""19980707"" -> ""19970324"""
"8001583","beractant","CHANGED"
"8000204","lithium (ion)","ADDED"
"8001737","cytarabine","ADDED"
"8001758","dyclonine and menthol","ADDED"
"235f9479dc469b82f75c5d1ddd0d387a","dinoprostone","CHANGED"
"8001778","fluocinolone","ADDED"
"8001702","benzalkonium and pramoxine","ADDED"
"81ff9c27c6138901ce065965b899f9b1","fosfomycin","CHANGED"
"54748f6a8cb47ed49d39d013fb7a4eb6","benzethonium","CHANGED"
"b89505558a402c1ab92c51e6cf1c0696","alectinib","CHANGED"
"8001596","bretylium","CHANGED"
"8001704","bismuth subgallate","ADDED"
"8e348b454fd065b5e1797e552adda351","beractant","CHANGED"
"8001696","antipyrine and sodium salicylate","ADDED"
"8000962","acetaminophen and menthol","ADDED"
"8001656","fosaprepitant","CHANGED"
"8001570","atezolizumab","CHANGED"
"8001688","teriparatide","CHANGED"
"6ac0a70696e0dc4e9b4510ded5fb85f0","anakinra","CHANGED"
"4ee334e9551b40764860d0c83a3de6c2","febuxostat","CHANGED"
"8001760","elosulfase alfa","ADDED"
"8001617","clobetasone","CHANGED"
"8001633","dimethicone","CHANGED"
"323e00ecaa8aa7d47687db3b936133b2","benzethonium and benzocaine","CHANGED"
"8001806","ifosfamide","ADDED"
"8000249","valsartan","tm_status_effective_time: ""20030124"" -> ""19971215"""
"8001646","erlotinib","CHANGED"
"8001818","iron (iron sucrose)","ADDED"
"8001728","ciprofloxacin and fluocinolone","ADDED"
"8001607","capecitabine","CHANGED"
"8001550","acetylcholine","CHANGED"
"8001743","degarelix","ADDED"
"8001734","corbadrine (corbadrine hydrochloride) and mepivacaine","ADDED"
"8001797","hydrocortisone and pramoxine","ADDED"
"8001880","white petrolatum","ADDED"
"8001790","golimumab","ADDED"
"8001624","danazol","CHANGED"
"8001716","carglumic acid","ADDED"
"8001793","gramicidin and lidocaine and polymyxin b","ADDED"
"8001722","choriogonadotropin alpha","ADDED"
"667ceed017d8d59eca6182624d06201f","benzylpenicilloyl-polylysine","DELETED"
"8001770","estramustine","ADDED"
"998fb0ea5ae69b455e8c8923d9d255f3","sodium salicylate","CHANGED"
"8001635","dinoprostone","CHANGED"
"4681562c4db92e8fb9240d5a85ad0537","ensulizole","CHANGED"
"e27db7be57c176c4d945aa1d06a95aa5","raloxifene","CHANGED"
"ed174ec2397e36b192df9e443734b919","enzalutamide","CHANGED"
"63de51a4556de5e7a2f7d84ffc03fbf9","fampridine","CHANGED"
"c918d6f66dbfa9dcc69f320fec4feef0","bosutinib","CHANGED"
"8001673","nilutamide","CHANGED"
"8001747","dextromethorphan and guaifenesin and menthol and pseudoephedrine","ADDED"
"8001220","ombitasvir and paritaprevir and ritonavir","ADDED"
"8001787","gemcitabine","ADDED"
"8001738","dactinomycin","ADDED"
"8001764","epirubicin","ADDED"
"8001586","betaxolol","CHANGED"
"8001724","chorionic gonadotropin and water","ADDED"
"8001670","nafarelin","CHANGED"
"0cec9db4b0c8dc7a6cb0e115cc5f3dea","alglucosidase alfa","CHANGED"
"8001661","hydroquinone","CHANGED"
"8001763","epinephrine and prilocaine","ADDED"
"8001651","fampridine","CHANGED"
"8001733","copper sulfate","ADDED"
"b51023b7b3618936986daf63f3822056","pheniramine and phenylephrine","ADDED"
"8001822","ixazomib","ADDED"
"fa6c900b635aba7f921f777c3cbbef0d","bilastine","CHANGED"
"f7fbaa078151b9c59fef08d4117040f7","cyclopentolate","CHANGED"
"8001786","gefitinib","ADDED"
"8001711","calcium gluconate and calcium saccharate","ADDED"
"8001809","imiquimod","ADDED"
"fd5c23193bf87f0b8c7dde9454416e4a","methylprednisolone (base)","CHANGED"
"8001603","busulfan","CHANGED"
"8001761","eluxadoline","ADDED"
"8001846","manganese sulfate","ADDED"
"c9faf753a6ac57c53c7dcd77e3f51ff4","halobetasol","CHANGED"
"b0e9ca3c0296dbd9d61e291d9ccda718","rasagiline","CHANGED"
"8001714","cannabidiol (cannabis sativa extract) and delta-9-tetrahydrocannabinol (cannabis sativa extract)","ADDED"
"8001674","nimodipine","CHANGED"
"8001874","prednicarbate","ADDED"
"8001568","apremilast","CHANGED"
"a3a4925edda457dbbeb1e170a05dae64","temsirolimus","CHANGED"
"e15164295101c081a59b85001e7e1732","axitinib","CHANGED"
"8001804","idelalisib","ADDED"
"cee1b13b7050fa243078ab6d84dcbe0b","loxapine","CHANGED"
"b26bf8cbf84c5cfab417970f21c4132d","clobetasone","CHANGED"
"8001631","diazoxide","CHANGED"
"8001667","methylprednisolone (base)","CHANGED"
"0bef6da5a59a65cac9d44d46dbf6fb3a","antazoline and naphazoline","ADDED"
"8001552","aflibercept","CHANGED"
"8001616","cinacalcet","CHANGED"
"524888e8296263704e67353907ccca94","dimethicone","CHANGED"
"8a1409966b9e9ceb53fdd6d79e71c417","eflornithine","CHANGED"
"8001364","codeine and guaifenesin and pseudoephedrine","tm_status_effective_time: ""19960830"" -> ""19951231"""
"b8aa2b8dcaca286ee2ddd07578e9126c","etanercept and water","CHANGED"
"8001825","lacosamide","ADDED"
"a56c24dc2ccf98a20b1dc8dcd8915cb8","dyclonine","CHANGED"
"8001801","icatibant","ADDED"
"8001847","menotropins","ADDED"
"8001826","lanreotide","ADDED"
"8001858","miglustat","ADDED"
"8001621","crotamiton","CHANGED"
"8001861","mitotane","ADDED"
"c85db06c42bae85dfd1164a2866981d2","bethanechol","CHANGED"
"861bb47caa7c704401cff21a6ad40031","ethopropazine","CHANGED"
"8001648","etanercept and water","CHANGED"
"8001679","podophyllin","CHANGED"
"8001611","carboprost","CHANGED"
"8001872","pramoxine and zinc acetate","ADDED"
"918183ebe8d737590835d2d1ada752f1","azacitidine","CHANGED"
"8001748","dimethicone and menthol","ADDED"
"6257ac42f91f458cf5a0c37a0af086cc","nitisinone","CHANGED"
"8001867","petrolatum and zinc oxide","ADDED"
"c1ab8c0395ea4cbad272c07883b9d249","gramicidin and neomycin and nystatin and triamcinolone acetonide","ADDED"
"8001685","sulfinpyrazone","CHANGED"
"8000795","acetylsalicylic acid","tm_status_effective_time: ""19701231"" -> ""19511231"""
"6ce28781279e2a9cfa476991a6411a67","clofedanol","CHANGED"
"8001851","mesna","ADDED"
"078ce846d23a61e02d1edb518ce5e784","bortezomib","CHANGED"
"a9ac7724131830334babf1609ba74224","naphazoline hydrochloride","DELETED"
"656e42af5ef5cd41b8ae797ec20a8452","tizanidine","ADDED"
"8001640","dyclonine","CHANGED"
"8001680","podophyllotoxin","CHANGED"
"8001719","cetrorelix","ADDED"
"8000812","hydrocortisone and zinc sulfate","ADDED"
"8001875","prilocaine","ADDED"
"8000953","guaifenesin and menthol","ADDED"
"8001641","eculizumab","CHANGED"
"8001582","bepotastine","CHANGED"
"8001599","bromfenac","CHANGED"
"8001870","potassium chloride","ADDED"
"bda157491e07581dd1301b921620c0b3","dulaglutide","CHANGED"
"8001700","bacitracin and polymyxin b","ADDED"
"8001859","milrinone","ADDED"
"8001849","mepivacaine","ADDED"
"8001815","interferon beta-1b","ADDED"
"a361de1944c94e68e8ec09dc10081b81","deferasirox","CHANGED"
"4f11a8d7772f6c89beb47714e872b9aa","gonadorelin","ADDED"
"8001780","fluorouracil and salicylic acid","ADDED"
"8001749","dimethicone and menthol and pramoxine","ADDED"
"8001579","benzethonium","CHANGED"
"8001677","orlistat","CHANGED"
"8001832","lenvatinib","ADDED"
"8001684","sodium salicylate","CHANGED"
"8001002","benzalkonium and lidocaine","ADDED"
"8001664","ivacaftor and lumacaftor","CHANGED"
"41dec1a94f0f0ffe8c75e49f98996ed8","chloroxylenol","CHANGED"
"e26a2c83338f2f23163b97d5edcd1473","carboprost","CHANGED"
"f9d59beaa2f12605816363429dc2ea43","estrone","CHANGED"
"8001655","fondaparinux","CHANGED"
"8001783","fulvestrant","ADDED"
"99a190b6aab1f895bef7056337136f76","abatacept","CHANGED"
"4c27c1733797126117a7f6c52f439f90","afatinib","CHANGED"
"8001753","diphenhydramine and menthol","ADDED"
"8001810","ingenol mebutate","ADDED"
"5958eff01b2007c4758fa2fd982e82db","dobutamine","CHANGED"
"8001803","idarucizumab","ADDED"
"8001757","doxorubicin","ADDED"
"7f584eb5f5ba5944ea858797aef80b87","aflibercept","CHANGED"
"8001759","edoxaban","ADDED"
"8001838","lidocaine and menthol","ADDED"
"8001549","abiraterone","CHANGED"
"c46e3f7aa0d8ce5f4117693c7d32c3fc","glycopyrrolate","CHANGED"
"6fda2690bb43f9ee87834b7acb904295","fosaprepitant","CHANGED"
"8001634","dinoprost","CHANGED"
"8001721","chloroxylenol and menthol","ADDED"
"8001566","anakinra","CHANGED"
"8001591","bleomycin","CHANGED"
"8001754","diphenhydramine and zinc acetate","ADDED"
"dc3c4af78dc369b8de3b8861b4b61313","articaine and epinephrine","ADDED"
"1c61238b32850f78c44c32bcb01ed6ec","ivacaftor","CHANGED"
"8001569","asfotase alfa","CHANGED"
"dca0b9bbc1378056f68cd8ec4f60fea3","bepotastine","CHANGED"
"ce512da05f5dd778b09b8b5509f62612","alemtuzumab","CHANGED"
"8001653","floctafenine","CHANGED"
"8001453","droperidol","ADDED"
"8001855","methoxsalen","ADDED"
"8001597","brexpiprazole","CHANGED"
"8001800","ibrutinib","ADDED"
"8001687","teriflunomide","CHANGED"
"8001620","crizotinib","CHANGED"
"8001632","dihydroergotamine","CHANGED"
"8001808","imiglucerase","ADDED"
"e275a2c884bf2291dde84c74ebb10dd4","aldesleukin","CHANGED"
"8001769","ergonovine","ADDED"
"8001799","hydroxocobalamin","ADDED"
"1e85826851ff25bc63a6869d747e7e8a","erlotinib","CHANGED"
"20cb5004c1b6c0db14459cb7b3375734","alprostadil and water","DELETED"
"8001802","idarubicin","ADDED"
"8001572","atropine and diphenoxylate","CHANGED"
"8001723","chorionic gonadotropin","ADDED"
"7be02e77fbfe05077291713d2d73475c","orlistat","CHANGED"
"62ccce3ed853e240f98030a0070fc1ee","carbetocin","CHANGED"
"c86df789b054aef55e4ed9a7333f234c","bupivacaine","CHANGED"
"8001755","docetaxel","ADDED"
"8000808","acetylsalicylic acid and butalbital and caffeine","ADDED"
"8001585","betaine","CHANGED"
"8001295","nicotinamide","ADDED"
"8001750","dimethicone and petrolatum","ADDED"
"8001823","ixekizumab","ADDED"
"8001762","epinephrine and lidocaine","ADDED"
"e96c42e338e8903e8db6c6b6cc175916","apremilast","CHANGED"
"8001834","leuprolide","ADDED"
"8001718","certolizumab pegol","ADDED"
"8001602","buserelin","CHANGED"
"8001657","fosfomycin","CHANGED"
"8001590","bilastine","CHANGED"
"fa1c4e68f4b342350873e3cca68bf30b","calcitonin (salmon)","CHANGED"
"9e344fadef1ae829dc4b41bf28ba7481","betaxolol","CHANGED"
"8000901","acetylsalicylic acid and methocarbamol","ADDED"
"8000798","clioquinol and hydrocortisone","ADDED"
"8001775","fingolimod","ADDED"
"5394563cfb09ccaf9fe163041ce4387d","belimumab","CHANGED"
"8001844","magnesium chloride","ADDED"
"f448734eef85d7ca44d717b3022cccbb","flutamide","CHANGED"
"85f46c73aa100e656aa05a2a45d503b4","bleomycin","CHANGED"
"8001841","lidocaine and prilocaine","ADDED"
"abd77ac472af2ba638deca3aee2c0fe8","besifloxacin","CHANGED"
"8001686","temsirolimus","CHANGED"
"8001630","dequalinium","CHANGED"
"8001639","dulaglutide","CHANGED"
"8001296","nicotinic acid","tm_status_effective_time: ""19911231"" -> ""19791231"""
"8001676","nivolumab","CHANGED"
"8001619","cobimetinib","CHANGED"
"8001650","everolimus","CHANGED"
"8001712","calcium polystyrene sulfonate","ADDED"
"6b1c3205a80aabb64c0e8e8e1d72ceb6","bretylium","CHANGED"
"8001601","bupivacaine and epinephrine","CHANGED"
"0f922d986f6971cb70133f8861712380","hydroxyurea","CHANGED"
"3e26c73a8f943af54ed6f48e80ffd9e7","codeine and guaifenesin and pheniramine","ADDED"
"8001698","bacitracin and gramicidin and polymyxin b","ADDED"
"8001231","simeprevir","tm_status: ""ACTIVE"" -> ""INACTIVE""
tm_status_effective_time: ""20131125"" -> ""20180331"""
"249d1e7515a845b7828ee00970b64eb3","diazoxide","CHANGED"
"8001563","aminolevulinic acid","CHANGED"
"b4aaf3845852b3199a2c2313760982b1","bromfenac","CHANGED"
"8001811","insulin glargine and lixisenatide","ADDED"
"8001798","hydrocortisone and pramoxine and zinc sulfate","ADDED"
"8001555","aldesleukin","CHANGED"
"8001615","chloroxylenol","CHANGED"
"8001577","belimumab","CHANGED"
"256217195867b33e353d8ad960358188","moclobemide","CHANGED"
"1c6a1e26b35b853808f2235d4334aef6","anethole trithione","CHANGED"
"8001873","pramoxine and zinc sulfate","ADDED"
"8001842","lomustine","ADDED"
"8001839","lidocaine and methylprednisolone acetate","ADDED"
"8001622","cyclopentolate","CHANGED"
"8001649","ethopropazine","CHANGED"
"8000972","benzalkonium and pramoxine hydrochloride","DELETED"
"8001730","cladribine","ADDED"
"8000994","acetaminophen and guaifenesin and menthol","ADDED"
"d3f15013d33218eea907841be42729f6","dihydroergotamine","CHANGED"
"8001827","lanthanum","ADDED"
"8000225","fenofibrate","tm_status_effective_time: ""19990329"" -> ""19961002"""
"8001824","ketoprofen","ADDED"
"8001310","atazanavir and cobicistat","ADDED"
"8001669","nabumetone","CHANGED"
"8001637","dornase alfa","CHANGED"
"8001784","galsulfase","ADDED"
"a96c01912436c81e8ad886be58e066ce","bicalutamide","CHANGED"
"8001785","ganirelix","ADDED"
"8001662","hydroxyurea","CHANGED"
"8001863","modafinil","ADDED"
"0b50019879610f5c496f0994be72cd16","prasugrel","CHANGED"
"8001708","calamine and pramoxine","ADDED"
"8001627","deferiprone","CHANGED"
"8000805","acetylsalicylic acid and butalbital and caffeine and codeine","ADDED"
"a08f46e87ac2c316de383d6f55e3b473","naphazoline and pheniramine","ADDED"
"8001720","chlorhexidine and lidocaine","ADDED"
"8001765","epoetin alfa","ADDED"
"5c60b262e52a5c74cf3187377ecaedde","teriflunomide","CHANGED"
"b3d0fce6e28eab5deb85c09ac3a3a14f","dronedarone","CHANGED"
"8001665","liothyronine","CHANGED"
"b1af0ecdbd31a46dcee0aafa487bb307","alteplase","CHANGED"
"8001807","imatinib","ADDED"
"d2e3fd318c6a3ff85715c037cea1c091","dinoprost","CHANGED"
"6a0d7ae7f599f63fda6d6eb8d035e423","eribulin","CHANGED"
"2630e12ef6e3f98e9753f4c6bd8288cf","dabrafenib","CHANGED"
"8001604","cabazitaxel","CHANGED"
"8001636","dobutamine","CHANGED"
"8f76ae0a8ee82d909b37fa810512a8ec","crizotinib","CHANGED"
"8001629","deoxycholic acid","CHANGED"
"8001554","agalsidase beta","CHANGED"
"35ca3575106af33fbe9636f5ef8575c3","crotamiton","CHANGED"
"8001752","dimethicone and zinc oxide","ADDED"
"251e12eaeec77c4c6d03dce521f3a5db","acetaminophen and pheniramine and phenylephrine","ADDED"
"8001609","carbetocin","CHANGED"
"d05f716e85ee43673f85955e1944db7f","fondaparinux","CHANGED"
"8001840","lidocaine and polymyxin b","ADDED"
"8001672","nelarabine","CHANGED"
"47357d1909dec9787d0fe2177d892c3b","atropine and diphenoxylate","CHANGED"
"7e8201918916cbdcdf1082d6087821e5","hydroquinone","CHANGED"
"8001833","leucovorin","ADDED"
"5d15507a3cddb4447a4d3bae99a17426","blinatumomab","CHANGED"
"9803474b7035d1ff898a7b660a8a1165","betaine","CHANGED"
"8001860","mitomycin","ADDED"
"8001683","rasagiline","CHANGED"
"8001512","promethazine","tm_status_effective_time: ""19831231"" -> ""19821231"""
"536288bb115b5c3324f383566b3e1bca","brentuximab vedotin","CHANGED"
"8001768","ergoloid mesylates","ADDED"
"8001862","mitoxantrone","ADDED"
"8000859","acetaminophen and codeine and methocarbamol","ADDED"
"8001792","goserelin","ADDED"
"8e72e27852c8a54465539921267947b7","teriparatide","CHANGED"
"b46e8c1b820c8eaf889d38eacd0ff894","brexpiprazole","CHANGED"
"8001729","cisplatin","ADDED"
"8001703","bismuth dipropylacetate","ADDED"
"6993a685d10576536183960090af1fdd","anagrelide","CHANGED"
"8001644","enzalutamide","CHANGED"
"2ffbeaa8053b2eb82ab5ae825757ebf1","deoxycholic acid","CHANGED"
