drug_code,route_of_administration_code,route_of_administration,status,drug_identification_number
"101022","65","SUBCUTANEOUS","ADDED","02520982"
"101057","104","TOPICAL (HOUSEHOLD)","ADDED","02521377"
"101094","105","TOPICAL (COMMERCIAL)","ADDED","02521741"
"101071","93","DISINFECTANT (Domestic)","ADDED","02521520"
"100459","93","DISINFECTANT (Domestic)","ADDED","02515202"
"101053","56","ORAL","ADDED","02521334"
"100191","94","DISINFECTANT (Institutional/Industrial)","ADDED","02512637"
"101099","56","ORAL","ADDED","02521806"
"100921","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02519984"
"100435","93","DISINFECTANT (Domestic)","ADDED","02514958"
"100191","8","DISINFECTANT (Food Premises)","ADDED","02512637"
"99514","56","ORAL","ADDED","02505762"
"100231","94","DISINFECTANT (Institutional/Industrial)","ADDED","02513072"
"101016","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02521016"
"65889","93","DISINFECTANT (Domestic)","ADDED","02242209"
"101098","2","DISINFECTANT (Barn)","ADDED","02521792"
"100336","2","DISINFECTANT (Barn)","ADDED","02514192"
"101065","56","ORAL","ADDED","02521466"
"100173","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02512440"
"100921","93","DISINFECTANT (Domestic)","ADDED","02519984"
"100459","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02515202"
"101071","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02521520"
"101006","56","ORAL","ADDED","02520869"
"100199","8","DISINFECTANT (Food Premises)","ADDED","02512734"
"101028","56","ORAL","ADDED","02521059"
"101015","94","DISINFECTANT (Institutional/Industrial)","ADDED","02520915"
"70138","8","DISINFECTANT (Food Premises)","ADDED","02246012"
"100423","93","DISINFECTANT (Domestic)","ADDED","02514842"
"101048","56","ORAL","ADDED","02521253"
"101077","56","ORAL","ADDED","02521598"
"100173","93","DISINFECTANT (Domestic)","ADDED","02512440"
"98689","56","ORAL","ADDED","02497026"
"70138","94","DISINFECTANT (Institutional/Industrial)","ADDED","02246012"
"101096","56","ORAL","ADDED","02521776"
"101016","93","DISINFECTANT (Domestic)","ADDED","02521016"
"101015","8","DISINFECTANT (Food Premises)","ADDED","02520915"
"100435","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02514958"
"101025","56","ORAL","ADDED","02521024"
"100199","94","DISINFECTANT (Institutional/Industrial)","ADDED","02512734"
"98479","56","ORAL","ADDED","02494817"
"101083","56","ORAL","ADDED","02521652"
"101079","22","INTRAMUSCULAR","ADDED","02521601"
"100394","93","DISINFECTANT (Domestic)","ADDED","02514621"
"101073","56","ORAL","ADDED","02521547"
"101013","56","ORAL","ADDED","02520893"
"100921","8","DISINFECTANT (Food Premises)","ADDED","02519984"
"101026","93","DISINFECTANT (Domestic)","ADDED","02521032"
"100199","93","DISINFECTANT (Domestic)","ADDED","02512734"
"99224","56","ORAL","ADDED","02502690"
"100173","94","DISINFECTANT (Institutional/Industrial)","ADDED","02512440"
"100301","56","ORAL","ADDED","02513803"
"100202","94","DISINFECTANT (Institutional/Industrial)","ADDED","02512769"
"91099","49","INTRAVENOUS","ADDED","02426412"
"101016","94","DISINFECTANT (Institutional/Industrial)","ADDED","02521016"
"101017","56","ORAL","ADDED","02520923"
"101018","56","ORAL","ADDED","02520931"
"100540","56","ORAL","ADDED","02516047"
"101050","65","SUBCUTANEOUS","ADDED","02521288"
"100282","93","DISINFECTANT (Domestic)","ADDED","02513633"
"101036","49","INTRAVENOUS","ADDED","02521148"
"100231","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02513072"
"70138","93","DISINFECTANT (Domestic)","ADDED","02246012"
"100202","8","DISINFECTANT (Food Premises)","ADDED","02512769"
"100173","8","DISINFECTANT (Food Premises)","ADDED","02512440"
"100266","93","DISINFECTANT (Domestic)","ADDED","02513455"
"100423","94","DISINFECTANT (Institutional/Industrial)","ADDED","02514842"
"101015","93","DISINFECTANT (Domestic)","ADDED","02520915"
"100541","56","ORAL","ADDED","02516055"
"101046","56","ORAL","ADDED","02521237"
"101016","8","DISINFECTANT (Food Premises)","ADDED","02521016"
"100206","2","DISINFECTANT (Barn)","ADDED","02512807"
"98527","56","ORAL","ADDED","02495341"
"83161","93","DISINFECTANT (Domestic)","ADDED","02346184"
"100921","94","DISINFECTANT (Institutional/Industrial)","ADDED","02519984"
"100281","93","DISINFECTANT (Domestic)","ADDED","02513625"
"65889","94","DISINFECTANT (Institutional/Industrial)","ADDED","02242209"
"100231","93","DISINFECTANT (Domestic)","ADDED","02513072"
"101067","56","ORAL","ADDED","02521482"
"101071","8","DISINFECTANT (Food Premises)","ADDED","02521520"
"100459","8","DISINFECTANT (Food Premises)","ADDED","02515202"
"100344","2","DISINFECTANT (Barn)","ADDED","02514273"
"100199","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02512734"
"100435","94","DISINFECTANT (Institutional/Industrial)","ADDED","02514958"
"101043","56","ORAL","ADDED","02521202"
"100368","94","DISINFECTANT (Institutional/Industrial)","ADDED","02514508"
"100425","93","DISINFECTANT (Domestic)","ADDED","02514850"
"101075","56","ORAL","ADDED","02521563"
"101070","56","ORAL","ADDED","02521512"
"101045","56","ORAL","ADDED","02521210"
"100459","94","DISINFECTANT (Institutional/Industrial)","ADDED","02515202"
"101071","94","DISINFECTANT (Institutional/Industrial)","ADDED","02521520"
"100300","56","ORAL","ADDED","02513781"
"100368","8","DISINFECTANT (Food Premises)","ADDED","02514508"
"100435","8","DISINFECTANT (Food Premises)","ADDED","02514958"
"100191","93","DISINFECTANT (Domestic)","ADDED","02512637"
"65889","8","DISINFECTANT (Food Premises)","ADDED","02242209"
"101015","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02520915"
"101044","56","ORAL","ADDED","02521229"
"100206","94","DISINFECTANT (Institutional/Industrial)","ADDED","02512807"
"101064","49","INTRAVENOUS","ADDED","02521458"
"101054","56","ORAL","ADDED","02521342"
"100336","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02514192"
"101047","56","ORAL","ADDED","02521245"
"101097","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02521784"
"101098","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02521792"
"100306","93","DISINFECTANT (Domestic)","ADDED","02513862"
"100480","94","DISINFECTANT (Institutional/Industrial)","ADDED","02515393"
"101021","65","SUBCUTANEOUS","ADDED","02520974"
"100344","94","DISINFECTANT (Institutional/Industrial)","ADDED","02514273"
"101116","94","DISINFECTANT (Institutional/Industrial)","ADDED","02521997"
"100435","2","DISINFECTANT (Barn)","ADDED","02514958"
"100174","94","DISINFECTANT (Institutional/Industrial)","ADDED","02512459"
"101098","94","DISINFECTANT (Institutional/Industrial)","ADDED","02521792"
"100277","94","DISINFECTANT (Institutional/Industrial)","ADDED","02513587"
"101097","94","DISINFECTANT (Institutional/Industrial)","ADDED","02521784"
"100231","2","DISINFECTANT (Barn)","ADDED","02513072"
"100336","94","DISINFECTANT (Institutional/Industrial)","ADDED","02514192"
