"ntp_code"|"ntp_formal_name"|"ntp_en_description"|"ntp_fr_description"|"ntp_status"|"ntp_status_effective_time"|"ntp_type"
9000453|"allopurinol 200 mg oral tablet"|NA|NA|"active"|"20110125"|NA
9000454|"allopurinol 300 mg oral tablet"|NA|NA|"active"|"20110125"|NA
9000465|"alprazolam 0.25 mg oral tablet"|NA|NA|"active"|"20060220"|NA
9000466|"alprazolam 0.5 mg oral tablet"|NA|NA|"active"|"20060220"|NA
9000467|"alprazolam 1 mg oral tablet"|NA|NA|"active"|"20060220"|NA
9000468|"alprazolam 2 mg oral tablet"|NA|NA|"active"|"20060308"|NA
9000506|"amiodarone hydrochloride 100 mg oral tablet"|NA|NA|"active"|"20070508"|NA
9000507|"amiodarone hydrochloride 200 mg oral tablet"|NA|NA|"active"|"20060317"|NA
9000508|"amiodarone hydrochloride 50 mg per mL solution for injection"|NA|NA|"active"|"20150505"|NA
9000509|"amitriptyline hydrochloride 10 mg oral tablet"|NA|NA|"active"|"20030508"|NA
9000510|"amitriptyline hydrochloride 25 mg oral tablet"|NA|NA|"active"|"20020226"|NA
9000511|"amitriptyline hydrochloride 50 mg oral tablet"|NA|NA|"active"|"20020226"|NA
9000512|"amitriptyline hydrochloride 75 mg oral tablet"|NA|NA|"active"|"20120924"|NA
9000524|"amlodipine (amlodipine besylate) 10 mg oral tablet"|NA|NA|"active"|"20090720"|NA
9000526|"amlodipine (amlodipine besylate) 2.5 mg oral tablet"|NA|NA|"active"|"20090724"|NA
9000538|"amlodipine (amlodipine besylate) 5 mg oral tablet"|NA|NA|"active"|"20090720"|NA
9000568|"amoxicillin 250 mg oral capsule"|NA|NA|"active"|"20080501"|NA
9000576|"amoxicillin 500 mg oral capsule"|NA|NA|"active"|"20080501"|NA
9000566|"amoxicillin 125 mg per 5 mL oral suspension"|NA|NA|"active"|"20080501"|NA
9000569|"amoxicillin 250 mg per 5 mL oral suspension"|NA|NA|"active"|"20080501"|NA
9000570|"amoxicillin 250 mg per 5 mL powder for oral solution"|NA|NA|"active"|"20060706"|NA
9000567|"amoxicillin 125 mg per 5 mL powder for oral suspension"|NA|NA|"active"|"20001227"|NA
9000571|"amoxicillin 250 mg per 5 mL powder for oral suspension"|NA|NA|"active"|"20080909"|NA
9000577|"amphetamine aspartate monohydrate 1.25 mg and amphetamine sulfate 1.25 mg and dextroamphetamine saccharate 1.25 mg and dextroamphetamine sulfate 1.25 mg prolonged release oral capsule"|NA|NA|"active"|"20151203"|NA
9000578|"amphetamine aspartate monohydrate 2.5 mg and amphetamine sulfate 2.5 mg and dextroamphetamine saccharate 2.5 mg and dextroamphetamine sulfate 2.5 mg prolonged release oral capsule"|NA|NA|"active"|"20151203"|NA
9000579|"amphetamine aspartate monohydrate 3.75 mg and amphetamine sulfate 3.75 mg and dextroamphetamine saccharate 3.75 mg and dextroamphetamine sulfate 3.75 mg prolonged release oral capsule"|NA|NA|"active"|"20151203"|NA
9000580|"amphetamine aspartate monohydrate 5 mg and amphetamine sulfate 5 mg and dextroamphetamine saccharate 5 mg and dextroamphetamine sulfate 5 mg prolonged release oral capsule"|NA|NA|"active"|"20151203"|NA
9000581|"amphetamine aspartate monohydrate 6.25 mg and amphetamine sulfate 6.25 mg and dextroamphetamine saccharate 6.25 mg and dextroamphetamine sulfate 6.25 mg prolonged release oral capsule"|NA|NA|"active"|"20151203"|NA
9000582|"amphetamine aspartate monohydrate 7.5 mg and amphetamine sulfate 7.5 mg and dextroamphetamine saccharate 7.5 mg and dextroamphetamine sulfate 7.5 mg prolonged release oral capsule"|NA|NA|"active"|"20151203"|NA
9000687|"aripiprazole 300 mg per vial kit"|NA|NA|"active"|"20150818"|NA
9000689|"aripiprazole 400 mg per vial kit"|NA|NA|"active"|"20150818"|NA
9000682|"aripiprazole 10 mg oral tablet"|NA|NA|"active"|"20150818"|NA
9000683|"aripiprazole 15 mg oral tablet"|NA|NA|"active"|"20150818"|NA
9000684|"aripiprazole 2 mg oral tablet"|NA|NA|"active"|"20150818"|NA
9000685|"aripiprazole 20 mg oral tablet"|NA|NA|"active"|"20150818"|NA
9000686|"aripiprazole 30 mg oral tablet"|NA|NA|"active"|"20150818"|NA
9000691|"aripiprazole 5 mg oral tablet"|NA|NA|"active"|"20150818"|NA
9000688|"aripiprazole 300 mg per vial powder for prolonged-release suspension for injection"|NA|NA|"active"|"20150818"|NA
9000690|"aripiprazole 400 mg per vial powder for prolonged-release suspension for injection"|NA|NA|"active"|"20150818"|NA
9000710|"atenolol 100 mg oral tablet"|NA|NA|"active"|"20040429"|NA
9000711|"atenolol 25 mg oral tablet"|NA|NA|"active"|"20061129"|NA
9000713|"atenolol 50 mg oral tablet"|NA|NA|"active"|"20040429"|NA
9000714|"atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule"|NA|NA|"active"|"20080501"|NA
9000715|"atomoxetine (atomoxetine hydrochloride) 100 mg oral capsule"|NA|NA|"active"|"20100205"|NA
9000716|"atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule"|NA|NA|"active"|"20080501"|NA
9000717|"atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule"|NA|NA|"active"|"20080501"|NA
9000718|"atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule"|NA|NA|"active"|"20080501"|NA
9000719|"atomoxetine (atomoxetine hydrochloride) 60 mg oral capsule"|NA|NA|"active"|"20080501"|NA
9000720|"atomoxetine (atomoxetine hydrochloride) 80 mg oral capsule"|NA|NA|"active"|"20100205"|NA
9000725|"atorvastatin (atorvastatin calcium) 10 mg oral tablet"|NA|NA|"active"|"20100602"|NA
9000726|"atorvastatin (atorvastatin calcium) 20 mg oral tablet"|NA|NA|"active"|"20101217"|NA
9000727|"atorvastatin (atorvastatin calcium) 40 mg oral tablet"|NA|NA|"active"|"20100211"|NA
9000728|"atorvastatin (atorvastatin calcium) 80 mg oral tablet"|NA|NA|"active"|"20100211"|NA
9001204|"azathioprine 50 mg oral tablet"|NA|NA|"active"|"20090921"|NA
9001203|"azathioprine (azathioprine sodium) 50 mg per vial powder for solution for injection"|NA|NA|"active"|"20170227"|NA
9001212|"azithromycin (azithromycin dihydrate) 250 mg oral tablet"|NA|NA|"active"|"20140502"|NA
9001221|"azithromycin (azithromycin monohydrate) 250 mg oral tablet"|NA|NA|"active"|"20150505"|NA
9001224|"azithromycin (azithromycin monohydrate) 600 mg oral tablet"|NA|NA|"active"|"20150505"|NA
9001219|"azithromycin (azithromycin monohydrate) 100 mg per 5 mL powder for oral suspension"|NA|NA|"active"|"20100813"|NA
9001220|"azithromycin (azithromycin monohydrate) 200 mg per 5 mL powder for oral suspension"|NA|NA|"active"|"20100813"|NA
9001222|"azithromycin (azithromycin monohydrate) 500 mg per 10 mL powder for solution for injection"|NA|NA|"active"|"20150108"|NA
9001223|"azithromycin (azithromycin monohydrate) 500 mg per vial powder for solution for injection"|NA|NA|"active"|"20111103"|NA
9001257|"baclofen 10 mg oral tablet"|NA|NA|"active"|"20081017"|NA
9001259|"baclofen 20 mg oral tablet"|NA|NA|"active"|"20081017"|NA
9001255|"baclofen 0.05 mg per mL solution for injection"|NA|NA|"active"|"20081030"|NA
9001256|"baclofen 0.5 mg per mL solution for injection"|NA|NA|"active"|"20081018"|NA
9001258|"baclofen 2 mg per mL solution for injection"|NA|NA|"active"|"20081017"|NA
9001262|"beclomethasone dipropionate 0.025 % cutaneous cream"|NA|NA|"active"|"20160726"|NA
9001264|"beclomethasone dipropionate 50 mcg per actuation nasal spray, suspension"|NA|NA|"active"|"20100816"|NA
9001266|"beclomethasone dipropionate 50 mcg per spray nasal spray, suspension"|NA|NA|"active"|"20141202"|NA
9001263|"beclomethasone dipropionate 100 mcg per actuation pressurised inhalation"|NA|NA|"active"|"20140609"|NA
9001265|"beclomethasone dipropionate 50 mcg per actuation pressurised inhalation"|NA|NA|"active"|"20100816"|NA
9001337|"benzoyl peroxide 3 % and clindamycin (clindamycin phosphate) 1 % cutaneous gel"|NA|NA|"active"|"20130823"|NA
9001340|"benzoyl peroxide 5 % and clindamycin (clindamycin phosphate) 1 % cutaneous gel"|NA|NA|"active"|"20121219"|NA
9001350|"benzoyl peroxide 50 mg per g and clindamycin (clindamycin phosphate) 10 mg per g cutaneous gel"|NA|NA|"active"|"20130619"|NA
9001352|"benztropine mesylate 0.4 mg per mL oral solution"|NA|NA|"active"|"20150512"|NA
9001353|"benztropine mesylate 1 mg oral tablet"|NA|NA|"active"|"20150911"|NA
9001355|"benztropine mesylate 2 mg oral tablet"|NA|NA|"active"|"20090127"|NA
9001354|"benztropine mesylate 1 mg per mL solution for injection"|NA|NA|"active"|"20090127"|NA
9001363|"betahistine hydrochloride 16 mg oral tablet"|NA|NA|"active"|"20140127"|NA
9001364|"betahistine hydrochloride 24 mg oral tablet"|NA|NA|"active"|"20140127"|NA
9001365|"betahistine hydrochloride 8 mg oral tablet"|NA|NA|"active"|"20160525"|NA
9001371|"betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream"|NA|NA|"active"|"20150429"|NA
9001379|"betamethasone (betamethasone dipropionate) 0.5 mg per g cutaneous cream"|NA|NA|"active"|"20130108"|NA
9001385|"betamethasone (betamethasone valerate) 0.05 % cutaneous cream"|NA|NA|"active"|"20100722"|NA
9001389|"betamethasone (betamethasone valerate) 0.1 % cutaneous cream"|NA|NA|"active"|"20150429"|NA
9001395|"betamethasone dipropionate 0.05 % cutaneous cream"|NA|NA|"active"|"20040716"|NA
9001398|"betamethasone dipropionate 0.5 mg per g cutaneous cream"|NA|NA|"active"|"20060124"|NA
9001399|"betamethasone valerate 0.1 % cutaneous cream"|NA|NA|"active"|"20030810"|NA
9001400|"betamethasone valerate 0.12 % cutaneous foam"|NA|NA|"active"|"20131204"|NA
9001372|"betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment"|NA|NA|"active"|"20150429"|NA
9001380|"betamethasone (betamethasone dipropionate) 0.5 mg per g cutaneous ointment"|NA|NA|"active"|"20130325"|NA
9001386|"betamethasone (betamethasone valerate) 0.05 % cutaneous ointment"|NA|NA|"active"|"20150429"|NA
9001390|"betamethasone (betamethasone valerate) 0.1 % cutaneous ointment"|NA|NA|"active"|"20150429"|NA
9001392|"betamethasone (betamethasone valerate) 0.5 mg per g cutaneous ointment"|NA|NA|"active"|"20060224"|NA
9001396|"betamethasone dipropionate 0.05 % cutaneous ointment"|NA|NA|"active"|"20040716"|NA
9001401|"betamethasone valerate 1 mg per g cutaneous ointment"|NA|NA|"active"|"20060124"|NA
9001403|"betamethasone valerate 2.25 mg cutaneous patch"|NA|NA|"active"|"20161116"|NA
9001373|"betamethasone (betamethasone dipropionate) 0.05 % lotion"|NA|NA|"active"|"20070918"|NA
9001381|"betamethasone (betamethasone dipropionate) 0.5 mg per g lotion"|NA|NA|"active"|"20130513"|NA
9001387|"betamethasone (betamethasone valerate) 0.05 % lotion"|NA|NA|"active"|"20150429"|NA
9001391|"betamethasone (betamethasone valerate) 0.1 % lotion"|NA|NA|"active"|"20040716"|NA
9001397|"betamethasone dipropionate 0.05 % lotion"|NA|NA|"active"|"20040716"|NA
9001402|"betamethasone valerate 1.22 mg per g lotion"|NA|NA|"active"|"20060124"|NA
9001384|"betamethasone (betamethasone sodium phosphate) 5 mg per 100 mL rectal liquid"|NA|NA|"active"|"20091215"|NA
9001394|"betamethasone acetate 3 mg per mL and betamethasone (betamethasone sodium phosphate) 3 mg per mL suspension for injection"|NA|NA|"active"|"20120912"|NA
9001416|"bimatoprost 0.03 % cutaneous solution"|NA|NA|"active"|"20130222"|NA
9001415|"bimatoprost 0.01 % opthalmic drops, solution"|NA|NA|"active"|"20110615"|NA
9001417|"bimatoprost 0.03 % opthalmic drops, solution"|NA|NA|"active"|"20080915"|NA
9001441|"bisoprolol fumarate 10 mg oral tablet"|NA|NA|"active"|"20061211"|NA
9001442|"bisoprolol fumarate 5 mg oral tablet"|NA|NA|"active"|"20061211"|NA
9001465|"bromazepam 1.5 mg oral tablet"|NA|NA|"active"|"20080506"|NA
9001466|"bromazepam 3 mg oral tablet"|NA|NA|"active"|"20060307"|NA
9001467|"bromazepam 6 mg oral tablet"|NA|NA|"active"|"20060307"|NA
9001492|"budesonide 100 mcg per actuation inhalation powder"|NA|NA|"active"|"20060307"|NA
9001499|"budesonide 200 mcg per actuation inhalation powder"|NA|NA|"active"|"20080812"|NA
9001502|"budesonide 400 mcg per actuation inhalation powder"|NA|NA|"active"|"20060307"|NA
9001505|"budesonide 9 mg modified release tablet"|NA|NA|"active"|"20160811"|NA
9001493|"budesonide 100 mcg per actuation nasal spray"|NA|NA|"active"|"20100816"|NA
9001504|"budesonide 64 mcg per actuation nasal spray"|NA|NA|"active"|"20070312"|NA
9001488|"budesonide 0.125 mg per mL nebuliser suspension"|NA|NA|"active"|"20150505"|NA
9001489|"budesonide 0.25 mg per mL nebuliser suspension"|NA|NA|"active"|"20150505"|NA
9001490|"budesonide 0.5 mg per mL nebuliser suspension"|NA|NA|"active"|"20070207"|NA
9001494|"budesonide 100 mcg per actuation pressurised inhalation"|NA|NA|"active"|"20060307"|NA
9001500|"budesonide 200 mcg per actuation pressurised inhalation"|NA|NA|"active"|"20080812"|NA
9001503|"budesonide 400 mcg per actuation pressurised inhalation"|NA|NA|"active"|"20060307"|NA
9001501|"budesonide 3 mg prolonged release oral capsule"|NA|NA|"active"|"20160714"|NA
9001519|"buprenorphine (buprenorphine hydrochloride) 2 mg and naloxone (naloxone hydrochloride dihydrate) 0.5 mg oral tablet"|NA|NA|"active"|"20150925"|NA
9001520|"buprenorphine (buprenorphine hydrochloride) 8 mg and naloxone (naloxone hydrochloride dihydrate) 2 mg oral tablet"|NA|NA|"active"|"20150925"|NA
9001525|"bupropion hydrochloride 100 mg prolonged release oral tablet"|NA|NA|"active"|"20081208"|NA
9001526|"bupropion hydrochloride 150 mg prolonged release oral tablet"|NA|NA|"active"|"20081208"|NA
9001527|"bupropion hydrochloride 300 mg prolonged release oral tablet"|NA|NA|"active"|"20131021"|NA
9001553|"calcitriol 3 mcg per g cutaneous ointment"|NA|NA|"active"|"20100507"|NA
9001549|"calcitriol 0.25 mcg oral capsule"|NA|NA|"active"|"20100930"|NA
9001550|"calcitriol 0.5 mcg oral capsule"|NA|NA|"active"|"20091201"|NA
9001551|"calcitriol 1 mcg per mL solution for injection"|NA|NA|"active"|"20150402"|NA
9001552|"calcitriol 2 mcg per mL solution for injection"|NA|NA|"active"|"20170123"|NA
9001652|"candesartan cilexetil 16 mg oral tablet"|NA|NA|"active"|"20100114"|NA
9001655|"candesartan cilexetil 32 mg oral tablet"|NA|NA|"active"|"20100114"|NA
9001656|"candesartan cilexetil 4 mg oral tablet"|NA|NA|"active"|"20100114"|NA
9001657|"candesartan cilexetil 8 mg oral tablet"|NA|NA|"active"|"20100114"|NA
9001651|"candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet"|NA|NA|"active"|"20121015"|NA
9001653|"candesartan cilexetil 32 mg and hydrochlorothiazide 12.5 mg oral tablet"|NA|NA|"active"|"20090929"|NA
9001654|"candesartan cilexetil 32 mg and hydrochlorothiazide 25 mg oral tablet"|NA|NA|"active"|"20090929"|NA
9001670|"carbamazepine 100 mg chewable tablet"|NA|NA|"active"|"20150505"|NA
9001673|"carbamazepine 200 mg chewable tablet"|NA|NA|"active"|"20080424"|NA
9001672|"carbamazepine 100 mg per 5 mL oral suspension"|NA|NA|"active"|"20060608"|NA
9001671|"carbamazepine 100 mg oral tablet"|NA|NA|"active"|"20070808"|NA
9001674|"carbamazepine 200 mg oral tablet"|NA|NA|"active"|"20020517"|NA
9001675|"carbamazepine 200 mg prolonged release oral tablet"|NA|NA|"active"|"20040129"|NA
9001676|"carbamazepine 400 mg prolonged release oral tablet"|NA|NA|"active"|"20040427"|NA
9001678|"carbidopa 10 mg and levodopa 100 mg oral tablet"|NA|NA|"active"|"20080509"|NA
9001682|"carbidopa 25 mg and levodopa 100 mg oral tablet"|NA|NA|"active"|"20080509"|NA
9001684|"carbidopa 25 mg and levodopa 250 mg oral tablet"|NA|NA|"active"|"20080509"|NA
9001683|"carbidopa 25 mg and levodopa 100 mg prolonged release oral tablet"|NA|NA|"active"|"20100907"|NA
9001687|"carbidopa 50 mg and levodopa 200 mg prolonged release oral tablet"|NA|NA|"active"|"20100907"|NA
9001706|"carvedilol 12.5 mg oral tablet"|NA|NA|"active"|"20041006"|NA
9001707|"carvedilol 25 mg oral tablet"|NA|NA|"active"|"20041006"|NA
9001708|"carvedilol 3.125 mg oral tablet"|NA|NA|"active"|"20041006"|NA
9001709|"carvedilol 6.25 mg oral tablet"|NA|NA|"active"|"20040507"|NA
9001744|"cefprozil 250 mg oral tablet"|NA|NA|"active"|"20080527"|NA
9001747|"cefprozil 500 mg oral tablet"|NA|NA|"active"|"20080328"|NA
9001742|"cefprozil 125 mg per 5 mL powder for oral solution"|NA|NA|"active"|"20100712"|NA
9001745|"cefprozil 250 mg per 5 mL powder for oral solution"|NA|NA|"active"|"20100712"|NA
9001743|"cefprozil 125 mg per 5 mL powder for oral suspension"|NA|NA|"active"|"20070717"|NA
9001746|"cefprozil 250 mg per 5 mL powder for oral suspension"|NA|NA|"active"|"20070717"|NA
9001768|"celecoxib 100 mg oral capsule"|NA|NA|"active"|"20131219"|NA
9001769|"celecoxib 200 mg oral capsule"|NA|NA|"active"|"20131219"|NA
9001776|"cephalexin 125 mg per 5 mL oral suspension"|NA|NA|"active"|"19990412"|NA
9001779|"cephalexin 250 mg per 5 mL oral suspension"|NA|NA|"active"|"19990413"|NA
9001778|"cephalexin 250 mg oral tablet"|NA|NA|"active"|"20020306"|NA
9001781|"cephalexin 500 mg oral tablet"|NA|NA|"active"|"20020306"|NA
9001777|"cephalexin 125 mg per 5 mL powder for oral suspension"|NA|NA|"active"|"20150505"|NA
9001780|"cephalexin 250 mg per 5 mL powder for oral suspension"|NA|NA|"active"|"20150505"|NA
9001784|"cetirizine hydrochloride 10 mg oral capsule"|NA|NA|"active"|"20130529"|NA
9001785|"cetirizine hydrochloride 10 mg oral tablet"|NA|NA|"active"|"20111104"|NA
9001787|"cetirizine hydrochloride 20 mg oral tablet"|NA|NA|"active"|"20090601"|NA
9001789|"cetirizine hydrochloride 5 mg oral tablet"|NA|NA|"active"|"20120711"|NA
9001786|"cetirizine hydrochloride 10 mg orodispersible tablet"|NA|NA|"active"|"20140611"|NA
9001790|"cetirizine hydrochloride 5 mg per 5 mL syrup"|NA|NA|"active"|"20150505"|NA
9001854|"chlorhexidine gluconate 2 % cutaneous gel"|NA|NA|"active"|"20160510"|NA
9001864|"chlorhexidine gluconate 4 % cutaneous gel"|NA|NA|"active"|"20130417"|NA
9001835|"chlorhexidine gluconate 0.05 % cutaneous liquid"|NA|NA|"active"|"20150429"|NA
9001848|"chlorhexidine gluconate 0.5 mg per mL cutaneous liquid"|NA|NA|"active"|"20160510"|NA
9001855|"chlorhexidine gluconate 2 % cutaneous liquid"|NA|NA|"active"|"20091026"|NA
9001861|"chlorhexidine gluconate 20 % cutaneous liquid"|NA|NA|"active"|"20160201"|NA
9001865|"chlorhexidine gluconate 4 % cutaneous liquid"|NA|NA|"active"|"20060308"|NA
9001836|"chlorhexidine gluconate 0.05 % cutaneous solution"|NA|NA|"active"|"20120213"|NA
9001847|"chlorhexidine gluconate 0.5 % cutaneous solution"|NA|NA|"active"|"20080214"|NA
9001856|"chlorhexidine gluconate 2 % cutaneous solution"|NA|NA|"active"|"20110616"|NA
9001862|"chlorhexidine gluconate 20 % cutaneous solution"|NA|NA|"active"|"20150429"|NA
9001866|"chlorhexidine gluconate 4 % cutaneous solution"|NA|NA|"active"|"20110616"|NA
9001832|"chlorhexidine acetate 10 % dental solution"|NA|NA|"active"|"20150505"|NA
9001838|"chlorhexidine gluconate 0.12 % gargle/mouthwash"|NA|NA|"active"|"20030810"|NA
9001833|"chlorhexidine acetate 10 % kit"|NA|NA|"active"|"20150505"|NA
9001857|"chlorhexidine gluconate 2 % lotion"|NA|NA|"active"|"20120711"|NA
9001867|"chlorhexidine gluconate 4 % lotion"|NA|NA|"active"|"20140108"|NA
9001839|"chlorhexidine gluconate 0.12 % mouthwash"|NA|NA|"active"|"20030810"|NA
9001840|"chlorhexidine gluconate 0.12 % oral liquid"|NA|NA|"active"|"20030810"|NA
9001868|"chlorhexidine gluconate 4 % pressurised inhalation"|NA|NA|"active"|"20150429"|NA
9001837|"chlorhexidine gluconate 0.05 % sponge"|NA|NA|"active"|"20140529"|NA
9001858|"chlorhexidine gluconate 2 % sponge"|NA|NA|"active"|"20140311"|NA
9001869|"chlorhexidine gluconate 4 % sponge"|NA|NA|"active"|"20150312"|NA
9001859|"chlorhexidine gluconate 2 % swab"|NA|NA|"active"|"20151119"|NA
9001860|"chlorhexidine gluconate 2 % wipe"|NA|NA|"active"|"20060925"|NA
9006145|"vitamin d3 (cholecalciferol) 10000 unit oral capsule"|NA|NA|"active"|"20160819"|NA
9001935|"ciclesonide 50 mcg per actuation nasal spray"|NA|NA|"active"|"20170123"|NA
9001936|"ciclesonide 50 mcg per spray nasal spray"|NA|NA|"active"|"20161128"|NA
9001933|"ciclesonide 100 mcg per actuation pressurised inhalation"|NA|NA|"active"|"20170123"|NA
9001934|"ciclesonide 200 mcg per actuation pressurised inhalation"|NA|NA|"active"|"20170123"|NA
9001938|"ciclopirox olamine 1 % cutaneous cream"|NA|NA|"active"|"20150505"|NA
9001937|"ciclopirox 8 % cutaneous solution"|NA|NA|"active"|"20100416"|NA
9001939|"ciclopirox olamine 1 % lotion"|NA|NA|"active"|"20130314"|NA
9001940|"ciclopirox olamine 1.5 % shampoo"|NA|NA|"active"|"20150505"|NA
9001961|"ciprofloxacin (ciprofloxacin hydrochloride) 0.3 % ophthalmic ointment"|NA|NA|"active"|"20160219"|NA
9001962|"ciprofloxacin (ciprofloxacin hydrochloride) 0.3 % opthalmic drops, solution"|NA|NA|"active"|"20061110"|NA
9001970|"ciprofloxacin 10 g per 100 mL oral suspension"|NA|NA|"active"|"20070828"|NA
9001963|"ciprofloxacin (ciprofloxacin hydrochloride) 250 mg oral tablet"|NA|NA|"active"|"20040404"|NA
9001964|"ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet"|NA|NA|"active"|"20040404"|NA
9001965|"ciprofloxacin (ciprofloxacin hydrochloride) 750 mg oral tablet"|NA|NA|"active"|"20040404"|NA
9001968|"ciprofloxacin (ciprofloxacin lactate) 0.2 % solution for injection"|NA|NA|"active"|"20160601"|NA
9001969|"ciprofloxacin (ciprofloxacin lactate) 2 mg per mL solution for injection"|NA|NA|"active"|"20131204"|NA
9001971|"ciprofloxacin 10 mg per mL solution for injection"|NA|NA|"active"|"20080930"|NA
9001972|"ciprofloxacin 2 mg per mL solution for injection"|NA|NA|"active"|"20080523"|NA
9001960|"ciprofloxacin (ciprofloxacin hydrochloride) 0.3 % and dexamethasone 0.1 % otic drops, suspension"|NA|NA|"active"|"20170221"|NA
9001975|"citalopram (citalopram hydrobromide) 10 mg oral tablet"|NA|NA|"active"|"20060308"|NA
9001976|"citalopram (citalopram hydrobromide) 20 mg oral tablet"|NA|NA|"active"|"20040503"|NA
9001977|"citalopram (citalopram hydrobromide) 30 mg oral tablet"|NA|NA|"active"|"20120104"|NA
9001978|"citalopram (citalopram hydrobromide) 40 mg oral tablet"|NA|NA|"active"|"20040503"|NA
9001983|"clarithromycin 125 mg per 5 mL granules for oral suspension"|NA|NA|"active"|"20131025"|NA
9001985|"clarithromycin 250 mg per 5 mL granules for oral suspension"|NA|NA|"active"|"20131025"|NA
9001984|"clarithromycin 250 mg oral tablet"|NA|NA|"active"|"20070823"|NA
9001986|"clarithromycin 500 mg oral tablet"|NA|NA|"active"|"20070823"|NA
