"mp_code"|"mp_formal_name"|"ntp_code"|"ntp_formal_name"|"tm_code"|"tm_formal_name"
"02257602"|"SANDOZ ACEBUTOLOL [acebutolol (acebutolol hydrochloride) 200 mg oral tablet] SANDOZ CANADA INCORPORATED"|9000016|"acebutolol (acebutolol hydrochloride) 200 mg oral tablet"|9000012|"acebutolol"
"02257610"|"SANDOZ ACEBUTOLOL [acebutolol (acebutolol hydrochloride) 400 mg oral tablet] SANDOZ CANADA INCORPORATED"|9000017|"acebutolol (acebutolol hydrochloride) 400 mg oral tablet"|9000012|"acebutolol"
"02286246"|"ACEBUTOLOL [acebutolol (acebutolol hydrochloride) 100 mg oral tablet] SANIS HEALTH INC"|9000015|"acebutolol (acebutolol hydrochloride) 100 mg oral tablet"|9000012|"acebutolol"
"02286254"|"ACEBUTOLOL [acebutolol (acebutolol hydrochloride) 200 mg oral tablet] SANIS HEALTH INC"|9000016|"acebutolol (acebutolol hydrochloride) 200 mg oral tablet"|9000012|"acebutolol"
"02286262"|"ACEBUTOLOL [acebutolol (acebutolol hydrochloride) 400 mg oral tablet] SANIS HEALTH INC"|9000017|"acebutolol (acebutolol hydrochloride) 400 mg oral tablet"|9000012|"acebutolol"
"00293490"|"ATASOL 8 TAB [acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 8 mg oral tablet] CHURCH & DWIGHT CANADA CORP"|9000059|"acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 8 mg oral tablet"|9000019|"acetaminophen and caffeine and codeine"
"00293504"|"ATASOL 15 TAB [acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 15 mg oral tablet] CHURCH & DWIGHT CANADA CORP"|9000057|"acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 15 mg oral tablet"|9000019|"acetaminophen and caffeine and codeine"
"00293512"|"ATASOL 30 TAB [acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 30 mg oral tablet] CHURCH & DWIGHT CANADA CORP"|9000058|"acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 30 mg oral tablet"|9000019|"acetaminophen and caffeine and codeine"
"00653233"|"RATIO-LENOLTEC NO 1 [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] TEVA CANADA LIMITED"|9000049|"acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet"|9000019|"acetaminophen and caffeine and codeine"
"00653241"|"RATIO-LENOLTEC NO 2 [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 15 mg oral tablet] TEVA CANADA LIMITED"|9000047|"acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 15 mg oral tablet"|9000019|"acetaminophen and caffeine and codeine"
"00653276"|"RATIO-LENOLTEC NO 3 [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 30 mg oral tablet] TEVA CANADA LIMITED"|9000048|"acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 30 mg oral tablet"|9000019|"acetaminophen and caffeine and codeine"
"00706221"|"ACETAMINOPHEN 325 MG WITH 15 MG CAFFEINE AND 8 MG CODEINE PHOSPHATE [acetaminophen 325 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] VITA HEALTH PRODUCTS INC"|9000055|"acetaminophen 325 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet"|9000019|"acetaminophen and caffeine and codeine"
"00852163"|"TRIATEC-8 [acetaminophen 325 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] LABORATOIRE RIVA INC"|9000055|"acetaminophen 325 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet"|9000019|"acetaminophen and caffeine and codeine"
"01977881"|"TRIATEC-8 FORT [acetaminophen 500 mg and caffeine citrate 30 mg and codeine phosphate 8 mg oral tablet] LABORATOIRE RIVA INC"|9000098|"acetaminophen 500 mg and caffeine citrate 30 mg and codeine phosphate 8 mg oral tablet"|9000019|"acetaminophen and caffeine and codeine"
"01996541"|"ACETAMINOPHENE CODEINE ET CAFEINE CAPLETS [acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 8 mg oral tablet] LABORATOIRE RIVA INC"|9000059|"acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 8 mg oral tablet"|9000019|"acetaminophen and caffeine and codeine"
"01996568"|"ACETAMINOPHENE CODEINE ET CAFEINE FORT [acetaminophen 500 mg and caffeine citrate 30 mg and codeine phosphate 8 mg oral tablet] LABORATOIRE RIVA INC"|9000098|"acetaminophen 500 mg and caffeine citrate 30 mg and codeine phosphate 8 mg oral tablet"|9000019|"acetaminophen and caffeine and codeine"
"02025337"|"ACETAMINOPHEN, CAFFEINE & CODEINE [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] PHARMASCIENCE INC"|9000049|"acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet"|9000019|"acetaminophen and caffeine and codeine"
"02028174"|"ACETAMINOPHEN, CAFFEINE & CODEINE [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] PHARMASCIENCE INC"|9000049|"acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet"|9000019|"acetaminophen and caffeine and codeine"
"02143933"|"ACETAMINOPHEN WITH CODEINE - CAPLET [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] TEVA CANADA LIMITED"|9000049|"acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet"|9000019|"acetaminophen and caffeine and codeine"
"02154234"|"ACETAMINOPHEN 300 MG WITH 15 MG CAFFEINE AND 8 MG CODEINE PHOSPHATE [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] VITA HEALTH PRODUCTS INC"|9000049|"acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet"|9000019|"acetaminophen and caffeine and codeine"
"02163926"|"TYLENOL WITH CODEINE NO. 3 - TAB [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 30 mg oral tablet] JANSSEN INC"|9000048|"acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 30 mg oral tablet"|9000019|"acetaminophen and caffeine and codeine"
"02163934"|"TYLENOL WITH CODEINE NO. 2 - TAB [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 15 mg oral tablet] JANSSEN INC"|9000047|"acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 15 mg oral tablet"|9000019|"acetaminophen and caffeine and codeine"
"02237420"|"ACETAMINOPHEN, CAFFEINE & 8MG CODEINE PHOSPHATE [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] PHARMASCIENCE INC"|9000049|"acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet"|9000019|"acetaminophen and caffeine and codeine"
"02246085"|"ACETAMINOPHEN, CAFFEINE & 8MG CODEINE PHOSPHATE TABLETS [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] JAMP PHARMA CORPORATION"|9000049|"acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet"|9000019|"acetaminophen and caffeine and codeine"
"02248817"|"ACETAMINOPHEN, CAFFEINE AND 8 MG OF CODEINE PHOSPHATE TABLETS [acetaminophen 325 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] PHARMETICS (2011) INC"|9000055|"acetaminophen 325 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet"|9000019|"acetaminophen and caffeine and codeine"
"02251914"|"ACETAMINOPHEN, CAFFEINE, AND 8MG OF CODEINE PHOSPHATE TABLETS [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] PHARMETICS (2011) INC"|9000049|"acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet"|9000019|"acetaminophen and caffeine and codeine"
"02453703"|"WAMPOLE-ACETAMINOPHEN/CODEINE/CAFFEINE [acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet] JAMP PHARMA CORPORATION"|9000049|"acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet"|9000019|"acetaminophen and caffeine and codeine"
"00608882"|"RATIO-EMTEC-30 [acetaminophen 300 mg and codeine phosphate 30 mg oral tablet] TEVA CANADA LIMITED"|9000052|"acetaminophen 300 mg and codeine phosphate 30 mg oral tablet"|9000030|"acetaminophen and codeine"
"00621463"|"RATIO-LENOLTEC NO 4 [acetaminophen 300 mg and codeine phosphate 60 mg oral tablet] TEVA CANADA LIMITED"|9000053|"acetaminophen 300 mg and codeine phosphate 60 mg oral tablet"|9000030|"acetaminophen and codeine"
"00789828"|"TRIATEC-30 [acetaminophen 300 mg and codeine phosphate 30 mg oral tablet] LABORATOIRE RIVA INC"|9000052|"acetaminophen 300 mg and codeine phosphate 30 mg oral tablet"|9000030|"acetaminophen and codeine"
"00816027"|"PMS-ACETAMINOPHEN W CODEINE ELIXIR [acetaminophen 160 mg per 5 mL and codeine phosphate 8 mg per 5 mL oral solution] PHARMASCIENCE INC"|9000033|"acetaminophen 160 mg per 5 mL and codeine phosphate 8 mg per 5 mL oral solution"|9000030|"acetaminophen and codeine"
"01999648"|"ACET CODEINE 30 TAB [acetaminophen 300 mg and codeine phosphate 30 mg oral tablet] PHARMASCIENCE INC"|9000052|"acetaminophen 300 mg and codeine phosphate 30 mg oral tablet"|9000030|"acetaminophen and codeine"
"01999656"|"ACET CODEINE 60 TAB [acetaminophen 300 mg and codeine phosphate 60 mg oral tablet] PHARMASCIENCE INC"|9000053|"acetaminophen 300 mg and codeine phosphate 60 mg oral tablet"|9000030|"acetaminophen and codeine"
"02163918"|"TYLENOL WITH CODEINE NO. 4 - TAB [acetaminophen 300 mg and codeine phosphate 60 mg oral tablet] JANSSEN INC"|9000053|"acetaminophen 300 mg and codeine phosphate 60 mg oral tablet"|9000030|"acetaminophen and codeine"
"02232658"|"PROCET-30 [acetaminophen 300 mg and codeine phosphate 30 mg oral tablet] PRO DOC LIMITEE"|9000052|"acetaminophen 300 mg and codeine phosphate 30 mg oral tablet"|9000030|"acetaminophen and codeine"
"02254263"|"PHL-ACET-CODEINE 60 [acetaminophen 300 mg and codeine phosphate 60 mg oral tablet] PHARMEL INC"|9000053|"acetaminophen 300 mg and codeine phosphate 60 mg oral tablet"|9000030|"acetaminophen and codeine"
"02254271"|"PHL-ACET-CODEINE 30 [acetaminophen 300 mg and codeine phosphate 30 mg oral tablet] PHARMEL INC"|9000052|"acetaminophen 300 mg and codeine phosphate 30 mg oral tablet"|9000030|"acetaminophen and codeine"
"02264846"|"TRAMACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] JANSSEN INC"|9000083|"acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet"|9000059|"acetaminophen and tramadol"
"02336790"|"APO-TRAMADOL/ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] APOTEX INC"|9000083|"acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet"|9000059|"acetaminophen and tramadol"
"02347180"|"TEVA-TRAMADOL/ACETAMINOPHEN [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] TEVA CANADA LIMITED"|9000083|"acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet"|9000059|"acetaminophen and tramadol"
"02383209"|"ACT TRAMADOL/ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] ACTAVIS PHARMA COMPANY"|9000083|"acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet"|9000059|"acetaminophen and tramadol"
"02388197"|"RAN-TRAMADOL/ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|9000083|"acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet"|9000059|"acetaminophen and tramadol"
"02388308"|"JAMP-ACET-TRAMADOL [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] JAMP PHARMA CORPORATION"|9000083|"acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet"|9000059|"acetaminophen and tramadol"
"02388324"|"MAR-TRAMADOL/ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] MARCAN PHARMACEUTICALS INC"|9000083|"acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet"|9000059|"acetaminophen and tramadol"
"02389800"|"MINT-TRAMADOL/ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] MINT PHARMACEUTICALS INC"|9000083|"acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet"|9000059|"acetaminophen and tramadol"
"02391554"|"PRIVA-TRAMADOL/ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] PHARMAPAR INC"|9000083|"acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet"|9000059|"acetaminophen and tramadol"
"02401657"|"PMS-TRAMADOL-ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] PHARMASCIENCE INC"|9000083|"acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet"|9000059|"acetaminophen and tramadol"
"02417502"|"TRAMADOL-ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] PRO DOC LIMITEE"|9000083|"acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet"|9000059|"acetaminophen and tramadol"
"02425599"|"MYLAN-TRAMADOL/ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|9000083|"acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet"|9000059|"acetaminophen and tramadol"
"02426803"|"TRAMADOL/ACET [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] SANIS HEALTH INC"|9000083|"acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet"|9000059|"acetaminophen and tramadol"
"02429969"|"TRAMADOL / ACETAMINOPHEN [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|9000083|"acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet"|9000059|"acetaminophen and tramadol"
"02439050"|"AURO-TRAMADOL/ACETAMINOPHEN [acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet] AURO PHARMA INC"|9000083|"acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet"|9000059|"acetaminophen and tramadol"
"02245565"|"XATRAL [alfuzosin hydrochloride 10 mg prolonged release oral tablet] SANOFI-AVENTIS CANADA INC"|9000431|"alfuzosin hydrochloride 10 mg prolonged release oral tablet"|9000101|"alfuzosin"
"02304678"|"SANDOZ ALFUZOSIN [alfuzosin hydrochloride 10 mg prolonged release oral tablet] SANDOZ CANADA INCORPORATED"|9000431|"alfuzosin hydrochloride 10 mg prolonged release oral tablet"|9000101|"alfuzosin"
"02314282"|"TEVA-ALFUZOSIN PR [alfuzosin hydrochloride 10 mg prolonged release oral tablet] TEVA CANADA LIMITED"|9000431|"alfuzosin hydrochloride 10 mg prolonged release oral tablet"|9000101|"alfuzosin"
"02315866"|"APO-ALFUZOSIN [alfuzosin hydrochloride 10 mg prolonged release oral tablet] APOTEX INC"|9000431|"alfuzosin hydrochloride 10 mg prolonged release oral tablet"|9000101|"alfuzosin"
"02414759"|"ALFUZOSIN [alfuzosin hydrochloride 10 mg prolonged release oral tablet] PRO DOC LIMITEE"|9000431|"alfuzosin hydrochloride 10 mg prolonged release oral tablet"|9000101|"alfuzosin"
"02443201"|"AURO-ALFUZOSIN [alfuzosin hydrochloride 10 mg prolonged release oral tablet] AURO PHARMA INC"|9000431|"alfuzosin hydrochloride 10 mg prolonged release oral tablet"|9000101|"alfuzosin"
"02447576"|"ALFUZOSIN [alfuzosin hydrochloride 10 mg prolonged release oral tablet] SIVEM PHARMACEUTICALS ULC"|9000431|"alfuzosin hydrochloride 10 mg prolonged release oral tablet"|9000101|"alfuzosin"
"00294322"|"ALLOPURINOL [allopurinol 300 mg oral tablet] APOTEX INC"|9000454|"allopurinol 300 mg oral tablet"|9000106|"allopurinol"
"00402796"|"ZYLOPRIM [allopurinol 300 mg oral tablet] AA PHARMA INC"|9000454|"allopurinol 300 mg oral tablet"|9000106|"allopurinol"
"00402818"|"ZYLOPRIM [allopurinol 100 mg oral tablet] AA PHARMA INC"|9000452|"allopurinol 100 mg oral tablet"|9000106|"allopurinol"
"00479799"|"ZYLOPRIM [allopurinol 200 mg oral tablet] AA PHARMA INC"|9000453|"allopurinol 200 mg oral tablet"|9000106|"allopurinol"
"00555681"|"ALLOPURINOL-100 [allopurinol 100 mg oral tablet] PRO DOC LIMITEE"|9000452|"allopurinol 100 mg oral tablet"|9000106|"allopurinol"
"00555703"|"ALLOPURINOL-300 [allopurinol 300 mg oral tablet] PRO DOC LIMITEE"|9000454|"allopurinol 300 mg oral tablet"|9000106|"allopurinol"
"02130157"|"ALLOPURINOL-200 [allopurinol 200 mg oral tablet] PRO DOC LIMITEE"|9000453|"allopurinol 200 mg oral tablet"|9000106|"allopurinol"
"02396327"|"MAR-ALLOPURINOL [allopurinol 100 mg oral tablet] MARCAN PHARMACEUTICALS INC"|9000452|"allopurinol 100 mg oral tablet"|9000106|"allopurinol"
"02396335"|"MAR-ALLOPURINOL [allopurinol 200 mg oral tablet] MARCAN PHARMACEUTICALS INC"|9000453|"allopurinol 200 mg oral tablet"|9000106|"allopurinol"
"02396343"|"MAR-ALLOPURINOL [allopurinol 300 mg oral tablet] MARCAN PHARMACEUTICALS INC"|9000454|"allopurinol 300 mg oral tablet"|9000106|"allopurinol"
"02402769"|"APO-ALLOPURINOL [allopurinol 100 mg oral tablet] APOTEX INC"|9000452|"allopurinol 100 mg oral tablet"|9000106|"allopurinol"
"02402777"|"APO-ALLOPURINOL [allopurinol 200 mg oral tablet] APOTEX INC"|9000453|"allopurinol 200 mg oral tablet"|9000106|"allopurinol"
"02402785"|"APO-ALLOPURINOL [allopurinol 300 mg oral tablet] APOTEX INC"|9000454|"allopurinol 300 mg oral tablet"|9000106|"allopurinol"
"02421593"|"JAMP-ALLOPURINOL [allopurinol 100 mg oral tablet] JAMP PHARMA CORPORATION"|9000452|"allopurinol 100 mg oral tablet"|9000106|"allopurinol"
"02421607"|"JAMP-ALLOPURINOL [allopurinol 200 mg oral tablet] JAMP PHARMA CORPORATION"|9000453|"allopurinol 200 mg oral tablet"|9000106|"allopurinol"
"02421615"|"JAMP-ALLOPURINOL [allopurinol 300 mg oral tablet] JAMP PHARMA CORPORATION"|9000454|"allopurinol 300 mg oral tablet"|9000106|"allopurinol"
"00548359"|"XANAX TAB 0.25MG [alprazolam 0.25 mg oral tablet] PFIZER CANADA INC"|9000465|"alprazolam 0.25 mg oral tablet"|9000111|"alprazolam"
"00548367"|"XANAX TAB 0.5MG [alprazolam 0.5 mg oral tablet] PFIZER CANADA INC"|9000466|"alprazolam 0.5 mg oral tablet"|9000111|"alprazolam"
"00723770"|"XANAX TAB 1MG [alprazolam 1 mg oral tablet] PFIZER CANADA INC"|9000467|"alprazolam 1 mg oral tablet"|9000111|"alprazolam"
"00813958"|"XANAX TS TAB 2MG [alprazolam 2 mg oral tablet] PFIZER CANADA INC"|9000468|"alprazolam 2 mg oral tablet"|9000111|"alprazolam"
"00865397"|"APO-ALPRAZ TAB 0.25MG [alprazolam 0.25 mg oral tablet] APOTEX INC"|9000465|"alprazolam 0.25 mg oral tablet"|9000111|"alprazolam"
"00865400"|"APO-ALPRAZ TAB 0.5MG [alprazolam 0.5 mg oral tablet] APOTEX INC"|9000466|"alprazolam 0.5 mg oral tablet"|9000111|"alprazolam"
"01908170"|"ALPRAZOLAM-0.5 TAB 0.5MG [alprazolam 0.5 mg oral tablet] PRO DOC LIMITEE"|9000466|"alprazolam 0.5 mg oral tablet"|9000111|"alprazolam"
"01908189"|"ALPRAZOLAM-0.25 TAB 0.25MG [alprazolam 0.25 mg oral tablet] PRO DOC LIMITEE"|9000465|"alprazolam 0.25 mg oral tablet"|9000111|"alprazolam"
"01913484"|"TEVA-ALPRAZOLAM [alprazolam 0.25 mg oral tablet] TEVA CANADA LIMITED"|9000465|"alprazolam 0.25 mg oral tablet"|9000111|"alprazolam"
"01913492"|"TEVA-ALPRAZOLAM [alprazolam 0.5 mg oral tablet] TEVA CANADA LIMITED"|9000466|"alprazolam 0.5 mg oral tablet"|9000111|"alprazolam"
"02137534"|"MYLAN-ALPRAZOLAM [alprazolam 0.25 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|9000465|"alprazolam 0.25 mg oral tablet"|9000111|"alprazolam"
"02137542"|"MYLAN-ALPRAZOLAM [alprazolam 0.5 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|9000466|"alprazolam 0.5 mg oral tablet"|9000111|"alprazolam"
"02229813"|"MYLAN-ALPRAZOLAM [alprazolam 1 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|9000467|"alprazolam 1 mg oral tablet"|9000111|"alprazolam"
"02229814"|"MYLAN-ALPRAZOLAM [alprazolam 2 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|9000468|"alprazolam 2 mg oral tablet"|9000111|"alprazolam"
"02243611"|"APO-ALPRAZ [alprazolam 1 mg oral tablet] APOTEX INC"|9000467|"alprazolam 1 mg oral tablet"|9000111|"alprazolam"
"02243612"|"APO-ALPRAZ TS [alprazolam 2 mg oral tablet] APOTEX INC"|9000468|"alprazolam 2 mg oral tablet"|9000111|"alprazolam"
"02248706"|"ALPRAZOLAM-1 [alprazolam 1 mg oral tablet] PRO DOC LIMITEE"|9000467|"alprazolam 1 mg oral tablet"|9000111|"alprazolam"
"02349191"|"ALPRAZOLAM [alprazolam 0.25 mg oral tablet] SANIS HEALTH INC"|9000465|"alprazolam 0.25 mg oral tablet"|9000111|"alprazolam"
"02349205"|"ALPRAZOLAM [alprazolam 0.5 mg oral tablet] SANIS HEALTH INC"|9000466|"alprazolam 0.5 mg oral tablet"|9000111|"alprazolam"
"02400111"|"JAMP-ALPRAZOLAM [alprazolam 0.25 mg oral tablet] JAMP PHARMA CORPORATION"|9000465|"alprazolam 0.25 mg oral tablet"|9000111|"alprazolam"
"02400138"|"JAMP-ALPRAZOLAM [alprazolam 0.5 mg oral tablet] JAMP PHARMA CORPORATION"|9000466|"alprazolam 0.5 mg oral tablet"|9000111|"alprazolam"
"02400146"|"JAMP-ALPRAZOLAM [alprazolam 1 mg oral tablet] JAMP PHARMA CORPORATION"|9000467|"alprazolam 1 mg oral tablet"|9000111|"alprazolam"
"02400154"|"JAMP-ALPRAZOLAM [alprazolam 2 mg oral tablet] JAMP PHARMA CORPORATION"|9000468|"alprazolam 2 mg oral tablet"|9000111|"alprazolam"
"02404877"|"RIVA-ALPRAZOLAM [alprazolam 0.25 mg oral tablet] LABORATOIRE RIVA INC"|9000465|"alprazolam 0.25 mg oral tablet"|9000111|"alprazolam"
"02404885"|"RIVA-ALPRAZOLAM [alprazolam 0.5 mg oral tablet] LABORATOIRE RIVA INC"|9000466|"alprazolam 0.5 mg oral tablet"|9000111|"alprazolam"
