drug_code,extract_current,extract_previous,drug_identification_number,current_company_name,previous_company_name
"62499","active","active","02239046","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"62536","active","active","02239081","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"63070","active","active","02239600","INSIGHT PHARMACEUTICALS, LLC","INSIGHT PHARMACEUTICALS LLC"
"63071","active","active","02239601","INSIGHT PHARMACEUTICALS, LLC","INSIGHT PHARMACEUTICALS LLC"
"63341","active","active","02239853","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC"
"64134","active","active","02240562","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"64135","active","active","02240563","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"64606","active","active","02241013","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"65751","active","active","02242077","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"65752","active","active","02242078","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"65753","active","active","02242079","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"65768","active","active","02242093","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"65769","active","active","02242094","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"65828","active","active","02242150","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"65829","active","active","02242151","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"66118","dormant","active","02242406","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"66193","active","active","02242468","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"66606","active","active","02242783","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"66647","active","active","02242819","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC"
"67948","active","active","02244005","INSIGHT PHARMACEUTICALS, LLC","INSIGHT PHARMACEUTICALS LLC"
"69689","active","active","02245592","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"71459","active","active","02247217","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"72060","active","active","02247766","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"72108","inactive","active","02247814","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"72109","inactive","active","02247815","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"72486","active","active","02248154","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"72848","active","active","02248496","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"72849","active","active","02248497","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"72850","active","active","02248498","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"72914","active","active","02248559","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"72915","active","active","02248560","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"72916","active","active","02248561","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"73612","active","active","02251167","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"73613","active","active","02251175","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"73614","active","active","02251183","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"73619","active","active","02251248","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"74047","active","active","02255316","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"74048","active","active","02255324","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"74051","active","active","02255332","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"74071","active","active","02255510","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"74742","active","active","02262088","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"74833","active","active","02262924","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"75446","active","active","02269066","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"75449","active","active","02269090","ELVIUM LIFE SCIENCES","PURDUE PHARMA"
"75576","active","active","02270382","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"75577","active","active","02270390","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"75578","active","active","02270404","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"75626","active","active","02270889","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"75769","active","active","02272164","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"75770","active","active","02272172","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"76094","active","active","02275309","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"76295","active","active","02277301","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC"
"76301","active","active","02277379","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"76362","active","active","02278030","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"76363","active","active","02278049","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"76916","active","active","02283565","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"76917","active","active","02283573","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"76918","active","active","02283581","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"76919","active","active","02283603","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"76920","active","active","02283611","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"76921","active","active","02283638","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"78338","active","active","02298074","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"78339","active","active","02298082","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"78474","active","active","02299364","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"78477","active","active","02299372","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"78614","active","active","02300796","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"78615","active","active","02300818","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"78616","active","active","02300826","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"78617","active","active","02300834","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"78858","active","active","02303256","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"78859","active","active","02303264","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"78860","active","active","02303272","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"78867","active","active","02303345","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"78869","active","active","02303361","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"79103","active","active","02305461","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"79104","active","active","02305488","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"80085","active","active","02315300","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"80086","active","active","02315319","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"80087","active","active","02315327","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"80195","active","active","02316447","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"80197","active","active","02316463","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"80220","active","active","02316692","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"80221","active","active","02316706","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"80223","active","active","02316722","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"80224","active","active","02316730","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"80376","active","active","02318253","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"80377","active","active","02318261","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"80397","active","active","02318482","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC"
"80576","active","active","02320320","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC"
"81717","active","active","02331489","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"81718","active","active","02331497","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"81719","active","active","02331500","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"82273","active","active","02337126","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"82274","active","active","02337134","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"82275","active","active","02337142","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"82276","active","active","02337150","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"82277","active","active","02337169","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"82662","active","active","02341077","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"82663","active","active","02341085","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"83196","active","active","02346532","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"83428","active","active","02348950","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"83536","active","active","02350122","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"83537","active","active","02350130","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"83538","active","active","02350149","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"84722","active","active","02362198","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"84723","active","active","02362201","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"84724","active","active","02362228","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"85673","active","active","02371588","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"86143","active","active","02375974","MEYER LABORATORY INC.","MEYER LABORATORY INC"
"86261","active","active","02377039","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"86262","active","active","02377047","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"86263","active","active","02377055","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"86264","active","active","02377063","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"86265","active","active","02377071","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"86367","active","active","02377861","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"86368","active","active","02377888","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"86586","active","active","02380013","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"86589","active","active","02380056","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"86590","active","active","02380064","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"86594","active","active","02380102","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"86757","active","active","02381710","ELVIUM LIFE SCIENCES","PURDUE PHARMA"
"86758","active","active","02381729","ELVIUM LIFE SCIENCES","PURDUE PHARMA"
"86767","active","active","02381834","VI-JON INC.","VI-JON INC"
"86844","active","active","02382628","INSIGHT PHARMACEUTICALS, LLC","INSIGHT PHARMACEUTICALS LLC"
"87405","active","active","02388529","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"87753","active","active","02392259","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"88085","active","active","02395797","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"88276","active","active","02397854","SANOFI CONSUMER HEALTH INC","SANOFI-AVENTIS CANADA INC"
"88359","active","active","02398656","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"88374","active","active","02398826","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"88626","active","active","02401347","SEATTLE GENETICS, INC.","SEATTLE GENETICS INC"
"88725","active","active","02402416","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"89071","active","active","02405962","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"89072","active","active","02405970","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"89073","active","active","02405989","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"89074","active","active","02405997","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"89075","active","active","02406004","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"90220","active","active","02417510","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC"
"90292","active","active","02418347","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC"
"90486","active","active","02420279","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"90742","active","active","02422751","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"90743","active","active","02422778","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"90744","active","active","02422786","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"90745","active","active","02422794","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"90746","active","active","02422808","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"90747","active","active","02422816","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"91003","active","active","02425386","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"91004","active","active","02425394","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"91226","active","active","02427753","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"91329","active","active","02428830","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"91332","active","active","02428857","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"91574","active","active","02431327","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"92290","active","active","02438534","DECHRA LTD","ELANCO CANADA LIMITED"
"92337","active","active","02439018","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"92604","active","active","02441659","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"92801","active","active","02443376","JUNO PHARMACEUTICALS CORP.","MDA INC."
"92989","active","active","02444739","JUNO PHARMACEUTICALS CORP.","MDA INC."
"93212","active","active","02446685","AVIR PHARMA INC.","AVIR PHARMA INC"
"93510","active","active","02449277","LABORATOIRES TRIANON INC.","LABORATOIRES TRIANON INC"
"93722","active","active","02450976","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"93732","active","active","02451077","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"93733","active","active","02451085","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"93829","active","active","02451883","STERINOVA INC.","STERINOVA INC"
"93880","active","active","02452413","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"94007","active","active","02453517","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"94141","active","active","02454726","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"94143","active","active","02454742","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"94182","active","active","02455013","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"94407","active","active","02456958","STERINOVA INC.","STERINOVA INC"
"94576","active","active","02458616","CYCLE PHARMACEUTICALS LTD.","CYCLE PHARMACEUTICALS LTD"
"94577","active","active","02458624","CYCLE PHARMACEUTICALS LTD.","CYCLE PHARMACEUTICALS LTD"
"94578","active","active","02458632","CYCLE PHARMACEUTICALS LTD.","CYCLE PHARMACEUTICALS LTD"
"94948","active","active","02461714","AVIR PHARMA INC.","AVIR PHARMA INC"
"94949","active","active","02461722","AVIR PHARMA INC.","AVIR PHARMA INC"
"95690","active","active","02468476","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"95691","active","active","02468484","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"95721","active","active","02468735","ELVIUM LIFE SCIENCES","PURDUE PHARMA"
"95856","active","active","02469723","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"95882","active","active","02469928","LABORATOIRES TRIANON INC.","LABORATOIRES TRIANON INC"
"95915","active","active","02470179","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"96037","active","active","02471264","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"96038","active","active","02471272","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"96126","active","active","02472015","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"96127","active","active","02472023","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"96128","active","active","02472031","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"96402","active","active","02474018","AVIR PHARMA INC.","AVIR PHARMA INC"
"96403","active","active","02474026","AVIR PHARMA INC.","AVIR PHARMA INC"
"96530","active","active","02475022","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"96531","active","active","02475030","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"96532","active","active","02475049","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"96533","active","active","02475057","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"96563","active","active","02475278","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"96564","active","active","02475286","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"96932","active","active","02478544","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"96994","active","active","02479346","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"96995","active","active","02479354","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"96996","active","active","02479362","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"96997","active","active","02479370","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"96998","active","active","02479389","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"96999","active","active","02479397","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"97037","active","active","02479729","VI-JON INC.","VI-JON INC"
"97086","active","active","02480336","VI-JON INC.","VI-JON INC"
"97274","active","active","02482274","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"97275","active","active","02482282","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"97276","active","active","02482290","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"97378","active","active","02483343","AVIR PHARMA INC.","AVIR PHARMA INC"
"97432","active","active","02483971","AVIR PHARMA INC.","AVIR PHARMA INC"
"97433","active","active","02483998","AVIR PHARMA INC.","AVIR PHARMA INC"
"97547","active","active","02485222","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"97577","active","active","02485532","STERINOVA INC.","STERINOVA INC"
"97578","active","active","02485540","STERINOVA INC.","STERINOVA INC"
"97706","active","active","02486903","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"97910","active","active","02489058","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"97949","active","active","02489406","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"97950","active","active","02489414","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"97974","active","active","02489678","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"97975","active","active","02489686","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"97976","active","active","02489694","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"98271","active","active","02492725","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"98272","active","active","02492733","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"98273","active","active","02492741","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"98337","active","active","02493357","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"98503","active","active","02495082","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"98504","active","active","02495090","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"98554","active","active","02495643","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"11805","inactive","inactive","00893722","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"11815","inactive","inactive","01925679","EMD SERONO, A DIVISION OF EMD INC., CANADA","EMD SERONO A DIVISION OF EMD INC CANADA"
"1224","inactive","inactive","00225843","LABORATOIRES TRIANON INC.","LABORATOIRES TRIANON INC"
"12344","inactive","inactive","00830275","LABORATOIRES TRIANON INC.","LABORATOIRES TRIANON INC"
"13366","inactive","inactive","02007347","WATER-JEL TECHNOLOGIES, LLC","WATER-JEL TECHNOLOGIES,LLC"
"13761","inactive","inactive","01996541","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"13765","inactive","inactive","01996568","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"1497","inactive","inactive","00249971","LABORATOIRES TRIANON INC.","LABORATOIRES TRIANON INC"
"1498","inactive","inactive","00249998","LABORATOIRES TRIANON INC.","LABORATOIRES TRIANON INC"
"15705","inactive","inactive","02021420","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"18186","inactive","inactive","02125013","AURIUM PHARMA INC.","AURIUM PHARMA INC"
"20261","inactive","inactive","02206196","INSIGHT PHARMACEUTICALS, LLC","INSIGHT PHARMACEUTICALS LLC"
"27735","inactive","inactive","02067420","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"2932","inactive","inactive","00435996","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"31253","inactive","inactive","02136759","WATER-JEL TECHNOLOGIES, LLC","WATER-JEL TECHNOLOGIES,LLC"
"37325","inactive","inactive","02222876","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"37326","inactive","inactive","02222884","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
"37327","inactive","inactive","02222892","LABORATOIRE RIVA INC.","LABORATOIRE RIVA INC"
