drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"88666","7364","Changed","active","SOMATROPIN","1","MG","02401789"
"12305","331","Changed","inactive","ZINC (ZINC GLUTARATE)",".5","MG","01900625"
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
"99489","12945","ADDED","approved","BIVALIRUDIN","5","MG","02505517"
"99447","13153","ADDED","approved","ERTAPENEM (ERTAPENEM SODIUM)","1","G","02505126"
"99513","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.14","%","02505754"
"91036","13375","ADDED","approved","DROSPIRENONE","3","MG","02425726"
"99485","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","5.154","%","02505495"
"99495","13123","ADDED","approved","ROSUVASTATIN (ROSUVASTATIN CALCIUM)","10","MG","02505584"
"99462","5280","ADDED","approved","CHLORHEXIDINE ACETATE","0.002","%","02505266"
"99499","197","ADDED","approved","BENZALKONIUM CHLORIDE","3.51","%","02505622"
"99504","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02505657"
"98886","9471","ADDED","approved","LIDOCAINE","0.8","%","02499118"
"99429","12216","ADDED","approved","AMINOLEVULINIC ACID HYDROCHLORIDE","1.5","G","02504928"
"99437","20387","ADDED","approved","RIVAROXABAN","20","MG","02505002"
"99459","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.105","%","02505231"
"99418","6492","ADDED","approved","PSEUDOEPHEDRINE HYDROCHLORIDE","60","MG","02504790"
"99257","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.075","%","02503069"
"99257","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.15","%","02503069"
"99247","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.2","%","02502941"
"99462","8890","ADDED","approved","ALCOHOL ANHYDROUS","50","%","02505266"
"99379","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.2","%","02504383"
"99387","19793","ADDED","approved","DARUNAVIR","600","MG","02504456"
"99419","645","ADDED","approved","ASCORBIC ACID","50","MG","02504804"
"99485","197","ADDED","approved","BENZALKONIUM CHLORIDE","3.436","%","02505495"
"99386","19793","ADDED","approved","DARUNAVIR","400","MG","02504448"
"94980","7426","ADDED","approved","ETHINYL ESTRADIOL","0.02","MG","02462060"
"99401","12429","ADDED","approved","IMATINIB (IMATINIB MESYLATE)","400","MG","02504618"
"99472","952","ADDED","approved","URSODIOL","250","MG","02505363"
"99502","182","ADDED","approved","DIPHENHYDRAMINE HYDROCHLORIDE","12.5","MG","02505649"
"99388","19793","ADDED","approved","DARUNAVIR","800","MG","02504464"
"99468","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.3","%","02505312"
"99416","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.2","%","02504774"
"99496","13123","ADDED","approved","ROSUVASTATIN (ROSUVASTATIN CALCIUM)","20","MG","02505592"
"99441","10258","ADDED","approved","PHENYLEPHRINE HYDROCHLORIDE","10","MG","02505045"
"99404","10021","ADDED","approved","CITRIC ACID","61.9","%","02504642"
"99413","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.0396","%","02504731"
"98672","2280","ADDED","approved","OCTOCRYLENE","7","%","02496879"
"99441","270","ADDED","approved","ACETAMINOPHEN","650","MG","02505045"
"99420","10247","ADDED","approved","DEXTROMETHORPHAN HYDROBROMIDE","30","MG","02504812"
"99416","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.1","%","02504774"
"99420","270","ADDED","approved","ACETAMINOPHEN","1000","MG","02504812"
"99441","10247","ADDED","approved","DEXTROMETHORPHAN HYDROBROMIDE","20","MG","02505045"
"99510","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.14","%","02505738"
"99457","7419","ADDED","approved","ESTRADIOL (ESTRADIOL HEMIHYDRATE)","0.5","MG","02505215"
"99464","1988","ADDED","approved","TRANEXAMIC ACID","1000","MG","02505282"
"99415","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.26","%","02504766"
"99448","23343","ADDED","approved","GALCANEZUMAB","100","MG","02505134"
"98672","12048","ADDED","approved","OCTISALATE","5","%","02496879"
"99479","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02505452"
"99405","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.14","%","02504650"
"99400","12429","ADDED","approved","IMATINIB (IMATINIB MESYLATE)","100","MG","02504596"
"99477","197","ADDED","approved","BENZALKONIUM CHLORIDE","4.5","%","02505436"
"99449","4922","ADDED","approved","VITAMIN D3","2000","UNIT","02505142"
"99530","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02505940"
"99462","6974","ADDED","approved","LANOLIN","2","%","02505266"
"99465","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02505320"
"98672","7289","ADDED","approved","ZINC OXIDE","19.4","%","02496879"
"94980","13375","ADDED","approved","DROSPIRENONE","3","MG","02462060"
"99432","2493","ADDED","approved","BUPIVACAINE HYDROCHLORIDE","2.5","MG","02504952"
"99463","1988","ADDED","approved","TRANEXAMIC ACID","500","MG","02505274"
"99418","270","ADDED","approved","ACETAMINOPHEN","1000","MG","02504790"
"99257","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.075","%","02503069"
"99508","8187","ADDED","approved","SULFAMETHAZINE","2000","MG","02505703"
"99530","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02505940"
"99439","197","ADDED","approved","BENZALKONIUM CHLORIDE","1.5","%","02505029"
"99477","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","4.5","%","02505436"
"99497","13123","ADDED","approved","ROSUVASTATIN (ROSUVASTATIN CALCIUM)","40","MG","02505606"
"99458","7419","ADDED","approved","ESTRADIOL (ESTRADIOL HEMIHYDRATE)","1","MG","02505223"
"99405","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.14","%","02504650"
"99419","6895","ADDED","approved","PHENIRAMINE MALEATE","20","MG","02504804"
"99510","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.14","%","02505738"
"99420","10259","ADDED","approved","CHLORPHENIRAMINE MALEATE","4","MG","02504812"
"99431","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.045","%","02504944"
"99494","13123","ADDED","approved","ROSUVASTATIN (ROSUVASTATIN CALCIUM)","5","MG","02505576"
"99474","9782","ADDED","approved","DIMENHYDRINATE","50","MG","02505398"
"99508","8638","ADDED","approved","NEOMYCIN (NEOMYCIN SULFATE)","175","MG","02505703"
"99257","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.2","%","02503069"
"99452","20554","ADDED","approved","AZACITIDINE","100","MG","02505177"
"91036","7426","ADDED","approved","ETHINYL ESTRADIOL","0.02","MG","02425726"
"99419","270","ADDED","approved","ACETAMINOPHEN","650","MG","02504804"
"99499","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","5.26","%","02505622"
"99409","13238","ADDED","approved","EVEROLIMUS","10","MG","02504693"
"99529","197","ADDED","approved","BENZALKONIUM CHLORIDE","2.25","%","02505932"
"99471","22163","ADDED","approved","AFLIBERCEPT","40","MG","02505355"
"99440","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02505037"
"99481","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02505479"
"99457","7554","ADDED","approved","PROGESTERONE","100","MG","02505215"
"99459","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.105","%","02505231"
"99480","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.115","%","02505460"
"98858","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02498847"
"99455","20396","ADDED","approved","OLMESARTAN MEDOXOMIL","40","MG","02505193"
"99420","645","ADDED","approved","ASCORBIC ACID","50","MG","02504812"
"99504","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02505657"
"99516","9782","ADDED","approved","DIMENHYDRINATE","50","MG","02505789"
"99420","6492","ADDED","approved","PSEUDOEPHEDRINE HYDROCHLORIDE","60","MG","02504812"
"99407","13238","ADDED","approved","EVEROLIMUS","2.5","MG","02504677"
"99513","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.14","%","02505754"
"99511","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02505746"
"98678","727","ADDED","active","TITANIUM DIOXIDE","3.1","%","02496909"
"99473","952","ADDED","approved","URSODIOL","500","MG","02505371"
"98678","12049","ADDED","active","OCTINOXATE","6.7","%","02496909"
"99403","6850","ADDED","approved","BENZOYL PEROXIDE","4","%","02504634"
