drug_code,route_of_administration_code,route_of_administration,status,drug_identification_number
"99504","2","DISINFECTANT (Barn)","ADDED","02505657"
"99388","56","ORAL","ADDED","02504464"
"94980","56","ORAL","ADDED","02462060"
"99452","65","SUBCUTANEOUS","ADDED","02505177"
"99465","2","DISINFECTANT (Barn)","ADDED","02505320"
"98858","70","TOPICAL","ADDED","02498847"
"99408","56","ORAL","ADDED","02504685"
"99511","93","DISINFECTANT (Domestic)","ADDED","02505746"
"99476","104","TOPICAL (HOUSEHOLD)","ADDED","02505428"
"99257","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02503069"
"99474","56","ORAL","ADDED","02505398"
"99485","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02505495"
"99510","2","DISINFECTANT (Barn)","ADDED","02505738"
"99513","8","DISINFECTANT (Food Premises)","ADDED","02505754"
"99529","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02505932"
"99530","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02505940"
"99479","104","TOPICAL (HOUSEHOLD)","ADDED","02505452"
"98886","70","TOPICAL","ADDED","02499118"
"98678","70","TOPICAL","ADDED","02496909"
"99489","49","INTRAVENOUS","ADDED","02505517"
"99413","94","DISINFECTANT (Institutional/Industrial)","ADDED","02504731"
"99458","56","ORAL","ADDED","02505223"
"99386","56","ORAL","ADDED","02504448"
"99439","93","DISINFECTANT (Domestic)","ADDED","02505029"
"99420","56","ORAL","ADDED","02504812"
"99413","8","DISINFECTANT (Food Premises)","ADDED","02504731"
"99448","65","SUBCUTANEOUS","ADDED","02505134"
"99447","49","INTRAVENOUS","ADDED","02505126"
"71516","2","DISINFECTANT (Barn)","ADDED","02247273"
"99455","56","ORAL","ADDED","02505193"
"99464","49","INTRAVENOUS","ADDED","02505282"
"99510","94","DISINFECTANT (Institutional/Industrial)","ADDED","02505738"
"99498","65","SUBCUTANEOUS","ADDED","02505614"
"99409","56","ORAL","ADDED","02504693"
"99459","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02505231"
"99502","56","ORAL","ADDED","02505649"
"99434","7","EPIDURAL","ADDED","02504979"
"99530","93","DISINFECTANT (Domestic)","ADDED","02505940"
"99434","60","RETROBULBAR","ADDED","02504979"
"99418","56","ORAL","ADDED","02504790"
"99504","8","DISINFECTANT (Food Premises)","ADDED","02505657"
"99465","8","DISINFECTANT (Food Premises)","ADDED","02505320"
"99419","56","ORAL","ADDED","02504804"
"25876","2","DISINFECTANT (Barn)","ADDED","02008459"
"99504","94","DISINFECTANT (Institutional/Industrial)","ADDED","02505657"
"99402","70","TOPICAL","ADDED","02504626"
"99465","94","DISINFECTANT (Institutional/Industrial)","ADDED","02505320"
"99440","104","TOPICAL (HOUSEHOLD)","ADDED","02505037"
"99513","2","DISINFECTANT (Barn)","ADDED","02505754"
"99510","8","DISINFECTANT (Food Premises)","ADDED","02505738"
"13249","2","DISINFECTANT (Barn)","ADDED","01944029"
"13294","2","DISINFECTANT (Barn)","ADDED","01944045"
"99404","2","DISINFECTANT (Barn)","ADDED","02504642"
"99530","8","DISINFECTANT (Food Premises)","ADDED","02505940"
"99499","2","DISINFECTANT (Barn)","ADDED","02505622"
"99495","56","ORAL","ADDED","02505584"
"99438","56","ORAL","ADDED","02505010"
"99529","8","DISINFECTANT (Food Premises)","ADDED","02505932"
"99504","93","DISINFECTANT (Domestic)","ADDED","02505657"
"99462","70","TOPICAL","ADDED","02505266"
"99530","94","DISINFECTANT (Institutional/Industrial)","ADDED","02505940"
"99481","104","TOPICAL (HOUSEHOLD)","ADDED","02505479"
"99529","94","DISINFECTANT (Institutional/Industrial)","ADDED","02505932"
"99407","56","ORAL","ADDED","02504677"
"99415","93","DISINFECTANT (Domestic)","ADDED","02504766"
"99413","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02504731"
"99510","93","DISINFECTANT (Domestic)","ADDED","02505738"
"99436","56","ORAL","ADDED","02504995"
"99247","2","DISINFECTANT (Barn)","ADDED","02502941"
"13233","93","DISINFECTANT (Domestic)","ADDED","01944037"
"99504","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02505657"
"99465","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02505320"
"99459","8","DISINFECTANT (Food Premises)","ADDED","02505231"
"99472","56","ORAL","ADDED","02505363"
"99400","56","ORAL","ADDED","02504596"
"91036","56","ORAL","ADDED","02425726"
"99429","56","ORAL","ADDED","02504928"
"99459","94","DISINFECTANT (Institutional/Industrial)","ADDED","02505231"
"99471","80","INTRAVITREAL","ADDED","02505355"
"99433","1","BLOCK/INFILTRATION","ADDED","02504960"
"99485","2","DISINFECTANT (Barn)","ADDED","02505495"
"99510","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02505738"
"99416","93","DISINFECTANT (Domestic)","ADDED","02504774"
"99463","49","INTRAVENOUS","ADDED","02505274"
"99480","104","TOPICAL (HOUSEHOLD)","ADDED","02505460"
"99404","8","DISINFECTANT (Food Premises)","ADDED","02504642"
"99389","56","ORAL","ADDED","02504472"
"99432","7","EPIDURAL","ADDED","02504952"
"99403","70","TOPICAL","ADDED","02504634"
"99530","2","DISINFECTANT (Barn)","ADDED","02505940"
"99477","94","DISINFECTANT (Institutional/Industrial)","ADDED","02505436"
"99494","56","ORAL","ADDED","02505576"
"99435","56","ORAL","ADDED","02504987"
"99431","93","DISINFECTANT (Domestic)","ADDED","02504944"
"99499","94","DISINFECTANT (Institutional/Industrial)","ADDED","02505622"
"99513","93","DISINFECTANT (Domestic)","ADDED","02505754"
"99247","8","DISINFECTANT (Food Premises)","ADDED","02502941"
"13249","93","DISINFECTANT (Domestic)","ADDED","01944029"
"99468","93","DISINFECTANT (Domestic)","ADDED","02505312"
"99459","2","DISINFECTANT (Barn)","ADDED","02505231"
"99485","94","DISINFECTANT (Institutional/Industrial)","ADDED","02505495"
"99508","56","ORAL","ADDED","02505703"
"99257","8","DISINFECTANT (Food Premises)","ADDED","02503069"
"71516","93","DISINFECTANT (Domestic)","ADDED","02247273"
