mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
"02239214","GLYCON (chlorhydrate de metformine 850 mg comprimé oral) BAUSCH HEALTH, CANADA INC.","chlorhydrate de metformine 850 mg comprimé oral","metformine","mp_fr_description: ""GLYCON 850MG (chlorhydrate de metformine 850 mg comprimé oral) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""GLYCON (chlorhydrate de metformine 850 mg comprimé oral) BAUSCH HEALTH, CANADA INC."""
"02243969","DIMETAPP DM COUGH & COLD (maléate de bromphéniramine 2 mg par 5 mL et bromhydrate de dextrométhorphane 10 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL solution orale) FOUNDATION CONSUMER BRANDS, LLC","maléate de bromphéniramine 2 mg par 5 mL et bromhydrate de dextrométhorphane 10 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL solution orale","bromphéniramine et dextrométhorphane et phényléphrine","mp_fr_description: ""DIMETAPP DM COUGH & COLD (maléate de bromphéniramine 2 mg par 5 mL et bromhydrate de dextrométhorphane 10 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"" -> ""DIMETAPP DM COUGH & COLD (maléate de bromphéniramine 2 mg par 5 mL et bromhydrate de dextrométhorphane 10 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL solution orale) FOUNDATION CONSUMER BRANDS, LLC"""
"02243980","DIMETAPP (maléate de bromphéniramine 2 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL solution orale) FOUNDATION CONSUMER BRANDS, LLC","maléate de bromphéniramine 2 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL solution orale","bromphéniramine et phényléphrine","mp_fr_description: ""DIMETAPP (maléate de bromphéniramine 2 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"" -> ""DIMETAPP (maléate de bromphéniramine 2 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL solution orale) FOUNDATION CONSUMER BRANDS, LLC"""
"02244078","DIMETAPP-C (maléate de bromphéniramine 2 mg par 5 mL et phosphate de codéine 10 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop) FOUNDATION CONSUMER BRANDS, LLC","maléate de bromphéniramine 2 mg par 5 mL et phosphate de codéine 10 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop","bromphéniramine et codéine et phényléphrine","mp_fr_description: ""DIMETAPP-C (maléate de bromphéniramine 2 mg par 5 mL et phosphate de codéine 10 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"" -> ""DIMETAPP-C (maléate de bromphéniramine 2 mg par 5 mL et phosphate de codéine 10 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop) FOUNDATION CONSUMER BRANDS, LLC"""
"02244079","DIMETANE EXPECTORANT C (maléate de bromphéniramine 2 mg par 5 mL et phosphate de codéine 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop) FOUNDATION CONSUMER BRANDS, LLC","maléate de bromphéniramine 2 mg par 5 mL et phosphate de codéine 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop","bromphéniramine et codéine et guaïfénésine et phényléphrine","mp_fr_description: ""DIMETANE EXPECTORANT C (maléate de bromphéniramine 2 mg par 5 mL et phosphate de codéine 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"" -> ""DIMETANE EXPECTORANT C (maléate de bromphéniramine 2 mg par 5 mL et phosphate de codéine 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop) FOUNDATION CONSUMER BRANDS, LLC"""
"02245075","DIMETAPP EXTRA STRENGTH (maléate de bromphéniramine 4 mg par 5 mL et chlorhydrate de phényléphrine 10 mg par 5 mL solution orale) FOUNDATION CONSUMER BRANDS, LLC","maléate de bromphéniramine 4 mg par 5 mL et chlorhydrate de phényléphrine 10 mg par 5 mL solution orale","bromphéniramine et phényléphrine","mp_fr_description: ""DIMETAPP EXTRA STRENGTH (maléate de bromphéniramine 4 mg par 5 mL et chlorhydrate de phényléphrine 10 mg par 5 mL solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"" -> ""DIMETAPP EXTRA STRENGTH (maléate de bromphéniramine 4 mg par 5 mL et chlorhydrate de phényléphrine 10 mg par 5 mL solution orale) FOUNDATION CONSUMER BRANDS, LLC"""
"02245076","DIMETAPP EXTRA STRENGTH DM COUGH & COLD (maléate de bromphéniramine 4 mg par 5 mL et bromhydrate de dextrométhorphane 20 mg par 5 mL et chlorhydrate de phényléphrine 10 mg par 5 mL solution orale) FOUNDATION CONSUMER BRANDS, LLC","maléate de bromphéniramine 4 mg par 5 mL et bromhydrate de dextrométhorphane 20 mg par 5 mL et chlorhydrate de phényléphrine 10 mg par 5 mL solution orale","bromphéniramine et dextrométhorphane et phényléphrine","mp_fr_description: ""DIMETAPP EXTRA STRENGTH DM COUGH & COLD (maléate de bromphéniramine 4 mg par 5 mL et bromhydrate de dextrométhorphane 20 mg par 5 mL et chlorhydrate de phényléphrine 10 mg par 5 mL solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"" -> ""DIMETAPP EXTRA STRENGTH DM COUGH & COLD (maléate de bromphéniramine 4 mg par 5 mL et bromhydrate de dextrométhorphane 20 mg par 5 mL et chlorhydrate de phényléphrine 10 mg par 5 mL solution orale) FOUNDATION CONSUMER BRANDS, LLC"""
"02247916","CIPRO XL (ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 500 mg comprimé oral à libération modifiée) BAYER INC","ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 500 mg comprimé oral à libération modifiée","ciprofloxacine","mp_fr_description: ""CIPRO XL (ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 500 mg comprimé oral à libération prolongée) BAYER INC"" -> ""CIPRO XL (ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 500 mg comprimé oral à libération modifiée) BAYER INC""
ntp_code: ""9001049"" -> ""9014453""
ntp_fr_description: ""ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 500 mg comprimé oral à libération prolongée"" -> ""ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 500 mg comprimé oral à libération modifiée"""
"02249057","REPLAGAL (agalsidase alfa 3,5 mg par 3,5 mL solution injectable fiole) TAKEDA CANADA INC","agalsidase alfa 3,5 mg par 3,5 mL solution injectable fiole","agalsidase alfa","mp_fr_description: ""REPLAGAL (agalsidase alfa 3,5 mg par 3,5 mL solution injectable fiole) SHIRE HUMAN GENETIC THERAPIES INC"" -> ""REPLAGAL (agalsidase alfa 3,5 mg par 3,5 mL solution injectable fiole) TAKEDA CANADA INC"""
"02250535","PENLAC (ciclopirox 8 % solution pour application cutanée) BAUSCH HEALTH, CANADA INC.","ciclopirox 8 % solution pour application cutanée","ciclopirox","mp_fr_description: ""PENLAC (ciclopirox 8 % solution pour application cutanée) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""PENLAC (ciclopirox 8 % solution pour application cutanée) BAUSCH HEALTH, CANADA INC."""
"02251787","CIPRO XL (ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 1000 mg comprimé oral à libération modifiée) BAYER INC","ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 1000 mg comprimé oral à libération modifiée","ciprofloxacine","mp_fr_description: ""CIPRO XL (ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 1000 mg comprimé oral à libération prolongée) BAYER INC"" -> ""CIPRO XL (ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 1000 mg comprimé oral à libération modifiée) BAYER INC""
ntp_code: ""9001076"" -> ""9014452""
ntp_fr_description: ""ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 1000 mg comprimé oral à libération prolongée"" -> ""ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 1000 mg comprimé oral à libération modifiée"""
"02296314","ELAPRASE (idursulfase 6 mg par 3 mL solution injectable fiole) TAKEDA CANADA INC","idursulfase 6 mg par 3 mL solution injectable fiole","idursulfase","mp_fr_description: ""ELAPRASE (idursulfase 6 mg par 3 mL solution injectable fiole) SHIRE HUMAN GENETIC THERAPIES INC"" -> ""ELAPRASE (idursulfase 6 mg par 3 mL solution injectable fiole) TAKEDA CANADA INC"""
"02297558","MEZAVANT (mésalazine 1,2 g comprimé oral à libération modifiée) TAKEDA CANADA INC","mésalazine 1,2 g comprimé oral à libération modifiée","mésalazine","mp_fr_description: ""MEZAVANT (mésalazine 1,2 g comprimé oral à libération modifiée) SHIRE PHARMA CANADA ULC"" -> ""MEZAVANT (mésalazine 1,2 g comprimé oral à libération modifiée) TAKEDA CANADA INC"""
"02297574","APO-PERINDOPRIL-INDAPAMIDE (indapamide 1,25 mg et périndopril erbumine 4 mg comprimé oral) APOTEX INC","indapamide 1,25 mg et périndopril erbumine 4 mg comprimé oral","indapamide et périndopril","ADDED"
"02301733","ALEVE CAPLETS (naproxène sodique 220 mg comprimé oral) BAYER INC","naproxène sodique 220 mg comprimé oral","naproxène","mp_fr_description: ""ALEVE TABLETS (naproxène sodique 220 mg comprimé oral) BAYER INC"" -> ""ALEVE CAPLETS (naproxène sodique 220 mg comprimé oral) BAYER INC"""
"02303671","OMNARIS (ciclésonide 50 mcg par actionnement vaporisation nasale) COVIS PHARMA GMBH","ciclésonide 50 mcg par actionnement vaporisation nasale","ciclésonide","mp_fr_description: ""OMNARIS (ciclésonide 50 mcg par actionnement vaporisation nasale) ASTRAZENECA CANADA INC"" -> ""OMNARIS (ciclésonide 50 mcg par actionnement vaporisation nasale) COVIS PHARMA GMBH"""
"02386755","JAMP TELMISARTAN (telmisartan 40 mg comprimé oral) JAMP PHARMA CORPORATION","telmisartan 40 mg comprimé oral","telmisartan","ADDED"
"02386763","JAMP TELMISARTAN (telmisartan 80 mg comprimé oral) JAMP PHARMA CORPORATION","telmisartan 80 mg comprimé oral","telmisartan","ADDED"
"02389517","TARO-MONTELUKAST (montélukast (montélukast sodique) 10 mg comprimé oral) SUN PHARMA CANADA INC","montélukast (montélukast sodique) 10 mg comprimé oral","montélukast","mp_fr_description: ""RAN-MONTELUKAST (montélukast (montélukast sodique) 10 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-MONTELUKAST (montélukast (montélukast sodique) 10 mg comprimé oral) SUN PHARMA CANADA INC"""
"02389940","JAMP TELMISARTAN-HCT (hydrochlorothiazide 12,5 mg et telmisartan 80 mg comprimé oral) JAMP PHARMA CORPORATION","hydrochlorothiazide 12,5 mg et telmisartan 80 mg comprimé oral","hydrochlorothiazide et telmisartan","ADDED"
"02389959","JAMP TELMISARTAN-HCT (hydrochlorothiazide 25 mg et telmisartan 80 mg comprimé oral) JAMP PHARMA CORPORATION","hydrochlorothiazide 25 mg et telmisartan 80 mg comprimé oral","hydrochlorothiazide et telmisartan","ADDED"
"02416433","PMS-CIPROFLOXACIN XL (ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 500 mg comprimé oral à libération modifiée) PHARMASCIENCE INC","ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 500 mg comprimé oral à libération modifiée","ciprofloxacine","mp_fr_description: ""PMS-CIPROFLOXACIN XL (ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 500 mg comprimé oral à libération prolongée) PHARMASCIENCE INC"" -> ""PMS-CIPROFLOXACIN XL (ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 500 mg comprimé oral à libération modifiée) PHARMASCIENCE INC""
ntp_code: ""9001049"" -> ""9014453""
ntp_fr_description: ""ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 500 mg comprimé oral à libération prolongée"" -> ""ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 500 mg comprimé oral à libération modifiée"""
"02431173","ESOMEPRAZOLE (ésoméprazole (ésoméprazole magnésien dihydraté) 40 mg comprimé gastrorésistant) SANIS HEALTH INC","ésoméprazole (ésoméprazole magnésien) 40 mg comprimé gastrorésistant","ésoméprazole","mp_fr_description: ""ESOMEPRAZOLE (ésoméprazole (ésoméprazole magnésien) 40 mg comprimé gastrorésistant) SANIS HEALTH INC"" -> ""ESOMEPRAZOLE (ésoméprazole (ésoméprazole magnésien dihydraté) 40 mg comprimé gastrorésistant) SANIS HEALTH INC"""
"02435128","SYLVANT (siltuximab 100 mg par fiole poudre pour solution injectable) EUSA PHARMA (UK) LIMITED","siltuximab 100 mg par fiole poudre pour solution injectable","siltuximab","mp_fr_description: ""SYLVANT (siltuximab 100 mg par fiole poudre pour solution injectable) JANSSEN INC"" -> ""SYLVANT (siltuximab 100 mg par fiole poudre pour solution injectable) EUSA PHARMA (UK) LIMITED"""
"02435136","SYLVANT (siltuximab 400 mg par fiole poudre pour solution injectable) EUSA PHARMA (UK) LIMITED","siltuximab 400 mg par fiole poudre pour solution injectable","siltuximab","mp_fr_description: ""SYLVANT (siltuximab 400 mg par fiole poudre pour solution injectable) JANSSEN INC"" -> ""SYLVANT (siltuximab 400 mg par fiole poudre pour solution injectable) EUSA PHARMA (UK) LIMITED"""
"02451727","CLOTRIMAZOLE-FLUCONAZOLE COMBI (clotrimazole 1 % crème cutanée avec fluconazole 150 mg capsule orale) TARO PHARMACEUTICALS INC","clotrimazole 1 % crème cutanée avec fluconazole 150 mg capsule orale","clotrimazole et fluconazole","mp_fr_description: ""CLOTRIMAZOLE-FLUCONAZOLE COMBI-PACK (clotrimazole 1 % crème cutanée avec fluconazole 150 mg capsule orale) TARO PHARMACEUTICALS INC"" -> ""CLOTRIMAZOLE-FLUCONAZOLE COMBI (clotrimazole 1 % crème cutanée avec fluconazole 150 mg capsule orale) TARO PHARMACEUTICALS INC"""
"02453061","APO-PERINDOPRIL-INDAPAMIDE (indapamide 2,5 mg et périndopril erbumine 8 mg comprimé oral) APOTEX INC","indapamide 2,5 mg et périndopril erbumine 8 mg comprimé oral","indapamide et périndopril","ADDED"
"02457059","BACLOFEN INJECTION (baclofène 0,05 mg par 1 mL solution injectable ampoule) TELIGENT PHARMA, INC","baclofène 0,05 mg par 1 mL solution injectable ampoule","baclofène","mp_fr_description: ""BACLOFEN INJECTION (baclofène 0,05 mg par 1 mL solution injectable ampoule) TELIGENT OU"" -> ""BACLOFEN INJECTION (baclofène 0,05 mg par 1 mL solution injectable ampoule) TELIGENT PHARMA, INC"""
"02457067","BACLOFEN INJECTION (baclofène 10 mg par 20 mL solution injectable ampoule) TELIGENT PHARMA, INC","baclofène 10 mg par 20 mL solution injectable ampoule","baclofène","mp_fr_description: ""BACLOFEN INJECTION (baclofène 10 mg par 20 mL solution injectable ampoule) TELIGENT OU"" -> ""BACLOFEN INJECTION (baclofène 10 mg par 20 mL solution injectable ampoule) TELIGENT PHARMA, INC"""
"02460912","PHENYTOIN SODIUM (phénytoïne sodique 100 mg capsule orale) AA PHARMA INC","phénytoïne sodique 100 mg capsule orale","phénytoïne sodique","mp_fr_description: ""APO-PHENYTOIN SODIUM (phénytoïne sodique 100 mg capsule orale) APOTEX INC"" -> ""PHENYTOIN SODIUM (phénytoïne sodique 100 mg capsule orale) AA PHARMA INC"""
"02469669","JAMP-SILDENAFIL R (sildénafil (citrate de sildénafil) 20 mg comprimé oral) JAMP PHARMA CORPORATION","sildénafil (citrate de sildénafil) 20 mg comprimé oral","sildénafil","ADDED"
"02475855","EXTRA STRENGTH BISMUTH (subsalicylate de bismuth 35 mg par mL suspension orale) JUNO OTC INC","subsalicylate de bismuth 35 mg par mL suspension orale","subsalicylate de bismuth","ADDED"
"02480387","TRISENOX (trioxyde d'arsénic 12 mg par 6 mL solution injectable fiole) TEVA CANADA LIMITED","trioxyde d'arsénic 12 mg par 6 mL solution injectable fiole","trioxyde d'arsénic","ADDED"
"02484889","ITCH RELIEF MOISTURIZING CREAM (chlorhydrate de pramoxine 1 % crème cutanée) CERAVE CANADA","chlorhydrate de pramoxine 1 % crème cutanée","pramoxine","ADDED"
"02486881","ITCH RELIEF MOISTURIZING LOTION (chlorhydrate de pramoxine 1 % lotion) CERAVE CANADA","chlorhydrate de pramoxine 1 % lotion","pramoxine","ADDED"
