drug_code,extract_current,extract_previous,drug_identification_number,current_company_name,previous_company_name
"91692","active","active","02432463","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"18760","approved","inactive","02171848","APOTEX INC","NU-PHARM INC"
"18849","approved","inactive","02173344","APOTEX INC","NU-PHARM INC"
"18850","approved","inactive","02173352","APOTEX INC","NU-PHARM INC"
"19730","approved","inactive","02185415","APOTEX INC","NU-PHARM INC"
"19731","approved","inactive","02185423","APOTEX INC","NU-PHARM INC"
"19799","approved","inactive","02207672","APOTEX INC","NU-PHARM INC"
"43372","approved","inactive","02223570","APOTEX INC","NU-PHARM INC"
"43373","approved","inactive","02223589","APOTEX INC","NU-PHARM INC"
"615","dormant","dormant","00268313","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"2396","dormant","dormant","00236799","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"2400","dormant","dormant","00261270","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"2401","dormant","dormant","00272655","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"2553","dormant","dormant","00261289","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"2865","dormant","dormant","00265500","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"13450","dormant","dormant","01966219","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"75388","approved","approved","02268507","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"98884","approved","approved","02499088","TELIGENT PHARMA, INC","TELIGENT OU"
"98885","approved","approved","02499096","TELIGENT PHARMA, INC","TELIGENT OU"
"98978","approved","approved","02500078","LOOK BEAUTY INC.","LOOK BEAUTY INC"
