drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
"74968","12634","Changed","dormant","ENSULIZOLE","2","%","02264250"
"76748","1","Changed","active","OLANZAPINE","10","MG","02281821"
"99901","7617","ADDED","approved","PREDNISOLONE ACETATE","5","MG","02509725"
"98253","21534","ADDED","approved","NEBIVOLOL (NEBIVOLOL HYDROCHLORIDE)","2.5","MG","02492520"
"99912","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","4.5","%","02509849"
"99580","10021","ADDED","active","CITRIC ACID","4.5","%","02506432"
"99928","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02510022"
"99921","645","ADDED","approved","ASCORBIC ACID","250","MG","02509954"
"99957","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02510340"
"99889","10234","ADDED","approved","HYDROCHLOROTHIAZIDE","12.5","MG","02509601"
"99850","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.057","%","02509199"
"99877","10021","ADDED","approved","CITRIC ACID","2.78","%","02509482"
"99505","197","ADDED","active","BENZALKONIUM CHLORIDE","0.15","%","02505665"
"99947","197","ADDED","approved","BENZALKONIUM CHLORIDE","2.17","%","02510235"
"43021","1890","ADDED","approved","BUSPIRONE HYDROCHLORIDE","5","MG","02207664"
"99843","763","ADDED","approved","ENOXAPARIN SODIUM","100","MG","02509113"
"99914","6850","ADDED","approved","BENZOYL PEROXIDE","2.5","%","02509865"
"99955","9806","ADDED","approved","LYSINE (L-LYSINE ACETATE)","0.66","G","02510324"
"99955","9750","ADDED","approved","TYROSINE","0.04","G","02510324"
"99955","8865","ADDED","approved","GLYCINE","1.1","G","02510324"
"99901","8519","ADDED","approved","POLYMYXIN B SULFATE","0.5293","MG","02509725"
"99849","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.08","%","02509180"
"99862","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.14","%","02509334"
"99955","10223","ADDED","approved","PHENYLALANINE","0.51","G","02510324"
"99955","7217","ADDED","approved","METHIONINE","0.43","G","02510324"
"99901","2373","ADDED","approved","MICONAZOLE NITRATE","23","MG","02509725"
"99900","783","ADDED","approved","BENZETHONIUM CHLORIDE","0.3","%","02509717"
"99936","197","ADDED","active","BENZALKONIUM CHLORIDE","0.26","%","02510111"
"99958","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02510359"
"99921","9358","ADDED","approved","CAFFEINE","30","MG","02509954"
"99852","23534","ADDED","active","TOZINAMERAN","30","MCG","02509210"
"98255","21534","ADDED","approved","NEBIVOLOL (NEBIVOLOL HYDROCHLORIDE)","20","MG","02492547"
"99962","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.12","%","02510391"
"98254","21534","ADDED","approved","NEBIVOLOL (NEBIVOLOL HYDROCHLORIDE)","5","MG","02492539"
"99921","10259","ADDED","approved","CHLORPHENIRAMINE MALEATE","4","MG","02509954"
"99913","10193","ADDED","approved","BISACODYL","5","MG","02509857"
"99961","8502","ADDED","approved","BACITRACIN","500","UNIT","02510383"
"99840","763","ADDED","approved","ENOXAPARIN SODIUM","40","MG","02509083"
"99887","6599","ADDED","approved","PILOCARPINE HYDROCHLORIDE","5","MG","02509571"
"99889","20396","ADDED","approved","OLMESARTAN MEDOXOMIL","20","MG","02509601"
"99899","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.14","%","02509709"
"99842","763","ADDED","approved","ENOXAPARIN SODIUM","80","MG","02509105"
"99635","197","ADDED","active","BENZALKONIUM CHLORIDE","3.436","%","02506939"
"88989","11114","ADDED","inactive","VALACYCLOVIR (VALACYCLOVIR HYDROCHLORIDE)","1000","MG","02405059"
"99891","20396","ADDED","approved","OLMESARTAN MEDOXOMIL","40","MG","02509636"
"99896","13350","ADDED","approved","FROVATRIPTAN (FROVATRIPTAN SUCCINATE)","2.5","MG","02509687"
"99911","197","ADDED","active","BENZALKONIUM CHLORIDE","0.26","%","02509830"
"99955","10243","ADDED","approved","THREONINE","0.44","G","02510324"
"99955","9927","ADDED","approved","SERINE","0.65","G","02510324"
"92547","12346","ADDED","approved","TADALAFIL","10","MG","02441128"
"99955","10239","ADDED","approved","LEUCINE","0.74","G","02510324"
"99899","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.14","%","02509709"
"99888","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02509598"
"99890","20396","ADDED","approved","OLMESARTAN MEDOXOMIL","40","MG","02509628"
"94651","13356","ADDED","approved","ADALIMUMAB","50","MG","02459310"
"99838","5900","ADDED","approved","METHOTREXATE (METHOTREXATE DISODIUM)","2.5","MG","02509067"
"99955","10242","ADDED","approved","ARGININE","1.2","G","02510324"
"99903","1255","ADDED","approved","OCTREOTIDE (OCTREOTIDE ACETATE)","50","MCG","02509741"
"99955","9929","ADDED","approved","ISOLEUCINE","0.5","G","02510324"
"99635","2730","ADDED","active","DIDECYL DIMETHYL AMMONIUM CHLORIDE","5.154","%","02506939"
"99841","763","ADDED","approved","ENOXAPARIN SODIUM","60","MG","02509091"
"99921","270","ADDED","approved","ACETAMINOPHEN","650","MG","02509954"
"99931","10225","ADDED","approved","LIDOCAINE HYDROCHLORIDE","2","%","02510057"
"99947","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.814","%","02510235"
"99908","11899","ADDED","approved","RIZATRIPTAN (RIZATRIPTAN BENZOATE)","10","MG","02509814"
"99947","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","1.627","%","02510235"
"99921","10247","ADDED","approved","DEXTROMETHORPHAN HYDROBROMIDE","20","MG","02509954"
"99844","763","ADDED","approved","ENOXAPARIN SODIUM","300","MG","02509121"
"99958","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02510359"
"99839","763","ADDED","approved","ENOXAPARIN SODIUM","30","MG","02509075"
"99955","10238","ADDED","approved","TRYPTOPHAN","0.2","G","02510324"
"99929","7942","ADDED","approved","CETIRIZINE HYDROCHLORIDE","20","MG","02510030"
"92546","12346","ADDED","approved","TADALAFIL","5","MG","02441101"
"99925","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02509997"
"99897","23543","ADDED","approved","ONASEMNOGENE ABEPARVOVEC","20000000000000","VG","02509695"
"94650","13356","ADDED","approved","ADALIMUMAB","50","MG","02459302"
"99923","1395","ADDED","approved","FAMOTIDINE","20","MG","02509970"
"99876","23442","ADDED","approved","FREMANEZUMAB","225","MG","02509474"
"70975","424","ADDED","approved","AZITHROMYCIN (AZITHROMYCIN ISOPROPANOLATE MONOHYDRATE)","250","MG","02246775"
"99955","10237","ADDED","approved","HISTIDINE","0.3","G","02510324"
"99862","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.14","%","02509334"
"99955","2963","ADDED","approved","ALANINE","1.4","G","02510324"
"99849","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.08","%","02509180"
"99961","8519","ADDED","approved","POLYMYXIN B SULFATE","10000","UNIT","02510383"
"99891","10234","ADDED","approved","HYDROCHLOROTHIAZIDE","12.5","MG","02509636"
"99955","1366","ADDED","approved","TAURINE","0.1","G","02510324"
"94649","13356","ADDED","approved","ADALIMUMAB","50","MG","02459299"
"99942","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02510189"
"99850","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.057","%","02509199"
"99890","10234","ADDED","approved","HYDROCHLOROTHIAZIDE","25","MG","02509628"
"99957","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02510340"
"99846","763","ADDED","approved","ENOXAPARIN SODIUM","150","MG","02509156"
"99879","10225","ADDED","approved","LIDOCAINE HYDROCHLORIDE","2","%","02509490"
"99912","197","ADDED","approved","BENZALKONIUM CHLORIDE","4.5","%","02509849"
"99910","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.1","%","02509822"
"92545","12346","ADDED","approved","TADALAFIL","2.5","MG","02441098"
"99229","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.17","%","02502747"
"99955","9928","ADDED","approved","VALINE","0.62","G","02510324"
"99895","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.29","%","02509679"
"99845","763","ADDED","approved","ENOXAPARIN SODIUM","120","MG","02509148"
