"ntp_code","ntp_formal_name","ntp_en_description","ntp_fr_description","ntp_status","ntp_status_effective_time","ntp_type"
"9000399","amlodipine (amlodipine besylate) 5 mg oral tablet","NA","NA","Active","19921231",""
"9000398","amlodipine (amlodipine besylate) 10 mg oral tablet","NA","NA","Active","19921231",""
"9001277","amlodipine (amlodipine besylate) 2.5 mg oral tablet","NA","NA","Active","20090715",""
"9000991","amoxicillin 125 mg per 5 mL and clavulanic acid (potassium clavulanate) 31.25 mg per 5 mL oral suspension","NA","NA","Active","19921231",""
"9000992","amoxicillin 250 mg per 5 mL and clavulanic acid (potassium clavulanate) 62.5 mg per 5 mL oral suspension","NA","NA","Active","19921231",""
"9000402","amoxicillin 500 mg and clavulanic acid (potassium clavulanate) 125 mg oral tablet","NA","NA","Active","19921231",""
"9000823","amoxicillin 875 mg and clavulanic acid (potassium clavulanate) 125 mg oral tablet","NA","NA","Active","19981029",""
"9006262","amoxicillin 400 mg per 5 mL and clavulanic acid (potassium clavulanate) 57 mg per 5 mL oral suspension","NA","NA","Active","19981029",""
"9006261","amoxicillin 200 mg per 5 mL and clavulanic acid (potassium clavulanate) 28.5 mg per 5 mL oral suspension","NA","NA","Active","19981029",""
"9000933","amoxicillin 250 mg and clavulanic acid (potassium clavulanate) 125 mg oral tablet","NA","NA","Active","20010301",""
"9001287","aripiprazole 2 mg oral tablet","NA","NA","Active","20090930",""
"9001289","aripiprazole 5 mg oral tablet","NA","NA","Active","20090930",""
"9001284","aripiprazole 10 mg oral tablet","NA","NA","Active","20090930",""
"9001285","aripiprazole 15 mg oral tablet","NA","NA","Active","20090930",""
"9001286","aripiprazole 20 mg oral tablet","NA","NA","Active","20090930",""
"9001288","aripiprazole 30 mg oral tablet","NA","NA","Active","20090930",""
"9006493","aripiprazole 300 mg per vial powder for prolonged-release suspension for injection with diluent solution","NA","NA","Active","20140327",""
"9006494","aripiprazole 400 mg per vial powder for prolonged-release suspension for injection with diluent solution","NA","NA","Active","20140327",""
"9000286","atenolol 50 mg oral tablet","NA","NA","Active","19881231",""
"9000285","atenolol 100 mg oral tablet","NA","NA","Active","19881231",""
"9001004","atenolol 25 mg oral tablet","NA","NA","Active","20021128",""
"9001104","atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule","NA","NA","Active","20050224",""
"9001105","atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule","NA","NA","Active","20050224",""
"9001106","atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule","NA","NA","Active","20050303",""
"9001107","atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule","NA","NA","Active","20050303",""
"9001108","atomoxetine (atomoxetine hydrochloride) 60 mg oral capsule","NA","NA","Active","20050303",""
"9001302","atomoxetine (atomoxetine hydrochloride) 80 mg oral capsule","NA","NA","Active","20091216",""
"9001303","atomoxetine (atomoxetine hydrochloride) 100 mg oral capsule","NA","NA","Active","20100108",""
"9000703","atorvastatin (atorvastatin calcium) 10 mg oral tablet","NA","NA","Active","19970305",""
"9000704","atorvastatin (atorvastatin calcium) 20 mg oral tablet","NA","NA","Active","19970305",""
"9000705","atorvastatin (atorvastatin calcium) 40 mg oral tablet","NA","NA","Active","19970305",""
"9000947","atorvastatin (atorvastatin calcium) 80 mg oral tablet","NA","NA","Active","20010629",""
"9000104","baclofen 10 mg oral tablet","NA","NA","Active","19781231",""
"9000218","baclofen 20 mg oral tablet","NA","NA","Active","19851231",""
"9000508","baclofen 10 mg per 5 mL solution for injection ampoule","NA","NA","Active","19941231",""
"9000506","baclofen 0.05 mg per 1 mL solution for injection ampoule","NA","NA","Active","19941231",""
"9000507","baclofen 10 mg per 20 mL solution for injection ampoule","NA","NA","Active","19941231",""
"9000553","beclomethasone dipropionate 50 mcg per actuation nasal spray","NA","NA","Active","19951231",""
"9000793","beclomethasone dipropionate 0.025 % cutaneous cream","NA","NA","Active","19980330",""
"9000907","beclomethasone dipropionate 50 mcg per actuation pressurised inhalation","NA","NA","Active","20000529",""
"9000906","beclomethasone dipropionate 100 mcg per actuation pressurised inhalation","NA","NA","Active","20000529",""
"9001568","belladonna 0.2 mg and ergotamine tartrate 0.6 mg and phenobarbital 40 mg prolonged-release oral tablet","NA","NA","Active","19590101",""
"9000375","belladonna 15 mg and opium 65 mg suppository","NA","NA","Active","19911231",""
"9000105","benztropine mesylate 2 mg oral tablet","NA","NA","Active","19781231",""
"9000267","benztropine mesylate 1 mg oral tablet","NA","NA","Active","19871231",""
"9000851","benztropine mesylate 2 mg per 2 mL solution for injection vial","NA","NA","Active","19990528",""
"9006256","benztropine mesylate 2 mg per 5 mL oral solution","NA","NA","Inactive","20170831",""
"9000951","betahistine hydrochloride 16 mg oral tablet","NA","NA","Active","20010817",""
"9001059","betahistine hydrochloride 24 mg oral tablet","NA","NA","Active","20031210",""
"9001332","betahistine hydrochloride 8 mg oral tablet","NA","NA","Active","20101213",""
"9000719","betamethasone (betamethasone sodium phosphate) 5 mg per 100 mL rectal liquid","NA","NA","Active","19970401",""
"9001611","betamethasone acetate 3 mg per mL and betamethasone (betamethasone sodium phosphate) 3 mg per mL suspension for injection","NA","NA","Active","19651231",""
"9000086","betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream","NA","NA","Active","19751231",""
"9000091","betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment","NA","NA","Active","19761231",""
"9000095","betamethasone (betamethasone dipropionate) 0.05 % lotion","NA","NA","Active","19771231",""
"9001276","bimatoprost 0.01 % ophthalmic drops","NA","NA","Active","20090616",""
"9001325","bimatoprost 0.03 % cutaneous solution","NA","NA","Active","20101101",""
"9000987","bimatoprost 0.03 % ophthalmic drops","NA","NA","Active","20020524",""
"9001021","bisoprolol fumarate 5 mg oral tablet","NA","NA","Active","20030424",""
"9001020","bisoprolol fumarate 10 mg oral tablet","NA","NA","Active","20030424",""
"9000164","bromazepam 3 mg oral tablet","NA","NA","Active","19811231",""
"9000165","bromazepam 6 mg oral tablet","NA","NA","Active","19811231",""
"9000554","bromazepam 1.5 mg oral tablet","NA","NA","Active","19951231",""
"9003646","brompheniramine maleate 2 mg per 5 mL and guaifenesin 100 mg per 5 mL and hydrocodone bitartrate 1.8 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL syrup","NA","NA","Active","20010906",""
"9000344","budesonide 200 mcg per actuation inhalation powder","NA","NA","Active","19901231",""
"9000342","budesonide 100 mcg per actuation inhalation powder","NA","NA","Active","19901231",""
"9000406","budesonide 400 mcg per actuation inhalation powder","NA","NA","Active","19921231",""
"9000405","budesonide 1 mg per 2 mL nebuliser suspension unit dose vial","NA","NA","Active","19921231",""
"9000404","budesonide 0.5 mg per 2 mL nebuliser suspension unit dose vial","NA","NA","Active","19921231",""
"9000457","budesonide 100 mcg per actuation nasal powder","NA","NA","Active","19931231",""
"9000732","budesonide 0.25 mg per 2 mL nebuliser suspension unit dose vial","NA","NA","Active","19970616",""
"9000696","budesonide 3 mg prolonged-release oral capsule","NA","NA","Active","19970130",""
"9000699","budesonide 100 mcg per actuation nasal spray","NA","NA","Active","19970212",""
"9000746","budesonide 64 mcg per actuation nasal spray","NA","NA","Active","19970917",""
"9001460","budesonide 9 mg modified-release oral tablet","NA","NA","Active","20160725",""
"9001317","buprenorphine 5 mcg per hour transdermal patch","NA","NA","Active","20100526",""
"9001315","buprenorphine 10 mcg per hour transdermal patch","NA","NA","Active","20100526",""
"9001316","buprenorphine 20 mcg per hour transdermal patch","NA","NA","Active","20100526",""
"9001459","buprenorphine 15 mcg per hour transdermal patch","NA","NA","Active","20160615",""
"9001226","buprenorphine (buprenorphine hydrochloride) 2 mg and naloxone (naloxone hydrochloride) 0.5 mg sublingual tablet","NA","NA","Active","20071126",""
"9001227","buprenorphine (buprenorphine hydrochloride) 8 mg and naloxone (naloxone hydrochloride) 2 mg sublingual tablet","NA","NA","Active","20071126",""
"9000798","bupropion hydrochloride 150 mg prolonged-release oral tablet","NA","NA","Active","19980505",""
"9001158","bupropion hydrochloride 100 mg prolonged-release oral tablet","NA","NA","Active","20060623",""
"9001138","bupropion hydrochloride 300 mg prolonged-release oral tablet","NA","NA","Active","20060202",""
"9000913","butorphanol tartrate 10 mg per mL nasal spray","NA","NA","Active","20000801",""
"9000124","calcitriol 0.5 mcg oral capsule","NA","NA","Active","19791231",""
"9000123","calcitriol 0.25 mcg oral capsule","NA","NA","Active","19791231",""
"9001033","calcitriol 1 mcg per 1 mL solution for injection ampoule","NA","NA","Active","20030707",""
"9001309","calcitriol 3 mcg per g cutaneous ointment","NA","NA","Active","20100409",""
"9001443","calcitriol 4 mcg per 2 mL solution for injection ampoule","NA","NA","Active","20150416",""
"9001114","candesartan cilexetil 4 mg oral tablet","NA","NA","Active","20050628",""
"9000831","candesartan cilexetil 8 mg oral tablet","NA","NA","Active","19981207",""
"9000830","candesartan cilexetil 16 mg oral tablet","NA","NA","Active","19981207",""
"9001253","candesartan cilexetil 32 mg oral tablet","NA","NA","Active","20080717",""
"9000946","candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet","NA","NA","Active","20010626",""
"9001282","candesartan cilexetil 32 mg and hydrochlorothiazide 12.5 mg oral tablet","NA","NA","Active","20090928",""
"9001283","candesartan cilexetil 32 mg and hydrochlorothiazide 25 mg oral tablet","NA","NA","Active","20090928",""
"9000047","carbamazepine 200 mg oral tablet","NA","NA","Active","19691231",""
"9000219","carbamazepine 100 mg chewable tablet","NA","NA","Active","19851231",""
"9000220","carbamazepine 200 mg chewable tablet","NA","NA","Active","19851231",""
"9000288","carbamazepine 200 mg prolonged-release oral tablet","NA","NA","Active","19881231",""
"9000289","carbamazepine 400 mg prolonged-release oral tablet","NA","NA","Active","19881231",""
"9000678","carbamazepine 100 mg per 5 mL oral suspension","NA","NA","Active","19961231",""
"9000087","carbidopa 25 mg and levodopa 250 mg oral tablet","NA","NA","Active","19751231",""
"9000144","carbidopa 25 mg and levodopa 100 mg oral tablet","NA","NA","Active","19801231",""
"9000376","carbidopa 50 mg and levodopa 200 mg prolonged-release oral tablet","NA","NA","Active","19911231",""
"9000458","carbidopa 25 mg and levodopa 100 mg prolonged-release oral tablet","NA","NA","Active","19931231",""
"9000125","carbidopa 10 mg and levodopa 100 mg oral tablet","NA","NA","Active","19951231",""
"9001258","carbidopa 5 mg per mL and levodopa 20 mg per mL intestinal gel","NA","NA","Active","20081110",""
"9001047","carvedilol 3.125 mg oral tablet","NA","NA","Active","20030804",""
"9001048","carvedilol 6.25 mg oral tablet","NA","NA","Active","20030804",""
"9001045","carvedilol 12.5 mg oral tablet","NA","NA","Active","20030804",""
"9001046","carvedilol 25 mg oral tablet","NA","NA","Active","20030804",""
"9006240","cefprozil 250 mg per 5 mL oral suspension","NA","NA","Active","19951231",""
"9006239","cefprozil 125 mg per 5 mL oral suspension","NA","NA","Active","19951231",""
"9000556","cefprozil 250 mg oral tablet","NA","NA","Active","20070312",""
"9000558","cefprozil 500 mg oral tablet","NA","NA","Active","20070312",""
"9000846","celecoxib 100 mg oral capsule","NA","NA","Active","19990419",""
"9000847","celecoxib 200 mg oral capsule","NA","NA","Active","19990419",""
"9000560","cephalexin 250 mg per 5 mL oral suspension","NA","NA","Active","19711231",""
"9000126","cephalexin 250 mg oral capsule","NA","NA","Active","19791231",""
"9000127","cephalexin 500 mg oral capsule","NA","NA","Active","19791231",""
"9000559","cephalexin 125 mg per 5 mL oral suspension","NA","NA","Active","19711231",""
"9000096","cephalexin 250 mg oral tablet","NA","NA","Active","19771231",""
"9000057","cephalexin 500 mg oral tablet","NA","NA","Active","19721231",""
"9000708","cetirizine hydrochloride 5 mg oral tablet","NA","NA","Active","19970306",""
"9000707","cetirizine hydrochloride 10 mg oral tablet","NA","NA","Active","19970306",""
"9000972","cetirizine hydrochloride 20 mg oral tablet","NA","NA","Active","20020114",""
"9000877","cetirizine hydrochloride 5 mg per 5 mL syrup","NA","NA","Active","19991221",""
"9001412","cetirizine hydrochloride 10 mg orodispersible tablet","NA","NA","Active","20140321",""
"9001383","cetirizine hydrochloride 10 mg oral capsule","NA","NA","Active","20120401",""
"9001173","ciclesonide 100 mcg per actuation pressurised inhalation","NA","NA","Active","20060927",""
"9001174","ciclesonide 200 mcg per actuation pressurised inhalation","NA","NA","Active","20060927",""
"9001244","ciclesonide 50 mcg per actuation nasal spray","NA","NA","Active","20080410",""
"9000675","ciclopirox olamine 1 % cutaneous cream","NA","NA","Active","19961203",""
"9000710","ciclopirox olamine 1 % lotion","NA","NA","Active","19970324",""
"9001055","ciclopirox olamine 1.5 % shampoo","NA","NA","Active","20031117",""
"9001082","ciclopirox 8 % cutaneous solution","NA","NA","Active","20040728",""
"9001079","ciprofloxacin (ciprofloxacin hydrochloride) 0.3 % and dexamethasone 0.1 % otic drops","NA","NA","Active","20040513",""
"9000834","citalopram (citalopram hydrobromide) 20 mg oral tablet","NA","NA","Active","19990308",""
"9000835","citalopram (citalopram hydrobromide) 40 mg oral tablet","NA","NA","Active","19990308",""
"9001126","citalopram (citalopram hydrobromide) 10 mg oral tablet","NA","NA","Active","20050910",""
"9001225","citalopram (citalopram hydrobromide) 30 mg oral tablet","NA","NA","Active","20071031",""
"9000409","clarithromycin 250 mg oral tablet","NA","NA","Active","19921231",""
"9000509","clarithromycin 500 mg oral tablet","NA","NA","Active","19941231",""
"9006241","clarithromycin 125 mg per 5 mL oral suspension","NA","NA","Active","19951231",""
"9006277","clarithromycin 250 mg per 5 mL oral suspension","NA","NA","Active","20020528",""
"9000985","clarithromycin 500 mg prolonged-release oral tablet","NA","NA","Active","20020522",""
"9000711","clobazam 10 mg oral tablet","NA","NA","Active","19970324",""
"9000410","clobetasol propionate 0.05 % cutaneous cream","NA","NA","Active","19921231",""
"9000412","clobetasol propionate 0.05 % lotion","NA","NA","Active","19921231",""
"9000411","clobetasol propionate 0.05 % cutaneous ointment","NA","NA","Active","19921231",""
"9000945","clobetasol propionate 0.05 % cutaneous solution","NA","NA","Active","19980618",""
"9001098","clobetasol propionate 0.05 % shampoo","NA","NA","Active","20041215",""
"9001396","clobetasol propionate 0.05 % cutaneous foam","NA","NA","Active","20130204",""
"9000097","clonazepam 0.5 mg oral tablet","NA","NA","Active","19771231",""
"9000098","clonazepam 2 mg oral tablet","NA","NA","Active","19771231",""
"9000459","clonazepam 1 mg oral tablet","NA","NA","Active","19931231",""
"9000563","clonazepam 0.25 mg oral tablet","NA","NA","Active","19951231",""
"9000347","clonidine hydrochloride 0.2 mg oral tablet","NA","NA","Active","19901231",""
"9000346","clonidine hydrochloride 0.1 mg oral tablet","NA","NA","Active","19901231",""
"9001081","clonidine hydrochloride 0.025 mg oral tablet","NA","NA","Active","20040713",""
"9000818","clopidogrel (clopidogrel bisulfate) 75 mg oral tablet","NA","NA","Active","19981013",""
"9001290","clopidogrel (clopidogrel bisulfate) 300 mg oral tablet","NA","NA","Active","20090930",""
"9000311","clotrimazole 1 % vaginal cream","NA","NA","Active","19891231",""
"9000312","clotrimazole 2 % vaginal cream","NA","NA","Active","19891231",""
"9000290","clotrimazole 1 % cutaneous cream","NA","NA","Active","19881231",""
"9000564","clotrimazole 200 mg vaginal tablet","NA","NA","Active","19951231",""
"9000565","clotrimazole 500 mg vaginal tablet","NA","NA","Active","19951231",""
"9000729","clotrimazole 10 % vaginal cream","NA","NA","Active","19970611",""
"9006468","clotrimazole 1 % cutaneous cream with clotrimazole 10 % vaginal cream","NA","NA","Active","19970611","Comb"
"9006482","clotrimazole 1 % cutaneous cream with clotrimazole 200 mg vaginal tablet","NA","NA","Active","20060602","Comb"
"9006481","clotrimazole 1 % cutaneous cream with clotrimazole 500 mg vaginal tablet","NA","NA","Active","20060512","Comb"
"9000378","clozapine 100 mg oral tablet","NA","NA","Active","19911231",""
"9000379","clozapine 25 mg oral tablet","NA","NA","Active","19911231",""
"9001239","clozapine 50 mg oral tablet","NA","NA","Active","20080205",""
"9001238","clozapine 200 mg oral tablet","NA","NA","Active","20080205",""
"9006207","codeine phosphate 25 mg per 5 mL syrup","NA","NA","Active","19861218",""
"9006199","codeine phosphate 10 mg per 5 mL oral solution","NA","NA","Active","19781231",""
"9000107","codeine phosphate 30 mg per 1 mL solution for injection ampoule","NA","NA","Active","19781231",""
"9000181","codeine phosphate 15 mg oral tablet","NA","NA","Active","19831231",""
"9000182","codeine phosphate 30 mg oral tablet","NA","NA","Active","19831231",""
"9000568","codeine (codeine, codeine sulfate) 200 mg prolonged-release oral tablet","NA","NA","Active","19951231",""
"9000566","codeine (codeine, codeine sulfate) 100 mg prolonged-release oral tablet","NA","NA","Active","19951231",""
"9000567","codeine (codeine, codeine sulfate) 150 mg prolonged-release oral tablet","NA","NA","Active","19951231",""
"9000709","codeine (codeine, codeine sulfate) 50 mg prolonged-release oral tablet","NA","NA","Active","19970313",""
"9000166","codeine phosphate 60 mg per 1 mL solution for injection ampoule","NA","NA","Inactive","20170831",""
"9000074","colchicine 0.6 mg oral tablet","NA","NA","Active","19741231",""
"9000511","conjugated estrogens 0.625 mg per g vaginal cream","NA","NA","Active","19941231",""
"9000512","conjugated estrogens 25 mg per vial powder for solution for injection","NA","NA","Active","19941231",""
"9001431","conjugated estrogens 0.3 mg prolonged-release oral tablet","NA","NA","Active","20141003",""
"9001432","conjugated estrogens 0.625 mg prolonged-release oral tablet","NA","NA","Active","20141003",""
"9001433","conjugated estrogens 1.25 mg prolonged-release oral tablet","NA","NA","Active","20141003",""
"9000030","conjugated estrogens 0.625 mg oral tablet","NA","NA","Inactive","20170831",""
"9000183","conjugated estrogens 1.25 mg oral tablet","NA","NA","Inactive","20170831",""
"9000350","conjugated estrogens 2.5 mg oral tablet","NA","NA","Inactive","20170831",""
"9000349","conjugated estrogens 0.9 mg oral tablet","NA","NA","Inactive","20170831",""
"9000348","conjugated estrogens 0.3 mg oral tablet","NA","NA","Inactive","20170831",""
"9000513","cyclobenzaprine hydrochloride 10 mg oral tablet","NA","NA","Active","19941231",""
"9001251","dabigatran etexilate (dabigatran etexilate mesilate) 75 mg oral capsule","NA","NA","Active","20080703",""
"9001250","dabigatran etexilate (dabigatran etexilate mesilate) 110 mg oral capsule","NA","NA","Active","20080703",""
"9001327","dabigatran etexilate (dabigatran etexilate mesilate) 150 mg oral capsule","NA","NA","Active","20101103",""
"9001271","desvenlafaxine (desvenlafaxine succinate) 50 mg prolonged-release oral tablet","NA","NA","Active","20090305",""
"9001272","desvenlafaxine (desvenlafaxine succinate) 100 mg prolonged-release oral tablet","NA","NA","Active","20090306",""
"9001319","dexlansoprazole 30 mg gastro-resistant capsule","NA","NA","Active","20100805",""
"9001320","dexlansoprazole 60 mg gastro-resistant capsule","NA","NA","Active","20100805",""
"9000415","dextroamphetamine sulfate 15 mg prolonged-release oral capsule","NA","NA","Active","19921231",""
"9000414","dextroamphetamine sulfate 10 mg prolonged-release oral capsule","NA","NA","Active","19921231",""
"9000416","dextroamphetamine sulfate 5 mg oral tablet","NA","NA","Active","19921231",""
"9000075","diazepam 5 mg oral tablet","NA","NA","Active","19741231",""
"9000108","diazepam 10 mg oral tablet","NA","NA","Active","19781231",""
"9000128","diazepam 2 mg oral tablet","NA","NA","Active","19791231",""
"9000145","diazepam 20 mg per 2 mL solution for injection ampoule","NA","NA","Active","19801231",""
"9000417","diazepam 1 mg per mL oral solution","NA","NA","Active","19921231",""
"9000881","diazepam 2.5 mg per 0.5 mL rectal gel tube","NA","NA","Active","20000128",""
"9000882","diazepam 5 mg per 1 mL rectal gel tube","NA","NA","Active","20000128",""
"9000883","diazepam 7.5 mg per 1.5 mL rectal gel tube","NA","NA","Active","20000128",""
"9000879","diazepam 15 mg per 3 mL rectal gel tube","NA","NA","Active","20000128",""
"9000880","diazepam 20 mg per 4 mL rectal gel tube","NA","NA","Active","20000128",""
"9001477","diazepam 10 mg per 2 mL solution for injection ampoule","NA","NA","Active","20170316",""
"9001399","diclofenac sodium 50 mg and misoprostol 200 mcg gastro-resistant tablet","NA","NA","Active","19931231",""
"9001400","diclofenac sodium 75 mg and misoprostol 200 mcg gastro-resistant tablet","NA","NA","Active","19961111",""
"9006236","digoxin 1 mg per 2 mL solution for injection ampoule","NA","NA","Active","19941231",""
"9000941","digoxin 0.05 mg per mL oral solution","NA","NA","Active","20010601",""
"9001155","digoxin 0.0625 mg oral tablet","NA","NA","Active","20060622",""
"9001156","digoxin 0.125 mg oral tablet","NA","NA","Active","20060622",""
"9001157","digoxin 0.25 mg oral tablet","NA","NA","Active","20060622",""
"9000516","digoxin 0.05 mg per 1 mL solution for injection ampoule","NA","NA","Inactive","20170831",""
"9000291","diltiazem hydrochloride 30 mg oral tablet","NA","NA","Active","19881231",""
"9000292","diltiazem hydrochloride 60 mg oral tablet","NA","NA","Active","19881231",""
"9000652","diltiazem hydrochloride 300 mg modified-release oral capsule","NA","NA","Active","19960912",""
"9000720","diltiazem hydrochloride 25 mg per 5 mL solution for injection vial","NA","NA","Active","19970410",""
"9000721","diltiazem hydrochloride 50 mg per 10 mL solution for injection vial","NA","NA","Active","19970410",""
"9000716","diltiazem hydrochloride 120 mg modified-release oral capsule","NA","NA","Active","19970327",""
"9000717","diltiazem hydrochloride 180 mg modified-release oral capsule","NA","NA","Active","19970327",""
"9000718","diltiazem hydrochloride 240 mg modified-release oral capsule","NA","NA","Active","19970327",""
"9000569","diltiazem hydrochloride 120 mg prolonged-release oral capsule","NA","NA","Active","19951231",""
"9000570","diltiazem hydrochloride 180 mg prolonged-release oral capsule","NA","NA","Active","19951231",""
"9000571","diltiazem hydrochloride 240 mg prolonged-release oral capsule","NA","NA","Active","19951231",""
"9000572","diltiazem hydrochloride 300 mg prolonged-release oral capsule","NA","NA","Active","19951231",""
"9000728","diltiazem hydrochloride 360 mg prolonged-release oral capsule","NA","NA","Active","19970609",""
"9001083","diltiazem hydrochloride 120 mg prolonged-release oral tablet","NA","NA","Active","20040813",""
"9001084","diltiazem hydrochloride 180 mg prolonged-release oral tablet","NA","NA","Active","20040813",""
"9001085","diltiazem hydrochloride 240 mg prolonged-release oral tablet","NA","NA","Active","20040813",""
"9001086","diltiazem hydrochloride 300 mg prolonged-release oral tablet","NA","NA","Active","20040813",""
"9001087","diltiazem hydrochloride 360 mg prolonged-release oral tablet","NA","NA","Active","20040813",""
"9000654","diltiazem hydrochloride 60 mg prolonged-release oral capsule","NA","NA","Inactive","20170831",""
"9000655","diltiazem hydrochloride 90 mg prolonged-release oral capsule","NA","NA","Inactive","20170831",""
"9000463","domperidone (domperidone maleate) 10 mg oral tablet","NA","NA","Active","19931231",""
"9000744","donepezil hydrochloride 5 mg oral tablet","NA","NA","Active","19970820",""
"9000743","donepezil hydrochloride 10 mg oral tablet","NA","NA","Active","19970820",""
"9001136","donepezil hydrochloride 5 mg orodispersible tablet","NA","NA","Active","20060102",""
"9001135","donepezil hydrochloride 10 mg orodispersible tablet","NA","NA","Active","20060102",""
"9000850","dorzolamide (dorzolamide hydrochloride) 20 mg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops","NA","NA","Active","19990527",""
"9000418","doxazosin (doxazosin mesylate) 1 mg oral tablet","NA","NA","Active","19921231",""
"9000419","doxazosin (doxazosin mesylate) 2 mg oral tablet","NA","NA","Active","19921231",""
"9000420","doxazosin (doxazosin mesylate) 4 mg oral tablet","NA","NA","Active","19921231",""
"9000268","doxycycline (doxycycline hyclate) 100 mg oral capsule","NA","NA","Active","19871231",""
