"ntp_code"|"ntp_formal_name"|"ntp_en_description"|"ntp_fr_description"|"ntp_status"|"ntp_status_effective_time"|"ntp_type"
9000453|"allopurinol 200 mg oral tablet"|NA|NA|"active"|"20110125"|NA
9000454|"allopurinol 300 mg oral tablet"|NA|NA|"active"|"20110125"|NA
9000465|"alprazolam 0.25 mg oral tablet"|NA|NA|"active"|"20060220"|NA
9000466|"alprazolam 0.5 mg oral tablet"|NA|NA|"active"|"20060220"|NA
9000467|"alprazolam 1 mg oral tablet"|NA|NA|"active"|"20060220"|NA
9000468|"alprazolam 2 mg oral tablet"|NA|NA|"active"|"20060308"|NA
9000506|"amiodarone hydrochloride 100 mg oral tablet"|NA|NA|"active"|"20070508"|NA
9000507|"amiodarone hydrochloride 200 mg oral tablet"|NA|NA|"active"|"20060317"|NA
9000508|"amiodarone hydrochloride 50 mg per mL solution for injection"|NA|NA|"active"|"20150505"|NA
9000509|"amitriptyline hydrochloride 10 mg oral tablet"|NA|NA|"active"|"20030508"|NA
9000510|"amitriptyline hydrochloride 25 mg oral tablet"|NA|NA|"active"|"20020226"|NA
9000511|"amitriptyline hydrochloride 50 mg oral tablet"|NA|NA|"active"|"20020226"|NA
9000512|"amitriptyline hydrochloride 75 mg oral tablet"|NA|NA|"active"|"20120924"|NA
9000524|"amlodipine (amlodipine besylate) 10 mg oral tablet"|NA|NA|"active"|"20090720"|NA
9000526|"amlodipine (amlodipine besylate) 2.5 mg oral tablet"|NA|NA|"active"|"20090724"|NA
9000538|"amlodipine (amlodipine besylate) 5 mg oral tablet"|NA|NA|"active"|"20090720"|NA
9000568|"amoxicillin 250 mg oral capsule"|NA|NA|"active"|"20080501"|NA
9000576|"amoxicillin 500 mg oral capsule"|NA|NA|"active"|"20080501"|NA
9000566|"amoxicillin 125 mg per 5 mL oral suspension"|NA|NA|"active"|"20080501"|NA
9000569|"amoxicillin 250 mg per 5 mL oral suspension"|NA|NA|"active"|"20080501"|NA
9000570|"amoxicillin 250 mg per 5 mL powder for oral solution"|NA|NA|"active"|"20060706"|NA
9000567|"amoxicillin 125 mg per 5 mL powder for oral suspension"|NA|NA|"active"|"20001227"|NA
9000571|"amoxicillin 250 mg per 5 mL powder for oral suspension"|NA|NA|"active"|"20080909"|NA
9000577|"amphetamine aspartate monohydrate 1.25 mg and amphetamine sulfate 1.25 mg and dextroamphetamine saccharate 1.25 mg and dextroamphetamine sulfate 1.25 mg prolonged release oral capsule"|NA|NA|"active"|"20151203"|NA
9000578|"amphetamine aspartate monohydrate 2.5 mg and amphetamine sulfate 2.5 mg and dextroamphetamine saccharate 2.5 mg and dextroamphetamine sulfate 2.5 mg prolonged release oral capsule"|NA|NA|"active"|"20151203"|NA
9000579|"amphetamine aspartate monohydrate 3.75 mg and amphetamine sulfate 3.75 mg and dextroamphetamine saccharate 3.75 mg and dextroamphetamine sulfate 3.75 mg prolonged release oral capsule"|NA|NA|"active"|"20151203"|NA
9000580|"amphetamine aspartate monohydrate 5 mg and amphetamine sulfate 5 mg and dextroamphetamine saccharate 5 mg and dextroamphetamine sulfate 5 mg prolonged release oral capsule"|NA|NA|"active"|"20151203"|NA
9000581|"amphetamine aspartate monohydrate 6.25 mg and amphetamine sulfate 6.25 mg and dextroamphetamine saccharate 6.25 mg and dextroamphetamine sulfate 6.25 mg prolonged release oral capsule"|NA|NA|"active"|"20151203"|NA
9000582|"amphetamine aspartate monohydrate 7.5 mg and amphetamine sulfate 7.5 mg and dextroamphetamine saccharate 7.5 mg and dextroamphetamine sulfate 7.5 mg prolonged release oral capsule"|NA|NA|"active"|"20151203"|NA
9000687|"aripiprazole 300 mg per vial kit"|NA|NA|"active"|"20150818"|NA
9000689|"aripiprazole 400 mg per vial kit"|NA|NA|"active"|"20150818"|NA
9000682|"aripiprazole 10 mg oral tablet"|NA|NA|"active"|"20150818"|NA
9000683|"aripiprazole 15 mg oral tablet"|NA|NA|"active"|"20150818"|NA
9000684|"aripiprazole 2 mg oral tablet"|NA|NA|"active"|"20150818"|NA
9000685|"aripiprazole 20 mg oral tablet"|NA|NA|"active"|"20150818"|NA
9000686|"aripiprazole 30 mg oral tablet"|NA|NA|"active"|"20150818"|NA
9000691|"aripiprazole 5 mg oral tablet"|NA|NA|"active"|"20150818"|NA
9000688|"aripiprazole 300 mg per vial powder for prolonged-release suspension for injection"|NA|NA|"active"|"20150818"|NA
9000690|"aripiprazole 400 mg per vial powder for prolonged-release suspension for injection"|NA|NA|"active"|"20150818"|NA
9000710|"atenolol 100 mg oral tablet"|NA|NA|"active"|"20040429"|NA
9000711|"atenolol 25 mg oral tablet"|NA|NA|"active"|"20061129"|NA
9000713|"atenolol 50 mg oral tablet"|NA|NA|"active"|"20040429"|NA
9000714|"atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule"|NA|NA|"active"|"20080501"|NA
9000715|"atomoxetine (atomoxetine hydrochloride) 100 mg oral capsule"|NA|NA|"active"|"20100205"|NA
9000716|"atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule"|NA|NA|"active"|"20080501"|NA
9000717|"atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule"|NA|NA|"active"|"20080501"|NA
9000718|"atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule"|NA|NA|"active"|"20080501"|NA
9000719|"atomoxetine (atomoxetine hydrochloride) 60 mg oral capsule"|NA|NA|"active"|"20080501"|NA
9000720|"atomoxetine (atomoxetine hydrochloride) 80 mg oral capsule"|NA|NA|"active"|"20100205"|NA
9000725|"atorvastatin (atorvastatin calcium) 10 mg oral tablet"|NA|NA|"active"|"20100602"|NA
9000726|"atorvastatin (atorvastatin calcium) 20 mg oral tablet"|NA|NA|"active"|"20101217"|NA
9000727|"atorvastatin (atorvastatin calcium) 40 mg oral tablet"|NA|NA|"active"|"20100211"|NA
9000728|"atorvastatin (atorvastatin calcium) 80 mg oral tablet"|NA|NA|"active"|"20100211"|NA
9001201|"azathioprine 50 mg oral tablet"|NA|NA|"active"|"20090921"|NA
9001200|"azathioprine (azathioprine sodium) 50 mg per vial powder for solution for injection"|NA|NA|"active"|"20160705"|NA
9001209|"azithromycin (azithromycin dihydrate) 250 mg oral tablet"|NA|NA|"active"|"20140502"|NA
9001218|"azithromycin (azithromycin monohydrate) 250 mg oral tablet"|NA|NA|"active"|"20150505"|NA
9001221|"azithromycin (azithromycin monohydrate) 600 mg oral tablet"|NA|NA|"active"|"20150505"|NA
9001216|"azithromycin (azithromycin monohydrate) 100 mg per 5 mL powder for oral suspension"|NA|NA|"active"|"20100813"|NA
9001217|"azithromycin (azithromycin monohydrate) 200 mg per 5 mL powder for oral suspension"|NA|NA|"active"|"20100813"|NA
9001219|"azithromycin (azithromycin monohydrate) 500 mg per 10 mL powder for solution for injection"|NA|NA|"active"|"20150108"|NA
9001220|"azithromycin (azithromycin monohydrate) 500 mg per vial powder for solution for injection"|NA|NA|"active"|"20111103"|NA
9001254|"baclofen 10 mg oral tablet"|NA|NA|"active"|"20081017"|NA
9001256|"baclofen 20 mg oral tablet"|NA|NA|"active"|"20081017"|NA
9001252|"baclofen 0.05 mg per mL solution for injection"|NA|NA|"active"|"20081030"|NA
9001253|"baclofen 0.5 mg per mL solution for injection"|NA|NA|"active"|"20081018"|NA
9001255|"baclofen 2 mg per mL solution for injection"|NA|NA|"active"|"20081017"|NA
9001259|"beclomethasone dipropionate 0.025 % cutaneous cream"|NA|NA|"active"|"20160726"|NA
9001261|"beclomethasone dipropionate 50 mcg per actuation nasal spray, suspension"|NA|NA|"active"|"20100816"|NA
9001263|"beclomethasone dipropionate 50 mcg per spray nasal spray, suspension"|NA|NA|"active"|"20141202"|NA
9001260|"beclomethasone dipropionate 100 mcg per actuation pressurised inhalation"|NA|NA|"active"|"20140609"|NA
9001262|"beclomethasone dipropionate 50 mcg per actuation pressurised inhalation"|NA|NA|"active"|"20100816"|NA
9001328|"benzoyl peroxide 3 % and clindamycin (clindamycin phosphate) 1 % cutaneous gel"|NA|NA|"active"|"20130823"|NA
9001330|"benzoyl peroxide 5 % and clindamycin (clindamycin phosphate) 1 % cutaneous gel"|NA|NA|"active"|"20121219"|NA
9001340|"benzoyl peroxide 50 mg per g and clindamycin (clindamycin phosphate) 10 mg per g cutaneous gel"|NA|NA|"active"|"20130619"|NA
9001342|"benztropine mesylate 0.4 mg per mL oral solution"|NA|NA|"active"|"20150512"|NA
9001343|"benztropine mesylate 1 mg oral tablet"|NA|NA|"active"|"20150911"|NA
9001345|"benztropine mesylate 2 mg oral tablet"|NA|NA|"active"|"20090127"|NA
9001344|"benztropine mesylate 1 mg per mL solution for injection"|NA|NA|"active"|"20090127"|NA
9001353|"betahistine hydrochloride 16 mg oral tablet"|NA|NA|"active"|"20140127"|NA
9001354|"betahistine hydrochloride 24 mg oral tablet"|NA|NA|"active"|"20140127"|NA
9001355|"betahistine hydrochloride 8 mg oral tablet"|NA|NA|"active"|"20160525"|NA
9001361|"betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream"|NA|NA|"active"|"20150429"|NA
9001369|"betamethasone (betamethasone dipropionate) 0.5 mg per g cutaneous cream"|NA|NA|"active"|"20130108"|NA
9001375|"betamethasone (betamethasone valerate) 0.05 % cutaneous cream"|NA|NA|"active"|"20100722"|NA
9001379|"betamethasone (betamethasone valerate) 0.1 % cutaneous cream"|NA|NA|"active"|"20150429"|NA
9001385|"betamethasone dipropionate 0.05 % cutaneous cream"|NA|NA|"active"|"20040716"|NA
9001388|"betamethasone dipropionate 0.5 mg per g cutaneous cream"|NA|NA|"active"|"20060124"|NA
9001389|"betamethasone valerate 0.1 % cutaneous cream"|NA|NA|"active"|"20030810"|NA
9001390|"betamethasone valerate 0.12 % cutaneous foam"|NA|NA|"active"|"20131204"|NA
9001362|"betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment"|NA|NA|"active"|"20150429"|NA
9001370|"betamethasone (betamethasone dipropionate) 0.5 mg per g cutaneous ointment"|NA|NA|"active"|"20130325"|NA
9001376|"betamethasone (betamethasone valerate) 0.05 % cutaneous ointment"|NA|NA|"active"|"20150429"|NA
9001380|"betamethasone (betamethasone valerate) 0.1 % cutaneous ointment"|NA|NA|"active"|"20150429"|NA
9001382|"betamethasone (betamethasone valerate) 0.5 mg per g cutaneous ointment"|NA|NA|"active"|"20060224"|NA
9001386|"betamethasone dipropionate 0.05 % cutaneous ointment"|NA|NA|"active"|"20040716"|NA
9001391|"betamethasone valerate 1 mg per g cutaneous ointment"|NA|NA|"active"|"20060124"|NA
9001393|"betamethasone valerate 2.25 mg cutaneous patch"|NA|NA|"active"|"20161116"|NA
9001363|"betamethasone (betamethasone dipropionate) 0.05 % lotion"|NA|NA|"active"|"20070918"|NA
9001371|"betamethasone (betamethasone dipropionate) 0.5 mg per g lotion"|NA|NA|"active"|"20130513"|NA
9001377|"betamethasone (betamethasone valerate) 0.05 % lotion"|NA|NA|"active"|"20150429"|NA
9001381|"betamethasone (betamethasone valerate) 0.1 % lotion"|NA|NA|"active"|"20040716"|NA
9001387|"betamethasone dipropionate 0.05 % lotion"|NA|NA|"active"|"20040716"|NA
9001392|"betamethasone valerate 1.22 mg per g lotion"|NA|NA|"active"|"20060124"|NA
9001374|"betamethasone (betamethasone sodium phosphate) 5 mg per 100 mL rectal liquid"|NA|NA|"active"|"20091215"|NA
9001384|"betamethasone acetate 3 mg per mL and betamethasone (betamethasone sodium phosphate) 3 mg per mL suspension for injection"|NA|NA|"active"|"20120912"|NA
9001406|"bimatoprost 0.03 % cutaneous solution"|NA|NA|"active"|"20130222"|NA
9001405|"bimatoprost 0.01 % opthalmic drops, solution"|NA|NA|"active"|"20110615"|NA
9001407|"bimatoprost 0.03 % opthalmic drops, solution"|NA|NA|"active"|"20080915"|NA
9001431|"bisoprolol fumarate 10 mg oral tablet"|NA|NA|"active"|"20061211"|NA
9001432|"bisoprolol fumarate 5 mg oral tablet"|NA|NA|"active"|"20061211"|NA
9001455|"bromazepam 1.5 mg oral tablet"|NA|NA|"active"|"20080506"|NA
9001456|"bromazepam 3 mg oral tablet"|NA|NA|"active"|"20060307"|NA
9001457|"bromazepam 6 mg oral tablet"|NA|NA|"active"|"20060307"|NA
9001482|"budesonide 100 mcg per actuation inhalation powder"|NA|NA|"active"|"20060307"|NA
9001489|"budesonide 200 mcg per actuation inhalation powder"|NA|NA|"active"|"20080812"|NA
9001492|"budesonide 400 mcg per actuation inhalation powder"|NA|NA|"active"|"20060307"|NA
9001495|"budesonide 9 mg modified release tablet"|NA|NA|"active"|"20160811"|NA
9001483|"budesonide 100 mcg per actuation nasal spray"|NA|NA|"active"|"20100816"|NA
9001494|"budesonide 64 mcg per actuation nasal spray"|NA|NA|"active"|"20070312"|NA
9001478|"budesonide 0.125 mg per mL nebuliser suspension"|NA|NA|"active"|"20150505"|NA
9001479|"budesonide 0.25 mg per mL nebuliser suspension"|NA|NA|"active"|"20150505"|NA
9001480|"budesonide 0.5 mg per mL nebuliser suspension"|NA|NA|"active"|"20070207"|NA
9001484|"budesonide 100 mcg per actuation pressurised inhalation"|NA|NA|"active"|"20060307"|NA
9001490|"budesonide 200 mcg per actuation pressurised inhalation"|NA|NA|"active"|"20080812"|NA
9001493|"budesonide 400 mcg per actuation pressurised inhalation"|NA|NA|"active"|"20060307"|NA
9001491|"budesonide 3 mg prolonged release oral capsule"|NA|NA|"active"|"20160714"|NA
9001509|"buprenorphine (buprenorphine hydrochloride) 2 mg and naloxone (naloxone hydrochloride dihydrate) 0.5 mg oral tablet"|NA|NA|"active"|"20150925"|NA
9001510|"buprenorphine (buprenorphine hydrochloride) 8 mg and naloxone (naloxone hydrochloride dihydrate) 2 mg oral tablet"|NA|NA|"active"|"20150925"|NA
9001515|"bupropion hydrochloride 100 mg prolonged release oral tablet"|NA|NA|"active"|"20081208"|NA
9001516|"bupropion hydrochloride 150 mg prolonged release oral tablet"|NA|NA|"active"|"20081208"|NA
9001517|"bupropion hydrochloride 300 mg prolonged release oral tablet"|NA|NA|"active"|"20131021"|NA
9001543|"calcitriol 3 mcg per g cutaneous ointment"|NA|NA|"active"|"20100507"|NA
9001539|"calcitriol 0.25 mcg oral capsule"|NA|NA|"active"|"20100930"|NA
9001540|"calcitriol 0.5 mcg oral capsule"|NA|NA|"active"|"20091201"|NA
9001541|"calcitriol 1 mcg per mL solution for injection"|NA|NA|"active"|"20150402"|NA
9001542|"calcitriol 2 mcg per mL solution for injection"|NA|NA|"active"|"20170123"|NA
9001642|"candesartan cilexetil 16 mg oral tablet"|NA|NA|"active"|"20100114"|NA
9001645|"candesartan cilexetil 32 mg oral tablet"|NA|NA|"active"|"20100114"|NA
9001646|"candesartan cilexetil 4 mg oral tablet"|NA|NA|"active"|"20100114"|NA
9001647|"candesartan cilexetil 8 mg oral tablet"|NA|NA|"active"|"20100114"|NA
9001641|"candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet"|NA|NA|"active"|"20121015"|NA
9001643|"candesartan cilexetil 32 mg and hydrochlorothiazide 12.5 mg oral tablet"|NA|NA|"active"|"20090929"|NA
9001644|"candesartan cilexetil 32 mg and hydrochlorothiazide 25 mg oral tablet"|NA|NA|"active"|"20090929"|NA
9001660|"carbamazepine 100 mg chewable tablet"|NA|NA|"active"|"20150505"|NA
9001663|"carbamazepine 200 mg chewable tablet"|NA|NA|"active"|"20080424"|NA
9001662|"carbamazepine 100 mg per 5 mL oral suspension"|NA|NA|"active"|"20060608"|NA
9001661|"carbamazepine 100 mg oral tablet"|NA|NA|"active"|"20070808"|NA
9001664|"carbamazepine 200 mg oral tablet"|NA|NA|"active"|"20020517"|NA
9001665|"carbamazepine 200 mg prolonged release oral tablet"|NA|NA|"active"|"20040129"|NA
9001666|"carbamazepine 400 mg prolonged release oral tablet"|NA|NA|"active"|"20040427"|NA
9001668|"carbidopa 10 mg and levodopa 100 mg oral tablet"|NA|NA|"active"|"20080509"|NA
9001672|"carbidopa 25 mg and levodopa 100 mg oral tablet"|NA|NA|"active"|"20080509"|NA
9001674|"carbidopa 25 mg and levodopa 250 mg oral tablet"|NA|NA|"active"|"20080509"|NA
9001673|"carbidopa 25 mg and levodopa 100 mg prolonged release oral tablet"|NA|NA|"active"|"20100907"|NA
9001677|"carbidopa 50 mg and levodopa 200 mg prolonged release oral tablet"|NA|NA|"active"|"20100907"|NA
9001694|"carvedilol 12.5 mg oral tablet"|NA|NA|"active"|"20041006"|NA
9001695|"carvedilol 25 mg oral tablet"|NA|NA|"active"|"20041006"|NA
9001696|"carvedilol 3.125 mg oral tablet"|NA|NA|"active"|"20041006"|NA
9001697|"carvedilol 6.25 mg oral tablet"|NA|NA|"active"|"20040507"|NA
9001732|"cefprozil 250 mg oral tablet"|NA|NA|"active"|"20080527"|NA
9001735|"cefprozil 500 mg oral tablet"|NA|NA|"active"|"20080328"|NA
9001730|"cefprozil 125 mg per 5 mL powder for oral solution"|NA|NA|"active"|"20100712"|NA
9001733|"cefprozil 250 mg per 5 mL powder for oral solution"|NA|NA|"active"|"20100712"|NA
9001731|"cefprozil 125 mg per 5 mL powder for oral suspension"|NA|NA|"active"|"20070717"|NA
9001734|"cefprozil 250 mg per 5 mL powder for oral suspension"|NA|NA|"active"|"20070717"|NA
9001756|"celecoxib 100 mg oral capsule"|NA|NA|"active"|"20131219"|NA
9001757|"celecoxib 200 mg oral capsule"|NA|NA|"active"|"20131219"|NA
9001764|"cephalexin 125 mg per 5 mL oral suspension"|NA|NA|"active"|"19990412"|NA
9001767|"cephalexin 250 mg per 5 mL oral suspension"|NA|NA|"active"|"19990413"|NA
9001766|"cephalexin 250 mg oral tablet"|NA|NA|"active"|"20020306"|NA
9001769|"cephalexin 500 mg oral tablet"|NA|NA|"active"|"20020306"|NA
9001765|"cephalexin 125 mg per 5 mL powder for oral suspension"|NA|NA|"active"|"20150505"|NA
9001768|"cephalexin 250 mg per 5 mL powder for oral suspension"|NA|NA|"active"|"20150505"|NA
9001772|"cetirizine hydrochloride 10 mg oral capsule"|NA|NA|"active"|"20130529"|NA
9001773|"cetirizine hydrochloride 10 mg oral tablet"|NA|NA|"active"|"20111104"|NA
9001775|"cetirizine hydrochloride 20 mg oral tablet"|NA|NA|"active"|"20090601"|NA
9001777|"cetirizine hydrochloride 5 mg oral tablet"|NA|NA|"active"|"20120711"|NA
9001774|"cetirizine hydrochloride 10 mg orodispersible tablet"|NA|NA|"active"|"20140611"|NA
9001778|"cetirizine hydrochloride 5 mg per 5 mL syrup"|NA|NA|"active"|"20150505"|NA
9001841|"chlorhexidine gluconate 2 % cutaneous gel"|NA|NA|"active"|"20160510"|NA
9001851|"chlorhexidine gluconate 4 % cutaneous gel"|NA|NA|"active"|"20130417"|NA
9001822|"chlorhexidine gluconate 0.05 % cutaneous liquid"|NA|NA|"active"|"20150429"|NA
9001835|"chlorhexidine gluconate 0.5 mg per mL cutaneous liquid"|NA|NA|"active"|"20160510"|NA
9001842|"chlorhexidine gluconate 2 % cutaneous liquid"|NA|NA|"active"|"20091026"|NA
9001848|"chlorhexidine gluconate 20 % cutaneous liquid"|NA|NA|"active"|"20160201"|NA
9001852|"chlorhexidine gluconate 4 % cutaneous liquid"|NA|NA|"active"|"20060308"|NA
9001823|"chlorhexidine gluconate 0.05 % cutaneous solution"|NA|NA|"active"|"20120213"|NA
9001834|"chlorhexidine gluconate 0.5 % cutaneous solution"|NA|NA|"active"|"20080214"|NA
9001843|"chlorhexidine gluconate 2 % cutaneous solution"|NA|NA|"active"|"20110616"|NA
9001849|"chlorhexidine gluconate 20 % cutaneous solution"|NA|NA|"active"|"20150429"|NA
9001853|"chlorhexidine gluconate 4 % cutaneous solution"|NA|NA|"active"|"20110616"|NA
9001819|"chlorhexidine acetate 10 % dental solution"|NA|NA|"active"|"20150505"|NA
9001825|"chlorhexidine gluconate 0.12 % gargle/mouthwash"|NA|NA|"active"|"20030810"|NA
9001820|"chlorhexidine acetate 10 % kit"|NA|NA|"active"|"20150505"|NA
9001844|"chlorhexidine gluconate 2 % lotion"|NA|NA|"active"|"20120711"|NA
9001854|"chlorhexidine gluconate 4 % lotion"|NA|NA|"active"|"20140108"|NA
9001826|"chlorhexidine gluconate 0.12 % mouthwash"|NA|NA|"active"|"20030810"|NA
9001827|"chlorhexidine gluconate 0.12 % oral liquid"|NA|NA|"active"|"20030810"|NA
9001855|"chlorhexidine gluconate 4 % pressurised inhalation"|NA|NA|"active"|"20150429"|NA
9001824|"chlorhexidine gluconate 0.05 % sponge"|NA|NA|"active"|"20140529"|NA
9001845|"chlorhexidine gluconate 2 % sponge"|NA|NA|"active"|"20140311"|NA
9001856|"chlorhexidine gluconate 4 % sponge"|NA|NA|"active"|"20150312"|NA
9001846|"chlorhexidine gluconate 2 % swab"|NA|NA|"active"|"20151119"|NA
9001847|"chlorhexidine gluconate 2 % wipe"|NA|NA|"active"|"20060925"|NA
9006134|"vitamin d3 (cholecalciferol) 10000 unit oral capsule"|NA|NA|"active"|"20160819"|NA
9001922|"ciclesonide 50 mcg per actuation nasal spray"|NA|NA|"active"|"20170123"|NA
9001924|"ciclesonide 50 mcg per spray nasal spray"|NA|NA|"active"|"20161128"|NA
9001920|"ciclesonide 100 mcg per actuation pressurised inhalation"|NA|NA|"active"|"20170123"|NA
9001921|"ciclesonide 200 mcg per actuation pressurised inhalation"|NA|NA|"active"|"20170123"|NA
9001923|"ciclesonide 50 mcg per actuation pressurised inhalation"|NA|NA|"active"|"20160705"|NA
9001926|"ciclopirox olamine 1 % cutaneous cream"|NA|NA|"active"|"20150505"|NA
9001925|"ciclopirox 8 % cutaneous solution"|NA|NA|"active"|"20100416"|NA
9001927|"ciclopirox olamine 1 % lotion"|NA|NA|"active"|"20130314"|NA
9001928|"ciclopirox olamine 1.5 % shampoo"|NA|NA|"active"|"20150505"|NA
9001949|"ciprofloxacin (ciprofloxacin hydrochloride) 0.3 % ophthalmic ointment"|NA|NA|"active"|"20160219"|NA
9001950|"ciprofloxacin (ciprofloxacin hydrochloride) 0.3 % opthalmic drops, solution"|NA|NA|"active"|"20061110"|NA
9001958|"ciprofloxacin 10 g per 100 mL oral suspension"|NA|NA|"active"|"20070828"|NA
9001951|"ciprofloxacin (ciprofloxacin hydrochloride) 250 mg oral tablet"|NA|NA|"active"|"20040404"|NA
9001952|"ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet"|NA|NA|"active"|"20040404"|NA
9001953|"ciprofloxacin (ciprofloxacin hydrochloride) 750 mg oral tablet"|NA|NA|"active"|"20040404"|NA
9001956|"ciprofloxacin (ciprofloxacin lactate) 0.2 % solution for injection"|NA|NA|"active"|"20160601"|NA
9001957|"ciprofloxacin (ciprofloxacin lactate) 2 mg per mL solution for injection"|NA|NA|"active"|"20131204"|NA
9001959|"ciprofloxacin 10 mg per mL solution for injection"|NA|NA|"active"|"20080930"|NA
9001960|"ciprofloxacin 2 mg per mL solution for injection"|NA|NA|"active"|"20080523"|NA
9001948|"ciprofloxacin (ciprofloxacin hydrochloride) 0.3 % and dexamethasone 0.1 % otic drops, suspension"|NA|NA|"active"|"20061214"|NA
9001963|"citalopram (citalopram hydrobromide) 10 mg oral tablet"|NA|NA|"active"|"20060308"|NA
9001964|"citalopram (citalopram hydrobromide) 20 mg oral tablet"|NA|NA|"active"|"20040503"|NA
9001965|"citalopram (citalopram hydrobromide) 30 mg oral tablet"|NA|NA|"active"|"20120104"|NA
9001966|"citalopram (citalopram hydrobromide) 40 mg oral tablet"|NA|NA|"active"|"20040503"|NA
9001971|"clarithromycin 125 mg per 5 mL granules for oral suspension"|NA|NA|"active"|"20131025"|NA
9001973|"clarithromycin 250 mg per 5 mL granules for oral suspension"|NA|NA|"active"|"20131025"|NA
9001972|"clarithromycin 250 mg oral tablet"|NA|NA|"active"|"20070823"|NA
