"mp_code","mp_formal_name","mp_en_description","mp_fr_description","mp_status","mp_status_effective_time","mp_type","Health_Canada_identifier","Health_Canada_product_name"
"00030937","PROVERA 5MG TABLETS (medroxyprogesterone acetate 5 mg oral tablet) PFIZER CANADA INC",NA,NA,"Active","19611231","DIN","00030937","PROVERA 5MG TABLETS"
"00030910","CORTEF TABLETS 10MG (hydrocortisone 10 mg oral tablet) PFIZER CANADA INC",NA,NA,"Active","19541231","DIN","00030910","CORTEF TABLETS 10MG"
"00030929","CORTEF TABLETS 20 MG (hydrocortisone 20 mg oral tablet) PFIZER CANADA INC",NA,NA,"Active","19541231","DIN","00030929","CORTEF TABLETS 20 MG"
"00030848","DEPO-PROVERA STERILE AQUEOUS SUSPENSION 50 MG/ML (medroxyprogesterone acetate 250 mg per 5 mL suspension for injection vial) PFIZER CANADA INC",NA,NA,"Active","19601231","DIN","00030848","DEPO-PROVERA STERILE AQUEOUS SUSPENSION 50 MG/ML"
"00010340","ENTROPHEN ECT 650MG (acetylsalicylic acid 650 mg gastro-resistant tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC",NA,NA,"Active","19671231","DIN","00010340","ENTROPHEN ECT 650MG"
"00021695","TEVA-PREDNISONE (prednisone 5 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"Active","19671231","DIN","00021695","TEVA-PREDNISONE"
"00268313","SODIUM EDECRIN (ethacrynic acid (ethacrynate sodium) 50 mg per vial powder for solution for injection) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"Active","19681231","DIN","00268313","SODIUM EDECRIN"
"00021008","TEVA-QUININE (quinine sulfate 200 mg oral capsule) TEVA CANADA LIMITED",NA,NA,"Active","19661231","DIN","00021008","TEVA-QUININE"
"00156876","PREDNISONE TAB 5MG (prednisone 5 mg oral tablet) PRO DOC LIMITEE",NA,NA,"Active","19591231","DIN","00156876","PREDNISONE TAB 5MG"
"00023450","DILANTIN-125 SUSPENSION (phenytoin 125 mg per 5 mL oral suspension) PFIZER CANADA INC",NA,NA,"Active","19531231","DIN","00023450","DILANTIN-125 SUSPENSION"
"00023442","DILANTIN-30 SUSPENSION (phenytoin 30 mg per 5 mL oral suspension) PFIZER CANADA INC",NA,NA,"Active","19681231","DIN","00023442","DILANTIN-30 SUSPENSION"
"00010405","TEGRETOL 200MG (carbamazepine 200 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"Active","19691231","DIN","00010405","TEGRETOL 200MG"
"00021474","TEVA-HYDROCHLOROTHIAZIDE (hydrochlorothiazide 25 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"Active","19681231","DIN","00021474","TEVA-HYDROCHLOROTHIAZIDE"
"00038121","EPHEDRINE SULFATE INJECTION USP (ephedrine sulfate 50 mg per 1 mL solution for injection ampoule) PFIZER CANADA INC",NA,NA,"Active","19661231","DIN","00038121","EPHEDRINE SULFATE INJECTION USP"
"00005606","RITALIN 10MG (methylphenidate hydrochloride 10 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"Active","19561231","DIN","00005606","RITALIN 10MG"
"00005614","RITALIN 20MG (methylphenidate hydrochloride 20 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"Active","19581231","DIN","00005614","RITALIN 20MG"
"00021482","TEVA-HYDROCHLOROTHIAZIDE (hydrochlorothiazide 50 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"Active","19681231","DIN","00021482","TEVA-HYDROCHLOROTHIAZIDE"
"00030570","DALACIN C 150 MG (clindamycin (clindamycin hydrochloride) 150 mg oral capsule) PFIZER CANADA INC",NA,NA,"Active","19701231","DIN","00030570","DALACIN C 150 MG"
"02162806","MINITRAN (nitroglycerin 0.2 mg per hour transdermal patch) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"Active","19951231","DIN","02162806","MINITRAN"
"700211","ADRENALIN CHLORIDE SOL 1:1000 AMP (epinephrine (epinephrine hydrochloride) 1 mg per 1 mL solution for injection ampoule) ERFA CANADA 2012 INC",NA,NA,"Active","19511231","CCDD","00155357","ADRENALIN CHLORIDE SOL 1:1000 AMP"
"700212","ADRENALIN CHLORIDE SOL 1:1000 AMP (epinephrine (epinephrine hydrochloride) 30 mg per 30 mL solution for injection ampoule) ERFA CANADA 2012 INC",NA,NA,"Active","19511231","CCDD","00155357","ADRENALIN CHLORIDE SOL 1:1000 AMP"
"00050024","CODEINE PHOSPHATE SYRUP (codeine phosphate 25 mg per 5 mL syrup) LABORATOIRE ATLAS INC",NA,NA,"Active","19861218","DIN","00050024","CODEINE PHOSPHATE SYRUP"
"00022772","DILANTIN (phenytoin sodium 30 mg oral capsule) PFIZER CANADA INC",NA,NA,"Active","19511231","DIN","00022772","DILANTIN"
"00022780","DILANTIN (phenytoin sodium 100 mg oral capsule) PFIZER CANADA INC",NA,NA,"Active","19511231","DIN","00022780","DILANTIN"
"00023698","DILANTIN INFATABS (phenytoin 50 mg oral tablet) PFIZER CANADA INC",NA,NA,"Active","19521231","DIN","00023698","DILANTIN INFATABS"
"00027944","VALISONE SCALP LOTION (betamethasone (betamethasone valerate) 0.1 % lotion) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"Active","19801104","DIN","00027944","VALISONE SCALP LOTION"
"00004596","IMURAN (azathioprine 50 mg oral tablet) ASPEN PHARMACARE CANADA INC.",NA,NA,"Active","19661231","DIN","00004596","IMURAN"
"00004626","LEUKERAN (chlorambucil 2 mg oral tablet) ASPEN PHARMACARE CANADA INC.",NA,NA,"Active","19571231","DIN","00004626","LEUKERAN"
"00035645","KEFLEX (cephalexin 250 mg per 5 mL oral suspension) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC",NA,NA,"Active","19711231","DIN","00035645","KEFLEX"
"00225851","DALACIN C FLAVOURED GRANULES (clindamycin (clindamycin 2-palmitate hydrochloride) 75 mg per 5 mL powder for oral solution) PFIZER CANADA INC",NA,NA,"Active","19721231","DIN","00225851","DALACIN C FLAVOURED GRANULES"
"00037621","NITROSTAT (nitroglycerin 0.6 mg sublingual tablet) PFIZER CANADA INC",NA,NA,"Active","19721231","DIN","00037621","NITROSTAT"
"00037613","NITROSTAT (nitroglycerin 0.3 mg sublingual tablet) PFIZER CANADA INC",NA,NA,"Active","19721231","DIN","00037613","NITROSTAT"
"00029246","DELATESTRYL (testosterone enanthate 1000 mg per 5 mL solution for injection ampoule) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"Active","19551231","DIN","00029246","DELATESTRYL"
"00232378","TEVA-PREDNISONE (prednisone 50 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"Active","19721231","DIN","00232378","TEVA-PREDNISONE"
"00037605","MICRONOR TABLETS 28-DAY (norethindrone 0.35 mg oral tablet) JANSSEN INC",NA,NA,"Active","19721231","DIN","00037605","MICRONOR TABLETS 28-DAY"
"00236683","CARBOLITH CAP 300MG (lithium carbonate 300 mg oral capsule) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"Active","19711231","DIN","00236683","CARBOLITH CAP 300MG"
"00030783","DEPO-TESTOSTERONE INJ 100MG/ML (testosterone cypionate 1000 mg per 10 mL solution for injection vial) PFIZER CANADA INC",NA,NA,"Active","19531231","DIN","00030783","DEPO-TESTOSTERONE INJ 100MG/ML"
"00023760","NORLUTATE (norethindrone acetate 5 mg oral tablet) ERFA CANADA 2012 INC",NA,NA,"Active","19611231","DIN","00023760","NORLUTATE"
"00028606","ALDACTONE 25 MG (spironolactone 25 mg oral tablet) PFIZER CANADA INC",NA,NA,"Active","19591231","DIN","00028606","ALDACTONE 25 MG"
"00180408","ALDACTAZIDE 25 (hydrochlorothiazide 25 mg and spironolactone 25 mg oral tablet) PFIZER CANADA INC",NA,NA,"Active","19601231","DIN","00180408","ALDACTAZIDE 25"
"00245097","HIBITANE SKIN CLEANSER (chlorhexidine gluconate 4 % cutaneous solution) ZOETIS CANADA INC",NA,NA,"Active","19721231","DIN","00245097","HIBITANE SKIN CLEANSER"
"00155365","ADRENALIN CHLORIDE SOL 1:1000 (epinephrine (epinephrine hydrochloride) 1 mg per mL nasal spray) ERFA CANADA 2012 INC",NA,NA,"Active","19511231","DIN","00155365","ADRENALIN CHLORIDE SOL 1:1000"
"00254142","DULCOLAX (bisacodyl 5 mg gastro-resistant tablet) SANOFI-AVENTIS CANADA INC",NA,NA,"Active","19581231","DIN","00254142","DULCOLAX"
"00003875","DULCOLAX (bisacodyl 10 mg suppository) SANOFI-AVENTIS CANADA INC",NA,NA,"Active","19581231","DIN","00003875","DULCOLAX"
"700238","DALACIN C PHOSPHATE (clindamycin (clindamycin phosphate) 300 mg per 2 mL solution for injection vial) PFIZER CANADA INC",NA,NA,"Active","19731231","CCDD","00260436","DALACIN C PHOSPHATE"
"700239","DALACIN C PHOSPHATE (clindamycin (clindamycin phosphate) 600 mg per 4 mL solution for injection vial) PFIZER CANADA INC",NA,NA,"Active","19731231","CCDD","00260436","DALACIN C PHOSPHATE"
"700241","DALACIN C PHOSPHATE (clindamycin (clindamycin phosphate) 900 mg per 6 mL solution for injection vial) PFIZER CANADA INC",NA,NA,"Active","19731231","CCDD","00260436","DALACIN C PHOSPHATE"
"700240","DALACIN C PHOSPHATE (clindamycin (clindamycin phosphate) 9000 mg per 60 mL solution for injection vial) PFIZER CANADA INC",NA,NA,"Active","19731231","CCDD","00260436","DALACIN C PHOSPHATE"
"00262595","NOVO-RYTHRO ESTOLATE SUSPENSION (erythromycin (erythromycin estolate) 250 mg per 5 mL oral suspension) TEVA CANADA LIMITED",NA,NA,"Active","19731231","DIN","00262595","NOVO-RYTHRO ESTOLATE SUSPENSION"
"00297143","LOESTRIN 1.5/30 (ethinyl estradiol 30 mcg and norethindrone acetate 1.5 mg oral tablet) WARNER CHILCOTT CANADA CO",NA,NA,"Active","19741231","DIN","00297143","LOESTRIN 1.5/30"
"00287873","SANDOZ COLCHICINE (colchicine 0.6 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"Active","19741231","DIN","00287873","SANDOZ COLCHICINE"
"00299405","PRED MILD 0.12% (prednisolone acetate 0.12 % ophthalmic drops) ALLERGAN INC",NA,NA,"Active","19741231","DIN","00299405","PRED MILD 0.12%"
"00301175","PRED FORTE (prednisolone acetate 1 % ophthalmic drops) ALLERGAN INC",NA,NA,"Active","19741231","DIN","00301175","PRED FORTE"
"00013668","ATASOL FORTE TAB 500MG (acetaminophen 500 mg oral tablet) CHURCH & DWIGHT CANADA CORP",NA,NA,"Active","19751231","DIN","00013668","ATASOL FORTE TAB 500MG"
"00323071","DIPROSONE CREAM (betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream) MERCK CANADA INC",NA,NA,"Active","19751231","DIN","00323071","DIPROSONE CREAM"
"00312711","APO CHLORPROPAMIDE TAB 250MG (chlorpropamide 250 mg oral tablet) APOTEX INC",NA,NA,"Active","19741231","DIN","00312711","APO CHLORPROPAMIDE TAB 250MG"
"00312762","TOLBUTAMIDE (tolbutamide 500 mg oral tablet) AA PHARMA INC",NA,NA,"Active","19751231","DIN","00312762","TOLBUTAMIDE"
"00026123","SENOKOT S (docusate sodium 50 mg and sennosides (senna) 8.6 mg oral tablet) PURDUE PHARMA",NA,NA,"Active","19751231","DIN","00026123","SENOKOT S"
"00328219","SINEMET 250/25 (carbidopa 25 mg and levodopa 250 mg oral tablet) MERCK CANADA INC",NA,NA,"Active","19751231","DIN","00328219","SINEMET 250/25"
"00285455","ALDACTONE 100 MG (spironolactone 100 mg oral tablet) PFIZER CANADA INC",NA,NA,"Active","19751231","DIN","00285455","ALDACTONE 100 MG"
"00341975","HYDROCHLOROTHIAZIDE TAB 25MG (hydrochlorothiazide 25 mg oral tablet) PRO DOC LIMITEE",NA,NA,"Active","19751231","DIN","00341975","HYDROCHLOROTHIAZIDE TAB 25MG"
"00319589","STING STOP 0.1% (benzalkonium chloride 0.1 % cutaneous liquid) CANADIAN CUSTOM PACKAGING COMPANY",NA,NA,"Active","19801104","DIN","00319589","STING STOP 0.1%"
"00293490","ATASOL 8 (acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 8 mg oral tablet) CHURCH & DWIGHT CANADA CORP",NA,NA,"Active","19751231","DIN","00293490","ATASOL 8"
"00293504","ATASOL 15 (acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 15 mg oral tablet) CHURCH & DWIGHT CANADA CORP",NA,NA,"Active","19751231","DIN","00293504","ATASOL 15"
"00293512","ATASOL 30 (acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 30 mg oral tablet) CHURCH & DWIGHT CANADA CORP",NA,NA,"Active","19751231","DIN","00293512","ATASOL 30"
"00335061","ELAVIL (amitriptyline hydrochloride 25 mg oral tablet) AA PHARMA INC",NA,NA,"Active","19751231","DIN","00335061","ELAVIL"
"00312738","NITROFURANTOIN (nitrofurantoin 100 mg oral tablet) AA PHARMA INC",NA,NA,"Active","19741231","DIN","00312738","NITROFURANTOIN"
"00319511","NITROFURANTOIN (nitrofurantoin 50 mg oral tablet) AA PHARMA INC",NA,NA,"Active","19741231","DIN","00319511","NITROFURANTOIN"
"00335053","ELAVIL (amitriptyline hydrochloride 10 mg oral tablet) AA PHARMA INC",NA,NA,"Active","19751231","DIN","00335053","ELAVIL"
"00335088","ELAVIL (amitriptyline hydrochloride 50 mg oral tablet) AA PHARMA INC",NA,NA,"Active","19751231","DIN","00335088","ELAVIL"
"00030600","SOLU-CORTEF 100 MG ACT-O-VIAL (hydrocortisone (hydrocortisone sodium succinate) 100 mg per vial powder for solution for injection) PFIZER CANADA INC",NA,NA,"Active","19581231","DIN","00030600","SOLU-CORTEF 100 MG ACT-O-VIAL"
"00030619","SOLU-CORTEF 250 MG ACT-O-VIAL (hydrocortisone (hydrocortisone sodium succinate) 250 mg per vial powder for solution for injection) PFIZER CANADA INC",NA,NA,"Active","19621231","DIN","00030619","SOLU-CORTEF 250 MG ACT-O-VIAL"
"00030627","SOLU-CORTEF 500 MG ACT-O-VIAL (hydrocortisone (hydrocortisone sodium succinate) 500 mg per vial powder for solution for injection) PFIZER CANADA INC",NA,NA,"Active","19661231","DIN","00030627","SOLU-CORTEF 500 MG ACT-O-VIAL"
"00030635","SOLU-CORTEF 1 GM ACT-O-VIAL (hydrocortisone (hydrocortisone sodium succinate) 1 g per vial powder for solution for injection) PFIZER CANADA INC",NA,NA,"Active","19671231","DIN","00030635","SOLU-CORTEF 1 GM ACT-O-VIAL"
"00343838","MINESTRIN 1/20 (ethinyl estradiol 20 mcg and norethindrone acetate 1 mg oral tablet with lactose oral tablet) WARNER CHILCOTT CANADA CO",NA,NA,"Active","19751231","DIN","00343838","MINESTRIN 1/20"
"00315966","MINESTRIN 1/20 (ethinyl estradiol 20 mcg and norethindrone acetate 1 mg oral tablet) WARNER CHILCOTT CANADA CO",NA,NA,"Active","19751231","DIN","00315966","MINESTRIN 1/20"
"00344923","DIPROSONE OINTMENT (betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment) MERCK CANADA INC",NA,NA,"Active","19761231","DIN","00344923","DIPROSONE OINTMENT"
"00356557","FOLIC ACID TAB 25MG (folic acid 25 mg oral tablet) KRIPPS PHARMACY LTD.",NA,NA,"Active","19751231","DIN","00356557","FOLIC ACID TAB 25MG"
"00337730","TEVA-FUROSEMIDE (furosemide 20 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"Active","19761231","DIN","00337730","TEVA-FUROSEMIDE"
"00353027","LOESTRIN 1.5/30 (ethinyl estradiol 30 mcg and norethindrone acetate 1.5 mg oral tablet with lactose oral tablet) WARNER CHILCOTT CANADA CO",NA,NA,"Active","19761231","DIN","00353027","LOESTRIN 1.5/30"
"00229296","NOVASEN (acetylsalicylic acid 650 mg gastro-resistant tablet) TEVA CANADA LIMITED",NA,NA,"Active","19761231","DIN","00229296","NOVASEN"
"00370991","AMITRIPTYLINE-10 (amitriptyline hydrochloride 10 mg oral tablet) PRO DOC LIMITEE",NA,NA,"Active","19761231","DIN","00370991","AMITRIPTYLINE-10"
"00371009","AMITRIPTYLINE-25 (amitriptyline hydrochloride 25 mg oral tablet) PRO DOC LIMITEE",NA,NA,"Active","19761231","DIN","00371009","AMITRIPTYLINE-25"
"00337749","TEVA-FUROSEMIDE (furosemide 40 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"Active","19761231","DIN","00337749","TEVA-FUROSEMIDE"
"00360279","CHLORTHALIDONE (chlorthalidone 50 mg oral tablet) AA PHARMA INC",NA,NA,"Active","19761231","DIN","00360279","CHLORTHALIDONE"
"00360252","METHYLDOPA (methyldopa 125 mg oral tablet) AA PHARMA INC",NA,NA,"Active","19800402","DIN","00360252","METHYLDOPA"
"00360260","METHYLDOPA (methyldopa 250 mg oral tablet) AA PHARMA INC",NA,NA,"Active","19761231","DIN","00360260","METHYLDOPA"
"00362166","APO FUROSEMIDE TAB 40MG (furosemide 40 mg oral tablet) APOTEX INC",NA,NA,"Active","19761231","DIN","00362166","APO FUROSEMIDE TAB 40MG"
"00382825","RIVOTRIL 0.5TAB (clonazepam 0.5 mg oral tablet) HOFFMANN-LA ROCHE LIMITED",NA,NA,"Active","19771231","DIN","00382825","RIVOTRIL 0.5TAB"
"00382841","RIVOTRIL 2TAB (clonazepam 2 mg oral tablet) HOFFMANN-LA ROCHE LIMITED",NA,NA,"Active","19771231","DIN","00382841","RIVOTRIL 2TAB"
"00042560","MAXIDEX (dexamethasone 0.1 % ophthalmic drops) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"Active","19771231","DIN","00042560","MAXIDEX"
"00362158","APO DIAZEPAM TAB 5MG (diazepam 5 mg oral tablet) APOTEX INC",NA,NA,"Active","19771231","DIN","00362158","APO DIAZEPAM TAB 5MG"
"00399302","APO CHLORPROPAMIDE TAB 100MG (chlorpropamide 100 mg oral tablet) APOTEX INC",NA,NA,"Active","19771231","DIN","00399302","APO CHLORPROPAMIDE TAB 100MG"
"00382752","ACETAMINOPHENE 325TAB (acetaminophen 325 mg oral tablet) PRO DOC LIMITEE",NA,NA,"Active","19771231","DIN","00382752","ACETAMINOPHENE 325TAB"
"00386626","ACETAMINOPHENE 500TAB (acetaminophen 500 mg oral tablet) PRO DOC LIMITEE",NA,NA,"Active","19771231","DIN","00386626","ACETAMINOPHENE 500TAB"
"00397423","LOPRESOR 50MG (metoprolol tartrate 50 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"Active","19771231","DIN","00397423","LOPRESOR 50MG"
"00397431","LOPRESOR 100MG (metoprolol tartrate 100 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"Active","19771231","DIN","00397431","LOPRESOR 100MG"
"00396788","APO FUROSEMIDE TAB 20MG (furosemide 20 mg oral tablet) APOTEX INC",NA,NA,"Active","19771231","DIN","00396788","APO FUROSEMIDE TAB 20MG"
"00040851","PMS-ASA (acetylsalicylic acid 325 mg oral tablet) PHARMASCIENCE INC",NA,NA,"Active","19691231","DIN","00040851","PMS-ASA"
"00397792","FUROSEMIDE 40MG (furosemide 40 mg oral tablet) PRO DOC LIMITEE",NA,NA,"Active","19771231","DIN","00397792","FUROSEMIDE 40MG"
"00417246","DIPROSONE LOTION (betamethasone (betamethasone dipropionate) 0.05 % lotion) MERCK CANADA INC",NA,NA,"Active","19771231","DIN","00417246","DIPROSONE LOTION"
"00426830","METHYLDOPA (methyldopa 500 mg oral tablet) AA PHARMA INC",NA,NA,"Active","19781231","DIN","00426830","METHYLDOPA"
"00419508","ENTROPHEN ECT 975MG (acetylsalicylic acid 975 mg gastro-resistant tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC",NA,NA,"Active","19781231","DIN","00419508","ENTROPHEN ECT 975MG"
"00380571","LINCTUS CODEINE BLANC (codeine phosphate 10 mg per 5 mL oral solution) LABORATOIRE ATLAS INC",NA,NA,"Active","19781231","DIN","00380571","LINCTUS CODEINE BLANC"
"00426849","APO FOLIC ACID TAB 5MG (folic acid 5 mg oral tablet) APOTEX INC",NA,NA,"Active","19781231","DIN","00426849","APO FOLIC ACID TAB 5MG"
"00426857","PDP-BENZTROPINE (benztropine mesylate 2 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC",NA,NA,"Active","19781231","DIN","00426857","PDP-BENZTROPINE"
"00394394","DEHYDRATED ALCOHOL INJECTION USP (alcohol anhydrous 100 % solution for injection) SANDOZ CANADA INCORPORATED",NA,NA,"Active","19781231","DIN","00394394","DEHYDRATED ALCOHOL INJECTION USP"
"00392561","MORPHINE SULFATE INJ 15MG/ML USP (morphine sulfate 15 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED",NA,NA,"Active","19781231","DIN","00392561","MORPHINE SULFATE INJ 15MG/ML USP"
"00392588","MORPHINE SULFATE INJ 10MG/ML USP (morphine sulfate 10 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED",NA,NA,"Active","19781231","DIN","00392588","MORPHINE SULFATE INJ 10MG/ML USP"
"00271373","WINPRED TAB 1MG (prednisone 1 mg oral tablet) AA PHARMA INC",NA,NA,"Active","19781231","DIN","00271373","WINPRED TAB 1MG"
"00417270","VISKEN (pindolol 5 mg oral tablet) TRIBUTE PHARMACEUTICALS CANADA INC",NA,NA,"Active","19781231","DIN","00417270","VISKEN"
"00443174","VISKEN (pindolol 10 mg oral tablet) TRIBUTE PHARMACEUTICALS CANADA INC",NA,NA,"Active","19781231","DIN","00443174","VISKEN"
"00456349","AMITRIPTYLINE-50 (amitriptyline hydrochloride 50 mg oral tablet) PRO DOC LIMITEE",NA,NA,"Active","19781231","DIN","00456349","AMITRIPTYLINE-50"
"00443832","DEPAKENE (valproic acid (sodium valproate) 250 mg per 5 mL oral solution) BGP PHARMA ULC",NA,NA,"Active","19781231","DIN","00443832","DEPAKENE"
"00013285","VALIUM 5 TAB (diazepam 5 mg oral tablet) HOFFMANN-LA ROCHE LIMITED",NA,NA,"Active","19781231","DIN","00013285","VALIUM 5 TAB"
"00455881","LIORESAL TAB 10MG (baclofen 10 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"Active","19781231","DIN","00455881","LIORESAL TAB 10MG"
"00451207","TIMOPTIC (timolol (timolol maleate) 0.5 % ophthalmic drops) PURDUE PHARMA",NA,NA,"Active","19791231","DIN","00451207","TIMOPTIC"
"00406775","LITHANE (lithium carbonate 300 mg oral capsule) ERFA CANADA 2012 INC",NA,NA,"Active","19791231","DIN","00406775","LITHANE"
"00406716","NOVAMOXIN (amoxicillin (amoxicillin trihydrate) 500 mg oral capsule) TEVA CANADA LIMITED",NA,NA,"Active","19791231","DIN","00406716","NOVAMOXIN"
"00406724","NOVAMOXIN (amoxicillin (amoxicillin trihydrate) 250 mg oral capsule) TEVA CANADA LIMITED",NA,NA,"Active","19791231","DIN","00406724","NOVAMOXIN"
"00405329","APO DIAZEPAM TAB 2MG (diazepam 2 mg oral tablet) APOTEX INC",NA,NA,"Active","19791231","DIN","00405329","APO DIAZEPAM TAB 2MG"
"00405337","APO DIAZEPAM TAB 10MG (diazepam 10 mg oral tablet) APOTEX INC",NA,NA,"Active","19791231","DIN","00405337","APO DIAZEPAM TAB 10MG"
"00465763","MYDFRIN (phenylephrine hydrochloride 2.5 % ophthalmic drops) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"Active","19791231","DIN","00465763","MYDFRIN"
"00216666","NOVASEN (acetylsalicylic acid 325 mg gastro-resistant tablet) TEVA CANADA LIMITED",NA,NA,"Active","19761231","DIN","00216666","NOVASEN"
"00461733","CARBOLITH CAP 150MG (lithium carbonate 150 mg oral capsule) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"Active","19791231","DIN","00461733","CARBOLITH CAP 150MG"
"00481815","ROCALTROL CAP 0.5MCG (calcitriol 0.5 mcg oral capsule) HOFFMANN-LA ROCHE LIMITED",NA,NA,"Active","19791231","DIN","00481815","ROCALTROL CAP 0.5MCG"
"00481823","ROCALTROL CAP 0.25MCG (calcitriol 0.25 mcg oral capsule) HOFFMANN-LA ROCHE LIMITED",NA,NA,"Active","19791231","DIN","00481823","ROCALTROL CAP 0.25MCG"
"00402680","APO OXAZEPAM TAB 10MG (oxazepam 10 mg oral tablet) APOTEX INC",NA,NA,"Active","19791231","DIN","00402680","APO OXAZEPAM TAB 10MG"
"00402737","APO OXAZEPAM TAB 30MG (oxazepam 30 mg oral tablet) APOTEX INC",NA,NA,"Active","19791231","DIN","00402737","APO OXAZEPAM TAB 30MG"
"00402745","APO OXAZEPAM TAB 15MG (oxazepam 15 mg oral tablet) APOTEX INC",NA,NA,"Active","19791231","DIN","00402745","APO OXAZEPAM TAB 15MG"
"00392472","SUPEUDOL 20 (oxycodone hydrochloride 20 mg suppository) SANDOZ CANADA INCORPORATED",NA,NA,"Active","19731231","DIN","00392472","SUPEUDOL 20"
"00392480","SUPEUDOL 10 (oxycodone hydrochloride 10 mg suppository) SANDOZ CANADA INCORPORATED",NA,NA,"Active","19731231","DIN","00392480","SUPEUDOL 10"
"00445274","APO SULFATRIM TAB (sulfamethoxazole 400 mg and trimethoprim 80 mg oral tablet) APOTEX INC",NA,NA,"Active","19791231","DIN","00445274","APO SULFATRIM TAB"
"00445282","APO SULFATRIM DS TAB (sulfamethoxazole 800 mg and trimethoprim 160 mg oral tablet) APOTEX INC",NA,NA,"Active","19791231","DIN","00445282","APO SULFATRIM DS TAB"
"00399728","DIAZEPAM INJECTION USP (diazepam 10 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED",NA,NA,"Active","19801231","DIN","00399728","DIAZEPAM INJECTION USP"
