drug_code,extract_current,extract_previous,drug_identification_number,current_company_name,previous_company_name
"41970","active","active","01929380","GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"
"43182","active","active","02216345","AMDIPHARM LIMITED","PFIZER CANADA ULC"
"61227","active","active","02237867","BOEHRINGER INGELHEIM ANIMAL HEALTH CANADA INC.","MERIAL CANADA INC"
"67464","active","active","02243546","PROJECT CLEAN INC","MAXIM TECHNOLOGIES INC"
"69226","active","active","02245211","AA PHARMA INC","APOTEX INC"
"72152","active","active","02247845","PROJECT CLEAN INC","MAXIM TECHNOLOGIES INC"
"72153","active","active","02247846","PROJECT CLEAN INC","MAXIM TECHNOLOGIES INC"
"72154","active","active","02247847","PROJECT CLEAN INC","MAXIM TECHNOLOGIES INC"
"73037","active","active","02248673","PROJECT CLEAN INC","MAXIM CHEMICAL INTERNATIONAL INC."
"73131","active","active","02248763","AA PHARMA INC","APOTEX INC"
"73132","active","active","02248764","AA PHARMA INC","APOTEX INC"
"75839","active","active","02272873","AA PHARMA INC","APOTEX INC"
"78834","active","active","02303027","TEVA CANADA LIMITED","ACTAVIS PHARMA COMPANY"
"78902","active","active","02303728","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"78903","active","active","02303736","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"78904","active","active","02303744","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"84808","active","active","02363062","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"84812","active","active","02363100","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"84813","active","active","02363119","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"86646","active","active","02380684","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"86647","active","active","02380692","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"86648","active","active","02380706","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"86649","active","active","02380714","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"86735","active","active","02381508","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"86736","active","active","02381516","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"87985","active","active","02394707","GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"
"88048","active","active","02395371","VIROPHARMA BIOLOGICS LLC","VIROPHARMA BIOLOGICS INC"
"88801","active","active","02403196","TEVA CANADA LIMITED","ACTAVIS PHARMA COMPANY"
"89149","active","active","02406810","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"89150","active","active","02406829","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"89151","active","active","02406837","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"90270","active","active","02418126","BOEHRINGER INGELHEIM ANIMAL HEALTH CANADA INC.","BOEHRINGER INGELHEIM (CANADA) LTD LTEE"
"91034","active","active","02425696","SHIRE HUMAN GENETIC THERAPIES INC","SHIRE ORPHAN THERAPIES LLC"
"92086","active","active","02436523","CHIESI CANADA CORP.","APOPHARMA, A DIVISION OF APOTEX INC."
"92087","active","active","02436531","CHIESI CANADA CORP.","APOPHARMA, A DIVISION OF APOTEX INC."
"92088","active","active","02436558","CHIESI CANADA CORP.","APOPHARMA, A DIVISION OF APOTEX INC."
"92369","active","active","02439328","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"92630","active","active","02441934","TEVA CANADA LIMITED","ACTAVIS PHARMA COMPANY"
"92631","active","active","02441942","TEVA CANADA LIMITED","ACTAVIS PHARMA COMPANY"
"92632","active","active","02441950","TEVA CANADA LIMITED","ACTAVIS PHARMA COMPANY"
"92633","active","active","02441969","TEVA CANADA LIMITED","ACTAVIS PHARMA COMPANY"
"93634","active","active","02450259","PROJECT CLEAN INC","MAXIM TECHNOLOGIES INC"
"95168","active","active","02463571","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"96093","active","active","02471744","STAPLES BUSINESS ADVANTAGE","STAPLES CANADA INC"
"97569","active","active","02485443","GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"
"97576","active","active","02485524","GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"
"50499","approved","inactive","02231192","APOTEX INC","NU-PHARM INC"
"50500","approved","inactive","02231193","APOTEX INC","NU-PHARM INC"
"17733","dormant","dormant","02026511","PHARMA STULLN INC.","EBERTH PHARMACEUTICALS INC"
"91304","approved","approved","02428628","TEVA CANADA LIMITED","ACTAVIS PHARMA COMPANY"
"91308","approved","approved","02428636","TEVA CANADA LIMITED","ACTAVIS PHARMA COMPANY"
"91309","approved","approved","02428644","TEVA CANADA LIMITED","ACTAVIS PHARMA COMPANY"
"91310","approved","approved","02428652","TEVA CANADA LIMITED","ACTAVIS PHARMA COMPANY"
"91375","approved","approved","02429322","TEVA CANADA LIMITED","ACTAVIS PHARMA COMPANY"
"91376","approved","approved","02429330","TEVA CANADA LIMITED","ACTAVIS PHARMA COMPANY"
"91377","approved","approved","02429349","TEVA CANADA LIMITED","ACTAVIS PHARMA COMPANY"
"91378","approved","approved","02429357","TEVA CANADA LIMITED","ACTAVIS PHARMA COMPANY"
"95253","approved","approved","02464373","STAR PRO CHEMICALS INC.","STAR-PRO CHEMICALS INC."
"95316","approved","approved","02464950","STAR PRO CHEMICALS INC.","STAR-PRO CHEMICALS INC."
