"mp_code","drug_code","drug_identification_number","mp_formal_name","tm_code","ccdd"
700120,89112,"02406411","HALOPERIDOL INJECTION, USP (haloperidol 50 mg per 10 mL solution for injection vial) FRESENIUS KABI CANADA LTD",8000084,TRUE
700023,16902,"02130300","HALOPERIDOL LA (haloperidol (haloperidol decanoate) 100 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED",8000084,TRUE
700024,16902,"02130300","HALOPERIDOL LA (haloperidol (haloperidol decanoate) 500 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED",8000084,TRUE
700028,18323,"02145928","HYDROMORPHONE HP 10 (hydromorphone hydrochloride 10 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED",8000106,TRUE
700031,18323,"02145928","HYDROMORPHONE HP 10 (hydromorphone hydrochloride 10 mg per mL solution for injection 50 mL vial) SANDOZ CANADA INCORPORATED",8000106,TRUE
700030,18323,"02145928","HYDROMORPHONE HP 10 (hydromorphone hydrochloride 100 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED",8000106,TRUE
700029,18323,"02145928","HYDROMORPHONE HP 10 (hydromorphone hydrochloride 50 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED",8000106,TRUE
700037,18325,"02145936","HYDROMORPHONE HP 20 (hydromorphone hydrochloride 100 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED",8000106,TRUE
700038,18325,"02145936","HYDROMORPHONE HP 20 (hydromorphone hydrochloride 1000 mg per 50 mL solution for injection vial) SANDOZ CANADA INCORPORATED",8000106,TRUE
700036,18325,"02145936","HYDROMORPHONE HP 20 (hydromorphone hydrochloride 20 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED",8000106,TRUE
700033,18324,"02146126","HYDROMORPHONE HP 50 (hydromorphone hydrochloride 250 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED",8000106,TRUE
700032,18324,"02146126","HYDROMORPHONE HP 50 (hydromorphone hydrochloride 50 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED",8000106,TRUE
700035,18324,"02146126","HYDROMORPHONE HP 50 (hydromorphone hydrochloride 50 mg per mL solution for injection 50 mL vial) SANDOZ CANADA INCORPORATED",8000106,TRUE
700034,18324,"02146126","HYDROMORPHONE HP 50 (hydromorphone hydrochloride 500 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED",8000106,TRUE
700127,94804,"02460610","HYDROMORPHONE HYDROCHLORIDE INJECTION HP 10 (hydromorphone hydrochloride 10 mg per 1 mL solution for injection ampoule) STERIMAX INC",8000106,TRUE
700128,94804,"02460610","HYDROMORPHONE HYDROCHLORIDE INJECTION HP 10 (hydromorphone hydrochloride 100 mg per 10 mL solution for injection ampoule) STERIMAX INC",8000106,TRUE
700104,86845,"02382636","HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 10 mg per 1 mL solution for injection vial) PFIZER CANADA INC",8000106,TRUE
700106,86845,"02382636","HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 10 mg per mL solution for injection 50 mL vial) PFIZER CANADA INC",8000106,TRUE
700105,86845,"02382636","HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 50 mg per 5 mL solution for injection vial) PFIZER CANADA INC",8000106,TRUE
700176,90372,"02419173","JAMP-METHOTREXATE (methotrexate (methotrexate sodium) 1000 mg per 40 mL solution for injection vial) JAMP PHARMA CORPORATION",8000217,TRUE
700175,90372,"02419173","JAMP-METHOTREXATE (methotrexate (methotrexate sodium) 50 mg per 2 mL solution for injection vial) JAMP PHARMA CORPORATION",8000217,TRUE
700022,15481,"01999869","KENALOG-40 INJECTION 40MG/ML (triamcinolone acetonide 200 mg per 5 mL suspension for injection vial) BRISTOL-MYERS SQUIBB CANADA",8000030,TRUE
700021,15481,"01999869","KENALOG-40 INJECTION 40MG/ML (triamcinolone acetonide 40 mg per 1 mL suspension for injection vial) BRISTOL-MYERS SQUIBB CANADA",8000030,TRUE
700084,68945,"02244947","KETOROLAC TROMETHAMINE INJECTION, USP (ketorolac tromethamine 30 mg per 1 mL solution for injection vial) FRESENIUS KABI CANADA LTD",8000169,TRUE
700085,68945,"02244947","KETOROLAC TROMETHAMINE INJECTION, USP (ketorolac tromethamine 60 mg per 2 mL solution for injection vial) FRESENIUS KABI CANADA LTD",8000169,TRUE
700019,14355,"02042479","MARVELON 28 (desogestrel 150 mcg and ethinyl estradiol 30 mcg oral tablet with lactose oral tablet) MERCK CANADA INC",8000179,TRUE
700020,14355,"02042479","MARVELON 28 (desogestrel 150 mcg and ethinyl estradiol 30 mcg oral tablet) MERCK CANADA INC",8000179,TRUE
700117,88338,"02398427","METHOTREXATE INJECTION USP (methotrexate (methotrexate sodium) 50 mg per 2 mL solution for injection vial) SANDOZ CANADA INCORPORATED",8000217,TRUE
700053,42844,"02182777","METHOTREXATE INJECTION USP (methotrexate (methotrexate sodium) 500 mg per 20 mL solution for injection vial) PFIZER CANADA INC",8000217,TRUE
700118,88338,"02398427","METHOTREXATE INJECTION USP (methotrexate (methotrexate sodium) 500 mg per 20 mL solution for injection vial) SANDOZ CANADA INCORPORATED",8000217,TRUE
700099,81253,"02327236","METHOTREXATE INJECTION, BP (methotrexate 1000 mg per 40 mL solution for injection vial) ACCORD HEALTHCARE INC",8000217,TRUE
700123,90691,"02422204","METHOTREXATE INJECTION, BP (methotrexate 25 mg per 1 mL solution for injection syringe) PHARMASCIENCE INC",8000217,TRUE
700097,81253,"02327236","METHOTREXATE INJECTION, BP (methotrexate 50 mg per 2 mL solution for injection vial) ACCORD HEALTHCARE INC",8000217,TRUE
700098,81253,"02327236","METHOTREXATE INJECTION, BP (methotrexate 500 mg per 20 mL solution for injection vial) ACCORD HEALTHCARE INC",8000217,TRUE
700124,90691,"02422204","METHOTREXATE INJECTION, BP (methotrexate 7.5 mg per 0.3 mL solution for injection syringe) PHARMASCIENCE INC",8000217,TRUE
700174,90222,"02417626","METHOTREXATE INJECTION, USP (methotrexate (methotrexate sodium) 1000 mg per 40 mL solution for injection vial) MYLAN PHARMACEUTICALS ULC",8000217,TRUE
700173,90222,"02417626","METHOTREXATE INJECTION, USP (methotrexate (methotrexate sodium) 50 mg per 2 mL solution for injection vial) MYLAN PHARMACEUTICALS ULC",8000217,TRUE
700048,19681,"02099705","METHOTREXATE SODIUM INJECTION (methotrexate (methotrexate sodium) 1000 mg per 40 mL solution for injection vial) TEVA CANADA LIMITED",8000217,TRUE
700046,19681,"02099705","METHOTREXATE SODIUM INJECTION (methotrexate (methotrexate sodium) 50 mg per 2 mL solution for injection vial) TEVA CANADA LIMITED",8000217,TRUE
700047,19681,"02099705","METHOTREXATE SODIUM INJECTION (methotrexate (methotrexate sodium) 500 mg per 20 mL solution for injection vial) TEVA CANADA LIMITED",8000217,TRUE
700043,19409,"02185431","METOCLOPRAMIDE HYDROCHLORIDE INJECTION (metoclopramide hydrochloride 10 mg per 2 mL solution for injection vial) SANDOZ CANADA INCORPORATED",8000130,TRUE
700045,19409,"02185431","METOCLOPRAMIDE HYDROCHLORIDE INJECTION (metoclopramide hydrochloride 150 mg per 30 mL solution for injection vial) SANDOZ CANADA INCORPORATED",8000130,TRUE
700044,19409,"02185431","METOCLOPRAMIDE HYDROCHLORIDE INJECTION (metoclopramide hydrochloride 50 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED",8000130,TRUE
700079,67481,"02243563","METOCLOPRAMIDE OMEGA (metoclopramide hydrochloride 10 mg per 2 mL solution for injection vial) OMEGA LABORATORIES LTD",8000130,TRUE
700081,67481,"02243563","METOCLOPRAMIDE OMEGA (metoclopramide hydrochloride 150 mg per 30 mL solution for injection vial) OMEGA LABORATORIES LTD",8000130,TRUE
700080,67481,"02243563","METOCLOPRAMIDE OMEGA (metoclopramide hydrochloride 50 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LTD",8000130,TRUE
700095,80550,"02320037","METOJECT (methotrexate (methotrexate sodium) 10 mg per 1 mL solution for injection syringe) MEDEXUS INC",8000217,TRUE
700096,80551,"02320045","METOJECT (methotrexate (methotrexate sodium) 15 mg per 1.5 mL solution for injection 1.5 mL syringe) MEDEXUS INC",8000217,TRUE
700094,80549,"02320029","METOJECT (methotrexate (methotrexate sodium) 7.5 mg per 0.75 mL solution for injection 0.75 mL syringe) MEDEXUS INC",8000217,TRUE
700016,10871,"00870420","METRONIDAZOLE 5MG/ML INJECTION (metronidazole 1500 mg per 300 mL solution for injection bag) BAXTER CORPORATION",8000038,TRUE
700015,10871,"00870420","METRONIDAZOLE 5MG/ML INJECTION (metronidazole 500 mg per 100 mL solution for injection bag) BAXTER CORPORATION",8000038,TRUE
700121,89491,"02410257","MIRVALA 28 (desogestrel 150 mcg and ethinyl estradiol 30 mcg oral tablet with lactose oral tablet) APOTEX INC",8000179,TRUE
700122,89491,"02410257","MIRVALA 28 (desogestrel 150 mcg and ethinyl estradiol 30 mcg oral tablet) APOTEX INC",8000179,TRUE
700148,12702,"00869325","MORPHINE EXTRA FORTE INJECTION 50MG/ML USP (morphine sulfate 50 mg per 1 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION",8000071,TRUE
700149,12702,"00869325","MORPHINE EXTRA FORTE INJECTION 50MG/ML USP (morphine sulfate 50 mg per mL solution for injection 20 mL vial) HOSPIRA HEALTHCARE CORPORATION",8000071,TRUE
700150,12702,"00869325","MORPHINE EXTRA FORTE INJECTION 50MG/ML USP (morphine sulfate 50 mg per mL solution for injection 50 mL vial) HOSPIRA HEALTHCARE CORPORATION",8000071,TRUE
700147,12701,"00869317","MORPHINE FORTE INJECTION 25MG/ML USP (morphine sulfate 100 mg per 4 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION",8000071,TRUE
700146,12701,"00869317","MORPHINE FORTE INJECTION 25MG/ML USP (morphine sulfate 25 mg per 1 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION",8000071,TRUE
700137,6690,"00676411","MORPHINE HP 25 - 25MG/ML (morphine sulfate 100 mg per 4 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED",8000071,TRUE
700136,6690,"00676411","MORPHINE HP 25 - 25MG/ML (morphine sulfate 25 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED",8000071,TRUE
700010,7421,"00617288","MORPHINE HP 50 - 50MG/ML USP (morphine sulfate 250 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED",8000071,TRUE
700009,7421,"00617288","MORPHINE HP 50 - 50MG/ML USP (morphine sulfate 50 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED",8000071,TRUE
700012,7421,"00617288","MORPHINE HP 50 - 50MG/ML USP (morphine sulfate 50 mg per mL solution for injection 50 mL vial) SANDOZ CANADA INCORPORATED",8000071,TRUE
700011,7421,"00617288","MORPHINE HP 50 - 50MG/ML USP (morphine sulfate 500 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED",8000071,TRUE
700017,13966,"02021056","MORPHINE LP EPIDURAL (morphine sulfate 5 mg per 10 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED",8000071,TRUE
700018,14020,"02021048","MORPHINE LP EPIDURAL (morphine sulfate 5 mg per 5 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED",8000071,TRUE
700155,13077,"01980696","MORPHINE SULFATE INJ 1MG/ML USP (morphine sulfate 1 mg per mL solution for injection 50 mL vial) SANDOZ CANADA INCORPORATED",8000071,TRUE
700154,13077,"01980696","MORPHINE SULFATE INJ 1MG/ML USP (morphine sulfate 10 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED",8000071,TRUE
700153,13077,"01980696","MORPHINE SULFATE INJ 1MG/ML USP (morphine sulfate 5 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED",8000071,TRUE
700156,13078,"01964437","MORPHINE SULFATE INJ 2MG/ML USP (morphine sulfate 2 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED",8000071,TRUE
700157,13078,"01964437","MORPHINE SULFATE INJ 2MG/ML USP (morphine sulfate 2 mg per mL solution for injection 50 mL vial) SANDOZ CANADA INCORPORATED",8000071,TRUE
700107,86878,"02382997","MORPHINE SULFATE INJECTION SDZ (morphine sulfate 10 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED",8000071,TRUE
700108,86878,"02382997","MORPHINE SULFATE INJECTION SDZ (morphine sulfate 50 mg per 5 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED",8000071,TRUE
700159,31285,"02137232","MORPHINE SULPHATE INJECTION 1MG/ML (morphine sulfate 1 mg per mL solution for injection 50 mL vial) HOSPIRA HEALTHCARE CORPORATION",8000071,TRUE
700158,31285,"02137232","MORPHINE SULPHATE INJECTION 1MG/ML (morphine sulfate 5 mg per 5 mL solution for injection vial) HOSPIRA HEALTHCARE CORPORATION",8000071,TRUE
700069,62586,"02239131","MYLAN-IPRATROPIUM SOLUTION (ipratropium bromide 0.25 mg per 1 mL inhalation solution unit dose vial) MYLAN PHARMACEUTICALS ULC",8000202,TRUE
700068,62586,"02239131","MYLAN-IPRATROPIUM SOLUTION (ipratropium bromide 0.25 mg per mL inhalation solution 20 mL bottle) MYLAN PHARMACEUTICALS ULC",8000202,TRUE
700070,62586,"02239131","MYLAN-IPRATROPIUM SOLUTION (ipratropium bromide 0.5 mg per 2 mL inhalation solution unit dose vial) MYLAN PHARMACEUTICALS ULC",8000202,TRUE
700144,12697,"00497304","PHENYTOIN SODIUM INJ 50MG/ML USP (phenytoin sodium 100 mg per 2 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION",8000004,TRUE
700145,12697,"00497304","PHENYTOIN SODIUM INJ 50MG/ML USP (phenytoin sodium 250 mg per 5 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION",8000004,TRUE
700013,9398,"00780626","PHENYTOIN SODIUM INJECTION USP (phenytoin sodium 100 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED",8000004,TRUE
