drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"102283","49","ADDED","approved","MAGNESIUM CHLORIDE","6.86","G","02533855"
"102279","47","ADDED","approved","ACETIC ACID","10.81","G","02533812"
"102248","11161","ADDED","approved","QUINAPRIL (QUINAPRIL HYDROCHLORIDE)","10","MG","02533502"
"102288","723","ADDED","approved","RISPERIDONE","0.5","MG","02533928"
"102301","9388","ADDED","approved","ALLOPURINOL","100","MG","02534045"
"102272","53","ADDED","approved","POTASSIUM CHLORIDE","10.1","G","02533758"
"102272","42","ADDED","approved","DEXTROSE","49.5","G","02533758"
"102282","49","ADDED","approved","MAGNESIUM CHLORIDE","6.86","G","02533871"
"102286","53","ADDED","approved","POTASSIUM CHLORIDE","6.71","G","02533898"
"102286","42","ADDED","approved","DEXTROSE","49.5","G","02533898"
"102220","23534","ADDED","approved","TOZINAMERAN","5","MCG","02533197"
"101708","2280","ADDED","approved","OCTOCRYLENE","2","%","02527898"
"102273","55","ADDED","approved","SODIUM CHLORIDE","275","G","02533766"
"102303","9388","ADDED","approved","ALLOPURINOL","300","MG","02534061"
"102259","10205","ADDED","approved","BROMPHENIRAMINE MALEATE","2","MG","02533634"
"102284","49","ADDED","approved","MAGNESIUM CHLORIDE","6.86","G","02533863"
"20015","10024","ADDED","active","DESIPRAMINE HYDROCHLORIDE","25","MG","02216256"
"102285","42","ADDED","approved","DEXTROSE","49.5","G","02533901"
"102285","53","ADDED","approved","POTASSIUM CHLORIDE","3.35","G","02533901"
"102231","4892","ADDED","approved","ALFACALCIDOL","0.25","MCG","02533316"
"102274","47","ADDED","approved","ACETIC ACID","10.81","G","02533774"
"102276","49","ADDED","approved","MAGNESIUM CHLORIDE","6.86","G","02533782"
"102248","10234","ADDED","approved","HYDROCHLOROTHIAZIDE","12.5","MG","02533502"
"101708","12048","ADDED","approved","OCTISALATE","5","%","02527898"
"102280","49","ADDED","approved","MAGNESIUM CHLORIDE","6.86","G","02533839"
"102292","723","ADDED","approved","RISPERIDONE","4","MG","02533960"
"102261","6417","ADDED","approved","METHADONE HYDROCHLORIDE","1","MG","02533642"
"102279","51","ADDED","approved","CALCIUM CHLORIDE","8.26","G","02533812"
"102233","1966","ADDED","approved","NIFEDIPINE","30","MG","02533332"
"102272","55","ADDED","approved","SODIUM CHLORIDE","268","G","02533758"
"102286","55","ADDED","approved","SODIUM CHLORIDE","263","G","02533898"
"102273","42","ADDED","approved","DEXTROSE","49.5","G","02533766"
"102273","53","ADDED","approved","POTASSIUM CHLORIDE","5.02","G","02533766"
"101665","7289","ADDED","approved","ZINC OXIDE","7.3","%","02527596"
"102254","22628","ADDED","approved","MIFEPRISTONE","200","MG","02533553"
"102275","49","ADDED","approved","MAGNESIUM CHLORIDE","3.48","G","02533790"
"102274","51","ADDED","approved","CALCIUM CHLORIDE","7.47","G","02533774"
