drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"106578","7289","ADDED","approved","ZINC OXIDE","15.5","%","02562952"
"106455","20280","ADDED","approved","HYDROMORPHONE HYDROCHLORIDE","20","MG","02561603"
"106561","11079","ADDED","approved","BETA-CAROTENE","2","MG","02562766"
"106563","27109","ADDED","approved","BEMPEDOIC ACID","180","MG","02562782"
"106534","20122","ADDED","approved","DASATINIB (DASATINIB MONOHYDRATE)","20","MG","02562464"
"106595","22816","ADDED","approved","EDOXABAN (EDOXABAN TOSYLATE MONOHYDRATE)","15","MG","02563142"
"106611","10259","ADDED","approved","CHLORPHENIRAMINE MALEATE","2","MG","02563312"
"106562","781","ADDED","approved","VITAMIN B12 (CYANOCOBALAMIN)","12","MCG","02562774"
"106583","20422","ADDED","approved","USTEKINUMAB","90","MG","02563002"
"106594","22838","ADDED","approved","PROPIVERINE HYDROCHLORIDE","5","MG","02563134"
"106561","331","ADDED","approved","ZINC (ZINC OXIDE)","15","MG","02562766"
"106567","12049","ADDED","approved","OCTINOXATE","7.5","%","02562820"
"106569","10258","ADDED","approved","PHENYLEPHRINE HYDROCHLORIDE","0.25","%","02562847"
"106607","10259","ADDED","approved","CHLORPHENIRAMINE MALEATE","1","MG","02563274"
"106561","309","ADDED","approved","IRON (FERROUS FUMARATE)","35","MG","02562766"
"106559","7469","ADDED","approved","TESTOSTERONE UNDECANOATE","150","MG","02562731"
"106607","270","ADDED","approved","ACETAMINOPHEN","160","MG","02563274"
"106554","233","ADDED","approved","LEVOCARNITINE","200","MG","02562685"
"106562","582","ADDED","approved","COPPER (CUPRIC OXIDE)","2","MG","02562774"
"106570","1756","ADDED","approved","LEUPROLIDE ACETATE","45","MG","02562855"
"106567","1970","ADDED","approved","HOMOSALATE","12","%","02562820"
"106547","22925","ADDED","approved","SEMAGLUTIDE","1.34","MG","02562618"
"106578","12048","ADDED","approved","OCTISALATE","5","%","02562952"
"106596","22816","ADDED","approved","EDOXABAN (EDOXABAN TOSYLATE MONOHYDRATE)","30","MG","02563150"
"106561","645","ADDED","approved","ASCORBIC ACID","120","MG","02562766"
"106562","11079","ADDED","approved","BETA-CAROTENE","2","MG","02562774"
"106562","5015","ADDED","approved","NICOTINAMIDE","20","MG","02562774"
"106587","22163","ADDED","approved","AFLIBERCEPT","2","MG","02563045"
"106562","11171","ADDED","approved","VITAMIN B2 (RIBOFLAVIN)","3.4","MG","02562774"
"106561","6487","ADDED","approved","MAGNESIUM (MAGNESIUM OXIDE)","50","MG","02562766"
"106572","13123","ADDED","approved","ROSUVASTATIN (ROSUVASTATIN CALCIUM)","10","MG","02562871"
"106521","11458","ADDED","approved","LATANOPROST","50","MCG","02562324"
"106561","4922","ADDED","approved","VITAMIN D3 (CHOLECALCIFEROL)","600","UNIT","02562766"
"106548","22925","ADDED","approved","SEMAGLUTIDE","2.68","MG","02562626"
"106578","12634","ADDED","approved","ENSULIZOLE","1.1","%","02562952"
"106575","22163","ADDED","approved","AFLIBERCEPT","2","MG","02562928"
"106581","20422","ADDED","approved","USTEKINUMAB","45","MG","02562987"
"106586","22163","ADDED","approved","AFLIBERCEPT","2","MG","02563037"
"106567","7289","ADDED","approved","ZINC OXIDE","6.5","%","02562820"
"106562","7218","ADDED","approved","IODINE (POTASSIUM IODIDE)","0.15","MG","02562774"
"106561","5000","ADDED","approved","D-PANTOTHENIC ACID (CALCIUM D-PANTOTHENATE)","6","MG","02562766"
"106592","22838","ADDED","approved","PROPIVERINE HYDROCHLORIDE","30","MG","02563118"
"106535","20122","ADDED","approved","DASATINIB (DASATINIB MONOHYDRATE)","50","MG","02562472"
"106538","20122","ADDED","approved","DASATINIB (DASATINIB MONOHYDRATE)","100","MG","02562502"
"106608","10247","ADDED","approved","DEXTROMETHORPHAN HYDROBROMIDE","5","MG","02563282"
"106561","4991","ADDED","approved","FOLIC ACID","1.1","MG","02562766"
"106561","11170","ADDED","approved","VITAMIN B1 (THIAMINE MONONITRATE)","3","MG","02562766"
"106607","10247","ADDED","approved","DEXTROMETHORPHAN HYDROBROMIDE","5","MG","02563274"
"106536","20122","ADDED","approved","DASATINIB (DASATINIB MONOHYDRATE)","70","MG","02562480"
