drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"99043","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.103","%","02500787"
"99048","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.02","%","02500825"
"99043","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.041","%","02500787"
"99015","6492","ADDED","approved","PSEUDOEPHEDRINE HYDROCHLORIDE","30","MG","02500477"
"12298","309","Changed","inactive","IRON (IRON GLUTARATE)",".5","MG","01901117"
"98949","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.0275","%","02499770"
"98998","9268","ADDED","approved","APOMORPHINE HYDROCHLORIDE","20","MG","02500280"
"98952","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.035","%","02499800"
"98944","11309","ADDED","approved","CEFTRIAXONE (CEFTRIAXONE SODIUM)","2000","MG","02499738"
"99061","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.0532","%","02500957"
"99021","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.05","%","02500531"
"99056","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02500906"
"97985","12477","ADDED","approved","TRAVOPROST","0.003","%","02489775"
"99012","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.152","%","02500442"
"98951","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.0275","%","02499797"
"98963","5325","ADDED","approved","LEVOTHYROXINE SODIUM","100","MCG","02499924"
"98946","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02499754"
"98961","9152","ADDED","approved","DOCUSATE SODIUM","50","MG","02499908"
"99022","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.105","%","02500558"
"98983","197","ADDED","active","BENZALKONIUM CHLORIDE","0.13","%","02500124"
"99050","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.025","%","02500841"
"99029","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02500620"
"99026","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02500590"
"99050","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.01","%","02500841"
"98981","13352","ADDED","approved","CINACALCET (CINACALCET HYDROCHLORIDE)","60","MG","02500108"
"98493","1970","ADDED","approved","HOMOSALATE","10","%","02494965"
"98927","11899","ADDED","approved","RIZATRIPTAN (RIZATRIPTAN BENZOATE)","5","MG","02499533"
"99002","197","ADDED","approved","BENZALKONIUM CHLORIDE","5","%","02500329"
"98982","13352","ADDED","approved","CINACALCET (CINACALCET HYDROCHLORIDE)","90","MG","02500116"
"98943","11309","ADDED","approved","CEFTRIAXONE (CEFTRIAXONE SODIUM)","1000","MG","02499711"
"98952","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.013","%","02499800"
"98992","1890","ADDED","approved","BUSPIRONE HYDROCHLORIDE","10","MG","02500213"
"99061","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.01995","%","02500957"
"99027","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02500604"
"98993","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.105","%","02500221"
"99037","9117","ADDED","approved","MORPHINE SULFATE","10","MG","02500728"
"98618","12049","ADDED","active","OCTINOXATE","7.5","%","02496291"
"98994","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.105","%","02500248"
"22943","4803","Changed","inactive","CALCIUM (CALCIUM CITRATE)","20","MG","01959840"
"99012","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.152","%","02500442"
"99048","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.033","%","02500825"
"98968","10021","ADDED","approved","CITRIC ACID","6","%","02499975"
"98618","7289","ADDED","active","ZINC OXIDE","9","%","02496291"
"99048","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.013","%","02500825"
"99043","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.062","%","02500787"
"99036","9117","ADDED","approved","MORPHINE SULFATE","2","MG","02500701"
"99015","270","ADDED","approved","ACETAMINOPHEN","325","MG","02500477"
"98987","13123","ADDED","approved","ROSUVASTATIN (ROSUVASTATIN CALCIUM)","40","MG","02500167"
"98980","13352","ADDED","approved","CINACALCET (CINACALCET HYDROCHLORIDE)","30","MG","02500094"
"98949","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.0275","%","02499770"
"98994","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.105","%","02500248"
"99018","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.1","%","02500507"
"99015","10247","ADDED","approved","DEXTROMETHORPHAN HYDROBROMIDE","15","MG","02500477"
"99033","13090","ADDED","approved","GEFITINIB","250","MG","02500663"
"98960","11956","ADDED","approved","OSELTAMIVIR (OSELTAMIVIR PHOSPHATE)","6","MG","02499894"
"98993","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.105","%","02500221"
"99058","2813","ADDED","approved","TRICLOSAN","0.3","%","02500930"
"98978","783","ADDED","approved","BENZETHONIUM CHLORIDE","0.15","%","02500078"
"99016","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02500485"
"98936","11907","ADDED","approved","TELMISARTAN","80","MG","02499630"
"99032","10225","ADDED","approved","LIDOCAINE HYDROCHLORIDE","20","MG","02500655"
"98985","13123","ADDED","approved","ROSUVASTATIN (ROSUVASTATIN CALCIUM)","10","MG","02500140"
"98965","21066","ADDED","approved","PRUCALOPRIDE (PRUCALOPRIDE SUCCINATE)","1","MG","02499940"
"99038","9117","ADDED","approved","MORPHINE SULFATE","15","MG","02500736"
"99002","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","5","%","02500329"
"98989","6492","ADDED","approved","PSEUDOEPHEDRINE HYDROCHLORIDE","30","MG","02500183"
"98999","9268","ADDED","approved","APOMORPHINE HYDROCHLORIDE","25","MG","02500299"
"99024","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02500574"
"99043","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.138","%","02500787"
"99026","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02500590"
"99007","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02500388"
"99029","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02500620"
"99022","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.105","%","02500558"
"98951","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.0275","%","02499797"
"98971","6404","ADDED","approved","BISMUTH SUBSALICYLATE","262","MG","02499991"
"99000","9268","ADDED","approved","APOMORPHINE HYDROCHLORIDE","30","MG","02500302"
"12305","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","01900625"
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
"99061","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.01995","%","02500957"
"98989","10224","ADDED","approved","DOXYLAMINE SUCCINATE","6.25","MG","02500183"
"99010","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.105","%","02500426"
"99025","11114","ADDED","approved","VALACYCLOVIR (VALACYCLOVIR HYDROCHLORIDE)","500","MG","02500582"
"98959","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02499886"
"99050","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.015","%","02500841"
"98972","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.3","%","02500000"
"98991","270","ADDED","approved","ACETAMINOPHEN","325","MG","02500205"
"98493","12048","ADDED","approved","OCTISALATE","5","%","02494965"
"99054","9152","ADDED","approved","DOCUSATE SODIUM","100","MG","02500922"
"98991","10258","ADDED","approved","PHENYLEPHRINE HYDROCHLORIDE","5","MG","02500205"
"99034","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.025","%","02500671"
"98950","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.036","%","02499789"
"98791","783","ADDED","active","BENZETHONIUM CHLORIDE","0.15","%","02498138"
"98990","774","ADDED","approved","CHLOROXYLENOL","0.5","%","02500191"
"98957","10021","ADDED","approved","CITRIC ACID","4.5","%","02499851"
"99050","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.034","%","02500841"
"99009","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02500418"
"98964","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02499932"
"99031","10225","ADDED","approved","LIDOCAINE HYDROCHLORIDE","10","MG","02500647"
"98947","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02499762"
"98967","7555","ADDED","approved","HALOBETASOL PROPIONATE","0.01","%","02499967"
"98974","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.1","%","02500027"
"98493","2280","ADDED","approved","OCTOCRYLENE","10","%","02494965"
"99051","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.25","%","02500868"
"98961","5190","ADDED","approved","SENNOSIDES","8.6","MG","02499908"
"98962","5325","ADDED","approved","LEVOTHYROXINE SODIUM","40","MCG","02499916"
"99055","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.136","%","02500892"
"98988","13353","ADDED","approved","ALENDRONIC ACID (ALENDRONATE SODIUM)","70","MG","02500175"
"98952","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.013","%","02499800"
"98309","20447","ADDED","approved","BEMOTRIZINOL","3","%","02493128"
"99061","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.0399","%","02500957"
"98952","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.026","%","02499800"
"99044","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.025","%","02500779"
