drug_code,mp_code,mp_formal_name,mp_fr_description,changes
15107,02050013,APO-DOXEPIN (doxepin (doxepin hydrochloride) 50 mg oral capsule) AA PHARMA INC,APO-DOXEPIN (doxépine (chlorhydrate de doxépine) 50 mg capsule orale) AA PHARMA INC,"Health_Canada_product_name: ""DOXEPIN"" -> ""APO-DOXEPIN""
mp_formal_name: ""DOXEPIN (doxepin (doxepin hydrochloride) 50 mg oral capsule) AA PHARMA INC"" -> ""A̲P̲O̲-̲DOXEPIN (doxepin (doxepin hydrochloride) 50 mg oral capsule) AA PHARMA INC""
mp_fr_description: ""DOXEPIN (doxépine (chlorhydrate de doxépine) 50 mg capsule orale) AA PHARMA INC"" -> ""A̲P̲O̲-̲DOXEPIN (doxépine (chlorhydrate de doxépine) 50 mg capsule orale) AA PHARMA INC""
mp_status_effective_time: ""20200724"" -> ""20250827"""
15108,02050021,APO-DOXEPIN (doxepin (doxepin hydrochloride) 75 mg oral capsule) APOTEX INC,APO-DOXEPIN (doxépine (chlorhydrate de doxépine) 75 mg capsule orale) APOTEX INC,"Health_Canada_product_name: ""DOXEPIN"" -> ""APO-DOXEPIN""
mp_formal_name: ""DOXEPIN (doxepin (doxepin hydrochloride) 75 mg oral capsule) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲DOXEPIN (doxepin (doxepin hydrochloride) 75 mg oral capsule) AP̲O̲T̲E̲X̲ INC""
mp_fr_description: ""DOXEPIN (doxépine (chlorhydrate de doxépine) 75 mg capsule orale) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲DOXEPIN (doxépine (chlorhydrate de doxépine) 75 mg capsule orale) AP̲O̲T̲E̲X̲ INC""
mp_status_effective_time: ""20200724"" -> ""20250827"""
15118,02049996,APO-DOXEPIN (doxepin (doxepin hydrochloride) 10 mg oral capsule) APOTEX INC,APO-DOXEPIN (doxépine (chlorhydrate de doxépine) 10 mg capsule orale) APOTEX INC,"Health_Canada_product_name: ""DOXEPIN"" -> ""APO-DOXEPIN""
mp_formal_name: ""DOXEPIN (doxepin (doxepin hydrochloride) 10 mg oral capsule) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲DOXEPIN (doxepin (doxepin hydrochloride) 10 mg oral capsule) AP̲O̲T̲E̲X̲ INC""
mp_fr_description: ""DOXEPIN (doxépine (chlorhydrate de doxépine) 10 mg capsule orale) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲DOXEPIN (doxépine (chlorhydrate de doxépine) 10 mg capsule orale) AP̲O̲T̲E̲X̲ INC""
mp_status_effective_time: ""20200724"" -> ""20250827"""
18208,02131471,VIROBEX-P (chloroxylenol 0.6 % cutaneous liquid) GERMIPHENE CORPORATION,"VIROBEX-P (chloroxylénol 0,6 % liquide cutané) GERMIPHENE CORPORATION",ADDED
18310,02161060,CALCIUM-45 0.25-4.5 (calcium chloride 7.45 g per bottle powder for concentrate for solution for haemodialysis) VANTIVE ULC,"CALCIUM-45 0.25-4.5 (chlorure de calcium 7,45 g par bouteille poudre pour solution à diluer pour solution pour hémodialyse) VANTIVE ULC",ADDED
18321,02160986,CALCIUM-45 0.5-4.5 (calcium chloride 14.9 g per bottle powder for concentrate for solution for haemodialysis) VANTIVE ULC,"CALCIUM-45 0.5-4.5 (chlorure de calcium 14,9 g par bouteille poudre pour solution à diluer pour solution pour hémodialyse) VANTIVE ULC",ADDED
19442,02139545,"POTASSIUM PHOSPHATES INJECTION, USP (potassium phosphate dibasic 236 mg per mL and potassium phosphate monobasic 224 mg per mL solution for injection) FRESENIUS KABI CANADA LTD","POTASSIUM PHOSPHATES INJECTION, USP (phosphate de potassium dibasique 236 mg par mL et phosphate de potassium monobasique 224 mg par mL solution injectable) FRESENIUS KABI CANADA LTD",ADDED
19449,02091453,DEQUADIN ORAL PAINT (dequalinium chloride 0.5 % oromucosal solution) PHARMASCIENCE INC,"DEQUADIN ORAL PAINT (chlorure de déqualinium 0,5 % solution buccale) PHARMASCIENCE INC",DELETED
19933,02216140,PMS-LITHIUM CARBONATE - CAP 300MG (lithium carbonate 300 mg oral capsule) PHARMASCIENCE INC,PMS-LITHIUM CARBONATE - CAP 300MG (carbonate de lithium 300 mg capsule orale) PHARMASCIENCE INC,DELETED
20112,02219301,MAGNESIUM-45 0.5-4.5 (magnesium chloride 20.5 g per bottle powder for concentrate for solution for haemodialysis) VANTIVE ULC,"MAGNESIUM-45 0.5-4.5 (chlorure de magnésium 20,5 g par bouteille poudre pour solution à diluer pour solution pour hémodialyse) VANTIVE ULC",ADDED
20187,02172569,DOM-METOPROLOL-B TAB 100MG (metoprolol tartrate 100 mg oral tablet) DOMINION PHARMACAL,DOM-METOPROLOL-B TAB 100MG (tartrate de métoprolol 100 mg comprimé oral) DOMINION PHARMACAL,"mp_status_effective_time: ""20170803"" -> ""20250530"""
20188,02172550,DOM-METOPROLOL-B - TAB 50MG (metoprolol tartrate 50 mg oral tablet) DOMINION PHARMACAL,DOM-METOPROLOL-B - TAB 50MG (tartrate de métoprolol 50 mg comprimé oral) DOMINION PHARMACAL,"mp_status_effective_time: ""20170803"" -> ""20250530"""
23260,01964968,PMS-DEXAMETHASONE (dexamethasone 0.75 mg oral tablet) PHARMASCIENCE INC,"PMS-DEXAMETHASONE (dexaméthasone 0,75 mg comprimé oral) PHARMASCIENCE INC",DELETED
30739,02125145,DOM-NYSTATIN SUSPENSION (nystatin 100000 unit per mL oral suspension) DOMINION PHARMACAL,DOM-NYSTATIN SUSPENSION (nystatine 100000 unité par mL suspension orale) DOMINION PHARMACAL,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19980805"" -> ""20250530"""
31360,02139529,"SODIUM ACETATE INJECTION, USP (sodium acetate 328 mg per mL solution for injection) FRESENIUS KABI CANADA LTD","SODIUM ACETATE INJECTION, USP (acétate de sodium 328 mg par mL solution injectable) FRESENIUS KABI CANADA LTD",ADDED
35083,02181746,SODIUM ACETATE INJECTION USP (sodium (sodium acetate) 4 mmol per mL solution for injection 50 mL vial) OMEGA LABORATORIES LIMITED,SODIUM ACETATE INJECTION USP (sodium (acétate de sodium) 4 mmol par mL solution injectable 50 mL fiole) OMEGA LABORATORIES LIMITED,ADDED
38260,00703486,PMS-LACTULOSE SYR 667MG/ML (lactulose 667 mg per mL oral solution) PHARMASCIENCE INC,PMS-LACTULOSE SYR 667MG/ML (lactulose 667 mg par mL solution orale) PHARMASCIENCE INC,DELETED
41477,00373435,DETTOL (chloroxylenol 4.8 % cutaneous solution) RB HEALTH (CANADA) INC.,"DETTOL (chloroxylénol 4,8 % solution pour application cutanée) RB HEALTH (CANADA) INC.",ADDED
42944,02194465,DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (doxorubicin hydrochloride 50 mg per vial powder for solution for injection) PFIZER CANADA ULC,DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (chlorhydrate de doxorubicine 50 mg par fiole poudre pour solution injectable) PFIZER CANADA ULC,ADDED
42945,02194473,DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (doxorubicin hydrochloride 150 mg per vial powder for solution for injection) PFIZER CANADA ULC,DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (chlorhydrate de doxorubicine 150 mg par fiole poudre pour solution injectable) PFIZER CANADA ULC,ADDED
43155,02215187,CAVERJECT STERILE POWDER - PWS 23.2MCG/VIAL (alprostadil 20 mcg per vial powder for solution for injection) PFIZER CANADA ULC,CAVERJECT STERILE POWDER - PWS 23.2MCG/VIAL (alprostadil 20 mcg par fiole poudre pour solution injectable) PFIZER CANADA ULC,ADDED
43371,02223562,PMS-METFORMIN - TAB 500MG (metformin hydrochloride 500 mg oral tablet) PHARMASCIENCE INC,PMS-METFORMIN - TAB 500MG (chlorhydrate de metformine 500 mg comprimé oral) PHARMASCIENCE INC,DELETED
48977,02230245,PMS-AMOXICILLIN (amoxicillin (amoxicillin trihydrate) 125 mg per 5 mL oral suspension) PHARMASCIENCE INC,PMS-AMOXICILLIN (amoxicilline (trihydrate d'amoxicilline) 125 mg par 5 mL suspension orale) PHARMASCIENCE INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20021004"" -> ""20250421"""
50105,02230844,POLYSPORIN ANTIBIOTIC CREAM (gramicidin 0.25 mg per g and polymyxin B (polymyxin B sulfate) 10000 unit per g cutaneous cream) KENVUE CANADA INC.,"POLYSPORIN ANTIBIOTIC CREAM (gramicidine 0,25 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g crème cutanée) KENVUE CANADA INC.","mp_formal_name: ""POLYSPORIN ANTIBIOTIC CREAM (gramicidin 0.25 mg per g and polymyxin B (polymyxin B sulfate) 10000 unit per g cutaneous cream) J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""POLYSPORIN ANTIBIOTIC CREAM (gramicidin 0.25 mg per g and polymyxin B (polymyxin B sulfate) 10000 unit per g cutaneous cream) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲""
mp_fr_description: ""POLYSPORIN ANTIBIOTIC CREAM (gramicidine 0,25 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g crème cutanée) J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""POLYSPORIN ANTIBIOTIC CREAM (gramicidine 0,25 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g crème cutanée) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
50443,02231136,PMS-IPRATROPIUM (ipratropium bromide 250 mcg per mL nebulizer solution 20 mL bottle) PHARMASCIENCE INC,PMS-IPRATROPIUM (bromure d'ipratropium 250 mcg par mL solution pour inhalation par nébuliseur 20 mL bouteille) PHARMASCIENCE INC,DELETED
51348,02231895,METHYLPREDNISOLONE SODIUM SUCCINATE FOR INJECTION (methylprednisolone (methylprednisolone sodium succinate) 500 mg per vial powder for solution for injection) TEVA CANADA LIMITED,METHYLPREDNISOLONE SODIUM SUCCINATE FOR INJECTION (méthylprednisolone (succinate sodique de méthylprednisolone) 500 mg par fiole poudre pour solution injectable) TEVA CANADA LIMITED,"mp_status_effective_time: ""20211117"" -> ""20250731"""
51742,02232297,CHILDREN'S ADVIL (ibuprofen 100 mg per 5 mL oral suspension) HALEON CANADA ULC,CHILDREN'S ADVIL (ibuprofène 100 mg par 5 mL suspension orale) HALEON CANADA ULC,"mp_formal_name: ""CHILDREN'S ADVIL (ibuprofen 100 mg per 5 mL oral suspension) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""CHILDREN'S ADVIL (ibuprofen 100 mg per 5 mL oral suspension) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC""
mp_fr_description: ""CHILDREN'S ADVIL (ibuprofène 100 mg par 5 mL suspension orale) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""CHILDREN'S ADVIL (ibuprofène 100 mg par 5 mL suspension orale) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
60545,02237226,POLYSPORIN TRIPLE ANTIBIOTIC OINTMENT (bacitracin (bacitracin zinc) 500 unit per g and gramicidin 0.25 mg per g and polymyxin B (polymyxin B sulfate) 10000 unit per g cutaneous ointment) KENVUE CANADA INC.,"POLYSPORIN TRIPLE ANTIBIOTIC OINTMENT (bacitracine (bacitracine de zinc) 500 unité par g et gramicidine 0,25 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g pommade cutanée) KENVUE CANADA INC.","mp_formal_name: ""POLYSPORIN TRIPLE ANTIBIOTIC OINTMENT (bacitracin (bacitracin zinc) 500 unit per g and gramicidin 0.25 mg per g and polymyxin B (polymyxin B sulfate) 10000 unit per g cutaneous ointment) J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""POLYSPORIN TRIPLE ANTIBIOTIC OINTMENT (bacitracin (bacitracin zinc) 500 unit per g and gramicidin 0.25 mg per g and polymyxin B (polymyxin B sulfate) 10000 unit per g cutaneous ointment) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲""
mp_fr_description: ""POLYSPORIN TRIPLE ANTIBIOTIC OINTMENT (bacitracine (bacitracine de zinc) 500 unité par g et gramicidine 0,25 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g pommade cutanée) J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""POLYSPORIN TRIPLE ANTIBIOTIC OINTMENT (bacitracine (bacitracine de zinc) 500 unité par g et gramicidine 0,25 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g pommade cutanée) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
60546,02237227,POLYSPORIN ANTIBIOTIC OINTMENT (bacitracin (bacitracin zinc) 500 unit per g and polymyxin B (polymyxin B sulfate) 10000 unit per g cutaneous ointment) KENVUE CANADA INC.,POLYSPORIN ANTIBIOTIC OINTMENT (bacitracine (bacitracine de zinc) 500 unité par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g pommade cutanée) KENVUE CANADA INC.,"mp_formal_name: ""POLYSPORIN ANTIBIOTIC OINTMENT (bacitracin (bacitracin zinc) 500 unit per g and polymyxin B (polymyxin B sulfate) 10000 unit per g cutaneous ointment) J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""POLYSPORIN ANTIBIOTIC OINTMENT (bacitracin (bacitracin zinc) 500 unit per g and polymyxin B (polymyxin B sulfate) 10000 unit per g cutaneous ointment) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲""
mp_fr_description: ""POLYSPORIN ANTIBIOTIC OINTMENT (bacitracine (bacitracine de zinc) 500 unité par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g pommade cutanée) J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""POLYSPORIN ANTIBIOTIC OINTMENT (bacitracine (bacitracine de zinc) 500 unité par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g pommade cutanée) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
61431,02238047,DOM-PINDOLOL (pindolol 15 mg oral tablet) DOMINION PHARMACAL,DOM-PINDOLOL (pindolol 15 mg comprimé oral) DOMINION PHARMACAL,"mp_status_effective_time: ""20170803"" -> ""20250530"""
61804,02238389,CAELYX (doxorubicin hydrochloride 20 mg per 10 mL suspension for injection vial) BAXTER CORPORATION,CAELYX (chlorhydrate de doxorubicine 20 mg par 10 mL suspension injectable fiole) BAXTER CORPORATION,ADDED
62206,02238770,DOM-TIMOLOL (timolol (timolol maleate) 0.25 % ophthalmic drops) DOMINION PHARMACAL,"DOM-TIMOLOL (timolol (maléate de timolol) 0,25 % gouttes ophtalmiques) DOMINION PHARMACAL","mp_status_effective_time: ""20170803"" -> ""20250530"""
62207,02238771,DOM-TIMOLOL (timolol (timolol maleate) 0.5 % ophthalmic drops) DOMINION PHARMACAL,"DOM-TIMOLOL (timolol (maléate de timolol) 0,5 % gouttes ophtalmiques) DOMINION PHARMACAL","mp_status_effective_time: ""20170803"" -> ""20250530"""
62616,02239160,ZINCOFAX EXTRA STRENGTH (white petrolatum 47 % and zinc oxide 40 % cutaneous ointment) KNIGHT THERAPEUTICS INC.,ZINCOFAX EXTRA STRENGTH (pétrolatum blanc 47 % et oxyde de zinc 40 % pommade cutanée) KNIGHT THERAPEUTICS INC.,"mp_formal_name: ""ZINCOFAX EXTRA STRENGTH (white petrolatum 47 % and zinc oxide 40 % cutaneous ointment) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""ZINCOFAX EXTRA STRENGTH (white petrolatum 47 % and zinc oxide 40 % cutaneous ointment) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲.""
mp_fr_description: ""ZINCOFAX EXTRA STRENGTH (pétrolatum blanc 47 % et oxyde de zinc 40 % pommade cutanée) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""ZINCOFAX EXTRA STRENGTH (pétrolatum blanc 47 % et oxyde de zinc 40 % pommade cutanée) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
62617,02239162,ZINCOFAX (white petrolatum 69 % and zinc oxide 15 % cutaneous ointment) KNIGHT THERAPEUTICS INC.,ZINCOFAX (pétrolatum blanc 69 % et oxyde de zinc 15 % pommade cutanée) KNIGHT THERAPEUTICS INC.,"mp_formal_name: ""ZINCOFAX (white petrolatum 69 % and zinc oxide 15 % cutaneous ointment) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""ZINCOFAX (white petrolatum 69 % and zinc oxide 15 % cutaneous ointment) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲.""
mp_fr_description: ""ZINCOFAX (pétrolatum blanc 69 % et oxyde de zinc 15 % pommade cutanée) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""ZINCOFAX (pétrolatum blanc 69 % et oxyde de zinc 15 % pommade cutanée) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
62658,02239201,POLYSPORIN PLUS PAIN RELIEF (gramicidin 0.25 mg per g and lidocaine hydrochloride 50 mg per g and polymyxin B (polymyxin B sulfate) 10000 unit per g cutaneous cream) KENVUE CANADA INC.,"POLYSPORIN PLUS PAIN RELIEF (gramicidine 0,25 mg par g et chlorhydrate de lidocaïne 50 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g crème cutanée) KENVUE CANADA INC.","mp_formal_name: ""POLYSPORIN PLUS PAIN RELIEF (gramicidin 0.25 mg per g and lidocaine hydrochloride 50 mg per g and polymyxin B (polymyxin B sulfate) 10000 unit per g cutaneous cream) J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""POLYSPORIN PLUS PAIN RELIEF (gramicidin 0.25 mg per g and lidocaine hydrochloride 50 mg per g and polymyxin B (polymyxin B sulfate) 10000 unit per g cutaneous cream) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲""
mp_fr_description: ""POLYSPORIN PLUS PAIN RELIEF (gramicidine 0,25 mg par g et chlorhydrate de lidocaïne 50 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g crème cutanée) J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""POLYSPORIN PLUS PAIN RELIEF (gramicidine 0,25 mg par g et chlorhydrate de lidocaïne 50 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g crème cutanée) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
