ntp_code,ntp_formal_name,ntp_en_description,ntp_fr_description,ntp_status,ntp_status_effective_time,ntp_type
"9000075","diazepam 5 mg oral tablet","NA","NA","Active","19741231","NA"
"9001714","dicyclomine hydrochloride 10 mg oral capsule","NA","NA","Active","19741231","NA"
"9009390","ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet","NA","NA","Active","19741231","NA"
"9000074","colchicine 0.6 mg oral tablet","NA","NA","Active","19741231","NA"
"9001715","dimenhydrinate 50 mg suppository","NA","NA","Active","19741231","NA"
"9012369","asparaginase 10000 unit per vial powder for solution for injection","NA","NA","Active","19741231","NA"
"9009393","ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet with lactose oral tablet","NA","NA","Active","19741231","NA"
"9001723","silver sulfadiazine 1 % cutaneous cream","NA","NA","Active","19741231","NA"
"9001719","miconazole nitrate 2 % cutaneous cream","NA","NA","Active","19741231","NA"
"9000080","nitrofurantoin 50 mg oral tablet","NA","NA","Active","19741231","NA"
"faae735fdb03b4f20fbe3d63ef149ea5","thioguanine 40 mg oral tablet","NA","NA","Active","19741231","NA"
"9000078","levothyroxine sodium 150 mcg oral tablet","NA","NA","Active","19741231","NA"
"9001673","imipramine hydrochloride 25 mg oral tablet","NA","NA","Active","19751231","NA"
"9000087","carbidopa 25 mg and levodopa 250 mg oral tablet","NA","NA","Active","19751231","NA"
"9001674","imipramine hydrochloride 50 mg oral tablet","NA","NA","Active","19751231","NA"
"9001731","clomipramine hydrochloride 10 mg oral tablet","NA","NA","Active","19751231","NA"
"9000090","spironolactone 100 mg oral tablet","NA","NA","Active","19751231","NA"
"9001745","tolbutamide 500 mg oral tablet","NA","NA","Active","19751231","NA"
"9000086","betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream","NA","NA","Active","19751231","NA"
"9000089","folic acid 25 mg oral tablet","NA","NA","Active","19751231","NA"
"9000085","acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 8 mg oral tablet","NA","NA","Active","19751231","NA"
"9001733","cloxacillin (cloxacillin sodium) 500 mg oral capsule","NA","NA","Active","19751231","NA"
"9001732","cloxacillin (cloxacillin sodium) 250 mg oral capsule","NA","NA","Active","19751231","NA"
"9001728","acetaminophen 500 mg oral tablet","NA","NA","Active","19751231","NA"
"9009378","ethinyl estradiol 20 mcg and norethindrone acetate 1 mg oral tablet","NA","NA","Active","19751231","NA"
"9000084","acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 30 mg oral tablet","NA","NA","Active","19751231","NA"
"9003784","docusate sodium 50 mg and sennosides 8.6 mg oral tablet","NA","NA","Active","19751231","NA"
"9002457","doxepin (doxepin hydrochloride) 100 mg oral capsule","NA","NA","Active","19751231","NA"
"9000083","acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 15 mg oral tablet","NA","NA","Active","19751231","NA"
"624fd3df9b001682f340ac7969e98fc2","halothane 99.99 % inhalation solution","NA","NA","Active","19751231","NA"
"9009379","ethinyl estradiol 20 mcg and norethindrone acetate 1 mg oral tablet with lactose oral tablet","NA","NA","Active","19751231","NA"
"9000091","betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment","NA","NA","Active","19761231","NA"
"9001770","perphenazine 2 mg oral tablet","NA","NA","Active","19761231","NA"
"9009389","ethinyl estradiol 30 mcg and norethindrone acetate 1.5 mg oral tablet with lactose oral tablet","NA","NA","Active","19761231","NA"
"9001767","periciazine 10 mg per mL oral drops","NA","NA","Active","19761231","NA"
"9009614","furosemide 20 mg oral tablet","NA","NA","Active","19761231","NA"
"9001672","imipramine hydrochloride 10 mg oral tablet","NA","NA","Active","19761231","NA"
"9001771","perphenazine 4 mg oral tablet","NA","NA","Active","19761231","NA"
"9008378","chlorthalidone 50 mg oral tablet","NA","NA","Active","19761231","NA"
"b62dd66898cd75e80f67b49be5568657","hyoscine butylbromide 20 mg per 1 mL solution for injection ampoule","NA","NA","Active","19761231","NA"
"9009619","furosemide 40 mg oral tablet","NA","NA","Active","19761231","NA"
"9001764","methyldopa 250 mg oral tablet","NA","NA","Active","19761231","NA"
"9001769","perphenazine 16 mg oral tablet","NA","NA","Active","19761231","NA"
"9001772","perphenazine 8 mg oral tablet","NA","NA","Active","19761231","NA"
"9001758","hyoscine butylbromide 10 mg oral tablet","NA","NA","Active","19761231","NA"
"9001768","periciazine 20 mg oral capsule","NA","NA","Active","19761231","NA"
"9000098","clonazepam 2 mg oral tablet","NA","NA","Active","19771231","NA"
"9000094","acetaminophen 325 mg and oxycodone hydrochloride 5 mg oral tablet","NA","NA","Active","19771231","NA"
"9001795","rifampin 150 mg oral capsule","NA","NA","Active","19771231","NA"
"9001793","primidone 125 mg oral tablet","NA","NA","Active","19771231","NA"
"9001785","fluphenazine hydrochloride 1 mg oral tablet","NA","NA","Active","19771231","NA"
"9000100","metoprolol tartrate 100 mg oral tablet","NA","NA","Active","19771231","NA"
"9000096","cephalexin 250 mg oral tablet","NA","NA","Active","19771231","NA"
"9000099","dexamethasone 0.1 % ophthalmic drops","NA","NA","Active","19771231","NA"
"9001794","primidone 250 mg oral tablet","NA","NA","Active","19771231","NA"
"9001787","fluphenazine hydrochloride 2 mg oral tablet","NA","NA","Active","19771231","NA"
"9000095","betamethasone (betamethasone dipropionate) 0.05 % lotion","NA","NA","Active","19771231","NA"
"9001778","chlorpropamide 100 mg oral tablet","NA","NA","Active","19771231","NA"
"9001775","benserazide (benserazide hydrochloride) 25 mg and levodopa 100 mg oral capsule","NA","NA","Active","19771231","NA"
"9000101","metoprolol tartrate 50 mg oral tablet","NA","NA","Active","19771231","NA"
"9001788","fluphenazine hydrochloride 5 mg oral tablet","NA","NA","Active","19771231","NA"
"9001796","rifampin 300 mg oral capsule","NA","NA","Active","19771231","NA"
"9000097","clonazepam 0.5 mg oral tablet","NA","NA","Active","19771231","NA"
"9001776","benserazide (benserazide hydrochloride) 50 mg and levodopa 200 mg oral capsule","NA","NA","Active","19771231","NA"
"9012598","alcohol anhydrous 100 % NA","NA","NA","Active","19781231","NA"
"9000104","baclofen 10 mg oral tablet","NA","NA","Active","19781231","NA"
"9001814","miconazole nitrate 2 % vaginal cream","NA","NA","Active","19781231","NA"
"9000111","morphine sulfate 15 mg per 1 mL solution for injection ampoule","NA","NA","Active","19781231","NA"
"9011416","pindolol 5 mg oral tablet","NA","NA","Active","19781231","NA"
"9000103","acetaminophen 300 mg and codeine phosphate 60 mg oral tablet","NA","NA","Active","19781231","NA"
"9011415","pindolol 15 mg oral tablet","NA","NA","Active","19781231","NA"
"9000299","morphine sulfate 10 mg per 1 mL solution for injection ampoule","NA","NA","Active","19781231","NA"
"9000112","prednisone 1 mg oral tablet","NA","NA","Active","19781231","NA"
"9001799","acetylsalicylic acid 975 mg gastro-resistant tablet","NA","NA","Active","19781231","NA"
"9011414","pindolol 10 mg oral tablet","NA","NA","Active","19781231","NA"
"9000105","benztropine mesylate 2 mg oral tablet","NA","NA","Active","19781231","NA"
"9000108","diazepam 10 mg oral tablet","NA","NA","Active","19781231","NA"
"9006541","valproic acid (sodium valproate) 250 mg per 5 mL oral solution","NA","NA","Active","19781231","NA"
"9001813","methyldopa 500 mg oral tablet","NA","NA","Active","19781231","NA"
"9006199","codeine phosphate 10 mg per 5 mL oral solution","NA","NA","Active","19781231","NA"
"9000107","codeine phosphate 30 mg per 1 mL solution for injection ampoule","NA","NA","Active","19781231","NA"
"9001823","tretinoin 0.05 % cutaneous gel","NA","NA","Active","19781231","NA"
"9000109","folic acid 5 mg oral tablet","NA","NA","Active","19781231","NA"
"9000134","nystatin 25000 unit per g vaginal cream","NA","NA","Active","19791231","NA"
"9000131","metronidazole 500 mg oral capsule","NA","NA","Active","19791231","NA"
"9007164","amoxicillin 500 mg oral capsule","NA","NA","Active","19791231","NA"
"9001852","metronidazole 500 mg and nystatin 100000 unit pessary","NA","NA","Active","19791231","NA"
"9000135","oxazepam 10 mg oral tablet","NA","NA","Active","19791231","NA"
"9000123","calcitriol 0.25 mcg oral capsule","NA","NA","Active","19791231","NA"
"9001847","guaifenesin 100 mg per 5 mL syrup","NA","NA","Active","19791231","NA"
"9000124","calcitriol 0.5 mcg oral capsule","NA","NA","Active","19791231","NA"
"9001859","phenylephrine hydrochloride 2.5 % ophthalmic drops","NA","NA","Active","19791231","NA"
"9007158","amoxicillin 250 mg oral capsule","NA","NA","Active","19791231","NA"
"9012744","nicotinamide 100 mg per mL solution for injection 10 mL vial","NA","NA","Active","19791231","NA"
"9012687","nicotinic acid 100 mg per mL solution for injection 30 mL vial","NA","NA","Active","19791231","NA"
"9000138","sulfamethoxazole 100 mg and trimethoprim 20 mg oral tablet","NA","NA","Active","19791231","NA"
"9001832","dextromethorphan hydrobromide 15 mg per 5 mL syrup","NA","NA","Active","19791231","NA"
"9000127","cephalexin 500 mg oral capsule","NA","NA","Active","19791231","NA"
"9000136","oxazepam 15 mg oral tablet","NA","NA","Active","19791231","NA"
"9000133","nystatin 100000 unit per g cutaneous ointment","NA","NA","Active","19791231","NA"
"9000120","betamethasone (betamethasone valerate) 0.05 % cutaneous ointment","NA","NA","Active","19791231","NA"
"9000114","amitriptyline hydrochloride 75 mg oral tablet","NA","NA","Active","19791231","NA"
"9000140","sulfamethoxazole 800 mg and trimethoprim 160 mg oral tablet","NA","NA","Active","19791231","NA"
"9007154","amoxicillin 125 mg per 5 mL oral suspension","NA","NA","Active","19791231","NA"
"9000137","oxazepam 30 mg oral tablet","NA","NA","Active","19791231","NA"
"9001833","dextromethorphan hydrobromide 3 mg per mL syrup","NA","NA","Active","19791231","NA"
"9000132","nystatin 100000 unit per g cutaneous cream","NA","NA","Active","19791231","NA"
"9000128","diazepam 2 mg oral tablet","NA","NA","Active","19791231","NA"
"9000141","timolol (timolol maleate) 0.5 % ophthalmic drops","NA","NA","Active","19791231","NA"
"9000163","betamethasone (betamethasone valerate) 0.1 % cutaneous cream","NA","NA","Active","19791231","NA"
"9007160","amoxicillin 250 mg per 5 mL oral suspension","NA","NA","Active","19791231","NA"
"9000143","triamcinolone acetonide 0.1 % cutaneous cream","NA","NA","Active","19791231","NA"
"9000121","betamethasone (betamethasone valerate) 0.1 % lotion","NA","NA","Active","19791231","NA"
"9000126","cephalexin 250 mg oral capsule","NA","NA","Active","19791231","NA"
"9000139","sulfamethoxazole 400 mg and trimethoprim 80 mg oral tablet","NA","NA","Active","19791231","NA"
"9000119","betamethasone (betamethasone valerate) 0.05 % cutaneous cream","NA","NA","Active","19791231","NA"
"9000130","lithium carbonate 150 mg oral capsule","NA","NA","Active","19791231","NA"
"9001863","theophylline 80 mg per 15 mL oral solution","NA","NA","Active","19791231","NA"
"9001866","methyldopa 125 mg oral tablet","NA","NA","Active","19800402","NA"
"9001867","benzalkonium chloride 0.1 % cutaneous liquid","NA","NA","Active","19801104","NA"
"9000151","indomethacin 25 mg oral capsule","NA","NA","Active","19801231","NA"
"9001895","pizotifen (pizotifen malate) 1 mg oral tablet","NA","NA","Active","19801231","NA"
"9000150","haloperidol 1 mg oral tablet","NA","NA","Active","19801231","NA"
"9000146","diclofenac sodium 50 mg gastro-resistant tablet","NA","NA","Active","19801231","NA"
"9000149","haloperidol 0.5 mg oral tablet","NA","NA","Active","19801231","NA"
"9000157","temazepam 15 mg oral capsule","NA","NA","Active","19801231","NA"
"9001882","diphenhydramine hydrochloride 50 mg oral capsule","NA","NA","Active","19801231","NA"
"9000144","carbidopa 25 mg and levodopa 100 mg oral tablet","NA","NA","Active","19801231","NA"
"9010664","minoxidil 2.5 mg oral tablet","NA","NA","Active","19801231","NA"
"9000156","propranolol hydrochloride 80 mg oral tablet","NA","NA","Active","19801231","NA"
"9001892","nitrazepam 10 mg oral tablet","NA","NA","Active","19801231","NA"
"24f0bd6081a14b9b7044bfdd5d1d91d2","fluorescein (fluorescein sodium) 10 % solution for injection 5 mL vial","NA","NA","Active","19801231","NA"
"9012697","cloxacillin (cloxacillin sodium) 125 mg per 5 mL granules for oral solution","NA","NA","Active","19801231","NA"
"9001893","nitrazepam 5 mg oral tablet","NA","NA","Active","19801231","NA"
"9001869","alfacalcidol 0.25 mcg oral capsule","NA","NA","Active","19801231","NA"
"9000158","temazepam 30 mg oral capsule","NA","NA","Active","19801231","NA"
"9000152","indomethacin 50 mg oral capsule","NA","NA","Active","19801231","NA"
"9000154","propranolol hydrochloride 10 mg oral tablet","NA","NA","Active","19801231","NA"
"9001870","alfacalcidol 1 mcg oral capsule","NA","NA","Active","19801231","NA"
"9009394","ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet","NA","NA","Active","19801231","NA"
"9000153","oxycodone hydrochloride 10 mg oral tablet","NA","NA","Active","19801231","NA"
"9010663","minoxidil 10 mg oral tablet","NA","NA","Active","19801231","NA"
"9000155","propranolol hydrochloride 40 mg oral tablet","NA","NA","Active","19801231","NA"
"9001299","epinephrine 0.3 mg per 0.3 mL solution for injection 0.3 mL syringe","NA","NA","Active","19801231","NA"
"9001477","diazepam 10 mg per 2 mL solution for injection ampoule","NA","NA","Active","19801231","NA"
