drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"102240","12048","ADDED","active","OCTISALATE","4.5","%","02533405"
"102714","20430","ADDED","approved","DESVENLAFAXINE","50","MG","02538415"
"102652","11854","ADDED","approved","SILDENAFIL (SILDENAFIL CITRATE)","100","MG","02537737"
"102648","6436","ADDED","approved","HYDRALAZINE HYDROCHLORIDE","20","MG","02537699"
"99610","20661","ADDED","active","ELTROMBOPAG (ELTROMBOPAG OLAMINE)","50","MG","02506769"
"102698","23849","ADDED","approved","MAGNESIUM OXYBATE","0.096","G","02538237"
"102613","13585","ADDED","approved","ESCITALOPRAM (ESCITALOPRAM OXALATE)","15","MG","02537419"
"102242","7289","ADDED","active","ZINC OXIDE","5","%","02533421"
"102240","7289","ADDED","active","ZINC OXIDE","5","%","02533405"
"102210","10147","ADDED","active","METFORMIN HYDROCHLORIDE","850","MG","02533073"
"102686","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02538113"
"102661","13057","ADDED","approved","TIOTROPIUM (TIOTROPIUM BROMIDE MONOHYDRATE)","18","MCG","02537850"
"102496","22549","ADDED","approved","DAPAGLIFLOZIN","5","MG","02536153"
"102608","20280","ADDED","approved","HYDROMORPHONE HYDROCHLORIDE","1","MG","02537362"
"102673","1960","ADDED","approved","INDAPAMIDE","0.625","MG","02537990"
"102673","232","ADDED","approved","PERINDOPRIL ERBUMINE","2","MG","02537990"
"102647","23838","ADDED","approved","SETMELANOTIDE (SETMELANOTIDE ACETATE)","10","MG","02537745"
"102602","11168","ADDED","approved","SERTRALINE (SERTRALINE HYDROCHLORIDE)","100","MG","02537281"
"102701","22274","ADDED","approved","TOFACITINIB (TOFACITINIB CITRATE)","10","MG","02538261"
"102694","781","ADDED","approved","VITAMIN B12","1000","MCG","02538199"
"102242","12048","ADDED","active","OCTISALATE","4.5","%","02533421"
"102651","11854","ADDED","approved","SILDENAFIL (SILDENAFIL CITRATE)","50","MG","02537729"
"102653","21466","ADDED","approved","PIRFENIDONE","267","MG","02537753"
"102659","7942","ADDED","approved","CETIRIZINE HYDROCHLORIDE","10","MG","02537842"
"102684","22238","ADDED","approved","POMALIDOMIDE","4","MG","02538091"
"102699","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.32","%","02538245"
"102698","15411","ADDED","approved","SODIUM OXYBATE","0.04","G","02538237"
"102696","1925","ADDED","approved","TRIMEBUTINE MALEATE","200","MG","02538210"
"12305","331","Changed","inactive","ZINC (ZINC GLUTARATE)",".5","MG","01900625"
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
"102710","11320","ADDED","approved","CARBOPROST (CARBOPROST TROMETHAMINE)","250","MCG","02538377"
"102612","13585","ADDED","approved","ESCITALOPRAM (ESCITALOPRAM OXALATE)","5","MG","02537400"
"102656","11213","ADDED","approved","DORZOLAMIDE (DORZOLAMIDE HYDROCHLORIDE)","20","MG","02537796"
"102679","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.99","%","02538032"
"102658","7942","ADDED","approved","CETIRIZINE HYDROCHLORIDE","5","MG","02537834"
"102211","22549","ADDED","active","DAPAGLIFLOZIN","5","MG","02533081"
"102320","2232","ADDED","active","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.864","%","02534266"
"102693","22541","ADDED","approved","APREMILAST","30","MG","02538180"
"102320","2218","ADDED","active","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","1.728","%","02534266"
"102211","10147","ADDED","active","METFORMIN HYDROCHLORIDE","1000","MG","02533081"
"102654","21466","ADDED","approved","PIRFENIDONE","801","MG","02537761"
"102617","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","250","MG","02537451"
"102679","197","ADDED","approved","BENZALKONIUM CHLORIDE","2.2","%","02538032"
"102600","11168","ADDED","approved","SERTRALINE (SERTRALINE HYDROCHLORIDE)","50","MG","02537265"
"102599","11168","ADDED","approved","SERTRALINE (SERTRALINE HYDROCHLORIDE)","25","MG","02537249"
"102715","20430","ADDED","approved","DESVENLAFAXINE","100","MG","02538423"
"102698","23850","ADDED","approved","POTASSIUM OXYBATE","0.13","G","02538237"
"102683","22238","ADDED","approved","POMALIDOMIDE","3","MG","02538083"
"102674","232","ADDED","approved","PERINDOPRIL ERBUMINE","4","MG","02538008"
"102674","1960","ADDED","approved","INDAPAMIDE","1.25","MG","02538008"
