drug_code,pharm_form_code,pharmaceutical_form,status,drug_identification_number
"92156","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","ADDED","02437279"
"97095","118","POWDER FOR SUSPENSION, EXTENDED-RELEASE","REMOVED","02480425"
"72576","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","ADDED","02248239"
"99320","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","ADDED","02503751"
"101563","134","SOLUTION","ADDED","02526549"
"101287","85","TABLET","ADDED","02523817"
"99722","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","ADDED","02507846"
"90546","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","ADDED","02420872"
"101034","85","TABLET","ADDED","02521113"
"67797","118","POWDER FOR SUSPENSION, EXTENDED-RELEASE","REMOVED","02243856"
"101554","134","SOLUTION","ADDED","02526441"
"101032","85","TABLET","ADDED","02521091"
"93433","118","POWDER FOR SUSPENSION, EXTENDED-RELEASE","REMOVED","02448610"
"81618","150","TABLET (IMMEDIATE RELEASE)","ADDED","02330458"
"62792","118","POWDER FOR SUSPENSION, EXTENDED-RELEASE","REMOVED","02239323"
"91439","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","ADDED","02429977"
"101035","85","TABLET","ADDED","02521121"
"101576","134","SOLUTION","ADDED","02526697"
"101557","85","TABLET","ADDED","02526484"
"81618","85","TABLET","REMOVED","02330458"
"72577","118","POWDER FOR SUSPENSION, EXTENDED-RELEASE","REMOVED","02248240"
"78377","118","POWDER FOR SUSPENSION, EXTENDED-RELEASE","REMOVED","02298465"
"101567","5","CAPSULE","ADDED","02526581"
"101562","98","SPRAY","ADDED","02526530"
"101583","134","SOLUTION","ADDED","02526778"
"101573","5","CAPSULE","ADDED","02526662"
"101563","98","SPRAY","ADDED","02526549"
"74091","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","ADDED","02255723"
"75428","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","ADDED","02268892"
"95052","118","POWDER FOR SUSPENSION, EXTENDED-RELEASE","REMOVED","02462699"
"10318","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","ADDED","00836273"
"101566","5","CAPSULE","ADDED","02526573"
"99321","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","ADDED","02503778"
"101548","85","TABLET","ADDED","02526387"
"63320","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","ADDED","02239833"
"101549","85","TABLET","ADDED","02526395"
"101539","134","SOLUTION","ADDED","02526271"
"101541","134","SOLUTION","ADDED","02526301"
"73384","118","POWDER FOR SUSPENSION, EXTENDED-RELEASE","REMOVED","02248999"
"101537","134","SOLUTION","ADDED","02526255"
