ntp_code,ntp_formal_name,ntp_fr_description,changes
9015370,brexucabtagene autoleucel 100000000 cells per bag suspension for injection,bréxucabtagène autoleucel 100000000 cellules par sac suspension injectable,ADDED
9004599,chloroxylenol 0.6 % cutaneous solution,"chloroxylénol 0,6 % solution pour application cutanée",ADDED
9003875,benzethonium chloride 0.2 % cutaneous liquid,"chlorure de benzéthonium 0,2 % liquide cutané",ADDED
9004469,benzalkonium chloride 0.1 % cutaneous solution,"chlorure de benzalkonium 0,1 % solution pour application cutanée",ADDED
9005356,sodium bicarbonate 1250 g per cartridge powder for concentrate for solution for haemodialysis,bicarbonate de sodium 1250 g par cartouche poudre pour solution à diluer pour solution pour hémodialyse,ADDED
9001725,sodium bicarbonate 84 mg per mL solution for injection,bicarbonate de sodium 84 mg par mL solution injectable,ADDED
9012639,nadroparin calcium 11400 unit per 0.6 mL solution for injection syringe,"nadroparine calcique 11400 unité par 0,6 mL solution injectable seringue","ntp_status_effective_time: ""20251008"" -> ""20260521"""
9009386,ethinyl estradiol 30 mcg and levonorgestrel 50 mcg oral tablet with ethinyl estradiol 40 mcg and levonorgestrel 750 mcg oral tablet with ethinyl estradiol 30 mcg and levonorgestrel 125 mcg oral tablet,éthinylestradiol 30 mcg et lévonorgestrel 50 mcg comprimé oral avec éthinylestradiol 40 mcg et lévonorgestrel 750 mcg comprimé oral avec éthinylestradiol 30 mcg et lévonorgestrel 125 mcg comprimé oral,DELETED
9013271,calcium chloride 14.9 g per bottle powder for concentrate for solution for haemodialysis,"chlorure de calcium 14,9 g par bouteille poudre pour solution à diluer pour solution pour hémodialyse",ADDED
9014983,raxtozinameran 10 mcg per 0.3 mL suspension for injection 0.3 mL vial,"raxtozinaméran 10 mcg par 0,3 mL suspension injectable 0,3 mL fiole",DELETED
9014652,potassium chloride 40 meq per 100 mL solution for injection,chlorure de potassium 40 meq par 100 mL solution injectable,ADDED
9014987,raxtozinameran 3 mcg per 0.2 mL suspension for injection 2 mL vial,"raxtozinaméran 3 mcg par 0,2 mL suspension injectable 2 mL fiole",DELETED
65320b04118360c0fe433daf4e6e8736,mosunetuzumab 30 mg per 30 mL solution for injection vial,mosunétuzumab 30 mg par 30 mL solution injectable fiole,ADDED
2641c5945cd09c8dd9439e86f81fe302,lanadelumab 300 mg per 2 mL solution for injection pen,lanadélumab 300 mg par 2 mL solution injectable stylo,ADDED
9015380,pembrolizumab 792 mg per 4.8 mL solution for injection vial,"pembrolizumab 792 mg par 4,8 mL solution injectable fiole",ADDED
9013086,doxorubicin hydrochloride 20 mg per 10 mL solution for injection vial,chlorhydrate de doxorubicine 20 mg par 10 mL solution injectable fiole,ADDED
0dc04a021dde0bbca53249fefa74da97,testosterone undecanoate 158 mg oral capsule,undécanoate de testostérone 158 mg capsule orale,ADDED
fe99cad0d9bace5b26b41ce35a9822cf,sevabertinib 10 mg oral tablet,sévabertinib 10 mg comprimé oral,ADDED
96125b3922a813addc8cf7922c2d17c9,testosterone undecanoate 237 mg oral capsule,undécanoate de testostérone 237 mg capsule orale,ADDED
9013085,doxorubicin hydrochloride 2 mg per mL solution for injection 100 mL vial,chlorhydrate de doxorubicine 2 mg par mL solution injectable 100 mL fiole,ADDED
9014894,lidocaine (lidocaine hydrochloride) 0.8 % cutaneous gel,"lidocaïne (chlorhydrate de lidocaïne) 0,8 % gel cutané","ntp_status_effective_time: ""20180305"" -> ""20210217"""
9012845,miconazole nitrate 1200 mg pessary with miconazole nitrate 2 % cutaneous cream,nitrate de miconazole 1200 mg ovule avec nitrate de miconazole 2 % crème cutanée,DELETED
5d68cf17af7d161beef5a082b11dcba9,octreotide (octreotide acetate) 10 mg per vial powder for prolonged-release suspension for injection,octréotide (acétate d'octréotide) 10 mg par fiole poudre pour suspension injectable à libération prolongée,ADDED
9015036,magnesium chloride 20.5 g per bottle powder for concentrate for solution for haemodialysis,"chlorure de magnésium 20,5 g par bouteille poudre pour solution à diluer pour solution pour hémodialyse",ADDED
9004208,paclitaxel 100 mg per vial powder for suspension for injection,paclitaxel 100 mg par fiole poudre pour suspension injectable,ADDED
9013032,alprostadil 20 mcg per vial powder for solution for injection,alprostadil 20 mcg par fiole poudre pour solution injectable,ADDED
9012642,nadroparin calcium 19000 unit per 1 mL solution for injection syringe,nadroparine calcique 19000 unité par 1 mL solution injectable seringue,"ntp_status_effective_time: ""20251008"" -> ""20260521"""
4cfb2f08e66644a03cf0d2be3b382801,ethinyl estradiol 30 mcg and levonorgestrel 50 mcg oral tablet with ethinyl estradiol 30 mcg and levonorgestrel 125 mcg oral tablet with ethinyl estradiol 40 mcg and levonorgestrel 750 mcg oral tablet,éthinylestradiol 30 mcg et lévonorgestrel 50 mcg comprimé oral avec éthinylestradiol 30 mcg et lévonorgestrel 125 mcg comprimé oral avec éthinylestradiol 40 mcg et lévonorgestrel 750 mcg comprimé oral,ADDED
9004611,sodium bicarbonate 650 g per cartridge powder for concentrate for solution for haemodialysis,bicarbonate de sodium 650 g par cartouche poudre pour solution à diluer pour solution pour hémodialyse,ADDED
9015186,carmustine 100 mg per 1 mL solution for injection vial,carmustine 100 mg par 1 mL solution injectable fiole,DELETED
9014307,doxorubicin hydrochloride 2 mg per mL suspension for injection,chlorhydrate de doxorubicine 2 mg par mL suspension injectable,ADDED
9013936,sodium (sodium acetate) 4 mmol per mL solution for injection 50 mL vial,sodium (acétate de sodium) 4 mmol par mL solution injectable 50 mL fiole,ADDED
9013084,doxorubicin hydrochloride 10 mg per 5 mL solution for injection vial,chlorhydrate de doxorubicine 10 mg par 5 mL solution injectable fiole,ADDED
9015369,axicabtagene ciloleucel 200000000 cells per bag suspension for injection,axicabtagène ciloleucel 200000000 cellules par sac suspension injectable,ADDED
dd3d33d81e0797b073f0ec416ac67bb9,chloroprocaine hydrochloride 10 mg per mL solution for injection,chlorhydrate de chloroprocaïne 10 mg par mL solution injectable,ADDED
9015371,brexucabtagene autoleucel 200000000 cells per bag suspension for injection,bréxucabtagène autoleucel 200000000 cellules par sac suspension injectable,ADDED
9014986,raxtozinameran 30 mcg per 0.3 mL suspension for injection 1.8 mL vial,"raxtozinaméran 30 mcg par 0,3 mL suspension injectable 1,8 mL fiole",DELETED
9002030,potassium phosphate dibasic 236 mg per mL and potassium phosphate monobasic 224 mg per mL solution for injection,phosphate de potassium dibasique 236 mg par mL et phosphate de potassium monobasique 224 mg par mL solution injectable,ADDED
9006134,chloroxylenol 1 % cutaneous solution,chloroxylénol 1 % solution pour application cutanée,ADDED
aeb6036f47b1eb310441406838f4cfec,octreotide (octreotide acetate) 30 mg per vial powder for prolonged-release suspension for injection,octréotide (acétate d'octréotide) 30 mg par fiole poudre pour suspension injectable à libération prolongée,ADDED
9014303,benzalkonium chloride 0.15 % cutaneous solution,"chlorure de benzalkonium 0,15 % solution pour application cutanée",ADDED
9013425,chloroxylenol 4.8 % cutaneous solution,"chloroxylénol 4,8 % solution pour application cutanée",ADDED
9014936,andusomeran 0.1 mg per mL dispersion for injection 2.5 mL vial,"andusoméran 0,1 mg par mL dispersion injectable 2,5 mL fiole",DELETED
50da3814b17544ae7602758e36b5d554,mosunetuzumab 1 mg per 1 mL solution for injection vial,mosunétuzumab 1 mg par 1 mL solution injectable fiole,ADDED
9004093,triclosan 0.3 % cutaneous solution,"triclosan 0,3 % solution pour application cutanée",ADDED
9003310,alprostadil 1000 mcg urethral stick,alprostadil 1000 mcg bâton pour usage urétral,"ntp_status_effective_time: ""20250509"" -> ""20260520"""
9013088,doxorubicin hydrochloride 50 mg per 25 mL solution for injection vial,chlorhydrate de doxorubicine 50 mg par 25 mL solution injectable fiole,ADDED
9013892,paclitaxel 100 mg per 16.7 mL solution for injection vial,"paclitaxel 100 mg par 16,7 mL solution injectable fiole",ADDED
9014802,cytarabine 100 mg and daunorubicin 44 mg powder for solution for injection,cytarabine 100 mg et daunorubicine 44 mg poudre pour solution injectable,ADDED
9014984,raxtozinameran 10 mcg per 0.3 mL suspension for injection 1.8 mL vial,"raxtozinaméran 10 mcg par 0,3 mL suspension injectable 1,8 mL fiole",DELETED
c46cb6787aaeb9b23fb88b23cfa26d54,ethinyl estradiol 10 mcg oral tablet with ethinyl estradiol 10 mcg and norethindrone acetate 1 mg oral tablet with lactose oral tablet,éthinylestradiol 10 mcg comprimé oral avec éthinylestradiol 10 mcg et acétate de noréthindrone 1 mg comprimé oral avec lactose comprimé oral,ADDED
9003311,alprostadil 250 mcg urethral stick,alprostadil 250 mcg bâton pour usage urétral,"ntp_status_effective_time: ""20250509"" -> ""20260520"""
9014560,triclosan 0.4 % NA,"triclosan 0,4 % NA",ADDED
9003312,alprostadil 500 mcg urethral stick,alprostadil 500 mcg bâton pour usage urétral,"ntp_status_effective_time: ""20250509"" -> ""20260520"""
9015379,pembrolizumab 396 mg per 2.4 mL solution for injection vial,"pembrolizumab 396 mg par 2,4 mL solution injectable fiole",ADDED
9012645,nadroparin calcium 5700 unit per 0.6 mL solution for injection syringe,"nadroparine calcique 5700 unité par 0,6 mL solution injectable seringue","ntp_status_effective_time: ""20251008"" -> ""20260521"""
9003170,hypromellose 3 mg per mL ophthalmic drops,hypromellose 3 mg par mL gouttes ophtalmiques,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19971017"" -> ""20190426"""
2423255e26b809adec3e00662e4c90b8,guselkumab 100 mg per 1 mL solution for injection pen,guselkumab 100 mg par 1 mL solution injectable stylo,ADDED
9014651,potassium chloride 20 meq per 100 mL solution for injection,chlorure de potassium 20 meq par 100 mL solution injectable,ADDED
9012844,miconazole nitrate 100 mg pessary with miconazole nitrate 2 % cutaneous cream,nitrate de miconazole 100 mg ovule avec nitrate de miconazole 2 % crème cutanée,DELETED
9015384,tisagenlecleucel 600000000 cells suspension for injection,tisagenlecleucel 600000000 cellules suspension injectable,ADDED
9014531,sodium bicarbonate 900 g per bag powder for concentrate for solution for haemodialysis,bicarbonate de sodium 900 g par sac poudre pour solution à diluer pour solution pour hémodialyse,ADDED
9014832,magnesium chloride 5.15 g per vial powder for concentrate for solution for haemodialysis,"chlorure de magnésium 5,15 g par fiole poudre pour solution à diluer pour solution pour hémodialyse",ADDED
9002321,potassium chloride 251.6 g per l solution for haemodialysis,"chlorure de potassium 251,6 g par l solution pour hémodialyse",ADDED
9000380,diclofenac sodium 0.1 % ophthalmic drops,"diclofénac sodique 0,1 % gouttes ophtalmiques","ntp_status_effective_time: ""19911231"" -> ""20150901"""
006a78e5187148b15e1516308379a1d9,ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet with lactose oral tablet,"éthinylestradiol 35 mcg et noréthindrone 0,5 mg comprimé oral avec éthinylestradiol 35 mcg et noréthindrone 1 mg comprimé oral avec lactose comprimé oral",ADDED
9006409,benzoyl peroxide 5 % and salicylic acid 2 % NA,peroxyde de benzoyle 5 % et acide salicylique 2 % NA,ADDED
9015374,lisocabtagene maraleucel 120000000 cells suspension for injection,lisocabtagène maraleucel 120000000 cellules suspension injectable,ADDED
9001234,duloxetine (duloxetine hydrochloride) 30 mg gastro-resistant capsule,duloxétine (chlorhydrate de duloxétine) 30 mg capsule gastrorésistante,"ntp_status_effective_time: ""20080118"" -> ""20160502"""
9014530,sodium bicarbonate 650 g per bag powder for concentrate for solution for haemodialysis,bicarbonate de sodium 650 g par sac poudre pour solution à diluer pour solution pour hémodialyse,ADDED
9013927,phosphorus (potassium phosphate dibasic and potassium phosphate monobasic) 30 mmol per 10 mL and potassium (potassium phosphate dibasic and potassium phosphate monobasic) 44 mmol per 10 mL solution for injection vial,phosphore (phosphate de potassium dibasique et phosphate de potassium monobasique) 30 mmol par 10 mL et potassium (phosphate de potassium dibasique et phosphate de potassium monobasique) 44 mmol par 10 mL solution injectable fiole,ADDED
9012906,benzethonium chloride 0.2 % cutaneous cream,"chlorure de benzéthonium 0,2 % crème cutanée",ADDED
9015330,"ciprofloxacin (ciprofloxacin, ciprofloxacin hydrochloride) 500 mg prolonged-release oral tablet","ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 500 mg comprimé oral à libération prolongée",DELETED
9009395,ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet,"éthinylestradiol 35 mcg et noréthindrone 1 mg comprimé oral avec éthinylestradiol 35 mcg et noréthindrone 0,5 mg comprimé oral",DELETED
9015187,carmustine 300 mg per 3 mL solution for injection vial,carmustine 300 mg par 3 mL solution injectable fiole,DELETED
9012644,nadroparin calcium 3800 unit per 0.4 mL solution for injection syringe,"nadroparine calcique 3800 unité par 0,4 mL solution injectable seringue","ntp_status_effective_time: ""20251008"" -> ""20260521"""
9014968,coagulation factor ii (human) 1520 unit per vial and coagulation factor IX human 1000 unit per vial and coagulation factor vii (human) 960 unit per vial and coagulation factor x (human) 1200 unit per vial and protein c 1240 unit per vial and protein s 1280 unit per vial NA,facteur II de coagulation humain 1520 unité par fiole et facteur IX de coagulation humain 1000 unité par fiole et facteur VII de coagulation humain 960 unité par fiole et facteur X de coagulation humain 1200 unité par fiole et protéine c 1240 unité par fiole et protéine s 1280 unité par fiole NA,ADDED
31fd222a8882d6b0fccdb8a88e13778f,testosterone undecanoate 198 mg oral capsule,undécanoate de testostérone 198 mg capsule orale,ADDED
9002902,sodium acetate 328 mg per mL solution for injection,acétate de sodium 328 mg par mL solution injectable,ADDED
9014665,fibrinogen human 400 mg per 5 mL and thrombin human 2500 unit per 5 mL cutaneous solution,fibrinogène humaine 400 mg par 5 mL et thrombine humaine 2500 unité par 5 mL solution pour application cutanée,ADDED
9005208,calcium chloride 7.45 g per vial powder for concentrate for solution for haemodialysis,"chlorure de calcium 7,45 g par fiole poudre pour solution à diluer pour solution pour hémodialyse",ADDED
384f0d6055993294141c75f107432257,octreotide (octreotide acetate) 20 mg per vial powder for prolonged-release suspension for injection,octréotide (acétate d'octréotide) 20 mg par fiole poudre pour suspension injectable à libération prolongée,ADDED
9014891,fibrinogen human 80 mg per 1 mL and thrombin human 500 unit per 1 mL cutaneous solution,fibrinogène humaine 80 mg par 1 mL et thrombine humaine 500 unité par 1 mL solution pour application cutanée,ADDED
9012640,nadroparin calcium 15200 unit per 0.8 mL solution for injection syringe,"nadroparine calcique 15200 unité par 0,8 mL solution injectable seringue","ntp_status_effective_time: ""20251008"" -> ""20260521"""
9001867,benzalkonium chloride 0.1 % cutaneous liquid,"chlorure de benzalkonium 0,1 % liquide cutané",ADDED
9013253,acetaminophen 250 mg and dextromethorphan hydrobromide 10 mg and guaifenesin 100 mg and pseudoephedrine hydrochloride 30 mg oral capsule with acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and doxylamine succinate 6.25 mg and pseudoephedrine hydrochloride 30 mg oral capsule,"acétaminophène 250 mg et bromhydrate de dextrométhorphane 10 mg et guaïfénésine 100 mg et chlorhydrate de pseudoéphédrine 30 mg capsule orale avec acétaminophène 325 mg et bromhydrate de dextrométhorphane 15 mg et succinate de doxylamine 6,25 mg et chlorhydrate de pseudoéphédrine 30 mg capsule orale",DELETED
9014486,chloroxylenol 1 % cutaneous gel,chloroxylénol 1 % gel cutané,ADDED
9004094,benzalkonium chloride 0.15 % cutaneous liquid,"chlorure de benzalkonium 0,15 % liquide cutané",ADDED
9014985,raxtozinameran 30 mcg per 0.3 mL suspension for injection 0.3 mL vial,"raxtozinaméran 30 mcg par 0,3 mL suspension injectable 0,3 mL fiole",DELETED
9012646,nadroparin calcium 9500 unit per 1 mL solution for injection syringe,nadroparine calcique 9500 unité par 1 mL solution injectable seringue,"ntp_status_effective_time: ""20251008"" -> ""20260521"""
9001523,potassium chloride 149 mg per mL solution for injection,chlorure de potassium 149 mg par mL solution injectable,ADDED
9005800,benzalkonium chloride 0.13 % lotion,"chlorure de benzalkonium 0,13 % lotion",ADDED
9014139,potassium chloride 200 meq per 100 mL solution for injection,chlorure de potassium 200 meq par 100 mL solution injectable,ADDED
9001235,duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule,duloxétine (chlorhydrate de duloxétine) 60 mg capsule gastrorésistante,"ntp_status_effective_time: ""20080118"" -> ""20160502"""
9005024,benzalkonium chloride 0.13 % cutaneous spray,"chlorure de benzalkonium 0,13 % vaporisation cutanée",ADDED
9014969,coagulation factor ii (human) 1600 unit and coagulation factor IX human 1240 unit and coagulation factor vii (human) 1000 unit and coagulation factor x (human) 2040 unit and protein c 1640 unit and protein s 1360 unit powder for solution for injection,facteur II de coagulation humain 1600 unité et facteur IX de coagulation humain 1240 unité et facteur VII de coagulation humain 1000 unité et facteur X de coagulation humain 2040 unité et protéine c 1640 unité et protéine s 1360 unité poudre pour solution injectable,ADDED
9014785,potassium chloride 7.55 g per vial powder for concentrate for solution for haemodialysis,"chlorure de potassium 7,55 g par fiole poudre pour solution à diluer pour solution pour hémodialyse",ADDED
9002180,chloroxylenol 0.6 % cutaneous liquid,"chloroxylénol 0,6 % liquide cutané",ADDED
9012643,nadroparin calcium 2850 unit per 0.3 mL solution for injection syringe,"nadroparine calcique 2850 unité par 0,3 mL solution injectable seringue","ntp_status_effective_time: ""20251008"" -> ""20260521"""
9004407,benzethonium chloride 0.3 % wipe,"chlorure de benzéthonium 0,3 % lingette",ADDED
9014085,chloroxylenol 0.5 % NA,"chloroxylénol 0,5 % NA",ADDED
9014970,coagulation factor ii (human) 760 unit per vial and coagulation factor IX human 500 unit per vial and coagulation factor vii (human) 480 unit per vial and coagulation factor x (human) 600 unit per vial and protein c 620 unit per vial and protein s 640 unit per vial NA,facteur II de coagulation humain 760 unité par fiole et facteur IX de coagulation humain 500 unité par fiole et facteur VII de coagulation humain 480 unité par fiole et facteur X de coagulation humain 600 unité par fiole et protéine c 620 unité par fiole et protéine s 640 unité par fiole NA,ADDED
9013943,benzalkonium chloride 0.13 % NA,"chlorure de benzalkonium 0,13 % NA",ADDED
9001515,lidocaine hydrochloride 20 mg per mL cutaneous gel,chlorhydrate de lidocaïne 20 mg par mL gel cutané,ADDED
9005343,sodium bicarbonate 720 g per cartridge powder for concentrate for solution for haemodialysis,bicarbonate de sodium 720 g par cartouche poudre pour solution à diluer pour solution pour hémodialyse,ADDED
9015408,tolnaftate 1 w/w cutaneous cream,tolnaftate 1 p/p crème cutanée,ADDED
9003565,chloroxylenol 1 % cutaneous liquid,chloroxylénol 1 % liquide cutané,ADDED
891e4f6d17e9b5cf64d4effa2e0f5608,ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet,"éthinylestradiol 35 mcg et noréthindrone 0,5 mg comprimé oral avec éthinylestradiol 35 mcg et noréthindrone 1 mg comprimé oral",ADDED
9004334,benzalkonium chloride 0.13 % cutaneous solution,"chlorure de benzalkonium 0,13 % solution pour application cutanée",ADDED
9015329,"ciprofloxacin (ciprofloxacin, ciprofloxacin hydrochloride) 1000 mg prolonged-release oral tablet","ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 1000 mg comprimé oral à libération prolongée",DELETED
9002392,triclosan 0.3 % cutaneous liquid,"triclosan 0,3 % liquide cutané",ADDED
9012846,miconazole nitrate 400 mg pessary with miconazole nitrate 2 % cutaneous cream,nitrate de miconazole 400 mg ovule avec nitrate de miconazole 2 % crème cutanée,DELETED
9013289,ethinyl estradiol 30 mcg and levonorgestrel 150 mcg oral tablet with ethinyl estradiol 10 mcg oral tablet,éthinylestradiol 30 mcg et lévonorgestrel 150 mcg comprimé oral avec éthinylestradiol 10 mcg comprimé oral,DELETED
5ac911fc0e8f86e010000dc8a72b8613,ethinyl estradiol 30 mcg and levonorgestrel 50 mcg oral tablet with ethinyl estradiol 30 mcg and levonorgestrel 125 mcg oral tablet with ethinyl estradiol 40 mcg and levonorgestrel 750 mcg oral tablet with lactose oral tablet,éthinylestradiol 30 mcg et lévonorgestrel 50 mcg comprimé oral avec éthinylestradiol 30 mcg et lévonorgestrel 125 mcg comprimé oral avec éthinylestradiol 40 mcg et lévonorgestrel 750 mcg comprimé oral avec lactose comprimé oral,ADDED
4d8907f624bae071f0cea3c056661af9,miconazole nitrate 2 % cutaneous cream with miconazole nitrate 1200 mg pessary,nitrate de miconazole 2 % crème cutanée avec nitrate de miconazole 1200 mg ovule,ADDED
9003810,alcohol anhydrous 61 % and chlorhexidine gluconate 1 % lotion,alcool anhydre 61 % et gluconate de chlorhexidine 1 % lotion,ADDED
