mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
"01934791","ROBAXISAL C 1/2 (acide acétylsalicylique 325 mg et phosphate de codéine 32,4 mg et méthocarbamol 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","acide acétylsalicylique 325 mg et phosphate de codéine 32,4 mg et méthocarbamol 400 mg comprimé oral","acide acétylsalicylique et codéine et méthocarbamol","mp_fr_description: ""ROBAXISAL C 1/2 (acide acétylsalicylique 325 mg et phosphate de codéine 32,4 mg et méthocarbamol 400 mg comprimé oral) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ROBAXISAL C 1/2 (acide acétylsalicylique 325 mg et phosphate de codéine 32,4 mg et méthocarbamol 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"01946897","PMS-DEXAMETHASONE ELIXIR (dexaméthasone 0,5 mg par 5 mL solution orale) PHARMASCIENCE INC","dexaméthasone 0,5 mg par 5 mL solution orale","dexaméthasone (base)","mp_fr_description: ""PMS DEXAMETHASONE ELIXIR 0.5MG/5ML (dexaméthasone 0,5 mg par 5 mL solution orale) PHARMASCIENCE INC"" -> ""PMS-DEXAMETHASONE ELIXIR (dexaméthasone 0,5 mg par 5 mL solution orale) PHARMASCIENCE INC"""
"02026805","ROBAXACET (acétaminophène 325 mg et méthocarbamol 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","acétaminophène 325 mg et méthocarbamol 400 mg comprimé oral","acétaminophène et méthocarbamol","mp_fr_description: ""ROBAXACET (acétaminophène 325 mg et méthocarbamol 400 mg comprimé oral) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ROBAXACET (acétaminophène 325 mg et méthocarbamol 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"02044013","ROBITUSSIN CHILDREN'S COUGH AND COLD (bromhydrate de dextrométhorphane 7,5 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","bromhydrate de dextrométhorphane 7,5 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL sirop","dextrométhorphane et pseudoéphédrine","mp_fr_description: ""ROBITUSSIN CHILDREN'S COUGH AND COLD (bromhydrate de dextrométhorphane 7,5 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL sirop) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ROBITUSSIN CHILDREN'S COUGH AND COLD (bromhydrate de dextrométhorphane 7,5 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"02182963","APO-METHOTREXATE (méthotrexate 2,5 mg comprimé oral) APOTEX INC","méthotrexate 2,5 mg comprimé oral","méthotrexate","DELETED"
"02221861","ANANDRON (nilutamide 50 mg comprimé oral) CHEPLAPHARM ARZNEIMITTEL GMBH","nilutamide 50 mg comprimé oral","nilutamide","mp_fr_description: ""ANANDRON (nilutamide 50 mg comprimé oral) SANOFI-AVENTIS CANADA INC"" -> ""ANANDRON (nilutamide 50 mg comprimé oral) CHEPLAPHARM ARZNEIMITTEL GMBH"""
"02222132","REGULAR STRENGTH NO ODOUR CREAM (salicylate de trolamine 13,3 % crème cutanée) CHURCH & DWIGHT CANADA CORP","salicylate de trolamine 13,3 % crème cutanée","salicylate de trolamine","DELETED"
"02229873","APO-ACETAMINOPHEN CAPLETS (acétaminophène 325 mg comprimé oral) APOTEX INC","acétaminophène 325 mg comprimé oral","acétaminophène","mp_fr_description: ""APO-ACETAMINOPHEN CAPLETS 325MG (acétaminophène 325 mg comprimé oral) APOTEX INC"" -> ""APO-ACETAMINOPHEN CAPLETS (acétaminophène 325 mg comprimé oral) APOTEX INC"""
"02230737","LOSEC 10 MG (oméprazole (oméprazole magnésium) 10 mg comprimé gastrorésistant) ASTRAZENECA CANADA INC","oméprazole (oméprazole magnésium) 10 mg comprimé gastrorésistant","oméprazole","DELETED"
"02230949","ROBAXISAL EXTRA STRENGTH (acide acétylsalicylique 500 mg et méthocarbamol 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","acide acétylsalicylique 500 mg et méthocarbamol 400 mg comprimé oral","acide acétylsalicylique et méthocarbamol","mp_fr_description: ""ROBAXISAL EXTRA STRENGTH (acide acétylsalicylique 500 mg et méthocarbamol 400 mg comprimé oral) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ROBAXISAL EXTRA STRENGTH (acide acétylsalicylique 500 mg et méthocarbamol 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"02231176","ROBAXACET EXTRA STRENGTH (acétaminophène 500 mg et méthocarbamol 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","acétaminophène 500 mg et méthocarbamol 400 mg comprimé oral","acétaminophène et méthocarbamol","mp_fr_description: ""ROBAXACET EXTRA STRENGTH (acétaminophène 500 mg et méthocarbamol 400 mg comprimé oral) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ROBAXACET EXTRA STRENGTH (acétaminophène 500 mg et méthocarbamol 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"02231542","PMS-CARBAMAZEPINE (carbamazépine 100 mg comprimé à croquer) PHARMASCIENCE INC","carbamazépine 100 mg comprimé à croquer","carbamazépine","DELETED"
"02240000","TRELSTAR (triptoréline (pamoate de triptoréline) 3,75 mg par fiole poudre pour suspension injectable à libération prolongée) KNIGHT THERAPEUTICS INC.","triptoréline (pamoate de triptoréline) 3,75 mg par fiole poudre pour suspension injectable à libération prolongée","triptoréline","mp_fr_description: ""TRELSTAR (triptoréline (pamoate de triptoréline) 3,75 mg par fiole poudre pour suspension injectable à libération prolongée) ALLERGAN PHARMA CO."" -> ""TRELSTAR (triptoréline (pamoate de triptoréline) 3,75 mg par fiole poudre pour suspension injectable à libération prolongée) KNIGHT THERAPEUTICS INC."""
"02240530","FLEXACRÈME EXTRA-STRENGTH (salicylate de trolamine 15 % crème cutanée) PHARMASCIENCE INC","salicylate de trolamine 15 % crème cutanée","salicylate de trolamine","DELETED"
"02243856","TRELSTAR (triptoréline (pamoate de triptoréline) 11,25 mg par fiole poudre pour suspension injectable à libération prolongée) KNIGHT THERAPEUTICS INC.","triptoréline (pamoate de triptoréline) 11,25 mg par fiole poudre pour suspension injectable à libération prolongée","triptoréline","mp_fr_description: ""TRELSTAR (triptoréline (pamoate de triptoréline) 11,25 mg par fiole poudre pour suspension injectable à libération prolongée) ALLERGAN PHARMA CO."" -> ""TRELSTAR (triptoréline (pamoate de triptoréline) 11,25 mg par fiole poudre pour suspension injectable à libération prolongée) KNIGHT THERAPEUTICS INC."""
"02243969","DIMETAPP DM COUGH & COLD (maléate de bromphéniramine 2 mg par 5 mL et bromhydrate de dextrométhorphane 10 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","maléate de bromphéniramine 2 mg par 5 mL et bromhydrate de dextrométhorphane 10 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL solution orale","bromphéniramine et dextrométhorphane et phényléphrine","mp_fr_description: ""DIMETAPP DM COUGH & COLD (maléate de bromphéniramine 2 mg par 5 mL et bromhydrate de dextrométhorphane 10 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL solution orale) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""DIMETAPP DM COUGH & COLD (maléate de bromphéniramine 2 mg par 5 mL et bromhydrate de dextrométhorphane 10 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"02243980","DIMETAPP (maléate de bromphéniramine 2 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","maléate de bromphéniramine 2 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL solution orale","bromphéniramine et phényléphrine","mp_fr_description: ""DIMETAPP (maléate de bromphéniramine 2 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL solution orale) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""DIMETAPP (maléate de bromphéniramine 2 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"02244078","DIMETAPP-C (maléate de bromphéniramine 2 mg par 5 mL et phosphate de codéine 10 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","maléate de bromphéniramine 2 mg par 5 mL et phosphate de codéine 10 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop","bromphéniramine et codéine et phényléphrine","mp_fr_description: ""DIMETAPP-C (maléate de bromphéniramine 2 mg par 5 mL et phosphate de codéine 10 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""DIMETAPP-C (maléate de bromphéniramine 2 mg par 5 mL et phosphate de codéine 10 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"02244079","DIMETANE EXPECTORANT C (maléate de bromphéniramine 2 mg par 5 mL et phosphate de codéine 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","maléate de bromphéniramine 2 mg par 5 mL et phosphate de codéine 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop","bromphéniramine et codéine et guaïfénésine et phényléphrine","mp_fr_description: ""DIMETANE EXPECTORANT C (maléate de bromphéniramine 2 mg par 5 mL et phosphate de codéine 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""DIMETANE EXPECTORANT C (maléate de bromphéniramine 2 mg par 5 mL et phosphate de codéine 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"02244080","DIMETANE EXPECTORANT DC (maléate de bromphéniramine 2 mg par 5 mL et guaïfénésine 100 mg par 5 mL et bitartrate d'hydrocodone 1,8 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","maléate de bromphéniramine 2 mg par 5 mL et guaïfénésine 100 mg par 5 mL et bitartrate d'hydrocodone 1,8 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop","bromphéniramine et guaïfénésine et hydrocodone et phényléphrine","mp_fr_description: ""DIMETANE EXPECTORANT DC (maléate de bromphéniramine 2 mg par 5 mL et guaïfénésine 100 mg par 5 mL et bitartrate d'hydrocodone 1,8 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""DIMETANE EXPECTORANT DC (maléate de bromphéniramine 2 mg par 5 mL et guaïfénésine 100 mg par 5 mL et bitartrate d'hydrocodone 1,8 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"02245075","DIMETAPP EXTRA STRENGTH (maléate de bromphéniramine 4 mg par 5 mL et chlorhydrate de phényléphrine 10 mg par 5 mL solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","maléate de bromphéniramine 4 mg par 5 mL et chlorhydrate de phényléphrine 10 mg par 5 mL solution orale","bromphéniramine et phényléphrine","mp_fr_description: ""DIMETAPP EXTRA STRENGTH (maléate de bromphéniramine 4 mg par 5 mL et chlorhydrate de phényléphrine 10 mg par 5 mL solution orale) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""DIMETAPP EXTRA STRENGTH (maléate de bromphéniramine 4 mg par 5 mL et chlorhydrate de phényléphrine 10 mg par 5 mL solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"02245076","DIMETAPP EXTRA STRENGTH DM COUGH & COLD (maléate de bromphéniramine 4 mg par 5 mL et bromhydrate de dextrométhorphane 20 mg par 5 mL et chlorhydrate de phényléphrine 10 mg par 5 mL solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","maléate de bromphéniramine 4 mg par 5 mL et bromhydrate de dextrométhorphane 20 mg par 5 mL et chlorhydrate de phényléphrine 10 mg par 5 mL solution orale","bromphéniramine et dextrométhorphane et phényléphrine","mp_fr_description: ""DIMETAPP EXTRA STRENGTH DM COUGH & COLD (maléate de bromphéniramine 4 mg par 5 mL et bromhydrate de dextrométhorphane 20 mg par 5 mL et chlorhydrate de phényléphrine 10 mg par 5 mL solution orale) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""DIMETAPP EXTRA STRENGTH DM COUGH & COLD (maléate de bromphéniramine 4 mg par 5 mL et bromhydrate de dextrométhorphane 20 mg par 5 mL et chlorhydrate de phényléphrine 10 mg par 5 mL solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"02246595","MYLAN-CITALOPRAM (citalopram (bromhydrate de citalopram) 40 mg comprimé oral) MYLAN PHARMACEUTICALS ULC","citalopram (bromhydrate de citalopram) 40 mg comprimé oral","citalopram","DELETED"
"02247147","ROBAX PLATINUM (ibuprofène 200 mg et méthocarbamol 500 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","ibuprofène 200 mg et méthocarbamol 500 mg comprimé oral","ibuprofène et méthocarbamol","mp_fr_description: ""ROBAX PLATINUM (ibuprofène 200 mg et méthocarbamol 500 mg comprimé oral) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ROBAX PLATINUM (ibuprofène 200 mg et méthocarbamol 500 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"02247493","PMS-FUROSEMIDE (furosémide 20 mg comprimé oral) PHARMASCIENCE INC","furosémide 20 mg comprimé oral","furosémide","DELETED"
"02247790","REPRONEX (ménotropines 75 unité par fiole poudre pour solution injectable avec solution diluante) FERRING INC","ménotropines 75 unité par fiole poudre pour solution injectable avec solution diluante","ménotropines","DELETED"
"02248525","CLINDAMYCINE-150 (clindamycine (chlorhydrate de clindamycine) 150 mg capsule orale) PRO DOC LIMITEE","clindamycine (chlorhydrate de clindamycine) 150 mg capsule orale","clindamycine","DELETED"
"02248568","ROBITUSSIN SUGAR FREE COUGH CONTROL (bromhydrate de dextrométhorphane 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","bromhydrate de dextrométhorphane 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL sirop","dextrométhorphane et guaïfénésine","mp_fr_description: ""ROBITUSSIN SUGAR FREE COUGH CONTROL (bromhydrate de dextrométhorphane 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL solution orale) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ROBITUSSIN SUGAR FREE COUGH CONTROL (bromhydrate de dextrométhorphane 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.""
ntp_code: ""9013783"" -> ""e586ca02e56de80054dc2a08a1b9054a""
ntp_fr_description: ""bromhydrate de dextrométhorphane 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL solution orale"" -> ""bromhydrate de dextrométhorphane 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL sirop"""
"02248572","ACT LOVASTATIN (lovastatine 20 mg comprimé oral) TEVA CANADA LIMITED","lovastatine 20 mg comprimé oral","lovastatine","mp_fr_description: ""ACT LOVASTATIN (lovastatine 20 mg comprimé oral) ACTAVIS PHARMA COMPANY"" -> ""ACT LOVASTATIN (lovastatine 20 mg comprimé oral) TEVA CANADA LIMITED"""
"02248573","ACT LOVASTATIN (lovastatine 40 mg comprimé oral) TEVA CANADA LIMITED","lovastatine 40 mg comprimé oral","lovastatine","mp_fr_description: ""ACT LOVASTATIN (lovastatine 40 mg comprimé oral) ACTAVIS PHARMA COMPANY"" -> ""ACT LOVASTATIN (lovastatine 40 mg comprimé oral) TEVA CANADA LIMITED"""
"02248645","ADVIL COLD & SINUS PLUS (maléate de chlorphéniramine 2 mg et ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","maléate de chlorphéniramine 2 mg et ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral","chlorphéniramine et ibuprofène et pseudoéphédrine","mp_fr_description: ""ADVIL COLD & SINUS PLUS (maléate de chlorphéniramine 2 mg et ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ADVIL COLD & SINUS PLUS (maléate de chlorphéniramine 2 mg et ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"02252554","ROBITUSSIN DM COUGHGELS LIQUI-GELS TOUX (bromhydrate de dextrométhorphane 15 mg capsule orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","bromhydrate de dextrométhorphane 15 mg capsule orale","dextrométhorphane","mp_fr_description: ""ROBITUSSIN DM COUGHGELS LIQUI-GELS TOUX (bromhydrate de dextrométhorphane 15 mg capsule orale) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ROBITUSSIN DM COUGHGELS LIQUI-GELS TOUX (bromhydrate de dextrométhorphane 15 mg capsule orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"02256150","ACT GABAPENTIN (gabapentine 300 mg capsule orale) ACTAVIS PHARMA COMPANY","gabapentine 300 mg capsule orale","gabapentine","DELETED"
"02256169","ACT GABAPENTIN (gabapentine 400 mg capsule orale) ACTAVIS PHARMA COMPANY","gabapentine 400 mg capsule orale","gabapentine","DELETED"
"02257904","ACT SUMATRIPTAN (sumatriptan (succinate de sumatriptan) 100 mg comprimé oral) TEVA CANADA LIMITED","sumatriptan (succinate de sumatriptan) 100 mg comprimé oral","sumatriptan","mp_fr_description: ""ACT SUMATRIPTAN (sumatriptan (succinate de sumatriptan) 100 mg comprimé oral) ACTAVIS PHARMA COMPANY"" -> ""ACT SUMATRIPTAN (sumatriptan (succinate de sumatriptan) 100 mg comprimé oral) TEVA CANADA LIMITED"""
"02267632","ADVIL COLD AND SINUS NIGHTTIME (maléate de chlorphéniramine 2 mg et ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","maléate de chlorphéniramine 2 mg et ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral","chlorphéniramine et ibuprofène et pseudoéphédrine","mp_fr_description: ""ADVIL COLD AND SINUS NIGHTTIME (maléate de chlorphéniramine 2 mg et ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ADVIL COLD AND SINUS NIGHTTIME (maléate de chlorphéniramine 2 mg et ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"02268701","CHILDREN'S ADVIL COLD & FLU MULTI-SYMPTOM (maléate de chlorphéniramine 1 mg par 5 mL et ibuprofène 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL suspension orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","maléate de chlorphéniramine 1 mg par 5 mL et ibuprofène 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL suspension orale","chlorphéniramine et ibuprofène et pseudoéphédrine","mp_fr_description: ""CHILDREN'S ADVIL COLD & FLU MULTI-SYMPTOM (maléate de chlorphéniramine 1 mg par 5 mL et ibuprofène 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL suspension orale) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""CHILDREN'S ADVIL COLD & FLU MULTI-SYMPTOM (maléate de chlorphéniramine 1 mg par 5 mL et ibuprofène 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL suspension orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"02274574","GD-AZITHROMYCIN (azithromycine 200 mg par 5 mL suspension orale) GENMED A DIVISION OF PFIZER CANADA ULC","azithromycine 200 mg par 5 mL suspension orale","azithromycine","DELETED"
"02275813","DURAGESIC (fentanyl 25 mcg par heure timbre transdermique) JANSSEN INC","fentanyl 25 mcg par heure timbre transdermique","fentanyl","DELETED"
"02275821","DURAGESIC (fentanyl 50 mcg par heure timbre transdermique) JANSSEN INC","fentanyl 50 mcg par heure timbre transdermique","fentanyl","DELETED"
"02275848","DURAGESIC (fentanyl 75 mcg par heure timbre transdermique) JANSSEN INC","fentanyl 75 mcg par heure timbre transdermique","fentanyl","DELETED"
"02275856","DURAGESIC (fentanyl 100 mcg par heure timbre transdermique) JANSSEN INC","fentanyl 100 mcg par heure timbre transdermique","fentanyl","DELETED"
"02281260","ACT FLUCONAZOLE (fluconazole 50 mg comprimé oral) TEVA CANADA LIMITED","fluconazole 50 mg comprimé oral","fluconazole","mp_fr_description: ""ACT FLUCONAZOLE (fluconazole 50 mg comprimé oral) ACTAVIS PHARMA COMPANY"" -> ""ACT FLUCONAZOLE (fluconazole 50 mg comprimé oral) TEVA CANADA LIMITED"""
"02281279","ACT FLUCONAZOLE (fluconazole 100 mg comprimé oral) TEVA CANADA LIMITED","fluconazole 100 mg comprimé oral","fluconazole","mp_fr_description: ""ACT FLUCONAZOLE (fluconazole 100 mg comprimé oral) ACTAVIS PHARMA COMPANY"" -> ""ACT FLUCONAZOLE (fluconazole 100 mg comprimé oral) TEVA CANADA LIMITED"""
