"tm_code","tm_formal_name","tm_status","tm_status_effective_time"
"8000081","timolol","active","19791231"
"8000320","tiotropium","active","20021121"
"8000265","tolterodine","active","19981123"
"8000240","topiramate","active","19970325"
"8000369","tramadol","active","20061207"
"8000250","trandolapril","active","19980107"
"8000381","travoprost","active","20081110"
"8000189","trazodone","active","19931231"
"8000030","triamcinolone acetonide","active","19661231"
"8000793","triamcinolone hexacetonide","inactive","20170831"
"8000233","valacyclovir","active","19961231"
"8000221","valproic acid","active","19951231"
"8000108","valproic acid (divalproex)","active","19841231"
"8000249","valsartan","active","19971215"
"8000371","varenicline","active","20070411"
"8000254","venlafaxine","active","19980304"
"8000172","vitamin D3 (cholecalciferol)","active","19921231"
"8000013","warfarin","active","19571231"
"8000143","zopiclone","active","19901231"
