drug_code,extract_current,extract_previous,drug_identification_number,current_company_name,previous_company_name
"73418","active","active","02249340","CHARLOTTE PRODUCTS LTD.","CHARLOTTE PRODUCTS LIMITED"
"74195","active","active","02256738","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"74196","active","active","02256746","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"74197","active","active","02256754","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"74198","active","active","02256762","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"74199","active","active","02256770","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"75715","active","active","02271605","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"75716","active","active","02271613","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"75717","active","active","02271621","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"75718","active","active","02271648","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"75719","active","active","02271656","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"76060","active","active","02275090","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"76061","active","active","02275104","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"76970","active","active","02284154","TAKEDA CANADA INC","SHIRE PHARMA CANADA ULC"
"76971","active","active","02284162","TAKEDA CANADA INC","SHIRE PHARMA CANADA ULC"
"77019","active","active","02284642","TEVA CANADA LIMITED","TEVA PHARMACEUTICAL INDUSTRIES LTD"
"77020","active","active","02284650","TEVA CANADA LIMITED","TEVA PHARMACEUTICAL INDUSTRIES LTD"
"78458","active","active","02299194","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"78459","active","active","02299208","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"78460","active","active","02299216","BAUSCH HEALTH, CANADA INC.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"79865","active","active","02313111","TAKEDA CANADA INC","SHIRE PHARMA CANADA ULC"
"80397","active","active","02318482","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC","SANOFI CONSUMER HEALTH INC"
"80448","active","active","02318997","BOEHRINGER INGELHEIM ANIMAL HEALTH CANADA INC.","BOEHRINGER INGELHEIM (CANADA) LTD LTEE"
"80449","active","active","02319004","BOEHRINGER INGELHEIM ANIMAL HEALTH CANADA INC.","BOEHRINGER INGELHEIM (CANADA) LTD LTEE"
"80576","active","active","02320320","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC","SANOFI CONSUMER HEALTH INC"
"81202","active","active","02326663","STERI-MED PHARMA INC.","LABORATOIRES STERIGEN INC"
"82082","active","active","02335212","CHARLOTTE PRODUCTS LTD.","CHARLOTTE PRODUCTS LIMITED"
"82280","active","active","02337193","TAKEDA CANADA INC","SHIRE PHARMA CANADA ULC"
"84489","active","active","02359928","STERI-MED PHARMA INC.","LABORATOIRES STERIGEN INC"
"85081","active","active","02365944","TAKEDA CANADA INC","SHIRE PHARMA CANADA ULC"
"85082","active","active","02365952","TAKEDA CANADA INC","SHIRE PHARMA CANADA ULC"
"86051","active","active","02375117","CHARLOTTE PRODUCTS LTD.","CHARLOTTE PRODUCTS LIMITED"
"86721","active","active","02381389","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"86722","active","active","02381397","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"88267","active","active","02397749","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"88269","active","active","02397765","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"88276","active","active","02397854","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC","SANOFI CONSUMER HEALTH INC"
"88626","active","active","02401347","SEAGEN INC.","SEATTLE GENETICS, INC."
"90220","active","active","02417510","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC","SANOFI CONSUMER HEALTH INC"
"90292","active","active","02418347","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC","SANOFI CONSUMER HEALTH INC"
"90668","active","active","02421984","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC.","TELIGENT OU"
"90670","active","active","02422018","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC.","TELIGENT OU"
"90671","active","active","02421992","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC.","TELIGENT OU"
"90672","active","active","02422026","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC.","TELIGENT OU"
"91040","active","active","02425777","CHARLOTTE PRODUCTS LTD.","CHARLOTTE PRODUCTS LIMITED"
"91662","active","active","02432188","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC.","TELIGENT PHARMA, INC"
"91663","active","active","02432196","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC.","TELIGENT PHARMA, INC"
"92979","active","active","02444674","ATHENA PHARMACEUTIQUES SAS","VPI PHARMACEUTICALS INC"
"92980","active","active","02444682","ATHENA PHARMACEUTIQUES SAS","VPI PHARMACEUTICALS INC"
"93856","active","active","02452138","CONSTANT INTERNATIONAL INC","CONSTANT AMERICA INC"
"94572","active","active","02458578","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC.","TELIGENT OU"
"94717","active","active","02459868","ESTEE LAUDER DIST.","ESTEE LAUDER DIST"
"95778","active","active","02469111","CHARLOTTE PRODUCTS LTD.","CHARLOTTE PRODUCTS LIMITED"
"95985","active","active","02470802","CHARLOTTE PRODUCTS LTD.","CHARLOTTE PRODUCTS LIMITED"
"96177","active","active","02472457","CHARLOTTE PRODUCTS LTD.","CHARLOTTE PRODUCTS LIMITED"
"97720","active","active","02487055","CHARLOTTE PRODUCTS LTD.","CHARLOTTE PRODUCTS LIMITED"
"97982","active","active","02489740","CHARLOTTE PRODUCTS LTD.","CHARLOTTE PRODUCTS LIMITED"
"98460","active","active","02494604","ESTEE LAUDER DIST.","ESTEE LAUDER DIST"
"99271","active","active","02503212","CHARLOTTE PRODUCTS LTD.","CHARLOTTE PRODUCTS LIMITED"
"99499","active","active","02505622","CHARLOTTE PRODUCTS LTD.","CHARLOTTE PRODUCTS LIMITED"
"99504","active","active","02505657","CHARLOTTE PRODUCTS LTD.","CHARLOTTE PRODUCTS LIMITED"
"99636","active","active","02506947","CHARLOTTE PRODUCTS LTD.","CHARLOTTE PRODUCTS LIMITED"
"100172","active","active","02512432","CHARLOTTE PRODUCTS LTD.","CHARLOTTE PRODUCTS LIMITED"
"11972","inactive","inactive","00252654","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"12445","inactive","inactive","01968653","CONSTANT INTERNATIONAL INC","CONSTANT AMERICA INC"
"12972","inactive","inactive","01964526","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"12973","inactive","inactive","01941917","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"13382","inactive","inactive","01941925","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"13403","inactive","inactive","01907476","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"13573","inactive","inactive","01946374","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"13602","inactive","inactive","01977822","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"13899","inactive","inactive","01977830","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"14003","inactive","inactive","01966162","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"14107","inactive","inactive","02009749","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"14108","inactive","inactive","02009706","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"14110","inactive","inactive","02009765","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"14111","inactive","inactive","02009773","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"14324","inactive","inactive","01964534","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"14325","inactive","inactive","01966154","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"1466","inactive","inactive","00012718","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"1627","inactive","inactive","00261327","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"16271","inactive","inactive","02029952","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"16272","inactive","inactive","02029928","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"1658","inactive","inactive","00265489","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"16774","inactive","inactive","01975757","CHARLOTTE PRODUCTS LTD.","CHARLOTTE PRODUCTS LIMITED"
"1691","inactive","inactive","00271276","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"1694","inactive","inactive","00271411","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"1696","inactive","inactive","00271527","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"17265","inactive","inactive","00864706","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"1797","inactive","inactive","00280399","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"1876","inactive","inactive","00293903","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"1877","inactive","inactive","00236756","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"1882","inactive","inactive","00294861","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"18833","inactive","inactive","02160536","CHEMETALL BASF CANADA LTD","CHEMETALL CANADA LTD"
"1884","inactive","inactive","00236721","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"1885","inactive","inactive","00236748","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"1886","inactive","inactive","00295019","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"1887","inactive","inactive","00295094","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"1899","inactive","inactive","00285471","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"19028","inactive","inactive","02163535","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"19029","inactive","inactive","02163527","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"19309","inactive","inactive","02160579","CHEMETALL BASF CANADA LTD","CHEMETALL CANADA LTD"
"19617","inactive","inactive","02052407","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"1973","inactive","inactive","00298212","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"2063","inactive","inactive","00320714","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"2231","inactive","inactive","00344036","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"2397","inactive","inactive","00268585","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"2552","inactive","inactive","00370517","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"2556","inactive","inactive","00294950","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"2623","inactive","inactive","00361933","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"2934","inactive","inactive","00303453","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"29437","inactive","inactive","02105365","CHARLOTTE PRODUCTS LTD.","CHARLOTTE PRODUCTS LIMITED"
"3194","inactive","inactive","00449687","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"3198","inactive","inactive","00374318","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"3292","inactive","inactive","00374326","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"3293","inactive","inactive","00432938","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"3661","inactive","inactive","00489158","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"37254","inactive","inactive","02220407","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"3752","inactive","inactive","00486582","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"3843","inactive","inactive","00454354","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"41690","inactive","inactive","00629065","ESTEE LAUDER DIST.","ESTEE LAUDER DIST"
"41695","inactive","inactive","00628042","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"42374","inactive","inactive","02074710","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC","SANOFI CONSUMER HEALTH INC"
"4297","inactive","inactive","00514217","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"43268","inactive","inactive","02220059","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"4547","inactive","inactive","00514209","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"4697","inactive","inactive","00012696","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"47906","inactive","inactive","02229727","ESTEE LAUDER DIST.","ESTEE LAUDER DIST"
"49041","inactive","inactive","02230284","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"49042","inactive","inactive","02230285","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"49043","inactive","inactive","02230286","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"49159","inactive","inactive","02230361","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"49161","inactive","inactive","02230362","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"49903","inactive","inactive","02230649","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"49907","inactive","inactive","02230650","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"49910","inactive","inactive","02230651","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"50169","inactive","inactive","02230891","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"50170","inactive","inactive","02230892","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"50317","inactive","inactive","02231034","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"50318","inactive","inactive","02231035","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"5557","inactive","inactive","00379727","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"5846","inactive","inactive","00624268","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"5847","inactive","inactive","00624276","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"60466","inactive","inactive","02237148","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"60467","inactive","inactive","02237149","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"60861","inactive","inactive","02237526","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC","SANOFI CONSUMER HEALTH INC"
"60901","inactive","inactive","02237563","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC","SANOFI CONSUMER HEALTH INC"
"6122","inactive","inactive","00636681","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"61543","inactive","inactive","02238153","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"61544","inactive","inactive","02238152","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"61781","approved","inactive","02238369","APOTEX INC","NU-PHARM INC"
"6182","inactive","inactive","00632481","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"6183","inactive","inactive","00632503","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"63601","inactive","inactive","02240090","ESTEE LAUDER DIST.","ESTEE LAUDER DIST"
"63602","inactive","inactive","02240091","ESTEE LAUDER DIST.","ESTEE LAUDER DIST"
"63690","inactive","inactive","02240172","CONSTANT INTERNATIONAL INC","CONSTANT AMERICA INC"
"63692","inactive","inactive","02240174","CONSTANT INTERNATIONAL INC","CONSTANT AMERICA INC"
"63693","inactive","inactive","02240175","CONSTANT INTERNATIONAL INC","CONSTANT AMERICA INC"
"63694","inactive","inactive","02240176","CONSTANT INTERNATIONAL INC","CONSTANT AMERICA INC"
"63901","inactive","inactive","02240359","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC","SANOFI CONSUMER HEALTH INC"
"6402","inactive","inactive","00271381","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"64533","inactive","inactive","02240942","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"6537","inactive","inactive","00639125","CHARLOTTE PRODUCTS LTD.","CHARLOTTE PRODUCTS LIMITED"
"65871","inactive","inactive","02242192","ESTEE LAUDER DIST.","ESTEE LAUDER DIST"
"66113","inactive","inactive","02242401","ESTEE LAUDER DIST.","ESTEE LAUDER DIST"
"66114","inactive","inactive","02242402","ESTEE LAUDER DIST.","ESTEE LAUDER DIST"
"6733","inactive","inactive","00690198","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"6734","inactive","inactive","00690201","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"6735","inactive","inactive","00690228","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"6736","inactive","inactive","00690236","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"6737","inactive","inactive","00690244","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"68272","inactive","inactive","02244307","CONSTANT INTERNATIONAL INC","CONSTANT AMERICA INC"
"69834","inactive","inactive","02245727","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC","SANOFI CONSUMER HEALTH INC"
"71557","inactive","inactive","02247314","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC","SANOFI CONSUMER HEALTH INC"
"72192","inactive","inactive","02247884","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"7265","inactive","inactive","00230316","VALEANT CANADA LP / VALEANT CANADA S.E.C.","VALEANT CANADA LP/VALEANT CANADA S.E.C."
"7288","inactive","inactive","00718130","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC","SANOFI CONSUMER HEALTH INC"
"74263","inactive","inactive","02257432","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC","SANOFI CONSUMER HEALTH INC"
"74363","inactive","inactive","02258420","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC","SANOFI CONSUMER HEALTH INC"
