drug_code,route_of_administration_code,route_of_administration,status,drug_identification_number
"99853","94","DISINFECTANT (Institutional/Industrial)","ADDED","02509229"
"99916","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02509881"
"100349","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02514346"
"100591","93","DISINFECTANT (Domestic)","ADDED","02516578"
"100015","5","DENTAL","ADDED","02510871"
"100618","56","ORAL","ADDED","02516829"
"100705","104","TOPICAL (HOUSEHOLD)","ADDED","02517671"
"90503","49","INTRAVENOUS","ADDED","02420449"
"100633","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02516993"
"100596","56","ORAL","ADDED","02516624"
"100658","2","DISINFECTANT (Barn)","ADDED","02517272"
"99920","2","DISINFECTANT (Barn)","ADDED","02509946"
"100597","56","ORAL","ADDED","02516632"
"100651","66","SUBLINGUAL","ADDED","02517175"
"100632","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02516985"
"100607","56","ORAL","ADDED","02516756"
"100584","56","ORAL","ADDED","02516497"
"100633","93","DISINFECTANT (Domestic)","ADDED","02516993"
"75817","93","DISINFECTANT (Domestic)","ADDED","02272679"
"100591","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02516578"
"99916","93","DISINFECTANT (Domestic)","ADDED","02509881"
"100681","56","ORAL","ADDED","02517418"
"100582","8","DISINFECTANT (Food Premises)","ADDED","02516489"
"99853","2","DISINFECTANT (Barn)","ADDED","02509229"
"100222","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02512971"
"100586","56","ORAL","ADDED","02516519"
"6366","36","IRRIGATION","ADDED","00512990"
"100606","56","ORAL","ADDED","02516721"
"100634","94","DISINFECTANT (Institutional/Industrial)","ADDED","02517000"
"100608","56","ORAL","ADDED","02516748"
"100631","94","DISINFECTANT (Institutional/Industrial)","ADDED","02516977"
"100630","56","ORAL","ADDED","02516969"
"100601","92","0-UNASSIGNED","ADDED","02516675"
"99933","70","TOPICAL","ADDED","02510073"
"100658","8","DISINFECTANT (Food Premises)","ADDED","02517272"
"100620","56","ORAL","ADDED","02516845"
"99861","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02509326"
"99920","94","DISINFECTANT (Institutional/Industrial)","ADDED","02509946"
"100587","56","ORAL","ADDED","02516527"
"100631","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02516977"
"100640","70","TOPICAL","ADDED","02517043"
"100675","94","DISINFECTANT (Institutional/Industrial)","ADDED","02517426"
"100634","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02517000"
"100222","94","DISINFECTANT (Institutional/Industrial)","ADDED","02512971"
"100588","56","ORAL","ADDED","02516535"
