drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"16675","645","Changed","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","125","MG","02052679"
"1522","645","ADDED","inactive","ASCORBIC ACID","500","MG","00179574"
"4103","645","ADDED","inactive","ASCORBIC ACID","300","MG","00515965"
"3515","645","ADDED","inactive","ASCORBIC ACID","500","MG","00483052"
"98638","11460","ADDED","approved","CARBETOCIN","100","MCG","02496526"
"62031","646","REMOVED","inactive",NA,NA,NA,"02238603"
"34826","646","REMOVED","inactive",NA,NA,NA,"02176599"
"20207","646","REMOVED","inactive",NA,NA,NA,"02218739"
"5992","646","REMOVED","inactive",NA,NA,NA,"00624365"
"8091","646","REMOVED","inactive",NA,NA,NA,"00662097"
"15686","646","REMOVED","inactive",NA,NA,NA,"01932632"
"3163","646","REMOVED","inactive",NA,NA,NA,"00454362"
"60059","646","REMOVED","inactive",NA,NA,NA,"02236771"
"8022","646","REMOVED","inactive",NA,NA,NA,"00668400"
"68842","646","REMOVED","inactive",NA,NA,NA,"02244852"
"6242","646","REMOVED","inactive",NA,NA,NA,"00646792"
"8210","646","REMOVED","inactive",NA,NA,NA,"00730343"
"51095","646","REMOVED","inactive",NA,NA,NA,"02231749"
"1365","646","REMOVED","inactive",NA,NA,NA,"00179981"
"34361","646","REMOVED","inactive",NA,NA,NA,"02165783"
"93789","646","REMOVED","active",NA,NA,NA,"02451581"
"3985","646","REMOVED","inactive",NA,NA,NA,"00517232"
"7043","646","REMOVED","inactive",NA,NA,NA,"00707430"
"60396","646","REMOVED","inactive",NA,NA,NA,"02237086"
"7172","646","REMOVED","inactive",NA,NA,NA,"00700576"
"9480","646","REMOVED","inactive",NA,NA,NA,"00770760"
"50896","646","REMOVED","inactive",NA,NA,NA,"02231554"
"4100","646","REMOVED","inactive",NA,NA,NA,"00517070"
"15952","646","REMOVED","inactive",NA,NA,NA,"02035928"
"37325","646","REMOVED","inactive",NA,NA,NA,"02222876"
"14442","646","REMOVED","inactive",NA,NA,NA,"02025604"
"34812","646","REMOVED","inactive",NA,NA,NA,"02176432"
"4759","646","REMOVED","inactive",NA,NA,NA,"00554014"
"18600","646","REMOVED","inactive",NA,NA,NA,"02153025"
"16487","646","REMOVED","inactive",NA,NA,NA,"02041545"
"13057","646","REMOVED","inactive",NA,NA,NA,"01949365"
"10570","646","REMOVED","inactive",NA,NA,NA,"00814865"
"62122","646","REMOVED","inactive",NA,NA,NA,"02238690"
"73068","646","REMOVED","approved",NA,NA,NA,"02248704"
"64642","646","REMOVED","inactive",NA,NA,NA,"02241048"
"68764","646","REMOVED","inactive",NA,NA,NA,"02244774"
"18684","646","REMOVED","inactive",NA,NA,NA,"02135809"
"13764","646","REMOVED","inactive",NA,NA,NA,"02013665"
"64073","646","REMOVED","inactive",NA,NA,NA,"02240504"
"1646","646","REMOVED","inactive",NA,NA,NA,"00263397"
"5158","646","REMOVED","inactive",NA,NA,NA,"00570540"
"1341","646","REMOVED","inactive",NA,NA,NA,"00237353"
"71273","646","REMOVED","inactive",NA,NA,NA,"02247038"
"17935","646","REMOVED","inactive",NA,NA,NA,"01984209"
"13879","646","REMOVED","inactive",NA,NA,NA,"01900064"
"37080","646","REMOVED","inactive",NA,NA,NA,"02216019"
"35106","646","REMOVED","inactive",NA,NA,NA,"02182084"
"66623","646","REMOVED","inactive",NA,NA,NA,"02242799"
"4548","646","REMOVED","inactive",NA,NA,NA,"00542504"
"1278","646","REMOVED","inactive",NA,NA,NA,"00231770"
"12246","646","REMOVED","inactive",NA,NA,NA,"01938231"
"7787","646","REMOVED","inactive",NA,NA,NA,"00661953"
"19714","646","REMOVED","inactive",NA,NA,NA,"02181347"
"59876","646","REMOVED","inactive",NA,NA,NA,"02236402"
"70823","646","REMOVED","inactive",NA,NA,NA,"02246631"
"68959","646","REMOVED","inactive",NA,NA,NA,"02244961"
"4353","646","REMOVED","inactive",NA,NA,NA,"00529001"
"2535","646","REMOVED","inactive",NA,NA,NA,"00268542"
"60089","646","REMOVED","approved",NA,NA,NA,"02236800"
"8358","646","REMOVED","inactive",NA,NA,NA,"00721603"
"4826","646","REMOVED","inactive",NA,NA,NA,"00537950"
"72983","646","REMOVED","inactive",NA,NA,NA,"02248627"
"2740","646","REMOVED","inactive",NA,NA,NA,"00391018"
"59947","646","REMOVED","inactive",NA,NA,NA,"02236581"
"2456","646","REMOVED","inactive",NA,NA,NA,"00263915"
"66587","646","REMOVED","inactive",NA,NA,NA,"02242769"
"8458","646","REMOVED","inactive",NA,NA,NA,"00558060"
"10149","646","REMOVED","inactive",NA,NA,NA,"00596949"
"64636","646","REMOVED","inactive",NA,NA,NA,"02241042"
"16503","646","REMOVED","inactive",NA,NA,NA,"02060973"
"61672","646","REMOVED","inactive",NA,NA,NA,"02238275"
"1638","646","REMOVED","inactive",NA,NA,NA,"00261920"
"64745","646","REMOVED","inactive",NA,NA,NA,"02241138"
"1520","646","REMOVED","inactive",NA,NA,NA,"00243108"
"17803","646","REMOVED","inactive",NA,NA,NA,"01950843"
"53441","646","REMOVED","inactive",NA,NA,NA,"00825581"
"68402","646","REMOVED","inactive",NA,NA,NA,"02244433"
"37506","646","REMOVED","inactive",NA,NA,NA,"02227169"
"67539","646","REMOVED","inactive",NA,NA,NA,"02243620"
"19382","646","REMOVED","inactive",NA,NA,NA,"00630330"
"8040","646","REMOVED","inactive",NA,NA,NA,"00701068"
"6557","646","REMOVED","inactive",NA,NA,NA,"00625701"
"18808","646","REMOVED","inactive",NA,NA,NA,"02059541"
"16097","646","REMOVED","inactive",NA,NA,NA,"02067366"
"66301","646","REMOVED","inactive",NA,NA,NA,"02242550"
"14454","646","REMOVED","inactive",NA,NA,NA,"01945637"
"1762","646","REMOVED","inactive",NA,NA,NA,"00274224"
"60442","646","REMOVED","inactive",NA,NA,NA,"02237127"
"11106","646","REMOVED","inactive",NA,NA,NA,"00773530"
"68001","646","REMOVED","inactive",NA,NA,NA,"02244058"
"64648","646","REMOVED","inactive",NA,NA,NA,"02241054"
"15595","646","REMOVED","inactive",NA,NA,NA,"01934880"
"11903","646","REMOVED","inactive",NA,NA,NA,"01901486"
"66307","646","REMOVED","inactive",NA,NA,NA,"02242558"
"48635","646","REMOVED","inactive",NA,NA,NA,"02230103"
"19148","646","REMOVED","inactive",NA,NA,NA,"02110482"
"17767","646","REMOVED","inactive",NA,NA,NA,"02096846"
"9440","646","REMOVED","inactive",NA,NA,NA,"00781061"
"1364","646","REMOVED","inactive",NA,NA,NA,"00180009"
"16802","646","REMOVED","inactive",NA,NA,NA,"02010399"
"18102","646","REMOVED","inactive",NA,NA,NA,"02139626"
"20069","646","REMOVED","inactive",NA,NA,NA,"02195771"
"1789","646","REMOVED","inactive",NA,NA,NA,"00244341"
"11530","646","REMOVED","inactive",NA,NA,NA,"00822272"
"8230","646","REMOVED","inactive",NA,NA,NA,"00618268"
"11467","646","REMOVED","inactive",NA,NA,NA,"00889423"
"31637","646","REMOVED","inactive",NA,NA,NA,"02145502"
"4453","646","REMOVED","inactive",NA,NA,NA,"00528056"
"37562","646","REMOVED","inactive",NA,NA,NA,"02228475"
"19778","646","REMOVED","inactive",NA,NA,NA,"02150441"
"68419","646","REMOVED","inactive",NA,NA,NA,"02244450"
"17154","646","REMOVED","inactive",NA,NA,NA,"01990446"
"54714","646","REMOVED","inactive",NA,NA,NA,"02234268"
"49628","646","REMOVED","inactive",NA,NA,NA,"02230555"
"51406","646","REMOVED","inactive",NA,NA,NA,"02231951"
"1363","646","REMOVED","inactive",NA,NA,NA,"00180017"
"49823","646","REMOVED","inactive",NA,NA,NA,"02230644"
"66864","646","REMOVED","inactive",NA,NA,NA,"02243018"
"6106","646","REMOVED","inactive",NA,NA,NA,"00624470"
"13877","646","REMOVED","inactive",NA,NA,NA,"01900013"
"11093","646","REMOVED","inactive",NA,NA,NA,"01901559"
"14781","646","REMOVED","inactive",NA,NA,NA,"00643300"
"19783","646","REMOVED","inactive",NA,NA,NA,"02153068"
"73104","646","REMOVED","inactive",NA,NA,NA,"02248736"
"15175","646","REMOVED","inactive",NA,NA,NA,"02048256"
"15710","646","REMOVED","inactive",NA,NA,NA,"02044048"
"2414","646","REMOVED","inactive",NA,NA,NA,"00365890"
"37447","646","REMOVED","inactive",NA,NA,NA,"02226316"
"12847","646","REMOVED","inactive",NA,NA,NA,"01925342"
"35274","646","REMOVED","inactive",NA,NA,NA,"02185652"
"70597","646","REMOVED","inactive",NA,NA,NA,"02246425"
"65535","646","REMOVED","inactive",NA,NA,NA,"02241866"
"2713","646","REMOVED","inactive",NA,NA,NA,"00332682"
"4363","646","REMOVED","inactive",NA,NA,NA,"00529753"
"15474","646","REMOVED","inactive",NA,NA,NA,"01950878"
"18723","646","REMOVED","inactive",NA,NA,NA,"02133415"
"37475","646","REMOVED","inactive",NA,NA,NA,"02226618"
"12482","646","REMOVED","inactive",NA,NA,NA,"00857807"
"16726","646","REMOVED","inactive",NA,NA,NA,"02080699"
"66583","646","REMOVED","inactive",NA,NA,NA,"02242765"
"27133","646","REMOVED","inactive",NA,NA,NA,"02047241"
"49319","646","REMOVED","inactive",NA,NA,NA,"02230429"
"10793","646","REMOVED","inactive",NA,NA,NA,"00624438"
"67663","646","REMOVED","inactive",NA,NA,NA,"02243730"
"3475","646","REMOVED","inactive",NA,NA,NA,"00467588"
"69216","646","REMOVED","inactive",NA,NA,NA,"02245201"
"2462","646","REMOVED","inactive",NA,NA,NA,"00065897"
"16753","646","REMOVED","inactive",NA,NA,NA,"02065363"
"17182","646","REMOVED","inactive",NA,NA,NA,"02060752"
"11301","646","REMOVED","inactive",NA,NA,NA,"00871990"
"63604","646","REMOVED","inactive",NA,NA,NA,"02240093"
"64511","646","REMOVED","inactive",NA,NA,NA,"02240920"
"8469","646","REMOVED","inactive",NA,NA,NA,"00742430"
"62399","646","REMOVED","inactive",NA,NA,NA,"02238954"
"9536","646","REMOVED","inactive",NA,NA,NA,"00728969"
"44672","646","REMOVED","inactive",NA,NA,NA,"00837105"
"11722","646","REMOVED","inactive",NA,NA,NA,"00557404"
"19693","646","REMOVED","inactive",NA,NA,NA,"02020270"
"8365","646","REMOVED","inactive",NA,NA,NA,"00723053"
"16285","646","REMOVED","inactive",NA,NA,NA,"02009439"
"2714","646","REMOVED","inactive",NA,NA,NA,"00332690"
"10812","646","REMOVED","inactive",NA,NA,NA,"00611735"
"48583","646","REMOVED","inactive",NA,NA,NA,"02230051"
"63734","646","REMOVED","inactive",NA,NA,NA,"02240208"
"62773","646","REMOVED","inactive",NA,NA,NA,"02239304"
"13097","646","REMOVED","inactive",NA,NA,NA,"00892963"
"8360","646","REMOVED","inactive",NA,NA,NA,"00721611"
"9738","646","REMOVED","inactive",NA,NA,NA,"00724491"
"4434","646","REMOVED","inactive",NA,NA,NA,"00539384"
"68887","646","REMOVED","inactive",NA,NA,NA,"02244891"
"71510","646","REMOVED","inactive",NA,NA,NA,"02247267"
"62393","646","REMOVED","inactive",NA,NA,NA,"02238947"
"4514","646","REMOVED","inactive",NA,NA,NA,"00530468"
"4564","646","REMOVED","inactive",NA,NA,NA,"00510424"
"61926","646","REMOVED","inactive",NA,NA,NA,"02238505"
"50544","646","REMOVED","inactive",NA,NA,NA,"02231237"
"17821","646","REMOVED","inactive",NA,NA,NA,"00467561"
"13227","646","REMOVED","inactive",NA,NA,NA,"01927590"
"6061","646","REMOVED","inactive",NA,NA,NA,"00629790"
"6965","646","REMOVED","inactive",NA,NA,NA,"00679011"
"50543","646","REMOVED","inactive",NA,NA,NA,"02231236"
"62329","646","REMOVED","inactive",NA,NA,NA,"02238889"
"84117","646","REMOVED","active",NA,NA,NA,"02355981"
"80212","646","REMOVED","inactive",NA,NA,NA,"02316625"
"4726","646","REMOVED","inactive",NA,NA,NA,"00556467"
"65375","646","REMOVED","inactive",NA,NA,NA,"02241712"
"60989","646","REMOVED","inactive",NA,NA,NA,"02237646"
"65291","646","REMOVED","inactive",NA,NA,NA,"02241633"
"19782","646","REMOVED","inactive",NA,NA,NA,"02156415"
"50861","646","REMOVED","inactive",NA,NA,NA,"02231517"
"59882","646","REMOVED","inactive",NA,NA,NA,"02236422"
"37477","646","REMOVED","inactive",NA,NA,NA,"02226634"
"4929","646","REMOVED","inactive",NA,NA,NA,"00561975"
"15842","646","REMOVED","inactive",NA,NA,NA,"01983903"
"19636","646","REMOVED","inactive",NA,NA,NA,"02185784"
"20038","646","REMOVED","inactive",NA,NA,NA,"02166674"
"37517","646","REMOVED","inactive",NA,NA,NA,"02227622"
"37560","646","REMOVED","inactive",NA,NA,NA,"02228459"
"2806","646","REMOVED","inactive",NA,NA,NA,"00415006"
"61026","646","REMOVED","inactive",NA,NA,NA,"02237681"
"15741","646","REMOVED","inactive",NA,NA,NA,"02025558"
"62117","646","REMOVED","inactive",NA,NA,NA,"02238685"
"10858","646","REMOVED","inactive",NA,NA,NA,"00796948"
"14991","646","REMOVED","inactive",NA,NA,NA,"02047136"
"65884","646","REMOVED","inactive",NA,NA,NA,"02242204"
"15754","646","REMOVED","inactive",NA,NA,NA,"01961063"
"61260","646","REMOVED","inactive",NA,NA,NA,"02237898"
"36895","646","REMOVED","inactive",NA,NA,NA,"02212587"
"16813","646","REMOVED","inactive",NA,NA,NA,"02096390"
"48725","646","REMOVED","inactive",NA,NA,NA,"02230146"
"55858","646","REMOVED","inactive",NA,NA,NA,"02235566"
"26353","646","REMOVED","inactive",NA,NA,NA,"02022311"
"92720","646","REMOVED","approved",NA,NA,NA,"02442787"
"64403","646","REMOVED","inactive",NA,NA,NA,"02240812"
"2867","646","REMOVED","inactive",NA,NA,NA,"00415820"
"6007","646","REMOVED","inactive",NA,NA,NA,"00620556"
"37595","646","REMOVED","inactive",NA,NA,NA,"02162407"
"8173","646","REMOVED","inactive",NA,NA,NA,"00587141"
"68851","646","REMOVED","inactive",NA,NA,NA,"02244860"
"31346","646","REMOVED","inactive",NA,NA,NA,"02138727"
"1418","646","REMOVED","inactive",NA,NA,NA,"00243108"
"3571","646","REMOVED","inactive",NA,NA,NA,"00467162"
"19153","646","REMOVED","inactive",NA,NA,NA,"02168626"
"14740","646","REMOVED","inactive",NA,NA,NA,"02025582"
"67902","646","REMOVED","inactive",NA,NA,NA,"02243959"
"67298","646","REMOVED","inactive",NA,NA,NA,"02243390"
"19462","646","REMOVED","inactive",NA,NA,NA,"02150387"
"19329","646","REMOVED","inactive",NA,NA,NA,"02181142"
"3543","646","REMOVED","inactive",NA,NA,NA,"00487481"
"18796","646","REMOVED","inactive",NA,NA,NA,"01984063"
"19331","646","REMOVED","inactive",NA,NA,NA,"02090147"
"50724","646","REMOVED","inactive",NA,NA,NA,"02231409"
"10508","646","REMOVED","inactive",NA,NA,NA,"00401838"
"4618","646","REMOVED","inactive",NA,NA,NA,"00537470"
"69276","646","REMOVED","inactive",NA,NA,NA,"02245253"
"4368","646","REMOVED","inactive",NA,NA,NA,"00492469"
"53466","646","REMOVED","inactive",NA,NA,NA,"00825573"
"34451","646","REMOVED","inactive",NA,NA,NA,"02167468"
"70438","646","REMOVED","inactive",NA,NA,NA,"02246277"
"6020","646","REMOVED","inactive",NA,NA,NA,"00615617"
"64643","646","REMOVED","inactive",NA,NA,NA,"02241049"
"66296","646","REMOVED","inactive",NA,NA,NA,"02242545"
"51006","646","REMOVED","approved",NA,NA,NA,"02231633"
"9880","646","REMOVED","inactive",NA,NA,NA,"00748161"
"50348","646","REMOVED","inactive",NA,NA,NA,"00471305"
"19158","646","REMOVED","inactive",NA,NA,NA,"02168057"
"33860","646","REMOVED","inactive",NA,NA,NA,"02153254"
"449","646","REMOVED","inactive",NA,NA,NA,"00189278"
"5894","646","REMOVED","inactive",NA,NA,NA,"00624454"
"9247","646","REMOVED","inactive",NA,NA,NA,"00748633"
"10459","646","REMOVED","inactive",NA,NA,NA,"00752355"
"535","646","REMOVED","inactive",NA,NA,NA,"00053937"
"34819","646","REMOVED","inactive",NA,NA,NA,"02176513"
"60443","646","REMOVED","inactive",NA,NA,NA,"02237128"
"64635","646","REMOVED","inactive",NA,NA,NA,"02241041"
"4829","646","REMOVED","inactive",NA,NA,NA,"00532371"
"7166","646","REMOVED","inactive",NA,NA,NA,"00701076"
"45445","646","REMOVED","inactive",NA,NA,NA,"00889601"
"36317","646","REMOVED","inactive",NA,NA,NA,"02202018"
"62668","646","REMOVED","inactive",NA,NA,NA,"02239210"
"70435","646","REMOVED","inactive",NA,NA,NA,"02246274"
"3660","646","REMOVED","inactive",NA,NA,NA,"00486590"
"68352","646","REMOVED","inactive",NA,NA,NA,"02244384"
"66318","646","REMOVED","inactive",NA,NA,NA,"02242564"
"20054","646","REMOVED","inactive",NA,NA,NA,"02166941"
"64631","646","REMOVED","inactive",NA,NA,NA,"02241037"
"50752","646","REMOVED","inactive",NA,NA,NA,"02231436"
"5993","646","REMOVED","inactive",NA,NA,NA,"00570591"
"4433","646","REMOVED","inactive",NA,NA,NA,"00537659"
"64666","646","REMOVED","inactive",NA,NA,NA,"02241072"
"8092","646","REMOVED","inactive",NA,NA,NA,"00662100"
"18711","646","REMOVED","inactive",NA,NA,NA,"01983458"
"6961","646","REMOVED","inactive",NA,NA,NA,"00678961"
"62924","646","REMOVED","inactive",NA,NA,NA,"02239451"
"37248","646","REMOVED","inactive",NA,NA,NA,"02220342"
"14148","646","REMOVED","inactive",NA,NA,NA,"01985310"
"60377","646","REMOVED","inactive",NA,NA,NA,"02237072"
"19279","646","REMOVED","inactive",NA,NA,NA,"02143917"
"27326","646","REMOVED","inactive",NA,NA,NA,"02053349"
"14340","646","REMOVED","inactive",NA,NA,NA,"02008920"
"3999","646","REMOVED","inactive",NA,NA,NA,"00482722"
"53455","646","REMOVED","inactive",NA,NA,NA,"00853348"
"20071","646","REMOVED","inactive",NA,NA,NA,"02205157"
"1058","646","REMOVED","inactive",NA,NA,NA,"00065315"
"36826","646","REMOVED","inactive",NA,NA,NA,"02210673"
"65283","646","REMOVED","inactive",NA,NA,NA,"02241625"
"62127","646","REMOVED","inactive",NA,NA,NA,"02238695"
"66598","646","REMOVED","inactive",NA,NA,NA,"02242775"
"68809","646","REMOVED","inactive",NA,NA,NA,"02244819"
"66588","646","REMOVED","inactive",NA,NA,NA,"02242770"
"5399","646","REMOVED","inactive",NA,NA,NA,"00584053"
"14342","646","REMOVED","inactive",NA,NA,NA,"02008947"
"18898","646","REMOVED","inactive",NA,NA,NA,"01983989"
"4079","646","REMOVED","inactive",NA,NA,NA,"00171352"
"42378","646","REMOVED","inactive",NA,NA,NA,"01914715"
"6692","646","REMOVED","inactive",NA,NA,NA,"00663816"
"61142","646","REMOVED","inactive",NA,NA,NA,"02237785"
"13927","646","REMOVED","inactive",NA,NA,NA,"02026856"
"15742","646","REMOVED","inactive",NA,NA,NA,"02023237"
"19809","646","REMOVED","inactive",NA,NA,NA,"02165732"
"70320","646","REMOVED","inactive",NA,NA,NA,"02246170"
"62811","646","REMOVED","inactive",NA,NA,NA,"02239342"
"7400","646","REMOVED","inactive",NA,NA,NA,"00608394"
"15752","646","REMOVED","inactive",NA,NA,NA,"01963902"
"34857","646","REMOVED","inactive",NA,NA,NA,"02176998"
"63437","646","REMOVED","inactive",NA,NA,NA,"02239936"
"8598","646","REMOVED","inactive",NA,NA,NA,"00721522"
"62322","646","REMOVED","inactive",NA,NA,NA,"02238882"
"48128","646","REMOVED","inactive",NA,NA,NA,"02229803"
"62935","646","REMOVED","approved",NA,NA,NA,"02239461"
"9708","646","REMOVED","inactive",NA,NA,NA,"00806536"
"20220","646","REMOVED","inactive",NA,NA,NA,"02216744"
"66603","646","REMOVED","inactive",NA,NA,NA,"02242780"
"65918","646","REMOVED","inactive",NA,NA,NA,"02242236"
"11829","646","REMOVED","inactive",NA,NA,NA,"00786500"
"16952","646","REMOVED","inactive",NA,NA,NA,"02131277"
"9869","646","REMOVED","inactive",NA,NA,NA,"00795291"
"271","646","REMOVED","inactive",NA,NA,NA,"00134813"
"68936","646","REMOVED","inactive",NA,NA,NA,"02244938"
"60802","646","REMOVED","inactive",NA,NA,NA,"02237468"
"3753","646","REMOVED","inactive",NA,NA,NA,"00485152"
"34853","646","REMOVED","inactive",NA,NA,NA,"02176920"
"19715","646","REMOVED","inactive",NA,NA,NA,"02174901"
"48582","646","REMOVED","inactive",NA,NA,NA,"02230050"
"36820","646","REMOVED","inactive",NA,NA,NA,"02210606"
"63340","646","REMOVED","inactive",NA,NA,NA,"02239852"
"48897","646","REMOVED","inactive",NA,NA,NA,"02230199"
"13742","646","REMOVED","inactive",NA,NA,NA,"02023156"
"7399","646","REMOVED","inactive",NA,NA,NA,"00700584"
"16803","646","REMOVED","inactive",NA,NA,NA,"02009528"
"16309","646","REMOVED","inactive",NA,NA,NA,"02083191"
"62220","646","REMOVED","inactive",NA,NA,NA,"02238783"
"47184","646","REMOVED","inactive",NA,NA,NA,"02229384"
"18792","646","REMOVED","inactive",NA,NA,NA,"02016311"
"12250","646","REMOVED","inactive",NA,NA,NA,"01938223"
"19155","646","REMOVED","inactive",NA,NA,NA,"02178060"
"15537","646","REMOVED","inactive",NA,NA,NA,"02048558"
"62488","646","REMOVED","inactive",NA,NA,NA,"02239036"
"3522","646","REMOVED","inactive",NA,NA,NA,"00487074"
"50941","646","REMOVED","inactive",NA,NA,NA,"02231576"
"60735","646","REMOVED","inactive",NA,NA,NA,"02237407"
"62840","646","REMOVED","inactive",NA,NA,NA,"02239371"
"5398","646","REMOVED","inactive",NA,NA,NA,"00581054"
"1390","646","REMOVED","inactive",NA,NA,NA,"00241474"
"20070","646","REMOVED","inactive",NA,NA,NA,"02205165"
"1485","646","REMOVED","inactive",NA,NA,NA,"00036153"
"68703","646","REMOVED","inactive",NA,NA,NA,"02244714"
"15169","646","REMOVED","inactive",NA,NA,NA,"02035901"
"17152","646","REMOVED","inactive",NA,NA,NA,"01990535"
"68087","646","REMOVED","inactive",NA,NA,NA,"02244128"
"11344","646","REMOVED","inactive",NA,NA,NA,"00874361"
"65105","646","REMOVED","inactive",NA,NA,NA,"02241467"
"61401","646","REMOVED","inactive",NA,NA,NA,"02238021"
"18896","646","REMOVED","inactive",NA,NA,NA,"01983970"
"4166","646","REMOVED","inactive",NA,NA,NA,"00483060"
"67296","646","REMOVED","inactive",NA,NA,NA,"02243388"
"16919","646","REMOVED","inactive",NA,NA,NA,"02117924"
"15246","646","REMOVED","inactive",NA,NA,NA,"02028271"
"71515","646","REMOVED","inactive",NA,NA,NA,"02247272"
"16239","646","REMOVED","inactive",NA,NA,NA,"02046768"
"76381","646","REMOVED","inactive",NA,NA,NA,"02278227"
"6548","646","REMOVED","inactive",NA,NA,NA,"00638099"
"62936","646","REMOVED","inactive",NA,NA,NA,"02239462"
"18280","646","REMOVED","inactive",NA,NA,NA,"02147289"
"76186","646","REMOVED","inactive",NA,NA,NA,"02276194"
"65909","646","REMOVED","inactive",NA,NA,NA,"02242228"
"4315","646","REMOVED","inactive",NA,NA,NA,"00539937"
"4768","646","REMOVED","inactive",NA,NA,NA,"00526568"
"8327","646","REMOVED","inactive",NA,NA,NA,"00766321"
"11461","646","REMOVED","inactive",NA,NA,NA,"00732915"
"51882","646","REMOVED","inactive",NA,NA,NA,"02232447"
"7523","646","REMOVED","inactive",NA,NA,NA,"00658340"
"3454","646","REMOVED","inactive",NA,NA,NA,"00401811"
"1792","646","REMOVED","inactive",NA,NA,NA,"00180009"
"26641","646","REMOVED","inactive",NA,NA,NA,"02031388"
"61264","646","REMOVED","inactive",NA,NA,NA,"02237902"
"11754","646","REMOVED","inactive",NA,NA,NA,"00681040"
"63159","646","REMOVED","inactive",NA,NA,NA,"02239678"
"20241","646","REMOVED","inactive",NA,NA,NA,"02156938"
