drug_code,extract_current,extract_previous,drug_identification_number,current_company_name,previous_company_name
"18546","dormant","dormant","02158531","VIRBAC ANIMAL HEALTH INC","VIRBAC AH INC"
"18547","dormant","dormant","02158515","VIRBAC ANIMAL HEALTH INC","VIRBAC AH INC"
"42940","dormant","dormant","02194414","VIRBAC ANIMAL HEALTH INC","VIRBAC AH INC"
"47182","dormant","dormant","02229382","VIRBAC ANIMAL HEALTH INC","VIRBAC AH INC"
"64982","dormant","dormant","02241351","VIRBAC ANIMAL HEALTH INC","VIRBAC AH INC"
"64983","dormant","dormant","02241352","VIRBAC ANIMAL HEALTH INC","VIRBAC AH INC"
"64984","dormant","dormant","02241353","VIRBAC ANIMAL HEALTH INC","VIRBAC AH INC"
"65268","dormant","dormant","02241611","VIRBAC ANIMAL HEALTH INC","VIRBAC AH INC"
"73537","dormant","dormant","02250551","CELLCHEM PHARMACEUTICALS INC.","PHARMETICS (2011) INC"
"76227","dormant","dormant","02276593","VIRBAC ANIMAL HEALTH INC","VIRBAC AH INC"
"76456","dormant","dormant","02279002","VIRBAC ANIMAL HEALTH INC","VIRBAC AH INC"
"89185","dormant","dormant","02407183","VIRBAC ANIMAL HEALTH INC","VIRBAC AH INC"
"91018","dormant","dormant","02425548","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"74013","approved","approved","02254980","CELLCHEM PHARMACEUTICALS INC.","PHARMETICS (2011) INC"
"79809","approved","approved","02312565","CELLCHEM PHARMACEUTICALS INC.","PHARMETICS (2011) INC"
"79810","approved","approved","02312573","CELLCHEM PHARMACEUTICALS INC.","PHARMETICS (2011) INC"
"80753","approved","approved","02322102","CELLCHEM PHARMACEUTICALS INC.","PHARMETICS (2011) INC"
"80992","approved","approved","02324474","CELLCHEM PHARMACEUTICALS INC.","PHARMETICS (2011) INC"
"90925","approved","approved","02424576","VIRBAC ANIMAL HEALTH INC","VIRBAC AH INC"
"91781","approved","approved","02433435","RB HEALTH (CANADA) INC.","RECKITT BENCKISER (CANADA) INC"
"91782","approved","approved","02433451","RB HEALTH (CANADA) INC.","RECKITT BENCKISER (CANADA) INC"
"91999","approved","approved","02435659","ALLERGAN INC","ACTAVIS SPECIALTY PHARMACEUTICALS CO"
"92703","approved","approved","02442698","VIRBAC ANIMAL HEALTH INC","VIRBAC AH INC"
"92704","approved","approved","02442701","VIRBAC ANIMAL HEALTH INC","VIRBAC AH INC"
"92705","approved","approved","02442728","VIRBAC ANIMAL HEALTH INC","VIRBAC AH INC"
"98554","approved","approved","02495643","LABORATOIRE RIVA INC","AVIR PHARMA INC"
