mp_code,mp_formal_name,mp_en_description,mp_fr_description,mp_status,mp_status_effective_time,mp_type,Health_Canada_identifier,Health_Canada_product_name
22772,DILANTIN (phenytoin sodium 30 mg oral capsule) PFIZER CANADA INC,NA,NA,Active,19511231,DIN,22772,DILANTIN
22780,DILANTIN (phenytoin sodium 100 mg oral capsule) PFIZER CANADA INC,NA,NA,Active,19511231,DIN,22780,DILANTIN
23442,DILANTIN-30 SUSPENSION (phenytoin 30 mg per 5 mL oral suspension) PFIZER CANADA INC,NA,NA,Active,19681231,DIN,23442,DILANTIN-30 SUSPENSION
23450,DILANTIN-125 SUSPENSION (phenytoin 125 mg per 5 mL oral suspension) PFIZER CANADA INC,NA,NA,Active,19531231,DIN,23450,DILANTIN-125 SUSPENSION
23698,DILANTIN INFATABS (phenytoin 50 mg oral tablet) PFIZER CANADA INC,NA,NA,Active,19521231,DIN,23698,DILANTIN INFATABS
23760,NORLUTATE (norethindrone acetate 5 mg oral tablet) ERFA CANADA 2012 INC,NA,NA,Active,19611231,DIN,23760,NORLUTATE
24694,ATARAX SYRUP 2MG/ML (hydroxyzine hydrochloride 10 mg per 5 mL syrup) ERFA CANADA 2012 INC,NA,NA,Active,19561231,DIN,24694,ATARAX SYRUP 2MG/ML
26123,SENOKOT S (docusate sodium 50 mg and sennosides (senna) 8.6 mg oral tablet) PURDUE PHARMA,NA,NA,Active,19751231,DIN,26123,SENOKOT S
27944,VALISONE SCALP LOTION (betamethasone (betamethasone valerate) 0.1 % lotion) VALEANT CANADA LP/VALEANT CANADA S.E.C.,NA,NA,Active,19801104,DIN,27944,VALISONE SCALP LOTION
28096,CELESTONE SOLUSPAN (betamethasone acetate 3 mg per mL and betamethasone (betamethasone sodium phosphate) 3 mg per mL suspension for injection) MERCK CANADA INC,NA,NA,Active,19651231,DIN,28096,CELESTONE SOLUSPAN
28606,ALDACTONE 25 MG (spironolactone 25 mg oral tablet) PFIZER CANADA INC,NA,NA,Active,19591231,DIN,28606,ALDACTONE 25 MG
29246,DELATESTRYL (testosterone enanthate 1000 mg per 5 mL solution for injection ampoule) VALEANT CANADA LP/VALEANT CANADA S.E.C.,NA,NA,Active,19551231,DIN,29246,DELATESTRYL
30570,DALACIN C 150 MG (clindamycin (clindamycin hydrochloride) 150 mg oral capsule) PFIZER CANADA INC,NA,NA,Active,19701231,DIN,30570,DALACIN C 150 MG
30600,SOLU-CORTEF 100 MG ACT-O-VIAL (hydrocortisone (hydrocortisone sodium succinate) 100 mg per vial powder for solution for injection) PFIZER CANADA INC,NA,NA,Active,19581231,DIN,30600,SOLU-CORTEF 100 MG ACT-O-VIAL
30619,SOLU-CORTEF 250 MG ACT-O-VIAL (hydrocortisone (hydrocortisone sodium succinate) 250 mg per vial powder for solution for injection) PFIZER CANADA INC,NA,NA,Active,19621231,DIN,30619,SOLU-CORTEF 250 MG ACT-O-VIAL
30627,SOLU-CORTEF 500 MG ACT-O-VIAL (hydrocortisone (hydrocortisone sodium succinate) 500 mg per vial powder for solution for injection) PFIZER CANADA INC,NA,NA,Active,19661231,DIN,30627,SOLU-CORTEF 500 MG ACT-O-VIAL
30635,SOLU-CORTEF 1 GM ACT-O-VIAL (hydrocortisone (hydrocortisone sodium succinate) 1 g per vial powder for solution for injection) PFIZER CANADA INC,NA,NA,Active,19671231,DIN,30635,SOLU-CORTEF 1 GM ACT-O-VIAL
30783,DEPO-TESTOSTERONE INJ 100MG/ML (testosterone cypionate 1000 mg per 10 mL solution for injection vial) PFIZER CANADA INC,NA,NA,Active,19531231,DIN,30783,DEPO-TESTOSTERONE INJ 100MG/ML
30848,DEPO-PROVERA STERILE AQUEOUS SUSPENSION 50 MG/ML (medroxyprogesterone acetate 250 mg per 5 mL suspension for injection vial) PFIZER CANADA INC,NA,NA,Active,19601231,DIN,30848,DEPO-PROVERA STERILE AQUEOUS SUSPENSION 50 MG/ML
30910,CORTEF TABLETS 10MG (hydrocortisone 10 mg oral tablet) PFIZER CANADA INC,NA,NA,Active,19541231,DIN,30910,CORTEF TABLETS 10MG
30929,CORTEF TABLETS 20 MG (hydrocortisone 20 mg oral tablet) PFIZER CANADA INC,NA,NA,Active,19541231,DIN,30929,CORTEF TABLETS 20 MG
30937,PROVERA 5MG TABLETS (medroxyprogesterone acetate 5 mg oral tablet) PFIZER CANADA INC,NA,NA,Active,19611231,DIN,30937,PROVERA 5MG TABLETS
35645,KEFLEX (cephalexin 250 mg per 5 mL oral suspension) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC,NA,NA,Active,19711231,DIN,35645,KEFLEX
37605,MICRONOR TABLETS 28-DAY (norethindrone 0.35 mg oral tablet) JANSSEN INC,NA,NA,Active,19721231,DIN,37605,MICRONOR TABLETS 28-DAY
37613,NITROSTAT (nitroglycerin 0.3 mg sublingual tablet) PFIZER CANADA INC,NA,NA,Active,19721231,DIN,37613,NITROSTAT
37621,NITROSTAT (nitroglycerin 0.6 mg sublingual tablet) PFIZER CANADA INC,NA,NA,Active,19721231,DIN,37621,NITROSTAT
38121,EPHEDRINE SULFATE INJECTION USP (ephedrine sulfate 50 mg per 1 mL solution for injection ampoule) PFIZER CANADA INC,NA,NA,Active,19661231,DIN,38121,EPHEDRINE SULFATE INJECTION USP
40851,PMS-ASA (acetylsalicylic acid 325 mg oral tablet) PHARMASCIENCE INC,NA,NA,Active,19691231,DIN,40851,PMS-ASA
42560,MAXIDEX (dexamethasone 0.1 % ophthalmic drops) NOVARTIS PHARMACEUTICALS CANADA INC,NA,NA,Active,19771231,DIN,42560,MAXIDEX
42579,MAXIDEX (dexamethasone 0.1 % ophthalmic ointment) NOVARTIS PHARMACEUTICALS CANADA INC,NA,NA,Active,19661231,DIN,42579,MAXIDEX
50024,CODEINE PHOSPHATE SYRUP (codeine phosphate 25 mg per 5 mL syrup) LABORATOIRE ATLAS INC,NA,NA,Active,19861218,DIN,50024,CODEINE PHOSPHATE SYRUP
60313,ANTICOAGULANT SOD CITRATE SOLTN 4GM/100ML (sodium citrate 4 g per 100 mL NA) BAXTER CORPORATION,NA,NA,Active,19901231,DIN,60313,ANTICOAGULANT SOD CITRATE SOLTN 4GM/100ML
125083,DILAUDID (hydromorphone hydrochloride 2 mg oral tablet) PURDUE PHARMA,NA,NA,Active,19841231,DIN,125083,DILAUDID
125121,DILAUDID (hydromorphone hydrochloride 4 mg oral tablet) PURDUE PHARMA,NA,NA,Active,19841231,DIN,125121,DILAUDID
155365,ADRENALIN CHLORIDE SOL 1:1000 (epinephrine (epinephrine hydrochloride) 1 mg per mL nasal spray) ERFA CANADA 2012 INC,NA,NA,Active,19511231,DIN,155365,ADRENALIN CHLORIDE SOL 1:1000
156876,PREDNISONE TAB 5MG (prednisone 5 mg oral tablet) PRO DOC LIMITEE,NA,NA,Active,19591231,DIN,156876,PREDNISONE TAB 5MG
176141,BELLERGAL SPACETABS (belladonna 0.2 mg and ergotamine tartrate 0.6 mg and phenobarbital 40 mg prolonged-release oral tablet) PALADIN LABS INC,NA,NA,Active,19590101,DIN,176141,BELLERGAL SPACETABS
177016,VALISONE-G CREAM (betamethasone (betamethasone valerate) 0.1 % and gentamicin (gentamicin sulfate) 0.1 % cutaneous cream) VALEANT CANADA LP/VALEANT CANADA S.E.C.,NA,NA,Active,19701231,DIN,177016,VALISONE-G CREAM
178799,PHENOBARB (phenobarbital 15 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC,NA,NA,Active,19571231,DIN,178799,PHENOBARB
178802,PHENOBARB (phenobarbital 30 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC,NA,NA,Active,19571231,DIN,178802,PHENOBARB
178810,PHENOBARB (phenobarbital 60 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC,NA,NA,Active,19571231,DIN,178810,PHENOBARB
178829,PHENOBARB (phenobarbital 100 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC,NA,NA,Active,19571231,DIN,178829,PHENOBARB
180041,A.C. & C 8MG TAB (acetylsalicylic acid 375 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet) VITA HEALTH PRODUCTS INC,NA,NA,Active,19701231,DIN,180041,A.C. & C 8MG TAB
180408,ALDACTAZIDE 25 (hydrochlorothiazide 25 mg and spironolactone 25 mg oral tablet) PFIZER CANADA INC,NA,NA,Active,19601231,DIN,180408,ALDACTAZIDE 25
216666,NOVASEN (acetylsalicylic acid 325 mg gastro-resistant tablet) TEVA CANADA LIMITED,NA,NA,Active,19761231,DIN,216666,NOVASEN
225851,DALACIN C FLAVOURED GRANULES (clindamycin (clindamycin 2-palmitate hydrochloride) 75 mg per 5 mL powder for oral solution) PFIZER CANADA INC,NA,NA,Active,19721231,DIN,225851,DALACIN C FLAVOURED GRANULES
229296,NOVASEN (acetylsalicylic acid 650 mg gastro-resistant tablet) TEVA CANADA LIMITED,NA,NA,Active,19761231,DIN,229296,NOVASEN
232351,VALISONE-G OINTMENT (betamethasone (betamethasone valerate) 1 mg per g and gentamicin (gentamicin sulfate) 1 mg per g cutaneous ointment) VALEANT CANADA LP/VALEANT CANADA S.E.C.,NA,NA,Active,19721231,DIN,232351,VALISONE-G OINTMENT
232378,TEVA-PREDNISONE (prednisone 50 mg oral tablet) TEVA CANADA LIMITED,NA,NA,Active,19721231,DIN,232378,TEVA-PREDNISONE
236683,CARBOLITH CAP 300MG (lithium carbonate 300 mg oral capsule) VALEANT CANADA LP/VALEANT CANADA S.E.C.,NA,NA,Active,19711231,DIN,236683,CARBOLITH CAP 300MG
245097,HIBITANE SKIN CLEANSER (chlorhexidine gluconate 4 % cutaneous solution) ZOETIS CANADA INC,NA,NA,Active,19721231,DIN,245097,HIBITANE SKIN CLEANSER
247960,ETIBI TAB 100MG (ethambutol hydrochloride 100 mg oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.,NA,NA,Active,19721231,DIN,247960,ETIBI TAB 100MG
247979,ETIBI TAB 400MG (ethambutol hydrochloride 400 mg oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.,NA,NA,Active,19721231,DIN,247979,ETIBI TAB 400MG
254142,DULCOLAX (bisacodyl 5 mg gastro-resistant tablet) SANOFI-AVENTIS CANADA INC,NA,NA,Active,19581231,DIN,254142,DULCOLAX
262595,NOVO-RYTHRO ESTOLATE SUSPENSION (erythromycin (erythromycin estolate) 250 mg per 5 mL oral suspension) TEVA CANADA LIMITED,NA,NA,Active,19731231,DIN,262595,NOVO-RYTHRO ESTOLATE SUSPENSION
268313,SODIUM EDECRIN (ethacrynic acid (ethacrynate sodium) 50 mg per vial powder for solution for injection) VALEANT CANADA LP/VALEANT CANADA S.E.C.,NA,NA,Active,19681231,DIN,268313,SODIUM EDECRIN
271373,WINPRED TAB 1MG (prednisone 1 mg oral tablet) AA PHARMA INC,NA,NA,Active,19781231,DIN,271373,WINPRED TAB 1MG
285455,ALDACTONE 100 MG (spironolactone 100 mg oral tablet) PFIZER CANADA INC,NA,NA,Active,19751231,DIN,285455,ALDACTONE 100 MG
287873,SANDOZ COLCHICINE (colchicine 0.6 mg oral tablet) SANDOZ CANADA INCORPORATED,NA,NA,Active,19741231,DIN,287873,SANDOZ COLCHICINE
293490,ATASOL 8 (acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 8 mg oral tablet) CHURCH & DWIGHT CANADA CORP,NA,NA,Active,19751231,DIN,293490,ATASOL 8
293504,ATASOL 15 (acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 15 mg oral tablet) CHURCH & DWIGHT CANADA CORP,NA,NA,Active,19751231,DIN,293504,ATASOL 15
293512,ATASOL 30 (acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 30 mg oral tablet) CHURCH & DWIGHT CANADA CORP,NA,NA,Active,19751231,DIN,293512,ATASOL 30
297143,LOESTRIN 1.5/30 (ethinyl estradiol 30 mcg and norethindrone acetate 1.5 mg oral tablet) WARNER CHILCOTT CANADA CO,NA,NA,Active,19741231,DIN,297143,LOESTRIN 1.5/30
299405,PRED MILD 0.12% (prednisolone acetate 0.12 % ophthalmic drops) ALLERGAN INC,NA,NA,Active,19741231,DIN,299405,PRED MILD 0.12%
301175,PRED FORTE (prednisolone acetate 1 % ophthalmic drops) ALLERGAN INC,NA,NA,Active,19741231,DIN,301175,PRED FORTE
312711,APO CHLORPROPAMIDE TAB 250MG (chlorpropamide 250 mg oral tablet) APOTEX INC,NA,NA,Active,19741231,DIN,312711,APO CHLORPROPAMIDE TAB 250MG
312738,NITROFURANTOIN (nitrofurantoin 100 mg oral tablet) AA PHARMA INC,NA,NA,Active,19741231,DIN,312738,NITROFURANTOIN
312762,TOLBUTAMIDE (tolbutamide 500 mg oral tablet) AA PHARMA INC,NA,NA,Active,19751231,DIN,312762,TOLBUTAMIDE
312770,APO PREDNISONE TAB 5MG (prednisone 5 mg oral tablet) APOTEX INC,NA,NA,Active,19821231,DIN,312770,APO PREDNISONE TAB 5MG
312800,APO HYDRO TAB 50MG (hydrochlorothiazide 50 mg oral tablet) APOTEX INC,NA,NA,Active,19741231,DIN,312800,APO HYDRO TAB 50MG
313580,DIAZEPAM 5 TAB (diazepam 5 mg oral tablet) PRO DOC LIMITEE,NA,NA,Active,19741231,DIN,313580,DIAZEPAM 5 TAB
315966,MINESTRIN 1/20 (ethinyl estradiol 20 mcg and norethindrone acetate 1 mg oral tablet) WARNER CHILCOTT CANADA CO,NA,NA,Active,19751231,DIN,315966,MINESTRIN 1/20
319511,NITROFURANTOIN (nitrofurantoin 50 mg oral tablet) AA PHARMA INC,NA,NA,Active,19741231,DIN,319511,NITROFURANTOIN
319589,STING STOP 0.1% (benzalkonium chloride 0.1 % cutaneous liquid) CANADIAN CUSTOM PACKAGING COMPANY,NA,NA,Active,19801104,DIN,319589,STING STOP 0.1%
323071,DIPROSONE CREAM (betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream) MERCK CANADA INC,NA,NA,Active,19751231,DIN,323071,DIPROSONE CREAM
326844,APO HYDRO TAB 25MG (hydrochlorothiazide 25 mg oral tablet) APOTEX INC,NA,NA,Active,19751231,DIN,326844,APO HYDRO TAB 25MG
328219,SINEMET 250/25 (carbidopa 25 mg and levodopa 250 mg oral tablet) MERCK CANADA INC,NA,NA,Active,19751231,DIN,328219,SINEMET 250/25
335053,ELAVIL (amitriptyline hydrochloride 10 mg oral tablet) AA PHARMA INC,NA,NA,Active,19751231,DIN,335053,ELAVIL
335061,ELAVIL (amitriptyline hydrochloride 25 mg oral tablet) AA PHARMA INC,NA,NA,Active,19751231,DIN,335061,ELAVIL
335088,ELAVIL (amitriptyline hydrochloride 50 mg oral tablet) AA PHARMA INC,NA,NA,Active,19751231,DIN,335088,ELAVIL
337420,TEVA-INDOMETHACIN (indomethacin 25 mg oral capsule) TEVA CANADA LIMITED,NA,NA,Active,19801231,DIN,337420,TEVA-INDOMETHACIN
337439,TEVA-INDOMETHACIN (indomethacin 50 mg oral capsule) TEVA CANADA LIMITED,NA,NA,Active,19801231,DIN,337439,TEVA-INDOMETHACIN
337730,TEVA-FUROSEMIDE (furosemide 20 mg oral tablet) TEVA CANADA LIMITED,NA,NA,Active,19761231,DIN,337730,TEVA-FUROSEMIDE
337749,TEVA-FUROSEMIDE (furosemide 40 mg oral tablet) TEVA CANADA LIMITED,NA,NA,Active,19761231,DIN,337749,TEVA-FUROSEMIDE
341975,HYDROCHLOROTHIAZIDE TAB 25MG (hydrochlorothiazide 25 mg oral tablet) PRO DOC LIMITEE,NA,NA,Active,19751231,DIN,341975,HYDROCHLOROTHIAZIDE TAB 25MG
342084,TEVA-CEPHALEXIN (cephalexin (cephalexin monohydrate) 250 mg oral capsule) TEVA CANADA LIMITED,NA,NA,Active,19791231,DIN,342084,TEVA-CEPHALEXIN
342092,TEVA-CEPHALEXIN 250 (cephalexin (cephalexin monohydrate) 250 mg per 5 mL oral suspension) TEVA CANADA LIMITED,NA,NA,Active,19821231,DIN,342092,TEVA-CEPHALEXIN 250
342106,TEVA-CEPHALEXIN 125 (cephalexin (cephalexin monohydrate) 125 mg per 5 mL oral suspension) TEVA CANADA LIMITED,NA,NA,Active,19821231,DIN,342106,TEVA-CEPHALEXIN 125
342114,TEVA-CEPHALEXIN (cephalexin (cephalexin monohydrate) 500 mg oral capsule) TEVA CANADA LIMITED,NA,NA,Active,19791231,DIN,342114,TEVA-CEPHALEXIN
343617,ROFACT 300MG (rifampin 300 mg oral capsule) VALEANT CANADA LP/VALEANT CANADA S.E.C.,NA,NA,Active,19771231,DIN,343617,ROFACT 300MG
343838,MINESTRIN 1/20 (ethinyl estradiol 20 mcg and norethindrone acetate 1 mg oral tablet with lactose oral tablet) WARNER CHILCOTT CANADA CO,NA,NA,Active,19751231,DIN,343838,MINESTRIN 1/20
344923,DIPROSONE OINTMENT (betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment) MERCK CANADA INC,NA,NA,Active,19761231,DIN,344923,DIPROSONE OINTMENT
353027,LOESTRIN 1.5/30 (ethinyl estradiol 30 mcg and norethindrone acetate 1.5 mg oral tablet with lactose oral tablet) WARNER CHILCOTT CANADA CO,NA,NA,Active,19761231,DIN,353027,LOESTRIN 1.5/30
356557,FOLIC ACID TAB 25MG (folic acid 25 mg oral tablet) KRIPPS PHARMACY LTD.,NA,NA,Active,19751231,DIN,356557,FOLIC ACID TAB 25MG
360252,METHYLDOPA (methyldopa 125 mg oral tablet) AA PHARMA INC,NA,NA,Active,19800402,DIN,360252,METHYLDOPA
360260,METHYLDOPA (methyldopa 250 mg oral tablet) AA PHARMA INC,NA,NA,Active,19761231,DIN,360260,METHYLDOPA
360279,CHLORTHALIDONE (chlorthalidone 50 mg oral tablet) AA PHARMA INC,NA,NA,Active,19761231,DIN,360279,CHLORTHALIDONE
362158,APO DIAZEPAM TAB 5MG (diazepam 5 mg oral tablet) APOTEX INC,NA,NA,Active,19771231,DIN,362158,APO DIAZEPAM TAB 5MG
362166,APO FUROSEMIDE TAB 40MG (furosemide 40 mg oral tablet) APOTEX INC,NA,NA,Active,19761231,DIN,362166,APO FUROSEMIDE TAB 40MG
363650,TEVA-HALOPERIDOL (haloperidol 5 mg oral tablet) TEVA CANADA LIMITED,NA,NA,Active,19841231,DIN,363650,TEVA-HALOPERIDOL
363669,TEVA-HALOPERIDOL (haloperidol 2 mg oral tablet) TEVA CANADA LIMITED,NA,NA,Active,19861231,DIN,363669,TEVA-HALOPERIDOL
363677,TEVA-HALOPERIDOL (haloperidol 1 mg oral tablet) TEVA CANADA LIMITED,NA,NA,Active,19861231,DIN,363677,TEVA-HALOPERIDOL
363685,TEVA-HALOPERIDOL (haloperidol 0.5 mg oral tablet) TEVA CANADA LIMITED,NA,NA,Active,19861231,DIN,363685,TEVA-HALOPERIDOL
369810,TEGRETOL CHEWTABS 100 MG (carbamazepine 100 mg chewable tablet) NOVARTIS PHARMACEUTICALS CANADA INC,NA,NA,Active,19851231,DIN,369810,TEGRETOL CHEWTABS 100 MG
370991,AMITRIPTYLINE-10 (amitriptyline hydrochloride 10 mg oral tablet) PRO DOC LIMITEE,NA,NA,Active,19761231,DIN,370991,AMITRIPTYLINE-10
371009,AMITRIPTYLINE-25 (amitriptyline hydrochloride 25 mg oral tablet) PRO DOC LIMITEE,NA,NA,Active,19761231,DIN,371009,AMITRIPTYLINE-25
372846,ORTHO 1/35 TABLETS (21 DAY) (ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet) JANSSEN INC,NA,NA,Active,19801231,DIN,372846,ORTHO 1/35 TABLETS (21 DAY)
380571,LINCTUS CODEINE BLANC (codeine phosphate 10 mg per 5 mL oral solution) LABORATOIRE ATLAS INC,NA,NA,Active,19781231,DIN,380571,LINCTUS CODEINE BLANC
382752,ACETAMINOPHENE 325TAB (acetaminophen 325 mg oral tablet) PRO DOC LIMITEE,NA,NA,Active,19771231,DIN,382752,ACETAMINOPHENE 325TAB
382825,RIVOTRIL 0.5TAB (clonazepam 0.5 mg oral tablet) HOFFMANN-LA ROCHE LIMITED,NA,NA,Active,19771231,DIN,382825,RIVOTRIL 0.5TAB
382841,RIVOTRIL 2TAB (clonazepam 2 mg oral tablet) HOFFMANN-LA ROCHE LIMITED,NA,NA,Active,19771231,DIN,382841,RIVOTRIL 2TAB
386626,ACETAMINOPHENE 500TAB (acetaminophen 500 mg oral tablet) PRO DOC LIMITEE,NA,NA,Active,19771231,DIN,386626,ACETAMINOPHENE 500TAB
389218,NOVO-GESIC (acetaminophen 325 mg oral tablet) TEVA CANADA LIMITED,NA,NA,Active,19821231,DIN,389218,NOVO-GESIC
392472,SUPEUDOL 20 (oxycodone hydrochloride 20 mg suppository) SANDOZ CANADA INCORPORATED,NA,NA,Active,19731231,DIN,392472,SUPEUDOL 20
392480,SUPEUDOL 10 (oxycodone hydrochloride 10 mg suppository) SANDOZ CANADA INCORPORATED,NA,NA,Active,19731231,DIN,392480,SUPEUDOL 10
392561,MORPHINE SULFATE INJ 15MG/ML USP (morphine sulfate 15 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED,NA,NA,Active,19781231,DIN,392561,MORPHINE SULFATE INJ 15MG/ML USP
392588,MORPHINE SULFATE INJ 10MG/ML USP (morphine sulfate 10 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED,NA,NA,Active,19781231,DIN,392588,MORPHINE SULFATE INJ 10MG/ML USP
393444,ROFACT 150MG (rifampin 150 mg oral capsule) VALEANT CANADA LP/VALEANT CANADA S.E.C.,NA,NA,Active,19771231,DIN,393444,ROFACT 150MG
394394,DEHYDRATED ALCOHOL INJECTION USP (alcohol anhydrous 100 % solution for injection) SANDOZ CANADA INCORPORATED,NA,NA,Active,19781231,DIN,394394,DEHYDRATED ALCOHOL INJECTION USP
396788,APO FUROSEMIDE TAB 20MG (furosemide 20 mg oral tablet) APOTEX INC,NA,NA,Active,19771231,DIN,396788,APO FUROSEMIDE TAB 20MG
397423,LOPRESOR 50MG (metoprolol tartrate 50 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC,NA,NA,Active,19771231,DIN,397423,LOPRESOR 50MG
397431,LOPRESOR 100MG (metoprolol tartrate 100 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC,NA,NA,Active,19771231,DIN,397431,LOPRESOR 100MG
397792,FUROSEMIDE 40MG (furosemide 40 mg oral tablet) PRO DOC LIMITEE,NA,NA,Active,19771231,DIN,397792,FUROSEMIDE 40MG
399302,APO CHLORPROPAMIDE TAB 100MG (chlorpropamide 100 mg oral tablet) APOTEX INC,NA,NA,Active,19771231,DIN,399302,APO CHLORPROPAMIDE TAB 100MG
399728,DIAZEPAM INJECTION USP (diazepam 10 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED,NA,NA,Active,19801231,DIN,399728,DIAZEPAM INJECTION USP
401633,FUROSEMIDE SPECIAL (furosemide 250 mg per 25 mL solution for injection 25 mL vial) SANDOZ CANADA INCORPORATED,NA,NA,Active,19911231,DIN,401633,FUROSEMIDE SPECIAL
402680,APO OXAZEPAM TAB 10MG (oxazepam 10 mg oral tablet) APOTEX INC,NA,NA,Active,19791231,DIN,402680,APO OXAZEPAM TAB 10MG
402737,APO OXAZEPAM TAB 30MG (oxazepam 30 mg oral tablet) APOTEX INC,NA,NA,Active,19791231,DIN,402737,APO OXAZEPAM TAB 30MG
402745,APO OXAZEPAM TAB 15MG (oxazepam 15 mg oral tablet) APOTEX INC,NA,NA,Active,19791231,DIN,402745,APO OXAZEPAM TAB 15MG
402796,ZYLOPRIM (allopurinol 300 mg oral tablet) AA PHARMA INC,NA,NA,Active,19811231,DIN,402796,ZYLOPRIM
402818,ZYLOPRIM (allopurinol 100 mg oral tablet) AA PHARMA INC,NA,NA,Active,19811231,DIN,402818,ZYLOPRIM
404802,RATIO-BISACODYL (bisacodyl 10 mg suppository) TEVA CANADA LIMITED,NA,NA,Active,19811231,DIN,404802,RATIO-BISACODYL
405329,APO DIAZEPAM TAB 2MG (diazepam 2 mg oral tablet) APOTEX INC,NA,NA,Active,19791231,DIN,405329,APO DIAZEPAM TAB 2MG
405337,APO DIAZEPAM TAB 10MG (diazepam 10 mg oral tablet) APOTEX INC,NA,NA,Active,19791231,DIN,405337,APO DIAZEPAM TAB 10MG
