tm_code,tm_formal_name,changes
"8002063","perampanel","CHANGED"
"8002033","neostigmine","CHANGED"
"74546d3df6899b5767cca8679c21e1e1","paclitaxel","CHANGED"
"c05ae78ca13b7b685848c7803ae5ccfd","pazopanib","CHANGED"
"8002038","obinutuzumab","CHANGED"
"8002005","acetaminophen and caffeine and pyrilamine","CHANGED"
"6b75326ae56903080e4d47091a341adc","acetaminophen and pamabrom and pyrilamine","CHANGED"
"87f8d91a828cdbc5a15e25b9dd7f055f","mineral oil and mineral oil light","ADDED"
"8eb3b7fc3f22af0a26e10a6fd5ec8fcb","aluminum chlorohydrate and methylprednisolone acetate and neomycin and sulfur","ADDED"
"c3625c183e08a3900938db76b4cbaa6d","gentian violet","ADDED"
"267af9f9d7a2966d4e51b21cf63e070f","simoctocog alfa and water","ADDED"
"8002060","pegvisomant","CHANGED"
"984ab9ada2b161e669daca3bff8ce513","pimecrolimus","CHANGED"
"8002072","polyethylene glycol 3350","CHANGED"
"4f20b3dbf7a7911fd7e82fbfc40c87a3","calcium carbonate and magnesium hydroxide and simethicone","ADDED"
"ccbb639f4aad1d05beffb2af1546c10d","glycerine and hypromellose","DELETED"
"8002062","pentosan polysulfate sodium","CHANGED"
"1e75784f5176feaf9f71823ac40bba93","gelatin and pectin and sodium carboxymethyl cellulose","ADDED"
"8002064","pertuzumab","CHANGED"
"17aba281541d2d7af06072d688a3005a","pembrolizumab","CHANGED"
"4260ee932f9948ba54860bc488d37d34","sodium bicarbonate","ADDED"
"8002027","ivacaftor and tezacaftor","CHANGED"
"647dcc565c500520bdb4688b72edeb64","pyrithione zinc","CHANGED"
"8001796","hexylresorcinol and l-menthol","DELETED"
"393be17e4d74db691dfe47f9c17cc8d0","protamine","CHANGED"
"ece3fb77698bc6b26b60c0f981a3400b","oxcarbazepine","CHANGED"
"397d7f54fd7b0b5920b5e6aa446269ee","mannitol","ADDED"
"31269ecc4daa0a6a2f2d9541b66d4131","sodium thiosulfate","ADDED"
"8bd9df06646b5a4369a25cdf69e50a3d","cabozantinib","CHANGED"
"8001713","camphor and glycol salicylate and l-menthol","DELETED"
"197c1ad5a3b9aee90e54ec94baed77fa","octreotide","CHANGED"
"b47e429145322da00b2236674339bccb","mineral oil light","ADDED"
"8002068","piperazine","CHANGED"
"78965647f786f34357058f635b659ac4","peginterferon beta-1a","CHANGED"
"8603062b570a3792b545270c31f8c37e","coal tar","ADDED"
"2bbbb3ce06e0fdc74949dd43153c5f84","botulinum toxin type a","ADDED"
"b768ea135da1f16c28fdc34ea1f5e0ae","norepinephrine","CHANGED"
"8002039","ocriplasmin","CHANGED"
"8002030","lymphocyte immunoglobulin anti-thymocyte globulin (equine)","CHANGED"
"05896037816c1593984c83307d1cc812","glycerine and naphazoline and zinc sulfate","DELETED"
"ddc73971a734efab8dce0a7d0b24f2b2","pamabrom","CHANGED"
"8002075","polyvinyl alcohol and povidone and tetrahydrozoline","CHANGED"
"f00be86b74abd4607e16f76a020eb56d","oxaliplatin","CHANGED"
"8002050","pamabrom","CHANGED"
"8002086","sodium carboxymethyl cellulose","CHANGED"
"39a9a2033d3d12d37a0f1cd3c6c7d306","bictegravir and emtricitabine and tenofovir alafenamide","CHANGED"
"371ee3ef1cc61ae4b6ab13b56de994ed","cetrimonium","ADDED"
"00d5000514d736a5ae111ce12e51b869","eptacog alfa (activated)","ADDED"
"f89b61c951d67c3afe097ad356765fa7","glycerine and naphazoline","DELETED"
"f3134a6a3536425b09efb5105d5b78b8","pertuzumab","CHANGED"
"8460b3f76065170e3b194e0571000cc3","moroctocog alfa","ADDED"
"63fd4653d3b9fc6e9daebb2467972e9e","palivizumab","CHANGED"
"8002056","pegaspargase","CHANGED"
"13c61c35e482cb20e5250688266c0557","levocarnitine","ADDED"
"c31fdc45bfb5f59f5cfd7398648fd02d","camphor and glycol salicylate and levomenthol","ADDED"
"8002021","elagolix","CHANGED"
