mp_code,mp_formal_name,mp_fr_description,changes
"00438898","FORMULE C34 (piperazine 100 mg per mL oral liquid) HERBAGES NATURBEC LTÉE.","FORMULE C34 (pipérazine 100 mg par mL liquide oral) HERBAGES NATURBEC LTÉE.","ADDED"
"00441651","APO-IBUPROFEN (ibuprofen 300 mg oral tablet) APOTEX INC","APO-IBUPROFEN (ibuprofène 300 mg comprimé oral) APOTEX INC","mp_status: ""INACTIVE"" -> ""ACTIVE""
mp_status_effective_time: ""20201105"" -> ""19831231"""
"00469203","FORMULE L2 (antipyrine 10 mg per mL and sodium salicylate 56 mg per mL oral liquid) HERBAGES NATURBEC LTÉE.","FORMULE L2 (antipyrine 10 mg par mL et salicylate de sodium 56 mg par mL liquide oral) HERBAGES NATURBEC LTÉE.","ADDED"
"00481815","ROCALTROL (calcitriol 0.5 mcg oral capsule) SEARCHLIGHT PHARMA INC","ROCALTROL (calcitriol 0,5 mcg capsule orale) SEARCHLIGHT PHARMA INC","Health_Canada_product_name: ""ROCALTROL CAP 0.5MCG"" -> ""ROCALTROL""
mp_formal_name: ""ROCALTROL CAP 0.5MCG (calcitriol 0.5 mcg oral capsule) HOFFMANN-LA ROCHE LIMITED"" -> ""ROCALTROL (calcitriol 0.5 mcg oral capsule) SEARCHLIGHT PHARMA INC""
mp_fr_description: ""ROCALTROL CAP 0.5MCG (calcitriol 0,5 mcg capsule orale) HOFFMANN-LA ROCHE LIMITED"" -> ""ROCALTROL (calcitriol 0,5 mcg capsule orale) SEARCHLIGHT PHARMA INC"""
"00481823","ROCALTROL (calcitriol 0.25 mcg oral capsule) SEARCHLIGHT PHARMA INC","ROCALTROL (calcitriol 0,25 mcg capsule orale) SEARCHLIGHT PHARMA INC","Health_Canada_product_name: ""ROCALTROL CAP 0.25MCG"" -> ""ROCALTROL""
mp_formal_name: ""ROCALTROL CAP 0.25MCG (calcitriol 0.25 mcg oral capsule) HOFFMANN-LA ROCHE LIMITED"" -> ""ROCALTROL (calcitriol 0.25 mcg oral capsule) SEARCHLIGHT PHARMA INC""
mp_fr_description: ""ROCALTROL CAP 0.25MCG (calcitriol 0,25 mcg capsule orale) HOFFMANN-LA ROCHE LIMITED"" -> ""ROCALTROL (calcitriol 0,25 mcg capsule orale) SEARCHLIGHT PHARMA INC"""
"00583421","TEVA-CEPHALEXIN (cephalexin (cephalexin monohydrate) 500 mg oral tablet) TEVA CANADA LIMITED","TEVA-CEPHALEXIN (céphalexine (monohydrate de céphalexine) 500 mg comprimé oral) TEVA CANADA LIMITED","DELETED"
"00585114","APO IBUPROFEN TAB 600MG (ibuprofen 600 mg oral tablet) APOTEX INC","APO IBUPROFEN TAB 600MG (ibuprofène 600 mg comprimé oral) APOTEX INC","mp_status: ""INACTIVE"" -> ""ACTIVE""
mp_status_effective_time: ""20200404"" -> ""19841231"""
"00607789","RATIO-HEMCORT-HC (hydrocortisone acetate 0.5 % and zinc sulfate 0.5 % rectal ointment) TEVA CANADA LIMITED","RATIO-HEMCORT-HC (acétate d'hydrocortisone 0,5 % et sulfate de zinc 0,5 % pommade rectale) TEVA CANADA LIMITED","DELETED"
"00618632","APO-METOPROLOL (metoprolol tartrate 50 mg oral tablet) APOTEX INC","APO-METOPROLOL (tartrate de métoprolol 50 mg comprimé oral) APOTEX INC","Health_Canada_product_name: ""APO METOPROLOL TAB 50MG"" -> ""APO-METOPROLOL""
mp_formal_name: ""APO METOPROLOL TAB 50MG (metoprolol tartrate 50 mg oral tablet) APOTEX INC"" -> ""APO-METOPROLOL (metoprolol tartrate 50 mg oral tablet) APOTEX INC""
mp_fr_description: ""APO METOPROLOL TAB 50MG (tartrate de métoprolol 50 mg comprimé oral) APOTEX INC"" -> ""APO-METOPROLOL (tartrate de métoprolol 50 mg comprimé oral) APOTEX INC"""
"00618640","APO-METOPROLOL (metoprolol tartrate 100 mg oral tablet) APOTEX INC","APO-METOPROLOL (tartrate de métoprolol 100 mg comprimé oral) APOTEX INC","Health_Canada_product_name: ""APO METOPROLOL TAB 100MG"" -> ""APO-METOPROLOL""
mp_formal_name: ""APO METOPROLOL TAB 100MG (metoprolol tartrate 100 mg oral tablet) APOTEX INC"" -> ""APO-METOPROLOL (metoprolol tartrate 100 mg oral tablet) APOTEX INC""
mp_fr_description: ""APO METOPROLOL TAB 100MG (tartrate de métoprolol 100 mg comprimé oral) APOTEX INC"" -> ""APO-METOPROLOL (tartrate de métoprolol 100 mg comprimé oral) APOTEX INC"""
"00674915","ANTIMICROBIAL 0.3% TRICLOSAN / ANTIMICROBIEN 0.3% TRICLOSAN (triclosan 0.3 % lotion) AVMOR LTD","ANTIMICROBIAL 0.3% TRICLOSAN / ANTIMICROBIEN 0.3% TRICLOSAN (triclosan 0,3 % lotion) AVMOR LTD","ADDED"
"00691623","BICARBONATE CONCENTRATE D17000 (sodium bicarbonate 81.3 g per l solution for haemodialysis) BAXTER CORPORATION","BICARBONATE CONCENTRATE D17000 (bicarbonate de sodium 81,3 g par l solution pour hémodialyse) BAXTER CORPORATION","ADDED"
"00708232","FLORAFREE GEL 0.3% (triclosan 0.3 % cutaneous gel) DEB CANADA","FLORAFREE GEL 0.3% (triclosan 0,3 % gel cutané) DEB CANADA","ADDED"
"00741515","WHITE PETROLEUM JELLY USP OINTMENT (petrolatum 100 % cutaneous ointment) CANADIAN CUSTOM PACKAGING COMPANY","WHITE PETROLEUM JELLY USP OINTMENT (pétrolatum 100 % pommade cutanée) CANADIAN CUSTOM PACKAGING COMPANY","ADDED"
"00745790","WHITE PETROLEUM JELLY 100% BP (petrolatum 100 % cutaneous cream) H.J. SUTTON INDUSTRIES LTD.","WHITE PETROLEUM JELLY 100% BP (pétrolatum 100 % crème cutanée) H.J. SUTTON INDUSTRIES LTD.","ADDED"
"00749354","APO-METOPROLOL (TYPE L) (metoprolol tartrate 50 mg oral tablet) APOTEX INC","APO-METOPROLOL (TYPE L) (tartrate de métoprolol 50 mg comprimé oral) APOTEX INC","Health_Canada_product_name: ""APO METOPROLOL (TYPE L)"" -> ""APO-METOPROLOL (TYPE L)""
mp_formal_name: ""APO METOPROLOL (TYPE L) (metoprolol tartrate 50 mg oral tablet) APOTEX INC"" -> ""APO-METOPROLOL (TYPE L) (metoprolol tartrate 50 mg oral tablet) APOTEX INC""
mp_fr_description: ""APO METOPROLOL (TYPE L) (tartrate de métoprolol 50 mg comprimé oral) APOTEX INC"" -> ""APO-METOPROLOL (TYPE L) (tartrate de métoprolol 50 mg comprimé oral) APOTEX INC"""
"00774995","800 SODIUM BICARBONATE POWDER (sodium bicarbonate 650 g per 8 l powder for concentrate for solution for haemodialysis) BAXTER CORPORATION","800 SODIUM BICARBONATE POWDER (bicarbonate de sodium 650 g par 8 l poudre pour solution à diluer pour solution pour hémodialyse) BAXTER CORPORATION","ADDED"
"00779237","BACTI-STAT 0.3% (triclosan 0.3 % cutaneous liquid) ECOLAB CO","BACTI-STAT 0.3% (triclosan 0,3 % liquide cutané) ECOLAB CO","ADDED"
"00790516","PETROLATUM BLANC ONT USP (petrolatum 100 % cutaneous ointment) LABORATOIRE ATLAS INC","PETROLATUM BLANC ONT USP (pétrolatum 100 % pommade cutanée) LABORATOIRE ATLAS INC","ADDED"
"00804789","POTASSIUM PHOSPHATES (phosphorus (potassium phosphate dibasic and potassium phosphate monobasic) 30 mmol per 10 mL and potassium (potassium phosphate dibasic and potassium phosphate monobasic) 44 mmol per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","POTASSIUM PHOSPHATES (phosphore (phosphate de potassium dibasique et phosphate de potassium monobasique) 30 mmol par 10 mL et potassium (phosphate de potassium dibasique et phosphate de potassium monobasique) 44 mmol par 10 mL solution injectable fiole) SANDOZ CANADA INCORPORATED","ADDED"
"00877220","SOFTCIDE HANDWASH (chloroxylenol 1 % cutaneous liquid) NEW ERIE SCIENTIFIC LLC","SOFTCIDE HANDWASH (chloroxylénol 1 % liquide cutané) NEW ERIE SCIENTIFIC LLC","ADDED"
"01905740","K + 45 (potassium chloride 251.6 g per l solution for haemodialysis) BAXTER CORPORATION","K + 45 (chlorure de potassium 251,6 g par l solution pour hémodialyse) BAXTER CORPORATION","ADDED"
"01916971","TUSSIONEX (hydrocodone 5 mg per 5 mL and phenyltoloxamine 10 mg per 5 mL oral suspension) SANOFI-AVENTIS CANADA INC","TUSSIONEX (hydrocodone 5 mg par 5 mL et phényltoloxamine 10 mg par 5 mL suspension orale) SANOFI-AVENTIS CANADA INC","DELETED"
"01926438","KIDROLASE (asparaginase 10000 unit per vial powder for solution for injection) JAZZ PHARMACEUTICALS FRANCE SAS","KIDROLASE (asparaginase 10000 unité par fiole poudre pour solution injectable) JAZZ PHARMACEUTICALS FRANCE SAS","ADDED"
"01929313","DRISTAN NASAL MIST (pheniramine maleate 0.2 % and phenylephrine hydrochloride 0.5 % nasal spray) FOUNDATION CONSUMER BRANDS, LLC","DRISTAN NASAL MIST (maléate de phéniramine 0,2 % et chlorhydrate de phényléphrine 0,5 % vaporisation nasale) FOUNDATION CONSUMER BRANDS, LLC","mp_formal_name: ""DRISTAN NASAL MIST (pheniramine maleate 0.2 % and phenylephrine hydrochloride 0.5 % nasal spray) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"" -> ""DRISTAN NASAL MIST (pheniramine maleate 0.2 % and phenylephrine hydrochloride 0.5 % nasal spray) FOUNDATION CONSUMER BRANDS, LLC""
mp_fr_description: ""DRISTAN NASAL MIST (maléate de phéniramine 0,2 % et chlorhydrate de phényléphrine 0,5 % vaporisation nasale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"" -> ""DRISTAN NASAL MIST (maléate de phéniramine 0,2 % et chlorhydrate de phényléphrine 0,5 % vaporisation nasale) FOUNDATION CONSUMER BRANDS, LLC"""
"01929372","LONG LASTING DRISTAN NASAL MIST (oxymetazoline hydrochloride 0.05 % nasal spray) FOUNDATION CONSUMER BRANDS, LLC","LONG LASTING DRISTAN NASAL MIST (chlorhydrate d'oxymétazoline 0,05 % vaporisation nasale) FOUNDATION CONSUMER BRANDS, LLC","mp_formal_name: ""LONG LASTING DRISTAN NASAL MIST (oxymetazoline hydrochloride 0.05 % nasal spray) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"" -> ""LONG LASTING DRISTAN NASAL MIST (oxymetazoline hydrochloride 0.05 % nasal spray) FOUNDATION CONSUMER BRANDS, LLC""
mp_fr_description: ""LONG LASTING DRISTAN NASAL MIST (chlorhydrate d'oxymétazoline 0,05 % vaporisation nasale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"" -> ""LONG LASTING DRISTAN NASAL MIST (chlorhydrate d'oxymétazoline 0,05 % vaporisation nasale) FOUNDATION CONSUMER BRANDS, LLC"""
"01929380","LONG LASTING DRISTAN MENTHOLATED NASAL SPRAY (oxymetazoline hydrochloride 0.05 % nasal spray) FOUNDATION CONSUMER BRANDS, LLC","LONG LASTING DRISTAN MENTHOLATED NASAL SPRAY (chlorhydrate d'oxymétazoline 0,05 % vaporisation nasale) FOUNDATION CONSUMER BRANDS, LLC","mp_formal_name: ""LONG LASTING DRISTAN MENTHOLATED NASAL SPRAY (oxymetazoline hydrochloride 0.05 % nasal spray) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"" -> ""LONG LASTING DRISTAN MENTHOLATED NASAL SPRAY (oxymetazoline hydrochloride 0.05 % nasal spray) FOUNDATION CONSUMER BRANDS, LLC""
mp_fr_description: ""LONG LASTING DRISTAN MENTHOLATED NASAL SPRAY (chlorhydrate d'oxymétazoline 0,05 % vaporisation nasale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"" -> ""LONG LASTING DRISTAN MENTHOLATED NASAL SPRAY (chlorhydrate d'oxymétazoline 0,05 % vaporisation nasale) FOUNDATION CONSUMER BRANDS, LLC"""
"01972286","ANTISEPTIC HAND SOAP LIQ 0.3% (triclosan 0.3 % cutaneous liquid) INLAND/ALCARE","ANTISEPTIC HAND SOAP LIQ 0.3% (triclosan 0,3 % liquide cutané) INLAND/ALCARE","ADDED"
"01974548","MICRO I (iodide (sodium iodide) 1000 mcg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","MICRO I (iodure (iodure de sodium) 1000 mcg par 10 mL solution injectable fiole) SANDOZ CANADA INCORPORATED","ADDED"
"01977873","GERMICIDAL HAND SOAP LIQ 0.6% (chloroxylenol 0.6 % cutaneous liquid) OSTREM CHEMICAL CO LTD.","GERMICIDAL HAND SOAP LIQ 0.6% (chloroxylénol 0,6 % liquide cutané) OSTREM CHEMICAL CO LTD.","ADDED"
"01981501","BOTOX (onabotulinumtoxinA 100 unit per vial powder for solution for injection) ALLERGAN INC","BOTOX (onabotulinumtoxineA 100 unité par fiole poudre pour solution injectable) ALLERGAN INC","ADDED"
"01991086","SLEEP AID EXTRA STRENGTH TAB 50MG (diphenhydramine hydrochloride 50 mg oral tablet) TANTA PHARMACEUTICALS INC","SLEEP AID EXTRA STRENGTH TAB 50MG (chlorhydrate de diphenhydramine 50 mg comprimé oral) TANTA PHARMACEUTICALS INC","Health_Canada_product_name: ""SLEEP AID (EXTRA STRENGTH) TAB 50MG"" -> ""SLEEP AID EXTRA STRENGTH TAB 50MG""
mp_formal_name: ""SLEEP AID (EXTRA STRENGTH) TAB 50MG (diphenhydramine hydrochloride 50 mg oral tablet) TANTA PHARMACEUTICALS INC"" -> ""SLEEP AID EXTRA STRENGTH TAB 50MG (diphenhydramine hydrochloride 50 mg oral tablet) TANTA PHARMACEUTICALS INC""
mp_fr_description: ""SLEEP AID (EXTRA STRENGTH) TAB 50MG (chlorhydrate de diphenhydramine 50 mg comprimé oral) TANTA PHARMACEUTICALS INC"" -> ""SLEEP AID EXTRA STRENGTH TAB 50MG (chlorhydrate de diphenhydramine 50 mg comprimé oral) TANTA PHARMACEUTICALS INC"""
"02119242","FS ANTIMICROBIAL HAND CLEANER - 2.5% LIQ (benzalkonium chloride 2.5 % cutaneous liquid) ZEP MANUFACTURING COMPANY OF CANADA","FS ANTIMICROBIAL HAND CLEANER - 2.5% LIQ (chlorure de benzalkonium 2,5 % liquide cutané) ZEP MANUFACTURING COMPANY OF CANADA","ADDED"
"02131471","VIROBEX-P (chloroxylenol 0.6 % cutaneous liquid) GERMIPHENE CORPORATION","VIROBEX-P (chloroxylénol 0,6 % liquide cutané) GERMIPHENE CORPORATION","ADDED"
"02137534","MYLAN-ALPRAZOLAM (alprazolam 0.25 mg oral tablet) MYLAN PHARMACEUTICALS ULC","MYLAN-ALPRAZOLAM (alprazolam 0,25 mg comprimé oral) MYLAN PHARMACEUTICALS ULC","DELETED"
"02139529","SODIUM ACETATE INJECTION, USP (sodium acetate 328 mg per mL solution for injection) FRESENIUS KABI CANADA LTD","SODIUM ACETATE INJECTION, USP (acétate de sodium 328 mg par mL solution injectable) FRESENIUS KABI CANADA LTD","ADDED"
"02139545","POTASSIUM PHOSPHATES INJECTION, USP (potassium phosphate dibasic 236 mg per mL and potassium phosphate monobasic 224 mg per mL solution for injection) FRESENIUS KABI CANADA LTD","POTASSIUM PHOSPHATES INJECTION, USP (phosphate de potassium dibasique 236 mg par mL et phosphate de potassium monobasique 224 mg par mL solution injectable) FRESENIUS KABI CANADA LTD","ADDED"
"02143968","CROWN ANTISEPTIC HAND SOAP (triclosan 0.3 % cutaneous liquid) CROWN CHEMICAL PRODUCTS INC.","CROWN ANTISEPTIC HAND SOAP (triclosan 0,3 % liquide cutané) CROWN CHEMICAL PRODUCTS INC.","ADDED"
"02160986","CALCIUM-45  0.5-4.5 (calcium chloride 14.9 g per bottle powder for concentrate for solution for haemodialysis) BAXTER CORPORATION","CALCIUM-45  0.5-4.5 (chlorure de calcium 14,9 g par bouteille poudre pour solution à diluer pour solution pour hémodialyse) BAXTER CORPORATION","ADDED"
"02161060","CALCIUM-45  0.25-4.5 (calcium chloride 7.45 g per bottle powder for concentrate for solution for haemodialysis) BAXTER CORPORATION","CALCIUM-45  0.25-4.5 (chlorure de calcium 7,45 g par bouteille poudre pour solution à diluer pour solution pour hémodialyse) BAXTER CORPORATION","ADDED"
"02164329","UP-87 LOTION SOAP/UP-87 SAVON LOTION (triclosan 0.1 % lotion) AVMOR LTD","UP-87 LOTION SOAP/UP-87 SAVON LOTION (triclosan 0,1 % lotion) AVMOR LTD","ADDED"
"02177080","TAXOTERE (docetaxel 80 mg per 2 mL solution for injection vial with diluent solution) SANOFI-AVENTIS CANADA INC","TAXOTERE (docétaxel 80 mg par 2 mL solution injectable fiole avec solution diluante) SANOFI-AVENTIS CANADA INC","DELETED"
"02181746","SODIUM ACETATE-OMEGA (sodium (sodium acetate) 4 mmol per mL solution for injection 50 mL vial) OMEGA LABORATORIES LTD","SODIUM ACETATE-OMEGA (sodium (acétate de sodium) 4 mmol par mL solution injectable 50 mL fiole) OMEGA LABORATORIES LTD","ADDED"
"02194457","DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (doxorubicin hydrochloride 10 mg per vial powder for solution for injection) PFIZER CANADA ULC","DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (chlorhydrate de doxorubicine 10 mg par fiole poudre pour solution injectable) PFIZER CANADA ULC","ADDED"
"02194465","DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (doxorubicin hydrochloride 50 mg per vial powder for solution for injection) PFIZER CANADA ULC","DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (chlorhydrate de doxorubicine 50 mg par fiole poudre pour solution injectable) PFIZER CANADA ULC","ADDED"
"02194473","DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (doxorubicin hydrochloride 150 mg per vial powder for solution for injection) PFIZER CANADA ULC","DOXORUBICIN HYDROCHLORIDE FOR INJECTION USP (chlorhydrate de doxorubicine 150 mg par fiole poudre pour solution injectable) PFIZER CANADA ULC","ADDED"
"02202581","FEIBA NF (anti-inhibitor coagulant complex 700-1300 unit per vial powder for solution for injection with diluent solution) TAKEDA CANADA INC","FEIBA NF (complexe coagulant anti-inhibiteur 700-1300 unité par fiole poudre pour solution injectable avec solution diluante) TAKEDA CANADA INC","mp_formal_name: ""FEIBA NF (anti-inhibitor coagulant complex 700-1300 unit per vial powder for solution for injection with diluent solution) SHIRE PHARMA CANADA ULC"" -> ""FEIBA NF (anti-inhibitor coagulant complex 700-1300 unit per vial powder for solution for injection with diluent solution) TAKEDA CANADA INC""
mp_fr_description: ""FEIBA NF (complexe coagulant anti-inhibiteur 700-1300 unité par fiole poudre pour solution injectable avec solution diluante) SHIRE PHARMA CANADA ULC"" -> ""FEIBA NF (complexe coagulant anti-inhibiteur 700-1300 unité par fiole poudre pour solution injectable avec solution diluante) TAKEDA CANADA INC"""
"02213834","NASACORT AQ (triamcinolone acetonide 55 mcg per actuation nasal spray) SANOFI CONSUMER HEALTH INC","NASACORT AQ (acétonide de triamcinolone 55 mcg par actionnement vaporisation nasale) SANOFI CONSUMER HEALTH INC","mp_formal_name: ""NASACORT AQ (triamcinolone acetonide 55 mcg per actuation nasal spray) SANOFI-AVENTIS CANADA INC"" -> ""NASACORT AQ (triamcinolone acetonide 55 mcg per actuation nasal spray) SANOFI CONSUMER HEALTH INC""
mp_fr_description: ""NASACORT AQ (acétonide de triamcinolone 55 mcg par actionnement vaporisation nasale) SANOFI-AVENTIS CANADA INC"" -> ""NASACORT AQ (acétonide de triamcinolone 55 mcg par actionnement vaporisation nasale) SANOFI CONSUMER HEALTH INC"""
"02215187","CAVERJECT STERILE POWDER - PWS 23.2MCG/VIAL (alprostadil 20 mcg per vial powder for solution for injection) PFIZER CANADA ULC","CAVERJECT STERILE POWDER - PWS 23.2MCG/VIAL (alprostadil 20 mcg par fiole poudre pour solution injectable) PFIZER CANADA ULC","ADDED"
"02217937","HYGENIPAK PLUS ANTI-MICROBIAL SKIN CLEANSER (triclosan 0.32 % cutaneous liquid) DEB CANADA","HYGENIPAK PLUS ANTI-MICROBIAL SKIN CLEANSER (triclosan 0,32 % liquide cutané) DEB CANADA","ADDED"
"02218887","HEMORRHOIDAL OINTMENT (pramoxine hydrochloride 1 % and zinc sulfate monohydrate 0.5 % rectal ointment) PHARMASCIENCE INC","HEMORRHOIDAL OINTMENT (chlorhydrate de pramoxine 1 % et monohydrate de sulfate de zinc 0,5 % pommade rectale) PHARMASCIENCE INC","DELETED"
"02219301","MAGNESIUM-45 0.5-4.5 (magnesium chloride 20.5 g per 4.5 l powder for concentrate for solution for haemodialysis) BAXTER CORPORATION","MAGNESIUM-45 0.5-4.5 (chlorure de magnésium 20,5 g par 4,5 l poudre pour solution à diluer pour solution pour hémodialyse) BAXTER CORPORATION","ADDED"
"02219433","ANTI-BAC - ASP 0.5% (triclosan 0.5 % cutaneous spray) BENTFIELD EUROPE BV","ANTI-BAC - ASP 0.5% (triclosan 0,5 % vaporisation cutanée) BENTFIELD EUROPE BV","ADDED"
"02221616","SODIUM BICARBONATE USP FOR HEMODIALYSIS D12276 (sodium bicarbonate 650 g per sachet powder for concentrate for solution for haemodialysis) BAXTER CORPORATION","SODIUM BICARBONATE USP FOR HEMODIALYSIS D12276 (bicarbonate de sodium 650 g par sachet poudre pour solution à diluer pour solution pour hémodialyse) BAXTER CORPORATION","ADDED"
"02221829","ALTACE (ramipril 1.25 mg oral capsule) BAUSCH HEALTH, CANADA INC.","ALTACE (ramipril 1,25 mg capsule orale) BAUSCH HEALTH, CANADA INC.","mp_formal_name: ""ALTACE (ramipril 1.25 mg oral capsule) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""ALTACE (ramipril 1.25 mg oral capsule) BAUSCH HEALTH, CANADA INC.""
mp_fr_description: ""ALTACE (ramipril 1,25 mg capsule orale) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""ALTACE (ramipril 1,25 mg capsule orale) BAUSCH HEALTH, CANADA INC."""
"02221837","ALTACE (ramipril 2.5 mg oral capsule) BAUSCH HEALTH, CANADA INC.","ALTACE (ramipril 2,5 mg capsule orale) BAUSCH HEALTH, CANADA INC.","mp_formal_name: ""ALTACE (ramipril 2.5 mg oral capsule) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""ALTACE (ramipril 2.5 mg oral capsule) BAUSCH HEALTH, CANADA INC.""
mp_fr_description: ""ALTACE (ramipril 2,5 mg capsule orale) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""ALTACE (ramipril 2,5 mg capsule orale) BAUSCH HEALTH, CANADA INC."""
"02221845","ALTACE (ramipril 5 mg oral capsule) BAUSCH HEALTH, CANADA INC.","ALTACE (ramipril 5 mg capsule orale) BAUSCH HEALTH, CANADA INC.","mp_formal_name: ""ALTACE (ramipril 5 mg oral capsule) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""ALTACE (ramipril 5 mg oral capsule) BAUSCH HEALTH, CANADA INC.""
mp_fr_description: ""ALTACE (ramipril 5 mg capsule orale) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""ALTACE (ramipril 5 mg capsule orale) BAUSCH HEALTH, CANADA INC."""
"02221853","ALTACE (ramipril 10 mg oral capsule) BAUSCH HEALTH, CANADA INC.","ALTACE (ramipril 10 mg capsule orale) BAUSCH HEALTH, CANADA INC.","mp_formal_name: ""ALTACE (ramipril 10 mg oral capsule) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""ALTACE (ramipril 10 mg oral capsule) BAUSCH HEALTH, CANADA INC.""
mp_fr_description: ""ALTACE (ramipril 10 mg capsule orale) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""ALTACE (ramipril 10 mg capsule orale) BAUSCH HEALTH, CANADA INC."""
"02229813","MYLAN-ALPRAZOLAM (alprazolam 1 mg oral tablet) MYLAN PHARMACEUTICALS ULC","MYLAN-ALPRAZOLAM (alprazolam 1 mg comprimé oral) MYLAN PHARMACEUTICALS ULC","DELETED"
"02231590","ABELCET (amphotericin B 100 mg per 20 mL suspension for injection vial) LEADIANT BIOSCIENCES, INC","ABELCET (amphotéricine B 100 mg par 20 mL suspension injectable fiole) LEADIANT BIOSCIENCES, INC","ADDED"
