ntp_code,ntp_formal_name,ntp_fr_description,changes
9013086,doxorubicin hydrochloride 20 mg per 10 mL solution for injection vial,chlorhydrate de doxorubicine 20 mg par 10 mL solution injectable fiole,ADDED
c1c1d5b602af38edae1b646bbd6f6d60,nipocalimab 1200 mg per 6.5 mL solution for injection,"nipocalimab 1200 mg par 6,5 mL solution injectable",ADDED
9013085,doxorubicin hydrochloride 2 mg per mL solution for injection 100 mL vial,chlorhydrate de doxorubicine 2 mg par mL solution injectable 100 mL fiole,ADDED
ae912d1dfbd27c6faab6ca1248105739,leuprolide acetate 45 mg powder for prolonged-release suspension for injection with diluent solution per syringe,acétate de leuprolide 45 mg poudre pour suspension injectable à libération prolongée avec solution diluante par seringue,ADDED
9015036,magnesium chloride 20.5 g per bottle powder for concentrate for solution for haemodialysis,"chlorure de magnésium 20,5 g par bouteille poudre pour solution à diluer pour solution pour hémodialyse",ADDED
9004208,paclitaxel 100 mg per vial powder for suspension for injection,paclitaxel 100 mg par fiole poudre pour suspension injectable,ADDED
9013032,alprostadil 20 mcg per vial powder for solution for injection,alprostadil 20 mcg par fiole poudre pour solution injectable,ADDED
da7cc674a6e9eb7e74e349845a085f90,mirvetuximab soravtansine 100 mg per 20 mL solution for injection vial,mirvétuximab soravtansine 100 mg par 20 mL solution injectable fiole,ADDED
9004611,sodium bicarbonate 650 g per cartridge powder for concentrate for solution for haemodialysis,bicarbonate de sodium 650 g par cartouche poudre pour solution à diluer pour solution pour hémodialyse,ADDED
9014307,doxorubicin hydrochloride 2 mg per mL suspension for injection,chlorhydrate de doxorubicine 2 mg par mL suspension injectable,ADDED
9000221,diclofenac sodium 100 mg prolonged-release oral tablet,diclofénac sodique 100 mg comprimé oral à libération prolongée,"ntp_status_effective_time: ""19851231"" -> ""19931231"""
9013936,sodium (sodium acetate) 4 mmol per mL solution for injection 50 mL vial,sodium (acétate de sodium) 4 mmol par mL solution injectable 50 mL fiole,ADDED
9013084,doxorubicin hydrochloride 10 mg per 5 mL solution for injection vial,chlorhydrate de doxorubicine 10 mg par 5 mL solution injectable fiole,ADDED
9012159,tolvaptan 15 mg oral tablet,tolvaptan 15 mg comprimé oral,"ntp_status_effective_time: ""20110922"" -> ""20260121""
ntp_type: ""NA"" -> ""Comb"""
9014986,raxtozinameran 30 mcg per 0.3 mL suspension for injection 1.8 mL vial,"raxtozinaméran 30 mcg par 0,3 mL suspension injectable 1,8 mL fiole",DELETED
2b64bb1eacb8d62bf12936e9299f0efd,midazolam (midazolam hydrochloride) 5 mg per 1 mL oromucosal solution,midazolam (chlorhydrate de midazolam) 5 mg par 1 mL solution buccale,ADDED
9002030,potassium phosphate dibasic 236 mg per mL and potassium phosphate monobasic 224 mg per mL solution for injection,phosphate de potassium dibasique 236 mg par mL et phosphate de potassium monobasique 224 mg par mL solution injectable,ADDED
78461017c58b1e594c55c62ca54bd7e0,delafloxacin (delafloxacin meglumine) 450 mg oral tablet,délafloxacine (délafloxacine méglumine) 450 mg comprimé oral,ADDED
3079b2796d965f21ac50169eea07fe42,baloxavir marboxil 40 mg oral tablet,baloxavir marboxil 40 mg comprimé oral,ADDED
9006134,chloroxylenol 1 % cutaneous solution,chloroxylénol 1 % solution pour application cutanée,ADDED
9014303,benzalkonium chloride 0.15 % cutaneous solution,"chlorure de benzalkonium 0,15 % solution pour application cutanée",ADDED
8106f0928b47dc3a65b23ef910057712,midazolam (midazolam hydrochloride) 2.5 mg per 0.5 mL oromucosal solution,"midazolam (chlorhydrate de midazolam) 2,5 mg par 0,5 mL solution buccale",ADDED
9013425,chloroxylenol 4.8 % cutaneous solution,"chloroxylénol 4,8 % solution pour application cutanée",ADDED
0a5192c9729d11bfa35c994d6d1a7630,teprotumumab 500 mg per vial powder for solution for injection,téprotumumab 500 mg par fiole poudre pour solution injectable,ADDED
9014936,andusomeran 0.1 mg per mL dispersion for injection 2.5 mL vial,"andusoméran 0,1 mg par mL dispersion injectable 2,5 mL fiole",DELETED
9013778,carboxymethylcellulose sodium 13.3 % and gelatin 13.3 % and pectin 13.3 % oral paste,"carboxyméthylcellulose sodique 13,3 % et gélatine 13,3 % et pectine 13,3 % pâte orale",DELETED
9004093,triclosan 0.3 % cutaneous solution,"triclosan 0,3 % solution pour application cutanée",ADDED
9013088,doxorubicin hydrochloride 50 mg per 25 mL solution for injection vial,chlorhydrate de doxorubicine 50 mg par 25 mL solution injectable fiole,ADDED
9005183,raltegravir (raltegravir potassium) 25 mg chewable tablet,raltégravir (raltégravir potassique) 25 mg comprimé à croquer,DELETED
9013892,paclitaxel 100 mg per 16.7 mL solution for injection vial,"paclitaxel 100 mg par 16,7 mL solution injectable fiole",ADDED
33d9b0a3574e5fe3c6d617af4655858e,lidocaine hydrochloride 1.5 % and nifedipine 0.3 % rectal cream,"chlorhydrate de lidocaïne 1,5 % et nifédipine 0,3 % crème rectale",ADDED
30ecc0908c2f8c0b4a5e136f59c881ea,midazolam (midazolam hydrochloride) 10 mg per 2 mL oromucosal solution,midazolam (chlorhydrate de midazolam) 10 mg par 2 mL solution buccale,ADDED
9014802,cytarabine 100 mg and daunorubicin 44 mg powder for solution for injection,cytarabine 100 mg et daunorubicine 44 mg poudre pour solution injectable,ADDED
9014984,raxtozinameran 10 mcg per 0.3 mL suspension for injection 1.8 mL vial,"raxtozinaméran 10 mcg par 0,3 mL suspension injectable 1,8 mL fiole",DELETED
9002031,promethazine hydrochloride 10 mg per 5 mL syrup,chlorhydrate de prométhazine 10 mg par 5 mL sirop,"ntp_status_effective_time: ""20180802"" -> ""20250704"""
9014560,triclosan 0.4 % NA,"triclosan 0,4 % NA",ADDED
9012641,nadroparin calcium 1900 unit per 0.2 mL solution for injection syringe,"nadroparine calcique 1900 unité par 0,2 mL solution injectable seringue","ntp_status_effective_time: ""20180723"" -> ""20251008"""
8702f7d22175eda140e8378c5d78b225,efgartigimod alfa 1000 mg per 5 mL solution for injection syringe,efgartigimod alfa 1000 mg par 5 mL solution injectable seringue,ADDED
9014651,potassium chloride 20 meq per 100 mL solution for injection,chlorure de potassium 20 meq par 100 mL solution injectable,ADDED
9014531,sodium bicarbonate 900 g per bag powder for concentrate for solution for haemodialysis,bicarbonate de sodium 900 g par sac poudre pour solution à diluer pour solution pour hémodialyse,ADDED
9014832,magnesium chloride 5.15 g per vial powder for concentrate for solution for haemodialysis,"chlorure de magnésium 5,15 g par fiole poudre pour solution à diluer pour solution pour hémodialyse",ADDED
9002321,potassium chloride 251.6 g per l solution for haemodialysis,"chlorure de potassium 251,6 g par l solution pour hémodialyse",ADDED
9006409,benzoyl peroxide 5 % and salicylic acid 2 % NA,peroxyde de benzoyle 5 % et acide salicylique 2 % NA,ADDED
9014530,sodium bicarbonate 650 g per bag powder for concentrate for solution for haemodialysis,bicarbonate de sodium 650 g par sac poudre pour solution à diluer pour solution pour hémodialyse,ADDED
9013927,phosphorus (potassium phosphate dibasic and potassium phosphate monobasic) 30 mmol per 10 mL and potassium (potassium phosphate dibasic and potassium phosphate monobasic) 44 mmol per 10 mL solution for injection vial,phosphore (phosphate de potassium dibasique et phosphate de potassium monobasique) 30 mmol par 10 mL et potassium (phosphate de potassium dibasique et phosphate de potassium monobasique) 44 mmol par 10 mL solution injectable fiole,ADDED
9012906,benzethonium chloride 0.2 % cutaneous cream,"chlorure de benzéthonium 0,2 % crème cutanée",ADDED
9015330,"ciprofloxacin (ciprofloxacin, ciprofloxacin hydrochloride) 500 mg prolonged-release oral tablet","ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 500 mg comprimé oral à libération prolongée",DELETED
9003826,acetylsalicylic acid 162 mg gastro-resistant tablet,acide acétylsalicylique 162 mg comprimé gastrorésistant,"ntp_status_effective_time: ""20180802"" -> ""20250704"""
a86acdf07ac3cdb9085fa8b6e40d8afd,nipocalimab 300 mg per 1.62 mL solution for injection,"nipocalimab 300 mg par 1,62 mL solution injectable",ADDED
9014968,coagulation factor ii (human) 1520 unit per vial and coagulation factor IX human 1000 unit per vial and coagulation factor vii (human) 960 unit per vial and coagulation factor x (human) 1200 unit per vial and protein c 1240 unit per vial and protein s 1280 unit per vial NA,facteur II de coagulation humain 1520 unité par fiole et facteur IX de coagulation humain 1000 unité par fiole et facteur VII de coagulation humain 960 unité par fiole et facteur X de coagulation humain 1200 unité par fiole et protéine c 1240 unité par fiole et protéine s 1280 unité par fiole NA,ADDED
9002902,sodium acetate 328 mg per mL solution for injection,acétate de sodium 328 mg par mL solution injectable,ADDED
9014665,fibrinogen human 400 mg per 5 mL and thrombin human 2500 unit per 5 mL cutaneous solution,fibrinogène humaine 400 mg par 5 mL et thrombine humaine 2500 unité par 5 mL solution pour application cutanée,ADDED
9005208,calcium chloride 7.45 g per vial powder for concentrate for solution for haemodialysis,"chlorure de calcium 7,45 g par fiole poudre pour solution à diluer pour solution pour hémodialyse",ADDED
9004198,acetylsalicylic acid 81 mg oral tablet,acide acétylsalicylique 81 mg comprimé oral,"ntp_status_effective_time: ""20180802"" -> ""20250704"""
9002241,acetylsalicylic acid 650 mg suppository,acide acétylsalicylique 650 mg suppositoire,"ntp_status_effective_time: ""20180802"" -> ""20250704"""
9014891,fibrinogen human 80 mg per 1 mL and thrombin human 500 unit per 1 mL cutaneous solution,fibrinogène humaine 80 mg par 1 mL et thrombine humaine 500 unité par 1 mL solution pour application cutanée,ADDED
9015336,dextromethorphan hydrobromide 30 mg per sachet and pheniramine maleate 20 mg per sachet and phenylephrine hydrochloride 10 mg per sachet powder for oral solution,bromhydrate de dextrométhorphane 30 mg par sachet et maléate de phéniramine 20 mg par sachet et chlorhydrate de phényléphrine 10 mg par sachet poudre pour solution orale,ADDED
9001867,benzalkonium chloride 0.1 % cutaneous liquid,"chlorure de benzalkonium 0,1 % liquide cutané",ADDED
7e001ddcdda5552df43e04527a410a63,macitentan 2.5 mg dispersible oral tablet,"macitentan 2,5 mg comprimé oral dispersible",ADDED
9014486,chloroxylenol 1 % cutaneous gel,chloroxylénol 1 % gel cutané,ADDED
9012645,nadroparin calcium 5700 unit per 0.6 mL solution for injection syringe,"nadroparine calcique 5700 unité par 0,6 mL solution injectable seringue","ntp_status_effective_time: ""20240723"" -> ""20251008"""
9004094,benzalkonium chloride 0.15 % cutaneous liquid,"chlorure de benzalkonium 0,15 % liquide cutané",ADDED
9002239,acetylsalicylic acid 150 mg suppository,acide acétylsalicylique 150 mg suppositoire,"ntp_status_effective_time: ""20180802"" -> ""20250704"""
9014985,raxtozinameran 30 mcg per 0.3 mL suspension for injection 0.3 mL vial,"raxtozinaméran 30 mcg par 0,3 mL suspension injectable 0,3 mL fiole",DELETED
9013541,collagenase clostridium histolyticum 250 unit per g cutaneous ointment,collagénase de clostridium histolyticum 250 unité par g pommade cutanée,"ntp_status_effective_time: ""20240222"" -> ""20260128"""
9001523,potassium chloride 149 mg per mL solution for injection,chlorure de potassium 149 mg par mL solution injectable,ADDED
9005800,benzalkonium chloride 0.13 % lotion,"chlorure de benzalkonium 0,13 % lotion",ADDED
9014139,potassium chloride 200 meq per 100 mL solution for injection,chlorure de potassium 200 meq par 100 mL solution injectable,ADDED
9012640,nadroparin calcium 15200 unit per 0.8 mL solution for injection syringe,"nadroparine calcique 15200 unité par 0,8 mL solution injectable seringue","ntp_status_effective_time: ""20220726"" -> ""20251008"""
9005024,benzalkonium chloride 0.13 % cutaneous spray,"chlorure de benzalkonium 0,13 % vaporisation cutanée",ADDED
9014969,coagulation factor ii (human) 1600 unit and coagulation factor IX human 1240 unit and coagulation factor vii (human) 1000 unit and coagulation factor x (human) 2040 unit and protein c 1640 unit and protein s 1360 unit powder for solution for injection,facteur II de coagulation humain 1600 unité et facteur IX de coagulation humain 1240 unité et facteur VII de coagulation humain 1000 unité et facteur X de coagulation humain 2040 unité et protéine c 1640 unité et protéine s 1360 unité poudre pour solution injectable,ADDED
9014785,potassium chloride 7.55 g per vial powder for concentrate for solution for haemodialysis,"chlorure de potassium 7,55 g par fiole poudre pour solution à diluer pour solution pour hémodialyse",ADDED
9002180,chloroxylenol 0.6 % cutaneous liquid,"chloroxylénol 0,6 % liquide cutané",ADDED
9004407,benzethonium chloride 0.3 % wipe,"chlorure de benzéthonium 0,3 % lingette",ADDED
d2f2f653b4f3477f26f5fead23d03545,midazolam (midazolam hydrochloride) 7.5 mg per 1.5 mL oromucosal solution,"midazolam (chlorhydrate de midazolam) 7,5 mg par 1,5 mL solution buccale",ADDED
9014085,chloroxylenol 0.5 % NA,"chloroxylénol 0,5 % NA",ADDED
9014970,coagulation factor ii (human) 760 unit per vial and coagulation factor IX human 500 unit per vial and coagulation factor vii (human) 480 unit per vial and coagulation factor x (human) 600 unit per vial and protein c 620 unit per vial and protein s 640 unit per vial NA,facteur II de coagulation humain 760 unité par fiole et facteur IX de coagulation humain 500 unité par fiole et facteur VII de coagulation humain 480 unité par fiole et facteur X de coagulation humain 600 unité par fiole et protéine c 620 unité par fiole et protéine s 640 unité par fiole NA,ADDED
9013943,benzalkonium chloride 0.13 % NA,"chlorure de benzalkonium 0,13 % NA",ADDED
9001515,lidocaine hydrochloride 20 mg per mL cutaneous gel,chlorhydrate de lidocaïne 20 mg par mL gel cutané,ADDED
9006279,ibuprofen 50 mg chewable tablet,ibuprofène 50 mg comprimé à croquer,"ntp_status_effective_time: ""20190731"" -> ""20260211"""
9005343,sodium bicarbonate 720 g per cartridge powder for concentrate for solution for haemodialysis,bicarbonate de sodium 720 g par cartouche poudre pour solution à diluer pour solution pour hémodialyse,ADDED
cf2714efea21a5767be743eb181dee28,toripalimab 40 mg per mL solution for injection,toripalimab 40 mg par mL solution injectable,ADDED
9003565,chloroxylenol 1 % cutaneous liquid,chloroxylénol 1 % liquide cutané,ADDED
9004334,benzalkonium chloride 0.13 % cutaneous solution,"chlorure de benzalkonium 0,13 % solution pour application cutanée",ADDED
9015329,"ciprofloxacin (ciprofloxacin, ciprofloxacin hydrochloride) 1000 mg prolonged-release oral tablet","ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 1000 mg comprimé oral à libération prolongée",DELETED
9002392,triclosan 0.3 % cutaneous liquid,"triclosan 0,3 % liquide cutané",ADDED
9012643,nadroparin calcium 2850 unit per 0.3 mL solution for injection syringe,"nadroparine calcique 2850 unité par 0,3 mL solution injectable seringue","ntp_status_effective_time: ""20230717"" -> ""20251008"""
9003810,alcohol anhydrous 61 % and chlorhexidine gluconate 1 % lotion,alcool anhydre 61 % et gluconate de chlorhexidine 1 % lotion,ADDED
