drug_code,route_of_administration_code,route_of_administration,status,drug_identification_number
"100080","94","DISINFECTANT (Institutional/Industrial)","ADDED","02511614"
"100838","94","DISINFECTANT (Institutional/Industrial)","ADDED","02519119"
"100097","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02511789"
"100882","2","DISINFECTANT (Barn)","ADDED","02519577"
"100846","56","ORAL","ADDED","02519194"
"100835","62","RECTAL","ADDED","02519070"
"100807","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02518775"
"100862","56","ORAL","ADDED","02519348"
"100827","56","ORAL","ADDED","02518988"
"100830","56","ORAL","ADDED","02519011"
"100837","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02519097"
"100838","8","DISINFECTANT (Food Premises)","ADDED","02519119"
"100080","8","DISINFECTANT (Food Premises)","ADDED","02511614"
"100771","56","ORAL","ADDED","02518392"
"100880","70","TOPICAL","ADDED","02519550"
"100881","8","DISINFECTANT (Food Premises)","ADDED","02519569"
"100097","93","DISINFECTANT (Domestic)","ADDED","02511789"
"100814","49","INTRAVENOUS","ADDED","02518856"
"100060","70","TOPICAL","ADDED","02511398"
"100870","70","TOPICAL","ADDED","02519437"
"100867","56","ORAL","ADDED","02519402"
"100832","2","DISINFECTANT (Barn)","ADDED","02519046"
"43287","56","ORAL","ADDED","02220571"
"100853","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02519259"
"100815","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02518864"
"100831","56","ORAL","ADDED","02519038"
"100883","56","ORAL","ADDED","02519585"
"100851","56","ORAL","ADDED","02519232"
"100837","93","DISINFECTANT (Domestic)","ADDED","02519097"
"100881","94","DISINFECTANT (Institutional/Industrial)","ADDED","02519569"
"100807","93","DISINFECTANT (Domestic)","ADDED","02518775"
"100826","56","ORAL","ADDED","02518961"
"100813","56","ORAL","ADDED","02518848"
"100891","94","DISINFECTANT (Institutional/Industrial)","ADDED","02519674"
"100882","8","DISINFECTANT (Food Premises)","ADDED","02519577"
"100848","56","ORAL","ADDED","02519208"
"100840","53","NASAL","ADDED","02519127"
"100112","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02511959"
"100774","56","ORAL","ADDED","02518422"
"100884","93","DISINFECTANT (Domestic)","ADDED","02519593"
"100832","8","DISINFECTANT (Food Premises)","ADDED","02519046"
"100895","56","ORAL","ADDED","02519712"
"100879","104","TOPICAL (HOUSEHOLD)","ADDED","02519542"
"100810","56","ORAL","ADDED","02518805"
"100897","56","ORAL","ADDED","02519739"
"100884","8","DISINFECTANT (Food Premises)","ADDED","02519593"
"100112","94","DISINFECTANT (Institutional/Industrial)","ADDED","02511959"
"100801","56","ORAL","ADDED","02518716"
