drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"100832","197","ADDED","approved","BENZALKONIUM CHLORIDE","5","%","02519046"
"100880","7289","ADDED","approved","ZINC OXIDE","15.5","%","02519550"
"12305","331","Changed","inactive","ZINC (ZINC GLUTARATE)",".5","MG","01900625"
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
"92505","10238","Changed","active","TRYPTOPHAN","0.1","G","02440687"
"89639","197","Changed","approved","BENZALKONIUM CHLORIDE","3","%","02411806"
"61553","9418","Changed","active","DIAZEPAM","5","MG","02238162"
"100097","197","ADDED","approved","BENZALKONIUM CHLORIDE","5","%","02511789"
"100878","11086","ADDED","approved","PANTOPRAZOLE (PANTOPRAZOLE MAGNESIUM HEMIPENTAHYDRATE)","40","MG","02519534"
"100807","197","ADDED","approved","BENZALKONIUM CHLORIDE","8.9","%","02518775"
"100060","727","ADDED","approved","TITANIUM DIOXIDE","6.2","%","02511398"
"92505","2332","REMOVED","active",NA,NA,NA,"02440687"
"99142","2332","REMOVED","active",NA,NA,NA,"02501813"
"92506","2332","REMOVED","active",NA,NA,NA,"02440695"
"67236","309","REMOVED","active",NA,NA,NA,"02243333"
"100863","21511","ADDED","approved","IVACAFTOR","25","MG","02519364"
"100873","16516","ADDED","approved","EMTRICITABINE","200","MG","02519461"
"100883","11114","ADDED","approved","VALACYCLOVIR (VALACYCLOVIR HYDROCHLORIDE)","1000","MG","02519585"
"100881","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.0545","%","02519569"
"100854","2609","ADDED","approved","IBUPROFEN","125","MG","02519267"
"100112","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.184","%","02511959"
"100837","197","ADDED","approved","BENZALKONIUM CHLORIDE","3.2","%","02519097"
"100844","141","ADDED","approved","BICALUTAMIDE","50","MG","02519178"
"100826","15568","ADDED","approved","PREGABALIN","150","MG","02518961"
"100825","15568","ADDED","approved","PREGABALIN","75","MG","02518953"
"100853","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.0909","%","02519259"
"100892","9483","ADDED","approved","BETAHISTINE HYDROCHLORIDE","8","MG","02519682"
"100853","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.0364","%","02519259"
"100801","11857","ADDED","approved","EFAVIRENZ","600","MG","02518716"
"100808","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.041","%","02518783"
"100812","7408","ADDED","approved","SPIRONOLACTONE","25","MG","02518821"
"100850","2167","ADDED","approved","METOPROLOL TARTRATE","50","MG","02519224"
"93685","23642","ADDED","approved","DIACETIN","99","%","02450704"
"100823","15568","ADDED","approved","PREGABALIN","25","MG","02518937"
"100846","1988","ADDED","approved","TRANEXAMIC ACID","500","MG","02519194"
"100881","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.1212","%","02519569"
"100838","10021","ADDED","approved","CITRIC ACID","3.5","%","02519119"
"100824","15568","ADDED","approved","PREGABALIN","50","MG","02518945"
"100832","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","5","%","02519046"
"100155","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.07","%","02512254"
"100805","13904","ADDED","approved","TRAMADOL HYDROCHLORIDE","50","MG","02518759"
"100873","11857","ADDED","approved","EFAVIRENZ","600","MG","02519461"
"100840","7504","ADDED","approved","MOMETASONE FUROATE (MOMETASONE FUROATE MONOHYDRATE)","50","MCG","02519127"
"100782","2139","ADDED","approved","MYCOPHENOLIC ACID (MYCOPHENOLATE SODIUM)","360","MG","02518511"
"100891","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02519674"
"100815","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.105","%","02518864"
"92540","23642","ADDED","active","DIACETIN","99","%","02441039"
"100884","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.14","%","02519593"
"100830","22707","ADDED","approved","BILASTINE","2.5","MG","02519011"
"100882","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.034","%","02519577"
"100829","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02519003"
"100895","1960","ADDED","approved","INDAPAMIDE","0.625","MG","02519712"
"100736","13346","ADDED","approved","ELETRIPTAN (ELETRIPTAN HYDROBROMIDE)","40","MG","02518023"
"100880","12048","ADDED","approved","OCTISALATE","5","%","02519550"
"100895","232","ADDED","approved","PERINDOPRIL ERBUMINE","2","MG","02519712"
"100838","7128","ADDED","approved","HYDROGEN PEROXIDE","2","%","02519119"
"100757","5913","ADDED","approved","DEQUALINIUM CHLORIDE","10","MG","02518252"
"43287","7219","ADDED","approved","DIPYRIDAMOLE","100","MG","02220571"
"100806","9880","ADDED","approved","METRONIDAZOLE","500","MG","02518767"
"100807","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","6.67","%","02518775"
"67236","12076","ADDED","active","SODIUM FERRIC GLUCONATE COMPLEX IN SUCROSE INJECTION","12.5","MG","02243333"
"100773","6731","ADDED","approved","DIGOXIN","0.125","MG","02518414"
"100880","12634","ADDED","approved","ENSULIZOLE","1","%","02519550"
"100801","16516","ADDED","approved","EMTRICITABINE","200","MG","02518716"
"100851","11104","ADDED","approved","ONDANSETRON","4","MG","02519232"
"100807","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","2.67","%","02518775"
"100888","270","ADDED","approved","ACETAMINOPHEN","650","MG","02519631"
"100853","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.0545","%","02519259"
"100836","9418","ADDED","approved","DIAZEPAM","15","MG","02519089"
"100829","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02519003"
"100809","1218","ADDED","approved","BISOPROLOL FUMARATE","10","MG","02518791"
"100881","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.0909","%","02519569"
"100813","7408","ADDED","approved","SPIRONOLACTONE","100","MG","02518848"
"100881","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.0364","%","02519569"
"100884","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.14","%","02519593"
"100891","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02519674"
"100810","1218","ADDED","approved","BISOPROLOL FUMARATE","5","MG","02518805"
"100835","9418","ADDED","approved","DIAZEPAM","10","MG","02519070"
"100815","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.105","%","02518864"
"100853","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.1212","%","02519259"
"100833","1890","ADDED","approved","BUSPIRONE HYDROCHLORIDE","10","MG","02519054"
"100896","232","ADDED","approved","PERINDOPRIL ERBUMINE","4","MG","02519720"
"100896","1960","ADDED","approved","INDAPAMIDE","1.25","MG","02519720"
"100865","6760","ADDED","approved","COLCHICINE","0.5","MG","02519380"
"100814","20161","ADDED","approved","DAPTOMYCIN","500","MG","02518856"
"100060","12049","ADDED","approved","OCTINOXATE","4","%","02511398"
"100871","11104","ADDED","approved","ONDANSETRON","4","MG","02519445"
"100828","15568","ADDED","approved","PREGABALIN","300","MG","02518996"
"100857","23201","ADDED","approved","RISANKIZUMAB","150","MG","02519291"
"100872","11104","ADDED","approved","ONDANSETRON","8","MG","02519453"
"100894","9483","ADDED","approved","BETAHISTINE HYDROCHLORIDE","24","MG","02519704"
"100080","197","ADDED","active","BENZALKONIUM CHLORIDE","0.3","%","02511614"
"100858","270","ADDED","approved","ACETAMINOPHEN","10","MG","02519305"
"100868","232","ADDED","approved","PERINDOPRIL ERBUMINE","8","MG","02519410"
"100882","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.013","%","02519577"
"100755","11905","ADDED","approved","TRASTUZUMAB","150","MG","02518244"
"100882","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.026","%","02519577"
"100831","22707","ADDED","approved","BILASTINE","10","MG","02519038"
"100808","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.041","%","02518783"
"100880","1970","ADDED","approved","HOMOSALATE","15","%","02519550"
"100827","15568","ADDED","approved","PREGABALIN","225","MG","02518988"
"100774","6731","ADDED","approved","DIGOXIN","0.25","MG","02518422"
"100112","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.184","%","02511959"
"100897","232","ADDED","approved","PERINDOPRIL ERBUMINE","8","MG","02519739"
"100837","7128","ADDED","approved","HYDROGEN PEROXIDE","7.98","%","02519097"
"100870","7558","ADDED","approved","CLOBETASOL PROPIONATE","0.05","%","02519437"
"100897","1960","ADDED","approved","INDAPAMIDE","2.5","MG","02519739"
"100772","6731","ADDED","approved","DIGOXIN","0.0625","MG","02518406"
"100807","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","4","%","02518775"
"100866","232","ADDED","approved","PERINDOPRIL ERBUMINE","2","MG","02519399"
"100783","2139","ADDED","approved","MYCOPHENOLIC ACID (MYCOPHENOLATE SODIUM)","180","MG","02518538"
"100848","2167","ADDED","approved","METOPROLOL TARTRATE","200","MG","02519208"
