"tm_code","tm_formal_name","tm_status","tm_status_effective_time"
"8000081","timolol","Active","19791231"
"8000082","diclofenac","Active","19801231"
"8000084","haloperidol","Active","19801231"
"8000085","indomethacin","Active","19801231"
"8000824","minoxidil","Active","19801231"
"8001092","nitrazepam","Active","19801231"
"8000086","propranolol","Active","19801231"
"8000087","temazepam","Active","19801231"
"8000088","alprazolam","Active","19811231"
"8001049","aminophylline","Active","19811231"
"8000090","bromazepam","Active","19811231"
"8001077","cromolyn","Active","19811231"
"8000091","flurazepam","Active","19811231"
"8000826","guaifenesin and oxtriphylline","Active","19811231"
"8000092","hydrochlorothiazide and triamterene","Active","19811231"
"8000827","tobramycin","Active","19811231"
"8000828","acetaminophen and codeine and doxylamine","Active","19821231"
"8000095","acyclovir","Active","19821231"
"8000829","benzoyl peroxide","Active","19821231"
"8000097","indapamide","Active","19821231"
"8000830","isosorbide dinitrate","Active","19821231"
"8001093","nabilone","Active","19821231"
"8000218","naproxen","Active","19821231"
"8000779","alcohol anhydrous and doxylamine and etafedrin and hydrocodone and sodium citrate","Active","19831231"
"8000835","hydrochlorothiazide and pindolol","Active","19831231"
"8000836","prazosin","Active","19831231"
"8000774","acetylsalicylic acid and oxycodone","Active","19841231"
"8001068","ampicillin","Active","19841231"
"8000104","fusidic acid","Active","19841231"
"8000106","hydromorphone","Active","19841231"
"8000107","procyclidine","Active","19841231"
"8000108","valproic acid (divalproex)","Active","19841231"
"8000109","lorazepam","Active","19851231"
"8000110","acebutolol","Active","19861231"
"8000837","acetaminophen and caffeine","Active","19861231"
"8000114","dexamethasone phosphate","Active","19861231"
"8000115","glyburide","Active","19861231"
"8000840","lactulose","Active","19861231"
"8000841","cyproterone","Active","19871231"
"8000117","doxycycline","Active","19871231"
"8000118","enalapril","Active","19871231"
"8000119","ethinyl estradiol and levonorgestrel","Active","19871231"
"8000120","ranitidine","Active","19871231"
"8000121","atenolol","Active","19881231"
"8000773","clotrimazole","Active","19881231"
"8000122","diltiazem","Active","19881231"
"8000842","nadolol","Active","19881231"
"8000123","nifedipine","Active","19881231"
"8000124","verapamil","Active","19881231"
"8000843","acetaminophen and phenylephrine","Active","19891231"
"8000844","amiloride and hydrochlorothiazide","Active","19891231"
"8000127","fentanyl","Active","19891231"
"8000128","fluoxetine","Active","19891231"
"8000130","metoclopramide","Active","19891231"
"8000131","omeprazole","Active","19891231"
"8000132","salbutamol","Active","19891231"
"8001096","tamoxifen","Active","19891231"
"8001095","triazolam","Active","19891231"
"8000846","betamethasone dipropionate and clotrimazole","Active","19901231"
"8000134","budesonide","Active","19901231"
"8000847","captopril","Active","19901231"
"8001097","chloral hydrate","Active","19901231"
"8000135","clonidine","Active","19901231"
"8000848","dexamethasone (base) and tobramycin","Active","19901231"
"8000849","enalapril and hydrochlorothiazide","Active","19901231"
"8000850","fluconazole","Active","19901231"
"8000139","gliclazide","Active","19901231"
"8000851","hydralazine","Active","19901231"
"8000140","lisinopril","Active","19901231"
"8000141","pravastatin","Active","19901231"
"8000142","simvastatin","Active","19901231"
"8000852","sodium citrate","Active","19901231"
"8001088","terbutaline","Active","19901231"
"8000143","zopiclone","Active","19901231"
"8000785","belladonna and opium","Active","19911231"
"8000147","clozapine","Active","19911231"
"8000148","mometasone","Active","19911231"
"8000153","amlodipine","Active","19921231"
"8000154","amoxicillin and clavulanic acid","Active","19921231"
"8000159","ciprofloxacin","Active","19921231"
"8000160","clarithromycin","Active","19921231"
"8000161","clobetasol","Active","19921231"
"8000162","dextroamphetamine","Active","19921231"
"8000163","doxazosin","Active","19921231"
"8000164","ethinyl estradiol and norgestimate","Active","19921231"
"8000165","felodipine","Active","19921231"
"8000166","finasteride","Active","19921231"
"8000777","hydrocodone","Active","19921231"
"8000168","insulin isophane human","Active","19921231"
"8000169","ketorolac","Active","19921231"
"8000866","mupirocin","Active","19921231"
"8000170","quinapril","Active","19921231"
"8000171","sertraline","Active","19921231"
"8000172","vitamin D3 (cholecalciferol)","Active","19921231"
"8000870","acetylsalicylic acid and caffeine","Active","19931231"
"8000872","benazepril","Active","19931231"
"8000873","bumetanide","Active","19931231"
"8000874","cilazapril","Active","19931231"
"8000179","desogestrel and ethinyl estradiol","Active","19931231"
"8000180","diclofenac and misoprostol","Active","19931231"
"8000181","domperidone","Active","19931231"
"8000183","mesalazine","Active","19931231"
"8000184","metformin","Active","19931231"
"8000185","paroxetine","Active","19931231"
"8000187","risperidone","Active","19931231"
"8000188","terbinafine","Active","19931231"
"8000189","trazodone","Active","19931231"
"8000879","atenolol and chlorthalidone","Active","19941231"
"8000196","cyclobenzaprine","Active","19941231"
"8000198","digoxin","Active","19941231"
"8000200","gabapentin","Active","19941231"
"8000201","hydrochlorothiazide and lisinopril","Active","19941231"
"8000781","hydrocodone and phenylephrine","Active","19941231"
"8000202","ipratropium","Active","19941231"
"8000203","isosorbide mononitrate","Active","19941231"
"8000204","lithium (ion)","Active","19941231"
"8000205","minocycline","Active","19941231"
"8000206","perindopril","Active","19941231"
"8000208","beclomethasone","Active","19951231"
"8000210","cefprozil","Active","19951231"
"8000213","estradiol","Active","19951231"
"8000214","lamotrigine","Active","19951231"
"8000215","lansoprazole","Active","19951231"
"8000216","losartan","Active","19951231"
"8000217","methotrexate","Active","19951231"
"8000891","naloxone","Active","19951231"
"8000219","oxybutynin","Active","19951231"
"8000220","progesterone","Active","19951231"
"8000893","sotalol","Active","19951231"
"8000221","valproic acid","Active","19951231"
"8000894","labetalol","Active","19960730"
"8000222","tacrolimus","Active","19960814"
"8000895","esmolol","Active","19960816"
"8001101","anastrozole","Active","19960830"
"8000224","azithromycin","Active","19960926"
"8000225","fenofibrate","Active","19961002"
"8000226","olanzapine","Active","19961104"
"8000897","benzoyl peroxide and erythromycin","Active","19961105"
"8001106","ondansetron","Active","19961113"
"8000787","insulin lispro","Active","19961115"
"8000229","hydrochlorothiazide and losartan","Active","19961122"
"8000230","ciclopirox","Active","19961203"
"8000898","dibucaine and esculin and framycetin and hydrocortisone","Active","19961230"
"8000899","dorzolamide","Active","19961231"
"8000233","valacyclovir","Active","19961231"
"8000784","normethadone and p-hydroxyephedrine","Active","19970123"
"8000234","sumatriptan","Active","19970211"
"8000235","atorvastatin","Active","19970305"
"8000236","pantoprazole","Active","19970305"
"8000237","cetirizine","Active","19970306"
"8000238","clobazam","Active","19970324"
"8000239","ramipril","Active","19970324"
"8000240","topiramate","Active","19970325"
"8000053","betamethasone (base)","Active","19970401"
"8000902","formoterol","Active","19970708"
"8000903","ipratropium and salbutamol","Active","19970725"
"8000244","latanoprost","Active","19970728"
"8000246","donepezil","Active","19970820"
"8001113","irinotecan","Active","19970827"
"8001102","letrozole","Active","19970902"
"8000247","terazosin","Active","19970926"
"8001053","zafirlukast","Active","19971117"
"8001086","orciprenaline","Active","19971121"
"8001103","brimonidine","Active","19971202"
"8000248","quetiapine","Active","19971210"
"8000249","valsartan","Active","19971215"
"8000250","trandolapril","Active","19980107"
"8000251","olopatadine","Active","19980209"
"8000905","salmeterol","Active","19980211"
"8000253","pramipexole","Active","19980226"
"8000254","venlafaxine","Active","19980304"
"8000173","fluticasone","Active","19980402"
"8000256","cyproterone and ethinyl estradiol","Active","19980408"
"8000257","bupropion","Active","19980505"
"8001104","naratriptan","Active","19980505"
"8000259","irbesartan","Active","19980622"
"8000907","amoxicillin and clarithromycin and lansoprazole","Active","19980818"
"8000261","montelukast","Active","19980821"
"8001105","zolmitriptan","Active","19980930"
"8000262","hydrochlorothiazide and quinapril","Active","19981001"
"8000263","clopidogrel","Active","19981013"
"8001076","cefuroxime","Active","19981027"
"8001100","brinzolamide","Active","19981111"
"8000908","fusidic acid and hydrocortisone","Active","19981111"
"8000265","tolterodine","Active","19981123"
"8000266","candesartan","Active","19981207"
"8000267","citalopram","Active","19990308"
"8000268","sildenafil","Active","19990309"
"8000269","amiodarone","Active","19990329"
"8000909","cilazapril and hydrochlorothiazide","Active","19990401"
"8000271","celecoxib","Active","19990419"
"8000272","dorzolamide and timolol","Active","19990527"
"8001057","cefadroxil","Active","19990602"
"8000273","repaglinide","Active","19990621"
"8001107","midazolam","Active","19990721"
"8000276","rizatriptan","Active","19990831"
"8000277","telmisartan","Active","19990901"
"8000278","risedronate","Active","19990907"
"8000279","fluticasone and salmeterol","Active","19990924"
"8000912","alcohol anhydrous and chlorhexidine","Active","19991105"
"8000915","levonorgestrel","Active","20000224"
"8000284","hydrochlorothiazide and irbesartan","Active","20000316"
"8001087","rosiglitazone","Active","20000321"
"8000285","methadone","Active","20000505"
"8000286","hydrochlorothiazide and valsartan","Active","20000510"
"8000287","rivastigmine","Active","20000515"
"8000917","estradiol and norethindrone","Active","20000525"
"8000776","butorphanol","Active","20000801"
"8001109","exemestane","Active","20000817"
"8000289","pioglitazone","Active","20000828"
"8001079","eprosartan","Active","20000908"
"8000290","meloxicam","Active","20000926"
"8000291","moxifloxacin","Active","20001020"
"8001108","ibutilide","Active","20001128"
"8000919","trimethoprim","Active","20010101"
"8000298","mirtazapine","Active","20010524"
"8000921","misoprostol","Active","20010618"
"8000300","candesartan and hydrochlorothiazide","Active","20010626"
"8000922","brompheniramine and phenylephrine","Active","20010723"
"8000301","hydrochlorothiazide and telmisartan","Active","20010816"
"8000302","betahistine","Active","20010817"
"8000303","esomeprazole","Active","20010820"
"8000924","benzoyl peroxide and clindamycin","Active","20010904"
"8000925","brompheniramine and codeine and phenylephrine","Active","20010905"
"8000780","brompheniramine and guaifenesin and hydrocodone and phenylephrine","Active","20010906"
"8000926","brompheniramine and codeine and guaifenesin and phenylephrine","Active","20010928"
"8000307","insulin aspart","Active","20011031"
"8000929","bosentan","Active","20011214"
"8000930","budesonide and formoterol","Active","20020208"
"8000312","alendronic acid","Active","20020214"
"8000313","alfuzosin","Active","20020221"
"8000314","rabeprazole","Active","20020402"
"8000315","bimatoprost","Active","20020524"
"8000931","trandolapril and verapamil","Active","20020715"
"8000317","insulin glargine","Active","20020724"
"8000933","latanoprost and timolol","Active","20021024"
"8000320","tiotropium","Active","20021121"
"8000321","indapamide and perindopril","Active","20021219"
"8000322","rosuvastatin","Active","20030219"
"8000325","bisoprolol","Active","20030424"
"8000326","ezetimibe","Active","20030615"
"8000328","levetiracetam","Active","20030723"
"8000329","carvedilol","Active","20030804"
"8000330","dutasteride","Active","20031114"
"8000331","tadalafil","Active","20031125"
"8000332","fosinopril","Active","20031205"
"8001110","almotriptan","Active","20031208"
"8001111","brimonidine and timolol","Active","20031211"
"8000334","ethinyl estradiol and norelgestromin","Active","20031224"
"8000941","amphetamine and dextroamphetamine","Active","20040130"
"8000338","ciprofloxacin and dexamethasone (base)","Active","20040513"
"8000943","amiloride","Active","20040618"
"8001080","eprosartan and hydrochlorothiazide","Active","20040706"
"8001112","eletriptan","Active","20041013"
"8000946","alcohol anhydrous and benzalkonium","Active","20041120"
"8000947","levofloxacin","Active","20041130"
"8000343","ethinyl estradiol and etonogestrel","Active","20041202"
"8000345","drospirenone and ethinyl estradiol","Active","20041222"
"8001060","omalizumab","Active","20050203"
"8000346","escitalopram","Active","20050214"
"8000347","atomoxetine","Active","20050224"
"8000348","pregabalin","Active","20050718"
"8000349","acetaminophen and tramadol","Active","20050722"
"8000352","tamsulosin","Active","20051011"
"8000353","insulin detemir","Active","20051114"
"8000954","amlodipine and atorvastatin","Active","20051223"
"8000413","alendronic acid and vitamin D3 (cholecalciferol)","Active","20060313"
"8001115","trospium","Active","20060404"
"8001114","darifenacin","Active","20060406"
"8000955","timolol and travoprost","Active","20060411"
"8000956","acetaminophen and doxylamine and phenylephrine","Active","20060611"
"8000360","solifenacin","Active","20060623"
"8000367","ciclesonide","Active","20060927"
"8000368","hydrochlorothiazide and ramipril","Active","20061116"
"8000369","tramadol","Active","20061207"
"8000371","varenicline","Active","20070411"
"8000965","aliskiren","Active","20071126"
"8000372","buprenorphine and naloxone","Active","20071126"
"8000374","sitagliptin","Active","20080102"
"8000375","duloxetine","Active","20080118"
"8000968","ambrisentan","Active","20080624"
"8000969","estradiol and levonorgestrel","Active","20080625"
"8000378","dabigatran","Active","20080703"
"8000379","rivaroxaban","Active","20080916"
"8000970","drospirenone and estradiol","Active","20081020"
"8000381","travoprost","Active","20081110"
"8000382","hydrochlorothiazide and olmesartan","Active","20081222"
"8000383","olmesartan","Active","20081222"
"8001116","granisetron","Active","20090220"
"8000385","desvenlafaxine","Active","20090305"
"8000973","eplerenone","Active","20090505"
"8000387","lisdexamfetamine","Active","20090804"
"8001099","brinzolamide and timolol","Active","20090825"
"8000389","aripiprazole","Active","20090930"
"8000390","metformin and sitagliptin","Active","20091008"
"8000391","saxagliptin","Active","20091029"
"8000975","aliskiren and hydrochlorothiazide","Active","20091124"
"8001118","dexmedetomidine","Active","20100224"
"8000978","clotrimazole and fluconazole","Active","20100310"
"8000775","buprenorphine","Active","20100526"
"8001119","liraglutide","Active","20100527"
"8000394","dexlansoprazole","Active","20100805"
"8000783","naloxone and oxycodone","Active","20101005"
"8000396","galantamine","Active","20101112"
"8000398","esomeprazole and naproxen","Active","20110204"
"8000982","formoterol and mometasone","Active","20110310"
"8000985","amlodipine and telmisartan","Active","20110811"
"8000986","tolvaptan","Active","20110922"
"8001120","silodosin","Active","20111026"
"8000988","dutasteride and tamsulosin","Active","20111117"
"8001121","zolpidem","Active","20111129"
"8001122","vandetanib","Active","20120223"
"8001084","indacaterol","Active","20120305"
"8000789","tapentadol","Active","20120320"
"8001123","fesoterodine","Active","20120419"
"8001074","azilsartan","Active","20121108"
"8001082","glycopyrronium","Active","20130114"
"8001075","azilsartan and chlorthalidone","Active","20130321"
"8001124","mirabegron","Active","20130328"
"8000999","nebivolol","Active","20130402"
"8001001","metformin and saxagliptin","Active","20130426"
"8001003","acyclovir and hydrocortisone","Active","20130726"
"8001070","aclidinium","Active","20130913"
"8001081","fluticasone and vilanterol","Active","20131129"
"8001083","glycopyrronium and indacaterol","Active","20140305"
"8001090","umeclidinium and vilanterol","Active","20140314"
"8001125","linaclotide","Active","20140429"
"8001072","alogliptin","Active","20140430"
"8001073","alogliptin and metformin","Active","20140430"
"8001126","canagliflozin","Active","20140528"
"8001127","brimonidine and brinzolamide","Active","20150217"
"8001089","umeclidinium","Active","20150427"
"8001085","olodaterol and tiotropium","Active","20150529"
"8001071","aclidinium and formoterol","Active","20150709"
"8001066","mepolizumab","Active","20160314"
"8001014","amlodipine and perindopril","Active","20160405"
"8001016","canagliflozin and metformin","Active","20160628"
"8001067","reslizumab","Active","20161219"
"8000793","triamcinolone hexacetonide","Inactive","20170705"
"8000137","dexamethasone sodium phosphate","Inactive","20170718"
"8001030","framycetin","Inactive","20170724"
"8001033","doxylamine","Inactive","20170725"
"8001035","acetaminophen and guaifenesin and phenylephrine","Inactive","20170727"
"8001036","conjugated estrogens and medroxyprogesterone","Inactive","20170802"
"8001042","hydrochlorothiazide and methyldopa","Inactive","20170804"
"8001069","oxtriphylline","Inactive","20170804"
"8001146","sulfamethoxazole","Inactive","20170804"
"8001132","nusinersen","Active","20170829"
"8001133","defibrotide","Active","20170906"
"8001144","apomorphine","Active","20170907"
"8001130","lixisenatide","Active","20170912"
"8001136","glecaprevir and pibrentasvir","Active","20170913"
"8001134","haptens","Active","20170913"
"8001137","insulin degludec","Active","20170915"
"8001135","ocrelizumab","Active","20170921"
"8001131","cysteamine","Active","20171017"
"8001128","thiotepa","Active","20171031"
"8001138","durvalumab","Active","20171120"
"8001142","guselkumab","Active","20171127"
"8001141","avelumab","Active","20171218"
"8001140","letermovir","Active","20171220"
"8001139","olaratumab","Active","20171222"
"8001129","ozenoxacin","Active","20180104"
"8001044","acetaminophen","Active",NA
"8001045","docusate","Active",NA
